"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","day","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","infraspecificEpithet","relatedCatalogItem"
"367","2008-05-27 22:02:00-03","MO","MOBOT","3205827","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Gert G. Hatschbach","Hatschbach 18009","1967",NA,"South America","Brazil","Passo do PUpo, mun. POnta Grossa.",NA,NA,NA,NA,"O. Berg","M. Sobral",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2008-05-27 22:02:00-03","MO","MOBOT","3205856","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Bruce K. Holst","Holst 4064","1989",NA,"South America","Paraguay","Orillas d ebosque.",NA,NA,NA,NA,"O. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2008-05-27 22:02:00-03","MO","MOBOT","3208840","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Ronaldo Wasum","Wasum 1531","1986",NA,"South America","Brazil","Reserva de Ibirapuita-Alegrete. Habitat; Arbusto na mata.",NA,NA,NA,NA,"O. Berg","Stephen F. Smith",NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2008-05-27 22:02:00-03","MO","MOBOT","3219553","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"L.C. Stutz","Stutz de Ortega 2332","1985","2","South America","Paraguay","Lisière, Parc national Ybicui.",NA,NA,NA,NA,"O. Berg","F. F. Mazine, May","16","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2018-11-16 10:09:00-02","MO","MOBOT","3459786","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Belén Jiménez","Jiménez 1921","1997","10","South America","Paraguay","Lagunita, sendero Arroyo Moroti. 60050/29000UTM. Bosque bajo.",NA,NA,NA,NA,"O. Berg","B.K. Holst (SEL)",NA,"Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"372","2019-07-31 04:35:00-03","MO","MOBOT","3459790","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Lidia Pérez de Molas|Aníbal Aguayao","Pérez de Molas 2294","1989","11","South America","Paraguay","Tierra del Banco Mundial, Proyecto Mbaracayú. Bosque bajo de hasta 10 m de altura.",NA,NA,NA,NA,"O. Berg","B.K. Holst (SEL)","14","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"373","2008-08-06 11:20:00-03","MO","MOBOT","984579","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Elsa M. Zardini|R. Oren","Zardini 42150","1995","1","South America","Paraguay","Yaguareté Forest. Low forest.",NA,NA,NA,NA,"O. Berg","N. Snow (BISH)","1","San Pedro","-56.0791667","-23.8005556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","989",NA,NA
"374","2015-03-13 16:21:00-03","MO","MOBOT","998828","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Elsa M. Zardini|R. Oren","Zardini 42146","1995","1","South America","Paraguay","Yaguareté Forest. Low forest.",NA,NA,NA,NA,"O. Berg","N.Snow (BISH)","1","San Pedro","-56.0791667","-23.8005556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","989",NA,NA
"375","2019-06-12 09:07:06-03","UFSM","HDCF","599","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Marchiori, J. N. C.",NA,"1982","02","América","Brasil","Gruta da Linha 1",NA,NA,NA,NA,"O. Berg","Sobral, M.","12","Rio Grande do Sul","-54.689998626709","-29.4974994659424",NA,NA,"Jaguari","1985","12","28","27649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-06-12 09:07:06-03","UFSM","HDCF","6896","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Oliveira, A. A.",NA,"2015","04","América","Brasil",NA,NA,"Altura de 5 m, RS-532-2-4-13",NA,NA,"O. Berg","Figueira, M.","24","Rio Grande do Sul","-51.12","-30.24",NA,NA,"Porto Alegre","2015","06","03",NA,NA,"-51.12","-30.24",NA,NA,NA,NA,NA,NA,NA
"377","2019-06-12 09:07:06-03","UFSM","HDCF","2086","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Marchiori, J. N. C.","134","1985","12","América","Brasil","Gruta linha 1",NA,"Com flores. Muito abundante no local",NA,NA,"O. Berg","Marchiori, J. N. C.","27","Rio Grande do Sul","-54.689998626709","-29.4974994659424",NA,NA,"Jaguari","1985","12","27","27649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-06-12 09:07:06-03","UFSM","HDCF","2275","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Marchiori, J. N. C.","323","1986","01","América","Brasil","Santa Isidro",NA,"Madeira coletada (X-459)",NA,NA,"O. Berg","Marchiori, J. N. C.","17","Rio Grande do Sul","-54.689998626709","-29.4974994659424",NA,NA,"Jaguari","1986","01","17","27649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2018-09-12 14:48:21-03","UNIOESTE","UNOP","3573","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Felitto, G.; Gomes, J.A.; Daniel, V.A.; Camargo, P.C.; Gomes, J.A.; Daniel, V.A.; Camargo, P.C.","1008","2015","10",NA,"Brasil","PCH Cantu 2, área de supressão do futuro reservatório",NA,"Arvoreta, 2m, frutos maduros alaranjados e amarelos, imaturos verdes. crescendo em barranco de rio. Floresta Estacional Semidecidual.",NA,NA,"O.Berg","Barboza, E.; Felitto, G.","07","Paraná","-52.430278","-24.737222","417","417","Palmital","2015","11",NA,NA,NA,"-52.430278","-24.737222",NA,NA,NA,NA,NA,NA,NA
"380","2015-10-22 10:03:07-02","UNIOESTE","UNOP","1888","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Borges, J.P.; Borges, V.; Borges, V.","209","2013","09",NA,"Brasil","Parque Ecológico Paulo Gorski.",NA,"Arbustiva, cerca de 2 m. Inflorescências brancas. Coleta de indivíduo avulso na 2ª área.",NA,NA,"O.Berg","Temponi, L.G.; Borges, J.P.","22","Paraná","-53.4552993774414","-24.9557991027832",NA,NA,"Cascavel","2013","09","06","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-08-31 09:08:08-03","INPA","INPA","205592","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, GG","69912","2000","01","Southern America","Brasil","Rod. PR-090, Serra das Furnas",NA,NA,"INPA0205592","INPA0205592 INPA0205592_e INPA0205592_nd INPA0205592_num","O.Berg","Souza, MC de","12","Paraná","-49.948600769043","-24.5261001586914",NA,NA,"Piraí do Sul","2012","04",NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-01-09 21:48:44-03","UNICENTRO","HUCO","3706","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Baitello, J.B.","214","1986","12",NA,"Brasil",NA,NA,"SPSF 11303","HUCO003706",NA,"O. Berg","Aguiar, O.T.","04","São Paulo","-52.1599998474121","-22.5300006866455",NA,NA,"teodoro Sampaio","2010","03","02","54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-12-28 10:31:31-03","ICAUFMG","MCCA","2282","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"XAVIER, M.V.B.","134","2018","07",NA,"Brasil",NA,NA,"Local aberto","MCCA02366","MCCA02366","O.Berg","XAVIER, M.V.B.","17","Minas Gerais","-43.8616981506348","-16.7350006103516",NA,NA,"Montes Claros","2018","02","12","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-03-04 11:05:54-03","UFRB","HURB","23775","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Stadnik, A.; Vasconcelos, T. & Faria, J.","362","2016","07",NA,"Brasil","Estrada de terra para o Morro do Pilar;",NA,"arvoreta, ca. 2,5m, folhas levemente discolores, cálice verde, corola e androceu brancos.","HURB000023775","HURB000023775","O.Berg.","A. Stadnik","11","Minas Gerais","-43.296667","-19.309722","632","632","Santana do Riacho","2016","07",NA,NA,NA,"43º17'48W","19º18'35S",NA,NA,NA,NA,NA,NA,NA
"385","2017-11-24 14:11:48-02","UFLA","ESAL","27296","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"V.F. Kinupp","277",NA,NA,NA,"Brasil","Canyon Guartelá",NA,"arvoreta; 4m; flores cremes com estames salientes;",NA,NA,"O.Berg","L.H. Soares - Silva",NA,"Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2017-11-24 14:11:48-02","UFLA","ESAL","18840","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Van den Berg, E","s.n.",NA,NA,NA,"Brasil","rio das antas",NA,"árvore; ; ;",NA,NA,"O.Berg","Eduardo Van den Berg",NA,"Minas Gerais","-46.5614013671875","-21.7877998352051",NA,NA,"Poços de Caldas",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2017-11-24 14:11:48-02","UFLA","ESAL","815","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Gavilanes, ML","254",NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,"O.Berg","M.L.Gavilanes",NA,"Rio Grande do Sul","-51.3250007629395","-30.113899230957",NA,NA,"Guaíba",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-10-20 15:00:15-03","FUVATES","HVAT","290","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"M. Teixeira","s.n.","2013","03",NA,"Brasil","Linha Arroio do Ouro.",NA,"Arbusto; Mata ciliar do Rio Taquari - encontrada em vários fragmentos da mata ciliar","HVAT00000290",NA,"O.Berg","M. Teixeira","11","Rio Grande do Sul","-51.975","-29.541111",NA,NA,"Estrela","2013","03","11",NA,NA,"-51º58'30''W","-29º32'28''S",NA,NA,NA,NA,NA,NA,NA
"389","2020-10-20 15:00:15-03","FUVATES","HVAT","4247","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"M. Teixeira","s.n.","2013","04",NA,"Brasil","Bairro Carneiros, Campus Univates.",NA,"Arbusto; Margem do Rio Taquari; Mata ciliar do Rio Taquari","HVAT00004247",NA,"O.Berg","M. Teixeira","16","Rio Grande do Sul","-51.961389","-29.466944",NA,NA,"Lajeado","2013","05","20",NA,NA,"51º57'41''W","29º28'1''S",NA,NA,NA,NA,NA,NA,NA
"390","2020-12-16 11:32:59-03","UFG","UFG","26646","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","minensis","Myrciaria minensis",NA,"Soares-Silva, L.H.; Proença, C.; Sampaio, A.B. & Simon, M.F.","968","2001","05",NA,"Brasil","Estrada Rio Novo - Mateiros. Campo sujo, solo arenoso.",NA,"Arbusto ramoso de 30 cm. No local frequente.",NA,NA,"O. Berg","Silva, L.H.S.","09","Tocantins","-46.6","-10.6","469","469","Mateiros","2001","05","09",NA,NA,"-46.6","-10.6",NA,NA,NA,NA,NA,NA,NA
"391","2020-12-16 11:32:59-03","UFG","UFG","23309","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","minensis","Myrciaria minensis",NA,"Ferreira, H.D.","3997","1995","06",NA,"Brasil","Parque Nacional das Emas, Campo sujo.",NA,NA,NA,NA,"O. Berg","Ferreira, H.D.","02","Goiás","-52.5511016845703","-17.5694007873535",NA,NA,"Mineiros","1995","06","02","100343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-01-26 13:56:49-03","IMA","MAC","52667","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Chagas-Mota","10757","2011","03",NA,"Brasil","BR 104.",NA,"Arbusto ca. 2 m de altura. Botões verdes.; Mata Atlântica.","MAC0052667","MAC0052667","O.Berg","D.K.D.Caldas","30","Alagoas","-36.276944","-8.992",NA,NA,"São José da Laje","2019","10","25",NA,NA,"-36.276944","-8.992",NA,NA,NA,NA,NA,NA,NA
"393","2021-02-04 10:29:30-03","UFRPE","HST","18963","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"L.P. de Queiroz; A.A.Oliveira, D.C.Torres, C.C. dos Santos & L.Rios","6033","2000","02",NA,"Brasil","ca. 43 Km W de Santa Maria da Vitória na estrada para Correntina",NA,"Arbusto ca. 1 m alt., muito ramificado; folhas cartáceas; flores com cálice verde, corola e estames brancos.","HST018963",NA,"O.Berg.","M.Sobral","15","Bahia","-44.581667","-13.386667","610","610","Correntina","2004","05",NA,NA,NA,"44W34'54''","13S23'12''",NA,NA,NA,NA,NA,NA,NA
"394","2021-03-01 11:49:38-03","UFPE","UFP","23385","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Schlindwein, C","s.n.","1990","01",NA,"Brasil",NA,NA,"Mato primária e vegetação ruderal.","UFP023385",NA,"Berg.","Haussen, M","28","Rio Grande do Sul",NA,NA,NA,NA,"Planície Costeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-09-12 05:00:02-03","US","US","2055359","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","apiculata","Myrciaria apiculata","Isotype","E. Hassler","8386",NA,NA,"South America","Paraguay",NA,NA,NA,"US00118242",NA,"Barb. Rodr. ex Chodat & Hassl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"396","2020-09-12 05:00:02-03","US","US","2484252","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"G. Hatschbach","11256","1964","5","South America - Neotropics","Brazil","Rod. do café, Rio Tibagi",NA,NA,"US01899379","US01899379_01 US01899379_02","O. Berg",NA,"10","Paraná","-50.0064010620117","-25.4293994903564","780",NA,"Palmeira",NA,NA,NA,"35166","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"397","2020-09-12 05:00:02-03","US","US","3387609","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"A. Kegler","4210","1999","12","South America - Neotropics","Brazil","Fazenda Souza",NA,NA,"US01899374","US01899374_01 US01899374_02","O. Berg",NA,"1","Rio Grande do Sul","-51.1794013977051","-29.1681003570557","780",NA,"Caxias do Sul",NA,NA,NA,"49662","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"398","2020-09-12 05:00:02-03","US","US","1997398","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"B. Rambo","46088","1950","3","South America - Neotropics","Brazil","Vila Manresa, prope Porto Alegre",NA,NA,"US01899380","US01899380_01 US01899380_02","O. Berg",NA,"3","Rio Grande do Sul","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre",NA,NA,NA,"29946","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"399","2020-09-12 05:00:02-03","US","US","2055360","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"E. Hassler","8387",NA,NA,"South America","Paraguay","Paraguarienses.",NA,NA,"US03057212",NA,"O. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"400","2020-09-12 05:00:02-03","US","US","3147015","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"G. Hatschbach","48091","1984","7","South America - Neotropics","Brazil","Bom Sucesso",NA,NA,"US01899376","US01899376_01 US01899376_02","O. Berg",NA,"17","Paraná","-49.261100769043","-24.823600769043",NA,NA,"Cerro Azul",NA,NA,NA,"32006","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"401","2020-09-12 05:00:02-03","US","US","1544880","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"S.C.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01899385","US01899385_01 US01899385_02","O. Berg",NA,NA,"Rio Grande do Sul","-52.0985984802246","-32.0349998474121",NA,NA,"Rio Grande",NA,NA,NA,"82892","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"402","2020-09-12 05:00:02-03","US","US","3400297","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"A. Kegler","995","2000","5","South America - Neotropics","Brazil","Criúva",NA,NA,"US01899373","US01899373_01 US01899373_02","O. Berg",NA,"12","Rio Grande do Sul","-51.1794013977051","-29.1681003570557","780",NA,"Caxias do Sul",NA,NA,NA,"49662","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"403","2020-09-12 05:00:02-03","US","US","1483765","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"P. Jörgensen","3641","1924","1","South America","Paraguay","Commun in la Cordillera de V. Rica.",NA,NA,"US03057211","US03057211_01","O. Berg",NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"404","2020-09-12 05:00:02-03","US","US","1705591","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"W. Archer","4872","1937","1","South America","Paraguay","Along road between Caacupé and Tobaty.",NA,NA,"US03057210",NA,"O. Berg",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"405","2020-09-12 05:00:02-03","US","US","2026889","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"B. Rambe","42681","1949","7","South America - Neotropics","Brazil","Vila Manresa",NA,NA,"US01899382","US01899382_01 US01899382_02","O. Berg",NA,"25","Rio Grande do Sul","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre",NA,NA,NA,"29946","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"406","2020-09-12 05:00:02-03","US","US","2536688","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"G. Hatschbach","18009","1967","12","South America - Neotropics","Brazil","Passo do Fupo",NA,NA,"US01899377","US01899377_01 US01899377_02","O. Berg",NA,"4","Paraná","-50.1618995666504","-25.0949993133545",NA,NA,"Ponta Grossa",NA,NA,NA,"46557","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"407","2020-09-12 05:00:02-03","US","US","1362018","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"A. Regnell",NA,"1862","2","South America - Neotropics","Brazil","Prov. Minas Geraes",NA,NA,"US01899384","US01899384_01 US01899384_02","O. Berg",NA,"13","Minas Gerais","-46.386100769043","-21.9235992431641",NA,NA,"Caldas",NA,NA,NA,"25710","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"408","2020-09-12 05:00:02-03","US","US","3177880","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"G. Hatschbach & J. M. Silva","51986","1987","11","South America - Neotropics","Brazil","Rio das Cinzas, Cachoeira",NA,NA,"US01899375","US01899375_01 US01899375_02","O. Berg",NA,"24","Paraná","-49.9496994018555","-23.778299331665",NA,NA,"Tomazina",NA,NA,NA,"29630","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"409","2020-09-12 05:00:02-03","US","US","1159491","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"K. Fiebrig","5872","1909",NA,"South America","Paraguay","In regione fluminis Alto Paraná.",NA,NA,"US03057213",NA,"O. Berg",NA,NA,"Alto Parana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"410","2020-09-12 05:00:02-03","US","US","3422625","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"T. Pederson","8515","1967","10","South America","Paraguay","Estancia Carumbe, Distr. Lima, Dep. San Pedro.",NA,NA,"US03057214",NA,"O. Berg",NA,"6","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"411","2020-09-12 05:00:02-03","US","US","2571042A","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"R. Reitz & Klein, --","17918","1965","12","South America - Neotropics","Brazil","Rio das Mortes",NA,NA,"US01899378","US01899378_01 US01899378_02","O. Berg",NA,"18","Paraná","-49.7057991027832","-24.2511005401611","850",NA,"Jaguariaíva",NA,NA,NA,"44368","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"412","2020-09-12 05:00:02-03","US","US","2046879","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"B. Rambo","39392","1949","1","South America - Neotropics","Brazil","Lamí prope Viamão",NA,NA,"US01899383","US01899383_01 US01899383_02","O. Berg",NA,"3","Rio Grande do Sul","-51.0233001708984","-30.0811004638672",NA,NA,"Viamão",NA,NA,NA,"41667","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"413","2020-09-12 05:00:02-03","US","US","2026890","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"B. Rambo","42681","1949","7","South America - Neotropics","Brazil","Vila Manresa, prope Porto Alegre",NA,NA,"US01899381","US01899381_01 US01899381_02","O. Berg",NA,"25","Rio Grande do Sul","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre",NA,NA,NA,"29946","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"414","2020-09-12 05:00:02-03","US","US","3068026","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"G. Schmeda","791","1986","11","South America","Paraguay","Estancia Bertoni, La Colmena, Dto. Paraguarí.",NA,NA,"US03057215",NA,"O. Berg",NA,"11","Paraguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"415","2020-09-02 16:34:05-03","Cenargen","CEN","113785","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Maurício Figueira","908","2019","01",NA,"Brasil","Localidade do Panelão, rio Jaguarizinho.","Exsicatas","Floresta Estacional Subtropical Ribeirinha do Domínio Atlântico. Formando touceiras, casca externa marrom, lisa, flores com odor agradável. Doação Herbário SMDB nº 18739.","CEN00113785","CEN00113785","O.Berg",NA,"15","RS","-54.759722","-29.407222","97","97","JAGUARI",NA,NA,NA,NA,NA,"-54.759722","-29.407222",NA,NA,NA,"1",NA,NA,NA
"416","2020-09-02 16:34:05-03","Cenargen","CEN","61383","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Anderson Cássio Sevilha","4190","2005","05",NA,"Brasil","Areião. Ponto 1.","Exsicatas","Flores velhas, secas, marrons.","CEN00061383","CEN00061383","O.Berg","M. F. Santos","22","MG","-42.51","-15.436944","830","830","RIO PARDO DE MINAS","2010","12",NA,NA,NA,"-42.51","-15.436944",NA,NA,NA,"2",NA,NA,NA
"417","2020-09-02 16:34:05-03","Cenargen","CEN","80263","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Jair Eustáquio Quintino de Faria Jr.","663","2009","10",NA,"Brasil","Brasil - Minas Gerais - Prados, Coletado na serra de São José, APA de São José, próximo á cidade de Prados, campo rupestre.","Exsicatas","Arbusto ramificado ca. de 2 m de altura, frutos imaturos verdes, caule liso. HERBÁRIO UB Minas Gerais","CEN00080263","CEN00080263","O.Berg","M. Sobral","02","MG","-44.0797004699707","-21.0575008392334",NA,NA,"PRADOS","2009","10",NA,"21382","auto",NA,NA,NA,NA,NA,"1",NA,NA,NA
"418","2020-09-02 16:34:05-03","Cenargen","CEN","80260","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Jair Eustáquio Quintino de Faria Jr.","659","2009","10",NA,"Brasil","Brasil - Minas Gerais - Prados, Coletado na serra de São José, APA de São José, próximo á cidade de Prados, Mata próximo a um campo rupestre.","Exsicatas","Arbusto ramificado ca. 2 m de altura, frutos imaturos verdes, caule liso, HERBÁRIO UB Minas Gerais","CEN00080260","CEN00080260","O.Berg","M. Sobral","02","MG","-44.0797004699707","-21.0575008392334",NA,NA,"PRADOS","2009","10",NA,"21382","auto",NA,NA,NA,NA,NA,"1",NA,NA,NA
