"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"223","2020-08-31 09:18:02-03","INPA","INPA","50518","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Polygonaceae","Coccoloba","racemulosa","Coccoloba racemulosa","Meisn.",NA,"Anderson, AB","184","1975","04","27","Southern America","Brasil","Amazonas","Manaus","Rio Cuieiras., Rio Cuieiras near mouth of rio Branquinho.","-60.815084","-2.660053",NA,NA,NA,NA,"INPA0050518","INPA0050518 INPA0050518_e",NA,NA,NA,NA,NA,"-60.815084","-2.660053",NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","41247",NA,"Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","A.M. Assis/Abril-2009","A. M. Assis; M. D. S. Demuner","2009","2009","04","21",NA,"Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves. Restinga entre as Rodovias ES 060 e 261.","-40.961111","-21.2175","12","12",NA,"Arbusto escandente. Botões verdes. Restinga. Formação arbustiva aberta não inundável (Aberta de Clusia) - moita.","MBML041247",NA,NA,NA,NA,NA,NA,"40W57'40","21S13'3",NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","34025",NA,"Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","Mart.","J. Gurtler/2018","P. Labiak; et al","4697","2008","02","19",NA,"Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,NA,"Arbusto escandente, ca. 2m altura. Frutos imaturos verdes. Material prensado em álcool.","MBML034025",NA,NA,NA,NA,NA,NA,"40W26'38","18S46'37",NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","7533",NA,"Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Jardim Botânico do RJ","L. D. Thomaz","1663","1995","02","01",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Não amostrada, na descida da trilha da área 2; arbusto com 4m de altura. Fruto verde.","MBML007533",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-01-19 14:30:51-03","MBML","MBML-HERBARIO","7534",NA,"Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E. Melo, 04/2001 (in HUEFS)","L. D. Thomaz","1662","1993","05","27",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Altura 9m, PAP 26cm, caule interno branco. Estéril.","MBML007534",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-03-04 11:06:12-03","UFRB","HURB","20459","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Souza, J.S.",NA,"2008","08","15",NA,"Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,"HURB000020459",NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-01-26 13:57:42-03","IMA","MAC","15102","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","M.A.B.L.Machado","155","2001","12","22",NA,"Brasil","Alagoas","Coruripe","Usina Coruripe, Fazenda Capiatã A, Mata do Poção.","-36.286111","-10.108333",NA,NA,NA,"Árvore ca. de 3m de altura. Frutos imaturos.; Mata Atlântica.","MAC0015102",NA,NA,NA,"2003",NA,NA,"-36.286111","-10.108333",NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-01-26 13:57:42-03","IMA","MAC","21581","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","M.Oliveira; et al.","1493","2003","12","16",NA,"Brasil","Alagoas","Ibateguara","Ibategura, Flora dos Fragmentos, Alto do Guzerá.","-35.9393997192383","-8.97249984741211",NA,NA,NA,"Arvoreta ca. de 4 m de altura. Frutos esverdeados","MAC0021581",NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-01-26 13:57:42-03","IMA","MAC","21601","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.Melo","M.Oliveira; et al.","1449","2003","10","27",NA,"Brasil","Alagoas","Ibateguara","Ibategura, Flora dos Fragmentos, Alto do Guzerá.","-35.9393997192383","-8.97249984741211",NA,NA,NA,"Arvoreta ca. de 4 m de altura. Flores alvas","MAC0021601",NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-01-26 13:57:42-03","IMA","MAC","45841","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.C.O.Chagas","Chagas-Mota","7345","2010","01","29",NA,"Brasil","Alagoas","Mar Vermelho","Fazenda Canadá.","-36.3880996704102","-9.44750022888184",NA,NA,NA,"Trepadeira. Estéril.; Mata Atlântica.","MAC0045841",NA,NA,NA,"2010","12091","auto",NA,NA,"01","29",NA,NA,NA,NA,NA,NA
"233","2021-01-26 13:57:42-03","IMA","MAC","36685","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.C.O.Chagas","Chagas-Mota; A.I.L.Pinheiro","2055","2009","02","13",NA,"Brasil","Alagoas","Murici","Serra do Ouro.","-35.9432983398438","-9.30667018890381",NA,NA,NA,"Árvore ca. 4 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0036685",NA,NA,NA,"2009","22851","auto",NA,NA,"02","13",NA,NA,NA,NA,NA,NA
"234","2021-01-26 13:57:42-03","IMA","MAC","44222","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.C.O.Chagas","Chagas-Mota","5726","2009","09","26",NA,"Brasil","Alagoas","Boca da Mata","Serra da Nascéia.","-36.2202987670898","-9.64138984680176",NA,NA,NA,"Arbusto escandente. Flores cremes.; Mata Atlântica.","MAC0044222",NA,NA,NA,"2009","17145","auto",NA,NA,"09","26",NA,NA,NA,NA,NA,NA
"235","2021-01-26 13:57:42-03","IMA","MAC","41293","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.C.O.Chagas","Chagas-Mota; N.Ramos","3552","2009","05","06",NA,"Brasil","Alagoas","Chã Preta","Serra Lisa.","-36.2961006164551","-9.25527954101562",NA,NA,NA,"Árvore ca. 10 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0041293",NA,NA,NA,"2009","13328","auto",NA,NA,"05","06",NA,NA,NA,NA,NA,NA
"236","2021-01-26 13:57:42-03","IMA","MAC","41216","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.C.O.Chagas","Chagas-Mota; N.Ramos","3475","2009","05","06",NA,"Brasil","Alagoas","Chã Preta","Serra Lisa.","-36.2961006164551","-9.25527954101562",NA,NA,NA,"Árvore ca. 8 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0041216",NA,NA,NA,"2009","13328","auto",NA,NA,"05","06",NA,NA,NA,NA,NA,NA
"237","2021-01-26 13:57:42-03","IMA","MAC","41635","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.C.O.Chagas","Chagas-Mota; A.I.L.Pinheiro; S.Cavalcanti","3761","2009","05","08",NA,"Brasil","Alagoas","Mar Vermelho","Fazenda Canadá.","-36.3880996704102","-9.44750022888184",NA,NA,NA,"Árvore ca. 7 m de altura. Estéril.; Mata Pluvial Atlântica.","MAC0041635",NA,NA,NA,"2009","12091","auto",NA,NA,"05","08",NA,NA,NA,NA,NA,NA
"238","2021-01-26 13:57:42-03","IMA","MAC","41496","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.C.O.Chagas","Chagas-Mota; A.I.L.Pinheiro; S.Cavalcanti","3622","2009","05","08",NA,"Brasil","Alagoas","Mar Vermelho","Fazenda Canadá.","-36.3880996704102","-9.44750022888184",NA,NA,NA,"Árvore ca. 8 m de altura. Estéril.; Mata Pluvial Atlântica.","MAC0041496",NA,NA,NA,"2009","12091","auto",NA,NA,"05","08",NA,NA,NA,NA,NA,NA
"239","2021-01-26 13:57:42-03","IMA","MAC","45715","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E.C.O.Chagas","Chagas-Mota","7219","2010","01","28",NA,"Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.2407989501953","-9.3713903427124",NA,NA,NA,"Arbusto escandente. Estéril.; Mata Atlântica.","MAC0045715",NA,NA,NA,"2010","18701","auto",NA,NA,"01","28",NA,NA,NA,NA,NA,NA
"240","2021-02-04 10:29:53-03","UFRPE","HST","20914","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","M.J.C.Pereira","A.M.Miranda","6743","2014","08","19",NA,"Brasil","Bahia","Salvador","baia de Todos os Santos","-38.510799407959","-12.9710998535156",NA,NA,NA,"Liana; caule marrom; folhas coriáceas; frutos imaturos verdes, na maturação enegrecidos.","HST020914",NA,NA,NA,"2016","26018","auto",NA,NA,"05","16",NA,NA,NA,NA,NA,NA
"241","2021-02-04 10:29:53-03","UFRPE","HST","21472","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","M.J.C.Pereira","H.Adorno; et al.","s.n.","2015","05","26",NA,"Brasil","Bahia","Saubara","Praia de Cabuçú","-38.7686004638672","-12.7375001907349",NA,NA,NA,"Arbusto ca. 1,50 m alt.; frutos esverdeados.","HST021472",NA,NA,NA,"2016","14104","auto",NA,NA,"05","16",NA,NA,NA,NA,NA,NA
"242","2021-02-04 10:29:53-03","UFRPE","HST","4546","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"M.L.Guedes","2278","1990","02",NA,NA,"Brasil","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Árvore ca. 4 m alt.; folhas discolores; frutos verdes.","HST004546",NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-02-04 10:29:53-03","UFRPE","HST","14619","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","M.J.Pereira","A.M.Miranda; et I.Meunier","5452","2007","04","03",NA,"Brasil","Pernambuco","Tamandaré","Margem do Rio Ariquinda","-35.1046981811523","-8.75971984863281",NA,NA,NA,"Arvoreta muito ramificada; flores cremes","HST014619",NA,NA,NA,"2016","16930","auto",NA,NA,"06","16",NA,NA,NA,NA,NA,NA
"244","2021-02-09 10:13:47-03","UENF","HUENF","1743","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard",NA,"Moreno, M.R.; Nascimento, M.T.","651","1997","09","10",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","38","38",NA,NA,"HUENF00001745",NA,NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-02-09 10:13:47-03","UENF","HUENF","10259","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Souza, T.P.; Ribeiro, C.T.; Faitanin, M.A.","577","2013","03","04",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.448056","-21.797222",NA,NA,NA,"Parcela 15","HUENF00010903",NA,NA,NA,NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-02-25 10:11:45-03","CVRD","CVRD","5508","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","Efigênia Melo","Folli, D.A.","2812","1996","10","10","América do Sul","BRASIL","ES","Linhares","Nativo da Jueirana","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Confusa","CVRD005508","CVRD005508",NA,NA,"2000","48094","auto",NA,NA,"11","28","Magnoliopsida",NA,NA,NA,NA,NA
"247","2021-02-25 10:11:45-03","CVRD","CVRD","10686","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Efigênia Melo","Lombardi, J.A.","7102","2008","01","23","América do Sul","BRASIL","ES","Linhares",NA,"-40.064191","-19.146009","70","70",NA,"<ll>dwc_commonname:</ll> Cacho branco","CVRD010686",NA,NA,NA,"2010",NA,NA,"-40,064191","-19,146009","03","03","Magnoliopsida",NA,NA,NA,NA,NA
"248","2021-02-25 10:11:45-03","CVRD","CVRD","14962","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Geovane S. Siqueira","Folli, D.A.","7230","2014","06","24","América do Sul","BRASIL","ES","Jaguaré",NA,"-40.076099395752","-18.9055995941162","45","45",NA,"<ll>dwc_commonname:</ll> Cacho branco","CVRD014962",NA,NA,NA,"2014","43085","auto",NA,NA,"09","05","Magnoliopsida",NA,NA,NA,NA,NA
"249","2021-02-25 10:11:45-03","CVRD","CVRD","15043","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Geovane S. Siqueira","Lombardi, J.A.","9667","2012","12","06","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"Prensado em álcool, amostra em sílica. Floresta atlântica de restinga. Árvore ca. 5 m, folhas jovens membranáceas, botões verdes <ll>dwc_commonname:</ll> Cacho branco","CVRD015043","CVRD015043",NA,NA,"2014","48094","auto",NA,NA,"09","10","Magnoliopsida",NA,NA,NA,NA,NA
"250","2021-02-25 10:11:45-03","CVRD","CVRD","16219","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","J.R. Mangueira & R.R. Rodrigues","Lopes, J.C.","176","2011","04","16","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"Frutos verdes. <ll>dwc_commonname:</ll> Cacho branco","CVRD016219",NA,NA,NA,"2011","48094","auto","39,92869 W","19,15036 S","04","16","Magnoliopsida",NA,NA,NA,NA,NA
"251","2021-02-25 10:11:45-03","CVRD","CVRD","8731","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Efigênia Melo","Folli, D.A.","4845","2004","05","14","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cacho branco","CVRD008731",NA,NA,NA,"2010","48094","auto",NA,NA,"03","03","Magnoliopsida",NA,NA,NA,NA,NA
"252","2021-02-25 10:11:45-03","CVRD","CVRD","10718","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Efigênia Melo","Folli, D.A.","5867","2008","02","13","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cacho branco","CVRD010718",NA,NA,NA,"2010","48094","auto",NA,NA,"03","03","Magnoliopsida",NA,NA,NA,NA,NA
"253","2021-02-25 10:11:45-03","CVRD","CVRD","16216","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","R.R. Rodrigues","Lopes, J.C.","173","2011","04","16","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"Frutos verdes a vináceos. <ll>dwc_commonname:</ll> Cacho branco","CVRD016216",NA,NA,NA,"2011","48094","auto","39,92869 W","19,15036 S","04","16","Magnoliopsida",NA,NA,NA,NA,NA
"254","2021-02-25 10:11:45-03","CVRD","CVRD","7911","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Efigênia Melo","Folli, D.A.","4376","2002","10","14","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cacho branco","CVRD007911",NA,NA,NA,"2010","48094","auto",NA,NA,"03","03","Magnoliopsida",NA,NA,NA,NA,NA
"255","2021-02-25 10:11:45-03","CVRD","CVRD","1404","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Efigênia Melo","Sobral, M.","4706","1986","03","23","América do Sul","BRASIL","ES","Linhares","Arbusto em interior de mata.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Frutos imaturos. <ll>dwc_commonname:</ll> Cacho branco","CVRD001404","CVRD001404",NA,NA,"2001","48094","auto",NA,NA,"11","13","Magnoliopsida",NA,NA,NA,NA,NA
"256","2021-02-25 10:11:45-03","CVRD","CVRD","9272","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Efigênia Melo","Folli, D.A.","5157","2005","11","30","América do Sul","BRASIL","ES","Linhares","Flamengo","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cacho branco","CVRD009272","CVRD009272",NA,NA,"2010","48094","auto",NA,NA,"03","03","Magnoliopsida",NA,NA,NA,NA,NA
"257","2021-02-25 10:11:45-03","CVRD","CVRD","1488","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Efigênia Melo","Folli, D.A.","632","1987","03","18","América do Sul","BRASIL","ES","Linhares","Localizada no Aceiro do Nativo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cacho branco","CVRD001488",NA,NA,NA,"2001","48094","auto",NA,NA,"11","13","Magnoliopsida",NA,NA,NA,NA,NA
"258","2021-02-25 10:11:45-03","CVRD","CVRD","1338","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Efigênia Melo","Folli, D.A.","612","1986","09","24","América do Sul","BRASIL","ES","Linhares","Localizada no final da estrada.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cacho branco","CVRD001338",NA,NA,NA,"2001","48094","auto",NA,NA,"11","13","Magnoliopsida",NA,NA,NA,NA,NA
"259","2021-02-25 10:11:45-03","CVRD","CVRD","9289","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Efigênia Melo","Folli, D.A.","5174","2005","12","13","América do Sul","BRASIL","ES","Linhares","Municipal do MME","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cacho branco","CVRD009289",NA,NA,NA,"2010","48094","auto",NA,NA,"03","03","Magnoliopsida",NA,NA,NA,NA,NA
"260","2021-02-25 10:11:45-03","CVRD","CVRD","6399","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Efigênia Melo","Folli, D.A.","3536","1999","12","21","América do Sul","BRASIL","ES","Linhares","RFL 01/80 B-C 5","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cacho branco","CVRD006399",NA,NA,NA,"2003","48094","auto",NA,NA,"05","14","Magnoliopsida",NA,NA,NA,NA,NA
"261","2021-02-25 10:11:45-03","CVRD","CVRD","8637","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Efigênia Melo","Luz, A.A. da","170","2004","03","16","América do Sul","BRASIL","MG","Aimorés","Instituto Terra","-41.0638999938965","-19.4958000183105",NA,NA,NA,"<ll>dwc_commonname:</ll> Cacho branco","CVRD008637",NA,NA,NA,"2010","54161","auto",NA,NA,"03","03","Magnoliopsida",NA,NA,NA,NA,NA
"262","2021-03-01 11:51:00-03","UFPE","UFP","66071","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard.",NA,"Melo, A; Marques, JS; Albuquerque, NA","146","2007","09","12",NA,"Brasil","Pernambuco","Igarassu",NA,"-35.002222","-7.831944","171","171",NA,"Arbusto com frutos imaturos verdes.; Mata Atlântica.","UFP066071",NA,NA,NA,NA,NA,NA,"-35.002222","-7.831944",NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-03-01 11:51:00-03","UFPE","UFP","63542","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Garcia, JDG","1420","2010","02","02",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.995917","-7.826139","81","81",NA,"Liana crescendo dentro do fragmento. Madeira dura. Folhas jovens avermelhadas.; Mata Atlântica Semidecidual. Floresta com dossel de uns 8 metros em encosta leve. Epificismo baixo. Abundantes arvoretas e ramos secos no subbosque.","UFP063542",NA,NA,NA,NA,NA,NA,"-34.995917","-7.826139",NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-09-12 05:00:02-03","US","US","2844943","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard",NA,"G. T. Prance, B. S. Pena & J. F. Ramos","3896","1967","1","4","South America - Neotropics","Brazil","Amazonas",NA,"Road Manaus (Cacau-Pireira) to Manacapuru, tranck from Km 17",NA,NA,NA,NA,NA,NA,"US01338968","US01338968_01 US01338968_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"265","2020-09-12 05:00:02-03","US","US","1660805","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard",NA,"B. A. Krukoff","6669","1934","10","12","South America - Neotropics","Brazil","Amazonas","Humaitá","Humayta, near Livramento, on Rio Livramento.","-63.0208015441895","-7.50611019134521",NA,NA,NA,NA,"US01338969","US01338969_01 US01338969_02",NA,NA,NA,"202650","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"266","2020-09-12 05:00:02-03","US","US","78730","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard",NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio Janeiro",NA,NA,NA,NA,NA,NA,"US00990629","US00990629_01 US00990629_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"267","2020-09-12 05:00:02-03","US","US","616964","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard",NA,"B. Lutz","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Cabo Frio","Prov. Rio de Janeiro","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"US01338970","US01338970_01 US01338970_02",NA,NA,NA,"40069","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"268","2020-09-12 05:00:02-03","US","US","3121840","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard",NA,"L. O. A. Teixeira et al.","251","1982","5","5","South America - Neotropics","Brazil","Amazonas","Humaitá","Estrada Humaitá-Porto Velho, km 70.","-63.0208015441895","-7.50611019134521",NA,NA,NA,NA,"US01338967","US01338967_01 US01338967_02",NA,NA,NA,"202650","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"269","2020-09-12 05:00:02-03","US","US","1484129","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard",NA,"L. Riedel & -- Langsdorff","685","1904","12","28","South America - Neotropics","Brazil","Distrito Federal",NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"US01338971","US01338971_01 US01338971_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"270","2020-09-12 05:00:02-03","US","US","2780250","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. S. Pinheiro","16472","1974","2","21","South America - Neotropics","Brazil","Bahia",NA,"20km E. of Camaleão, on the Itiuba-Cancação road.",NA,NA,NA,NA,NA,NA,"US01338984","US01338984_01 US01338984_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"271","2020-09-12 05:00:02-03","US","US","2430239","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"J. A. Steyermark & G. Agostini","91030","1962","7","18","South America - Neotropics","Venezuela","Sucre",NA,"Peninsula de Paria. Cerro Patao, Norte de Puerto de Hierro, Noreste de Güiria: Vecindades del Campamento.",NA,NA,"850",NA,NA,NA,"US03223321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
