"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem"
"92","2018-10-05 13:28:16-03","UFLA","ESAL","15358","S","Plantae",NA,NA,"Rubiaceae","Psychotria","umbelluligera","Psychotria umbelluligera","(Muell. Arg.) Standl",NA,"Fontes, MAL","27",NA,NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455","1450","1450",NA,"árvore; 8,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"93","2020-11-18 11:50:10-03","UERJ","HRJ","292","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","umbelluligera","Psychotria umbelluligera","(Müll.Arg.) Standl.",NA,"L.C. Lobato","s.n.","1985","02","23",NA,"Brasil","Pará","Itapoá",NA,NA,NA,NA,NA,NA,NA,"HRJ00000292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-09-12 05:00:02-03","US","US","2220671","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"-- Reitz & Klein, --","2428","1956","1","18","South America","Brazil","Santa Catarina",NA,"Piloes, Palhoca, Mata",NA,NA,"300",NA,NA,NA,"US02676612","US02676612_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"95","2020-09-12 05:00:02-03","US","US","3594871","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"W. W. Thomas, J. R. Pirani, R. Mello-Silva & J. Fernandes","6017","1988","2","18","South America - Neotropics","Brazil","Bahia",NA,"Mun. Una, 4 km N of Comandatuba, ca 10 km S of Una, Restinga forest and adjacent open restinga","-38.03","-15.38",NA,NA,NA,NA,"US02676628","US02676628_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"96","2020-09-12 05:00:02-03","US","US","2575118","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"R. M. Klein","7064","1967","1","16","South America","Brazil","Santa Catarina",NA,"Da Ilha de Santa Catarina, Florianopolis, Morro do Ribeirao",NA,NA,"300",NA,NA,NA,"US02676622","US02676622_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"97","2020-09-12 05:00:02-03","US","US","2829972","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"Klein, -- & -- Souza Sob.","10498","1972","12","13","South America","Brazil","Santa Catarina",NA,"Bom Retiro, Paulo Lopes",NA,NA,"400",NA,NA,NA,"US02676625","US02676625_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"98","2020-09-12 05:00:02-03","US","US","2220539","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"R. M. Klein","1337","1955","4","22","South America","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajai, Mata",NA,NA,"200",NA,NA,NA,"US02676610","US02676610_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"99","2020-09-12 05:00:02-03","US","US","2220543","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"R. M. Klein","1382","1955","5","12","South America","Brazil","Santa Catarina",NA,"Cunhas, Itajai, Mata",NA,NA,"10",NA,NA,NA,"US02676613","US02676613_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"100","2020-09-12 05:00:02-03","US","US","2220687","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"-- Reitz & Klein, --","2524","1956","1","19","South America","Brazil","Santa Catarina",NA,"Piloes, Palhoca, Mata",NA,NA,"350",NA,NA,NA,"US02676611","US02676611_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"101","2020-09-12 05:00:02-03","US","US","2252315","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"R. M. Klein","2021","1956","5","21","South America","Brazil","Santa Catarina",NA,"Riberiao do Areao, Ibirama",NA,NA,"100",NA,NA,NA,"US02676619","US02676619_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"102","2020-09-12 05:00:02-03","US","US","2646645","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"R. M. Klein","8326","1969","5","21","South America","Brazil","Santa Catarina",NA,"Da Ilha de Santa Catarina, Florianopolis, Morro do Riberao",NA,NA,"500",NA,NA,NA,"US02676624","US02676624_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"103","2020-09-12 05:00:02-03","US","US","2829950","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"Klein, -- & -- Bresolin","10675","1973","1","16","South America","Brazil","Santa Catarina",NA,"Serraria Alcidos Alves, Aguas Mornas, Imarui",NA,NA,"300",NA,NA,NA,"US02676626","US02676626_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"104","2020-09-12 05:00:02-03","US","US","2271527","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"-- Reitz & Klein, --","2939","1956","3","29","South America","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajai",NA,NA,"200",NA,NA,NA,"US02676620","US02676620_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"105","2020-09-12 05:00:02-03","US","US","2654947","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"R. Reitz","C252","1943","12","7","South America","Brazil","Santa Catarina",NA,"Turvo, Ararangua",NA,NA,NA,NA,NA,NA,"US02676607","US02676607_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"106","2020-09-12 05:00:02-03","US","US","2340803","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"R. M. Klein","2405","1960","3","10","South America","Brazil","Santa Catarina",NA,"Mata da Companhia Hering, Bom Retiro, Blumenau",NA,NA,"300",NA,NA,NA,"US02676616","US02676616_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"107","2020-09-12 05:00:02-03","US","US","2141971","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"R. M. Klein","769","1954","3","25","South America","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajai, Mata",NA,NA,"250",NA,NA,NA,"US02676609","US02676609_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"108","2020-09-12 05:00:02-03","US","US","2568599","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"Klein, -- & -- Bresolin","7677","1967","12","19","South America","Brazil","Santa Catarina",NA,"Da Ilha de Santa Catarina, Florianopolis, Morro do Ribeirao, Capoeirao",NA,NA,"250",NA,NA,NA,"US02676623","US02676623_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"109","2020-09-12 05:00:02-03","US","US","2252296","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"R. M. Klein","1827","1956","1","24","South America","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajai, Mata",NA,NA,"250",NA,NA,NA,"US02676614","US02676614_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"110","2020-09-12 05:00:02-03","US","US","2575130","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"R. M. Klein","6946","1966","12","20","South America","Brazil","Santa Catarina",NA,"Da Ilha de Santa Catarina, Florianopolis, Morro do Ribeirao, Capoeirao",NA,NA,"150",NA,NA,NA,"US02676621","US02676621_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"111","2020-09-12 05:00:02-03","US","US","2575128","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"R. M. Klein","6690","1966","12","21","South America","Brazil","Santa Catarina",NA,"Da Ilha de Santa Catarina, Florianopolis, Morro Costa da Lagoa",NA,NA,"200",NA,NA,NA,"US02676627","US02676627_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"112","2020-09-12 05:00:02-03","US","US","2123248","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"R. Reitz","2987","1948","11",NA,"South America","Brazil","Santa Catarina",NA,"Azambija, Brusque",NA,NA,NA,NA,NA,NA,"US02676608","US02676608_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"113","2020-09-12 05:00:02-03","US","US","2220610","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"R. M. Klein","1874","1956","2","20","South America","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajai, Mata",NA,NA,"150",NA,NA,NA,"US02676615","US02676615_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"114","2020-09-12 05:00:02-03","US","US","2271793","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"-- Reitz & Klein, --","5756","1957","12","19","South America","Brazil","Santa Catarina",NA,"Tres Barras, Garuva, S. Francisco do Sul, Mata",NA,NA,"200",NA,NA,NA,"US02676617","US02676617_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"115","2020-09-12 05:00:02-03","US","US","2271622","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll. Arg.) C.M. Taylor",NA,"-- Reitz & Klein, --","4496","1957","6","22","South America","Brazil","Santa Catarina",NA,"Porto do Palmital, Garuva S. Francisco do Sul",NA,NA,"20",NA,NA,NA,"US02676618","US02676618_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"116","2020-09-12 05:00:02-03","US","US","1954737","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B. Sm. & Downs",NA,"R. Reitz","2987","1948","9",NA,"South America","Brazil","Santa Catarina",NA,"Azambuja, brusque.",NA,NA,NA,NA,NA,NA,"US00138670","US00138670_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1","Holotype",NA,NA
"117","2020-09-12 05:00:02-03","US","US","3238669","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","umbelluligera","Psychotria umbelluligera","(Müll. Arg.) Standl.",NA,"L. R. Noblick, -- Lemos & et al.","4356","1985","8","27","South America - Neotropics","Brazil","Bahia",NA,"Santa Terezinha, Serra da Pioneira, 3 km de Pedra Branca",NA,NA,"750","800",NA,NA,"US02734750","US02734750_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"118","2020-09-12 05:00:02-03","US","US","254478","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","umbelluligera","Psychotria umbelluligera","(Müll. Arg.) Standl.",NA,"Riedel, --","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"US02734754","US02734754_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"119","2020-09-12 05:00:02-03","US","US","3238667","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","umbelluligera","Psychotria umbelluligera","(Müll. Arg.) Standl.",NA,"A. M. Carvalho, S. G. Vinha & E. Silva","1193","1982","4","19","South America - Neotropics","Brazil","Bahia",NA,"Regiao Cacaueira da Bahia, Municipio de Porto Seguro, Estacao Ecologica Pau-brasil, Ceplac, Reg. da Mata Higrofila",NA,NA,NA,NA,NA,NA,"US02734751","US02734751_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"120","2020-09-12 05:00:02-03","US","US","3238668","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","umbelluligera","Psychotria umbelluligera","(Müll. Arg.) Standl.",NA,"T. S. Santos","1348","1971","1","19","South America - Neotropics","Brazil","Bahia",NA,"Regiao Cacaueira da Bahia, BA, Municipio de Camaca, Estrada para Pau-brasil",NA,NA,NA,NA,NA,NA,"US02734752","US02734752_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"121","2020-09-12 05:00:02-03","US","US","1592588","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","umbelluligera","Psychotria umbelluligera","(Müll. Arg.) Standl.",NA,"Y. Mexia","5499","1931","1","9","South America - Neotropics","Brazil","Minas Gerais",NA,"Vicosa, road to Sao Miguel, near km 4.5",NA,NA,"700",NA,NA,NA,"US02734753","US02734753_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"122","2020-09-02 16:39:04-03","Cenargen","CEN","34650","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","umbelluligera","Psychotria umbelluligera","(Müll.Arg.) Standl.",NA,"Larry Ronald Noblick","4536","1985","08","27",NA,"Brasil","BA","SANTA TERESINHA","Serra da Pioneira, 3 km de Pedra Branca.","-39.5233001708984","-12.771900177002",NA,NA,"Exsicatas","Ocasional na mata de neblina. Folhas coriáceas. Alt.: 750 - 800 m. Doação da Universidade Estadual de Feira de Santana - Bahia.","CEN00034650","CEN00034650",NA,NA,NA,"-3953333.0","-1275000.0","25196","auto",NA,NA,"1",NA,NA,NA
"123","2019-11-13 11:30:13-03","USP","SPF","102996","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Zappi, DC","Leitão Filho, HF","33114","1995","02","08",NA,"Brasil","São Paulo","Barra do Turvo",NA,"-48.471417","-24.79375",NA,NA,NA,NA,"SPF00102996",NA,"2014",NA,NA,"-48.471417","-24.79375",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-21 10:12:50-03","USP","SPF","159941","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Zappi, DC","Guedes, MLS","10265","2003","04","12",NA,"Brasil","Bahia","Cairu",NA,"-39.033333","-13.483333",NA,NA,NA,NA,"SPF00159941",NA,"2014",NA,NA,"-39.033333","-13.483333",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-13 11:30:13-03","USP","SPF","169469","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Zappi, DC","Fiaschi, P","2870","2005","03","18",NA,"Brasil","Bahia","Camacan","RPPN Serra Bonita","-39.565278","-15.391667","850","850",NA,NA,"SPF00169469",NA,"2014",NA,NA,"-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-13 11:30:13-03","USP","SPF","64291","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Zappi, DC","Thomas, WW","6017","1988","02","18",NA,"Brasil","Bahia","Una",NA,"-38.033333","-15.383333",NA,NA,NA,NA,"SPF00064291",NA,"2014",NA,NA,"-38.033333","-15.383333",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-13 11:30:13-03","USP","SPF","68469","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Zappi, DC","Leoni, LS","s.n.","1990","07","07",NA,"Brasil","Minas Gerais","Carangola",NA,"-42.033333","-20.766667","600","600",NA,NA,"SPF00068469",NA,"2014",NA,NA,"-42.033333","-20.766667",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-13 11:30:13-03","USP","SPF","94367","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Zappi, DC","Pirani, JR","3104","1994","04","19",NA,"Brasil","São Paulo","Miracatu","Serra de Paranapiacaba","-47.216667","-24.05","550","550",NA,NA,"SPF00094367",NA,"2014",NA,NA,"-47.216667","-24.05",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-13 11:30:13-03","USP","SPF","157999","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Zappi, DC","Fiaschi, P","1168","2002","11","16",NA,"Brasil","Bahia","Camamu",NA,"-39.001111","-13.713056","15","20",NA,NA,"SPF00157999",NA,"2014",NA,NA,"-39.001111","-13.713056",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-13 11:30:13-03","USP","SPF","196203","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Zappi, DC","Sylvestre, L","706","1992","02","05",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333",NA,NA,NA,NA,"SPF00196203",NA,"2014",NA,NA,"-42.833333","-22.433333",NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-13 11:30:13-03","USP","SPF","92912","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Zappi, DC","Mello-Silva, R","960","1994","05","13",NA,"Brasil","São Paulo","Registro",NA,"-47.8400001525879","-24.4799995422363",NA,NA,NA,NA,"SPF00092912",NA,"2014",NA,NA,NA,NA,"25922","auto",NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:30:13-03","USP","SPF","99507","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Zappi, DC","Almeida-Scabbia, RJ","287","1994","04","09",NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"SPF00099507",NA,"2014",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:30:13-03","USP","SPF","99650","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Zappi, DC","Almeida-Scabbia, RJ","294","1994","04","10",NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"SPF00099650",NA,"2014",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"134","2019-04-13 14:11:10-03","F","FMNH-SEEDPLANTS","V0355438F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera",NA,"RRC ID Flag","A. C. Brade","12057","1932","11","20","South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,"V0355438F","V0355438F_01 V0355438F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","12057",NA,NA,NA,NA
"135","2019-09-04 18:57:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Mapouria","cymuligera","Mapouria cymuligera",NA,NA,"L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA
"136","2019-09-04 18:23:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Mapouria","umbelluligera","Mapouria umbelluligera",NA,NA,"L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype",NA,NA
"137","2019-01-23 11:16:14-02","F","FMNH-SEEDPLANTS","V0069758F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Mapouria","umbelluligera","Mapouria umbelluligera",NA,NA,"L. Riedel",NA,"1825","8",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0069758F","V0069758F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype",NA,NA
"138","2019-01-23 11:16:14-02","F","FMNH-SEEDPLANTS","V0069759F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Mapouria","umbelluligera","Mapouria umbelluligera",NA,NA,"L. Riedel",NA,"1825","8",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0069759F","V0069759F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype",NA,NA
"139","2019-01-23 11:16:14-02","F","FMNH-SEEDPLANTS","V0069760F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Mapouria","umbelluligera","Mapouria umbelluligera brevipes",NA,NA,"A. Glaziou","8738",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0069760F","V0069760F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype","brevipes",NA
"140","2015-03-20 12:01:23-03","F","FMNH-SEEDPLANTS","V0296489F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0296489F","V0296489F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"141","2018-04-26 11:54:30-03","F","FMNH-SEEDPLANTS","V0235157F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera",NA,"C. M. Taylor","M. de R. J. Oliveira & L. F. P. Gusmão","10","1996","11","19","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0235157F","V0235157F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"142","2015-03-20 12:01:24-03","F","FMNH-SEEDPLANTS","V0296490F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0296490F","V0296490F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"143","2015-03-20 12:01:24-03","F","FMNH-SEEDPLANTS","V0296491F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0296491F","V0296491F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"144","2015-03-07 09:28:22-03","F","FMNH-SEEDPLANTS","V0238185F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","umbelluligera","Psychotria umbelluligera",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0238185F","V0238185F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"145","2015-03-07 09:28:22-03","F","FMNH-SEEDPLANTS","V0238186F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","umbelluligera","Psychotria umbelluligera",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0238186F","V0238186F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"146","2015-03-07 09:28:22-03","F","FMNH-SEEDPLANTS","V0238187F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","umbelluligera","Psychotria umbelluligera",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0238187F","V0238187F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
