"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"43","2020-11-04 12:17:57-03","ESALQ","ESA","87503","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Phyllanthaceae","Phyllanthus","clausenii","Phyllanthus clausenii","Mull. Arg.","Cordeiro, I.","Krieger, L.","23650.0","1989","04","02",NA,"Brasil","Minas Gerais","Caparaó",NA,"-41.9043998718262","-20.523099899292",NA,NA,NA,NA,"ESA087503","ESA087503",NA,NA,"1991","01","01",NA,NA,NA,NA,"15056","auto",NA,NA,NA
"44","2020-11-04 12:17:57-03","ESALQ","ESA","95648","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Phyllanthaceae","Phyllanthus","clausenii","Phyllanthus clausenii",NA,"Martins, E.R.","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","5970.0","2006","07","14",NA,"Brasil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos. Trilha Mozart Catão. Floresta","-43.1786003112793","-22.5049991607666",NA,NA,NA,"Erva, ca. 40cm alt. Flores alvas","ESA095648","ESA095648",NA,NA,"2009","06","25",NA,NA,NA,NA,"36524","auto",NA,NA,NA
"45","2020-11-04 12:17:57-03","ESALQ","ESA","114449","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Phyllanthaceae","Phyllanthus","clausseni","Phyllanthus clausseni",NA,"Martins, E.R.","Martins, E.R.","28.0","2011","05","18",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"ESA114449","ESA114449",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"46","2021-03-22 17:45:37-03","UFPI","TEPB","22482","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii",NA,"M. F. A. Lucena","M.N. Rodrigues","1469","1998","12","26",NA,"Brasil","Alagoas","Penedo","Barragem da Fazenda Gameleira, pequena grota e vale","-36.488056","-10.066667",NA,NA,NA,"Erva, em floração, frutos maduros, ca. de 60cm alt.; flores cremes; fruto vermelho Ambiente: Mata atlântica",NA,NA,NA,NA,"2013","10","09","36°29'17W","10°04'S",NA,NA,NA,NA,NA,NA,NA
"47","2021-04-02 02:00:37-03","UFPI","TEPB","830","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Mull. Arg.","15/03/2005","EMPERAIRE, L.",NA,"1979","09","20",NA,"Brasil","Piauí","São Raimundo Nonato",NA,"-42.6994018554688","-9.01527976989746",NA,NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> M. J. Silva",NA,NA,NA,NA,"1980","11","17",NA,NA,NA,NA,"45407","auto",NA,NA,NA
"48","2019-02-15 11:40:01-02","IPA","IPA","53445","S","Plantae","Plantae",NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","Rita Pereira","Araújo, F.","322","1991","02","16","Southern America","Brasil","Ceará","Novo Oriente","Baixa Fria - Pl. Ibiapaba.","-40.7742004394531","-5.53444004058838",NA,NA,NA,"Herva.","IPA0053445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28544","auto",NA,NA,NA
"49","2019-02-15 11:40:01-02","IPA","IPA","44680","S","Plantae","Plantae",NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.",NA,"Ataíde, M.","149","1973","03","11","Southern America","Brasil","Pernambuco","Arcoverde","Est. Exp. do IPA.","-37.0539016723633","-8.41888999938965",NA,NA,NA,NA,"IPA0044680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23066","auto",NA,NA,NA
"50","2019-07-26 11:39:57-03","IPA","IPA","68632","S","Plantae","Plantae",NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","Cano, O.","Rita Pereira; Bocage, A.; Cano, O.; Bocage, A.; Cano, O.","68632","2005","06","29","Southern America","Brasil","Pernambuco","Arcoverde","Serra das Varas, Estação Experimental do IPA. Comunidade da Pintada, na descida da trilha para observar a mata do outro lado. Mata em área degradada.","-37.0539016723633","-8.41888999938965",NA,NA,NA,"Erva ca. 40cm de altura, na borda da trilha.; Caatinga.","IPA0068632",NA,NA,NA,"2005","07","18",NA,NA,NA,NA,"23066","auto",NA,NA,NA
"51","2019-02-15 11:40:01-02","IPA","IPA","26353","S","Plantae","Plantae",NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","Alves, M.","Cavalcanti, G.; Andrade-Lima; Lima, V.C.; Maia Filho, M.A.; Andrade-Lima; Lima, V.C.; Maia Filho, M.A.","12","1981","01","20","Southern America","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos, à beira do caminho.","-35.9761009216309","-8.28332996368408",NA,NA,NA,"Arbusto 50cm de altura; flores esverdeadas.; Mata; solo argiloso.","IPA0026353",NA,NA,NA,"1998","05",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA
"52","2019-02-15 11:40:01-02","IPA","IPA","25633","S","Plantae","Plantae",NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","Alves, M.","Ferreira, F.; Andrade-Lima; Rita Pereira; Andrade-Lima; Rita Pereira","3","1980","08","29","Southern America","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos, Na subida da mata.","-35.9761009216309","-8.28332996368408",NA,NA,NA,"Subarbusto com flores e botões.","IPA0025633",NA,NA,NA,"1998","05",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA
"53","2019-02-15 11:40:01-02","IPA","IPA","26245","S","Plantae","Plantae",NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","Alves, M.","Andrade-Lima","716735","1971","09","10","Southern America","Brasil","Pernambuco","Caruaru","Fazenda Caruaru, à sombra da mata.","-35.9761009216309","-8.28332996368408",NA,NA,NA,"Subarbusto.","IPA0026245",NA,NA,NA,"1998","05",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA
"54","2019-07-26 11:39:57-03","IPA","IPA","32292","S","Plantae","Plantae",NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","Alves, M.","Lima, R.; Barreto, R.; Barreto, R.","CFPE-737","1983","11","09","Southern America","Brasil","Pernambuco","Caruaru","FAzenda Caruaru, na mata.","-35.9761009216309","-8.28332996368408",NA,NA,NA,"Erva 40-50cm; flores branco-esverdeadas, gineceu verde, estígma amarela. Frequênte.","IPA0032292",NA,NA,NA,"1998","05",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA
"55","2019-02-15 11:40:01-02","IPA","IPA","19624","S","Plantae","Plantae",NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","Silva, M.J.","Academia Brasileira de Ciências","738","1971","05","13","Southern America","Brasil","Pernambuco",NA,"Entre São José do Belmonte e Jati (CE), à sombra.",NA,NA,NA,NA,NA,"Arbusto muito ramificado, 2m de altura; folhas pequenas e esbranquiçadas; fruto verde-claro; folhas membranáceas, flexíveis.; Solo arenoso.","IPA0019624",NA,NA,NA,"2003","03","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-02-15 11:40:01-02","IPA","IPA","29014","S","Plantae","Plantae",NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","S. Marcos josé","Emperaire, L.","519",NA,NA,NA,"Southern America","Brasil","Piauí",NA,"Serra da Capivara.",NA,NA,NA,NA,NA,NA,"IPA0029014",NA,NA,NA,"2004","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-08-28 09:36:17-03","IPA","IPA","67944","S","Plantae","Plantae",NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","Mendes, J.C.R.","Lima, R.; Pessoa, M.C.; Pessoa, M.C.","1731","2003","03","16","Southern America","Brasil","Paraíba","Araruna","Parque Estadual da Pedra da Boca, mata do Gemedouro.","-35.668056","-6.455556","338","338",NA,"Arbusto 0,8 - 1m; flores esverdeadas; frutos imaturos verdes.; Caatinga arbustiva-arbórea.","IPA0067944",NA,NA,NA,"2019","08","15","-35.668056","-6.455556",NA,NA,NA,NA,NA,NA,NA
"58","2019-03-22 12:20:16-03","IPA","IPA","73121","S","Plantae","Plantae",NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","Mendes, J.C.R.","Rita Pereira; Bocage, A.; Albuquerque, N.A.; Maciel, J.R.; Marques, J.S.; Cano,; Bocage, A.; Albuquerque, N.A.; Maciel, J.R.; Marques, J.S.; Cano, O.; Costa e S","2579","2006","02","21","Southern America","Brasil","Pernambuco","Arcoverde","Serra das Varas, Mata da Torre - no início da trilha da mata.","-37.010278","-8.4325","915","915",NA,"Erva ca de 40 cm de altura. Frutos pequenos, verdes claros.","IPA0073121",NA,NA,NA,"2019","02","26","-37.010278","-8.4325",NA,NA,NA,NA,NA,NA,NA
"59","2019-02-15 11:40:01-02","IPA","IPA","64920","S","Plantae","Plantae",NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","; Maciel, J.R.; Silva, W.C. da","Rodrigues, M.N.; Esteves, G.L.; Marques, R.C.; Esteves, G.L.; Marques, R.C.","1240","1987","04","08","Southern America","Brasil","Alagoas","Quebrangulo","Parque Estadual da Pedra Talhada, Mata da Fazenda Riachão. Planta coletada na borda da mata","-36.4710998535156","-9.31888961791992",NA,NA,NA,"Erva ereta; flores cremes.; Mata subcaducifólia.","IPA0064920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16583","auto",NA,NA,NA
"60","2019-02-15 11:40:01-02","IPA","IPA","11170","S","Plantae","Plantae",NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","Silva, M.J.","Andrade-Lima","56-2560","1956","05","08","Southern America","Brasil","Pernambuco","Arcoverde","Serra das Varas","-37.0539016723633","-8.41888999938965",NA,NA,NA,"Arbusto.","IPA0011170",NA,NA,NA,"2003","03","28",NA,NA,NA,NA,"23066","auto",NA,NA,NA
"61","2019-08-27 13:29:10-03","IAP","PACA-AGP","58324","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","Asplund",NA,NA,"1953","01","20",NA,"Brasil","SC","Itajaí","Morro do Baú","-48.6618995666504","-26.9078006744385",NA,NA,NA,"det. (L. B. Smith): Phyllanthus orbiculatus (L.) M. Arg.; HBR 7023 Habitat: in rupestribus Fenofase: flor e fruto","PACA058324",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,"27253","auto",NA,NA,NA
"62","2020-12-20 21:17:01-03","UFV","VIC","001028","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Mueel Arg",NA,"Mexia, Y.","5359","1930","11","26",NA,"Brasil","Minas Gerais","Viçosa","Fazenda do Paraiso","-42.8819007873535","-20.7539005279541",NA,NA,NA,"Herb,with reddish flower,freguent,scatteres.","VIC001028","VIC001028",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA
"63","2021-03-24 17:09:45-03","UFES","SAMES","4623","PreservedSpecimen","Plantae",NA,NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.",NA,"Menezes,L.F.T.; Souza,M.C.;Monteiro,R.F.;Saavedra,M.M.;Giaretta,A.O.","1820","2008","01","12",NA,"Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Mata em afloramento granítico localizado na vertente oeste.","-40.4006004333496","-18.710599899292",NA,NA,NA,"Flores amareladas. Habito: Arbusto","SAMES04623","SAMES04623",NA,NA,NA,NA,NA,"-404575000.0","-187647222.0",NA,NA,"42400","auto",NA,NA,NA
"64","2019-11-21 14:41:22-03","UFJF","CESJ","25220","PreservedSpecimen","Plantae","Angiosperma",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","E.R.Martins","S.M.S. Verardo; M.C. Brügger","FPNC1140","1988","10","15","América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó",NA,NA,NA,NA,NA,"Em solo próximo à rocha. Herbácea com 30cm de altura.","CESJ025220","CESJ025220",NA,NA,"2011","12","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-21 14:41:22-03","UFJF","CESJ","41658","PreservedSpecimen","Plantae","Angiosperma",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","E.R.Martins","L. Krieger; et al.","CESJ41658","1989","04","02","América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Vale Verde",NA,NA,NA,NA,NA,"Subarbusto, sobre pedra na beira do rio. Inflorescência e frutos cor vinho.","CESJ041658","CESJ041658",NA,NA,"2011","12","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-21 14:41:22-03","UFJF","CESJ","19130","PreservedSpecimen","Plantae","Angiosperma",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","E.R.Martins","L. Krieger","CESJ19130","1982","06","06","América do Sul","Brasil","Espirito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,"Arbusto até 1,5m, flores um tanto róseas.","CESJ019130",NA,NA,NA,"2011","12","09",NA,NA,NA,NA,"28401","auto",NA,NA,NA
"67","2019-11-21 14:41:22-03","UFJF","CESJ","19632","PreservedSpecimen","Plantae","Angiosperma",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","E.R.Martins","L. Krieger","CESJ19632","1980","10","16","América do Sul","Brasil","Espirito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,"Sobre rochas, tamanho muito variável.","CESJ019632",NA,NA,NA,"2011","12","09",NA,NA,NA,NA,"28401","auto",NA,NA,NA
"68","2020-10-15 19:26:20-03","UFJF","CESJ","1556","PreservedSpecimen","Plantae","Angiosperma",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","L.J.S.Pinto","L. Roth","CESJ1556","1956","07","07","América do Sul","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,"Na capoeira, sola úmido, 50-70cm.","CESJ001556",NA,NA,NA,"2004","08","24",NA,NA,NA,NA,"17082","auto",NA,NA,NA
"69","2019-11-21 14:41:22-03","UFJF","CESJ","22302","PreservedSpecimen","Plantae","Angiosperma",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","E.R.Martins","L. Krieger; et al.","CESJ22302","1988","05","01","América do Sul","Brasil","Minas Gerais",NA,"Serra do Caparaó, Caminho de Tronqueira à Cachoeira Bonita. Aprox 1700m.s.m.",NA,NA,NA,NA,NA,"Subarbusto, saxícola, à sombra de candeia, frequente, atinge quase 1m de altura.","CESJ022302","CESJ022302 CESJ022302_1",NA,NA,"2011","12","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:41:22-03","UFJF","CESJ","23226","PreservedSpecimen","Plantae","Angiosperma",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","E.R.Martins","L. Krieger","CESJ23226","1988","11","19","América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Na beira da trilha, entre pedra.",NA,NA,NA,NA,NA,NA,"CESJ023226","CESJ023226",NA,NA,"2011","12","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:41:22-03","UFJF","CESJ","23301","PreservedSpecimen","Plantae","Angiosperma",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","I. Cordeiro","L. Krieger","CESJ23301","1988","12","17","América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Córrego do Inácio",NA,NA,NA,NA,NA,"Subarbusto à beira da mata. Flores esbranquiçadas.","CESJ023301","CESJ023301",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-21 14:41:22-03","UFJF","CESJ","23650","PreservedSpecimen","Plantae","Angiosperma",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","I. Cordeiro","L. Krieger; et al.","CESJ23650","1989","04","02","América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Vale Verde",NA,NA,NA,NA,NA,"Subarbusto na beira do rio, à sombra.","CESJ023650","CESJ023650",NA,NA,"1989","04","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-21 14:41:22-03","UFJF","CESJ","23651","PreservedSpecimen","Plantae","Angiosperma",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","E.R.Martins","L. Krieger; et al.","CESJ23651","1989","09","02","América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Vale Verde",NA,NA,NA,NA,NA,"Subarbusto, sobre pedra na beira do rio. Inflorescência e frutos cor vinho.","CESJ023651","CESJ023651",NA,NA,"2011","12","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-21 14:41:22-03","UFJF","CESJ","24037","PreservedSpecimen","Plantae","Angiosperma",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","I. Cordeiro","L. Krieger; et al.","CESJ24037","1989","04","29","América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Perto do rancho",NA,NA,NA,NA,NA,"Arbustinho, rupícola, folhas avermelhadas, flores creme.","CESJ024037","CESJ024037",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-21 14:41:22-03","UFJF","CESJ","20299","PreservedSpecimen","Plantae","Angiosperma",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","E.R.Martins","L. Krieger","CESJ20299","1984","01","30","América do Sul","Brasil","Minas Gerais","São João Del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,"Subarbusto até 1m, ramos frágeis. Medicinal (chá das partes aéreas: diuréticos).","CESJ020299",NA,NA,NA,"2011","12","09",NA,NA,NA,NA,"39093","auto",NA,NA,NA
"76","2019-11-21 14:41:22-03","UFJF","CESJ","15069","PreservedSpecimen","Plantae","Angiosperma",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.",NA,"L.T. Souza; B.Larcher","s.n.","1977","09","28","América do Sul","Brasil","Minas Gerais",NA,"Serra do Caparaó",NA,NA,NA,NA,NA,"Arbusto na beira da mata, fl. esverdeadas, face dorsal mais clara, verde-claro.","CESJ015069","CESJ015069",NA,NA,"1977","09","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 11:43:27-03","UFMS","CGMS","2569","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","I. Cordeiro","D.S. Pereira",NA,"1990","01","10",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Rua Dom Aquino, nº 2384.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1010543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA
"78","2020-07-09 13:56:45-03","UFCG","CSTR","1538","PreservedSpecimen","Plantae",NA,NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","Lucena, M.F.A.","Lucena, M.F.A.","1984","2010","12","11",NA,"Brasil","Paraíba","Maturéia","Brejo de altitude; Sustrato(solo): areno-argiloso rico em serra pilheira","-38.283333","-7","846","846",NA,"Arbusto ca. 80 cm alt; folhas membranáceas.; Parque Estadual Pico do Jabre; interior da mata.",NA,NA,NA,NA,"2010","12","11","-38.283333","-7",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:37:40-03","UNICAMP","UEC","158199","S","Plantae","Magnoliopsida",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Nees & Mart.","Webster, GL","Mayo, SJ; Andrade, IM; Soares, ML; et al.","1037","1994","10","09",NA,"Brazil","Pernambuco","Caruaru","Brejo dos Cavalos, Murici. Parque Ecológico Municiapl Vasconcelos Sobrinho. Solo arenoso. Orla da mata.","-36","-8.31","1100","1100",NA,"Erva com ca. 30cm de alt.; cálice verde-esbranquiçado; frutos imaturos verdes.","UEC015411","UEC015411",NA,NA,"1995","02","13","-36","-8.31",NA,NA,NA,NA,NA,NA,NA
"80","2019-08-20 10:22:38-03","UNICAMP","UEC","48515","S","Plantae","Magnoliopsida",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Nees & Mart.","Cordeiro, I","Cordeiro, I; Pirani, JR; Hensold, N; Wagner, HL","8228","1982","03","24",NA,"Brazil","Minas Gerais","Santana do Riacho","Base da Serra do Cipó, Pequena Mata seca proximo de afloramento de calcáreo","-43.7144012451172","-19.1688995361328",NA,NA,NA,"flor, Subarbusto de 1,5 m, flores esverdeadas (muito frequente)","UEC157739","UEC157739",NA,NA,"1984","09",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"81","2021-03-01 16:37:40-03","UNICAMP","UEC","144597","S","Plantae","Magnoliopsida",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Nees & Mart.","Lucena, MFA","Silva, LF; Marcon, AB; Oliveira, M; Tschá, MC","37","1995","09","05",NA,"Brazil","Pernambuco","Caruaru","Brejo dos Cavalos,","-35.9761009216309","-8.28332996368408","1100","1100",NA,"Subarbusto com ca. 2m de alt; flores de amarelo a creme; frutos imaturos verdes.; Vegetação arbustiva árborea densa, rico em húmus.","UEC157738","UEC157738",NA,NA,"1995","10","01",NA,NA,NA,NA,"35136","auto",NA,NA,NA
"82","2019-08-20 10:22:38-03","UNICAMP","UEC","87485","S","Plantae","Magnoliopsida",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Nees & Mart.","Silva, MJ","Koch, I; Martiri, A","32246","1994","11","26",NA,"Brazil","São Paulo","Campinas","Fazenda Estiva","-47.060001373291","-22.8999996185303",NA,NA,NA,"Herbácea, flores pequenas, brancas.","UEC157740","UEC157740",NA,NA,"2010","03","15",NA,NA,NA,NA,"23900","auto",NA,NA,NA
"83","2019-08-20 10:22:38-03","UNICAMP","UEC","37909","S","Plantae","Magnoliopsida",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Nees & Mart.","Cordeiro, I","Figueiredo, N; Rocha, DMS","15580","1983","11","06",NA,"Brazil","São Paulo","Peruíbe","Estação Ecológica de Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,"Subarbusto em pedra, umida, trilha do morro a 420 m de altitude","UEC056943","UEC056943",NA,NA,"2012","08",NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA
"84","2019-11-19 14:08:42-03","UFRPE","PEUFR","5091","PreservedSpecimen","Plantae",NA,NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","G. L. Webster","E. P. Heringer; D.A. Lima; J. P. L. Sobrinho; A. C. Sarmento","738","1971","05","13",NA,"Brasil","Pernambuco",NA,"Entre São José do Belmonte e Jati (CE)",NA,NA,NA,NA,NA,"Arbusto muito ramificado; 2m de altura; flores pequenas e esbranquiçadas; frutos verde-claro; folhas membranáceas, flexíveis.","PEUFR005091",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-19 14:08:42-03","UFRPE","PEUFR","13952","PreservedSpecimen","Plantae",NA,NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","G. L. Webster","F.S. Araújo","322","1991","02","16",NA,"Brasil","Ceará","Novo Oriente","Baixa Fria; Planalto Ibiapaba","-40.7742004394531","-5.53444004058838",NA,NA,NA,"Erva.","PEUFR013952",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,"28544","auto",NA,NA,NA
"86","2019-11-19 14:08:42-03","UFRPE","PEUFR","615","PreservedSpecimen","Plantae",NA,NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","G. L. Webster","A. Lima","2560","1956","05","08",NA,"Brasil","Pernambuco","Arcoverde","Serra das Varas","-37.0539016723633","-8.41888999938965",NA,NA,NA,"Arb.","PEUFR000615",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,"23066","auto",NA,NA,NA
"87","2019-11-19 14:08:42-03","UFRPE","PEUFR","5860","PreservedSpecimen","Plantae",NA,NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","G. L. Webster","C.M.C. Soares","119","1971","04","04",NA,"Brasil","Pernambuco","Caruaru","Brejo dos Cavalos","-35.9761009216309","-8.28332996368408",NA,NA,NA,"Mais ou menos 40cm de altura.","PEUFR005860",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA
"88","2020-04-22 16:22:55-03","UFPB","JPB","31270","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Phyllanthaceae","Phyllanthus","clausseni","Phyllanthus clausseni","Müll.Arg.","Carneiro-Torres, DS","Barbosa, MR; Lima, IB; Lima, JR; Cunha, JP; Quirino, ZG","2664","2003","02","15","Southern America","Brasil","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas, Area I, trilha para casa de Comadre Florzinha.","-36.886111","-7.477778",NA,NA,NA,"; DESC: Arbusto ca. 2 m de alt.; flores imconspícuas, frutos verdes.",NA,NA,NA,NA,"2004","02",NA,"-36.886111","-7.477778",NA,NA,NA,NA,NA,NA,NA
"89","2020-04-22 16:22:55-03","UFPB","JPB","22171","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Phyllanthaceae","Phyllanthus","clausseni","Phyllanthus clausseni","Müll.Arg.","Marcos José da Silva","Agra, MF; Barbosa, MR","1642","1991","04","01","Southern America","Brasil","Paraíba","Teixeira","Pico do Jabre, Serra de Teixeira. Mata serrana.","-37.2541999816895","-7.22278022766113","800","1200",NA,"; DESC: Arvoreta.",NA,NA,NA,NA,"2004","11","27",NA,NA,NA,NA,"12774","auto",NA,NA,NA
"90","2021-03-16 17:53:25-03","UCS","HUCS","24514","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll. Arg.","Cordeiro, J.","Kriger, L.","23301","1988","12","17",NA,"Brasil","Minas Gerais","Caparaó","Córrego do Inácio","-41.9043998718262","-20.523099899292",NA,NA,NA,"Herbário MBM; subarbusto à beira da mata",NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,"15056","auto",NA,NA,NA
