"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","decimalLongitude","decimalLatitude","scientificNameAuthorship","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"45","2021-04-07 11:47:08-03","UFMS","CGMS","60061","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","A. Pott; V.J. Pott","16340","2012","02","13",NA,"Brasil","Mato Grosso do Sul","Chácara, Rua 7 de Setembro 151, Bairro Mangueiral.",NA,NA,"Flor azul-clara. Fruto não observado. Odor de alfavaca. Habitat: Quintal. Solo argiloso calcário, mal drenado. Relevo quase plano. Habito: Erva ereta. Freqüente.","CGMS1093064",NA,NA,NA,"-57.6","-19.0163889","Cham. & Schltdl.","Ladário","142","142",NA,NA,NA,NA,"-57,6","-19,0163889",NA,NA,NA,NA,NA,NA,NA
"46","2021-04-07 11:47:09-03","UFMS","CGMS","72851","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","V.J. Pott; A. Pott; S.N. Moreira","11927","2015","09","13",NA,"Brasil","Mato Grosso do Sul","Fazenda Ribeirão.",NA,NA,"Flor roxa. Habitat: Campo úmido de vereda sem buriti. Solo hidromórfico orgânico. Relevo plano. Habito: Erva anfíbia, ereta, 50 - 60 cm de altura. Ocasional em borda úmida.","CGMS1105658",NA,NA,NA,"-54.8647222","-21.0163889","Cham. & Schltdl.","Sidrolândia","443","443",NA,NA,NA,NA,"-54,8647222","-21,0163889",NA,NA,NA,NA,NA,NA,NA
"47","2021-04-07 11:47:09-03","UFMS","CGMS","74777","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","A. Pott; V.J. Pott, A. Boock, M.R. Araujo & M. Pereira","3507","1987","09","29",NA,"Brasil","Mato Grosso do Sul","Invernada Barreiro, Retiro Mutum, Fazenda Acurizal, Nabileque, Pantanal.",NA,NA,"Flor branca e violeta. Ponto 38. Murundu = montículo de 0,3-1,0 m de altura. Carandá = Copernicia australis. CPAP - 4086. Habitat: Paratudal (Savana inundável de Tabebuia caraiba com Carandá. Solo argiloso expansivo preto com Horizon","CGMS1107643",NA,NA,"V.J. Pott","-57.0666667","-19.7333333","Cham. & Schltdl.","Corumbá","90","90",NA,NA,NA,NA,"-57,0666667","-19,7333333",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:38:07-03","UNICAMP","UEC","204681","S","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Scatigna, AV; Messias, PA; Scudeler, AL; Urquiza, MVS","1203","2017","06","02",NA,"Brazil","Mato Grosso do Sul","Passo do Lontra. Terceira ponte da Estrada Parque em direção à Base de Estudos do Pantanal/UFMS. Margem de córrego.",NA,NA,"Erva aromática e pegajosa, ca. 40 cm. Corola branca a lilás.","UEC200264","Magnoliopsida",NA,NA,"-57.034444","-19.620556","Cham. & Schltdl.","Miranda",NA,NA,"UEC200264",NA,NA,NA,"-57.034444","-19.620556",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:38:07-03","UNICAMP","UEC","201006","S","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Pivetta, J","1364","1956","02","28",NA,"Brazil","Rio Grande do Sul","Vale Vêneto, São José",NA,NA,"Campos úmidos","UEC161046","Magnoliopsida",NA,"Ferreira, JL; Scatigna, AV",NA,NA,"Cham. & Schltdl.",NA,"80","80","UEC161046",NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:38:07-03","UNICAMP","UEC","204683","S","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Scatigna, AV; Messias, PA; Scudeler, AL; Urquiza, MVS","1201","2017","06","02",NA,"Brazil","Mato Grosso do Sul","Fazenda da BREPEC; funcionário Seu Firmino. Rodovia MS-262, KM 667. Campo alagado em pastagem próximo a linha de alta tensão.",NA,NA,"Erva aromática e pegajosa, ca. 30 - 180 cm alt. Corola bicolor lilás e branco.","UEC200262","Magnoliopsida",NA,NA,"-57.189167","-19.563889","Cham. & Schltdl.","Corumbá",NA,NA,"UEC200262",NA,NA,NA,"-57.189167","-19.563889",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:38:07-03","UNICAMP","UEC","204690","S","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Scatigna, AV; Messias, PA; Scudeler, AL; Urquiza, MVS","1216","2017","06","06",NA,"Brazil","Mato Grosso do Sul","Fazenda Formoso. Área alagada tomada por capim na Lagoa das Pedras, ca. 2 km da sede.",NA,NA,"Subarbusto, ca. 1,5 m. Corola azul. Folhas ásperas.","UEC200242","Magnoliopsida",NA,NA,"-56.626389","-21.336111","Cham. & Schltdl.","Bonito",NA,NA,"UEC200242",NA,NA,NA,"-56.626389","-21.336111",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:38:07-03","UNICAMP","UEC","205556","S","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Costa, IG","656","2015","06","14",NA,"Brazil","Espírito Santo","Praia das Neves.",NA,NA,"Planta herbácea ereta, ca. 50cm; lâmina membranácea esverdeada; cálice esverdeado; corola lilás, fauce esbranquiçada.; Restinga.","UEC164099","Magnoliopsida",NA,"Scatigna, AV","-40.990667","-21.261703","Cham. & Schltdl.","Presidente Kennedy","7","7","UEC164099",NA,NA,NA,"-40.990667","-21.261703","2019","06","28",NA,NA,NA,NA
"53","2021-03-01 16:38:07-03","UNICAMP","UEC","200864","S","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Pivetta, J","997","1954","01","29",NA,"Brazil","Rio Grande do Sul","in campestribus",NA,NA,"erva anua; flor roxo azulada; frutp","UEC161051","Magnoliopsida",NA,"Ferreira, JL; Scatigna, AV","-53.9921989440918","-28.5168991088867","Cham. & Schltdl.","Augusto Pestana","500","500","UEC161051","15366","auto",NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:38:07-03","UNICAMP","UEC","200861","S","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Pivetta, J","s.n.","1968","04","20",NA,"Brazil","Rio Grande do Sul","in paludibus",NA,NA,"erva perene, flor roxo-azulada; fruto","UEC161047","Magnoliopsida",NA,"Ferreira, JL; Scatigna, AV","-54.2630996704102","-28.2992000579834","Cham. & Schltdl.","Santo Ângelo","500","500","UEC161047","25915","auto",NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA
"55","2019-01-17 11:26:00-02","PUCRS","MPUC","347","S","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides",NA,NA,"1941","02","07","South America","Brasil","RS",".",NA,NA,NA,NA,NA,"Lamiales","Ir. Augusto","-52.3422222","-31.7719444","Cham. & Schltdl.","Pelotas",NA,NA,NA,NA,NA,"Magnoliopsida","-52.3422222000","-31.7719444000","1941","01","01",NA,"1",NA,NA
"56","2014-10-14 15:56:40-03","BS","M","M-0188306","S","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Sellow, F.",NA,NA,NA,NA,NA,"Brasil",NA,"Brasil.",NA,NA,NA,"M0188306","Magnoliophyta","Lamiales",NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"TYPE",NA,NA,NA
"57","2014-10-14 15:56:40-03","BS","M","M-0188307","S","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Sellow, F.",NA,NA,NA,NA,NA,"Brasil",NA,"Brasilia.",NA,NA,NA,"M0188307","Magnoliophyta","Lamiales",NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"TYPE",NA,NA,NA
"58","2019-08-16 08:40:36-03","UTFPR","HCF","22217","S","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","M.G. Caxambu","7715","2016","12","16",NA,"Brasil","PR","Parque Nacional do Iguaçu, trilha do",NA,NA,"erva ca. 0,40 m, semi-ciófila, palustre. Flores com cálice verde e corola arroxeada.",NA,NA,NA,"E. Barboza","-54.429167","-25.682806","Cham. & Schltdl.","Foz do Iguaçu","193","193",NA,NA,NA,NA,"54°25'45 W","25°40'58,1 S","2017",NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:39:52-03","MBM","MBM","43976","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Pereira, E.; Hatschbach, G.; Hatschbach, G.","7832",NA,NA,NA,"Southern America","Brazil","Paraná","Porto Franco",NA,NA,NA,"MBM043976",NA,NA,"Hatschbach, G.","-54.5881004333496","-25.5478000640869","Cham. & Schltdl.","Foz do Iguaçu",NA,NA,"MBM043976","39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:39:52-03","MBM","MBM","15598","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Hatschbach, G.","22912",NA,NA,NA,"Southern America","Brazil","Paraná","Leroville, Campo das Pedras",NA,NA,NA,"MBM015598",NA,NA,"Hatschbach, G.","-51.1627998352051","-23.3103008270264","Cham. & Schltdl.","Londrina",NA,NA,"MBM015598","63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:39:52-03","MBM","MBM","113270","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Hagelund, K.","7531",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Santo Ângelo, Rod. BR-285, ca. km 280",NA,NA,NA,"MBM113270",NA,NA,NA,"-54.2630996704102","-28.2992000579834","Cham. & Schltdl.","Santo Ângelo",NA,NA,"MBM113270","25915","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:39:52-03","MBM","MBM","170689","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Krapovickas, A.; et al.; et al.","44541",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,NA,NA,"MBM170689",NA,NA,"Schinini, A.",NA,NA,"Cham. & Schltdl.",NA,NA,NA,"MBM170689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:39:52-03","MBM","MBM","184193","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Vanni, R.; et al.; et al.","3372",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM184193",NA,NA,"Vanni, R.",NA,NA,"Cham. & Schltdl.",NA,NA,NA,"MBM184193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:39:52-03","MBM","MBM","19558","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Krapovickas, A.; et al.; et al.","18091",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM019558",NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,"MBM019558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:39:52-03","MBM","MBM","322931","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Múlgura de Romero, M.E.; Belgrano, M.J.; Denham, S.S.; Romero, M.A.; Belgrano, M.J.; Denham, S.S.; Romero, M.A.","2425","2000","11","08","Southern America","Argentina","Misiones","Camino al Salto Golondrina por picada Interventor Pomar, 1,5 km a la izquierda de bifurcación hacia el salto",NA,NA,"Flor violeta.","MBM322931",NA,NA,"Múlgura de Romero, M.E.","-54.483333","-27.116667","Cham. & Schltdl.","Guaraní",NA,NA,"MBM322931",NA,NA,NA,"-54.483333","-27.116667","2002",NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:39:52-03","MBM","MBM","344315","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Sosa, M.M.; et al.; et al.","252","2006","04","12","Southern America","Argentina","Misiones","Dep. San Ignacio. Arroyo Santo Pipó",NA,NA,"Borda del puente","MBM344315",NA,NA,"Sosa, M.M.",NA,NA,"Cham. & Schltdl.",NA,NA,NA,"MBM344315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:39:52-03","MBM","MBM","63198","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Pedersen, T.M.","12397",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM063198",NA,NA,"Pedersen, T.M.",NA,NA,"Cham. & Schltdl.",NA,NA,NA,"MBM063198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:39:52-03","MBM","MBM","8668","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","s.n.",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM008668",NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,"MBM008668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:39:52-03","MBM","MBM","43972","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Hatschbach, G.","9416",NA,NA,NA,"Southern America","Brazil","Paraná","Foz do Iguaçu",NA,NA,NA,"MBM043972",NA,NA,"Smith, L.B.","-54.5881004333496","-25.5478000640869","Cham. & Schltdl.","Foz do Iguaçu",NA,NA,"MBM043972","39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:39:52-03","MBM","MBM","43977","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Hatschbach, G.","9332",NA,NA,NA,"Southern America","Brazil","Paraná","Sete Quedas",NA,NA,NA,"MBM043977",NA,NA,"Hatschbach, G.","-54.2557983398438","-24.0799999237061","Cham. & Schltdl.","Guaíra",NA,NA,"MBM043977","33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:39:52-03","MBM","MBM","12253","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Hatschbach, G.; Guimarães, O.; Guimarães, O.","19810",NA,NA,NA,"Southern America","Brazil","Paraná","Foz do Chopim",NA,NA,NA,"MBM012253",NA,NA,"Cowan, C.P.","-52.4160995483398","-25.4078006744385","Cham. & Schltdl.","Laranjeiras do Sul",NA,NA,"MBM012253","28404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2015-09-04 13:23:01-03","MNHN","RECOLNAT_MNHN_P","P03889604","PreservedSpecimen",NA,"Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Rio Grande do Sul",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03889604' target='other'> <mi>dwc_moreinfo</mi></a>","P03889604",NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,"P03889604_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2751",NA
"73","2015-09-04 13:20:30-03","MNHN","RECOLNAT_MNHN_P","P03889605","PreservedSpecimen",NA,"Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Sellow",NA,NA,NA,NA,NA,"Brasil",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03889605' target='other'> <mi>dwc_moreinfo</mi></a>","P03889605",NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,"P03889605_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2015-09-04 13:23:01-03","MNHN","RECOLNAT_MNHN_P","P03889589","PreservedSpecimen",NA,"Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","Rio Grande do Sul",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03889589' target='other'> <mi>dwc_moreinfo</mi></a>","P03889589",NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,"P03889589_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"603",NA
"75","2015-09-04 13:23:01-03","MNHN","RECOLNAT_MNHN_P","P03889590","PreservedSpecimen",NA,"Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","Rio Grande do Sul","Brésil. Prov. de Rio-Grande.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03889590' target='other'> <mi>dwc_moreinfo</mi></a>","P03889590",NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,"P03889590_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2015-09-04 13:23:01-03","MNHN","RECOLNAT_MNHN_P","P03889595","PreservedSpecimen",NA,"Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Rio Grande do Sul",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03889595' target='other'> <mi>dwc_moreinfo</mi></a>","P03889595",NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,"P03889595_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2751",NA
"77","2015-09-04 13:23:01-03","MNHN","RECOLNAT_MNHN_P","P03889596","PreservedSpecimen",NA,"Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Rio Grande do Sul",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03889596' target='other'> <mi>dwc_moreinfo</mi></a>","P03889596",NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,"P03889596_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 275 bis",NA
"78","2015-09-04 13:23:01-03","MNHN","RECOLNAT_MNHN_P","P03889598","PreservedSpecimen",NA,"Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","Rio Grande do Sul","Brésil. Province de Rio-Grande.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03889598' target='other'> <mi>dwc_moreinfo</mi></a>","P03889598",NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,"P03889598_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"597",NA
"79","2015-09-04 13:23:01-03","MNHN","RECOLNAT_MNHN_P","P03889602","PreservedSpecimen",NA,"Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Sello",NA,NA,NA,NA,NA,"Brasil",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03889602' target='other'> <mi>dwc_moreinfo</mi></a>","P03889602",NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,"P03889602_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2015-09-04 13:23:01-03","MNHN","RECOLNAT_MNHN_P","P03889603","PreservedSpecimen",NA,"Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","Rio Grande do Sul","Brésil. - Province de Rio-Grande.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03889603' target='other'> <mi>dwc_moreinfo</mi></a>","P03889603",NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,"P03889603_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"507",NA
"81","2015-09-04 13:16:05-03","MNHN","RECOLNAT_MNHN_P","P03890177","PreservedSpecimen",NA,"Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Reineck, E.M.|Czermak, J.",NA,"1898","1","1",NA,"Brasil","Rio Grande do Sul",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03890177' target='other'> <mi>dwc_moreinfo</mi></a>","P03890177",NA,NA,NA,"-51.2299995422363","-30.0331001281738","Cham. & Schltdl.","Porto Alegre",NA,NA,"P03890177_01","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,"175",NA
"82","2015-09-04 13:16:05-03","MNHN","RECOLNAT_MNHN_P","P03890178","PreservedSpecimen",NA,"Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Reineck, E.M.|Czermak, J.",NA,"1898","4","1",NA,"Brasil","Rio Grande do Sul",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03890178' target='other'> <mi>dwc_moreinfo</mi></a>","P03890178",NA,NA,NA,"-51.2299995422363","-30.0331001281738","Cham. & Schltdl.","Porto Alegre",NA,NA,"P03890178_01","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,"175",NA
"83","2009-07-31 17:12:00-03","MO","MOBOT","2515073","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Ricardo O. Vanni|Anita Radovancich|Aurelio Schinini","Vanni 2164","1990","9","15","South America","Paraguay","Boquerón","Col. Fernheim, 10 Km E de Campo Grande",NA,NA,NA,NA,NA,NA,"Schinini, A., //","-59","-21.75","Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2011-03-30 11:55:00-03","MO","MOBOT","100360580","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Émile Hassler","Hassler 1289","1885",NA,NA,"South America","Paraguay",NA,"In campo de Patiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype","1",NA,NA
"85","2018-01-27 05:29:00-02","MO","MOBOT","100905065","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Nur Ritter|Garrett E. Crow|Charlyn W. Crow","Ritter 4068","1997","6","28","South America","Bolivia","Santa Cruz","A large (ca. 10-15 hectares) wetland complex, across the highway from the international airport.",NA,NA,NA,NA,NA,NA,"N. Ritter (NHA)","-63.1686111","-17.6791667","Cham. & Schltdl.","Andrés Ibáñez","430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"86","2009-07-31 05:57:00-03","MO","MOBOT","2227542","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","José E. Montes","Montes 15083","1951","3","15","South America","Argentina","Misiones","Yabelyry",NA,NA,NA,NA,NA,NA,"Cialdella, A. M.",NA,NA,"Cham. & Schltdl.","Candelaria","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2009-07-31 05:57:00-03","MO","MOBOT","2227553","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","José E. Montes","Montes 15149","1951","3","19","South America","Argentina","Misiones","Teyucuaré",NA,NA,NA,NA,NA,NA,"Cialdella, A. M. & Múlgura de Romero, M. E.","-55.58333","-27.28333","Cham. & Schltdl.","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2018-02-24 05:31:00-03","MO","MOBOT","2227573","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","M. M. Sosa","Sosa 18","1999","1","16","South America","Argentina","Corrientes","Paso Aguirre. En puente a orillas del río Santa Lucía",NA,NA,NA,NA,NA,NA,"Sosa, M. M., //",NA,NA,"Cham. & Schltdl.","Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2009-10-24 07:37:00-02","MO","MOBOT","2227580","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Fernando O. Zuloaga","Zuloaga 1021","1979","4","16","South America","Argentina","Misiones","San José, Escuela Agrotécnica",NA,NA,NA,NA,NA,NA,"Cialdella, A. M.","-55.76666","-27.91666","Cham. & Schltdl.","Apóstoles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2010-12-01 17:34:00-02","MO","MOBOT","2295270","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Aurelio Schinini|Ricardo O. Vanni","Schinini Cacace 27613","1993","2","24","South America","Argentina","Corrientes","Playadito, 6 Km de Colonia Garabí",NA,NA,NA,NA,NA,NA,"K. Barringer",NA,NA,"Cham. & Schltdl.","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2018-05-17 05:28:00-03","MO","MOBOT","2295501","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","Múlgura 2425","2000","11","8","South America","Argentina","Misiones","Camino al Salto Golondrina por picada Interventor Pomar, 1,5 km a la izquierda de bifurcación hacia el salto",NA,NA,NA,NA,NA,NA,"Múlgura de Romero, M. E.","-54.48333","-27.11666","Cham. & Schltdl.","Guaraní",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2011-03-24 17:27:00-03","MO","MOBOT","2295508","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Ricardo O. Vanni|M. Silvia Ferrucci|M. Gabriela López|S. Chiquizola","Vanni 2827","1991","8","8","South America","Argentina","Misiones","Isla San Martín",NA,NA,NA,NA,NA,NA,"Ferrucci, M. S.","-54.45","-25.68333","Cham. & Schltdl.","Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","2295544","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Angel L. Cabrera","Cabrera 28309","1977","3","23","South America","Argentina","Misiones","Apóstoles",NA,NA,NA,NA,NA,NA,"Cialdella, A. M.","-55.76666","-27.91666","Cham. & Schltdl.","Apóstoles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2009-10-18 08:02:00-02","MO","MOBOT","2295572","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","F. M. Rodríguez","Rodríguez 213","1910","3","21","South America","Argentina","Misiones","Loreto",NA,NA,NA,NA,NA,NA,"Cialdella, A. M.","-55.53333","-27.31666","Cham. & Schltdl.","Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
