"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"1930","2020-09-02 16:28:10-03","Cenargen","CEN","2702","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Hermógenes de Freitas Leitão Fillho","1976","06","10",NA,"Brasil","MS","Exsicatas",NA,"Flores vistosas e bem desenvolvidas. Doação: BNDE - Inst. Zootecnia - UNICAMP - FUNTEC -280. Projeto Coleta e Introdução de Leguminosas Forrajeiras.","CEN00002702","2122",NA,NA,"(Vell.) Taub.","L. T. Silveira","CAMPO GRANDE","Rodovia Campo Grande - São Paulo, km 25.","-54.6464004516602","-20.4428005218506",NA,NA,"CEN00002702","161190","auto",NA,NA,NA,"1991","10",NA,NA,NA,"1",NA,NA
"1931","2020-09-02 16:28:10-03","Cenargen","CEN","2698","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Hermógenes de Freitas Leitão Fillho","1976","06","09",NA,"Brasil","MS","Exsicatas",NA,"Flores grandes, ornamentais e abundantes. Doação - Proj. Coleta e Introdução de Leguminosas Forrageiras. BNDE - Inst. Zootecnia - UNICAMP - FUNTEC - 280.","CEN00002698","2105",NA,NA,"(Vell.) Taub.","L. T. Silveira","RIO BRILHANTE","Rodovia Presidente Prudente - Campo Grande, km 40.","-54.5463981628418","-21.8019008636475",NA,NA,"CEN00002698","65544","auto",NA,NA,NA,"1991","10",NA,NA,NA,"1",NA,NA
"1932","2020-09-02 16:28:10-03","Cenargen","CEN","30331","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Glocimar Pereira-Silva","2001","01","01",NA,"Brasil","PB","Exsicatas",NA,NA,"CEN00030331","3658",NA,NA,"(Vell.) Taub.","L. P. Queiroz","CONDE","Estrada barra do Itariri - Conde km 3","-34.9075012207031","-7.25971984863281","8","8","CEN00030331","17858","auto",NA,"-3760000.0","-1190000.0","2000","12",NA,NA,NA,"3",NA,NA
"1933","2020-09-02 16:28:10-03","Cenargen","CEN","70655","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","José Francisco Montenegro Valls","1991","05","21",NA,"Brasil","PI","Exsicatas",NA,"Ramos nutantes. Ramificado à meia altura. Borda de vale.","CEN00070655","13051",NA,NA,"(Vell.) Taub.","B. M. T. Walter","SANTA FILOMENA","81km a sudeste de Santa Filomena na estrada para Gilbués que segue mais ao sul.","-45.9221992492676","-9.11221981048584","530","530","CEN00070655","83422","auto",NA,NA,NA,"2018","11",NA,NA,NA,"5",NA,NA
"1934","2020-09-02 16:28:10-03","Cenargen","CEN","79169","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","João Ricardo Vieira Iganci","2010","10","16",NA,"Brasil","PR","Exsicatas",NA,"Arbusto lenhoso de folhas coriáceas. Doação.","CEN00079169","738",NA,NA,"(Vell.) Taub.","R. T. Queiroz","JAGUARIAIVA","Rio da Morte.","-49.7057991027832","-24.2511005401611",NA,NA,"CEN00079169","44368","auto",NA,NA,NA,"2012","05",NA,NA,NA,"3",NA,NA
"1935","2020-09-02 16:28:10-03","Cenargen","CEN","53023","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Aldicir Osni Scariot","2003","09","26",NA,"Brasil","TO","Unicata",NA,NA,"CEN00053023","810",NA,NA,"(Vell.) Taub.","J. M. Rezende","DIANOPOLIS","Beira do rio, afloramento rochoso. Na cachoeira.","-46.8205986022949","-11.627799987793","700","700","CEN00053023","77760","auto",NA,"-4632417.0","-1156472.0","2003","10",NA,NA,NA,"1",NA,NA
"1936","2020-09-02 16:28:10-03","Cenargen","CEN","53162","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Aldicir Osni Scariot","2003","09","26",NA,"Brasil","TO","Unicata",NA,"Neossolo com blocos de arenito.","CEN00053162","772",NA,NA,"(Vell.) Taub.","J. M. Rezende","DIANOPOLIS","Encosta de morro.","-46.8205986022949","-11.627799987793","720","720","CEN00053162","77760","auto",NA,"-4633056.0","-1156528.0","2003","10",NA,NA,NA,"1",NA,NA
"1937","2020-09-02 16:28:10-03","Cenargen","CEN","110879","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","J. Moises Mendoza F.","2015","02","09",NA,"Brasil","GO","Exsicatas",NA,"Subarbusto escassamente ramificado. Flores com o centro do estandarte esbranquiçado. Plantas dispersas, dentro da mata. Cerrado bem conservado, tipo mata em área plana, mas ao lado de campos de cultivo, zona agrícola.","CEN00110879","4732",NA,NA,"(Vell.) Taub.","B. M. T. Walter","MINEIROS","Parque Nacional Emas. Ca. 7.85 km da Sede nova, Sentido N, perto do córrego","-52.754166","-18.272222","770","770","CEN00110879",NA,NA,NA,"-52.754166","-18.272222","2019","10",NA,NA,NA,"2",NA,NA
"1938","2020-09-02 16:28:10-03","Cenargen","CEN","6414","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Patrícia Scheiner","1982","06","08",NA,"Brasil","GO","Exsicatas",NA,"Folha oval.","CEN00006414","19",NA,NA,"(Vell.) Taub.","L. T. Silveira","FORMOSA","Lagoa Formosa - GO.","-47.55","-15.483333","600","600","CEN00006414",NA,NA,NA,"-47.55","-15.483333","1991","10",NA,NA,NA,"1",NA,NA
"1939","2020-09-02 16:28:10-03","Cenargen","CEN","76241","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Juliene Roveratti Santos","2007","01","31",NA,"Brasil","DF","Exsicatas",NA,NA,"CEN00076241","730",NA,NA,"(Vell.) Taub.","J. Roveratti","BRASILIA","Parque Nacional de Brasília.","47.9947222","-15.741666",NA,NA,"CEN00076241",NA,NA,NA,"47.9947222","-15.741666","2007","01",NA,NA,NA,"3",NA,NA
"1940","2020-09-02 16:28:10-03","Cenargen","CEN","76268","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Juliene Roveratti Santos","2007","02","22",NA,"Brasil","DF","Exsicatas",NA,NA,"CEN00076268","757",NA,NA,"(Vell.) Taub.","J. Roveratti","BRASILIA","Parque Nacional de Brasília.","48.0883333","-15.676944",NA,NA,"CEN00076268",NA,NA,NA,"48.0883333","-15.676944","2007","02",NA,NA,NA,"3",NA,NA
"1941","2020-09-02 16:28:10-03","Cenargen","CEN","76183","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Juliene Roveratti Santos","2007","01","05",NA,"Brasil","DF","Exsicatas",NA,NA,"CEN00076183","670",NA,NA,"(Vell.) Taub.","J. Roveratti","BRASILIA","Parque Nacional de Brasília - Estrada que dá no portão 8.","48.0458333","-15.624722","1214","1214","CEN00076183",NA,NA,NA,"48.0458333","-15.624722","2007","01",NA,NA,NA,"4",NA,NA
"1942","2020-09-02 16:28:10-03","Cenargen","CEN","105946","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Anderson Cássio Sevilha","2017","06","27",NA,"Brasil","MG","Exsicatas",NA,"Projeto Bem Diverso.","CEN00105946","7071",NA,NA,"(Vell.) Taub.","B. M. T. Walter","RIO PARDO DE MINAS","Pequizeirão. Roça do Mato. Barragem. Sítio 28. Ponto 1. RDS - Nascentes geraizeiras.","-42.428888","-15.343055","948","948","CEN00105946",NA,NA,NA,"-42.428888","-15.343055","2018","11",NA,NA,NA,"4",NA,NA
"1943","2020-09-02 16:28:10-03","Cenargen","CEN","103283","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Anderson Cássio Sevilha","2017","03","15",NA,"Brasil","MG","Exsicatas",NA,"Projeto Bem Diverso.","CEN00103283","6390",NA,NA,"(Vell.) Taub.","B. M. T. Walter","SANTO ANTÔNIO DO RETIRO","Sucuriu.","-42.7525","-15.338333","986","986","CEN00103283",NA,NA,NA,"-42.7525","-15.338333","2018","11",NA,NA,NA,"4",NA,NA
"1944","2020-09-02 16:28:10-03","Cenargen","CEN","103731","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Anderson Cássio Sevilha","2017","03","21",NA,"Brasil","MG","Exsicatas",NA,"Projeto Bem Diverso.","CEN00103731","6783",NA,NA,"(Vell.) Taub.","B. M. T. Walter","MONTEZUMA","Sítio 17. Ponto 4.","-42.409444","-15.214444","935","935","CEN00103731",NA,NA,NA,"-42.409444","-15.214444","2018","11",NA,NA,NA,"4",NA,NA
"1945","2020-09-02 16:28:10-03","Cenargen","CEN","105671","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Arnildo Pott","2003","05","10",NA,"Brasil","MS","Exsicatas",NA,"Campo de gramíneas e Vellozia, com lenhosas em aflor. rochosas, com fogo periódico. Relevo topo de serra ondulado. Doação do Herbário HMS nº5916 - Herbário Mato Grosso Do Sul. EMBRAPA Gado de Corte.","CEN00105671","11225",NA,NA,"(Vell.) Taub.","A. Pott","CORUMBA","Reserva Acurizal, Serra do Amolar, borda oeste do Pantanal.","-57.568888","-17.9075","710","710","CEN00105671",NA,NA,NA,"-57.568888","-17.9075","2003",NA,NA,NA,NA,"1",NA,NA
"1946","2020-09-02 16:28:10-03","Cenargen","CEN","105992","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Anderson Cássio Sevilha","2017","06","28",NA,"Brasil","MG","Exsicatas",NA,"Projeto Bem Diverso.","CEN00105992","7119",NA,NA,"(Vell.) Taub.","A. C. Servilha","RIO PARDO DE MINAS","Pedreira do córrego D'anta.","-42.471388","-15.411666","989","989","CEN00105992",NA,NA,NA,"-42.471388","-15.411666","2017","06",NA,NA,NA,"3",NA,NA
"1947","2020-09-02 16:28:10-03","Cenargen","CEN","21531","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Lídio Coradin","1987","08","22",NA,"Brasil","MG","Exsicatas",NA,"Plantas com 40 cm.","CEN00021531","8186",NA,NA,"(Vell.) Taub.","B. M. T. Walter","POCOS DE CALDAS","Morro do Cristo - proximidades da estátua.",NA,NA,"1510","1510","CEN00021531",NA,NA,NA,"-4655000.0","-2176667.0","2018","11",NA,NA,NA,"5",NA,NA
"1948","2020-09-02 16:28:10-03","Cenargen","CEN","23525","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Marta Camargo de Assis","1994","05","05",NA,"Brasil","DF","Exsicatas",NA,"Corola roxa, abaxial alva e vinácea; cálice verde-vináceo, botões vináceos.","CEN00023525","13",NA,NA,"(Vell.) Taub.","R. C. Barneby","BRASILIA","Cerrado à 500 m da Fazenda Sucupira, Logo após o açude da fazenda.","-48.016666","-15.916666","1080","1080","CEN00023525",NA,NA,NA,"-48.016666","-15.916666","1999","04",NA,NA,NA,"4",NA,NA
"1949","2020-09-02 16:28:10-03","Cenargen","CEN","25750","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Marta Camargo de Assis","1994","05","05",NA,"Brasil","DF","Unicata",NA,NA,"CEN00025750","52",NA,NA,"(Vell.) Taub.","G. Pereira-Silva","BRASILIA","Cerrado à 500 m da Fazenda Sucupira, logo após o açude da fazenda.","-48.016666","-15.916666","1080","1080","CEN00025750",NA,NA,NA,"-48.016666","-15.916666","1997","10",NA,NA,NA,NA,NA,NA
"1950","2020-09-02 16:28:10-03","Cenargen","CEN","2730","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Peter Edward Gibbs","1977","05","17",NA,"Brasil",NA,"Exsicatas",NA,"Doação do Projeto Coleta e Introdução de Leguminosas Forrageiras. Nº 515","CEN00002730","5178",NA,NA,"(Vell.) Taub.","J. B. de Andrade",NA,"Estrada Diamantina/ Conselheiro Mota",NA,NA,NA,NA,"CEN00002730",NA,NA,NA,NA,NA,"1978","08",NA,NA,NA,"1",NA,NA
"1951","2020-09-02 16:28:10-03","Cenargen","CEN","28070","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Lídio Coradin","1981","08","21",NA,"Brasil","BA","Exsicatas",NA,NA,"CEN00028070","4397",NA,NA,"(Vell.) Taub.","L. Coradin","LENCOIS","BR - 242 - entre a entrada para Lençóis e entrada para Andaraí, km 5.",NA,NA,"500","500","CEN00028070",NA,NA,NA,"-4143333.0","-1246667.0","1981","08",NA,NA,NA,"6",NA,NA
"1952","2020-09-02 16:28:10-03","Cenargen","CEN","28102","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Lídio Coradin","1981","08","23",NA,"Brasil",NA,"Exsicatas",NA,NA,"CEN00028102","4477",NA,NA,"(Vell.) Taub.",NA,NA,"Estrada Andaraí - Mucugê, km 15.",NA,NA,"880","880","CEN00028102",NA,NA,NA,"-4133333.0","-1295000.0",NA,NA,NA,NA,NA,"6",NA,NA
"1953","2020-09-02 16:28:10-03","Cenargen","CEN","28813","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Aldicir Osni Scariot","1989","02","03",NA,"Brasil",NA,"Exsicatas",NA,NA,"CEN00028813","300",NA,NA,"(Vell.) Taub.","B. M. T. Walter",NA,"Trevo BR - 262 com BR - 354, 500 m em direção à Formiga.",NA,NA,"1220","1220","CEN00028813",NA,NA,NA,"-4595000.0","-1975000.0","2018","11",NA,NA,NA,"5",NA,NA
"1954","2020-09-02 16:28:10-03","Cenargen","CEN","29817","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","José Carlos de Souza Silva","1977","05","12",NA,"Brasil","DF","Exsicatas",NA,"Doação Embrapa/CPAC.","CEN00029817","22",NA,NA,"(Vell.) Taub.","B. M. T. Walter","BRASILIA","EMBRAPA - CPAC -Planaltina.","-47.708333","-15.591666",NA,NA,"CEN00029817",NA,NA,NA,"-47.708333","-15.591666","2018","11",NA,NA,NA,"1",NA,NA
"1955","2020-09-02 16:28:10-03","Cenargen","CEN","57961","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Ernestino de S. Gomes Guarino","2001","12","13",NA,"Brasil","DF","Unicata",NA,NA,"CEN00057961","911",NA,NA,"(Vell.) Taub.","C. G. Fontes","BRASILIA","Fazenda Sucupira, próximo a sede da EMBRAPA Sementes Básicas.","-48.016666","-15.866666","1100","1100","CEN00057961",NA,NA,NA,"-48.016666","-15.866666","2007","05",NA,NA,NA,"1",NA,NA
"1956","2020-09-02 16:28:10-03","Cenargen","CEN","61393","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Anderson Cássio Sevilha","2005","05","22",NA,"Brasil","MG","Exsicatas",NA,NA,"CEN00061393","4200",NA,NA,"(Vell.) Taub.","B. M. T. Walter","RIO PARDO DE MINAS","Areião. Ponto 1.","-42.51","-15.436944","830","830","CEN00061393",NA,NA,NA,"-42.51","-15.436944","2018","11",NA,NA,NA,"4",NA,NA
"1957","2020-09-02 16:28:10-03","Cenargen","CEN","61641","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Anderson Cássio Sevilha","2005","05","26",NA,"Brasil","MG","Exsicatas",NA,NA,"CEN00061641","4459",NA,NA,"(Vell.) Taub.","B. M. T. Walter","GRAO MOGOL","Assentamento Americana, cerrado do Rufão, ponto 1.","-43.025277","-16.341666","903","903","CEN00061641",NA,NA,NA,"-43.025277","-16.341666","2018","11",NA,NA,NA,"4",NA,NA
"1958","2020-09-02 16:28:10-03","Cenargen","CEN","62495","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","J. S. Pinho - HUEFS","2003","08","02",NA,"Brasil","BA","Exsicatas",NA,"Folhas menbranáceas, concolores (verde na face adaxial e na face abaxial). Flores com corola violeta, cálice verde.","CEN00062495","3",NA,NA,"(Vell.) Taub.","L. P. Queiroz","VERA CRUZ","Estrada para Baiacú a 5km da praia da Coroa.","-38.656666","-13.002777","20","20","CEN00062495",NA,NA,NA,"-38.656666","-13.002777","2005","06",NA,NA,NA,"1",NA,NA
"1959","2020-09-02 16:28:10-03","Cenargen","CEN","64126","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Ricardo Vieira Nunes","1997","06","09",NA,"Brasil","DF","Exsicatas",NA,"Folha prata, abaxial.","CEN00064126","63",NA,NA,"(Vell.) Taub.","C. G. Fontes","BRASILIA","Fazenda Sucupira, coleta junto à cerca da porteira.","-48","-15.866666","1080","1080","CEN00064126",NA,NA,NA,"-48.0","-15.866666","2007","05",NA,NA,NA,"2",NA,NA
"1960","2020-09-02 16:28:10-03","Cenargen","CEN","70987","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Maria Sakane","1977","11","24",NA,"Brasil","SP","Exsicatas",NA,"Doação do Instituto de Botânica - SP. São Paulo.","CEN00070987","703",NA,NA,"(Vell.) Taub.","G. P. Lewis","MOJI-GUACU","Pádua Sales, Reserva Biológica da Fazenda Campininha.",NA,NA,NA,NA,"CEN00070987",NA,NA,NA,NA,NA,"1982","02",NA,NA,NA,"1",NA,NA
"1961","2020-09-02 16:28:10-03","Cenargen","CEN","94361","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Matheus Martins Teixeira Cota","2014","11","23",NA,"Brasil","MG","Exsicatas",NA,"Corola roxa. Doação do Herbário SPF.","CEN00094361","793",NA,NA,"(Vell.) Taub.","M. M. T. Cota","DIAMANTINA","Rodovia Diamantina - Conselheiro Mata (MG 220).","-43.827777","-18.3025","1268","1268","CEN00094361",NA,NA,NA,"-43.827777","-18.3025","2014","10",NA,NA,NA,"1",NA,NA
"1962","2020-09-02 16:28:10-03","Cenargen","CEN","75779","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Juliene Roveratti Santos","2006","03","02",NA,"Brasil","DF","Exsicatas",NA,NA,"CEN00075779","260",NA,NA,"(Vell.) Taub.","J. Roveratti","BRASILIA","DF 001 - Borda do Parque Nacional de Brasília - Brazlândia. Ca. 5 km antes do portão 9","-48.078888","-15.640833","1272","1272","CEN00075779",NA,NA,NA,"-48.078888","-15.640833","2006","03",NA,NA,NA,"2",NA,NA
"1963","2020-09-02 16:28:10-03","Cenargen","CEN","76130","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Juliene Roveratti Santos","2006","12","01",NA,"Brasil","DF","Unicata",NA,NA,"CEN00076130","615",NA,NA,"(Vell.) Taub.","J. Roveratti","BRASILIA","Parque Nacional de Brasília - local queimado entre os portões 6 e 7.","-47.935555","-15.629166","1215","1215","CEN00076130",NA,NA,NA,"-47.935555","-15.629166","2006","12",NA,NA,NA,"1",NA,NA
"1964","2020-09-02 16:28:10-03","Cenargen","CEN","78016","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Bruno Machado Teles Walter","2011","02","16",NA,"Brasil","DF","Exsicatas",NA,"Estandarte lilás com uma faixa alva.","CEN00078016","6160",NA,NA,"(Vell.) Taub.","R. T. Queiroz","BRASILIA","Fazenda Cooperbrás. Núcleo Rural do Rio Preto. Planaltina (região administrativa).","-47.550833","-15.756666","990","990","CEN00078016",NA,NA,NA,"-47.550833","-15.756666","2012","05",NA,NA,NA,"4",NA,NA
"1965","2020-09-02 16:28:10-03","Cenargen","CEN","80710","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Marcelo Fragomeni Simon","2011","04","16",NA,"Brasil","MG","Exsicatas",NA,"Subarbusto 30cm. Flores lilases. Nódulos coletados. Abundante no local.","CEN00080710","1312",NA,NA,"(Vell.) Taub.","M. Simon","BELO HORIZONTE","Parque Estadual Serra do Rola Moça.","-44.001944","-20.054444","1442","1442","CEN00080710",NA,NA,NA,"-44.001944","-20.054444","2011","04",NA,NA,NA,"2",NA,NA
"1966","2020-09-02 16:28:10-03","Cenargen","CEN","87711","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Araci Molnar Alonso","2013","04","02",NA,"Brasil","DF","Exsicatas",NA,"Coletada na borda. Ramo com flor. Doação CPAC.","CEN00087711","739",NA,NA,"(Vell.) Taub.",NA,"BRASILIA","Planaltina - Sítio do Sr. Cupertino","-47.585277","-15.748333",NA,NA,"CEN00087711",NA,NA,NA,"-47.585277","-15.748333",NA,NA,NA,NA,NA,"1",NA,NA
"1967","2020-09-02 16:28:10-03","Cenargen","CEN","93758","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Carlos Romero Martins","2016","03","13",NA,"Brasil","DF","Exsicatas",NA,"Doação Flora do Brasil - Distrito Federal.","CEN00093758","2074",NA,NA,"(Vell.) Taub.","R. T. Queiroz","BRASILIA","Parque Nacional de Brasília - Borda do Cerrado entorno da estrada de acesso à Cascalheira o Exército.","-47.941388","-15.738333",NA,NA,"CEN00093758",NA,NA,NA,"-47.941388","-15.738333","2016","03",NA,NA,NA,"2",NA,NA
"1968","2020-09-02 16:28:10-03","Cenargen","CEN","94705","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Carlos Romero Martins","2016","05","01",NA,"Brasil","DF","Exsicatas",NA,"Borda do canal com água. Vegetação do entorno da mata. Doação Flora do Brasil - Distrito Federal.","CEN00094705","2180",NA,NA,"(Vell.) Taub.","H. C. Lima","BRASILIA","Parque Nacional de Brasília - Estrada entre a Cascalheira do Entroncamento e o córrego do Acampamento.","-47.932222","-15.740555",NA,NA,"CEN00094705",NA,NA,NA,"-47.932222","-15.740555","2017","10",NA,NA,NA,"3",NA,NA
"1969","2020-09-02 16:28:10-03","Cenargen","CEN","95314","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Marcelo Fragomeni Simon","2016","04","06",NA,"Brasil","MA","Exsicatas",NA,"Arbusto com 1,5 m, delgado. Cálice verde, corola arroxeada. Estames brancos. Frequente.","CEN00095314","2708",NA,NA,"(Vell.) Taub.","M. Simon","CAROLINA","P.N. Chapada das Mesas. Acesso E no km 612 da BR-230, 20km em estrada vicinal em direção à localidade Buenos Aires","-47.377777","-6.9313888","200","200","CEN00095314",NA,NA,NA,"-47.377777","-6.9313888","2016","04",NA,NA,NA,"4",NA,NA
"1970","2020-09-02 16:28:10-03","Cenargen","CEN","95999","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Aelton Biasi Giroldo","2013","08","06",NA,"Brasil","DF","Exsicatas",NA,NA,"CEN00095999","132",NA,NA,"(Vell.) Taub.","H. C. Lima","BRASILIA","Fazenda Sucupira.","-48.025277","-15.926944","1198","1198","CEN00095999",NA,NA,NA,"-48.025277","-15.926944","2017","10",NA,NA,NA,"4",NA,NA
"1971","2020-09-02 16:28:10-03","Cenargen","CEN","96071","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Aelton Biasi Giroldo","2014","02","26",NA,"Brasil","DF","Exsicatas",NA,NA,"CEN00096071","206",NA,NA,"(Vell.) Taub.","H. C. Lima","BRASILIA","Fazenda Sucupira.","-48.055","-15.617222","1256","1256","CEN00096071",NA,NA,NA,"-48.055","-15.617222","2017","10",NA,NA,NA,"5",NA,NA
"1972","2020-09-02 16:28:10-03","Cenargen","CEN","98127","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Carlos Romero Martins","2017","01","22",NA,"Brasil","DF","Exsicatas",NA,"Doação Flora do Brasil - Distrito Federal.","CEN00098127","2466",NA,NA,"(Vell.) Taub.","H. C. Lima","BRASILIA","Parque Nacional de Brasília. Borda da Mata cerca de 20 m da estrada de acesso ao córrego Cristal Água.","-47.931111","-15.726111",NA,NA,"CEN00098127",NA,NA,NA,"-47.931111","-15.726111","2017","10",NA,NA,NA,"3",NA,NA
"1973","2020-09-02 16:28:10-03","Cenargen","CEN","38791","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Glocimar Pereira-Silva","1994","09","08",NA,"Brasil","BA","Exsicatas",NA,"Det. in dup","CEN00038791","2734",NA,NA,"(Vell.) Taub.","L. P. Queiroz","JACOBINA","Rodovia Jacobina - Morro do Chapéu km 18.","-40.5182991027832","-11.1806001663208","750","750","CEN00038791","62396","auto",NA,"-4056667.0","-1111667.0","2011","04",NA,NA,NA,"3",NA,NA
"1974","2020-09-02 16:28:10-03","Cenargen","CEN","11399","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Maria Joaquina P. Pires","1982","05","01",NA,"Brasil","DF","Exsicatas",NA,NA,"CEN00011399","258",NA,NA,"(Vell.) Taub.","L. T. Silveira","BRASILIA","Brazlândia, a 5 km norte.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00011399","70570","auto",NA,NA,NA,"1991","10",NA,NA,NA,"1",NA,NA
"1975","2020-09-02 16:28:10-03","Cenargen","CEN","7244","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Germana C. Reis","1983","02","02",NA,"Brasil","DF","Exsicatas",NA,"Cerradão, borda de aceiro. Doação da Fundação Zoobotânica do Distrito Federal. Herbário Ezechias Paulo Heringer - Flora do Brasil.","CEN00007244","3",NA,NA,"(Vell.) Taub.","R. T. Queiroz","BRASILIA","Estação Florestal Cabeça de Veado. Ca. de 20 km a SE de Brasília. Altitude entre 1025-1150 m.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00007244","70570","auto",NA,NA,NA,"2009","05",NA,NA,NA,"1",NA,NA
"1976","2020-09-02 16:28:10-03","Cenargen","CEN","38263","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Juliana Guimarães Faria","1999","04","22",NA,"Brasil","DF","Exsicatas",NA,NA,"CEN00038263","13",NA,NA,"(Vell.) Taub.","G. Pereira-Silva","BRASILIA","Fazenda Sucupira. Cerrado na divisa com o CAUB.","-47.9296989440918","-15.7797002792358","1070","1070","CEN00038263","70570","auto",NA,"-4801667.0","-1591667.0","1999","04",NA,NA,NA,"4",NA,NA
"1977","2020-09-02 16:28:10-03","Cenargen","CEN","85331","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Gabriel Damasco do Vale","2007","03","21",NA,"Brasil","DF","Exsicatas",NA,NA,"CEN00085331","393",NA,NA,"(Vell.) Taub.","B. M. T. Walter","BRASILIA","Fazenda Sucupira. Estrada para a antiga sede.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00085331","70570","auto",NA,NA,NA,"2018","11",NA,NA,NA,"3",NA,NA
