"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","typeStatus","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"45","2020-11-04 12:18:03-03","ESALQ","ESA","103650","PreservedSpecimen","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Gorenstein, M.R.","2244.0","2005","06","15",NA,"Brasil",NA,NA,NA,"ESA103650","Magnoliophyta",NA,NA,"Durigan, G. & Franco, G.A.D.C.",NA,"São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,"ESA103650","23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-04 11:07:57-03","ESALQ","ESA","64927","PreservedSpecimen","Plantae","Euphorbiaceae","Savia","dictyocarpa","Savia dictyocarpa","Gorenstein, M.R.","5005.0","1999","06","01",NA,"Brasil",NA,NA,NA,"ESA064927","Magnoliophyta",NA,NA,NA,NA,"São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-04 12:15:41-03","ESALQ","ESA","132883","PreservedSpecimen","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Colletta, G. D","2026.0","2014","11","13",NA,"Brasil",NA,NA,"Árvore, 10m, frutos imaturos verdes, (foto e sílica).","ESA132883",NA,NA,"Müll.Arg.","Colletta, G.D",NA,"São Paulo","Piracicaba","Campus da Esalq, proxima a guarita da engenharia","-47.6399993896484","-22.7199993133545",NA,NA,NA,"44778","auto",NA,NA,"2014","11","13",NA,NA,NA,NA
"48","2020-11-04 11:07:58-03","ESALQ","ESA","6922","PreservedSpecimen","Plantae","Euphorbiaceae","Securinega","guaraiuva","Securinega guaraiuva","Goldenberg, R.","8.0","1991","10","01",NA,"Brasil",NA,NA,NA,"ESA006922","Magnoliophyta",NA,NA,"Rodrigues, R.R.",NA,"São Paulo","Paraguaçu Paulista",NA,"-50.5699996948242","-22.4099998474121",NA,NA,NA,"36102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-01-14 15:32:55-03","MN","R","198098","PreservedSpecimen","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Silva, J.M.; Barbosa, E. & Abe, L.M.","2502","1998","09","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mull.Arg.","Hatschbach,G.",NA,"Paraná","Diamante do Norte",NA,"-52.8596992492676","-22.656400680542",NA,NA,NA,"16110","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"50","2020-11-19 10:23:33-03","CPAP","CPAP","21186","PreserverdSpecimen","Plantae","Euphorbiaceae","Savia","cf. dictyocarpa","Savia cf. dictyocarpa","Jesus, E. M.","342","2008","11","11",NA,"Brasil",NA,NA,"Arbusto 5m~. FLOR: . FRUTO: fruto morrom escuro. INTERESSE: Apícola. FREQUÊNCIA: Pouco frequente. AMBIENTE: Pasto. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,"Mull. Arg.","S. M. Salis; E. M. Jesus",NA,"MS","Corumbá","Assentamento Tamarineiro 2 Sul - lote: 92 - Sr. Albino - tilha 3","-57.7875","-19.108611","153","153",NA,NA,NA,"57°47'15'' W","19°06'31'' S","2012",NA,NA,NA,NA,NA,NA
"51","2015-07-02 14:55:40-03","JBP","HPL","2094","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","R. Tsuji , L.C. Bernacci & E. Franco","938","2004","11","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Muell. Arg","T.Freiberger",NA,"MT","Liquilândia","Em estrada de terrra lado direito da estrada em cerradão.","-51.76275","-12.066861","394","394",NA,NA,NA,"51° 45' 45,9 W","12° 04' 00,7 S","2004","11","24",NA,NA,NA,NA
"52","2016-02-02 14:38:13-02","BGBM","B","B 10 0244219","S","Plantae","Euphorbiaceae","Kleinodendron","riosulense","Kleinodendron riosulense","R. Reitz & R. M. Klein","7.556","1958","11","23","Middle and South America","Brazil",NA,NA,"additional number on label: HBR 31.106 <a href=http://herbarium.bgbm.org/object/B100244219 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100244219",NA,NA,"Smith & Downs",NA,"paratype",NA,NA,"Matador, Rio do Sul.",NA,NA,NA,NA,"B100244219 B100244219_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-02-02 14:38:13-02","BGBM","B","B 10 0244218","S","Plantae","Euphorbiaceae","Kleinodendron","riosulense","Kleinodendron riosulense","R. Reitz & R. M. Klein","7.344","1958","10","18","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100244218 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100244218",NA,NA,"Smith & Downs",NA,"type",NA,NA,"Matador, Rio do Sul.",NA,NA,NA,NA,"B100244218 B100244218_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-02-02 14:38:13-02","BGBM","B","B 10 0244217","S","Plantae","Euphorbiaceae","Kleinodendron","riosulense","Kleinodendron riosulense","R. Reitz & R. M. Klein",NA,"1962","10","30","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100244217 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100244217",NA,NA,"Smith & Downs",NA,"paratype",NA,NA,"Santa Catarina; Matador; Rio do Sul.",NA,NA,NA,NA,"B100244217 B100244217_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-02-15 11:40:05-02","IPA","IPA","62382","S","Plantae","Euphorbiaceae","Savia","dictyocarpa","Savia dictyocarpa","Kummrow, R.; Silva, J.M.; Hatschbach, G.; Silva, J.M.; Hatschbach, G.","1138","1992","06","24","Southern America","Brasil",NA,NA,"Árvore 12m.; Mata pluvial do Vale do Rio Ribeira.","IPA0062382","Plantae",NA,"Müll. Arg.","Hatschbach, G.",NA,"Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,"32006","auto",NA,NA,"1992",NA,NA,NA,NA,NA,NA
"56","2019-02-15 11:40:05-02","IPA","IPA","41869","S","Plantae","Euphorbiaceae","Savia","dictyocarpa","Savia dictyocarpa","Pastore, U.; Klein, R.M.; Klein, R.M.","58","1986","03","24","Southern America","Brasil",NA,NA,"Arbóreo com 16m de altura, diâmetro à altura do peito 30cm, diâmetro da copa 5m (fanerófto-macro). Caule liso.; Floresta Estacional Semidecidual. Solo arenoso-argiloso. Relevo suave ondulado plano.","IPA0041869","Plantae",NA,"Müll. Arg.","Klein, R.M.",NA,"São Paulo","Teodoro Sampaio","Reserva Florestal Morro do Diabo, sul.","-52.1599998474121","-22.5300006866455",NA,NA,NA,"54606","auto",NA,NA,"1986","06",NA,NA,NA,NA,NA
"57","2019-07-26 11:40:01-03","IPA","IPA","9724","S","Plantae","Euphorbiaceae","Savia","dictyocarpa","Savia dictyocarpa","Pickel, B.","9724","1942","05","20","Southern America","Brasil",NA,NA,"Frutos não maduros ainda.","IPA0009724","Plantae",NA,"Müll. Arg.","Cordeiro, I.",NA,"São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,"2002","08",NA,NA,NA,NA,NA
"58","2019-07-26 11:40:01-03","IPA","IPA","9723","S","Plantae","Euphorbiaceae","Savia","dictyocarpa","Savia dictyocarpa","Pickel, B.","9723","1941","12","10","Southern America","Brasil",NA,NA,"Frutos verdes em outubro.","IPA0009723","Plantae",NA,"Müll. Arg.","Cordeiro, I.",NA,"São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,"2002","08",NA,NA,NA,NA,NA
"59","2019-02-15 11:40:05-02","IPA","IPA","9719","S","Plantae","Euphorbiaceae","Savia","dictyocarpa","Savia dictyocarpa","Pickel, B.","5461","1941","10","29","Southern America","Brasil",NA,NA,"Árvore com flores brancas.","IPA0009719","Plantae",NA,"Müll. Arg.","Croizat",NA,"São Paulo","São Paulo","Horto Florestal, na mata.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,"1941","03","06",NA,NA,NA,NA
"60","2019-08-27 13:29:07-03","IAP","PACA-AGP","66282","PreservedSpecimen","Plantae","Euphorbiaceae","Kleinodendron","riosulense","Kleinodendron riosulense","Reitz, R.","13940","1962","10","30",NA,"Brasil",NA,NA,"Habitat: mata Ecossistema: Mata Atlântica","PACA066282","Magnoliophyta","Euphorbiales","L. B. Smith & R. J. Downs","L. B. Smith & R. J. Downs","Paratipo","SC","Matador","Rio do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964",NA,NA,"Magnoliatae",NA,NA,NA
"61","2021-03-24 17:09:46-03","UFES","SAMES","7376","PreservedSpecimen","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Sevegnani,L.; Laps,R.R.;Avi,R.C.;Campestrini,S.",NA,"2009","12","06",NA,"Brasil",NA,NA,"Habito: Árvore","SAMES07376",NA,NA,"Müll.Arg.","Sevegnani,L.",NA,"Santa Catarina","Laurentino",NA,"-49.7331008911133","-27.2166996002197",NA,NA,NA,"8342","auto","-497725000.0","-272347222.0","2009","12","06",NA,NA,NA,NA
"62","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0047977","PreservedSpecimen","Plantae","Euphorbiaceae","Savia","dictyocarpa","Savia dictyocarpa","J. M. Silva; E. Barbosa, L. B. Abe","2502","1998","9","6",NA,"Brazil",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","M??ll.Arg.","G. Hatschbach",NA,"Parana",NA,"Rio Paranapanema (Mun. Diamante do Norte).","-52.871511","-22.660933","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0047978","PreservedSpecimen","Plantae","Euphorbiaceae","Savia","dictyocarpa","Savia dictyocarpa","G. Hatschbach; J. M. Silva","54432","1990","9","5",NA,"Brazil",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","M??ll.Arg.","G. Hatschbach",NA,"Parana",NA,"Mato Preto (Mun. Cerro Azul).","-49.27366","-24.79626","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-11-21 14:41:22-03","UFJF","CESJ","32183","PreservedSpecimen","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","J.M. Silva; G. Hatschbach; R. Kummran","1138","1992","06","24","América do Sul","Brasil",NA,NA,"Árvore, 12m. Mata pluvial do vale do rio Ribeira.","CESJ032183","Angiosperma",NA,"Müll.Arg.","G. Hatschbach",NA,"Paraná","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043",NA,NA,NA,"32006","auto",NA,NA,"1992",NA,NA,NA,NA,NA,NA
"65","2021-04-07 11:43:28-03","UFMS","CGMS","12153","PreservedSpecimen","Plantae","Euphorbiaceae","Savia","dictyocarpa","Savia dictyocarpa","S. Aragaki; U.M. Resende","919","2002","05","21",NA,"Brasil",NA,NA,"Frutos verdes.Ciófito. Estado de conservação regular.","CGMS1041548",NA,NA,"Müll.Arg.","I. Cordeiro",NA,"Mato Grosso do Sul","Bodoquena","Fazenda Califórnia.","-56.7150001525879","-20.5386009216309",NA,NA,NA,"47684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-04-07 11:43:28-03","UFMS","CGMS","12155","PreservedSpecimen","Plantae","Euphorbiaceae","Savia","dictyocarpa","Savia dictyocarpa","S. Aragaki; U.M. Resende","920","2002","05","21",NA,"Brasil",NA,NA,"Ciófito. Com Botões florais.","CGMS1041550",NA,NA,"Müll.Arg.","I. Cordeiro",NA,"Mato Grosso do Sul","Bodoquena","Fazenda Califórnia.","-56.7150001525879","-20.5386009216309",NA,NA,NA,"47684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-04-07 11:47:01-03","UFMS","CGMS","15260","PreservedSpecimen","Plantae","Phyllanthaceae","Securinega","guaraiuva","Securinega guaraiuva","A.S. Penha; T. Ramires; C.S.C. Campos; M.C. Lescano","441","2004","11","04",NA,"Brasil",NA,NA,"Fruto vermelhoPresença de látex. Habitat: Floresta Estacional Semidecidual. Ondulado com drenagemComum Habito: Arbusto. 2,00 m de altura.","CGMS1044778",NA,NA,"Kuhlm.","U.M. Resende",NA,"Mato Grosso do Sul","Paraíso","Fazenda Pedra Branca.","-52.7811111","-19.2480555",NA,NA,NA,NA,NA,"-52,7811111","-19,2480555",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:37:44-03","UNICAMP","UEC","159222","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Barroso, RM; Kochanovski, FJ; et al.","210","2015","07","07",NA,"Brazil",NA,NA,"Árvore 15m, tronco liso.","UEC032738","Magnoliopsida",NA,"Müll.Arg.",NA,NA,"São Paulo","Mombuca","Mata do Pinheirinho. Usina Rosana.","-48.109333","-23.551903","564","564","UEC032738",NA,NA,"-48.109333","-23.551903",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:37:44-03","UNICAMP","UEC","172336","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Garcia, LC","36","2008","02","28",NA,"Brazil",NA,NA,"Frutos.; Mata atlântica, floresta estacional semidecídua.","UEC016556","Magnoliopsida",NA,"Müll.Arg.","Garcia, LC",NA,"São Paulo","Campinas","DIstrito de Souzas, cond. Colinas do Atibaia, Mata ribeirão cachoeira.","-47.55","-23.391667","711","711","UEC016556",NA,NA,"-47.55","-23.391667",NA,NA,NA,NA,NA,NA,NA
"70","2020-02-10 17:56:30-03","UNICAMP","UEC","168842","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Sims; Melis, J van","1446","2008","08",NA,NA,"Brazil",NA,NA,NA,"UEC007808","Magnoliopsida",NA,"Müll.Arg.","Melis, J van",NA,"São Paulo","Campinas","Ribeirão Cachoeira","-48.535186","-23.368519","650","760","UEC007808",NA,NA,"-48.535186","-23.368519","2008","09",NA,NA,NA,NA,NA
"71","2021-03-01 16:37:44-03","UNICAMP","UEC","174086","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1536","1997","02","06",NA,"Brazil",NA,NA,"Árvore número 138 com 14m de altura, vegetativo.; Mata Atlântica de Encosta.","UEC089128","Magnoliopsida",NA,"Müll.Arg.","Sanchez, M",NA,"São Paulo","Ubatuba","Picinguaba, Morro do Corisco.","-44.812222","-23.311111","300","300","UEC089128",NA,NA,"-44.812222","-23.311111",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:37:44-03","UNICAMP","UEC","176776","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Santos, K; Belinello, R","719","1999","11","29",NA,"Brazil",NA,NA,"Árvore perenifólia, autocórica; córtex liso, madeira moderadamente pesada; altura total: 15m; altura do fuste: 12m; PAP: 52cm.&nf;Nome popular: guaraiuva.; Floresta estacional semidecidual.","UEC023866","Magnoliopsida",NA,"Müll.Arg.","Santos, K",NA,"São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C3); área total: 244,9ha.","-46.916667","-22.816667","756","756","UEC023866",NA,NA,"-46.916667","-22.816667",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:37:44-03","UNICAMP","UEC","176777","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Santos, K; Belinello, R","852","1999","12","22",NA,"Brazil",NA,NA,"Árvore perenifólia, autocórica; córtex liso, madeira moderadamente pesada; altura total: 10m; altura do fuste: 8m; PAP: 55cm.&nf;Nome popular: guaraiuva.; Floresta Estacional Semidecidual.","UEC051352","Magnoliopsida",NA,"Müll.Arg.","Santos, K",NA,"São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C2); área total: 244,9ha.","-46.916667","-22.816667","660","660","UEC051352",NA,NA,"-46.916667","-22.816667",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:37:44-03","UNICAMP","UEC","176778","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Santos, K; Belinello, R","582","1999","10","06",NA,"Brazil",NA,NA,"Árvore perenifólia, autocórica; córtex liso, madeira moderadamente pesada; altura total: 10m; altura do fuste: 5,5m; PAP: 38cm; 01-25% da copa infestada por lianas.&nf;Nome popular: guaraiuva.; Floresta estacional semidecidual.","UEC023865","Magnoliopsida",NA,"Müll.Arg.","Santos, K",NA,"São Paulo","Campinas","Mata Furnas (Fragmento P2); Área total: 13,2ha.","-47","-22.783333","658","658","UEC023865",NA,NA,"-47","-22.783333",NA,NA,NA,NA,NA,NA,NA
"75","2019-08-20 10:22:42-03","UNICAMP","UEC","22064","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Torres, CA","7508","1979","09","19",NA,"Brazil",NA,NA,"From a fallen individual","UEC170344","Magnoliopsida",NA,"Müll.Arg.","Webster, GL",NA,"São Paulo","Anhembi","Barreiro Rico","-49.388889","-22.670556",NA,NA,"UEC170344",NA,NA,"-49.388889","-22.670556","1984","09","17",NA,NA,NA,NA
"76","2019-08-20 10:22:42-03","UNICAMP","UEC","71864","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Tamashiro, JY; Belinello, R; Rodrigues, RR; Galvão, JC; Ivanauskas, NM; Goldenberg, R","1176","1995","06","13",NA,"Brazil",NA,NA,"Arvoreta de 8 m., frutos imaturos verdes.","UEC056956","Magnoliopsida",NA,"Müll.Arg.","Cordeiro, I",NA,"São Paulo","Manduri","Horto Florestal de Manduri","-49.35","-23",NA,NA,"UEC056956",NA,NA,"-49.35","-23","2012","08",NA,NA,NA,NA,NA
"77","2019-08-20 10:22:42-03","UNICAMP","UEC","95508","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Souza, SB","1272","1994","08","24",NA,"Brazil",NA,NA,"Árvore, natural, estéril, na trilha 8 - 142 nº 565","UEC083512","Magnoliopsida",NA,"Müll.Arg.","Cordeiro, I",NA,"Minas Gerais","Monte Belo","Fazenda Lagoa Santa, Mata Olaria","-46.3675003051758","-21.3264007568359",NA,NA,"UEC083512","16667","auto",NA,NA,"2012","08",NA,NA,NA,NA,NA
"78","2019-08-20 10:22:42-03","UNICAMP","UEC","77275","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Toledo, DV; Bertoni, JEA","25961","1990","07","13",NA,"Brazil",NA,NA,"Árvore 8 - 10 m, interior da mata, ramo c/ frutos.","UEC056954","Magnoliopsida",NA,"Müll.Arg.","Cordeiro, I",NA,"São Paulo","Águas da Prata","Reserva Estadual de Águas da Prata, mata","-46.7099990844727","-21.9300003051758",NA,NA,"UEC056954","13435","auto",NA,NA,"2012","08",NA,NA,NA,NA,NA
"79","2020-02-18 09:35:33-03","UNICAMP","UEC","62189","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Bernacci, LC; Grombone-Guaratini, MT; Meira Neto, JAA","21429","1988","01","25",NA,"Brazil",NA,NA,"Árvore com 8 metros, frutos imaturos verdes. Na mata.","UEC170356","Magnoliopsida",NA,"Müll.Arg.",NA,NA,"São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,"UEC170356","21675","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-02-18 09:35:33-03","UNICAMP","UEC","62641","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Bernacci, LC; Grombone-Guaratini, MT; Meira Neto, JAA","21466","1988","04","18",NA,"Brazil",NA,NA,NA,"UEC170343","Magnoliopsida",NA,"Müll.Arg.",NA,NA,"São Paulo","Atibaia","Fazenda Grota Funda, Arbusto com 2 metros, frutos imaturos verdes e maduros vinosos, na trilha","-46.5499992370605","-23.1100006103516",NA,NA,"UEC170343","21675","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-08-20 10:22:42-03","UNICAMP","UEC","46779","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Salis, SM; Lieberg, SA","19240","1987","01","23",NA,"Brazil",NA,NA,"Árvore com 4,5 m.","UEC170354","Magnoliopsida",NA,"Müll.Arg.",NA,NA,"São Paulo","Brotas",NA,"-48.1199989318848","-22.2800006866455",NA,NA,"UEC170354","26585","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-08-20 10:22:42-03","UNICAMP","UEC","84214","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Bernacci, LC; Metezger, JP; Goldenberg, R","35031","1993","04","12",NA,"Brazil",NA,NA,"Árvore, material estéril","UEC056951","Magnoliopsida",NA,"Müll.Arg.","Cordeiro, I",NA,"São Paulo","Brotas","Fazenda Nego Boava, floresta ripária, ma","-48.1199989318848","-22.2800006866455",NA,NA,"UEC056951","26585","auto",NA,NA,"2012","08",NA,NA,NA,NA,NA
"83","2019-08-20 10:22:42-03","UNICAMP","UEC","5084","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Matthes, LAF","7636",NA,NA,NA,NA,"Brazil",NA,NA,"Coleção Bosqe dos Jequitibás","UEC170347","Magnoliopsida",NA,"Müll.Arg.","Webster, GL",NA,"São Paulo","Campinas","Bosque dos Jequitibás","-47.060001373291","-22.8999996185303",NA,NA,"UEC170347","23900","auto",NA,NA,"1984","09","17",NA,NA,NA,NA
"84","2019-08-20 10:22:42-03","UNICAMP","UEC","115023","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Cielo-Filho, R; Watanabe, HM","232","2000","08","22",NA,"Brazil",NA,NA,"Árvore de aproximadamente 15 m de altura, casca variegada, fruto imaturo verde e maduro marrom.","UEC170346","Magnoliopsida",NA,"Müll.Arg.",NA,NA,"São Paulo","Campinas","Distrito de Souzas, Mata Ribeirão Cachoeira (Condomínio Colinas do Atibaia)","-47.060001373291","-22.8999996185303",NA,NA,"UEC170346","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-08-20 10:22:42-03","UNICAMP","UEC","118344","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Cielo-Filho, R; Watanabe, HM","258","2000","10","15",NA,"Brazil",NA,NA,"Árvore de aproximadamente 9 m de altura, casca variegada, fruto imaturo verde.","UEC170350","Magnoliopsida",NA,"Müll.Arg.",NA,NA,"São Paulo","Campinas","Distrito de Souzas, Mata Ribeirão Cachoeira (Condomínio Colinas do Atibaia)","-47.060001373291","-22.8999996185303",NA,NA,"UEC170350","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-08-20 10:22:42-03","UNICAMP","UEC","64723","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Bernacci, LC","25863",NA,NA,NA,NA,"Brazil",NA,NA,"Arvoreta ca 5 - 6 metros de altura. Material vegetativo. Interior da mata","UEC170352","Magnoliopsida",NA,"Müll.Arg.",NA,NA,"São Paulo","Campinas","Fazenda São Vicente, mata mesófila semidecídua","-47.060001373291","-22.8999996185303",NA,NA,"UEC170352","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-08-20 10:22:42-03","UNICAMP","UEC","60844","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Tamashiro, JY; Rodrigues, RR; Haddad, CFB","1011","1984",NA,NA,NA,"Brazil",NA,NA,NA,"UEC106175","Magnoliopsida",NA,"Müll.Arg.",NA,NA,"São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,"UEC106175","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-08-20 10:22:42-03","UNICAMP","UEC","71647","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Santin, DA","30953","1991","11","05",NA,"Brazil",NA,NA,"Guaraiuva","UEC056953","Magnoliopsida",NA,"Müll.Arg.","Cordeiro, I",NA,"São Paulo","Campinas","UEC, Parque Ecológico - Arboreto","-47.060001373291","-22.8999996185303",NA,NA,"UEC056953","23900","auto",NA,NA,"2012","08",NA,NA,NA,NA,NA
"89","2019-08-20 10:22:42-03","UNICAMP","UEC","84426","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Durigan, G; Metzger, JP","35059","1993","06","07",NA,"Brazil",NA,NA,"Árvore, material estéril","UEC170355","Magnoliopsida",NA,"Müll.Arg.",NA,NA,"São Paulo","Dourado","Fazenda São Carlos e Faz. Santa Gertrude","-48.310001373291","-22.1000003814697",NA,NA,"UEC170355","13775","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-08-20 10:22:42-03","UNICAMP","UEC","71868","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Tamashiro, JY; Belinello, R; Rodrigues, RR; Galvão, JC; Ivanauskas, NM; Goldenberg, R","1173","1995","06","13",NA,"Brazil",NA,NA,"Árvore de 10 m, frutos imaturos verdes.","UEC056955","Magnoliopsida",NA,"Müll.Arg.","Cordeiro, I",NA,"São Paulo","Manduri","Árvore de 10 m, frutos imaturos verdes","-49.3199996948242","-23",NA,NA,"UEC056955","17514","auto",NA,NA,"2012","08",NA,NA,NA,NA,NA
"91","2019-08-20 10:22:42-03","UNICAMP","UEC","203473","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Bernacci, LC; Belinello, R; Moreira; Camargo, FC; Andrade","2148","1995","09","07",NA,"Brazil",NA,NA,"arvoreta ca. 4 m, flores esbranquiçadas.","UEC170345","Magnoliopsida",NA,"Müll.Arg.","Bernacci, LC",NA,"São Paulo","Monteiro Lobato","Estrada de Panorama ao Rio do Peixe, Floresta mesófila e ripária e área antropizada.","-45.8400001525879","-22.9500007629395",NA,NA,"UEC170345","18755","auto",NA,NA,"1995","09",NA,NA,NA,NA,NA
"92","2019-08-20 10:22:42-03","UNICAMP","UEC","141994","S","Plantae","Phyllanthaceae","Savia","dictyocarpa","Savia dictyocarpa","Bernacci, LC; Belinello, R; Moreira; Camargo, FC; Andrade","2149","1995","09","07",NA,"Brazil",NA,NA,"arvoreta ca. 3 m, frutos imaturos verde-avermelhados","UEC170351","Magnoliopsida",NA,"Müll.Arg.","Bernacci, LC",NA,"São Paulo","Monteiro Lobato","Estrada de Panorama ao Rio do Peixe, Floresta mesófila e ripária e área antropizada.","-45.8400001525879","-22.9500007629395",NA,NA,"UEC170351","18755","auto",NA,NA,"1995","09","07",NA,NA,NA,NA
