"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","relatedCatalogItem"
"49","2020-11-04 11:13:11-03","ESALQ","ESA","105542","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor",NA,"Kennedy, H.","Braga, P.I.S.","2416.0","1972","03","06",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"ESA105542",NA,NA,NA,NA,NA,"1991","01","09","36524","auto",NA,NA,NA,NA
"50","2020-11-04 11:13:11-03","ESALQ","ESA","105547","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor",NA,"S. Vieira","Zaldini, C. A.","18.0","2003","12","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"ESA105547",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"51","2020-11-04 11:13:11-03","ESALQ","ESA","105540","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor",NA,"S. Vieira","Sucre, D.","6347.0","1969","11","25",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"ESA105540",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"52","2020-11-04 11:13:11-03","ESALQ","ESA","68299","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor",NA,NA,"Souza, J.P. et al.","3325.0","2000","04","20",NA,"Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,"ESA068299",NA,NA,NA,NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA
"53","2020-11-04 11:13:11-03","ESALQ","ESA","114678","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor",NA,"Gissi, D.S.","Sanchez, M.","29955.0","1993","11","09",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"ESA114678",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"54","2020-11-04 11:13:11-03","ESALQ","ESA","118307","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor",NA,"Vieira, S.","Vieira, S.","59.0","2000","12","01",NA,"Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,"Árvore 15m altura; botões e flores brancas com odor adocicado.; GEOGRAFIA: Margem da estrada do Guaraú.;","ESA118307",NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA
"55","2020-11-04 11:13:11-03","ESALQ","ESA","11451","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor",NA,NA,"Souza, V.C.","357.0","1988","11","07",NA,"Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,"ESA011451",NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA
"56","2020-11-04 11:13:11-03","ESALQ","ESA","116078","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor",NA,NA,"Vieira, S.","468.0","2001","01","01",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA116078",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"57","2020-11-04 11:13:11-03","ESALQ","ESA","116048","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor",NA,"Vieira, S.","Vieira, S.","115.0","2003","05","01",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA116048",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"58","2020-11-04 11:13:11-03","ESALQ","ESA","80984","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Maranta","cristata","Maranta cristata","Nees & Mart.","Luna, N.K.","Gonçalves, E.G. et al.","839.0","2001","04","06",NA,"Brasil","Ceará","Ipu",NA,"-40.7108001708984","-4.32221984863281",NA,NA,"ESA080984",NA,NA,NA,NA,NA,"2015","11","01","29540","auto",NA,NA,NA,NA
"59","2020-11-04 11:13:12-03","ESALQ","ESA","840","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Maranta","zebrina","Maranta zebrina",NA,NA,"Vaz, H.",NA,"1922","10","05",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA000840","ESA000840",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"60","2015-07-02 14:42:43-03","JBP","HPL","12354","S","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","S. Vieira","A.M. Assis, R.S. Cribari & R. Santos","2340","2010","03","23",NA,"Brasil","ES","Serra","Mestre Álvaro - vertence sudeste. Próximo a Funas. Acesso pelo bairro Jardim Tropical. Alfloramento de rocha do interior da Mata.","-40.307056","-20.180694",NA,NA,NA,NA,"220","220","40° 18' 25,4 W","20° 10' 50,5 S","2011","03","10",NA,NA,NA,NA,NA,NA
"61","2015-07-02 14:02:52-03","JBP","HPL","12351","S","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","S. Vieira","G. Hatschbach, M. Hatschbach & J.M. Silva","68450","1998","10","12",NA,"Brasil","BA","Aurelino Leal","Rio das Contas. Plantação de cacau.","-39.3272","-14.3167",NA,NA,NA,NA,NA,NA,NA,NA,"2011","01","10","38772","auto",NA,NA,NA,NA
"62","2015-07-02 14:02:52-03","JBP","HPL","5086","S","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker-Gawl","S. Vieira","H. Lorenzi","1863","1994","12","27",NA,"Brasil","SP","Limeira","Coletado no viveiro de mudas Dierberger.","-47.4","-22.56",NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","05","20999","auto",NA,NA,NA,NA
"63","2015-07-02 14:02:52-03","JBP","HPL","6699","S","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor",NA,"S. Vieira","V.C. Souza & H. Lorenzi et al.","28982","2003","02","12",NA,"Brasil","RJ","Nova Friburgo","Coletado na estrada Lumiar-Casimiro de Abreu, em beira de floresta ombrófila. S 22° 23'; W 42° 18' (500 m.s.m.)","-42.5311","-22.2819",NA,NA,NA,NA,NA,NA,NA,NA,"2004","05","10","33190","auto",NA,NA,NA,NA
"64","2015-07-02 14:02:52-03","JBP","HPL","10932","S","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","S. Vieira","S. Vieira & R. Tsuji","304","2008","11","04",NA,"Brasil","SP","Nova Odessa","Coletado no Instituto Plantarum próximo ao bosque das Heliconias.","-47.29","-22.77",NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","04","8440","auto",NA,NA,NA,NA
"65","2015-07-02 14:02:52-03","JBP","HPL","11132","S","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","S. Vieira","S. Vieira & R. Tsuji","304","2008","11","04",NA,"Brasil","SP","Nova Odessa","Coletado e cultivado no Instituto Plantarum no bosque das helicônias; folhas discolores (face adaxial variegata, verde com manchas verde-amareladas ao longo da nervura central).","-47.29","-22.77",NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","04","8440","auto",NA,NA,NA,NA
"66","2015-07-02 14:55:34-03","JBP","HPL","12168","S","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","S. Vieira","S. Vieira, H. Lorenzi, L. Kohlmann & M. Peixoto","437","2010","12","08",NA,"Brasil","BA","Itamaraju","Coletado na fazenda Novo Horizonte, crescendo na beira da trilha, em meia-sombra.","-39.593667","-16.988444",NA,NA,NA,NA,"295","295","39° 35' 37,2 W","16° 59' 18,4 S","2010","12","08",NA,NA,NA,NA,NA,NA
"67","2015-07-02 14:02:52-03","JBP","HPL","10741","S","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","S. Vieira","S. Vieira & R. Tsuji","304","2008","11","04",NA,"Brasil","SP","Nova Odessa","Coletado no Instituto Plantarum, próximo ao bosque das helicônias em direção ao lago.","-47.29","-22.77",NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","04","8440","auto",NA,NA,NA,NA
"68","2019-02-15 11:45:28-02","IPA","IPA","11332","S","Plantae","Plantae",NA,"Marantaceae","Maranta","cristata","Maranta cristata","Nees & Mart.","Luna, N.K.","Andrade-Lima","57-2776","1957","11","02","Southern America","Brasil","Alagoas","Colônia Leopoldina","Engenho S.Sebastião. Sombra da mata.","-35.7249984741211","-8.90888977050781",NA,"Erva. Folhas verdes, manchas de verde-escuro. Dorso +/- roxo. Flores alvas.","IPA0011332",NA,NA,NA,NA,NA,"2017","05","16","21331","auto",NA,NA,NA,NA
"69","2019-02-15 11:45:28-02","IPA","IPA","16221","S","Plantae","Plantae",NA,"Marantaceae","Maranta","cristata","Maranta cristata","Nees & Mart.","Luna, N.K.","Andrade-Lima","67-5030","1967","06","10","Southern America","Brasil","Pernambuco","Ipojuca","Engenho Maranhão.","-35.0638999938965","-8.39888954162598",NA,"Mata.","IPA0016221",NA,NA,NA,NA,NA,"2017","05","16","22847","auto",NA,NA,NA,NA
"70","2019-02-15 11:45:28-02","IPA","IPA","3595","S","Plantae","Plantae",NA,"Marantaceae","Maranta","cristata","Maranta cristata","Nees & Mart.","Luna, N.K.","Pickel, B.","3583","1934","03","20","Southern America","Brasil","Pernambuco",NA,"Tapera. São Bento. Sombra da mata.",NA,NA,NA,"Flores alvas.","IPA0003595",NA,NA,NA,NA,NA,"2017","05","16",NA,NA,NA,NA,NA,NA
"71","2019-02-15 11:45:28-02","IPA","IPA","6569","S","Plantae","Plantae",NA,"Marantaceae","Maranta","cristata","Maranta cristata","Nees & Mart.","Luna, N.K.","Pickel, B.","3583","1934","03","20","Southern America","Brasil","Pernambuco",NA,"Tapera. São Bento. Na clareira da mata (Villa).",NA,NA,NA,"Flores brancas, folhas com manchas escuras no linho ventral.","IPA0006569",NA,NA,NA,NA,NA,"2017","05","16",NA,NA,NA,NA,NA,NA
"72","2019-02-15 11:45:28-02","IPA","IPA","83688","S","Plantae","Plantae",NA,"Marantaceae","Maranta","cristata","Maranta cristata","Nees & Mart.","Luna, N.K.","Leite, M.S.; Maciel, B.; Gomes, P.; Maciel, B.; Gomes, P.","970","2009","07","26","Southern America","Brasil","Pernambuco","Caruaru","Serra Água Doce, Agreste Pernambucano. Brejo de altitude.","-35.978889","-8.354167",NA,"Erva esciófila na serrapilheira da mata. Numerosos indivíduos. Início de floração. Flores brancas com manchas vermelhas, sem odor perceptível.; Floresta Estacional Semidecidual Montana.","IPA0083688",NA,"800","800","-35.978889","-8.354167","2018","08","08",NA,NA,NA,NA,NA,NA
"73","2019-02-15 11:45:28-02","IPA","IPA","65934","S","Plantae","Plantae",NA,"Marantaceae","Maranta","cristata","Maranta cristata","Nees & Mart.","Luna, N.K.","Oliveira, M.; Grillo, A.A.; Grillo, A.A.","956","2002","05","07","Southern America","Brasil","Alagoas","Ibateguara","Coimbra, grota do Varjão. Vegetação arbustivo-arbórea, solo argiloso. Interior da mata, área de vale.","-35.9393997192383","-8.97249984741211",NA,"Erva ca. de 0,25cm de altura, folhas verde com máculas roxas, flores alvas, frutos maturos marrons. Frequente.","IPA0065934",NA,NA,NA,NA,NA,"2017","05","16","16798","auto",NA,NA,NA,NA
"74","2019-08-27 13:26:39-03","IAP","PACA-AGP","70652","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Marantaceae","Calathea","zebrina","Calathea zebrina","(Sims) Lindl.","C.D. Gonçalves","C. D. Gonçalves",NA,"1982","12","01",NA,"Brasil","RS","Porto Alegre","Viveiro da Prefeitura","-51.2299995422363","-30.0331001281738",NA,"Herbário ICN 53394. Manchas verde-claras. Habitat: cultivada","PACA070652",NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto","Liliatae",NA,NA,NA
"75","2019-08-27 13:26:39-03","IAP","PACA-AGP","70677","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Marantaceae","Calathea","zebrina","Calathea zebrina","(Sims) Lindl.","V.L.C.R. Uliana","J.L. Waechter","1537","1980","01","16",NA,"Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,"Herbário ICN 47209 Habitat: terrícola em interior de mata","PACA070677",NA,NA,NA,NA,NA,"2002","08",NA,"20837","auto","Liliatae",NA,NA,NA
"76","2019-08-27 13:26:39-03","IAP","PACA-AGP","49704","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Marantaceae","Calathea","zebrina","Calathea zebrina","(Sims) Lindl.","Emrich-Rambo","Rambo, B.",NA,"1951","01","18",NA,"Brasil","RS","Torres","Lagoa dos Quadros","-49.7268981933594","-29.3353004455566",NA,"sicher, 23.08.1954; Habitat: In silva paludosa Fenofase: flor","PACA049704",NA,NA,NA,NA,NA,NA,NA,NA,"20837","auto","Liliatae",NA,NA,NA
"77","2019-08-27 13:26:39-03","IAP","PACA-AGP","46029","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Marantaceae","Calathea","zebrina","Calathea zebrina","(Sims) Lindl.","Emrich-Rambo","Rambo, B.",NA,"1950","02","21",NA,"Brasil","RS","Torres","Lagoa dos Quadros","-49.7268981933594","-29.3353004455566",NA,"sicher, 23.08.1954; Sem material Habitat: in silva subpaludosa Fenofase: fruto","PACA046029",NA,NA,NA,NA,NA,NA,NA,NA,"20837","auto","Liliatae",NA,NA,NA
"78","2019-08-27 13:26:39-03","IAP","PACA-AGP","47716","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Marantaceae","Calathea","zebrina","Calathea zebrina","(Sims) Lindl.","L.B. Smith","Reitz, R.","2877","1948","03","06",NA,"Brasil","SC","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,"sicher, 23.08.1954; Habitat: In silva primaeva Fenofase: flor","PACA047716",NA,NA,NA,NA,NA,NA,NA,NA,"19684","auto","Liliatae",NA,NA,NA
"79","2020-12-21 16:36:48-03","IAP","PACA-AGP","7148","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Marantaceae","Calathea","zebrina","Calathea zebrina","(Sims) Lindl.","Emrich-Rambo","Bruxel, A.",NA,"1935",NA,NA,NA,"Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,"sicher, 23.08.1954; Habitat: in silva Fenofase: folium","PACA007148",NA,NA,NA,NA,NA,NA,NA,NA,"27000","auto","Liliatae",NA,NA,NA
"80","2019-08-27 13:26:42-03","IAP","PACA-AGP","3580","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","S. Vieira","Rambo, B.",NA,"1940","02","05",NA,"Brasil","RJ","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,"Habitat: In silva Fenofase: flor","PACA003580",NA,NA,NA,NA,NA,"2006","06",NA,"57442","auto","Liliatae",NA,NA,NA
"81","2019-08-27 13:26:42-03","IAP","PACA-AGP","70649","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","C. D. Gonçalves","C. D. Gonçalves",NA,"1982","12","01",NA,"Brasil","RS","Porto Alegre","Viveiro da Prefeitura","-51.2299995422363","-30.0331001281738",NA,"Herbário ICN 53400 Habitat: cultivada","PACA070649",NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto","Liliatae",NA,NA,NA
"82","2020-12-20 21:18:17-03","UFV","VIC","7504","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees","Vidal, W.N.","Vidal, W.N.; Vidal, MRR-595; Vidal, N.W.N.","571","1981","12","16",NA,"Brasil","Minas Gerais","Viçosa","UFV, Cultivada no Jardim Botânico.","-42.8819007873535","-20.7539005279541",NA,"Erva pequena com 20cm de altura, flores brancas, com nervura central esverdeada, às vezes com máculas castanhas.","VIC007504","VIC007504",NA,NA,NA,NA,"1981","12","15","13937","auto",NA,NA,NA,NA
"83","2020-12-20 21:18:17-03","UFV","VIC","9171","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees","Uliana, V.L.C.R.","Soares, M.F.","41","1984","12","06",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Horto Botânico, área de baixo","-42.8819007873535","-20.7539005279541",NA,"Planta ornamental, herbácea, rizomatosa, inflorescência globosa.","VIC009171","VIC009171",NA,NA,NA,NA,"2002","01","08","13937","auto",NA,NA,NA,NA
"84","2020-12-20 21:18:17-03","UFV","VIC","2049","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees","Alvim, P.","Kuhlmann","s.n.","1935","01","29",NA,"Brasil","Minas Gerais","Viçosa","E.S.A.V.","-42.8819007873535","-20.7539005279541",NA,NA,"VIC002049","VIC002049",NA,NA,NA,NA,"1943","04","05","13937","auto",NA,NA,NA,NA
"85","2020-12-20 21:18:17-03","UFV","VIC","188","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees","Vieira, S.","Mexia, Y.","s.n.","1930","03","15",NA,"Brasil","Minas Gerais","Viçosa","Escola de Agricultura- Xaxá -","-42.8819007873535","-20.7539005279541",NA,NA,"VIC000188",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"86","2020-12-20 21:18:17-03","UFV","VIC","6813","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees","Vieira, S.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIC006813","VIC006813",NA,NA,NA,NA,"2006","06",NA,NA,NA,NA,NA,NA,NA
"87","2020-12-20 21:18:17-03","UFV","VIC","19141","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees",NA,"Silva, K.L.F.","s.n.","1998","03","13",NA,"Brasil","Minas Gerais","Viçosa","UFV, Horto Botânico, área de baixo","-42.8819007873535","-20.7539005279541",NA,"Planta herbácea ca. 20Cm de altura, folha variegada com nervura central esverdeada, às vezes com máculos castanhos. Flores brancas.","VIC019141","VIC019141",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"88","2020-10-20 14:17:45-03","UFOPA","HSTM","5560","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Maranta","cristata","Maranta cristata","Nees & Mart.","Luna, N.K.","Souza, V.C.; s.c.",NA,"1988","11","07",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Guaraú. Mata do morro do Guarauzinho.","-47.558333","-24.166667",NA,NA,"HSTM005560","HSTM005560",NA,NA,"47º33'30''W","24º10'0''S","2015","10","01",NA,NA,NA,NA,NA,NA
"89","2021-03-24 17:09:24-03","UFES","SAMES","3238","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","zebrina","Calathea zebrina","(Sims) Lindl.","Braga,J.M.A.","Folli,D.A.","4455","2003","01","04",NA,"Brasil","Espírito Santo","Marilândia","São Rafael à Marilândia. Mata de Galeria, 6000 metros.","-40.5416984558105","-19.4127998352051",NA,"Planta de porte herbáceo, terrestre, cor botão roxo, cor flor roxo, cor exsudação incolor e exsudação seiva.","SAMES03238",NA,NA,NA,NA,NA,"2003","12","01","21644","auto",NA,NA,NA,NA
"90","2021-03-24 17:09:24-03","UFES","SAMES","3256","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker.Gawl.","Furlan,A.","Folli,D.A.","2873","1996","12","17",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Mata de Tabuleiro, estrada Farinha Seca, 1100 m.","-40.0722007751465","-19.3910999298096",NA,"Herbáceo, terrestre, cor botão verde, cor flor branco, exsudação seiva, cor exsudação incolor.","SAMES03256",NA,NA,NA,NA,NA,"1998","03","11","48094","auto",NA,NA,NA,NA
"91","2021-03-24 17:09:24-03","UFES","SAMES","3257","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker.Gawl.","Arns,K.N.Y.","Folli,D.A.","3541","1999","12","27",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Mata de Tabuleiro, RFL-01/80-E, estrada Farinha Seca, 4100 m.","-40.0722007751465","-19.3910999298096",NA,"Herbáceo, terrestre, exsudação seiva.","SAMES03257",NA,NA,NA,NA,NA,"2001","05","19","48094","auto",NA,NA,NA,NA
"92","2019-11-21 14:39:17-03","UFJF","CESJ","72267","PreservedSpecimen","Plantae","Angiosperma",NA,"Marantaceae","Maranta","cristata","Maranta cristata","Nees & Mart.","J.M.A. Braga","D.E.F. Barbosa; G.A. Basilio","589","2018","12","23","América do Sul","Brasil","Minas Gerais","Itamarati de Minas","RPPN Usina Maurício, Floresta semidecidual","-42.832778","-21.470278",NA,"Terrícola. Flores brancas com estrias roxas. Borda de fragmento à beira da estrada.","CESJ072267",NA,"250","250","-42.832778","-21.470278","2018","12","25",NA,NA,NA,NA,NA,NA
"93","2021-04-07 11:46:01-03","UFMS","CGMS","46704","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees",NA,"V.H.S. Brito; A.L. Simal; B.A. Coutinho; P.P. Vaz; A. Pott","20","2014","11","24",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Distrito de Piraputanga, Retiro Batista.","-55.4994444","-20.4561111",NA,"Flor branca. Fruto ausente. Manchas verde escuras na folha. Habitat: Floresta Estacional. Habito: Erva.","CGMS1076674",NA,"172","172","-55,4994444","-20,4561111","2021",NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-04-07 11:46:01-03","UFMS","CGMS","33270","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees",NA,"W.G. Barbosa-Filho","49","2008","11","27",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Distrito de Piraputanga. Acampamento Batista.","-55.5147222","-20.4563889",NA,"Flor branca. Habitat: Cerrado. Mata ciliar. Habito: Erva.","CGMS1062663",NA,NA,NA,"-55,5147222","-20,4563889","2021",NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-04-07 11:46:01-03","UFMS","CGMS","5730","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker.Gawl.","Mateus Grefe","U.M. Resende","913","1994","01","26",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Distrito de Piraputanga.","-55.7872009277344","-20.4710998535156",NA,"Inflorescência alva. Habitat: No interior da mata. Habito: Erva.","CGMS1012261",NA,NA,NA,NA,NA,"2016","11","11","212961","auto",NA,NA,NA,NA
"96","2019-11-27 13:50:28-03","UFS","ASE","21926","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Oliveira, M; Urbano","1445","2003","10","27","Southern America","Brasil","Alagoas","Ibateguara","Coimbra, Cerrado novo (afloramento rochoso), area de topo. Vegetação arbustivo-herbáea.","-35.939444","-8.9725",NA,"Erva. Folhas com cutículas de cera brancas. Frutos verdes; Erva. Folhas com cutículas de cera brancas. Frutos verdes; Cerrado","ASE0028229","ASE0028229",NA,NA,"-35.939444","-8.9725",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-27 13:50:28-03","UFS","ASE","21927","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","Arns, KY","Oliveira, M; Grillo, AA","956","2002","05","07","Southern America","Brasil","Alagoas","Ibateguara","Coimbra, Grota do Varjão. Vegetação arbustivo-arbórea, solo argiloso. Interior da mata, area de vale.","-35.939444","-8.9725",NA,"Erva com cerca de 0,25 cm. Folhas verdes com máculas roxas. Flores alvas. Frutos maturos marrons. Frequente.; Erva com cerca de 0,25 cm. Folhas verdes com máculas roxas. Flores alvas. Frutos maturos marrons. Frequente.","ASE0028230","ASE0028230",NA,NA,"-35.939444","-8.9725","2002","05",NA,NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:20:02-03","UNICAMP","UEC","106914","S","Plantae","Liliopsida",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","Vieira, S","Leitão Filho, HF; Rodrigues, RR; Cardoso-Leite, E; Lisboa, MLG; Goldenberg, R; et al.","34628","1996","02","03",NA,"Brazil","São Paulo","Ubatuba","Trilha da colônia de férias do DER, Estrada Taubaté-Ubatuba. Mata de encosta, trilha na mata.","-45.120556","-23.389722",NA,"Erva 0,4 m de altura, sépalas brancas rajadas de roxo.","UEC069385","UEC069385",NA,NA,"-45.120556","-23.389722","2006","06",NA,NA,NA,NA,NA,NA,NA
"99","2021-03-01 16:20:02-03","UNICAMP","UEC","110238","S","Plantae","Liliopsida",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","Vieira, S","Zappi, DC; Costa, CB; Aona, LYS; Belinello, R","457","1999","11","26",NA,"Brazil","Espírito Santo","Piúma","Monte Agá, Ao sul da cidade. Mata de encosta com árvores altas e muitas espécies de Rutaceae.","-40.773333","-20.873056",NA,"Erva no solo da mata, flores alvas.","UEC069388","UEC069388","50","100","-40.773333","-20.873056","2006","06",NA,NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:20:02-03","UNICAMP","UEC","116535","S","Plantae","Liliopsida",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","Vieira, S","Souza, JP; Scalon, VR; Siqueira, LP; Souza, SCPM; Sorreano, MCM; et al.","3325","2000","04","20",NA,"Brazil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, Trilhas da cachoeiras do Ribeirão Itu. Floresta Ombrófila Densa de Encosta, com pertubação.","-45.6","-23.75",NA,"Erva, flores alvas.","UEC069386","UEC069386",NA,NA,"-45.6","-23.75","2006","06",NA,NA,NA,NA,NA,NA,NA
