"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","class","scientificNameAuthorship","day","identifiedBy","yearIdentified","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","individualCount","fieldNumber","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","infraspecificEpithet"
"49","2011-02-18 21:15:00-02","MO","MOBOT","2228339","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Ricardo O. Vanni|Sergio Cáceres M.|G. López|Anita Radovancich","Vanni 1534","1990","2","South America","Argentina","12 Km NE de San Miguel, Ea. Toro-y",NA,NA,NA,NA,NA,"O. Berg","28","Tressens, S. G., //",NA,"Corrientes","San Miguel","-57.75","-28.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2011-04-03 17:25:00-03","MO","MOBOT","2256233","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Carmen L. Cristóbal|Dieter C. Wasshausen|Victor Maruñak","Cristóbal 2292","1993","9","South America","Argentina","Ruta 12, Ea. Santa Ana Ñú, 10 Km W de Villa Olivari",NA,NA,NA,NA,NA,"O. Berg","26","Tressens, S. G., //",NA,"Corrientes","Ituzaingó",NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA
"51","2011-04-03 17:25:00-03","MO","MOBOT","2256246","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Carmen L. Cristóbal|Dieter C. Wasshausen|Victor Maruñak","Cristóbal 2254","1993","9","South America","Argentina","5 Km W del acceso a Ituzaingó",NA,NA,NA,NA,NA,"O. Berg","23","Tressens, S. G., //",NA,"Corrientes","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2011-03-24 16:21:00-03","MO","MOBOT","2426228","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","Arbo 6709","1996","10","South America","Argentina","Estancia Caaguazú, 11 Km NE de Chavarría, camino a Tacuaritas. Aprox. 2km al N del casco",NA,NA,NA,NA,NA,"O. Berg","22","Tressens, S. G., //",NA,"Corrientes","San Roque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-06-27 10:55:00-03","MO","MOBOT","2517363","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"José Arechavaleta","Arechavaleta y Balpardo 12","1898","11","South America","Uruguay","Cerro de Tranqueras",NA,NA,NA,NA,NA,"O. Berg",NA,NA,NA,"Tacuarembo",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"54","2016-11-15 05:15:00-02","MO","MOBOT","2517783","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Antonio C. Krapovickas","Krapovickas 13265",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"O. Berg",NA,NA,NA,"Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","970412","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 41511","1994","10","South America","Paraguay","Boundary between Estancia Bello Horizonte and Estancia Garay-Cué. Woodland savanna on limestone.",NA,NA,NA,NA,NA,"O. Berg","14","L.R. Landrum (ASU)",NA,"Concepción",NA,"-57.35333","-22.76361",NA,NA,NA,NA,"300.00000000","4","971",NA,NA,NA,NA
"56","2008-05-27 22:02:00-03","MO","MOBOT","970428","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 41524","1994","10","South America","Paraguay","Estancia Santa Maria de la Sierra. Woodland savanna on limestone.",NA,NA,NA,NA,NA,"O. Berg","15","L.R. Landrum (ASU)",NA,"Concepción",NA,"-57.51833","-22.68555",NA,NA,NA,NA,"120.00000000","6","972",NA,NA,NA,NA
"57","2017-05-09 11:08:00-03","MO","MOBOT","1418523","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Elsa M. Zardini|J. Rodríguez","Zardini 52144","1999","10","South America","Paraguay","Yacyretá Dam Island Reserve: Punta de observación. Collecting area: around two hectares.",NA,NA,NA,NA,NA,"O. Berg","25","L.R. Landrum (ASU)",NA,"Itapúa",NA,"-56.8230556","-27.4486111",NA,NA,NA,NA,NA,"4","1185",NA,NA,NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","1414799","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Elsa M. Zardini|R. Gamarra","Zardini 51972","1999","10","South America","Paraguay","Yacyretá Dam Island Reserve: road to Aña Cua. Collecting area: around one hectare. Sandy soil with palm savannas.",NA,NA,NA,NA,NA,"O. Berg","24","L.R. Landrum (ASU)",NA,"Itapúa",NA,"-56.75","-27.44472",NA,NA,NA,NA,NA,"4","1183",NA,NA,NA,NA
"59","2018-12-24 10:39:00-02","MO","MOBOT","309720","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Elsa M. Zardini|P. Aquino","Zardini 28579","1991","11","South America","Paraguay","Estero del Ypoá, northern part, 10 km E of Nueva Italia. Arroyo Cañabé Basin. Gallery forest. (northern side of basin)",NA,NA,NA,NA,NA,"O. Berg","11","L.R. Landrum (ASU)",NA,"Paraguarí",NA,"-57.4","-25.6166667",NA,NA,NA,NA,NA,"4","610",NA,NA,NA,NA
"60","2019-03-29 10:41:32-03","UFSM","HDCF","5372","S","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Sangoi Rodrigues, T. E.",NA,"2004","05","América","Brasil",NA,NA,"Beira de estrada, campo",NA,NA,NA,"D. Legrand","19","Figueira, M.","2016","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738","89305","auto","04","15",NA,NA,NA,NA,NA,NA,NA
"61","2019-03-29 10:41:32-03","UFSM","HDCF","6414","S","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Longhi, S. J.",NA,"2003","11","América","Brasil",NA,NA,NA,NA,NA,NA,"D. Legrand","15","Figueira, M.","2016","Rio Grande do Sul","Manoel Viana","-55.4827995300293","-29.5891990661621","43920","auto","04","14",NA,NA,NA,NA,NA,NA,NA
"62","2019-03-29 10:41:32-03","UFSM","HDCF","5914","S","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Santos, R. S.; Marchiori, J. N. C.",NA,"2008","11","América","Brasil",NA,NA,"Com frutos verdes, aveludados",NA,NA,NA,"D. Legrand","27","Santos, R. S.; Marchiori, J. N.","2008","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto","11","27",NA,NA,NA,NA,NA,NA,NA
"63","2016-08-26 09:17:13-03","UFSM","HDCF","3751","S","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Longhi, S. J.","1109","1988","05","América","Brasil","Deserto São João",NA,"Cerca de 1m de altura",NA,NA,NA,"O. Berg","26","Marchiori, J. N. C.","1990","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738","89305","auto","05","18",NA,NA,NA,NA,NA,NA,NA
"64","2016-08-26 09:17:13-03","UFSM","HDCF","2069","S","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Marchiori, J. N. C.","117","1985","12","América","Brasil",NA,NA,"Arbusto em campo com butiá-anão",NA,NA,NA,"O. Berg","26","Marchiori, J. N. C.","1985","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto","12","26",NA,NA,NA,NA,NA,NA,NA
"65","2019-09-27 09:50:54-03","UNIOESTE","UNOP","10362","S","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Gentz, P.","1","2017","10",NA,"Brasil","Cerro do Tigre, Fazenda de José Paulo Cairoli.",NA,NA,NA,NA,NA,"D.Legrand","13","Gentz, P.","2017","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738","89305","auto","10","13",NA,NA,NA,NA,NA,NA,NA
"66","2020-08-31 09:07:32-03","INPA","INPA","217186","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Hatschbach, GG","76220","2003","10","Southern America","Brasil","Rodovia Bonito - Campo dos Índios, próximo da Fazenda Congonhas. Orla da mata de galeria; solo arenoso.",NA,NA,"INPA0217186","INPA0217186 INPA0217186_e",NA,"D.Legrand","12","Sobral, MEG","2014","Mato Grosso do Sul","Porto Murtinho","-57.8824996948242","-21.6989002227783","185577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-08-31 09:07:47-03","INPA","INPA","212236","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Delaroche, F","2230","1999","11","Southern America","Brasil","São Jorge, próximo a torre de telefonia. Suave ondulado.",NA,NA,"INPA0212236","INPA0212236 INPA0212236_e",NA,"O.Berg","21","Soares-Silva, LH","1999","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","44724","auto","11",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-07 11:44:39-03","FUVATES","HVAT","1694","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"E. Freitas","s.n.","2005","01",NA,"Brasil","Fazenda Joaquim Paz.",NA,"Subarbusto com cerca de 30 cm de altura.; Campo limpo de solo seco e arenoso.","HVAT00001694",NA,NA,"D.Legrand","17","E. Freitas","2005","Rio Grande do Sul","São Francisco de Assis","-55.124167","-29.515278",NA,NA,"01","19",NA,NA,NA,"-55º7'27''W","-29º30'55''S",NA,NA
"69","2020-06-25 16:06:21-03","FUVATES","HVAT","2720","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"E. Freitas","599","2008","11",NA,"Brasil","Acesso secundário, campo margem km 320.",NA,"Arbusto Campestre. -Doação do Herbário ICN, registro ICN 159209.","HVAT00002720",NA,NA,"D.Legrand","01","M. Sobral","2009","Rio Grande do Sul","São Francisco de Assis","-55.131111","-29.550278",NA,NA,"01","01",NA,NA,NA,"-55º7'52''W","-29º33'1''S",NA,NA
"70","2020-06-25 16:06:21-03","FUVATES","HVAT","2236","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"E. Freitas","115","2007","01",NA,"Brasil","Cerro do Tigre.",NA,"Arbusto","HVAT00002236",NA,NA,"D.Legrand","06","E. Freitas","2008","Rio Grande do Sul","Alegrete","-55.791944","-29.783056",NA,NA,"01","14",NA,NA,NA,"-55º47'31''W","-29º46'59''S",NA,NA
"71","2019-11-07 11:44:39-03","FUVATES","HVAT","4083","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"L. Mayer","s.n.","2012","09",NA,"Brasil","Cerro Tigre.",NA,NA,"HVAT00004083",NA,NA,"D.Legrand","15","E. Freitas","2012","Rio Grande do Sul","Alegrete","-55.404444","-29.6575",NA,NA,"09","15",NA,NA,NA,"-55º24'16''W","-29º39'27''S",NA,NA
"72","2019-11-07 11:44:39-03","FUVATES","HVAT","4062","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"M. Dameda","s.n.","2012","12",NA,"Brasil","Divisa com Manoel Viana.",NA,"arbusto; campo de solo arenoso","HVAT00004062",NA,NA,"D.Legrand","17","E. Freitas","2012","Rio Grande do Sul","São Francisco de Assis","-55.373056","-29.593889",NA,NA,"12","17",NA,NA,NA,"-55º22'23''W","-29º35'38''S",NA,NA
"73","2019-11-07 11:44:39-03","FUVATES","HVAT","1632","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"E. Freitas","s.n.","2004","11",NA,"Brasil","Fazenda Joaquim Paz.",NA,"Arbusto com cera de 30 cm de altura; Solo arenoso e seco, forma pequenas manchas no campo.","HVAT00001632",NA,NA,"D.Legrand","25","E. Freitas","2005","Rio Grande do Sul","São Francisco de Assis","-55.131111","-29.550278",NA,NA,"01","10",NA,NA,NA,"-55º7'52''W","-29º33'1''S",NA,NA
"74","2019-11-07 11:44:39-03","FUVATES","HVAT","4058","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"J. Cardoso","s.n.","2012","12",NA,"Brasil","Cerro Tigre.",NA,"arbusto; campo de solo arenoso","HVAT00004058",NA,NA,"D.Legrand","18","E. Freitas","2012","Rio Grande do Sul","Alegrete","-55.468056","-29.646667",NA,NA,"12","18",NA,NA,NA,"-55º28'5''W","-29º38'48''S",NA,NA
"75","2020-09-12 05:00:02-03","US","US","3676775","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"E. Zardini & P. Aquino","28579","1991","11","South America","Paraguay","Estero del Ypoá, northern part, 10 km E of Nueva Italia. Arroyo Cañabé Basin. Gallery forest. (northern side of basin).",NA,NA,"US03064421",NA,"Dicotyledonae","O. Berg in Mart.","11",NA,NA,"Paraguari",NA,"-57.4","-25.62",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"76","2020-09-12 05:00:02-03","US","US","3676617","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"E. M. Zardini & T. Tilleria","36559","1993","7","South America","Paraguay","General Bernardiño Caballero. Cerrado forest on sandstone.",NA,NA,"US03064422",NA,"Dicotyledonae","O. Berg in Mart.","9",NA,NA,"Cordillera",NA,"-56.85","-25.68",NA,NA,NA,NA,"250","1",NA,NA,NA,NA,NA
"77","2020-09-12 05:00:02-03","US","US","3364503","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"C. L. Cristóbal, D. C. Wasshausen & V. Maruñak","2292","1993","9","South America","Argentina","Dep. Ituzaingó. Ruta 12, Ea. Santa Ana Ñu, 10 Km W de Villa Olivari. Campo con suelo arenoso cerca de la costa del río Paraná.",NA,NA,"US03057122",NA,"Dicotyledonae","O. Berg in Mart.","26",NA,NA,"Corrientes",NA,NA,NA,NA,NA,NA,NA,"50","1",NA,NA,NA,NA,NA
"78","2020-09-12 05:00:02-03","US","US","616918","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis","Isotype","F. Sellow","1090",NA,NA,"South America","Brazil","S. Ignacio.",NA,NA,"US00050712","US00050712_01","Dicotyledonae","O. Berg in Mart.",NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"79","2020-09-02 16:33:48-03","Cenargen","CEN","114616","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Maurício Figueira","744","2018","01",NA,"Brasil","Distrito de Pains","Exsicatas","Fitofisionomia arbustiva da transição dos Domínios Pampa e Altântico. Subarbusto. Beira de estrada, população densa, com aspecto acizentado, cálice verde, pétalas brancas.","CEN00114616","CEN00114616",NA,"D.Legrand","04","Maurício Figueira","2018","RS","SANTA MARIA","-53.705555","-29.723055",NA,NA,"01",NA,"90","3",NA,"-53.705555","-29.723055","90",NA
"80","2019-11-13 11:26:40-03","USP","SPF","165105","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Hatschbach, G","74011","2002","11",NA,"Brasil",NA,NA,NA,"SPF00165105",NA,NA,"D.Legrand","10","Faria, JEQ","2013","Mato Grosso do Sul","Porto Murtinho","-57.8824996948242","-21.6989002227783","185577","auto","02",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-13 11:26:40-03","USP","SPF","171850","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Hatschbach, G","76220","2003","10",NA,"Brasil",NA,NA,NA,"SPF00171850",NA,NA,"D.Legrand","12","Faria, JEQ","2013","Mato Grosso do Sul","Porto Murtinho","-57.8824996948242","-21.6989002227783","185577","auto","02",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-09-05 16:48:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"R. A. Philippi",NA,NA,NA,"South America","Chile",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-02-17 11:30:03-03","UEG","HUEG","3604","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Freitas, R.I.P.; Faria, J.E.Q.","27","2004","09","Southern America","Brasil","Campus UEG",NA,"Subarbusto; flores brancas.; Cerrado ralo, queimado.","HUEG003604",NA,NA,"O. Berg","28","Delprete, P.G.; Proença, C.","2005","Goiás","Anápolis","-48.9528007507324","-16.3267002105713","31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-02-17 11:30:03-03","UEG","HUEG","4566","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Freitas, R.I.P.; Faria, J.E.Q.","62","2006","08","Southern America","Brasil","Campus UEG",NA,"Erva de ca. de 10 cm; filotaxia verticliada; flores supraxilares com 4 pétalas brancas; 2 bractéolas filiformes; cada pedicelo com 1 a 2 flores; hipâncio pouco prolongado, acima do nível de inserção do estilete.; Cerrado sensu stricto","HUEG004566",NA,NA,"O. Berg","30","Proença, C.E.B.; Faria Júnior, J.E.Q.","2006","Goiás","Anápolis","-48.9528007507324","-16.3267002105713","31830","auto","08","30",NA,NA,NA,NA,NA,NA,NA
"85","2020-02-17 11:30:03-03","UEG","HUEG","4572","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Freitas, R.I.P.; Faria, J.E.Q.","71","2006","09","Southern America","Brasil","Campus UEG",NA,"Erva de ca. de 15cm; frutos imaturos verdes e pilosos, com os 4 lobos calicíneos persistentes; 2 bractéolas presentes ainda nos frutos; pilosidade por toda a planta; indivíduo rebrotando.; Cerrado sensu stricto, queimado.","HUEG004572",NA,NA,"O. Berg","22","Arbo, M.M.; Faria Júnior, J.E.Q.","2006","Goiás","Anápolis","-48.9528007507324","-16.3267002105713","31830","auto","09","22",NA,NA,NA,NA,NA,NA,NA
"86","2020-02-17 11:30:03-03","UEG","HUEG","3605","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Freitas, R.I.P.; Faria, J.E.Q.","27","2004","09","Southern America","Brasil","Campus UEG",NA,"Subarbusto; flores brancas.; Cerrado ralo, queimado.","HUEG003605",NA,NA,"O. Berg","28","Proença, C.E.B.; Proença, C.","2005","Goiás","Anápolis","-48.9528007507324","-16.3267002105713","31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-12-20 18:46:38-03","UFSJ","HUFSJ","5705","S","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Pott, A; et al.","10601","2002","11",NA,"Brasil","MS-382, Km 63 a oeste de Bonito.",NA,"Subarbusto de 0,3 a 0,6m de altura. Caules múltiplos, com xilopódio. Fruto amarelo. Cerrado de 5 a 8m de altura, queimado. Solo arenoso vermelho. Relevo encosta superior de ondulado.","HUFSJ005705",NA,NA,"D.Legrand","10","Sobral, M","2013","Mato Grosso do Sul","Porto Murtinho","-56.978889","-21.054444",NA,NA,NA,NA,"200",NA,NA,"-56.978889","-21.054444","200",NA
"88","2019-12-20 18:46:38-03","UFSJ","HUFSJ","2470","S","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Vianna, L","13","1997","10",NA,"Brasil","Cerrado da UFMS.",NA,"Arbusto, flor roxo-claro.","HUFSJ002470",NA,NA,"D.Legrand","25","Sobral, M","2016","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506","161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-01 15:05:24-03","UnB","UB","131078","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Gottsberger, IS","219023R","1971","10","Southern America","Brasil","18km north of Botucatu",NA,"Cerrado",NA,NA,NA,"D.Legrand","08","Faria, JEQ","2014","São Paulo","Botucatu","-48.416667","-22.75",NA,NA,"02",NA,NA,NA,NA,"-48.416667","-22.75",NA,NA
"90","2019-11-01 15:05:43-03","UnB","UB","130573","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","plurisepala","Eugenia plurisepala",NA,"Hatschbach, G","76220","2003","10","Southern America","Brasil","Rodovia Bonito-Campo dos Índios, próximo da Fazenda Congonhas",NA,"Flor alva.; Arbusto 1,2m.; Orla da mata de galeria",NA,NA,NA,"Barb. Rodr. ex Chodat & Hassl.","12","Mazine-Capelo, FF","2005","Mato Grosso do Sul","Porto Murtinho","-57.8824996948242","-21.6989002227783","185577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-01 15:05:54-03","UnB","UB","9756","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Delaroche, F","2230","1999","11","Southern America","Brasil","Alto Paraíso - São Jorge - Próximo torre de telefonia",NA,"Planta com xilopódio, folhas discolor, fruto piloso verde acizentado, mesocarpo amarelo, muito procurado por animais.; Arbusto 0,6m; Cerrado s.t.. Solo: Solo arenoso com afloramento, mas matéria orgânica.",NA,NA,NA,"O. Berg","21","Soares-Silva, LH",NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-03 15:27:58-03","MN","R-TIPOS","165530","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala","Isotypus de Hexachlamys humilis var. tomentosa Loefgr. ex Mattos","Löfgren, A.","125","1887","09",NA,"Brasil",NA,NA,NA,"R000165530","R000165530_001",NA,"D. Legrand","15","Faria, J.E.Q.","2014","São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879","40712","auto","06",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-08-20 14:58:14-03","UFSC","FLOR","39998","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","32773","2007","01",NA,"Brasil","Passo Novo, nas margens do Riacho Lageado.",NA,NA,"FLOR0039998","FLOR0039998",NA,"D.Legrand","06","Mattos, J.","2011","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738","89305","auto","08","17",NA,NA,NA,NA,NA,NA,NA
"94","2020-08-20 14:58:18-03","UFSC","FLOR","39916","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","vallsiana","Eugenia vallsiana",NA,"Mattos, J.","32780","2008","12",NA,"Brasil",NA,NA,"subarbusto, Fruto Maduro,. Em terreno ondulado, solo avermelhado, árgilo-silicoso","FLOR0039916","FLOR0039916 FLOR0039916_e",NA,"Mattos","08",NA,NA,"Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-08-20 20:40:29-03","UFSC","FLOR","29761","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","vallsiana","Eugenia vallsiana",NA,"Mattos, J.; Mattos, N.F.","30535","1986","10",NA,"Brasil","10 km de São Francisco de Assis, na rodovia Alegrete-São Francisco de Assis.",NA,"flor branca","FLOR0029761","FLOR0029761",NA,"Mattos","23","Mattos, J.","1996","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-08-20 14:58:18-03","UFSC","FLOR","31221","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Hexachlamys","toledoi","Hexachlamys toledoi",NA,"Mattos, J.","31762","1990","06",NA,"Brasil","Cultivada na Estação Experimental Fitotécnica de Osório Maquiné.",NA,"arvoreta, 1,5m altura","FLOR0031221",NA,NA,"Mattos","27","Mattos, J.",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Sellow, F","s.n.",NA,NA,"Southern America","Brazil","ad Ignacio, Napaea",NA,"Napaea; HABITAT: Napaea",NA,"P14P1N0039",NA,"O.Berg",NA,NA,NA,"Paraná ","Santo Inácio","-51.7939","-22.6978","16493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-02-08 12:43:49-03","UFRGS","ICN","159209","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Freitas, E","599","2008","11","América do Sul","Brasil","RST 377 Km 320",NA,"Arbusto; Campo seco de solo arenoso",NA,NA,NA,"D.Legrand","01","Faria, JEQ","2014","RS","São Francisco de Assis","-55.051111","-29.594444",NA,NA,"06",NA,NA,NA,NA,"-55.051111","-29.594444",NA,NA
"99","2021-02-08 12:43:49-03","UFRGS","ICN","159206","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Freitas, E","319","2007","10","América do Sul","Brasil","Cerro do Tigre Fazenda Cerro do Tigre",NA,"Arbusto com cerca de 30 cm de altura; Campo seco de solo arenoso",NA,NA,NA,"D.Legrand","29","Faria, JEQ","2014","RS","Alegrete","-55.7919006347656","-29.7831001281738","89305","auto","06",NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-08 12:43:49-03","UFRGS","ICN","159205","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Freitas, E","354","2007","10","América do Sul","Brasil","Fazenda Joaquim Paz",NA,"Arbusto com cerca de 30 cm de altura; Campo seco com arenização",NA,NA,NA,"D.Legrand","30","Faria, JEQ","2014","RS","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto","06",NA,NA,NA,NA,NA,NA,NA,NA
