"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","previousCatalogNumber","sex"
"103","2015-10-02 12:34:27-03","MNHN","RECOLNAT_MNHN_P","P01818271","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Gardner, G.",NA,NA,NA,NA,NA,"Brésil",NA,"Serra dos Orgaos, Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818271' target='other'> <mi>dwc_moreinfo</mi></a>","P01818271","P01818271_01",NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"751",NA,NA,NA
"104","2020-10-01 14:20:19-03","JBB","HEPH","7486","S","Plantae","Dicotyledon","Fabales","Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Rizzini, CM","304","1986","01","16","Southern America","Brasil","Rio de Janeiro","Ilha da Marambaia, Praia Grande","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"Mangaratiba","17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-07-02 09:30:00-03","MO","MOBOT","101201669","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"George Gardner","Gardner 751","1841",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"106","2011-02-18 15:24:00-02","MO","MOBOT","2906051","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"C. Gaudichaud-Beaupré","Gaudichaud-Beaupré 715",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","2906127","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"* LOBAO","LOBAO 337","1998","8","18","South America","Brazil","Rio de Janeiro","Municipio de Armacao de Búzios. Praia gorda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2011-11-01 10:00:00-02","MO","MOBOT","2906225","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Othon Machado","Machado 76101","1942","7","16","South America","Brazil","Distrito Federal","Chacara do Céu - Leblon - DF. material cultivado, sobre a restinga do Leblon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2011-11-01 10:00:00-02","MO","MOBOT","2906369","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Othon Machado","Machado 75714","1945","7","13","South America","Brazil","Distrito Federal","Rio da Tijuca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2011-02-18 15:24:00-02","MO","MOBOT","2906448","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"C. Gaudichaud-Beaupré","Gaudichaud-Beaupré 715",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2011-03-22 12:00:00-03","MO","MOBOT","2906497","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Riedel","Ludwig Riedel","Riedel 442","1824",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-01-10 20:49:56-03","INPA","INPA","213112","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Inga","maritima","Inga maritima","Benth.","Cowan, RS","Vianna, FS","I-435","1953","06","03","Southern America","Brasil","Rio de Janeiro","Arraial do Cabo, Praia do Pontal.","-42.0186004638672","-22.8794002532959",NA,NA,"INPA0213112","INPA0213112 INPA0213112_e INPA0213112_num","Cabo Frio","40069","auto",NA,"1959","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-08-31 09:14:45-03","INPA","INPA","140057","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Inga","maritima","Inga maritima","Benth.","Farney, C de S.","Farney, C de S.","325","1983","07","16","Southern America","Brasil","Rio de Janeiro","próxima ao morro do Mololô","-42.8185997009277","-22.9193992614746",NA,NA,"INPA0140057","INPA0140057 INPA0140057_e","Maricá","20726","auto",NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","42765",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Inga","maritima","Inga maritima","Benth.","H.C. de Lima/30-06-2011","H. C. de Lima; J.E. Meireles","7143","2011","06","30",NA,"Brasil","Rio de Janeiro","Barra da Tijuca, Parque Municipal de Marapendi, atrás do Condomínio Mundo Novo","-43.2075004577637","-22.9027996063232",NA,"Arbusto com 2m alt., botões esverdeados. Frequente. Material para banco de DNA","MBML042765","MBML042765","Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-01-04 11:29:46-03","UEMA","SLUI","5318","PreservedSpecimen","Plantae","Angiospermae",NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"C. Farney","2180","1988","10","20",NA,"Brasil","Rio de Janeiro","Restinga de Ipitangas","-42.5102996826172","-22.9200000762939",NA,NA,"SLUI005318",NA,"Saquarema","17036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-04 11:05:23-03","UFRB","HURB","19664","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","H.C.de Lima","Occhioni, E.M.; Bove, C.P. 12 & Barros, A.A.M. de 13","542","1986","08","28",NA,"Brasil","Rio de Janeiro","Praia Grande;",NA,NA,NA,"RFA 21670.","HURB000019664",NA,"Ilha de Marambaia",NA,NA,NA,"1987","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-04 11:05:23-03","UFRB","HURB","19678","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth","A.S.Souza","Occhioni, E.M.; Rizzini, C.M. 323","502","1986","04","15",NA,"Brasil","Rio de Janeiro","Caminho entre a Praia da base e a Praia Grande;",NA,NA,NA,"RFA 21611.","HURB000019678",NA,"Ilha da Marambaia",NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-04 11:05:23-03","UFRB","HURB","17076","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","S.Z.Cordeiro","Cordeiro, S.Z.; Defaveri, A.C.A.; Sato, A.","54","2016","06","16",NA,"Brasil","Rio de Janeiro","Parque Natural Municipal de Grumari;","-43.2075004577637","-22.9027996063232",NA,"HUNI 4008 / Polinizadores ativos.","HURB000017076",NA,"Rio de Janeiro","57442","auto",NA,"2016","06","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-04-07 16:08:49-03","UENF","HUENF","9649","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","Lima, H.C.","Lima, H.C.; Gribel, R.; Martins, R.L.; Gomes, J.C.",NA,"2015","07","08",NA,"Brasil","Rio de Janeiro","Núcleo Massambaba, Jacarepiá, estrada do Cajueiro, Glebas 5-6. Mata de restinga, solo arenoso. Parque Estadual da Costa do Sol","-42.440556","-22.924722",NA,"Arbusto com 1,5 m de altura. Flores com cálice e corola esverdeados, estames alvos . Frequente.","HUENF00009653",NA,"Saquarema",NA,NA,NA,NA,NA,NA,"42º26'26''W","22º55'29''S",NA,NA,"15","15",NA,NA,NA,NA
"120","2021-02-09 10:13:16-03","UENF","HUENF","7615","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","Lima, H.C. & D.N.S. Machado","Fraga, M.M.A.C.",NA,"2007","11","29",NA,"Brasil","Rio de Janeiro","Restinga de Iquipari Reserva Particular do Patrimônio Natural Fazenda Caruara","-41.031111","-21.74",NA,NA,"HUENF00007618",NA,"São João da Barra",NA,NA,NA,"2016","09","19","41º1'52''W","21º44'24''S",NA,NA,"4","4",NA,NA,NA,NA
"121","2021-02-09 10:12:40-03","UENF","HUENF","12213","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","H.B.M. Viana","H.B.M. Viana","86","2019","07","16",NA,"Brasil","Rio de Janeiro","Iquiparí. Restinga (formação de moitas). RPPN Fazenda Caruára","-41.027778","-21.746667",NA,"Arbusto de aprox. 2,5m de altura, apresentando diversas ramificações vindas da base, junto as formações de moita de restiga, floração abundante e vistosa, típica do gênero.","HUENF00013042",NA,"São João da Barra",NA,NA,NA,"2019","07","16","41º1'40''W","21º44'48''S",NA,NA,"6","6",NA,NA,NA,NA
"122","2020-09-12 05:00:02-03","US","US","273331","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Riedel, --","442","1833","4",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02188663","US02188663_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"123","2020-09-12 05:00:02-03","US","US","1442558","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"D. Constantino","16387","1921","6","29","South America - Neotropics","Brazil","Rio de Janeiro","In [illegible text] maritimis loco Praia da Gaveo[interpreted]",NA,NA,NA,NA,"US02188658","US02188658_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"124","2020-09-12 05:00:02-03","US","US","2281032","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"I. Restinga","549","1953","4","25","South America - Neotropics","Brazil","Rio de Janeiro","Cabo Frio Co., Arraial do Cabo, Pontal beach , Sôbre duna do inicio da restinga interna",NA,NA,NA,NA,"US02188656","US02188656_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"125","2020-09-12 05:00:02-03","US","US","2633529","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"-- Liene, -- Sucre, -- Duarte & A. Pereira","3950","1958","7","1","South America","Brazil",NA,"Estado da Guanabara, restinga de Jacarepaguá",NA,NA,NA,NA,"US02188652","US02188652_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"126","2020-09-12 05:00:02-03","US","US","1441840","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"A. Frazão","7480","1916","8",NA,"South America - Neotropics","Brazil","Rio de Janeiro","Gaven, ad urbem Rio de Janeiro",NA,NA,NA,NA,"US02188659","US02188659_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"127","2020-09-12 05:00:02-03","US","US","273333","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Riedel, --","442","1833","4",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02188662","US02188662_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"128","2020-09-12 05:00:02-03","US","US","1234154","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Rudio","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02188660","US02188660_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"129","2020-09-12 05:00:02-03","US","US","1593792","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"B. Lutz","609","1931","7","13","South America","Brazil",NA,"Rio. recreio [illegible text] Boandeirants[interpreted]",NA,NA,NA,NA,"US02188657","US02188657_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"130","2020-09-12 05:00:02-03","US","US","289431","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"-- Lund","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02188661","US02188661_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"131","2020-09-12 05:00:02-03","US","US","2281031","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"I. Restinga","435","1953","6","3","South America - Neotropics","Brazil","Rio de Janeiro","Cabo Frio Co., Arraial do Cabo, Pontal beach",NA,NA,NA,NA,"US02188654","US02188654_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"132","2020-09-12 05:00:02-03","US","US","2281033","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"I. Restinga","770","1953","8","10","South America - Neotropics","Brazil","Rio de Janeiro","Cabo Frio Co., Arraial do Cabo, Pontal beach Fímbria de moita na restinga interna",NA,NA,NA,NA,"US02188653","US02188653_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"133","2020-09-12 05:00:02-03","US","US","2281030","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"I. Restinga","319","1953","5","24","South America - Neotropics","Brazil","Rio de Janeiro","Cabo Frio Co., Arraial do Cabo, Pontal beach, Restinga interna",NA,NA,NA,NA,"US02188655","US02188655_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"134","2020-09-02 16:28:56-03","Cenargen","CEN","46652","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","maritima","Inga maritima","Benth.","R. S. Cowan","F. Segadas Vianna",NA,"1953","06","03",NA,"Brasil","RJ","Rio de Janeiro. Cabo Frio, Arraial do Cabo, Praia do Pontal.","-42.0186004638672","-22.8794002532959","Exsicatas","Levantamento ecológico de restinga Sudeste do Brasil. Doação do Museu Nacional do Rio de Janeiro - cat. geral (108.866).","CEN00046652","CEN00046652","CABO FRIO","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"135","2019-12-09 17:29:56-03","UFPR","EFC","2831","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Occhioni, E.; Rizzini, C.M.","502","1986","05","15",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"Árvore 3m, em restinga arenosa. RFA 21611","EFC002831",NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:22:27-03","USP","SPF","200137","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","Anônimo","Lima, HC","5441","1996","07","09",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"SPF00200137",NA,"Armação dos Búzios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:22:27-03","USP","SPF","200511","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","Ribeiro, RD","Carvalho, DA","97","2009","11","01",NA,"Brasil","Rio de Janeiro","APA de Massambaba","-42.2","-22.916667",NA,NA,"SPF00200511",NA,"Arraial do Cabo",NA,NA,NA,"2009","11",NA,"-42.2","-22.916667",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:22:27-03","USP","SPF","204828","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","Cavalcanti, ACS","Cavalcanti, ACS","185","2008","06","15",NA,"Brasil","Rio de Janeiro",NA,"-42.290556","-22.937222",NA,NA,"SPF00204828",NA,"Araruama",NA,NA,NA,"2008","12",NA,"-42.290556","-22.937222",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-13 11:22:27-03","USP","SPF","200133","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","Anônimo","Lima, HC","4832","1993","11","02",NA,"Brasil","Rio de Janeiro",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"SPF00200133",NA,"Cabo Frio","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:22:27-03","USP","SPF","200138","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","Lima, HC","Farág, PRC","396","1997","05","15",NA,"Brasil","Rio de Janeiro",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"SPF00200138",NA,"Cabo Frio","40069","auto",NA,"1998","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:22:27-03","USP","SPF","200140","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","Anônimo","Lima, HC","5436","1997","07","17",NA,"Brasil","Rio de Janeiro",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"SPF00200140",NA,"Cabo Frio","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-13 11:22:27-03","USP","SPF","200141","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","Anônimo","Lima, HC","5205","1995","11","08",NA,"Brasil","Rio de Janeiro",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"SPF00200141",NA,"Cabo Frio","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:22:27-03","USP","SPF","177223","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","Anônimo","Glaziou, AFM","1379",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"SPF00177223",NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:22:27-03","USP","SPF","17349","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","Garcia, FCP","Hoehne, W","5757","1964","07","13",NA,"Brasil","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"SPF00017349",NA,"Rio de Janeiro","57442","auto",NA,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-13 11:22:27-03","USP","SPF","17347","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","Garcia, FCP","Hoehne, W","5818","1964","07","16",NA,"Brasil","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"SPF00017347",NA,"Rio de Janeiro","57442","auto",NA,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:22:27-03","USP","SPF","176072","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","Anônimo","Lima, HC","5711","2000","09","14",NA,"Brasil","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"SPF00176072",NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-05-08 11:10:29-03","UEFS","HUEFS","218379","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","maritima","Inga maritima","Benth.",NA,"Lima, H.C.de","8005","2015","06","09",NA,"Brasil","Rio de Janeiro","Jardim Botânico do Rio de Janeiro, Arboreto, Cultivado no Canteiro I-A.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0218379","HUEFS0218379","Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"148","2015-03-07 01:39:50-03","F","FMNH-SEEDPLANTS","V0161385F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","maritima","Inga maritima",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0161385F","V0161385F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"149","2019-09-04 18:41:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","maritima","Inga maritima",NA,NA,"C. Gaudichaud","715","1835",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"150","2019-09-04 19:12:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","maritima","Inga maritima",NA,NA,"C. Gaudichaud","715","1834",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"151","2019-09-04 18:53:01-03","F","FMNH-SEEDPLANTS","V0058180F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","maritima","Inga maritima",NA,NA,"C. Gaudichaud","715","1833",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0058180F","V0058180F_01",NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"152","2015-03-07 01:39:49-03","F","FMNH-SEEDPLANTS","V0161381F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","maritima","Inga maritima",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0161381F","V0161381F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"153","2015-03-07 01:39:49-03","F","FMNH-SEEDPLANTS","V0161382F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","maritima","Inga maritima",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0161382F","V0161382F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"154","2018-05-14 16:45:47-03","F","FMNH-SEEDPLANTS","V0161383F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","maritima","Inga maritima",NA,"RRC ID Flag","B. M. J. Lutz","609",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"V0161383F","V0161383F_01 V0161383F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"609",NA,NA,NA
"155","2018-05-14 16:29:45-03","F","FMNH-SEEDPLANTS","V0161384F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","maritima","Inga maritima",NA,"RRC ID Flag","D. Sucre","3658",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"V0161384F","V0161384F_01 V0161384F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"3658",NA,NA,NA
"156","2015-03-07 01:39:50-03","F","FMNH-SEEDPLANTS","V0161386F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","maritima","Inga maritima",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0161386F","V0161386F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"157","2015-03-07 01:39:50-03","F","FMNH-SEEDPLANTS","V0161387F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","maritima","Inga maritima",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0161387F","V0161387F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"158","2019-01-25 15:40:52-02","IAC","IAC","24904","S","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","F.C.P. Garcia","W. Hoehne","5818","1964","07","16",NA,"Brasil","Rio de Janeiro","Próximo ao Recreio dos Bandeirantes","-43.2075","-22.9028",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"1999","08","16","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-01-25 15:40:52-02","IAC","IAC","24905","S","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","F.C.P. Garcia","W. Hoehne","5757","1964","07","13",NA,"Brasil","Rio de Janeiro","Barra da Tijuca","-43.2075","-22.9028",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"1964","07","13","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-07-23 12:14:23-03","CEPLAC","CEPEC","130710","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","maritima","Inga maritima",NA,"R. D. Ribeiro","R. D. Ribeiro","985","1996","06","07",NA,"Brasil","Rio de Janeiro","Rasa, proximidades do Aeroporto e do Clube de Golfe.","-41.949722","-22.774722",NA,NA,NA,NA,"ARMAÇÃO DE BÚZIOS",NA,NA,NA,NA,NA,NA,"41W56'59","22S46'29",NA,"30/12/2008",NA,NA,NA,NA,NA,NA
