"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","locality","imagecode","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","monthIdentified","dayIdentified","fieldNumber","individualCount"
"47","2016-02-02 14:39:09-02","BGBM","B","B 20 0132754","S","Plantae","Schizaeaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Schenck","4430","Middle and South America","Brazil",NA,NA,"ex Herb Schwacke 5000 <a href=http://herbarium.bgbm.org/object/B200132754 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B200132754",NA,NA,"Gardner","Brazil, Prov. Matto Grosso.","B200132754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-02-02 14:39:09-02","BGBM","B","B 20 0132755","S","Plantae","Schizaeaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Herbert H. Smith",NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B200132755 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B200132755",NA,NA,"Gardner","Brazil, Prov. Matto Grosso. Cuyabá.","B200132755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-08-27 13:36:30-03","IAP","PACA-AGP","106808.1","PreservedSpecimen","Plantae","Schizaeaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Till, W.","131",NA,"Colômbia",NA,NA,NA,"PACA106808-1","Pteridophyta","Polypodiales","Gardner","Depto. Sta. Cruz, Serrania Santiago 5 km NE santiago.",NA,"Athayde F. P. F.","1982","07","27",NA,NA,NA,NA,"850","850",NA,NA,"Filicopsida","2005",NA,NA,NA,"08","09",NA,NA
"50","2019-08-27 13:36:30-03","IAP","PACA-AGP","76175","PreservedSpecimen","Plantae","Schizaeaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"R. Schaefer",NA,NA,"Brasil",NA,NA,NA,"PACA076175","Pteridophyta","Polypodiales","Gardner","Serrinha",NA,"A. Sehnem SJ","1958","10",NA,"MG","São Lourenço do Sul",NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-08-27 13:36:30-03","IAP","PACA-AGP","76176","PreservedSpecimen","Plantae","Schizaeaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Sehnem, A.",NA,NA,"Brasil",NA,NA,"Habitat: inter rupes","PACA076176","Pteridophyta","Polypodiales","Gardner","Caminho de Goias",NA,"A. Sehnem SJ","1966","01","28","GO",NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-08-27 13:36:30-03","IAP","PACA-AGP","76177","PreservedSpecimen","Plantae","Schizaeaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Hatschbach, G.","36578",NA,"Brasil",NA,NA,"Habitat: dos afloramentos rochosos","PACA076177","Pteridophyta","Polypodiales","Gardner","Chapada dos Guimaraes - da borda da chapada",NA,"A. Sehnem SJ","1975","02","13","MT",NA,NA,NA,NA,NA,NA,NA,"Filicopsida","1975",NA,NA,NA,"06","23",NA,NA
"53","2019-10-25 11:37:51-03","IECOS","HBRA","3481","S","Plantae","Anemiaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"F. P. Athayde Filho","1749","América do Sul","Brasil","exsicata",NA,"Rupícola, crescendo à sombra em pequena grota junto ao morro. Próximo a ruinas de construção.","HBRA0006982",NA,NA,"Gardner","Estrada vicinal de acesso à Serra Azul, ca. 97 Km de Nova Xavantina, ca. 563 m alt, Cerrado rupestre. Base de morro arenítico","HBRA0006982","M. R. Pietrobom","2006","11","19","Mato Grosso","Barra do Garças","-52.22972222","-15.35555556",NA,NA,NA,NA,NA,"2010","-52.22972222","-15.35555556",NA,"04","18",NA,NA
"54","2019-11-21 14:51:26-03","UFJF","CESJ","23672","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"S.M.S. Verardo","s.n.","América do Sul","Brasil",NA,NA,NA,"CESJ023672","Polypodiopsida",NA,"Gardner","Chapada dos Guimarães, Em frestas e orifícios nas formações areníticas em cerrado recém-queimado abaixo do rio Coxipó.","CESJ023672","A. Salino","1989","01","29","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA,"03","04",NA,NA
"55","2019-11-21 14:51:26-03","UFJF","CESJ","23675","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"S.M.S. Verardo","s.n.","América do Sul","Brasil",NA,NA,NA,"CESJ023675","Polypodiopsida",NA,"Gardner","Chapada dos Guimarães, Geodésico. Em frestas de rochas no barranco. Frondes pilosas.","CESJ023675","A. Salino","1989","01","29","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA,"03","04",NA,NA
"56","2021-03-01 16:44:01-03","UNICAMP","UEC","57552","S","Plantae","Schizaeaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Salino, A","197",NA,"Brazil",NA,NA,"Rupícola.; Arenito no Morro do Camelo.","UEC052697","Pteridophyta",NA,"Gardner ex Hook.","Serra do Cuscuzeiro","UEC052697","Salino, A","1987","11","27","São Paulo","Analândia","-47.666667","-22.133333","950","950",NA,NA,NA,"1988","-47.666667","-22.133333",NA,"01",NA,NA,NA
"57","2021-03-01 16:44:01-03","UNICAMP","UEC","57546","S","Plantae","Schizaeaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Salino, A","360",NA,"Brazil",NA,NA,"Rupícola.; Arenito em cerrado rupestre.","UEC052700","Pteridophyta",NA,"Gardner ex Hook.","Chapada dos Guimarães, Centro Geodésico.","UEC052700","Salino, A","1988","02","16","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156","700","700","74875","auto",NA,"1988",NA,NA,NA,"02",NA,NA,NA
"58","2021-03-01 16:44:01-03","UNICAMP","UEC","158318","S","Plantae","Schizaeaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Lombardi, JA; Martins, E","53",NA,"Brazil",NA,NA,"Rupícula.; Vegetação arbustiva em morro de arenito, topo do morro.","UEC015202","Pteridophyta",NA,"Gardner ex Hook.","Fazenda Rochedo.","UEC015202","Salino, A","1992","05","06","São Paulo","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,"26585","auto",NA,"1992",NA,NA,NA,"05","06",NA,NA
"59","2021-03-01 16:44:01-03","UNICAMP","UEC","57969","S","Plantae","Schizaeaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Salino, A","1075",NA,"Brazil",NA,NA,"Rupícola.; Nas frestas em cerrado rupestre.","UEC052698","Pteridophyta",NA,"Gardner ex Hook.","Estrada Itirapina - Brotas. Morros Testemunhos de arenito.","UEC052698","Salino, A","1991","09","09","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto",NA,"1991",NA,NA,NA,"09","09",NA,NA
"60","2020-12-21 16:11:51-03","MBM","MBM","429687","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Canestraro, B.K.","1247","Southern America","Brazil",NA,NA,"Rupícola em fenda do arenito, semiciófita.; Cerrado e Mata de Galeria.","MBM429687",NA,NA,"Gardn.","Parque Nacional da Chapada dos Guimarães, Trilha para o circuito das cachoeiras, próximo à cachoeira da prainha",NA,"Canestraro, B.K.","2018","07","14","Mato Grosso","Chapada dos Guimarães","-55.842861","-15.416164","598","598",NA,NA,NA,"2018","-55.842861","-15.416164",NA,NA,NA,NA,NA
"61","2020-12-21 16:11:51-03","MBM","MBM","33072","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Hatschbach, G.; Anderson, W.R.; Gates, B.; Anderson, W.R.; Gates, B.","36578","Southern America","Brazil",NA,NA,NA,"MBM033072",NA,NA,"Gardn.","Chapada dos Guimarães","MBM033072","Sehnem, A.","1975","02","13","Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:11:51-03","MBM","MBM","385948","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Lozano, E.D.; Bochorny, T.; Luz, P.M.; Bochorny, T.; Luz, P.M.","1451","Southern America","Brazil",NA,NA,"Rupícola.; Paredão sombreado.","MBM385948",NA,NA,"Gardner","Salto Santa Rosa","MBM385948","Michelon, C.","2013","08","20","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"56988","auto",NA,"2013",NA,NA,NA,NA,NA,NA,NA
"63","2015-09-03 16:21:36-03","MNHN","RECOLNAT_MNHN_P","P01256888","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Burchell, W.J.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01256888' target='other'> <mi>dwc_moreinfo</mi></a>","P01256888",NA,NA,"Gardner ex Hook.",NA,"P01256888_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7043",NA
"64","2015-09-03 16:21:36-03","MNHN","RECOLNAT_MNHN_P","P01256889","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Smith, H.",NA,NA,"Brasil","hb",NA,"Herbier Christ - 9 Février 1910. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01256889' target='other'> <mi>dwc_moreinfo</mi></a>","P01256889",NA,NA,"Gardner ex Hook.","Matto-Grosso.","P01256889_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"142",NA
"65","2016-01-14 20:34:27-02","MNHN","RECOLNAT_MNHN_P","P00250388","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Orbigny, A.D. d'",NA,NA,"Bolivie","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00250388' target='other'> <mi>dwc_moreinfo</mi></a>","P00250388",NA,NA,"Gardner ex Hook.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"413",NA
"66","2013-07-19 17:09:49-03","MNHN","RECOLNAT_MNHN_P","P00250389","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Glaziou, A.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00250389' target='other'> <mi>dwc_moreinfo</mi></a>","P00250389",NA,NA,"Gardner ex Hook.",NA,"P00250389_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15794",NA
"67","2016-01-14 20:30:42-02","MNHN","RECOLNAT_MNHN_P","P00250400","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Glaziou, A.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00250400' target='other'> <mi>dwc_moreinfo</mi></a>","P00250400",NA,NA,"Gardner ex Hook.",NA,"P00250400_01","Mickel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20160",NA
"68","2015-09-04 12:37:01-03","MNHN","RECOLNAT_MNHN_P","P00584024","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza","type","Gardner, G.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00584024' target='other'> <mi>dwc_moreinfo</mi></a>","P00584024",NA,NA,"Gardner ex Hook.","Goyaz","P00584024_01",NA,"1841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4080",NA
"69","2015-09-18 22:30:29-03","MNHN","RECOLNAT_MNHN_P","P00584025","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza","type","Gardner, G.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00584025' target='other'> <mi>dwc_moreinfo</mi></a>","P00584025",NA,NA,"Gardner ex Hook.","Goyaz","P00584025_01",NA,"1841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4080",NA
"70","2015-09-03 16:21:36-03","MNHN","RECOLNAT_MNHN_P","P01256885","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Glaziou",NA,NA,"Brasil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01256885' target='other'> <mi>dwc_moreinfo</mi></a>","P01256885",NA,NA,"Gardner ex Hook.","Mato Grosso?","P01256885_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14460",NA
"71","2015-09-03 16:21:36-03","MNHN","RECOLNAT_MNHN_P","P01256886","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Glaziou",NA,NA,"Brasil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01256886' target='other'> <mi>dwc_moreinfo</mi></a>","P01256886",NA,NA,"Gardner ex Hook.",NA,"P01256886_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15794",NA
"72","2015-09-03 16:21:36-03","MNHN","RECOLNAT_MNHN_P","P01256890","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Schwacke",NA,NA,"Brasil","hb",NA,"9 Fevrier 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01256890' target='other'> <mi>dwc_moreinfo</mi></a>","P01256890",NA,NA,"Gardner ex Hook.","Goyaz","P01256890_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-09-03 16:21:36-03","MNHN","RECOLNAT_MNHN_P","P01256891","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Schwacke",NA,NA,"Brasil","hb",NA,"9 Février 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01256891' target='other'> <mi>dwc_moreinfo</mi></a>","P01256891",NA,NA,"Gardner ex Hook.",NA,"P01256891_01",NA,"1892","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2015-09-03 16:21:36-03","MNHN","RECOLNAT_MNHN_P","P01256892","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Burchell, W.J.",NA,NA,"Brasil","hb",NA,"Donné par la Direction du Jardin Royal de Kew, 187 . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01256892' target='other'> <mi>dwc_moreinfo</mi></a>","P01256892",NA,NA,"Gardner ex Hook.",NA,"P01256892_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7881",NA
"75","2015-09-03 16:21:36-03","MNHN","RECOLNAT_MNHN_P","P01256893","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Weddell, H.A.",NA,NA,"Brasil","hb",NA,"2926 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01256893' target='other'> <mi>dwc_moreinfo</mi></a>","P01256893",NA,NA,"Gardner ex Hook.","Entre Goyas et Cuyaba","P01256893_01",NA,"1844","11","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2826",NA
"76","2015-09-03 16:46:11-03","MNHN","RECOLNAT_MNHN_P","P01302456","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Anderson, W.R.|Hill, S.R.|Santos, R.R.|Souza, R.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01302456' target='other'> <mi>dwc_moreinfo</mi></a>","P01302456",NA,NA,"Gardner ex Hook.","Ca 9km NE of Barra do Garças","P01302456_01",NA,"1973","5","6","Mato Grosso",NA,NA,NA,"500","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9821",NA
"77","2015-09-03 16:46:43-03","MNHN","RECOLNAT_MNHN_P","P01302457","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Anderson, W.R.|Hill, S.R.|Santos, R.R.|Souza, R.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01302457' target='other'> <mi>dwc_moreinfo</mi></a>","P01302457",NA,NA,"Gardner ex Hook.","ca.15km (straight line) N of Corumbá de Goiás","P01302457_01",NA,"1973","5","14","Goiás",NA,NA,NA,NA,"1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10300",NA
"78","2015-09-03 16:46:11-03","MNHN","RECOLNAT_MNHN_P","P01302458","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Anderson, W.R.|Hill, S.R.|Santos, R.R.|Souza, R.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01302458' target='other'> <mi>dwc_moreinfo</mi></a>","P01302458",NA,NA,"Gardner ex Hook.","Goiás. Serra Dourada. Ca. 15km (straight line) S of Goiás Velho;","P01302458_01",NA,"1973","5","10","Goiás",NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9986",NA
"79","2015-09-03 16:21:36-03","MNHN","RECOLNAT_MNHN_P","P01256887","PreservedSpecimen",NA,"Pteridophyta","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Glaziou, A.",NA,NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01256887' target='other'> <mi>dwc_moreinfo</mi></a>","P01256887",NA,NA,"Gardner ex Hook.","Serra dos Pyrineus, esté de Corumba","P01256887_01",NA,"1894","9","19","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,"22626",NA
"80","2020-10-01 14:15:05-03","JBB","HEPH","2485","S","Plantae","Anemiaceae","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Maury, CM","102","Southern America","Brasil",NA,NA,"Sobre rochas muito pilosas",NA,NA,"Schizaeales","Gardner ex Hook.","Região de Pirineus. Base do morro de mesmo nome",NA,"Salino, A","1981","01","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-10-01 14:15:05-03","JBB","HEPH","33626","S","Plantae","Anemiaceae","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Paiva, VF; Soares, ACA; Tinti, BV; Oliveira, EBL de","1060","Southern America","Brasil",NA,NA,NA,NA,NA,"Schizaeales","Gardner ex Hook.","Mosteiro Zen Horyu-Zan Eisho-Ji, 7ª cachoeira",NA,"Chacon, RG","2018","03","05","Goiás","Pirenópolis","-48.960833","-15.708056","971","971",NA,NA,NA,"2018","-48.960833","-15.708056",NA,"03","28",NA,NA
"82","2020-10-01 14:15:05-03","JBB","HEPH","15384","S","Plantae","Anemiaceae","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Rodrigues Júnior, CE","1386","Southern America","Brasil",NA,NA,NA,NA,NA,"Schizaeales","Gardner ex Hook.","Monte dos Pirineus afloramento rochoso próximo a Cocalzinho",NA,"Santos, RF dos","1999","11","08","Goiás","Cocalzinho de Goiás","-48.7757987976074","-15.7944002151489",NA,NA,"56114","auto",NA,"2008",NA,NA,NA,"09",NA,NA,NA
"83","2020-09-29 14:53:06-03","UFPR","UPCB","52494","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Labiak, P.H.","2772",NA,"Bolívia",NA,NA,"Nas fendas das rochas areníticas. Vegetação rupícola sobre meseta de arenito ao norte da estrada. Alt.: 500m..",NA,"Polypodiophyta",NA,"Gardn.","Santa Cruz, El Porton, 18°06'55 60°05'08, 52km W de Roboré",NA,"Smith, A.R.","2002","12","04","Santa Cruz","Roboré",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,"01",NA,NA,NA
"84","2020-09-29 14:53:06-03","UFPR","UPCB","66510","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"?","268",NA,"Brasil",NA,NA,"Rupícola. Formação rochosa, morro..","UPCB0001056","Polypodiophyta",NA,"Gardn.","Morro Urucum, Nascente do córrego Banda Alta.","UPCB0001056","Assis, E.L.M.",NA,NA,NA,"Mato Grosso do Sul","Corumbá","-57.566667","-19.183333",NA,NA,NA,NA,NA,"2006","-57.566667","-19.183333",NA,"10",NA,NA,NA
"85","2020-09-29 14:53:06-03","UFPR","UPCB","82989","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Labiak, P.H.","5343",NA,"Brasil",NA,NA,"Epipetric, on rock crevices..","UPCB0001053","Polypodiophyta",NA,"Gardner ex Hook.","Serra Dourada. Cerrado and rock outcrops along the road to the Biological Reserve of the University of Goiás.","UPCB0001053",NA,"2011","01","22","Goiás","Goiás Velho","-50.187","-16.075","1000","1000",NA,NA,NA,NA,"-50.187","-16.075",NA,NA,NA,NA,NA
"86","2020-09-29 14:53:06-03","UFPR","UPCB","82985","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Labiak, P.H.","5339",NA,"Brasil",NA,NA,"Epipetric, on rock crevices..","UPCB0001054","Polypodiophyta",NA,"Gardner ex Hook.","Cidade das Pedras. Cerrado and rock outcrops.","UPCB0001054",NA,"2011","01","21","Goiás","Pirenópolis","-48.894","-15.711","1260","1260",NA,NA,NA,NA,"-48.894","-15.711",NA,NA,NA,NA,NA
"87","2020-09-29 14:53:06-03","UFPR","UPCB","83562","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Labiak, P.H | Mickel, J.T.","5324",NA,"Brasil",NA,NA,"Epipetric, on rock crevices.","UPCB0001052","Polypodiophyta",NA,"Gardner ex Hook.","Serra dos Pireneus, cerrado and rock outcrops","UPCB0001052",NA,"2011","01","20","Goiás","Pirenópolis","-48.837","-15.791","1300","1300",NA,NA,NA,NA,"-48.837","-15.791",NA,NA,NA,NA,NA
"88","2020-09-29 14:53:06-03","UFPR","UPCB","70014","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Goldenberg, R.","1491",NA,"Brasil",NA,NA,"Planta em fenda de rocha, em local parcialmente sombreado. Pinas férteis castanhas. Vegetação rupícola..","UPCB0001055","Polypodiophyta",NA,"Gardn.","Serra Dourada","UPCB0001055","Mickel, J.","2010","10","30","Goiás","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto",NA,"2010",NA,NA,NA,"01","01",NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","10634","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Alwyn H. Gentry|Marielos Peña|Bonifacio Mostacedo C.","Gentry 74043","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Gardner ex Hook.","Top of Serrania del Santiago, N of Santiago, sandstone mesas.",NA,"A. Smith (UC)","1991","5","17","Santa Cruz",NA,"-59.5","-18.33333","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"631","2"
"90","2019-12-19 11:16:58-03","UFG","UFG","62872","S","Plantae","Anemiaceae","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"Goldenberg, R.; et al.","1491",NA,"Brasil",NA,NA,"Planta em fenda de rocha, em local parcialmente sombreado. Pinas férteis castanhas.","UFG0062872",NA,NA,"Hassl.","Reserva Biológica da Serra Dourada",NA,"Mickel, J.","2010","10","30","Goiás","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto",NA,"2010",NA,NA,NA,"12","30",NA,NA
"91","2017-04-12 15:07:26-03","F","FMNH-PTERIDOPHYTES","C0641864F","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"W. R. Anderson","9821","South America","Brazil",NA,NA,NA,"C0641864F","Pteridophyta","Schizaeales","Gardner ex Hook.",NA,"C0641864F_01",NA,"1973","5","6","Mato Grosso",NA,"-57","-12",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"92","2017-04-12 17:24:14-03","F","FMNH-PTERIDOPHYTES","C0641866F","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"H. S. Irwin","19274","South America","Brazil",NA,NA,NA,"C0641866F","Pteridophyta","Schizaeales","Gardner ex Hook.",NA,"C0641866F_01",NA,"1968","1","27","Goiás",NA,"-48","-12",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"93","2017-04-12 15:43:15-03","F","FMNH-PTERIDOPHYTES","C0641863F","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorrhiza","Anemia trichorrhiza",NA,"W. R. Anderson","10300","South America","Brazil",NA,NA,NA,"C0641863F","Pteridophyta","Schizaeales","Gardner ex Hook.",NA,"C0641863F_01",NA,"1973","5","14","Goiás",NA,"-48","-12",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-09-12 05:00:02-03","US","US","532201","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"Glaziou, --","15794","South America","Brazil",NA,NA,NA,"US01428242",NA,"Schizaeales","Hook. f.","Brasilia","US01428242_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"95","2020-09-12 05:00:02-03","US","US","2722839","PreservedSpecimen","Plantae","Anemiaceae","Anemia","trichorhiza","Anemia trichorhiza",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","11737","South America - Neotropics","Brazil",NA,NA,NA,"US01428239",NA,"Schizaeales","Hook. f.","Planalto do Brasil. Serra Dourada, Estado de Goiás. Campo and cerrado, sandstone summit of Serra Dourada, ca. 20 km. S.E. of Goiás Velho, Goiás","US01428239_01",NA,"1966","1","18","Goiás",NA,NA,NA,"800",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
