"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","scientificNameAuthorship","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","phylum","class","order","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","imagecode","infraspecificEpithet","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"48","2019-11-05 16:46:02-03","UFOP","OUPR","17242","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Badini, J.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"Campo de canga. Erva. Flores róseas",NA,"(Gardner) R.M.King & H.Rob.","Roque, N.","1983","12","31","Ouro Preto","Morro do Cruzeiro","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-11-05 16:46:02-03","UFOP","OUPR","17237","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Lisboa, M.A.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"(Gardner) R.M.King & H.Rob.","Roque, N.","1972","06","17","Ouro Preto","Morro do Fraga","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-11-05 16:46:02-03","UFOP","OUPR","17233","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Badini, J.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"Campo. Erva. Flores róseas",NA,"(Gardner) R.M.King & H.Rob.","Roque, N.","1972","06","23","Ouro Preto","Serra da Motuca","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-11-05 16:46:02-03","UFOP","OUPR","17236","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Badini, J.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"Campo. Subarbusto. Flores branco-amareladas",NA,"(Gardner) R.M.King & H.Rob.","Roque, N.",NA,NA,NA,"Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-11-05 16:46:02-03","UFOP","OUPR","17240","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Lisboa, M.A.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"(Gardner) R.M.King & H.Rob.","Roque, N.","1972","06","21","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-11-05 16:46:02-03","UFOP","OUPR","17266","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Badini, J.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"Campo. Subarbusto. Flores purpúreas",NA,"(Gardner) R.M.King & H.Rob.","Roque, N.",NA,NA,NA,"Ponte Nova",NA,"-42.9085998535156","-20.4164009094238","16921","auto",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-11-05 16:46:02-03","UFOP","OUPR","17259","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Badini, J.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"(Gardner) R.M.King & H.Rob.","Roque, N.","1973","05","11","Ponte Nova","Usina da Brecha","-42.9085998535156","-20.4164009094238","16921","auto",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-05 16:46:02-03","UFOP","OUPR","17267","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Badini, J.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"Campo. Subarbusto. Flores purpúreas",NA,"(Gardner) R.M.King & H.Rob.","Roque, N.",NA,NA,NA,"Ponte Nova","Usina da Brecha","-42.9085998535156","-20.4164009094238","16921","auto",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-05 16:46:03-03","UFOP","OUPR","17247","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","martii","Trichogonia martii macrophylla","Holotype","Lisboa, M.A.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"Ex Herb. Escola de Minas n. 2754",NA,"M.Lisboa","Lisboa, M.A.","1971","12","12","Mariana","Entre Bento Rodrigues e Santa Rita Durão","-43.4160995483398","-20.377799987793","33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"macrophylla",NA,NA,NA,NA
"57","2014-10-14 15:56:24-03","BS","M","M-0029568","S","Plantae","Asteraceae","Trichogonia","zehntneri","Trichogonia zehntneri","HOLOTYPE","Zehntner, L.",NA,NA,"Brasil",NA,NA,NA,NA,"M0029568","Mattf.",NA,"1912","07","31",NA,"Brasilia: Bahia, Sentocé. Ad aquar.",NA,NA,NA,NA,"Magnoliophyta","Magnoliopsida","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21:00",NA,NA,NA
"58","2021-03-21 19:33:01-03","UFC","EAC","16060","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Fernandes, A.; Nunes, E.; Cavalcanti, F.S.","EAC16060","Southern America","Brasil","Ceará",NA,NA,"Subarbusto; Flor lilás.; Capoeira","EAC0016060","(Gardner) R.M.King & H.Rob.","Quaresma, A.S.; Honório, A.C.","1989","09","15","Meruoca","Fazenda Santo Antônio - Serra da Meruoca","-40.4550018310547","-3.54167008399963","14054","auto","Dicotyledon",NA,NA,NA,NA,"2014","04",NA,NA,"04","EAC0016060",NA,NA,NA,NA,NA
"59","2021-03-21 19:33:01-03","UFC","EAC","1637","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Fernandes, A.","EAC1637","Southern America","Brasil","Ceará",NA,NA,"Floresta.","EAC0001637","(Gardner) R.M.King & H.Rob.","Quaresma, A.S.; Honório, A.C.","1956","07","15",NA,"Serra da Meruoca - Sítio Lages, Terreno úmido.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"2014","03",NA,NA,"27","EAC0001637",NA,NA,NA,NA,NA
"60","2021-03-21 19:33:01-03","UFC","EAC","39414","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Paula-Zárate, E.L.; Lima-Verde, L.W.; Loiola, M.I.B.; Gomes, O.M.","308","Southern America","Brasil","Ceará",NA,NA,"Erva terrestre. Alt.: 0,35 m. Caule: haste piloso. Casca: verde lisa. Folha: simples membranácea pilosa. Infl.: capítulo terminal. Cálice: branco. Fruto aquênio piloso. Secreções resinosas; Caatinga arbustiva arbórea","EAC0039414","(Gardner) R.M.King & H.Rob.","Sampaio, V.S.","1996","09","17","Quixeré","Dist. Quixeré. Chapada do Apodi. Faz. Mato Alto - Cedro. Afloramento de rocha. Calcário Jandaira.","-37.784167","-5.209722",NA,NA,"Dicotyledon",NA,NA,"-37.784167","-5.209722","2014","03","105","105","28","EAC0039414",NA,NA,NA,NA,NA
"61","2021-03-21 19:33:01-03","UFC","EAC","50493","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Mamede, M.","103","Southern America","Brasil","Ceará",NA,NA,"Flor rosa.; Caatinga","EAC0050493","(Gardner) R.M.King & H.Rob.","Roque, N.","2002","07","03","Sobral","EMBRAPA Caprinos., Solo bruno não cálcico.","-40.35","-3.7",NA,NA,"Dicotyledon",NA,NA,"-40.35","-3.7","2016","11","83","83","22","EAC0050493",NA,NA,NA,NA,NA
"62","2021-03-21 19:33:01-03","UFC","EAC","37814","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Melo, L.M.R.; Gomes, M.O.","61","Southern America","Brasil","Ceará",NA,NA,"Terrestre; Erva; Corola rosea.; Caatinga","EAC0037814","(Gardner) R.M.King & H.Rob.","Quaresma, A.S.; Honório, A.C.","1997","05","13","Quixeré","Chapada do Apodi - Fazenda Mato Alto, Poco frequênte; Terrestre; Grupo Apodí: calcário jandaira.","-37.9886016845703","-5.07417011260986","31262","auto","Dicotyledon",NA,NA,NA,NA,"2014","03",NA,NA,"27","EAC0037814",NA,NA,NA,NA,NA
"63","2021-03-21 19:33:01-03","UFC","EAC","14666","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Fernandes, A.","EAC14666","Southern America","Brasil","Ceará",NA,NA,"Subarbusto; Flor amarela.; Caatinga","EAC0014666","(Gardner) R.M.King & H.Rob.","Quaresma, A.S.; Honório, A.C.","1986","08","15","Sobral","Taperoaba, Fazenda Macapá","-40.3497009277344","-3.68611001968384","84289","auto","Dicotyledon",NA,NA,NA,NA,"2014","03",NA,NA,"27","EAC0014666",NA,NA,NA,NA,NA
"64","2019-10-11 15:59:18-03","UESC","UESC","4483","S","Plantae","Asteraceae","Trichogonia","zehntneri","Trichogonia zehntneri",NA,"Fonseca, M.R.","1289",NA,"Brasil","Bahia",NA,NA,"Arbustiva/arbórea.; Erva, 0,45 m.","UESC0004483","Mattf.",NA,"2000","02","27","Remanso",NA,"-42.234722","-9.645556",NA,NA,"Angiospermae","Dicotyledoneae","Florideophycidae","42W14'5''","9S38'44''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2015-09-04 05:29:20-03","MNHN","RECOLNAT_MNHN_P","P02705958","PreservedSpecimen",NA,"Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02705958' target='other'> <mi>dwc_moreinfo</mi></a>","P02705958","(Gardner) R.M.King & H.Rob.","Roque",NA,NA,NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02705958_01 P02705958_02",NA,NA,"4839",NA,NA
"66","2015-10-05 05:46:06-03","MNHN","RECOLNAT_MNHN_P","P00711182","PreservedSpecimen",NA,"Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"Sur la même planche que P00711183, P00711184 et P00711185 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711182' target='other'> <mi>dwc_moreinfo</mi></a>","P00711182","(Gardner) R.M.King & H.Rob.","Roque","1841",NA,NA,NA,"Province de Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00711182_01",NA,NA,"4226",NA,NA
"67","2015-10-05 05:46:25-03","MNHN","RECOLNAT_MNHN_P","P00711183","PreservedSpecimen",NA,"Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Martius, C.F.",NA,NA,"Brésil",NA,"hb",NA,"Sur la même planche que P00711182, P00711184 et P00711185 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711183' target='other'> <mi>dwc_moreinfo</mi></a>","P00711183","(Gardner) R.M.King & H.Rob.","Roque",NA,NA,NA,NA,"Campi ad Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00711183_01",NA,NA,NA,NA,NA
"68","2017-12-05 12:59:12-02","MNHN","RECOLNAT_MNHN_P","P00711184","PreservedSpecimen",NA,"Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"Sur la même planche que P00711182, P00711183 et P00711185 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711184' target='other'> <mi>dwc_moreinfo</mi></a>","P00711184","(Gardner) R.M.King & H.Rob.","Roque",NA,NA,NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00711184_01",NA,NA,"5636",NA,NA
"69","2015-10-06 19:08:56-03","MNHN","RECOLNAT_MNHN_P","P00711185","PreservedSpecimen",NA,"Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"Sur la même planche que P00711182, P00711183 et P00711184 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711185' target='other'> <mi>dwc_moreinfo</mi></a>","P00711185","(Gardner) R.M.King & H.Rob.","Roque","1841",NA,NA,NA,"Province de Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00711185_01",NA,NA,"4226",NA,NA
"70","2015-09-04 05:36:19-03","MNHN","RECOLNAT_MNHN_P","P02706411","PreservedSpecimen",NA,"Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02706411' target='other'> <mi>dwc_moreinfo</mi></a>","P02706411","(Gardner) R.M.King & H.Rob.","Roque","1841",NA,NA,NA,"Province de Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02706411_01 P02706411_02",NA,NA,"4226",NA,NA
"71","2015-09-04 05:36:19-03","MNHN","RECOLNAT_MNHN_P","P02706413","PreservedSpecimen",NA,"Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Harley, R.M.|Bromley, G.L.|Carvalho, A.M.|Hage, J.L.|Brito, H.S.",NA,NA,"Brasil","Bahia","hb",NA,". . Field work sponsored by the Royal Botanic Gardens, Kew, and the Academia Brasileira de Ciências, and carried out with the collaboration of the Centro de Pesquisas do Cacau, Itabuna, Bahia, March-June, 1980 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02706413' target='other'> <mi>dwc_moreinfo</mi></a>","P02706413","(Gardner) R.M.King & H.Rob.","Roque","1980","4","23",NA,"Cahapadão Ocidental da Bahia. Islets and banks of the Rio Corrente by Correntina. Bahia, Nordeste, Brasil, América do Sul","-44.63333","-13.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"580",NA,NA,"P02706413_01",NA,NA,"21625",NA,NA
"72","2015-09-04 05:36:19-03","MNHN","RECOLNAT_MNHN_P","P02706418","PreservedSpecimen",NA,"Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Saint-Hilaire, A. de",NA,NA,"Brésil","Minas Gerais","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02706418' target='other'> <mi>dwc_moreinfo</mi></a>","P02706418","(Gardner) R.M.King & H.Rob.","Roque","1816","1","1",NA,"Brésil. Province de Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02706418_01",NA,NA,"1857",NA,NA
"73","2015-09-04 05:36:19-03","MNHN","RECOLNAT_MNHN_P","P02706419","PreservedSpecimen",NA,"Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02706419' target='other'> <mi>dwc_moreinfo</mi></a>","P02706419","(Gardner) R.M.King & H.Rob.","Roque","1841",NA,NA,NA,"Province de Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02706419_01 P02706419_02",NA,NA,"4226",NA,NA
"74","2015-09-04 05:36:19-03","MNHN","RECOLNAT_MNHN_P","P02706420","PreservedSpecimen",NA,"Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Saint-Hilaire, A. de",NA,NA,"Brésil","Minas Gerais","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . Catal. B1, No 1855. No 978 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02706420' target='other'> <mi>dwc_moreinfo</mi></a>","P02706420","(Gardner) R.M.King & H.Rob.","Roque","1816","1","1",NA,"Brésil. Province de Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02706420_01",NA,NA,"B1 1855",NA,NA
"75","2015-11-02 09:57:00-02","MNHN","RECOLNAT_MNHN_P","P02706488","PreservedSpecimen",NA,"Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02706488' target='other'> <mi>dwc_moreinfo</mi></a>","P02706488","(Gardner) R.M.King & H.Rob.","Roque",NA,NA,NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02706488_01 P02706488_02",NA,NA,"4839",NA,NA
"76","2015-09-04 05:36:43-03","MNHN","RECOLNAT_MNHN_P","P02706489","PreservedSpecimen",NA,"Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02706489' target='other'> <mi>dwc_moreinfo</mi></a>","P02706489","(Gardner) R.M.King & H.Rob.","Roque",NA,NA,NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02706489_01 P02706489_02",NA,NA,"4839",NA,NA
"77","2020-12-11 11:33:37-03","UFMG","BHCB","37274","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","menthifolia","Trichogonia menthifolia",NA,"Lombardi, JA; Salino, A","1792","Southern America","Brasil","Minas Gerais",NA,NA,"Plantas do Brasil. Mata ciliar e campo; margens do rio. Herbáceo. folhas herbáceas. Brácteas verdes. Flores lilás.",NA,"Gardner",NA,"1997","05","25","Januária","Distrito de Fabião. Rio Peruaçu.","-44.254722","-15.140278",NA,NA,"Dicotyledon",NA,NA,"-44.254722","-15.140278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:33:37-03","UFMG","BHCB","137472","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","menthifolia","Trichogonia menthifolia",NA,"Hattori, EKO; Batista, JAN; Bringel, JBA","1178","Southern America","Brasil","Goiás",NA,NA,"Subarbusto, ca. 1,3 m, brácteas involucrais verdes, corola e ramos do estilete róseos.; Subarbusto, ca. 1,3 m, brácteas involucrais verdes, corola e ramos do estilete róseos.","BHCB007848","Gardner",NA,"2010","02","03","Pirenópolis","Parque Estadual da Serra dos Pirineus","-48.9592018127441","-15.852499961853","40887","auto","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2009-08-22 06:35:00-03","MO","MOBOT","3386084","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","menthifolia","Trichogonia menthifolia",NA,"Jacques S. Blanchet","Blanchet 3702","South America","Brazil","Bahia",NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2011-02-10 08:56:00-02","MO","MOBOT","3386362","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","menthifolia","Trichogonia menthifolia",NA,"Ghillean T. Prance|Nilo T. Silva","Prance 58192","South America","Brazil","Goiás",NA,NA,NA,NA,"Gardner","G. M. Barroso","1964","7","18",NA,"@ km. from Veadeiros, on Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","3386580","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","menthifolia","Trichogonia menthifolia",NA,"William R. Anderson","Anderson 37154","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"Gardner","H. Robinson","1972","3","18",NA,"15 km N of Montalvania; edge of lake, grazed field, and shrubby woods;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"82","2008-05-27 22:02:00-03","MO","MOBOT","3386702","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","menthifolia","Trichogonia menthifolia",NA,"Émile Hassler","Hassler 8739","South America","Paraguay","Cordillera",NA,NA,NA,NA,"Gardner",NA,"1905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2009-06-24 18:36:00-03","MO","MOBOT","3386803","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","menthifolia","Trichogonia menthifolia",NA,"Agnes Chase","Chase 7864","South America","Brazil",NA,NA,NA,NA,NA,"Gardner",NA,"1924","12","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-07-11 08:30:51-03","ICAUFMG","MCCA","2431","S","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"MUNHOZ, E.J.M.; SOUZA, C.L.L.; L.C.M.; SILVA, H.I.R.",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"MCCA02517","(Gardner) R.M.King & H.Rob.",NA,"2017","04","27","Montes Claros","Fazenda Pequi Porteirinha","-43.8616981506348","-16.7350006103516","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-12-23 08:17:43-03","ICAUFMG","MCCA","2101","S","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"XAVIER, M.V.B.","3",NA,"Brasil","Minas Gerais",NA,NA,"Local aberto","MCCA02185","(Gardner) R.M.King & H.Rob.","XAVIER, M.V.B.","2017","04","23","Montes Claros",NA,"-43.8616981506348","-16.7350006103516","72568","auto",NA,NA,NA,NA,NA,"2017","06",NA,NA,"04",NA,NA,NA,NA,NA,NA
"86","2019-12-19 11:17:28-03","UFG","UFG","49567","S","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Sartin, R.D.; Moraes, M.G.; Ribeiro, R.C.J.F. & Silva, T.M.","353",NA,"Brasil","Goiás",NA,NA,NA,"UFG0049567","(Gardner) R.M. King & H. Rob.","Teles, A.M.","2012","05","03","Mossâmedes",NA,"-50.2150001525879","-16.1266994476318","30139","auto",NA,NA,NA,NA,NA,"2012","05",NA,NA,"01","UFG0049567",NA,NA,NA,NA,NA
"87","2019-12-19 11:17:28-03","UFG","UFG","6469","S","Plantae","Asteraceae","Trichogonia","menthifolia","Trichogonia menthifolia",NA,"J.A. Rizzo; Barbosa, A.","6369",NA,"Brasil","Goiás",NA,NA,NA,"UFG0006469","Gardner","Roque, M.","1971","06","04","Pirenópolis","Serra dos Pireneus","-48.9592018127441","-15.852499961853","40887","auto",NA,NA,NA,NA,NA,"2013","09",NA,NA,"30","UFG0006469",NA,NA,NA,NA,NA
"88","2021-02-04 10:26:35-03","UFRPE","HST","3531","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Rizzo","4235",NA,"Brasil","Goiás",NA,NA,"Corola roxa.","HST003531","(Gardner) R.M.Ring & H.Rob.",NA,"1969","05","04","Mossâmedes","Divisa dos municípios de Goiás e Mossâmedes","-50.2150001525879","-16.1266994476318","30139","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-09-02 16:21:41-03","Cenargen","CEN","55742","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","menthifolia","Trichogonia menthifolia",NA,"João Bernardo de Azevedo Bringel Jr.","160",NA,"Brasil","GO","Unicata",NA,NA,"CEN00055742","Gardner","J. B. Bringel","2004","06","13","CRISTALINA","Serra dos Topásios. Coord.: 16°43'18,1'' S e 47°41'04,1'' O.","-47.684444","-16.721666",NA,NA,NA,NA,NA,"-47.684444","-16.721666","2004","08",NA,NA,NA,"CEN00055742",NA,NA,NA,"1",NA
"90","2020-09-02 16:21:44-03","Cenargen","CEN","17097","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","salviifolia","Trichogonia salviifolia var. calva",NA,"Bruno Machado Teles Walter","1313",NA,"Brasil","GO","Exsicatas",NA,"Inflorescencia lilás com estigma lilás. Bacia de inundação da UHE Serra da Mesa.","CEN00017097","Gardner",NA,"1992","04","14","NIQUELANDIA","Estrada vicinal a GO-237 (Niquelandia/Colinas). Entrada a 600 m da ponte sobre R. Bagagem; 32 km desta. M. direita","-48.4597015380859","-14.4738998413086","74171","auto",NA,NA,NA,"-4821667.0","-1415000.0",NA,NA,"450","450",NA,"CEN00017097","var. calva",NA,NA,"4",NA
"91","2020-09-02 16:21:44-03","Cenargen","CEN","45813","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","zehntneri","Trichogonia zehntneri",NA,"M. R. Fonseca","1289",NA,"Brasil","BA","Exsicatas",NA,"Folhas membranáceas, discolores. Inflorescência em capítulos, filários verdes com pêlos alvos no ápice, flores com corola de ápice lilás e tomentos alvos, ramos de estilete lilases e ápices alvos. Doação do Projeto Flora da Bahia. Herbário Alexandre Leal Costa - ALCB (46322). Projeto Financiado pelo CNPq.","CEN00045813","Mattf.","E. Saar","2000","02","27","REMANSO","Caminho para Pau Ferro.","-42.0814018249512","-9.62166976928711","75033","auto",NA,NA,NA,"-4223472.0","-964556.0","2000","03",NA,NA,NA,"CEN00045813",NA,NA,NA,"1",NA
"92","2021-03-04 11:15:06-03","UEFS","HUEFS","94333","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","menthifolia","Trichogonia menthifolia",NA,"Carvalho-Sobrinho, J.G.de","449",NA,"Brasil","Bahia",NA,NA,"Cerrado.","HUEFS0094333","Gardner","D.J.N.Hind","2005","04","06","Riachão das Neves","Estrada para o aterro Sanitário.","-44.910833","-13.780278",NA,NA,"Angiospermae","Asteranae","Asterales","44W54'39''","13S46'49''","2013","10","600","600",NA,NA,NA,NA,NA,NA,NA
"93","2020-07-03 15:40:06-03","UEFS","HUEFS","62803","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","zehntneri","Trichogonia zehntneri",NA,"Jardim, J.G.","3594",NA,"Brasil","Bahia",NA,NA,"Cerrado.Floresta Ciliar, bacia do Rio Carinhanha.","HUEFS0062803","Mattf.","N.Roque","2001","04","17","Feira da Mata","Rod. Cocos/Feira da Mata, 23 km de Cocos.","-44.369444","-14.251111",NA,NA,"Angiospermae","Asteranae","Asterales","44W22'10''","14S15'4''","2007","01","500","500",NA,"HUEFS0062803_e1 HUEFS0062803_e2",NA,NA,NA,NA,NA
