"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","scientificNameAuthorship","recordNumber","continentOcean","preparationType","barcode","imagecode","class","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","fieldNumber","sex"
"100","2020-09-12 05:00:02-03","US","US","2739862","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora",NA,NA,NA,NA,"B. Irgang, M. Homrich & L. Baptista","1972","11","9","Brazil","Rio Grande do Sul","Torres","São Brás","-49.7268981933594","-29.3353004455566",NA,NA,"20837","1",NA,"auto","A. Dietr.","20794","South America - Neotropics",NA,"US01935435","US01935435_01","Monocotyledonae",NA,NA,NA,NA,NA,NA
"101","2020-09-12 05:00:02-03","US","US","282352","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora",NA,NA,NA,NA,"S.C.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"A. Dietr.",NA,"South America - Neotropics",NA,"US01935436","US01935436_01","Monocotyledonae",NA,NA,NA,NA,NA,NA
"102","2020-09-12 05:00:02-03","US","US","3072925","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora",NA,NA,NA,NA,"I. Guerra","1986","9","21","Brazil","Rio Grande do Sul","Caçapava do Sul","Fazenda da Taleira","-53.4914016723633","-30.5121994018555",NA,NA,"50525","1",NA,"auto","A. Dietr.",NA,"South America - Neotropics",NA,"US01935434","US01935434_01","Monocotyledonae",NA,NA,NA,NA,NA,NA
"103","2020-09-12 05:00:02-03","US","US","1482222","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora montevidensis",NA,NA,NA,NA,"C. Jürgens","1929","1",NA,"Brazil","Rio Grande do Sul",NA,"Porto Alegre.",NA,NA,NA,NA,NA,"1",NA,NA,"(K. Koch) L.B. Sm.","356","South America",NA,NA,NA,"Monocotyledonae","20",NA,NA,"montevidensis",NA,NA
"104","2020-09-12 05:00:02-03","US","US","282351","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora montevidensis",NA,NA,NA,NA,"-. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"(K. Koch) L.B. Sm.",NA,"South America - Neotropics",NA,"US01935437","US01935437_01","Monocotyledonae",NA,NA,NA,"montevidensis",NA,NA
"105","2020-09-12 05:00:02-03","US","US","1344212","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora montevidensis",NA,NA,NA,NA,"G. Herter","1927","11",NA,"Uruguay","Rio Negro",NA,"Dep. de Rio Negro. Loc. Dict. Bote.",NA,NA,NA,NA,NA,"1",NA,NA,"(K. Koch) L.B. Sm.","1019","South America",NA,NA,NA,"Monocotyledonae","50",NA,NA,"montevidensis",NA,NA
"106","2020-09-12 05:00:02-03","US","US","1482222","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora montevidensis",NA,NA,NA,NA,"C. Jürgens","1929","1",NA,"Brazil","Rio Grande do Sul",NA,"Porto Alegre.",NA,NA,NA,NA,NA,"1",NA,NA,"(K. Koch) L.B. Sm.","356","South America",NA,NA,NA,"Monocotyledonae","20",NA,NA,"montevidensis",NA,NA
"107","2020-09-12 05:00:02-03","US","US","282351","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora montevidensis",NA,NA,NA,NA,"-. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"(K. Koch) L.B. Sm.",NA,"South America - Neotropics",NA,"US01935437","US01935437_01","Monocotyledonae",NA,NA,NA,"montevidensis",NA,NA
"108","2021-03-15 18:26:13-03","USP","SPF","208636","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Santos-Silva, F","2016","10",NA,"Heiden, G; Iganci, JRV","2011","01","03","Brasil","Rio Grande do Sul","Jaguarão","BR 116, entre Arroio Grande e Jaguarão.","-53.320833","-32.500556","-53.320833","-32.500556",NA,NA,"Erva rosetada. Folhas verdes. Escapo floral rosa escuro. Flores laranja vivo. Estames amarelos.",NA,"Otto & A.Dietr.","1456",NA,NA,"SPF00208636",NA,NA,"44","44",NA,NA,NA,NA
"109","2019-10-07 09:20:36-03","UEFS","HUEFS","104940","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","R.C.Forzza","2007","10",NA,"Machado, M.","2005","11","25","Brasil","Rio Grande do Sul","São Sepé","cerca de 1 km a leste do entroncamento da BR-290 com a BR-392. Afloramentos rochosos ao norte da estrada.","-53.508889","-30.361667","53W30'32''","30S21'42''",NA,NA,NA,NA,"Otto & A.Dietr.","614",NA,NA,"HUEFS0104940","HUEFS0104940","Lilianae","158","158",NA,NA,NA,NA
"110","2019-10-07 09:20:36-03","UEFS","HUEFS","105049","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","E.Guarçoni","2011",NA,NA,"Machado, M.","2005","12","07","Brasil","Rio Grande do Sul","Quaraí","BR-293 de Santana do Livramento em direção a Quaraí, ca. 30.9 km da entrada oeste de Santana do Livramento (35.6 km da entrada leste de Santana do Livramento), dobra-se à direita (norte) na estrada RS-183 para Passo da Guarda e Harmonia, após 52 km dobra-se à esquerda em bifurcação (estrada para Quaraí), após 10 km morro rochoso à esquerda (leste) da estrada.","-56.0725","-30.314722","56W4'21''","30S18'53''",NA,NA,NA,NA,"Otto & A.Dietr.","723",NA,NA,"HUEFS0105049","HUEFS0105049","Lilianae","295","295",NA,NA,NA,NA
"111","2019-10-07 09:20:36-03","UEFS","HUEFS","104993","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Dyckia","vaginosa","Dyckia vaginosa","R.C.Forzza","2007","10",NA,"Machado, M.","2005","12","02","Brasil","Rio Grande do Sul","Bagé","7 km a oeste de Bagé na BR-293, dobra-se à direita em estrada de terra (RS-473). Após 20.2 km rochas de arenito em meio a pastagem à direita da estrada.","-54.194722","-31.100833","54W11'41''","31S6'3''",NA,NA,NA,NA,"Mez","667",NA,NA,"HUEFS0104993","HUEFS0104993","Lilianae","378","378",NA,NA,NA,NA
"112","2019-09-04 18:49:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","montevidensis","Dyckia montevidensis",NA,NA,NA,NA,"F. Sellow","1825","12",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"3247","South America",NA,NA,NA,"Monocotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA
"113","2019-07-09 12:55:45-03","F","FMNH-SEEDPLANTS","V0403115F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora",NA,NA,NA,NA,"O. L. Bueno","1980","1","29","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"2154","South America",NA,"V0403115F","V0403115F_01","Monocotyledoneae",NA,NA,NA,NA,NA,NA
"114","2019-07-09 12:55:33-03","F","FMNH-SEEDPLANTS","V0403117F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora montevidensis",NA,NA,NA,NA,"W. G. F. Herter","1927","11",NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,NA,NA,"1019","South America",NA,"V0403117F","V0403117F_01","Monocotyledoneae",NA,NA,NA,"montevidensis",NA,NA
"115","2019-07-09 12:56:01-03","F","FMNH-SEEDPLANTS","V0403116F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora remotiflora",NA,NA,NA,NA,"C. Diego Legrand","1936","12","7","Uruguay","Montevideo",NA,"Montevideo, Punta Gorda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1027","South America",NA,"V0403116F","V0403116F_01","Monocotyledoneae",NA,NA,NA,"remotiflora",NA,NA
"116","2019-07-09 12:55:33-03","F","FMNH-SEEDPLANTS","V0403117F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora montevidensis",NA,NA,NA,NA,"W. G. F. Herter","1927","11",NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,NA,NA,"1019","South America",NA,"V0403117F","V0403117F_01","Monocotyledoneae",NA,NA,NA,"montevidensis",NA,NA
"117","2019-07-09 12:56:01-03","F","FMNH-SEEDPLANTS","V0403116F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora remotiflora",NA,NA,NA,NA,"C. Diego Legrand","1936","12","7","Uruguay","Montevideo",NA,"Montevideo, Punta Gorda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1027","South America",NA,"V0403116F","V0403116F_01","Monocotyledoneae",NA,NA,NA,"remotiflora",NA,NA
"118","2019-09-04 19:40:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","vaginosa","Dyckia vaginosa",NA,NA,NA,NA,"A. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"15497","South America",NA,NA,NA,"Monocotyledoneae",NA,NA,"Holotype",NA,NA,NA
"119","2021-03-05 16:09:36-03","MN","R-TIPOS","46193","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","vaginosa","Dyckia vaginosa","Till, W.","1997","08","21","Sellow, F.",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mez","305",NA,NA,"R000046193","R000046193_001",NA,NA,NA,"Isosyntypus",NA,NA,NA
"120","2020-08-20 20:41:00-03","UFSC","FLOR","19208","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Irgang, B.E.; Baptista, L.R.M.","1986",NA,NA,"Jarenkow, J.A.","1986","12","01","Brasil","Rio Grande do Sul","Capão do Leão","Campus da UFPEL.","-52.4838981628418","-31.7632999420166",NA,NA,"28605",NA,"pétalas laranja-avermelhadas. Vários indivíduos agrupados, ocupando uma área de aprox. 4 m","auto","Otto & A.Dietr.","531",NA,NA,"FLOR0019208",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-08-20 20:41:00-03","UFSC","FLOR","26826","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Jarenkow, J.A.","1989",NA,NA,"Jarenkow, J.A.","1989","11","19","Brasil","Rio Grande do Sul","Piratini","Serra das Asperesas BR-293, próx. a divisa com Pinheiro Machado.","-53.1041984558105","-31.4480991363525",NA,NA,"62286",NA,"erva, flor alaranjada, Fruto Imaturo, verde","auto","Otto & A.Dietr.","1427",NA,NA,"FLOR0026826",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-08-20 20:41:00-03","UFSC","FLOR","26863","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Jarenkow, J.A.","1990",NA,NA,"Jarenkow, J.A.","1990","10","09","Brasil","Rio Grande do Sul","Tapes","Ca. de 10 km antes de Tapes em direção a Camaquã (BR-116).","-51.3958015441895","-30.6732997894287",NA,NA,"25762",NA,"erva rosetada, flor alaranjada","auto","Otto & A.Dietr.","1725",NA,NA,"FLOR0026863",NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-09-11 16:27:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","montevidensis","Dyckia montevidensis",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australi",NA,NA,NA,NA,NA,NA,NA,NA,"K.Koch","3178","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-09-11 16:27:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","montevidensis","Dyckia montevidensis",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Uruguay",NA,NA,"in Uruguay prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,"K.Koch","228","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2017-09-11 16:27:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","montevidensis","Dyckia montevidensis",NA,NA,NA,NA,"Lorentz, PG",NA,NA,NA,"?",NA,NA,"Habitat in republica Argentina ad Concepcion del Uruguay, collibus siccis incola",NA,NA,NA,NA,NA,NA,NA,NA,"K.Koch","849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2017-09-11 16:27:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","montevidensis","Dyckia montevidensis",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australi",NA,NA,NA,NA,NA,NA,"Floret Novembri, Decembri. (V. s. in herb. Berol., Hieron., Leod., Vratisl.)",NA,"K.Koch","3247","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2017-09-11 16:27:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","montevidensis","Dyckia montevidensis",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Uruguay",NA,NA,"in Uruguay prope Montevideo",NA,NA,NA,NA,NA,NA,"Floret Septembri-Novembri. (V s. in herb. Berol. et Turic.)",NA,"K.Koch","305","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"?",NA,NA,"ibidem loco non indicato",NA,NA,NA,NA,NA,NA,NA,NA,"Otto & A.Dietr.","228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora",NA,NA,NA,NA,"Arechavaleta, J",NA,NA,NA,"?",NA,NA,"ibidem loco non indicato",NA,NA,NA,NA,NA,NA,"Floret Januario. (V. v. in hort. Berol., Vratisl. et s. indigenam in herb. Berol., Petrop., Turic., cultam saepissime occurrentem.)",NA,"Otto & A.Dietr.","842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora",NA,NA,NA,NA,"Tweedie, J",NA,NA,NA,"Uruguay",NA,NA,"Habitat in republica Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"Otto & A.Dietr.","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","vaginosa","Dyckia vaginosa",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Uruguay",NA,NA,"nec non in republica Uruguay prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,"Mez","305","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","vaginosa","Dyckia vaginosa",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","São Paulo",NA,"Habitat in Brasiliae prov. S. Paulo in Serra do Picú",NA,NA,NA,NA,NA,NA,NA,NA,"Mez","15497","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","vaginosa","Dyckia vaginosa",NA,NA,NA,NA,"Arechavaleta, J",NA,NA,NA,"Brazil",NA,NA,"ad Santa Lucia",NA,NA,NA,NA,NA,NA,"Floret Septembri-Novembri. (V. s. in herb. Berol. et Turic.)",NA,"Mez","2608","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-02-08 12:50:44-03","UFRGS","ICN","162118","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, HM","2015","10","22","Hagelund, K","1982","01","14","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,"29956",NA,NA,"auto","A.Dietr.","13745","América do Sul",NA,"ICN00030037",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-08 12:50:44-03","UFRGS","ICN","162084a","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, HM","2015","10","22","Hagelund, K","1979","08","22","Brasil","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,"29956",NA,"Doação Herbário Karner Hagelund","auto","A.Dietr.","13241","América do Sul",NA,"ICN00029999",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-08 12:50:44-03","UFRGS","ICN","162085","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora",NA,NA,NA,NA,"Hagelund, K","1974","12","15","Brasil","RS","Caxias do Sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,"49662",NA,"Doação Herbário Karner Hagelund","auto","A.Dietr.","8762","América do Sul",NA,"ICN00030017",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-08 12:50:44-03","UFRGS","ICN","112340","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, HM","2015","10","22","Meira, M","1993","11","12","Brasil","RS","Guaíba","Morro São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,"28343",NA,"rupicola; em encosta rochosa","auto","A.Dietr.","146","América do Sul",NA,"ICN00030034",NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-08 12:50:44-03","UFRGS","ICN","021187","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, H M","2015","10","22","Lindeman, JC","1973","01","07","Brasil","RS","Porto Alegre","Jardim Botânico, no morro em frente da PUC.","-51.2299995422363","-30.0331001281738",NA,NA,"29946",NA,"Fotos L 98.22-25 2 flores em álcool.; Um grupo com exemplar em flor de 1.20m , e um em fruto, flor laranja (2YR 7/10), anteras (8YR).","auto","A.Dietr.","s.n.","América do Sul",NA,"ICN00030035",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-02-08 12:50:44-03","UFRGS","ICN","019353","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Augusto, Ir",NA,NA,NA,"Irmão Augusto; Besio","1942","03","03","Brasil","RS","Porto Alegre","Morro Santa Tereza","-51.2299995422363","-30.0331001281738",NA,NA,"29946",NA,"Espécie ameaçada de extinção (Vulnerável).","auto","A.Dietr.","s.n.","América do Sul",NA,"ICN00030021",NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-02-08 12:50:44-03","UFRGS","ICN","155168","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, HM","2015","10","22","Setubal, R; Bassi, J","2006","01","02","Brasil","RS","Porto Alegre","morro São Pedro Econsciência Espaço de Conservação","-51.2299995422363","-30.0331001281738",NA,NA,"29946",NA,"flores laranjas; em campo rupestre de topo de morro","auto","A.Dietr.","367","América do Sul",NA,"ICN00030038",NA,NA,"145","145",NA,NA,NA,NA
"141","2021-02-08 12:50:44-03","UFRGS","ICN","084359","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, HM","2015","10","22","Sobral, M; et al.","1986","12",NA,"Brasil","RS","Santana da Boa Vista","Cerro do Diogo","-53.1152992248535","-30.8719005584717",NA,NA,"47489",NA,"Espécie ameaçada de extinção (Vulnerável).; Erva; flores laranja-avermelhadas; rosetas 0,2-0,4m de diâmetro.; em campo pedregoso na encosta do cerro.","auto","A.Dietr.","5390","América do Sul",NA,"ICN00030023",NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-08 12:50:44-03","UFRGS","ICN","200051","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, H M",NA,NA,NA,"Schaefer, J","2018","01",NA,"Brasil","RS","Segredo","Serrinha Velha","-52.9791984558105","-29.3414001464844",NA,NA,"18423",NA,NA,"auto","A.Dietr.","JS862","América do Sul",NA,"ICN00039625",NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-02-08 12:50:44-03","UFRGS","ICN","046584","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, H M","2015","10","22","Waechter, JL","1979","11","05","Brasil","RS","Torres","Campo Bonito.","-49.7268981933594","-29.3353004455566",NA,NA,"20837",NA,"Brácteas paleáceas; sépalas e pétalas vermelho-alaranjadas; flores aromáticas.; Terrícola em interior de butiazal, com solo arenoso.","auto","A.Dietr.","1479","América do Sul",NA,"ICN00030015",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-08 12:50:44-03","UFRGS","ICN","162082","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Strehl, T","1983","10","26","Hagelund, K","1977","10","28","Brasil","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,"29956",NA,"Doação Herbário Karner Hagelund","auto","A.Dietr.","11980","América do Sul",NA,"ICN00030024",NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-02-08 12:50:44-03","UFRGS","ICN","162083","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Strehl, T","1983","10","26","Hagelund, K","1974","10","28","Brasil","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,"29956",NA,"Doação Herbário Karner Hagelund","auto","A.Dietr.","8125","América do Sul",NA,"ICN00030026",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-02-08 12:50:44-03","UFRGS","ICN","004676","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, H M","2015","10","22","Irgang, B","1967","11","02","Brasil","RS","Barra do Ribeiro","Morro da formiga","-51.3011016845703","-30.2910995483398",NA,NA,"31686",NA,"Terrestre, flores amarelas.; Várzea úmida e arenosa","auto","A.Dietr.","245","América do Sul",NA,"ICN00030036",NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-08 12:50:44-03","UFRGS","ICN","064397","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Strehl, T",NA,NA,NA,"Silva F°, FA; et al.","1985","11","09","Brasil","RS","Guaíba","BR 116 km 32","-51.3250007629395","-30.113899230957",NA,NA,"28343",NA,"Espécie ameaçada de extinção (Vulnerável).; Flores alaranjadas.; Sobre rochas.","auto","A.Dietr.","567","América do Sul",NA,"ICN00030016",NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-08 12:50:44-03","UFRGS","ICN","112339","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, HM","2015","10","22","Meira, M","1994","12","16","Brasil","RS","Guaíba","Morro São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,"28343",NA,"rupicola; em encosta rochosa","auto","A.Dietr.","153","América do Sul",NA,"ICN00030033",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-08 12:50:44-03","UFRGS","ICN","019355","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora",NA,NA,NA,NA,"Irmão Augusto","1945","11","15","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,"29946",NA,"Espécie ameaçada de extinção (Vulnerável); Descampado do vertente sul do Morro Santana. .","auto","A.Dietr.","s.n.","América do Sul",NA,"ICN00030022",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-02-08 12:50:44-03","UFRGS","ICN","042933","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Strehl, T","1994","10","14","Arzivenco, L","1974","12","08","Brasil","RS","Porto Alegre","Morro Santa Tereza","-51.2299995422363","-30.0331001281738",NA,NA,"29946",NA,"Espécie ameaçada de extinção (Vulnerável).; Solo seco e pedregoso.","auto","A.Dietr.","s.n.","América do Sul",NA,"ICN00030018",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-08 12:50:44-03","UFRGS","ICN","042335","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Strehl, T","1984","06","15","Arzivenco, L","1975","12","28","Brasil","RS","Itapuã",NA,NA,NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; D. remotiflora x D. aff. tomentosa (Büneker, HM 2015); Morro alto e seco.",NA,"A.Dietr.","s.n.","América do Sul",NA,"ICN00030029",NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-02-08 12:50:44-03","UFRGS","ICN","160909","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Dettke, GA",NA,NA,NA,"Dettke, GA","2008","10","24","Brasil","RS","Guaíba","Fazenda São Maximiano 30°10'51''S 51°23'10''W","-51.386111","-30.180833","-51.386111","-30.180833",NA,NA,"flores e frutos jovens; rupícola",NA,"A.Dietr.","122","América do Sul",NA,"ICN00030027",NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-08 12:50:44-03","UFRGS","ICN","177875","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, HM","2019","06","12","Borges, RAX; et al.","2013","12","21","Brasil","RS","Quaraí","Cerro do Jarau","-56.513056","-30.188333","-56.513056","-30.188333",NA,NA,"Erva rupestre, flores alaranjadas a vermelhas.; Cerro com amplos afloramentos rochosos, em meio a campo pastejado.",NA,"A.Dietr.","1348","América do Sul",NA,"ICN00033813",NA,NA,"212","212",NA,NA,NA,NA
