"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"503","2021-02-11 17:19:21-03","UFPR","UPCB","56533","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2007","07",NA,"Brotto, M.L.","10","2007","01","25","Brasil","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-49.05","-25.75","-49.05","-25.75",NA,NA,"Árvore ca. 3m de altura, flor branca. Floresta Ombrófila Densa Altomontana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2021-02-11 17:19:21-03","UFPR","UPCB","56532","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2007","07",NA,"Brotto, M.L.","9","2007","01","25","Brasil","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-49.05","-25.75","-49.05","-25.75",NA,NA,"Árvore ca. 3m de altura, flor branca. Floresta Ombrófila Densa Altomontana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2021-02-11 17:19:21-03","UFPR","UPCB","56527","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2007","07",NA,"Brotto, M.L.","3","2006","09","22","Brasil","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-49.05","-25.75","-49.05","-25.75",NA,NA,"Árvore ca. 4m de altura, fruto imaturo verde. Floresta Ombrófila Densa Altomontana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2021-02-11 17:19:21-03","UFPR","UPCB","65862","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2008","10","27","Brotto, M.L.","237","2008","10","27","Brasil","Quatro Barras","Fazenda Canguiri, UFPR.","-49.135","-25.390833","-49.135","-25.390833","950","950","Árvore de 6 m de alt., flores esverdeadas. Floresta Ombrófila Mista Montana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2021-02-11 17:19:21-03","UFPR","UPCB","60212","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Silva, A.D.","2007","11","07","Silva, A.D.",NA,"2007","11","07","Brasil","São João do Triunfo","Estação Experimental da Universidade Federal do Paraná","-50.163333","-25.69","-50.163333","-25.69","774","774","Espécie arbórea com aproximadamente 20m de altura pertencente à Floresta Ombrófila Mista, suas flores são pequenas e com uma coloração branco esverdeada e o indivíduo está localizado no interior do fragmento..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2021-02-11 17:19:21-03","UFPR","UPCB","60213","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Silva, A.D.","2007","11","07","Silva, A.D.",NA,"2007","11","07","Brasil","São João do Triunfo","Estação Experimental da Universidade Federal do Paraná","-50.165833","-25.688889","-50.165833","-25.688889","800","800","Espécie arbórea com aproximadamente 18m de altura pertencente à Floresta Ombrófila Mista, suas flores são pequenas e com uma coloração branco esverdeada e o indivíduo está localizado na borda do fragmento..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2021-02-11 17:19:21-03","UFPR","UPCB","65859","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2009","02","22","Brotto, M.L.","301","2009","02","22","Brasil","Prudentópolis",NA,"-50.959722","-25.043056","-50.959722","-25.043056","1000","1000","Árvore de 11 m de alt., frutos maduros pretos com cúpulas verdes. Floresta Ombrófila Mista Montana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2021-02-11 17:19:21-03","UFPR","UPCB","65860","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2009","08","05","Brotto, M.L.","365","2009","08","05","Brasil","Morretes","Parque Estadual Pico do Marumbi, Boa Vista.","-48.916111","-25.439444","-48.916111","-25.439444","1400","1400","Árvore de 3 m de alt., frutos imaturos verdes. Floresta Ombrófila Densa Altomontana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2021-02-11 17:19:21-03","UFPR","UPCB","65861","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2009","03","14","Brotto, M.L.","315","2009","03","14","Brasil","Tijucas do Sul","Serra de Araçatuba, pico Araçatuba.","-48.989167","-25.902778","-48.989167","-25.902778","1500","1500","Árvore de 6 m de alt., flores alvas. Floresta Ombrófila Densa Altomontana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2021-02-11 17:19:21-03","UFPR","UPCB","65863","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2008","11","07","Brotto, M.L.","241","2008","11","07","Brasil","Ponta Grossa","Parque Estadual de Vila Velha.","-49.993333","-25.231667","-49.993333","-25.231667","1000","1000","Árvore de 8 m de alt., flores esverdeadas. Floresta Ombrófila Mista Montana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2021-02-11 17:19:21-03","UFPR","UPCB","65868","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2009","11","07","Brotto, M.L.","388","2009","11","07","Brasil","Morretes","Serra da Prata, Torre da Prata.","-48.708611","-25.610833","-48.708611","-25.610833","850","850","Árvore de 9 m de alt., botões florais e flores esverdeadas. Floresta Ombrófila Densa Montana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2021-02-11 17:19:21-03","UFPR","UPCB","65939","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2009","12","02","Brotto, M.L.","400","2009","12","02","Brasil","Morretes","Serra da Prata, Torre da Prata.","-48.696667","-25.620833","-48.696667","-25.620833","1000","1000","Árvore de 7 m de alt., flores alvas. Floresta Ombrófila Densa Montana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2021-02-11 17:19:21-03","UFPR","UPCB","68140","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2010","05","07","Brotto, M.L.","443","2010","05","07","Brasil","Morretes","Serra da Prata, Torre da Prata.","-48.688611","-25.627222","-48.688611","-25.627222","1500","1500","Árvore de 6 m de alt., frutos imaturos. Floresta Ombrófila Densa Altomontana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2021-02-11 17:19:21-03","UFPR","UPCB","74588","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2011","04","16","Brotto, M.L.","611","2011","04","16","Brasil","Ponta Grossa","Capão da Fortaleza.","-49.991111","-25.2325","-49.991111","-25.2325","1015","1015","Árvore de 14 m de alt., estéril e com galhas. Floresta Ombrófila Mista. (UPCB-DNA 2135).",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2021-02-11 17:19:21-03","UFPR","UPCB","74680","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2011","06","06","Brotto, M.L.","715","2011","06","06","Brasil","Morretes","Parque Estadual Pico do Marumbi, Leão.","-48.931111","-25.464722","-48.931111","-25.464722","1530","1530","Árvore de 2,5 m de alt., frutos imaturos. Refúgio Vegetacional Altomontano. (UPCB-DNA 2314).",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2021-02-11 17:19:21-03","UFPR","UPCB","1689","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Hatschbach, G.","1962","02","09","Hatschbach, G.","1127","1948","12","05","Brasil","Mafra",NA,"-49.8053016662598","-26.111400604248",NA,NA,NA,NA,"Árvore alta da mata, flor verde-amarelada..",NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,"66490","auto",NA,NA,NA,NA,NA
"519","2021-02-11 17:19:21-03","UFPR","UPCB","31281","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Hatschbach, G.","1962","02","09","Hatschbach, G.","1127","1948","12","05","Brasil","Mafra",NA,"-49.8053016662598","-26.111400604248",NA,NA,NA,NA,"Árvore alta da mata, flor verde-amarelada..",NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,"66490","auto",NA,NA,NA,NA,NA
"520","2021-02-11 17:19:21-03","UFPR","UPCB","15724","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Nadolny, M.C.","1988","11","01","Nadolny, M.C.",NA,"1988","11","01","Brasil","Curitiba","Bosque Boa Vista","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, ca. 7m, tronco curvo, voltado para o solo, flor amarela..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"521","2021-02-11 17:19:21-03","UFPR","UPCB","15723","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Ulmann, J.F.","1988","11","08","Dallagrana, L.F.",NA,NA,NA,NA,"Brasil","Curitiba","Bosque Boa Vista","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"12m, flor alvescente..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"522","2021-02-11 17:19:21-03","UFPR","UPCB","59969","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2008","03","20","Brotto, M.L.","79","2008","03","15","Brasil","Curitiba","Bosque Martin Lutero, Boa Vista","-49.2731018066406","-25.4277992248535",NA,NA,"930","930","Árvore 12m de altura, casca escamosa, frutos e cúpulas verdes, folhas discolores. Floresta ombrófila mista montana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"523","2021-02-11 17:19:21-03","UFPR","UPCB","44122","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Baitello, J.B.","1999","01","01","Gouveia, M.F.",NA,"1990","10","16","Brasil","Londrina","Campus da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 4,0m, com flores amarelo-claro e botões verdes..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"524","2021-02-11 17:19:21-03","UFPR","UPCB","15942","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso",NA,NA,NA,NA,"Paciornik, E.F.","468","1987","10","05","Brasil","Curitiba","Capão próx. Centro Politécnico (Ciclódromo)","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, 5m, flor creme..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"525","2021-02-11 17:19:21-03","UFPR","UPCB","5355","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Vattimo, I. de",NA,NA,NA,"Hatschbach, G.","13040","1965","10","22","Brasil","Palmeira","Colônia Wietmarsum","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Árvore, 15m, flor creme. Capão..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"526","2021-02-11 17:19:21-03","UFPR","UPCB","29342","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Silva, S.M.","1996","02",NA,"Kozera, C.","31","1996","01","08","Brasil","Cruz Machado","Distrito: Santana","-51.3466987609863","-26.0174999237061",NA,NA,NA,NA,"Árvore, ca. 8m, fruto verde. Próxima ao rio Santana, em floresta com Araucária..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"52323","auto",NA,NA,NA,NA,NA
"527","2021-02-11 17:19:21-03","UFPR","UPCB","56551","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2008","06","06","Santos, E.P.","1145","2004","10","04","Brasil","Colombo","Estrada da Ribeira, km 105,5","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Árvore, ca. de 8m, flor creme. Interior de floresta ombrófila mista..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"528","2021-02-11 17:19:21-03","UFPR","UPCB","49790","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Goldenberg, R.","2004","01","01","Daros, T.L.",NA,"2004","10","14","Brasil","Colombo","Estrada da Roseira, lado direito sentido Igreja, logo após saída da casa do Sr. Wilson","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Árvore ca. 17m, tépalas, anteras e estigma verde-claros, nectários laranja, maioria das flores já passaram o período atrativo, cor marrom..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"529","2021-02-11 17:19:21-03","UFPR","UPCB","49791","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Goldenberg, R.","2004","01","01","Daros, T.L.",NA,"2004","10","14","Brasil","Colombo","Estrada do Círculo Militar, lado direito sentido bairro, lado esquerdo próx. última curva","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Árvore ca. 14m, tépalas, anteras e estigma verde-claros, nectários laranja, maioria das flores já passaram o período atrativo, cor marrom..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"530","2021-02-11 17:19:21-03","UFPR","UPCB","43260","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Souza, M.K.F.","2000","04",NA,"Souza, M.K.F.",NA,"2000","03","22","Brasil","Jaguariaíva","Fazenda Chapada do Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Árvore com 9m, frutos verdes, ambiente de várzea. Floresta ombrófila mista aluvial..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"531","2021-02-11 17:19:21-03","UFPR","UPCB","14307","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Silva, S.M.",NA,NA,NA,"Britez, R.M.","1179","1986","11","29","Brasil","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Árvore grossamente ramificada, 12m, flor amarela em início de frutificação. Nome vulgar: imbuia..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"532","2021-02-11 17:19:21-03","UFPR","UPCB","14121","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Silva, S.M.",NA,NA,NA,"Silva, S.M.","798","1986","10","14","Brasil","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Árvore, 15m, com a base ramificada em 5 troncos, flor creme-esverdeada. Floresta alterada..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"533","2021-02-11 17:19:21-03","UFPR","UPCB","14120","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Silva, S.M.",NA,NA,NA,"Britez, R.M.",NA,"1986","07","20","Brasil","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Árvore, 20 x 3,10m, com frutos. Floresta alterada..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"534","2021-02-11 17:19:21-03","UFPR","UPCB","21035","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Van der Werf, H.","1992","01","01","Silva, J.M.","938","1991","03","05","Brasil","Clevelândia","Granja Palmar","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,"Árvore de 8m, frutos imaturos. Mata de Araucária..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"30860","auto",NA,NA,NA,NA,NA
"535","2021-02-11 17:19:21-03","UFPR","UPCB","12794","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Hatschbach, G.","1984","05",NA,"Hatschbach, G.","47335","1984","01","11","Brasil","Guarapuava","Guara","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Árvore, 12m, tronco de 1m. Mata com Araucária e Sloanea..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA
"536","2021-02-11 17:19:21-03","UFPR","UPCB","49792","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Goldenberg, R.","2004","01","01","Daros, T.L.",NA,"2004","10","14","Brasil","Colombo","Lado da ACN da EMBRAPA","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Árvore ca. 3,5m, tépalas, anteras e estigma verde-claros, nectários laranja..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"537","2021-02-11 17:19:21-03","UFPR","UPCB","22964","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Assis, L.C.S.","2005","11","23","Roderjan, C.V.","997","1992","05","20","Brasil","Quatro Barras","Morro Anhagava","-49.0769004821777","-25.3656005859375",NA,NA,"1360","1360","Árvore, 7m. Floresta ombrófila densa alto-montana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"538","2021-02-11 17:19:21-03","UFPR","UPCB","29476","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Vattimo, I. de",NA,NA,NA,"Hatschbach, G.","5148","1958","10","16","Brasil","Rio Negro","Pangaré","-49.7975006103516","-26.1058006286621",NA,NA,NA,NA,"Árvore de 6m, madeira de lei (ex. joven). Em mata de Araucária-Ilex-Ocotea..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"31514","auto",NA,NA,NA,NA,NA
"539","2021-02-11 17:19:21-03","UFPR","UPCB","1626","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Vattimo, I. de",NA,NA,NA,"Hatschbach, G.","5148","1958","10","16","Brasil","Rio Negro","Pangaré","-49.7975006103516","-26.1058006286621",NA,NA,NA,NA,"Árvore de 6m, madeira de lei (ex. joven). Em mata de Araucária-Ilex-Ocotea..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"31514","auto",NA,NA,NA,NA,NA
"540","2021-02-11 17:19:21-03","UFPR","UPCB","40580","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2008","06","06","Gatti, A.L.S.","301","1998","11","06","Brasil","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arvoreta 3m, flores amarelas. Ecótono mista/estacional..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"541","2021-02-11 17:19:21-03","UFPR","UPCB","45532","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Ramos, F.M.","2000","09","15","Ramos, F.M.","13","2000","09","08","Brasil","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Árvore 6m, botão floral creme. Interior de capão de floresta ombrófila mista..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"542","2021-02-11 17:19:21-03","UFPR","UPCB","67646","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2008","11","04","Caxambú, M.G.","1968","2007","12","14","Brasil","Campo Mourão","Parque Estadual do Lago Azul (PELA).","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"Árvore com botões florais e flores esverdeadas. Em frente a sede do parque..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA
"543","2021-02-11 17:19:21-03","UFPR","UPCB","41233","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Assis, L.C.S.","2005","02","23","Dala Rosa, S.","77","2000","02","08","Brasil","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore ±4,5m, flores alvas. Floresta ombrófila densa altomontana, 1100m s.n.m..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"544","2021-02-11 17:19:21-03","UFPR","UPCB","52675","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Cordeiro, J.",NA,NA,NA,"Cordeiro, Jul.","101","2004","10","29","Brasil","Guarapuava","Parque Municipal das Araucárias","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Árvore 7m, flor verde-claro, entre trilha 2 e 3..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA
"545","2021-02-11 17:19:21-03","UFPR","UPCB","23030","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso",NA,NA,NA,NA,"Cervi, A.C.","2927","1989","10","27","Brasil","Ponta Grossa","Parque Vila Velha, Rio Quebra Perna","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Árvore, 3,5m, flor esverdeada. Mata de galeria..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"546","2021-02-11 17:19:21-03","UFPR","UPCB","5395","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Hatschbach, G.","1966","08",NA,"Hatschbach, G.","13668","1966","02","08","Brasil","Lapa","Rodovia do Xisto, Água Amarela","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Árvore, 10m. Mata..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"547","2021-02-11 17:19:21-03","UFPR","UPCB","24041","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Acra, L.A.",NA,NA,NA,"Bidá, A.","536","1984","11","15","Brasil","Colombo","Santa Mônica Clube de Campo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"548","2021-02-11 17:19:21-03","UFPR","UPCB","68148","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2007","07","05","Brotto, M.L.","29","2007","07","05","Brasil","Guaratuba","Serra de Araçatuba, morro dos Perdidos.","-48.5746994018555","-25.8827991485596",NA,NA,"1320","1320","Árvore de 4 m de alt., frutos imaturos. Floresta Ombrófila Densa Altomontana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"549","2021-02-11 17:19:21-03","UFPR","UPCB","38989","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2007","11","07","Santos, E.P.","811","1999","09","24","Brasil","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore ± 7 m. Interior de floresta ombrófila densa alto-montana, 1380 m de altitude..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"550","2021-02-11 17:19:21-03","UFPR","UPCB","38837","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2007","11","07","Santos, E.P.","796","1999","08","27","Brasil","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"1300","1300","Árvore de ± 6 m, fruto imaturo. Interior de mata. Floresta ombrófila densa alto-montana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"551","2021-02-11 17:19:21-03","UFPR","UPCB","56542","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2007","07",NA,"Brotto, M.L.","22","2007","03","31","Brasil","Campina Grande do Sul","Serra do Ibitiraquire, Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Árvore ca. 6m de altura, flores brancas e frutos imaturos. Floresta Ombrófila Densa Altomontana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"552","2021-02-11 17:19:21-03","UFPR","UPCB","56543","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2007","07",NA,"Brotto, M.L.","23","2007","04","02","Brasil","Campina Grande do Sul","Serra do Ibitiraquire, Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arvoreta ca. 2m de altura, flor branca. Floresta Ombrófila Densa Altomontana..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"553","2021-02-11 17:19:21-03","UFPR","UPCB","49484","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) Barroso","Brotto, M.L.","2007","11","07","Mocochinski, A.Y.","214","2003","07","15","Brasil","Guaraqueçaba","Serra Gigante","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arbórea ereta.Floresta ombrófila densa altomontana. Alt.: 1020m s.n.m..",NA,NA,"Paraná",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
