"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"254","2013-08-23 04:12:00-03","MO","MOBOT","978935","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","A. Rodríguez O.|et al.","Rodríguez Olmos 487","1995","10","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso","A. Jardim (USZ)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, 2 km SE del campamento Las Gamas. Campo sujo. Suelos poco profundos con afloramientos rocosos y algo húmedos.","-60.81277","-13.89472",NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"255","2013-08-23 04:12:00-03","MO","MOBOT","978988","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","A. Rodríguez O.|et al.","Rodríguez Olmos 496","1995","10","27","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso","A. Jardim (USZ)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, 3 km NW del campamento Las Gamas. Campo cerrado. Suelos arenosos con concreciones férricas","-60.39277","-14.80305",NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"256","2008-05-27 22:02:00-03","MO","MOBOT","996652","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Paul F. Foster|Pablo Solíz|K. Dickinson","Foster 460","1995","10","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso","L.G. Lohmann (MO)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercardo, Campamento Las Gamas. Bosque galeria formando islas en la pampa.","-60.38666","-14.80638",NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"257","2008-05-27 22:02:00-03","MO","MOBOT","1041864","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Ezechias P. Heringer|et al.","Heringer 2720","1979","11","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso","A. Gentry (MO)","Distrito Federal",NA,"Bacia do Rio Sao Bartolomeu.","-47.9166667","-16.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2013-10-01 11:05:00-03","MO","MOBOT","481086","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","James C. Solomon","Solomon 7732","1982","5","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso","A. Gentry","Beni","Vaca Diez","37 km E of Riberalta on road to Guayaramerín. Grassy savanna with many shrubs and scattered, gnarled trees, 4-6 m tall.","-65.75","-11.0833333",NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"142","3",NA
"259","2011-06-10 16:39:00-03","MO","MOBOT","1042041","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Paul W. Richards","Richards 6408","1968","7","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Xavantina.","-52.23333","-14.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2008-05-27 22:02:00-03","MO","MOBOT","1042103","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","M.G. Vieira|et al.","Vieira 673","1979","10","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Rondônia",NA,"4 km de Vilhena","-60.16666","-12.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2008-05-27 22:02:00-03","MO","MOBOT","1042086","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","M.G. Vieira|et al.","Vieira 623","1979","10","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Rondônia",NA,"4 km de Vilhena","-60.16666","-12.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-06-22 14:18:23-03","UNESP-IBILCE","SJRP","13843","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","G. Hatschbach",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto, 1 m, flor purpúrea. cerrado.;",NA,"Tracheophyta","Lamiales","S. Manso","G. Hatschbach","Mato Grosso","Vila Bela da Sma Trindade","rodovia para rio verde, km 30-40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"263","2020-08-31 08:58:47-03","INPA","INPA","120840","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Ferreira, CAC","4467","1984","06","10","Southern America","Brasil",NA,NA,NA,"INPA0120840","Dicotyledon Asterids","Lamiales","Silva Manso","Lohmann, LG","Rondônia","Vilhena","BR364, rod. Porto Velho-Cuiaba, km 39., BR 364, rodovia Porto Velho-Cuiabá, Km 39.","-61.016667","-12.216667","INPA0120840 INPA0120840_e INPA0120840_e1",NA,NA,"-61.016667","-12.216667","1995",NA,NA,NA,"08",NA,NA,NA,NA
"264","2020-08-31 08:58:47-03","INPA","INPA","112431","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Amaral, IL do","1040","1983","04","29","Southern America","Brasil",NA,NA,NA,"INPA0112431","Dicotyledon Asterids","Lamiales","Silva Manso","Lohmann, LG","Pará","Itaituba","Estrada Santarém-Cuiabá, BR-163, km 780, com penetração de 1km dentro da mata. Serra do Cachimbo. Mata de cerrado, solo arenoso com pequenas ilhas de solo roxo muito fértil.","-54.9","-9.366667","INPA0112431 INPA0112431_e INPA0112431_e1",NA,NA,"-54.9","-9.366667","1995",NA,NA,NA,"08",NA,NA,NA,NA
"265","2020-08-31 08:58:47-03","INPA","INPA","164565","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Macêdo, M","2948","1990","10","31","Southern America","Brasil",NA,NA,NA,"INPA0164565","Dicotyledon Asterids","Lamiales","Silva Manso","Lohmann, LG","Mato Grosso","Paranatinga","Paranatinga, Próximo ao Ribeirão do Grilo, Agrochapada.","-54.339186","-14.5989","INPA0164565 INPA0164565_e INPA0164565_e1",NA,NA,"-54.339186","-14.5989","1995",NA,NA,NA,"08",NA,NA,NA,NA
"266","2020-08-31 08:58:47-03","INPA","INPA","205780","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Taxonomy Class of Universidade de Brasília","1056","1993","11","23","Southern America","Brasil",NA,NA,NA,"INPA0205780","Dicotyledon Asterids","Lamiales","Silva Manso","Proença, CEB","Distrito Federal","Brasília","Centro Olímpico da Universidade de Brasília","-47.866667","-15.883333","INPA0205780 INPA0205780_e","1012","1012","-47.866667","-15.883333","1993",NA,NA,NA,"11",NA,NA,NA,NA
"267","2020-08-31 08:58:47-03","INPA","INPA","81898","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Webber, AC","20","1979","02","02","Southern America","Brasil",NA,NA,NA,"INPA0081898","Dicotyledon Asterids","Lamiales","Silva Manso","Lohmann, LG","Mato Grosso","Chapada dos Guimarães","Cerrado, terra firme, solo arenoso.","-55.7","-14.8","INPA0081898 INPA0081898_e INPA0081898_e1",NA,NA,"-55.7","-14.8","1995",NA,NA,NA,"08",NA,NA,NA,NA
"268","2020-08-31 08:58:47-03","INPA","INPA","88948","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Vieira, MGG","623","1979","10","25","Southern America","Brasil",NA,NA,NA,"INPA0088948","Dicotyledon Asterids","Lamiales","Silva Manso","Vattimo, Í","Rondônia","Vilhena","Capos perto de Vilhena apenas 4 Km","-60.166667","-12.75",NA,NA,NA,"-60.166667","-12.75","1989",NA,NA,NA,"04","06",NA,NA,NA
"269","2020-08-31 08:58:47-03","INPA","INPA","88998","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Vieira, MGG","673","1979","10","26","Southern America","Brasil",NA,NA,NA,"INPA0088998","Dicotyledon Asterids","Lamiales","Silva Manso","Gentry, AH","Rondônia","Vilhena","4 km de Vilhena. Campo, solo argiloso.","-60.166667","-12.75","INPA0088998 INPA0088998_e",NA,NA,"-60.166667","-12.75","1980",NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-08-31 08:58:47-03","INPA","INPA","89278","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Vieira, MGG","956","1979","11","06","Southern America","Brasil",NA,NA,NA,"INPA0089278","Dicotyledon Asterids","Lamiales","Silva Manso","Gentry, AH","Rondônia","Vilhena","Fazenda São Francisco de Assis, km 645 da estrada Vilhena-Pimenta Bueno. Campo, solo argiloso.","-60.166667","-12.75","INPA0089278 INPA0089278_e INPA0089278_e1",NA,NA,"-60.166667","-12.75","1980",NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-08-31 08:58:47-03","INPA","INPA","131279","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Santos, JUM dos","443","1982","11","22","Southern America","Brasil",NA,NA,NA,"INPA0131279","Dicotyledon Asterids","Lamiales","Silva Manso","Vattimo, Í","Mato Grosso","Chapada dos Guimarães","Rodovia entre Cuibá e Chapada, Rodovia entre Cuiabá e Chapada. Cerrado, solo arenoso.","-55","-15","INPA0131279 INPA0131279_e INPA0131279_e1",NA,NA,"-55","-15","1988",NA,NA,NA,"05",NA,NA,NA,NA
"272","2020-06-15 15:29:09-03","UNESP-RC","HRCB","5563","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Cesar, O.","477","1985","04","25",NA,"Brasil",NA,NA,"Arbusto até 50cm. Frutos verdes, flores com raquis alado.",NA,NA,NA,"Silva Manso","Assis, M.A.","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"2002","22843","auto",NA,"06",NA,NA,NA,NA
"273","2020-06-15 15:29:09-03","UNESP-RC","HRCB","41651","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Arruda, J.C.","1","2005","01","10",NA,"Brasil",NA,NA,"Planta ebustiva 1 a 2m altura, folhas compostas, flores roxas. Medicinal (raíz). <ll>dwc_commonname:</ll> carobinha do campo",NA,NA,NA,"Silva Manso",NA,"Mato Grosso","Porto Estrela","km 78 da MT-343 sentido Cáceres - Barra dos Bugres","-57.2275009155273","-15.3243999481201",NA,NA,NA,NA,NA,NA,"59745","auto",NA,NA,NA,NA,NA,NA
"274","2020-06-15 15:29:09-03","UNESP-RC","HRCB","16360","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Amaral Jr., A.","103","1985","10","24",NA,"Brasil",NA,NA,"Flores brancas.",NA,NA,NA,"Silva Manso",NA,"São Paulo",NA,"Cerradão à margem da rodovia sem pavimentação, que liga Vitoriana a Rio Bonito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-12-19 11:17:44-03","UFG","UFG","2344","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Rizzo, J.A.; Barbosa, A.","3266","1968","12","31",NA,"Brasil",NA,NA,"Subarbusto de 1m de altura, corola roxa.",NA,NA,NA,"Silva Manso","Farias, R.","Goiás","Goiânia","À margem direita da rodovia Goiânia - São Paulo. Jardim Goiás. Cerrado alterado.","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,NA,"1999","25250","auto",NA,"10",NA,NA,NA,NA
"276","2019-12-19 11:17:44-03","UFG","UFG","13479","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Ferreira, H.D.","2203","1990","02","15",NA,"Brasil",NA,NA,"20cm de altura, corola arroxeada.",NA,NA,NA,"Silva Manso","Ferreira, H.D.","Goiás","Mineiros","Parque Nacional das Emas, Área 2C6. Solo latossolo amarelo.","-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,NA,"1990","100343","auto",NA,"08","31",NA,NA,NA
"277","2019-12-19 11:17:44-03","UFG","UFG","27449","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Farias, R.; Gonçalves, E.G. & Guimarães, P.J.F.","507","1999","12","06",NA,"Brasil",NA,NA,"Arbusto ereto, ramificado, sozinho, caule quadrangular verde com lenticelas brancas, folhas jovens arroxeadas.",NA,NA,NA,"Silva Manso","Farias, R.","Goiás","Mossâmedes","Beira da estrada. Cerrado.","-5.166667","-16.083333",NA,"950","950","-5.166667","-16.083333","1999",NA,NA,NA,"12","06",NA,NA,NA
"278","2019-12-19 11:17:44-03","UFG","UFG","15603","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","César, R.","19","1993","12","05",NA,"Brasil",NA,NA,"Arbusto, aproximadamente 50cm de altura, flores vinho claro, botões florais vinho escuro. Material fotografado (slide).",NA,NA,NA,"Silva Manso","Proença, C.","Goiás","Aparecidade de Goiânia","Bairro Buriti Sereno Garden, rua Evangelina, quarteirão sem construções.",NA,NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,"03","03",NA,NA,NA
"279","2019-12-19 11:17:44-03","UFG","UFG","27565","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Rizzo, J.A.; Ferreira, H.D.; Hashimoto, M.Y. & Cunha, N.R.","12368","2004","10","22",NA,"Brasil",NA,NA,"Arbusto de 0,50m de altura, corola roxa.",NA,NA,NA,"Silva Manso","Ferreira, H.D.","Goiás","Catalão","Área da COPEBRÁS. Cerrado, com tapete graminoso, atualmente ocupado pelo Urochloa decumbens (Stapf) R. D. Webster (Braquiária).","-47.916667","-18.159878",NA,NA,NA,"-47.916667","-18.159878","2004",NA,NA,NA,"11","04",NA,NA,NA
"280","2019-12-19 11:17:44-03","UFG","UFG","28146","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Rizzo, J.A.; Ferreira, H.D.; Hashimoto, M.Y. & Cunha, N.R.","12931","2005","02","24",NA,"Brasil",NA,NA,"Subarbusto com 40cm de altura com frutos.",NA,NA,NA,"Silva Manso","Hashimoto, M.Y.","Goiás","Catalão","São Marcos. Cerradão. Borda do Cerradão.","-47.702528","-18.041611",NA,NA,NA,"-47.702528","-18.041611","2005",NA,NA,NA,"02","24",NA,NA,NA
"281","2020-04-28 12:33:28-03","UFG","UFG","42687","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Hashimoto, M.Y.; et al.","2843","2009","09","03",NA,"Brasil",NA,NA,NA,"UFG0042687",NA,NA,"Silva Manso","Silva, SS (Sabá)","Goiás","Santa Rita do Araguaia",NA,"-53.2175","-17.301944",NA,NA,NA,"-53.2175","-17.301944","2009",NA,NA,NA,"09","19",NA,NA,NA
"282","2019-12-19 11:17:44-03","UFG","UFG","5924","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Rizzo, J.A.; Barbosa, A.","5824","1970","12","30",NA,"Brasil",NA,NA,"Subarbusto de 80cm de altura, corola roxa.",NA,NA,NA,"Silva Manso","Farias, R.","Goiás","Goianira","Margem esquerda da estrada que demanda a fazenda Louzandira. Mata.","-49.426399230957","-16.4960994720459",NA,NA,NA,NA,NA,"1999","19902","auto",NA,"10",NA,NA,NA,NA
"283","2019-12-19 11:17:44-03","UFG","UFG","2556","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Rizzo, J.A.; Barbosa, A.","1599","1968","07","03",NA,"Brasil",NA,NA,"Subarbusto.",NA,NA,NA,"Silva Manso","Barroso, G.M.","Goiás","Goiânia","Morro Santo Antônio, Junto ao morro Santo Antonio. Cerrado com um vereda.","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,NA,"1969","25250","auto",NA,"07",NA,NA,NA,NA
"284","2019-12-19 11:17:44-03","UFG","UFG","11229","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Rizzo, J.A.; Ferreira, H.D.","10338","1983","10","25",NA,"Brasil",NA,NA,"Arbusto, cerca de 40 cm. de comprimento, corola lilás. Campo rupestre.",NA,NA,NA,"Silva Manso",NA,"Goiás","Mossâmedes","Próximo a pedra goiana e areal. Alto da Serra. Campo rupestre.","-50.2150001525879","-16.1266994476318",NA,NA,NA,NA,NA,NA,"30139","auto",NA,NA,NA,NA,NA,NA
"285","2019-12-19 11:17:44-03","UFG","UFG","11224","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Rizzo, J.A.; Ferreira, H.D.","10341","1983","10","25",NA,"Brasil",NA,NA,"Cerca de 35cm de comprimento, corola lilás.",NA,NA,NA,"Silva Manso",NA,"Goiás","Mossâmedes","Reserva Biológica da Serra Dourada, Próximo a pedra goiana e areal. Alto da Serra. Campo rupestre.","-50.2150001525879","-16.1266994476318",NA,NA,NA,NA,NA,NA,"30139","auto",NA,NA,NA,NA,NA,NA
"286","2019-12-19 11:17:44-03","UFG","UFG","4500","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Rizzo, J.A.","4568","1969","12","06",NA,"Brasil",NA,NA,"Subarbusto, corola roxa.",NA,NA,NA,"Silva Manso","Farias, R.","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada, Serra Dourada, divisa dos municípios de Mossâmedes ao Sul, e Goiás ao Norte. Área da UFG. Campo rupestre.","-50.2150001525879","-16.1266994476318",NA,NA,NA,NA,NA,"1993","30139","auto",NA,"11",NA,NA,NA,NA
"287","2019-12-19 11:17:44-03","UFG","UFG","4489","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Rizzo, J.A.","4502","1969","10","04",NA,"Brasil",NA,NA,"Subarbusto, corola roxa.",NA,NA,NA,"Silva Manso","Farias, R.","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada, Serra Dourada, divisa dos municípios de Mossâmedes ao Sul, e Goiás ao Norte. Área da UFG. Campo rupestre.","-50.2150001525879","-16.1266994476318",NA,NA,NA,NA,NA,"1999","30139","auto",NA,"10",NA,NA,NA,NA
"288","2019-12-19 11:17:44-03","UFG","UFG","7288","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Rizzo, J.A.; Barbosa, A.","7220","1971","11","27",NA,"Brasil",NA,NA,"Arbusto de 1m de altura, corola roxa.",NA,NA,NA,"Silva Manso",NA,"Goiás","Goiás","Serra de Santa Rita, No distrito de Jeroaquara. Cerrado.","-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,NA,NA,"63502","auto",NA,NA,NA,NA,NA,NA
"289","2019-12-19 11:17:44-03","UFG","UFG","7410","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Rizzo, J.A.; Barbosa, A.","7343","1971","12","20",NA,"Brasil",NA,NA,"Subarbusto de 50cm de altura, corola roxa.",NA,NA,NA,"Silva Manso","Farias, R.","Goiás","Amorinópolis","Serra dos Caiapós, A 40km da cidade de Amorinópolis para Rio Verde. Cerrado e campo cerrado. À beira da sede da Estação.","-51.0936012268066","-16.6191997528076",NA,NA,NA,NA,NA,"1999","22710","auto",NA,"10",NA,NA,NA,NA
"290","2016-01-25 13:36:38-02","CPQBA","CPMA","1077","S","Plantae","Bignoniaceae¹","Jacaranda","rufa","Jacaranda rufa","Narciso",NA,"1982","10","15",NA,"Brasil",NA,NA,"só no herbário",NA,"Magnoliophyta","Scrophulariales","Silva Manso",NA,"SP","Mogi Mirim",NA,"-46.957778","-22.431944",NA,NA,NA,"46º 57' 28 W","22º 25' 55 S",NA,NA,NA,"Magnoliopsida",NA,NA,"CPQBA 629",NA,NA
"291","2016-01-25 13:36:38-02","CPQBA","CPMA","1228","S","Plantae","Bignoniaceae¹","Jacaranda","rufa","Jacaranda rufa","Agrop.Mogno",NA,"1993","10","10",NA,"Brasil",NA,NA,"somente no herbário",NA,"Magnoliophyta","Scrophulariales","Silva Manso",NA,"Mato Grosso do Sul","Santana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"CPQBA 1061",NA,NA
"292","2016-01-25 13:36:38-02","CPQBA","CPMA","1071","S","Plantae","Bignoniaceae¹","Jacaranda","rufa","Jacaranda rufa","Ramos/Narciso",NA,"1979","11","04",NA,"Brasil",NA,NA,"só no herbário",NA,"Magnoliophyta","Scrophulariales","Silva Manso",NA,"Minas Gerais","Uberlândia",NA,"-48.277222","-18.918611",NA,NA,NA,"48º 16' 38 W","18º 55' 07 S",NA,NA,NA,"Magnoliopsida",NA,NA,"CPQBA 633",NA,NA
"293","2020-09-12 05:00:02-03","US","US","3372473","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","L. A. Skorupa","242",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US03204865",NA,"Lamiales","Silva Manso",NA,"Distrito Federal",NA,"Ao lado da colecao ativa de Germoplasma do Cenargen. Municipio Brasilia.",NA,NA,"US03204865_01","1050",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"294","2020-09-12 05:00:02-03","US","US","2954508","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","I. S. Gottsberger","60",NA,"5","13","South America - Neotropics","Brazil",NA,NA,NA,"US03204870",NA,"Lamiales","Silva Manso",NA,"São Paulo",NA,"Município de Botucatu: 18 km north of Botucatu, (14 km east of São Manuel). Along the S. Manuel- Piracicaba highway. Near ex-RR station.","-48.42","-22.75","US03204870_01","550",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"295","2020-09-12 05:00:02-03","US","US","2940670","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","M. G. Vieira, J. L. Zarucchi, R. H. Petersen, J. F. Ramos & C. D. A. Mota","673","1979","10","26","South America - Neotropics","Brazil",NA,NA,NA,"US03204867",NA,"Lamiales","Silva Manso",NA,"Rondônia",NA,"T.F. de Rondônia a 4 Km próximo de Vilhena.","-60.17","-12.75","US03204867_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"296","2020-09-12 05:00:02-03","US","US","2926853","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","E. P. Heringer","18002","1980","12","15","South America - Neotropics","Brazil",NA,NA,NA,"US03204866",NA,"Lamiales","Silva Manso",NA,"Goiás",NA,"Luziania, Go. (15 km ao sul da cidade.)",NA,NA,"US03204866_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"297","2020-09-12 05:00:02-03","US","US","2931762","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","P. Oliveira","61","1979","9","14","South America - Neotropics","Brazil",NA,NA,NA,"US03204868",NA,"Lamiales","Silva Manso",NA,"Mato Grosso",NA,"Chapada dos Guimarães, arredores, Mato Grosso do Norte.",NA,NA,"US03204868_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"298","2020-09-12 05:00:02-03","US","US","3350304","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","D. C. Daly, M. Nee, M. Saldia, I. Hinojosa & et al.","6325","1989","11","22","South America - Neotropics","Bolivia",NA,NA,NA,"US03204863",NA,"Lamiales","Silva Manso",NA,"Santa Cruz",NA,"Dpto. Santa Cruz, Prov. Chiquitos. Serranía de Santiago, near Santiago de Chiquitos. 1-3 km SW of Santiago, trail to Cachuela.","-59.63","-18.35",NA,"700","800",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"299","2020-09-12 05:00:02-03","US","US","3672480","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","P. Foster, P. Soliz & K. Dickinson","460","1995","10","26","South America - Neotropics","Bolivia",NA,NA,NA,"US03204862",NA,"Lamiales","Silva Manso",NA,"Santa Cruz",NA,"Velasco Province. Parque Nacional Noel Kempff Mercardo, Campamento Las Gamas.","-60.3867","-14.8064",NA,"850",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"300","2020-09-12 05:00:02-03","US","US","2689074","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","G. Eiten & L. T. Eiten","9462","1969","11","19","South America - Neotropics","Brazil",NA,NA,NA,"US03204872",NA,"Lamiales","Silva Manso",NA,"Mato Grosso",NA,"Município de Barra do Garças: ca. 1 km south of city of Xavantina on road to airport.","-52.35","-14.7","US03204872_01","450",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"301","2020-09-12 05:00:02-03","US","US","2745631","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","G. Eiten, L. T. Eiten, G. M. Felippe & J. M. F. Campos","2969","1961","6","16","South America - Neotropics","Brazil",NA,NA,NA,"US03204873",NA,"Lamiales","Silva Manso",NA,"São Paulo",NA,"Município de Brotas: Nw of intersection of road to Campo Alegre with the Brotas-Itirapina road.","-47.93","-22.28","US03204873_01","750",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"302","2020-09-12 05:00:02-03","US","US","1322613","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","A. Regnell","III59","1848","5","5","South America - Neotropics","Brazil",NA,NA,NA,"US03204874",NA,"Lamiales","Silva Manso",NA,"São Paulo",NA,"Prov. S. Paulo.",NA,NA,"US03204874_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"303","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","D. C. Daly, M. Nee, M. Saldia, I. Hinojosa & et al.","6325","1989","11","22","South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,"Lamiales","Silva Manso",NA,"Santa Cruz",NA,"Dpto. Santa Cruz, Prov. Chiquitos. Serrania de Santiago, near Santiago de Chiquitos, 1-3 km SW of Santiago, trail to Cachuela,.","-59.63","-18.35",NA,"700","800",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"304","2020-09-12 05:00:02-03","US","US","2864195","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","G. T. Prance, E. Lleras & D. F. Coêlho","18896","1973","10","13","South America - Neotropics","Brazil",NA,NA,NA,"US03204869",NA,"Lamiales","Silva Manso",NA,"Mato Grosso",NA,"Brazilian Amazônia. Chapada dos Guimarães, cerrado behind Colegio de Buriti.",NA,NA,"US03204869_01","720",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
