"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"51","2021-03-01 16:42:12-03","UNICAMP","UEC","168276","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Batista, TA; Moraes, C; Boechat, C","153",NA,"Brazil","Minas Gerais",NA,NA,"Árvore com 12 m de altura. Folhas discilores com face abaxial verde limão. Flores com sépalas e pétalas verdes. Estames com pelugem branca. Botões florais verdes. Ritidoma com muitas lenticelas e cicatrizes horizontais. Cascas avermelh","UEC091153","Magnoliopsida",NA,"Brand","2010","10","11","Itamonte","Hotel Casa Alpina Planta indivíduo 4738 da fitossociologia (ver qual é a parcela).","-44.817889","-22.380528","2110","2110","UEC091153",NA,NA,NA,NA,NA,NA,NA,"-44.817889","-22.380528",NA,NA
"52","2021-03-01 16:42:12-03","UNICAMP","UEC","200105","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Padgurschi, MCG; Belinello, R","M1200",NA,"Brazil","São Paulo",NA,NA,"Parcela M - Projeto Biota-FAPESP. Árvore com 10 metros de altura. Frequência da espécie na parcela: n=1","UEC177777","Magnoliopsida",NA,"Brand","2009",NA,NA,"São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","990","1045",NA,"Meireles, LD","2012",NA,NA,NA,NA,NA,"-45.183333","-23.4",NA,NA
"53","2019-08-20 10:27:11-03","UNICAMP","UEC","92620","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Ferretti, AR; Souza, VC; Vanini, A; Rodrigues, RR; Tamashiro, JY; Nave, AG; Peneireiro, FM","140",NA,"Brazil","São Paulo",NA,NA,"fruto, Árvore 4m, casca grossa, lisa",NA,"Magnoliopsida",NA,"Brand",NA,NA,NA,"Cunha","Estação Experimental da Serra do Mar - N","-45.35","-23.212222",NA,NA,NA,"Bidá, A","2000","02",NA,NA,NA,NA,"-45.35","-23.212222",NA,NA
"54","2019-08-20 10:27:11-03","UNICAMP","UEC",NA,"S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Almeda, F; Belinello, R; Aranha, JLM; Fritsch, PW","8782",NA,"Brazil","Minas Gerais",NA,NA,"Cloud forest. Tree 4 m tall. Corolla, stamens, and style white. Fruit green. Fruits 2-locular. Uncommon",NA,"Magnoliopsida",NA,"Brand","2004",NA,NA,"Camanducaia","Distrito Monte Verde, Serra da Mantiqueira. 8 km from Monte Verde on the trail to Pedra Partida and Pedra Redonda","-46","-22","1700","1700",NA,"Aranha, JLM","2005",NA,NA,NA,NA,NA,"-46","-22",NA,NA
"55","2019-08-20 10:27:11-03","UNICAMP","UEC",NA,"S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Almeda, F; Belinello, R; Aranha, JLM; Fritsch, PW","8790",NA,"Brazil","Minas Gerais",NA,NA,"Disturbed forest dominated by Araucaria angustifolia and Podocarpus lambertii along trail near the aiport. Tree 10 m tall. Young fruits green with some fruits forming enlarged galls",NA,"Magnoliopsida",NA,"Brand","2004",NA,NA,"Camanducaia","Distrito Monte Verde, Serra da Mantiqueira. Vicinity entrance of road to the community of Monte Verde","-46","-22","1410","1410",NA,"Aranha, JLM","2005",NA,NA,NA,NA,NA,"-46","-22",NA,NA
"56","2019-08-20 10:27:11-03","UNICAMP","UEC",NA,"S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Almeda, F; Belinello, R; Aranha, JLM; Fritsch, PW","8788",NA,"Brazil","Minas Gerais",NA,NA,"Disturbed forest dominated by Araucaria angustifolia and Podocarpus lambertii along trail near the aiport. Tree 3-4 m tall. Youngs fruits green",NA,"Magnoliopsida",NA,"Brand","2004",NA,NA,"Camanducaia","Distrito Monte Verde, Serra da Mantiqueira. Vicinity entrance of road to the community of Monte Verde","-46","-22","1410","1410",NA,"Aranha, JLM","2005",NA,NA,NA,NA,NA,"-46","-22",NA,NA
"57","2021-03-01 16:42:12-03","UNICAMP","UEC","92554","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Bertani, DF; Yamamoto, LF; et al.","s.n.",NA,"Brazil","São Paulo",NA,NA,"Arbusto de 2,5 m de altura.; Floresta ombrófila densa montana, floresta secundária com pelo menos 15 anos de regeneração.",NA,"Magnoliopsida",NA,"Brand","1996","12","13","Cunha","Parque estadual da Serra do Mar, Núcleo Cunha.","-45.004722","-23.239444",NA,NA,NA,"Aranha, JLM","2006","08",NA,NA,NA,NA,"-45.004722","-23.239444",NA,NA
"58","2019-08-20 10:27:11-03","UNICAMP","UEC","135034","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Aranha, JLM; Meireles, LD; Cardoso, MMR","29",NA,"Brazil","Minas Gerais",NA,NA,"flor, Árvore de 3,5m. Inflorescência glomerular, estames laminares e indumentados. Indivíduo homóico. Ramos jovens com indumento.",NA,"Magnoliopsida",NA,"Brand","2004","09","29","Camanducaia","distrito de Monte Verde, Trilha para a Pedra Redonda.","-46.1446990966797","-22.7553005218506",NA,NA,NA,"Aranha, JLM","2004","09",NA,"22140","auto",NA,NA,NA,NA,NA
"59","2019-08-20 10:27:11-03","UNICAMP","UEC","120614","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Meireles, LD","449",NA,"Brazil","Minas Gerais",NA,NA,"Arvoreta, 2m, folhas levemente discolores, pecíolo ferrugíneo-avermelhado, inflorescência jovens ferrugíneas.","UEC087323","Magnoliopsida",NA,"Brand","2001","08","21","Camanducaia","Monte Verde, Afloramento da Pedra do Selado","-46.1446990966797","-22.7553005218506",NA,NA,"UEC087323","Meireles, LD","2001","12",NA,"22140","auto",NA,NA,NA,NA,NA
"60","2019-08-20 10:27:11-03","UNICAMP","UEC","124457","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Meireles, LD","767",NA,"Brazil","Minas Gerais",NA,NA,"Árvore, 5m, frutos verdes.","UEC087325","Magnoliopsida",NA,"Brand","2001","12","11","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,"UEC087325","Meireles, LD","2002","02",NA,"22140","auto",NA,NA,NA,NA,NA
"61","2019-08-20 10:27:11-03","UNICAMP","UEC","121178","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Meireles, LD","677",NA,"Brazil","Minas Gerais",NA,NA,"Árvore, 7m, flores cremes.","UEC087319","Magnoliopsida",NA,"Brand","2001","10","17","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,"UEC087319","Meireles, LD","2001","12",NA,"22140","auto",NA,NA,NA,NA,NA
"62","2019-08-20 10:27:11-03","UNICAMP","UEC","121168","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Meireles, LD","632",NA,"Brazil","Minas Gerais",NA,NA,"Árvore, 7m, flores cremes esverdeadas.","UEC087321","Magnoliopsida",NA,"Brand","2001","10","16","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,"UEC087321","Meireles, LD","2001","12",NA,"22140","auto",NA,NA,NA,NA,NA
"63","2019-08-20 10:27:11-03","UNICAMP","UEC","120896","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Meireles, LD","604",NA,"Brazil","Minas Gerais",NA,NA,"Árvore, 9m, flores creme-esverdeadas.","UEC087322","Magnoliopsida",NA,"Brand","2001","09","20","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,"UEC087322","Meireles, LD","2001","12",NA,"22140","auto",NA,NA,NA,NA,NA
"64","2019-08-20 10:27:11-03","UNICAMP","UEC","120623","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Meireles, LD","501",NA,"Brazil","Minas Gerais",NA,NA,"Árvore, 10m, pecíolo foliar avermelhado, inflorescência ferrugínea.","UEC087324","Magnoliopsida",NA,"Brand","2001","08","22","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,"UEC087324","Meireles, LD","2001","12",NA,"22140","auto",NA,NA,NA,NA,NA
"65","2021-03-01 16:42:12-03","UNICAMP","UEC","21545","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Leitão Filho, HF; Barros, RC","10670",NA,"Brazil","Minas Gerais",NA,NA,"Arvore até 12 m, frutos verdes.; nativo em mata.",NA,"Magnoliopsida",NA,"Brand","1979","11","19","Camanducaia","Proximidades da Vila Montes-Verdes","-46.1446990966797","-22.7553005218506",NA,NA,NA,"Aranha, JLM","2005","05",NA,"22140","auto",NA,NA,NA,NA,NA
"66","2021-03-01 16:42:12-03","UNICAMP","UEC","147372","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Aranha, JLM; Pedreira, G","159",NA,"Brazil","Minas Gerais",NA,NA,"Árvore ca. 3.5m alt. Flores com pétalas esverdeadas, levemente reflexas no ápice. Estames alvos e anteras amareladas. Crescendo em área brejosa, solo úmido.",NA,"Magnoliopsida",NA,"Brand","2008","10","12","Ouro Preto","Parque Estadual do Itacolomi, Base do Morro do Cachorro.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Aranha, JLM","2008","10",NA,"44599","auto",NA,NA,NA,NA,NA
"67","2019-08-20 10:27:11-03","UNICAMP","UEC","36168","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Kinoshita, LS; Semir, J; Silvestre, MSF; Watanabe, HM","16544",NA,"Brazil","São Paulo",NA,NA,"flor, Árvore 4m altura, flores creme.",NA,"Magnoliopsida",NA,"Brand","1984","09","29","Campos do Jordão","Estrada entre Reserva do Inst. Florestal","-45.5900001525879","-22.7299995422363","1700","1700",NA,"Bidá, A","1996","05",NA,"21048","auto",NA,NA,NA,NA,NA
"68","2021-03-01 16:42:12-03","UNICAMP","UEC","36168","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Kinoshita, LS; Silvestre, MSF; Watanabe, HM; Semir, J","16544",NA,"Brazil","São Paulo",NA,NA,"Arvore 4 m alt. flores creme.; Em mata de encosta e campo de altitude.",NA,"Magnoliopsida",NA,"Brand","1984","09","29","Campos do Jordão","Estrada entre Reserva do Inst. Florestal, Prox. de são josé dos alpes, aprox. 6 km.","-45.5900001525879","-22.7299995422363","1700","1700",NA,"Aranha, JLM","2005","06",NA,"21048","auto",NA,NA,NA,NA,NA
"69","2021-03-01 16:42:12-03","UNICAMP","UEC","176604","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Monge, M","609",NA,"Brazil","São Paulo",NA,NA,"Arbusto, 1,90m de altura. Flores Brancas e frutos jovens.","UEC002648","Magnoliopsida",NA,"Brand","2008","10","16","Campos do Jordão","Parque Estadual de Campos do Jordão, Estrada para Paiol.","-45.5900001525879","-22.7299995422363",NA,NA,"UEC002648","Monge, M",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"70","2021-03-01 16:42:12-03","UNICAMP","UEC","176611","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Monge, M","582",NA,"Brazil","São Paulo",NA,NA,"Árvore 3m de altura. Flores alvas.","UEC072114","Magnoliopsida",NA,"Brand","2008","10","15","Campos do Jordão","Parque Estadual de Campos do Jordão, Próximo ao?. Entrada para a cachoeira.","-45.5900001525879","-22.7299995422363",NA,NA,"UEC072114","Aranha, JLM","2009","01",NA,"21048","auto",NA,NA,NA,NA,NA
"71","2019-08-20 10:27:11-03","UNICAMP","UEC","135039","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Arzolla, FARDP","425",NA,"Brazil","São Paulo",NA,NA,"Arvoreta 2 m de altura, frutos imaturos verdes",NA,"Magnoliopsida",NA,"Brand","2004",NA,NA,"Cunha","Estrada de acesso ao Núcleo, margens do Rio Paraibuna","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Aranha, JLM","2005",NA,NA,"38855","auto",NA,NA,NA,NA,NA
"72","2021-03-01 16:42:12-03","UNICAMP","UEC","84491","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Franco, GADC; Kawasaki, ML","1252",NA,"Brazil","São Paulo",NA,NA,"Arvore 4 m de alt., flores brancas.; Mata.",NA,"Magnoliopsida",NA,"Brand","1994","08","18","Cunha","Parque estadual da Serra do Mar, pedreira.","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Aranha, JLM","2006","08",NA,"38855","auto",NA,NA,NA,NA,NA
"73","2019-08-20 10:27:11-03","UNICAMP","UEC","85923","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Kawasaki, ML; Franco, GADC","571",NA,"Brazil","São Paulo",NA,NA,"flor e fruto, Árvore 5m altura, flores brancas.","UEC119127","Magnoliopsida",NA,"Brand","1994","08","17","Cunha","Pq. Estadual da Serra do Mar.","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Aranha, JLM","2006","08",NA,"38855","auto",NA,NA,NA,NA,NA
"74","2021-03-01 16:42:12-03","UNICAMP","UEC","25041","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Shepherd, GJ; Shepherd, SLK","12859",NA,"Brazil","São Paulo",NA,NA,"Arvoreta de 4 m, com frutos jovens.",NA,"Magnoliopsida",NA,"Brand","1981","01","02","São José do Barreiro","Serra da Bocaina, Estrada para Silveiras, km 16","-44.5699996948242","-22.6399993896484","1500","1500",NA,"Aranha, JLM","2005","06",NA,"30784","auto",NA,NA,NA,NA,NA
"75","2020-04-22 16:25:40-03","UFPB","JPB","55997","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Guedes, R; et al.","2422","Southern America","Brasil","Rio de Janeiro",NA,NA,"; DESC: Árvore cerca de 10 metros; ramos pardo-esverdeados, folhas verdes breve discolores; nervura principal das folhas terminais do ramo e botões florais densamente ferrugíneos.","JPB0055997","Angiosperma","Dicotyledon","Brand","1994","09","13","Itatiaia","Parque Nacional do Itatiaia, Estrada para o Pico das Agulhas Negras.","-44.5633010864258","-22.4960994720459",NA,NA,NA,"Filho-Aranha, JLM","2007","08","15","19648","auto",NA,NA,NA,NA,NA
"76","2020-03-12 10:29:34-03","UFOP","OUPR","34197","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Pedrosa, L.G.","1673",NA,"Brasil","Minas Gerais",NA,NA,"Arvoreta, 5m. Flores não observadas. Frutos imaturos verdes. Mata de galeria.",NA,NA,NA,"Brand","2019","06","24","Ouro Preto/ Mariana","Parque Estadual do Itacolomi",NA,NA,NA,NA,NA,"Aranha-Filho, J.L.M.","2019","06","26",NA,NA,NA,NA,NA,NA,NA
"77","2019-12-18 15:50:58-03","UFOP","OUPR","26786","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Silva, T.C. da; Cardoso, R.C.","146",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca. 2m, flores pouco vistosa. Campo rupestre, ferruginoso, de alta incidência de luz.",NA,NA,NA,"Brand","2012","08","08","Ouro Preto","Serra da Brígida","-43.514964","-20.365056","1586","1586",NA,NA,NA,NA,NA,NA,NA,NA,"-43.514964","-20.365056",NA,NA
"78","2019-12-19 12:41:04-03","UFOP","OUPR","33862","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Gonçalves, L.N.; Polisel, R.T.; Ivanauskas, N.M. & Assis, M.C.","101",NA,"Brasil","Minas Gerais",NA,NA,"Árvore de 5,0m. Flores em botão. Floresta Ombrófila Mista.",NA,NA,NA,"Brand","2013","08","28","Passa-Quatro","Acampamento Base Itaguaré.(WGS84).",NA,NA,"1526","1526",NA,"Ivanauskas, N.M.","2014","05",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-06 09:57:47-03","UFOP","OUPR","24341","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Almeda, F.; Fritsch, P.W.; Aranha-Filho, J.L.M. & Belinello, R.","8788",NA,"Brasil","Minas Gerais",NA,NA,"Disturbeb forest dominated by Araucaria angustifolia and Podocarpus lambertii along trail near the airport. Tree 3 - 4m tall. Young frutis green",NA,NA,NA,"Brand","2004","11","09","Camanducaia","Monte Verde, Serra da Mantiqueira. Vicinity entrance of road to the community of Monte Verde","-46.4375","-22.870778","1410","1410",NA,"Aranha-Filho, J.L.M.","2005","10",NA,NA,NA,NA,"-46.4375","-22.870778",NA,NA
"80","2019-11-06 09:57:47-03","UFOP","OUPR","24339","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Almeda, F.; Fritsch, P.W.; Aranha-Filho, J.L.M. & Belinello, R.","8782",NA,"Brasil","Minas Gerais",NA,NA,"Cloud forest. Tree 4m tall. Corolla stamens, and white. Fruit green. Fruits 2 - locular. Uncommon",NA,NA,NA,"Brand","2004","11","09","Camanducaia","Monte Verde, Serra da Mantiqueira. 8km from Monte Verde on the trail to Pedra Partida and Pedra Redonda","-46.217778","-22.885556","1700","1700",NA,"Aranha-Filho, J.L.M.","2005","10",NA,NA,NA,NA,"-46.217778","-22.885556",NA,NA
"81","2019-12-19 12:41:04-03","UFOP","OUPR","33861","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Ivanauskas, N.M.; Polisel, R.T.; Assis, M.C. & Gonçalves, L.N.","6499",NA,"Brasil","Minas Gerais",NA,NA,"Árvore de 6m. Flores em botão. Floresta Ombrófila Mista.",NA,NA,NA,"Brand","2013","08","27","Delfim Moreira","Margem da estrada do Saiqui, (WGS84, Zona 23k).","-45.2799987792969","-22.5091991424561","1344","1344",NA,"Ivanauskas, N.M.","2014","05",NA,"20219","auto",NA,NA,NA,NA,NA
"82","2019-11-06 09:57:47-03","UFOP","OUPR","21357","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Pedreira, G.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"Floresta paludosa de altitude. Árvore",NA,NA,NA,"Brand","2008","01","04","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Aranha-Filho, J.L.M.","2008","05","21","44599","auto",NA,NA,NA,NA,NA
"83","2019-11-06 09:57:47-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Pedreira, G.","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"Floresta paludosa de altitude",NA,NA,NA,"Brand","2008","03","04","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Aranha-Filho, J.L.M.","2008","05",NA,"44599","auto",NA,NA,NA,NA,NA
"84","2020-04-27 16:11:49-03","UFES","VIES","42143","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"J.P.F. Zorzanelli","1465",NA,"Brasil","Minas Gerais",NA,NA,NA,"VIES042143",NA,NA,"Brand","2013",NA,NA,"Alto Caparaó","Macieira, trilha para a Cachoeira do Aurélio. Parque Nacional do Caparaó","-41.833056","-20.480278","1848","1848","VIES042143","J.P.F. Zorzanelli","2016","03","23",NA,NA,NA,"41º49'59''W","20º28'49''S",NA,NA
"85","2020-04-27 16:11:49-03","UFES","VIES","39332","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Mayer, M.","841",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES039332",NA,NA,"Brand","2014","11","04","Iúna",NA,"-41.5358009338379","-20.3458003997803",NA,NA,"VIES039332","Rocha, D.","2016","08","11","32198","auto",NA,NA,NA,NA,NA
"86","2020-04-27 16:11:49-03","UFES","VIES","30220","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Zorzanelli, J.P.F.","473",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES030220",NA,NA,"Brand","2012","02",NA,"Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803","1419","1419","VIES030220","Zorzanelli, J.P.F.","2013","05","15","32198","auto",NA,NA,NA,NA,NA
"87","2020-12-21 16:46:06-03","MBM","MBM","210034","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","aegrota","Symplocos aegrota",NA,"Brade, A.C.","16932","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM210034",NA,NA,"Brand",NA,NA,NA,NA,"Serra do Caparaó",NA,NA,NA,NA,"MBM210034","Bidá, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:46:06-03","MBM","MBM","144850","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","aegrota","Symplocos aegrota",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","55522","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM144850",NA,NA,"Brand",NA,NA,NA,"Caparaó","Parque Nacional do Caparaó, caminho ao Pico da Bandeira","-41.9043998718262","-20.523099899292",NA,NA,"MBM144850","Bidá, A.",NA,NA,NA,"15056","auto",NA,NA,NA,NA,NA
"89","2020-12-21 16:46:06-03","MBM","MBM","254161","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","aegrota","Symplocos aegrota",NA,"Souza, L.C.","135","Southern America","Brazil","São Paulo",NA,NA,NA,"MBM254161",NA,NA,"Brand",NA,NA,NA,"Itapetininga","Estação Experimental","-48.0499992370605","-23.5900001525879",NA,NA,"MBM254161","Franco, G.A.D.",NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA
"90","2020-12-21 16:46:08-03","MBM","MBM","60224","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Occhioni, P.","8702","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,"MBM060224",NA,NA,"Brand",NA,NA,NA,NA,"Km 2 na estrada Registro - Planalto do Iitatiaia",NA,NA,NA,NA,"MBM060224","Bidá, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:46:08-03","MBM","MBM","359658","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Silva, J.M.; Cordeiro, J.; Cordeiro, J.","7451","Southern America","Brazil","Minas Gerais",NA,NA,"Arbusto 2m. Frutos imaturos. Campo rupestre","MBM359658",NA,NA,"Brand","2010","03","09","Alto Caparaó","Parque Nacional do Caparaó, Trilha de Tranqueira ao Pico da Bandeira","-41.8683013916016","-20.4333000183105",NA,NA,"MBM359658","Cordeiro, J.","2010",NA,NA,"21645","auto",NA,NA,NA,NA,NA
"92","2020-12-21 16:46:08-03","MBM","MBM","55521","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Occhioni, P.","8009","Southern America","Brazil","São Paulo",NA,NA,NA,"MBM055521",NA,NA,"Brand",NA,NA,NA,"Campos do Jordão","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"MBM055521","Bidá, A.",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"93","2020-12-21 16:46:08-03","MBM","MBM","235530","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Carvalho, J.P.M.; et al.; et al.","s.n.","Southern America","Brazil","São Paulo",NA,NA,NA,"MBM235530",NA,NA,"Brand",NA,NA,NA,"Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,"MBM235530","Bidá, A.",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"94","2020-12-21 16:46:08-03","MBM","MBM","235531","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Robim, M.J.; et al.; et al.","s.n.","Southern America","Brazil","São Paulo",NA,NA,NA,"MBM235531",NA,NA,"Brand",NA,NA,NA,"Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,"MBM235531","Bidá, A.",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"95","2020-12-21 16:46:08-03","MBM","MBM","235532","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Robim, M.J.; et al.; et al.","221","Southern America","Brazil","São Paulo",NA,NA,NA,"MBM235532",NA,NA,"Brand",NA,NA,NA,"Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,"MBM235532","Bidá, A.",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"96","2020-12-21 16:46:08-03","MBM","MBM","267027","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Pirani, J.R.; et al.; et al.","4896","Southern America","Brazil","São Paulo",NA,NA,NA,"MBM267027",NA,NA,"Brand",NA,NA,NA,"Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,"MBM267027","Pirani, J.R.; Cordeiro, I.",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"97","2020-12-21 16:46:08-03","MBM","MBM","348271","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Baitello, J.B.","329","Southern America","Brazil","São Paulo",NA,NA,"Árvore 8m altura, frutos","MBM348271",NA,NA,"Brand","1989","12","13","Cunha","Parque Estadual da Serra do Mar, bacia D, linha E, árvore avulsa","-44.9599990844727","-23.0699996948242",NA,NA,"MBM348271","Aranha Filho, J.L.M.","2008","09","17","38855","auto",NA,NA,NA,NA,NA
"98","2019-11-01 15:28:42-03","PUC-RIO","FCAB","2512","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"P.E. Leite S.J.","s.n.",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"002512",NA,"Angiospermae","Brand",NA,NA,NA,"Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,"A. Bidá","1996","05","22","33190","auto",NA,NA,NA,NA,NA
"99","2015-09-26 01:09:44-03","MNHN","RECOLNAT_MNHN_P","P00648454","PreservedSpecimen",NA,"Symplocaceae","Symplocos","aegrota","Symplocos aegrota","isolectotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648454' target='other'> <mi>dwc_moreinfo</mi></a>","P00648454",NA,NA,"Brand","1884","8","22",NA,"Haut de la Cedra Da Conego",NA,NA,NA,NA,"P00648454_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15203",NA
