"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","typeStatus","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"332","2020-09-02 16:34:09-03","Cenargen","CEN","20939","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","B. M. T. Walter","Hamilton Garboggini Pinho dos Santos","150","1993","07","27",NA,"Brasil","GO","CALDAS NOVAS","Córrego Balsamo (próximo a S.O.4).","-48.625","-17.74169921875",NA,NA,"Exsicatas","Cálice verde; corola creme; filete branco; antera castanha; estame creme; botões florais vináceos.","CEN00020939","CEN00020939",NA,"36612","auto","2007",NA,NA,NA,"10",NA,NA,NA,NA,"3",NA
"333","2019-11-13 11:27:24-03","USP","SPF","70861","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","chnoosepala","Siphoneugena chnoosepala","(Kiaersk.) Kausel","Mattos, J","Mattos, J","15640","1971","12","07",NA,"Brasil","Minas Gerais",NA,"Perto de Poços de Caldas.",NA,NA,NA,NA,NA,NA,"SPF00070861",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-13 11:27:24-03","USP","SPF","41156","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","chnoosepala","Siphoneugena chnoosepala","(Kiaersk.) Kausel","Kawasaki, ML","Giulietti, AM","CFSC5677","1979","08","16",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00041156",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-13 11:27:24-03","USP","SPF","114623","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Santos, MF","Tozzi, AMGA","94153","1994","11","10",NA,"Brasil","São Paulo","Santo Antônio da Alegria",NA,"-47.154","-21.086",NA,NA,NA,NA,"SPF00114623",NA,NA,NA,NA,"2008",NA,"-47.154","-21.086",NA,NA,NA,NA,NA,NA,NA
"336","2019-11-13 11:27:24-03","USP","SPF","164472","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Mecenas, VV","Mecenas, VV","239","1997","09","23",NA,"Brasil","Distrito Federal",NA,"Área de Proteção Ambiental de Cafuringa","-48.157833","-15.5065","810","810",NA,NA,"SPF00164472",NA,NA,NA,NA,"2001",NA,"-48.157833","-15.5065",NA,NA,NA,NA,NA,NA,NA
"337","2019-11-13 11:27:24-03","USP","SPF","184027","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Santos, MF","Melo Jr, JCF","670","2007","10","10",NA,"Brasil","Minas Gerais","Matozinhos",NA,"-43.9615","-19.462194","652","652",NA,NA,"SPF00184027",NA,NA,NA,NA,"2008",NA,"-43.9615","-19.462194","04",NA,NA,NA,NA,NA,NA
"338","2019-11-13 11:27:24-03","USP","SPF","195787","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Proença, C","Viana, PL","2417","2006","01","10",NA,"Brasil","Minas Gerais","Rio Vermelho","Serra do Ambrósio","-43.038889","-18.107778","1450","1450",NA,NA,"SPF00195787",NA,NA,NA,NA,"2010",NA,"-43.038889","-18.107778",NA,NA,NA,NA,NA,NA,NA
"339","2019-11-13 11:27:24-03","USP","SPF","198151","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Santos, MF","Santos, MF","526","2007","05","21",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.422472","-19.411222",NA,NA,NA,NA,"SPF00198151",NA,NA,NA,NA,"2008",NA,"-43.422472","-19.411222",NA,NA,NA,NA,NA,NA,NA
"340","2019-11-13 11:27:24-03","USP","SPF","201454","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Sobral, M","Santos, MF","552","2009","02","10",NA,"Brasil","Minas Gerais","Santo Antônio do Itambé","Pico do Itambé","-43.324833","-18.398111","1595","1595",NA,NA,"SPF00201454",NA,NA,NA,NA,"2018",NA,"-43.324833","-18.398111","04",NA,NA,NA,NA,NA,NA
"341","2019-11-13 11:27:24-03","USP","SPF","164727","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Sobral, M; Mazine, FF","Mazine, FF","1050","2003","11","23",NA,"Brasil","Minas Gerais","Belo Horizonte","Retiro das Pedras.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"SPF00164727",NA,NA,"17082","auto","2003",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"342","2019-11-13 11:27:24-03","USP","SPF","74102","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Sobral, M","Simão-Bianchini, R","81","1989","08","02",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00074102",NA,NA,"101169","auto","2018",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"343","2019-11-13 11:27:24-03","USP","SPF","109139","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Faria, JEQ","Souza, JP","203","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"SPF00109139",NA,NA,"20553","auto","2012",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"344","2019-11-13 11:27:24-03","USP","SPF","160343","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Faria, JEQ","Souza, JP","203","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"SPF00160343",NA,NA,"20553","auto","2012",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"345","2019-11-13 11:27:24-03","USP","SPF","85866","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Santos, MF","Ceccantini, GCT","124","1993","07","25",NA,"Brasil","Minas Gerais","Patrocínio","Serra do Salitre","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"SPF00085866",NA,NA,"44638","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2021-03-15 18:29:03-03","USP","SPF","74097","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Faria, JEQ","Giulietti, AM","CFSC12551","1991","07","27",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Serra das Bandeirinhas.","-43.7144012451172","-19.1688995361328","1400","1500",NA,"Árvore na margem do capão; 6 - 8 m alt. DAP ca. 20 cm. Sépalas e hipanto vináceos; pétalas e estames alvos. Muito perfumada e visitada por abelhas.","SPF00074097",NA,NA,"26557","auto","2012",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"347","2019-11-13 11:27:24-03","USP","SPF","100967","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Campos, MTVA","Campos, MTVA","CFSC13358","1993","09","20",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00100967",NA,NA,"26557","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-13 11:27:24-03","USP","SPF","100968","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Campos, MTVA","Campos, MTVA","CFSC13363","1993","09","20",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00100968",NA,NA,"26557","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-13 11:27:24-03","USP","SPF","100978","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Campos, MTVA","Campos, MTVA","CFSC13343","1993","08","10",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00100978",NA,NA,"26557","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-03-15 18:29:03-03","USP","SPF","218939","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Sobral, M","Siniscalchi, CM","238","2011","09","02",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Parque Nacional da Serra do Cipó, Trilha do Travessão, acesso pela Rodovia MG-010, na região do córrego Duas Pontinhas.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Árvore, ca. 5 m alt., na beira do rio. Folhas verde-escuras, discolores, brilhantes na face adaxial. Folhas jovens marrons. Flores com pétalas e estames brancos, frutos muito jovens verdes.; Coletada na margem de um rio que cruza a t","SPF00218939",NA,NA,"26557","auto","2018",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"351","2019-11-13 11:27:24-03","USP","SPF","192073","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Sobral, M","Foresto, EB","106","2005","10","31",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"SPF00192073",NA,NA,"26697","auto","2006",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"352","2019-11-13 11:27:24-03","USP","SPF","138436","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Faria, JEQ","Mello-Silva, R","1671","1999","09","30",NA,"Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra","-46.3657989501953","-20.2453002929688","1200","1200",NA,NA,"SPF00138436",NA,NA,"57119","auto","2012",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"353","2019-11-13 11:27:24-03","USP","SPF","161892","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Anônimo","Tameirão Neto, E","3594","2003","07","03",NA,"Brasil","Minas Gerais","Turmalina",NA,"-42.7299995422363","-17.2856006622314",NA,NA,NA,NA,"SPF00161892",NA,NA,"36128","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-13 11:27:24-03","USP","SPF","65189","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora densiflora","O.Berg","Aguiar, OT","Pinho, RA","55","1965","12","23",NA,"Brasil","São Paulo","São Simão",NA,"-47.5499992370605","-21.4699993133545",NA,NA,NA,NA,"SPF00065189",NA,"densiflora","27881","auto","1997",NA,NA,NA,"03","25",NA,NA,NA,NA,NA
"355","2019-11-13 11:27:24-03","USP","SPF","85859","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora densiflora","O.Berg","Aguiar, OT","Pinho, RA","55","1965","12","23",NA,"Brasil","São Paulo","São Simão",NA,"-47.5499992370605","-21.4699993133545",NA,NA,NA,NA,"SPF00085859",NA,"densiflora","27881","auto","1997",NA,NA,NA,"03","25",NA,NA,NA,NA,NA
"356","2020-12-02 09:07:33-03","UNITINS","HUTO","4587","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg.","Fernandes, M.H.","Fernandes, M.H.","159","2012","07","19",NA,"Brasil","Distrito Federal","Brasília","Fazenda Santa Cecília. Núcleo Rural Rajadinha II. Relevo levemente inclinado. Solo hidromórfico. Levantamento florístico","-47.643056","-15.761389","948","948",NA,"Árvore com cerca de 5 m de altura. Flor branca. Glândulas laminares. Coletada em trecho não inudável. Ocasional; Mata de galeria inundável","HUTO004587",NA,NA,NA,NA,"2012",NA,"-47.643056","-15.761389","01",NA,NA,NA,NA,NA,NA
"357","2019-10-07 09:35:56-03","UEFS","HUEFS","100172","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","J.E.Q.Faria Júnior","Walter, B.M.T.","2767","1995","10","08",NA,"Brasil","Goiás","Campinaçu","Estrada que vai da Faz. Praia Grande (cor. P. Grande) / Campinacu e apssa na entrada da Faz. Palmeiras do Maranhão.","-48.45","-13.916667","480","480",NA,"Mata de galeria não inundável, circundada por campo sujo.","HUEFS0100172","HUEFS0100172",NA,NA,NA,"2009",NA,"48W27'","13S55'","07",NA,"Rosanae",NA,NA,NA,NA
"358","2019-10-07 09:35:56-03","UEFS","HUEFS","119402","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Conceição, A.A.","2035","2007","04","29",NA,"Brasil","Bahia","Paramirim",NA,"-42.213056","-13.286944","634","634",NA,"Mata ciliar.","HUEFS0119402","HUEFS0119402",NA,NA,NA,NA,NA,"42W12'47''","13S17'13''",NA,NA,"Rosanae",NA,NA,NA,NA
"359","2019-10-07 09:35:56-03","UEFS","HUEFS","184006","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Faria, J.E.Q.","1438","2011","07","27",NA,"Brasil","Minas Gerais",NA,"Margem da MG-010, em frente a entrada para Morro do Pilar.","-43.506944","-19.2175","1309","1309",NA,"Fragmento de Mata.","HUEFS0184006","HUEFS0184006",NA,NA,NA,NA,NA,"43W30'25''","19S13'3''",NA,NA,"Rosanae",NA,NA,NA,NA
"360","2019-10-07 09:35:56-03","UEFS","HUEFS","184123","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Faria, J.E.Q.","1452","2011","07","27",NA,"Brasil","Minas Gerais",NA,"Margem da MG - 010, em frente a entrada para Morro do Pilar.","-43.506944","-19.2175","1309","1309",NA,"Campo rupestre.","HUEFS0184123","HUEFS0184123",NA,NA,NA,NA,NA,"43W30'25''","19S13'3''",NA,NA,"Rosanae",NA,NA,NA,NA
"361","2019-10-07 09:35:56-03","UEFS","HUEFS","83944","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Mecenas, V.V.","239","1997","09","23",NA,"Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina.","-48.163056","-15.510833","810","810",NA,"Mata.","HUEFS0083944","HUEFS0083944",NA,NA,NA,NA,NA,"48W9'47''","15S30'39''",NA,NA,"Rosanae",NA,NA,NA,NA
"362","2019-10-07 09:35:56-03","UEFS","HUEFS","87167","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Sem coletor","2750","1893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087167",NA,NA,NA,NA,NA,"Síntipo",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"363","2020-05-08 11:14:05-03","UEFS","HUEFS","185837","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","M.F.Santos","Tozzi, A.M.G.A.","94153","1994","11","10",NA,"Brasil","São Paulo","Santo Antônio da Alegria","Bairro do Baú.","-47.1500015258789","-21.0799999237061",NA,NA,NA,NA,"HUEFS0185837","HUEFS0185837",NA,"15769","auto","2008",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"364","2019-09-04 19:40:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","chnoosepala","Eugenia chnoosepala",NA,NA,"J. E. B. Warming",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"365","2019-09-04 20:01:42-03","F","FMNH-SEEDPLANTS","V0065726F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Siphoneugena","chnoosepala","Siphoneugena chnoosepala pilosa",NA,NA,"H. S. Irwin & et al.","5318","1964","8","19","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0065726F","V0065726F_01","pilosa",NA,NA,NA,"Isotype",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"366","2019-09-04 20:01:42-03","F","FMNH-SEEDPLANTS","V0065726F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Siphoneugena","chnoosepala","Siphoneugena chnoosepala pilosa",NA,NA,"H. S. Irwin & et al.","5318","1964","8","19","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0065726F","V0065726F_01","pilosa",NA,NA,NA,"Isotype",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"367","2019-09-04 19:48:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora",NA,NA,"G. Schüch",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"368","2019-01-23 12:15:11-02","F","FMNH-SEEDPLANTS","V0093829F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora",NA,NA,"G. Schüch",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0093829F","V0093829F_01",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"369","2015-03-07 08:57:38-03","F","FMNH-SEEDPLANTS","V0120567F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120567F","V0120567F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"370","2015-03-07 08:57:38-03","F","FMNH-SEEDPLANTS","V0120568F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120568F","V0120568F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"371","2015-03-07 08:57:38-03","F","FMNH-SEEDPLANTS","V0120569F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120569F","V0120569F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"372","2015-03-07 08:57:38-03","F","FMNH-SEEDPLANTS","V0120570F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120570F","V0120570F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"373","2015-03-07 08:57:38-03","F","FMNH-SEEDPLANTS","V0120571F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120571F","V0120571F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"374","2020-03-02 08:31:33-03","F","FMNH-SEEDPLANTS","V0440178F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora",NA,"RRC ID Flag","R. Aguinda","1333","2001","8","14","South America","Ecuador","Sucumbios",NA,"Eastern slopes of the Andes, in the Río Cofanes watershed, on the eastern face of Cerro Shishicho. Ridgeline trail above campsite #7 (Shishicho) on Rapid Biological Inventory #3.","-77.5317","0.2003","1400","1500",NA,NA,"V0440178F","V0440178F_01 V0440178F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"1333",NA,NA
"375","2020-03-02 08:31:32-03","F","FMNH-SEEDPLANTS","V0440179F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora",NA,"RRC ID Flag","R. Aguinda","1171","2001","8","13","South America","Ecuador","Sucumbios",NA,"Eastern slopes of the Andes, in the Río Cofanes watershed, on the eastern face of Cerro Shishicho. Ridgeline trail above campsite #7 (Shishicho) on Rapid Biological Inventory #3.","-77.5317","0.2003","1400","1500",NA,NA,"V0440179F","V0440179F_01 V0440179F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"1171",NA,NA
"376","2019-09-05 16:22:42-03","F","FMNH-SEEDPLANTS","V0065727F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora salicifolia",NA,NA,"Sven Nilsson & J. A. Steyermark","21","1960","4","13","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0065727F","V0065727F_01","salicifolia",NA,NA,NA,"Isotype",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"377","2019-09-05 16:33:02-03","F","FMNH-SEEDPLANTS","V0065728F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora tepuiensis",NA,NA,"J. A. Steyermark","59711","1944","11","1","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0065728F","V0065728F_01","tepuiensis",NA,NA,NA,"Holotype",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"378","2019-01-23 10:18:15-02","F","FMNH-SEEDPLANTS","V0065729F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora tepuiensis",NA,NA,"J. A. Steyermark","59711","1944","11","1","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0065729F","V0065729F_01","tepuiensis",NA,NA,NA,"Isotype",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"379","2020-04-29 16:30:15-03","UFVJM","HDJF","630","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Santos, RM","Oliveira, PA; Amaral, WG","s.n.","2010","05","27","Southern America","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri (PEB), próximo à cascalheira e do campus JK e à MGT 367.","-43.5875","-18.198611",NA,NA,NA,NA,"HDJF000630","HDJF000630_01",NA,NA,NA,"2011",NA,"-43.5875","-18.198611","09","29",NA,NA,NA,NA,NA
"380","2020-04-29 16:30:17-03","UFVJM","HDJF","712","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ; Proença, C","Magalhães, M; Machado, ELM","s.n.","2012","05",NA,"Southern America","Brasil","Minas Gerais","Diamantina","Campus JK, MGT 367.","-43.571111","-18.193333",NA,NA,NA,NA,"HDJF000712","HDJF000712_01",NA,NA,NA,"2014",NA,"-43.571111","-18.193333","12",NA,NA,NA,NA,NA,NA
"381","2020-04-29 16:30:15-03","UFVJM","HDJF","6087","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Soares, CCC; Barbalho, PPG;","B115","2018","06","12","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA SA3","-43","-19","763","763",NA,NA,"HDJF006087","HDJF006087_01",NA,NA,NA,"2018",NA,"-43","-19",NA,NA,NA,NA,NA,NA,NA
"382","2020-04-29 16:30:15-03","UFVJM","HDJF","4353","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Faria, JEQ","6407","2016","08","06","Southern America","Brasil","Minas Gerais","Diamantina","Margem da rodovia chegando em Diamantina, próximo à entrada para o Guinda","-43.676667","-18.261944","1387","1387",NA,NA,"HDJF004353","HDJF004353_01",NA,NA,NA,"2016",NA,"-43.676667","-18.261944","08",NA,NA,NA,NA,NA,NA
"383","2020-04-29 16:30:17-03","UFVJM","HDJF","706","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Machado, ELM","Magalhães, M; Machado, ELM","s.n.","2012","05",NA,"Southern America","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri (PEB), próximo ao caminho dos escravos, do campus JK e à MGT 367.","-43.582778","-18.200833",NA,NA,NA,NA,"HDJF000706","HDJF000706_01",NA,NA,NA,"2012",NA,"-43.582778","-18.200833","05","11",NA,NA,NA,NA,NA
"384","2020-04-29 16:30:15-03","UFVJM","HDJF","4292","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg",NA,"Faria, JEQ","6339","2016","07","18","Southern America","Brasil","Rio de Janeiro","Resende","Margem da BR-354 indo de Itamonte após a divisa Minas Gerais/Rio de Janeiro","-44.749722","-22.389444","1522","1522",NA,NA,"HDJF004292","HDJF004292_01",NA,NA,NA,NA,NA,"-44.749722","-22.389444",NA,NA,NA,NA,NA,NA,NA
