"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","typeStatus","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber"
"245","2008-05-27 22:02:00-03","MO","MOBOT","1043214","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Per Dusén","1915","1","1","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 16243","Jaguariahyva.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"246","2014-11-06 22:11:00-02","MO","MOBOT","1043240","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Gerhard K. Gottsberger|Wilfried Morawetz","1975","10","4","Brazil","São Paulo",NA,"-48.46666","-22.88333",NA,NA,"850.00000000",NA,NA,NA,NA,"Gottsberger 11-41075","Serra de Botucatu, road from Botucatu to Rubiao Junior.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"247","2009-07-09 17:05:00-03","MO","MOBOT","1043256","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Gert G. Hatschbach","1970","12",NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 25926","Saltinho, Ivai.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"248","2009-07-09 17:05:00-03","MO","MOBOT","1043265","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Gert G. Hatschbach","1960","6","29","Brazil","Paraná",NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,"Hatschbach 7510","Bocaiuva do Sul, Barra Grande.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"249","2009-07-09 17:05:00-03","MO","MOBOT","1043273","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Gert G. Hatschbach","1968","12","1","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 20545","Rio Iguacu, Salto Osorio.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"250","2009-07-09 17:05:00-03","MO","MOBOT","1043275","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Gert G. Hatschbach","1979","11","21","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 42557","Cerro Azul, Estrela",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"251","2009-07-09 17:05:00-03","MO","MOBOT","1043284","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Gert G. Hatschbach",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 3665",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"252","2015-01-22 07:37:00-02","MO","MOBOT","1043312","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"E. Henz","1946","11","30","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Henz s.n.(35556)","S. Leopoldo.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"253","2010-11-13 04:25:00-02","MO","MOBOT","1043330","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Roberto M. Klein","1959","12","15","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,"Klein 2355","Mata do Compalhia Herig, Bom Retiro.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"254","2012-04-18 09:45:00-03","MO","MOBOT","1043348","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Jan C. Lindeman|J.H. de Haas","1966","6","15","Brazil","Paraná",NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,"Lindeman 1568","10 km NW of Xambre",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"255","2014-07-13 20:42:00-03","MO","MOBOT","1043351","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"C.W.H. Mosen","1875","11","25","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mosén 4339",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"256","2014-11-06 22:08:00-02","MO","MOBOT","1043369","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Wilfried Morawetz","1975","11","1","Brazil","Rio de Janeiro",NA,"-44.83333","-23.16666",NA,NA,"250.00000000",NA,NA,NA,NA,"Morawetz 31-11175","Serra do Mar, Parati to Cunha.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"257","2014-11-06 22:08:00-02","MO","MOBOT","1043380","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Wilfried Morawetz","1975","2","2","Brazil","Rio de Janeiro",NA,"-44.83333","-23.16666",NA,NA,"200.00000000",NA,NA,NA,NA,"Morawetz 11-8275","Angra dos Reis, Serra do Mar, Parati to Cunha",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"258","2014-11-06 22:08:00-02","MO","MOBOT","1043561","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Wilfried Morawetz","1975","2","10","Brazil","São Paulo",NA,NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,"Morawetz 11-10275","Eldorado, Serra da Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"259","2014-11-06 22:08:00-02","MO","MOBOT","1043571","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Wilfried Morawetz","1975",NA,NA,"Brazil","São Paulo",NA,"-48.46666","-22.96666",NA,NA,"850.00000000",NA,NA,NA,NA,"Morawetz s.n.","Serra de Botucatu.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"260","2008-07-12 03:32:00-03","MO","MOBOT","1043581","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"FILHO","1977","2","8","Brazil","São Paulo",NA,"-48.46666","-22.88333",NA,NA,"850.00000000",NA,NA,NA,NA,"FILHO 11-8277","Serra de Botucatu, road to Rubiao Junior",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"261","2008-05-27 22:02:00-03","MO","MOBOT","1043590","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Edmundo Pereira|et al.","1964","9","13","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pereira 9171","Serra da Moeda BR-3.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"262","2009-08-21 06:32:00-03","MO","MOBOT","1043609","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Balduino Rambo","1945","12","12","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 31667","Vila Manresa p. P. Alegre.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"263","2011-02-23 09:58:00-03","MO","MOBOT","1043618","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Anders F. Regnell","1868","1","11","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regnell s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"264","2011-02-23 09:58:00-03","MO","MOBOT","1043629","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Anders F. Regnell","1862",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regnell s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"265","2018-06-22 05:24:00-03","MO","MOBOT","1043650","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Pe. Raulino Reitz|Roberto M. Klein","1957","11","25","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,"Reitz 5690","Ibirana.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"266","2018-06-22 05:24:00-03","MO","MOBOT","1043658","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Pe. Raulino Reitz|Roberto M. Klein","1959","3","14","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,"Reitz 8597","Rio do Sul.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"267","2018-06-22 05:24:00-03","MO","MOBOT","1043667","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Pe. Raulino Reitz|Roberto M. Klein","1959","10","12","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,"Reitz 9356","Salga da Areiro, Jacinto Machado.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"268","2018-06-22 05:24:00-03","MO","MOBOT","1043872","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Pe. Raulino Reitz|Roberto M. Klein","1965","12","10","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,"Reitz 17351","Itaio, Itaiopolis.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"269","2008-05-27 22:02:00-03","MO","MOBOT","1043881","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Gentry, A. H.","Arturo E. Ragonese|Julio A. Castiglioni","1944","11","6","Argentina","Misiones","Cainguás","-54.98333","-27.23333",NA,NA,NA,NA,NA,NA,NA,"Ragonese 2123","Campo Grande",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"270","2008-05-27 22:02:00-03","MO","MOBOT","1043892","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Arturo E. Ragonese|Julio A. Castiglioni","1944","10","26","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ragonese 2112",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"271","2008-05-27 22:02:00-03","MO","MOBOT","1043910","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","A. Gentry, 1982 (MO)","Pedro Jörgensen","1930","5",NA,"Paraguay","Guairá",NA,"-56.45","-25.78333",NA,NA,NA,NA,NA,NA,NA,"Jörgensen 4505","Villarica",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"272","2008-05-27 22:02:00-03","MO","MOBOT","1045471","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Elbert L. Little","1984","2","4","Paraguay","Canindeyú",NA,"-54.63333","-24.13333",NA,NA,NA,NA,NA,NA,NA,"Little 40130","Kateuete",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"273","2008-05-27 22:02:00-03","MO","MOBOT","1048345","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Gentry, A. H.","Ricardo O. Vanni|et al.","1987","7","31","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanni 947","Gral, San Martin, Salto Encantado, 9 km NE de Aristobulo del Valle",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"274","2008-05-27 22:02:00-03","MO","MOBOT","1048440","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"L.C. Stutz","1982","7","6","Paraguay","Alto Paraná",NA,"-54.75","-25.58333",NA,NA,"250.00000000",NA,NA,NA,NA,"Stutz de Ortega 842","Puerto Stroessner",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"275","2008-05-27 22:02:00-03","MO","MOBOT","1049263","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"L.C. Stutz","1983",NA,NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stutz de Ortega 1299b",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"276","2015-07-06 16:46:00-03","MO","MOBOT","1049264","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"L.C. Stutz","1983","2",NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stutz de Ortega 1219",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"277","2008-05-27 22:02:00-03","MO","MOBOT","1049265","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Émile Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 3083",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"278","2008-05-27 22:02:00-03","MO","MOBOT","1049266","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"L.C. Stutz","1983",NA,NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stutz de Ortega 1604",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"279","2012-01-04 05:10:00-02","MO","MOBOT","1049267","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Bernadino S. Bertoni","1982","7","2","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,"Bertoni 311",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"280","2009-10-14 13:50:00-03","MO","MOBOT","1050659","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Leslie R. Landrum","1982","1","6","Brazil","Paraná",NA,"-49.16666","-24.83333",NA,NA,NA,NA,NA,NA,NA,"Landrum 4094","Cerro Azul, road from Cerro Azul to Mato Preto.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"281","2008-05-27 22:02:00-03","MO","MOBOT","1051830","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Anonymous","1831",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"282","2008-05-27 22:02:00-03","MO","MOBOT","1250881","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","A. Gentry, 1989 (MO)","Elbert L. Little","1984","1","20","Paraguay","Paraguarí",NA,"-57.00045","-26",NA,NA,NA,NA,NA,NA,NA,"Little 40031","90 km SE Asuncion. Parque Nacional Ybycul.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"283","2008-05-27 22:02:00-03","MO","MOBOT","1250884","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","A. Schinini","Ricardo O. Vanni|et al.","1993","12","1","Argentina","Misiones",NA,NA,NA,NA,NA,"155.00000000",NA,NA,NA,NA,"Vanni 3079","Dep. Iguazú",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"284","2008-05-27 22:02:00-03","MO","MOBOT","1250915","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Sara G. Tressens|et al.","1994","3","16","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tressens 4941","Dep Guarani. Predio Guarani, Tramo 1, hacia elayo. Paraiso.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"285","2009-08-21 04:37:00-03","MO","MOBOT","2192921","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Múlgura de Romero, M. E.","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","1999","5","10","Argentina","Misiones","Guaraní","-53.98333","-27.08333",NA,NA,"630.00000000",NA,NA,NA,NA,"Deginani 1220","Ruta provincial 2, desde El Soberbio, 1 km antes de Mesa Redonda",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"286","2018-05-17 05:28:00-03","MO","MOBOT","2192948","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","1997","12","14","Argentina","Misiones","San Pedro","-54.06666","-26.53333",NA,NA,"660.00000000",NA,NA,NA,NA,"Múlgura 1842","Borde de ruta 20 a 5 km del cruce con la ruta 14",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"287","2013-01-28 05:13:00-02","MO","MOBOT","2246733","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Rosa Guaglianone|Nélida M. Bacigalupo|Nuncia M. Tur|René Guillén V.","1995","11","20","Argentina","Misiones","General Manuel Belgrano","-53.66666","-26.2",NA,NA,"750.00000000",NA,NA,NA,NA,"Guaglianone 2968","Ruta Nac. 101, Salto Andresito",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"288","2013-01-28 05:13:00-02","MO","MOBOT","2246745","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Arbo, M. M., /04/","Rosa Guaglianone|Nélida M. Bacigalupo|M. Rodríguez|René Guillén V.","1995","11","13","Argentina","Misiones","Cainguás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guaglianone 2819","Campo Grande, Ruta prov. 8, 10 km al E de la ruta 14",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"289","2011-03-01 23:36:00-03","MO","MOBOT","2344588","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Tressens, S. G., //","Sara G. Tressens|M. Silvia Ferrucci|Victor Maruñak|M.G. Pellegrini","1992","4","10","Argentina","Corrientes","Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tressens 4103","Ea. San Benito, 22 Km NW de Santo Tomé. Monte Mberity",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"290","2009-07-27 09:22:00-03","MO","MOBOT","2429910","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Belgrano, M. J.","Fernando O. Zuloaga|Osvaldo Morrone","1999","5","27","Argentina","Misiones","San Pedro","-53.88333","-27.13333",NA,NA,"120.00000000",NA,NA,NA,NA,"Zuloaga 7008","Parque Provincial Moconá, bajada al Río Uruguay",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"291","2014-04-29 05:39:00-03","MO","MOBOT","2441317","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Greppi, J.","Renée H. Fortunato|J.A. Greppi|Silvana Sede|S. Soto","2003","2","6","Argentina","Misiones","Apóstoles","-54.98333","-27.18333",NA,NA,"400.00000000",NA,NA,NA,NA,"Fortunato 8058","Apóstoles, bulevar en el desvío hacia RP 17 a Ea. Apóstoles.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"292","2015-11-25 12:00:00-02","MO","MOBOT","2441674","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Rivera, G. L.","G.L. Rivera","1994","12","22","Argentina","Misiones","Iguazú","-54.45","-25.68333",NA,NA,NA,NA,NA,NA,NA,"Rivera 91","Garganta del Diablo",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"293","2013-12-22 19:32:00-02","MO","MOBOT","3050391","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Stephen F. Smith em II.","A. Kegler","1999",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,"Kegler 383","RS-Vale Real em orla da mata",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"294","2013-08-23 04:12:00-03","MO","MOBOT","485402","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","A. Gentry, 1987 (MO)","Ariane L. Peixoto|et al.","1985","2","4","Brazil","Espírito Santo",NA,"-40.6","-19.91666",NA,NA,"700.00000000","750.00000000",NA,NA,NA,"Peixoto 3412","Santa Tereza, Estrada de Sta. Tereza a Nova Lombardia, sitio do Sr. Alcebiades. Alt. 700 a 750 m.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"3","85-21"
"295","2008-05-27 22:02:00-03","MO","MOBOT","923131","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","A. Gentry (MO)","Isabel Basualdo","1988","11","11","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,"Basualdo 1782","Cordillera del Ybyturuzu. Tororo.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"296","2011-02-23 09:58:00-03","MO","MOBOT","1043642","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Anders F. Regnell","1846","12","4","Brazil","Minas Gerais",NA,"-46.38333","-21.93333",NA,NA,NA,NA,NA,NA,NA,"Regnell I 291","Caldas.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"297","2020-06-22 14:18:23-03","UNESP-IBILCE","SJRP","31062","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","M. C. Rodrigues","M. C. Rodrigues","2010","06","09","Brasil","São Paulo","Santo Antônio do Aracanguá (P1)","-50.34861111","-20.92611111","-50.34861111","-20.92611111",NA,NA,"Arbusto, 1,5m flores roxas. Borda de mata. Biota",NA,NA,"310.0","Distrito de Vicentinópolis, Fazenda Rancho Alegre, cerradão.","2010","06","09",NA,NA,"Tracheophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"298","2020-06-22 14:18:23-03","UNESP-IBILCE","SJRP","31066","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","M. C. Rodrigues","M. C. Rodrigues","2010","06","09","Brasil","São Paulo","Santo Antônio do Aracanguá (P1)","-50.34861111","-20.92611111","-50.34861111","-20.92611111",NA,NA,"Árvore 1,5m flores roxo-escuro. Borda de mata. Biota",NA,NA,"311.0","Distrito de Vicentinópolis, Fazenda Rancho Alegre, cerradão.","2010","06","09",NA,NA,"Tracheophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"299","2020-06-22 14:18:23-03","UNESP-IBILCE","SJRP","31065","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","M. C. Rodrigues","M. C. Rodrigues","2010","06","10","Brasil","São Paulo","Sales","-49.5","-21.40472222","-49.50000000","-21.40472222",NA,NA,"Árvore 2m, flores roxas. Borda de mata. Biota",NA,NA,"322.0","Fazenda Águas Claras, mata de transição.","2010","06","10",NA,NA,"Tracheophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"300","2020-06-22 14:18:23-03","UNESP-IBILCE","SJRP","31057","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","M. A. Assis","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2007","08","25","Brasil","São Paulo","Santo Antônio do Aracanguá (P1)","-50.34861111","-20.92611111","-50.34861111","-20.92611111",NA,NA,"Árvore 2m, flores roxas, fruto imaturo verde. Borda de mata. Biota",NA,NA,"1479.0","Fazenda Rancho Alegre, cerradão.","2007","08","25",NA,NA,"Tracheophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"301","2020-06-22 14:18:23-03","UNESP-IBILCE","SJRP","31069","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","M. C. Rodrigues","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2010","04","01","Brasil","São Paulo","Barretos","-48.8225","-20.48472222","-48.82250000","-20.48472222",NA,NA,"Árvore, 2m, flores roxas. Borda de mata. Biota",NA,NA,"1476.0","Fazenda Vista Bonita, cerradão.","2010","04","01",NA,NA,"Tracheophyta","Lamiales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
