"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus"
"1411","2020-09-02 16:22:11-03","Cenargen","CEN","1304","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Antônio Costa Allem","1104","1977","11","04",NA,"Brasil","Exsicatas",NA,"Frutos síliquas, equinadas. Fruto na Carpoteca. À beira da estrada.","CEN00001304",NA,NA,"Mart.","C. E. B. Proença & B. M. Gomes","DF","BRASILIA","Escola Fazendária.","-47.9296989440918","-15.7797002792358","CEN00001304",NA,NA,"70570","auto",NA,NA,"2004",NA,NA,NA,NA,"1",NA,NA
"1412","2020-09-02 16:22:12-03","Cenargen","CEN","39295","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ernestino de S. Gomes Guarino","194","2000","05","23",NA,"Brasil","Exsicatas",NA,NA,"CEN00039295",NA,NA,"Mart.","R. G. Chacon","DF","BRASILIA","Fazenda Sucupira, borda da Mata do Açudinho, próximo às parcelas da Fitossociologia.","-47.9296989440918","-15.7797002792358","CEN00039295","1100","1100","70570","auto","-4800000.0","-1586667.0","2002","08",NA,NA,NA,"3",NA,NA
"1413","2020-09-02 16:22:12-03","Cenargen","CEN","75823","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Juliene Roveratti Santos","305","2006","06","09",NA,"Brasil","Exsicatas",NA,NA,"CEN00075823",NA,NA,"Mart.","J. Roveratti","DF","BRASILIA","Parque Nacional de Brasília - entre o córrego três Barras","-47.9296989440918","-15.7797002792358","CEN00075823",NA,NA,"70570","auto",NA,NA,"2006","06",NA,NA,NA,"3",NA,NA
"1414","2020-09-02 16:22:11-03","Cenargen","CEN","114910","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Gabriel Allegretti IFN","932","2018","07","18",NA,"Brasil","Unicata",NA,"Inventário Florestal Nacional (IFN). Base digitada, Fuste da casca externa marrom, interna verde, fina, áspera, desprendimento indeiscente, odor no corte verdura.","CEN00114910",NA,NA,"Mart.","B. Schindler","GO","LUZIANIA","Conglomerado: GO-461. Subunidade 3, subparcela 1, indivíduo 3 RN.","-47.9502983093262","-16.2525005340576","CEN00114910",NA,NA,"83221","auto",NA,NA,"2018","09",NA,NA,NA,"1",NA,NA
"1415","2020-09-02 16:22:12-03","Cenargen","CEN","15907","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Efigênia de Melo","306","1990","07","14",NA,"Brasil","Exsicatas",NA,"Folhas discolores. Doação do Plantas do Brasil.","CEN00015907",NA,NA,"Mart.","R. G. Chacon","GO","LUZIANIA","Jardim Marajoara. Coletada na beira da estrada.","-47.9502983093262","-16.2525005340576","CEN00015907",NA,NA,"83221","auto",NA,NA,"2002","08",NA,NA,NA,"1",NA,NA
"1416","2020-09-02 16:22:12-03","Cenargen","CEN","17083","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Bruno Machado Teles Walter","1297","1992","04","14",NA,"Brasil","Exsicatas",NA,"Folha discolor; amarelo-dourado na face abaxial. Verde na face adaxial. Botões florais dourado ferrugíneos. Bacia de inundação da UHE Serra da Mesa.","CEN00017083",NA,NA,"Mart.","L. G. Lohmann","GO","NIQUELANDIA","Estrada de terra Vicinal a GO-237 (Niquelandia/Colinas). Entrada a 600 m da ponte sobre o Bagagem a 40 km desta.","-48.4597015380859","-14.4738998413086","CEN00017083","430","430","74171","auto","-4826667.0","-1411667.0","1996","08",NA,NA,NA,"4",NA,NA
"1417","2020-09-02 16:22:12-03","Cenargen","CEN","17210","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Bruno Machado Teles Walter","1437","1992","06","08",NA,"Brasil","Exsicatas",NA,"Folhas discolores; verde adaxial e creme abaxial. Cálice e corola externamente creme velutinos. Guia de nectar amarelo-ouro. Corola internamente rósea. Bacia de inundação da UHE Serra da Mesa.","CEN00017210",NA,NA,"Mart.","R. G. Chacon","GO","NIQUELANDIA","Fazenda Serra Negra (Niqueltocantins); Arredores da Serra Negra em estrada para o Rio Bagagem.","-48.4597015380859","-14.4738998413086","CEN00017210","450","450","74171","auto","-4830000.0","-1403333.0","2002","08",NA,NA,NA,"2",NA,NA
"1418","2020-09-02 16:22:12-03","Cenargen","CEN","19791","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Sebastião Pinheiro Cordovil da Silva","212","1992","11","26",NA,"Brasil","Exsicatas",NA,NA,"CEN00019791",NA,NA,"Mart.","R. G. Chacon","GO","NIQUELANDIA","Próximo a Fazenda Capão do Macaco.","-48.4597015380859","-14.4738998413086","CEN00019791","430","430","74171","auto",NA,NA,"2002","08",NA,NA,NA,"3",NA,NA
"1419","2020-09-02 16:22:12-03","Cenargen","CEN","85770","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Maria Ana Farinaccio","109","1997","06","03",NA,"Brasil","Exsicatas",NA,"Arvoreta , flores amarelas internamente, externamente castanhos, botões amarelos - amarronzados Doação Herbário Rioclarense - HRCB - Rio Claro","CEN00085770",NA,NA,"Mart.",NA,"MG","SANTANA DO RIACHO","Municipio de Santana do Riacho-cardeal, Serra do Cipó - MG - Mãe D'Água - antigo KM 105","-43.7144012451172","-19.1688995361328","CEN00085770",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1420","2019-06-05 10:33:16-03","UFG","HJ","2763","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Pio, A.","29","2009","01","15",NA,"Brasil",NA,NA,NA,"HJ00002763",NA,NA,"Mart.","Luzia Francisca de Souza","Mato Grosso do Sul","Cassilândia","PCH Planalto.","-52.388611","-18.768611","HJ00002763",NA,NA,NA,NA,"52º23'19''W","18º46'7''S","2009","09","23",NA,NA,NA,NA,NA
"1421","2019-12-13 07:53:56-03","UFG","HJ","6995","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Souza, L.F.","6318","2019","05","11",NA,"Brasil",NA,NA,NA,"HJ00006995",NA,NA,"Mart.","Luzia Francisca de Souza","Goiás","Doverlândia","Riacho Lageado, Cachoeira do Alvino","-52.253333","-16.6375","HJ00006995","982","982",NA,NA,"52º15'12''W","16º38'15''S","2019","08","07",NA,NA,NA,NA,NA
"1422","2020-10-16 10:36:11-03","UFG","HJ","6957","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Larocca, J.; Carneiro, S.E.S.; Grala, F.","33","2012","10","05",NA,"Brasil",NA,NA,NA,"HJ00006957",NA,NA,"Mart.","João Larocca, Stefan E. Carneiro","Goiás","Rio Verde","BR 060","-50.844722","-17.708333","HJ00006957",NA,NA,NA,NA,"50º50'41''W","17º42'30''S",NA,NA,NA,NA,NA,NA,NA,NA
"1423","2020-10-16 10:36:11-03","UFG","HJ","4644","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Souza, L.F.","3789","2009","05","28",NA,"Brasil",NA,NA,NA,"HJ00004644",NA,NA,"Mart.","Luzia Francisca de Souza","Goiás","Jataí","BR 364, Km 71.","-52.251667","-17.201389","HJ00004644","700","700",NA,NA,"52º15'6''W","17º12'5''S",NA,NA,NA,NA,NA,NA,NA,NA
"1424","2020-10-16 10:36:11-03","UFG","HJ","7116","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Souza, L.F.; Andrade-Sousa, E.","5133","2012","09","27",NA,"Brasil",NA,NA,NA,"HJ00007116",NA,NA,"Mart.","Luzia Francisca de Souza","Goiás","Portelândia","Zona Rural.","-52.625556","-17.339722","HJ00007116","917","917",NA,NA,"52º37'32''W","17º20'23''S",NA,NA,NA,NA,NA,NA,NA,NA
"1425","2020-10-16 10:36:11-03","UFG","HJ","5710","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Guilherme, F.A.G.; Carneiro, SES; Bernasol, WP","1168","2008","07","12",NA,"Brasil",NA,NA,NA,"HJ00005710",NA,NA,"Mart.","Frederico Augusto Guimarães Guilherme","Goiás","São Simão","UHE Salto do Rio Verdinho.","-50.82","-19.052222","HJ00005710","523","523",NA,NA,"50º49'12''W","19º3'8''S",NA,NA,NA,NA,NA,NA,NA,NA
"1426","2020-10-16 10:36:11-03","UFG","HJ","7114","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Souza, L.F.; Andrade-Sousa, E.","5127","2012","09","26",NA,"Brasil",NA,NA,NA,"HJ00007114",NA,NA,"Mart.","Luzia Francisca de Souza","Goiás","Mineiros","BR 359 GO 241.","-52.9375","-17.756389","HJ00007114","864","864",NA,NA,"52º56'15''W","17º45'23''S",NA,NA,NA,NA,NA,NA,NA,NA
"1427","2020-10-16 10:36:11-03","UFG","HJ","5711","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Guilherme, F.A.G.; Carneiro, SES; Bernasol, WP","1088","2008","07","09",NA,"Brasil",NA,NA,NA,"HJ00005711",NA,NA,"Mart.","Luzia Francisca de Souza","Goiás","Caçu","UHE Salto.","-51.141389","-18.583889","HJ00005711","450","450",NA,NA,"51º8'29''W","18º35'2''S",NA,NA,NA,NA,NA,NA,NA,NA
"1428","2019-12-13 07:53:56-03","UFG","HJ","3939","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Diniz, J.L.M.","95","1978","02","23",NA,"Brasil",NA,NA,NA,"HJ00003939",NA,NA,"Mart.","Luzia Francisca de Souza","São Paulo","Ubarana","Fazenda Bocaina.","-49.7099990844727","-21.1599998474121","HJ00003939",NA,NA,"18296","auto",NA,NA,"2010","06","14",NA,NA,NA,NA,NA
"1429","2019-12-09 17:29:35-03","UFPR","EFC","15400","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Holsbach, B.A.V.D.A.","37","2015","06","17",NA,"Brasil",NA,NA,"Cerrado, Stricto sensu, arbusto, beira de rodovia, área degradada. __COMMOM_NAME__: bolsa-de-pastor","EFC015400",NA,NA,"Mart.","Pacheco, G.B.S.","Minas Gerais","Prata","Prata","-48.9255","-19.3058",NA,"696","696",NA,NA,"-48.9255","-19.3058","2015","06","17",NA,NA,NA,NA,NA
"1430","2019-12-09 17:29:35-03","UFPR","EFC","8580","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Roderjan, C.V.","1613","1999","07","08",NA,"Brasil",NA,NA,"Arvoreta 1,4m, comum em campo cerrado, 850m s.n.m. Frutos maduros. __COMMOM_NAME__: Bolsa-de-pastor","EFC008580",NA,NA,"Mart.","Roderjan, C.V.","Paraná","Jaguariaíva","P.E. do Cerrado","-49.6599","-24.1714",NA,NA,NA,NA,NA,"-49.6599","-24.1714","2000","07","03",NA,NA,NA,NA,NA
"1431","2019-12-09 17:29:35-03","UFPR","EFC","8478","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Roderjan, C.V.; Galvão, F.; Koehler, A.","1592","1998","08","07",NA,"Brasil",NA,NA,"Árvore 5m, eventual em campo cerrado a 900m s.n.m. Botões florais e fruto maduro. __COMMOM_NAME__: Ipê-tabaco","EFC008478",NA,NA,"Mart.","Uhlmann, A.","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.6599","-24.1714",NA,NA,NA,NA,NA,"-49.6599","-24.1714","1998","01","01",NA,NA,NA,NA,NA
"1432","2019-12-09 17:29:35-03","UFPR","EFC","11629","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Vieira, R.S.; Roderjan, C.V.; Kuniyoshi, Y.S.","219","2013","05","25",NA,"Brasil",NA,NA,"arbusto na beira da estrada, com flores amarelas. __COMMOM_NAME__: ipê-tabaco","EFC011629",NA,NA,"Mart.","Roderjan, C.V.","Paraná","Jaguariaíva","PE do Cerrado","-49.6599","-24.1714",NA,NA,NA,NA,NA,"-49.6599","-24.1714","2013","05","25",NA,NA,NA,NA,NA
"1433","2019-12-09 17:29:35-03","UFPR","EFC","10010","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Roderjan, C.V.","1759","2005","06","03",NA,"Brasil",NA,NA,"Arbusto 1m, comum em campo-cerrado, 900m s.n.m. Flores amarelas, frutos verdes. __COMMOM_NAME__: Ipê","EFC010010",NA,NA,"Mart.","Roderjan, C.V.","Paraná","Jaguariaíva","P.E. do Cerrado","-49.6599","-24.1714",NA,NA,NA,NA,NA,"-49.6599","-24.1714","2005","06","03",NA,NA,NA,NA,NA
"1434","2019-12-09 17:29:35-03","UFPR","EFC","4389","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Tiepolo, G.; Svolenski, A.C.","90","1995","04","20",NA,"Brasil",NA,NA,"Arvore 1m, comum em campo cerrado, 950m s.n.m. __COMMOM_NAME__: Bolsa-de-pastor","EFC004389",NA,NA,"Mart.",NA,"Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435","2019-12-09 17:29:35-03","UFPR","EFC","3390","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Portes, M.C.; Lacerda, A.","54","1993","06","10",NA,"Brasil",NA,NA,"Arbusto 1m em campo cerrado. __COMMOM_NAME__: Bolsa-de-Pastor","EFC003390",NA,NA,"Mart.",NA,"Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436","2019-12-09 17:29:35-03","UFPR","EFC","9472","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Roderjan, C.V.; Garcia, S.A.","1671","2000","05","01",NA,"Brasil",NA,NA,"Árvore 3m em beira de estrada, comum no cerrado a 850m s.n.m. Flores bege. __COMMOM_NAME__: Ipê, bolsa-de-pastor","EFC009472",NA,NA,"Mart.","Roderjan, C.V.","Paraná","Jaguariaíva","P.E. do Cerrado","-49.6599","-24.1714",NA,NA,NA,NA,NA,"-49.6599","-24.1714","2000","05","01",NA,NA,NA,NA,NA
"1437","2019-12-09 17:29:35-03","UFPR","EFC","3391","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Lacerda, A.; Portes, M.C.","6","1993","06","10",NA,"Brasil",NA,NA,"Arvoreta em campo cerrado a 850m s.n.m. Botões florais. __COMMOM_NAME__: Bolsa-de-pastor","EFC003391",NA,NA,"Mart.","Uhlmann, A.","Paraná","Jaguariaíva","Faz. Samambaia","-49.7057991027832","-24.2511005401611",NA,NA,NA,"44368","auto",NA,NA,"1995","01","01",NA,NA,NA,NA,NA
"1438","2021-03-15 18:26:13-03","USP","SPF","100772","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Roque, N","57","1995","05","08",NA,"Brasil",NA,NA,"Mata de Várzea.","SPF00100772",NA,NA,"Mart.","Anônimo","Mato Grosso",NA,"Fazenda Santa Edwiges, várzea do Rio São Lourenço - 3 km além do Retiro Sinhorinho.","-55.187704","-16.628415",NA,NA,NA,NA,NA,"-55.187704","-16.628415",NA,NA,NA,NA,NA,NA,NA,NA
"1439","2020-01-22 10:55:23-03","USP","SPF","119578","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ganev, W","3504","1994","07","12",NA,"Brasil",NA,NA,NA,"SPF00119578",NA,NA,"Mart.","Pirani, JR","Bahia","Piatã","Entroncamento da estrada Piatã - Cabrália, com estrada de InúbiaCampo rupestre","-41.783333","-13.416666",NA,"1300","1300",NA,NA,"-41.783333","-13.416666","1997",NA,NA,NA,NA,NA,NA,NA
"1440","2020-01-22 10:55:23-03","USP","SPF","111569","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Walter, BMT","1708","1992","07","06",NA,"Brasil",NA,NA,NA,"SPF00111569",NA,NA,"Mart.","Lohmann, LG","Goiás","Barro Alto","Fazenda Buritizinho ca 7 km da GO-342 em local próximo ao córrego PombalNo Rio das almas (margem direita)","-49.05","-14.733333",NA,"460","460",NA,NA,"-49.05","-14.733333","1996","06",NA,NA,NA,NA,NA,NA
"1441","2020-01-22 10:55:23-03","USP","SPF","109879","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Lohmann, LG","50","1995","09","04",NA,"Brasil",NA,NA,NA,"SPF00109879",NA,NA,"Mart.","Lohmann, LG","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra do CipóAo longo da Rodovia Belo Horizonte - Conceição do Mato DentroCerrado Próximo ao Chapéu de Sol","-43.714207","-19.168852",NA,NA,NA,NA,NA,"-43.714207","-19.168852","1995","09",NA,NA,NA,NA,NA,NA
"1442","2020-01-22 10:55:23-03","USP","SPF","109880","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Lohmann, LG","51","1995","09","04",NA,"Brasil",NA,NA,NA,"SPF00109880",NA,NA,"Mart.","Lohmann, LG","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra do CipóCerrado próximo ao Chapéu de Sol","-43.714207","-19.168852",NA,NA,NA,NA,NA,"-43.714207","-19.168852","1995","09",NA,NA,NA,NA,NA,NA
"1443","2020-01-22 10:55:23-03","USP","SPF","111547","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Cordovil-Silva, SP","212","1992","11","26",NA,"Brasil",NA,NA,NA,"SPF00111547",NA,NA,"Mart.","Lohmann, LG","Goiás","Niquelândia","Próximo à Fazenda Capão do Macaco","-48.459562","-14.47377",NA,NA,NA,NA,NA,"-48.459562","-14.47377","1996","06",NA,NA,NA,NA,NA,NA
"1444","2020-01-22 10:55:23-03","USP","SPF","111556","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Dias, TAB","307","1993","02","10",NA,"Brasil",NA,NA,NA,"SPF00111556",NA,NA,"Mart.","Lohmann, LG","Goiás","Caldas Novas","Na pista de acesso a UHE Corumbá, 16 km de estrada Caldas Novas - MarzagãoÀ esquerda, percorrer mais 3,9 km","-48.566666","-17.983333",NA,"640","640",NA,NA,"-48.566666","-17.983333","1996","06",NA,NA,NA,NA,NA,NA
"1445","2020-01-22 10:55:23-03","USP","SPF","111561","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Walter, BMT","1297","1992","04","14",NA,"Brasil",NA,NA,NA,"SPF00111561",NA,NA,"Mart.","Lohmann, LG","Goiás","Niquelândia","Estrada vicinal a GO-237 (Niquelândia - Colinas)Entrada a 600 m da Ponte sobre a Bagagem a 40 km desta","-48.266666","-14.116666",NA,"430","430",NA,NA,"-48.266666","-14.116666","1996","06",NA,NA,NA,NA,NA,NA
"1446","2020-01-22 10:55:23-03","USP","SPF","118432","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Souza, JP","586","1996","04","27",NA,"Brasil",NA,NA,NA,"SPF00118432",NA,NA,"Mart.","Souza, VC","São Paulo","Itatinga","26 km de Itatinga, em direção a AngatubaPasto","-48.657377","-23.101639",NA,"610","610",NA,NA,"-48.657377","-23.101639",NA,NA,NA,NA,NA,NA,NA,NA
"1447","2020-01-22 10:55:23-03","USP","SPF","121212","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Roque, N","256","1996","07","15",NA,"Brasil",NA,NA,NA,"SPF00121212",NA,NA,"Mart.","Anônimo","Minas Gerais","Diamantina","Estrada Diamanina - Milho VerdeCerrado com afloramentos rochosos","-43.600273","-18.24918",NA,NA,NA,NA,NA,"-43.600273","-18.24918",NA,NA,NA,NA,NA,NA,NA,NA
"1448","2020-01-22 10:55:23-03","USP","SPF","133960","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Salatino, A","3289","1997","07","21",NA,"Brasil",NA,NA,NA,"SPF00133960",NA,NA,"Mart.","Lombardi, JA","Minas Gerais","Januária","Vale do Rio Peruaçú, a caminho do cerrado do Judas.","-44.361748","-15.487704",NA,NA,NA,NA,NA,"-44.361748","-15.487704","1997","09",NA,NA,NA,NA,NA,NA
"1449","2020-01-22 10:55:23-03","USP","SPF","134019","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Lemos Filho, JP","s.n.","1998","04","25",NA,"Brasil",NA,NA,NA,"SPF00134019",NA,NA,"Mart.","Lombardi, JA","Minas Gerais","Diamantina","Gouvea, Diamantina","-43.600273","-18.24918",NA,NA,NA,NA,NA,"-43.600273","-18.24918","1998","07",NA,NA,NA,NA,NA,NA
"1450","2020-01-22 10:55:23-03","USP","SPF","136107","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Forzza, RC","1193","1999","04","10",NA,"Brasil",NA,NA,NA,"SPF00136107",NA,NA,"Mart.","Pirani, JR","Bahia","Rio de Contas","Estrada para Pico das Almas","-41.811202","-13.578688",NA,NA,NA,NA,NA,"-41.811202","-13.578688","1999",NA,NA,NA,NA,NA,NA,NA
"1451","2020-01-22 10:55:23-03","USP","SPF","137571","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Farinaccio, MA","318","1999","05","15",NA,"Brasil",NA,NA,NA,"SPF00137571",NA,NA,"Mart.","Pirani, JR","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da CanastraEstrada para cachoeira dos Rolinhos","-46.365573","-20.245081",NA,NA,NA,NA,NA,"-46.365573","-20.245081","1999",NA,NA,NA,NA,NA,NA,NA
"1452","2020-01-22 10:55:23-03","USP","SPF","147208","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Groppo, M","496","2001","01","23",NA,"Brasil",NA,NA,NA,"SPF00147208",NA,NA,"Mart.","Lohmann, LG","Mato Grosso do Sul","Campo Grande","BR-163, Campo com Butia Paraguaiensis","-54.60683","-20.311885",NA,"608","608",NA,NA,"-54.60683","-20.311885","2001",NA,NA,NA,NA,NA,NA,NA
"1453","2020-01-22 10:55:23-03","USP","SPF","147624","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Fiaschi, P","838","2001","07","07",NA,"Brasil",NA,NA,NA,"SPF00147624",NA,NA,"Mart.","Fiaschi, P","Minas Gerais","Botumirim","Trilha para o Cruzeiro, na entrada da cidade, pelo acesso a partir da CristáliaMorro com afloramentos rochosos e campos rupestres","-43.012568","-16.857103",NA,NA,NA,NA,NA,"-43.012568","-16.857103","2001","06",NA,NA,NA,NA,NA,NA
"1454","2020-01-22 10:55:23-03","USP","SPF","160569","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Roque, N","662","2003","04","28",NA,"Brasil",NA,NA,NA,"SPF00160569",NA,NA,"Mart.","Guedes, MLS","Bahia","Caetité","Serra GeralEstrada para Brejinho das Ametistas, ca3 km da cidade","-42.505191","-14.083333",NA,"1132","1132",NA,NA,"-42.505191","-14.083333","2003","08",NA,NA,NA,NA,NA,NA
"1455","2020-01-22 10:55:23-03","USP","SPF","161546","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Assis, LCS","510","2002","06","15",NA,"Brasil",NA,NA,NA,"SPF00161546",NA,NA,"Mart.","Assis, LCS","Minas Gerais","Barroso","Mata do Baú","-43.975683","-21.186885",NA,NA,NA,NA,NA,"-43.975683","-21.186885","2003","08",NA,NA,NA,NA,NA,NA
"1456","2020-01-22 10:55:23-03","USP","SPF","162813","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Jardim, JG","3322","2001","03","31",NA,"Brasil",NA,NA,NA,"SPF00162813",NA,NA,"Mart.","Pirani, JR","Bahia","Urandi","Rodovia Licíliio de Almeida - Urandi 15,4 kmÁrea montanhosa","-42.574043","-14.746994",NA,"1020","1020",NA,NA,"-42.574043","-14.746994","2004",NA,NA,NA,NA,NA,NA,NA
"1457","2020-01-22 10:55:23-03","USP","SPF","163534","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Gomes, CG","124","2002","03","05",NA,"Brasil",NA,NA,NA,"SPF00163534",NA,NA,"Mart.","Anônimo","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra do CipóCardeal MotaCaminho para morro da pedreira","-43.714207","-19.168852",NA,NA,NA,NA,NA,"-43.714207","-19.168852",NA,NA,NA,NA,NA,NA,NA,NA
"1458","2020-01-22 10:55:23-03","USP","SPF","172165","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Sasaki, D","162","2003","03","16",NA,"Brasil",NA,NA,NA,"SPF00172165",NA,NA,"Mart.","Lohmann, LG","São Paulo","Pedregulho","Parque Estadual de Furnas do Bom JesusCampo sujo próximo à sede, abaixo da estrada de teraSolo pedregoso","-47.460109","-20.24754",NA,"1000","1000",NA,NA,"-47.460109","-20.24754","2004",NA,NA,NA,NA,NA,NA,NA
"1459","2020-01-22 10:55:23-03","USP","SPF","173821","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Junqueira, AB","43","2003","07","09",NA,"Brasil",NA,NA,NA,"SPF00173821",NA,NA,"Mart.","Junqueira, AB","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom JesusCerradoEstrada próxima a primeira bifurcação, em direção a trilha da cachoeira do chalé.","-47.461748","-20.246721",NA,"989","989",NA,NA,"-47.461748","-20.246721",NA,NA,NA,NA,NA,NA,NA,NA
"1460","2020-01-22 10:55:23-03","USP","SPF","175337","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ceccantini, GCT","2719","2006","06","30",NA,"Brasil",NA,NA,NA,"SPF00175337",NA,NA,"Mart.","Anônimo","Minas Gerais","Matozinhos","Área IBAMA, cerradão","-44","-19.507622",NA,"758","758",NA,NA,"-44","-19.507622",NA,NA,NA,NA,NA,NA,NA,NA
"1461","2020-01-22 10:55:23-03","USP","SPF","175915","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Calió, MF","120","2006","07","22",NA,"Brasil",NA,NA,"Ficha com problema de coordenada: segundos da lat = 81,7 e segundos da long = 90,0.","SPF00175915",NA,NA,"Mart.","Lohmann, LG","Bahia","Mucugê","estrada de Mucugê-Abaíra, ao lado da estrada de terra que leva ao aeroporto","-41.457923","-13.038989",NA,"1044","1044",NA,NA,"-41.457923","-13.038989","2006",NA,NA,NA,NA,NA,NA,NA
"1462","2020-01-22 10:55:23-03","USP","SPF","178257","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Salatino, MLF","107","1992","06","05",NA,"Brasil",NA,NA,NA,"SPF00178257",NA,NA,"Mart.","Pirani, JR","São Paulo","Pirassununga","Cerrado das Emas","-47.425683","-21.995901",NA,NA,NA,NA,NA,"-47.425683","-21.995901","1996",NA,NA,NA,NA,NA,NA,NA
