"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","eventTime"
"103","2020-11-23 11:38:57-03","IAC","IAC","46716","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","M. Ibrahim Oliveira","2010","03","12","L.C. Bernacci & E.F. Souto","4024","2005","10","12","Brasil","Santa Catarina","Itajaí","Trilha para praia do Morcego a partir da praia de Cabeceiras","-48.628667","-26.929278","-48.628667","-26.929278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-11-23 11:38:57-03","IAC","IAC","47271","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","M.E.G. Sobral","2007","05","17","R.B. Torres; A.S. Oliveira; A.C. Lorandi & A.P. Mendonça","1744","2006","07","25","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-11-23 11:38:57-03","IAC","IAC","57062","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","A. Stival-Santos et al.","2009","09","18","A. Stival-Santos; E. Legal & S. Silveira","1012","2009","09","18","Brasil","Santa Catarina","Blumenau","Garcia","-49.14","-27.000278","-49.140000","-27.000278","Florística IFFSC 636. Coordenadas originais: 27º00#?#01S, 49º08#?#24W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-07-23 12:15:35-03","CEPLAC","CEPEC","35601","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana",NA,"Luber S.",NA,NA,NA,"F. S. Santos","364","1984","09","18","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Área da Estação Ecológica do Pau-brasil (ESPAB), Ca. 16Km a W de Porto Seguro. Coletas efetuadas ao longo do rumo, lado Oeste.","-39.133333","-16.383333","39W8'","16S23'","<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-11-12 17:01:50-03","UEL","FUEL","49203","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Korte, A","2009","11","05","Korte, A; Kniess, A","715","2009","11","05","Brasil","Santa Catarina","Leoberto Leal","Rio Feijão, Floresta Ombrófila Densa; Estádio Suces: Médio de regeneração","-49.230556","-27.450278","-49.230556","-27.450278",NA,"FUEL008260",NA,"850","850","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-11-12 17:01:50-03","UEL","FUEL","12223","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Sobral, M","2009","07","31","Medri, ME; et al.","s.n.","1990","03","29","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,"FUEL008259",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"109","2019-10-03 10:04:08-03","UFSCar","SORO","3252","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D. Legrand",NA,NA,NA,NA,"Bernacci,L.C.; Souto, E.F.","4024","2005","10","12","Brasil","Santa Catarina","Itajaí","Trilha para praia do Morcego a partir da praia de Cabeceiras","-48.6618995666504","-26.9078006744385","48.6°28.6'6,7''W","26°92,9'27.8''S","Arbusto ca. 0,7m alt.; flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"110","2020-08-20 14:58:14-03","UFSC","FLOR","40877","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Stival-Santos, A.","2010","01","25","Stival-Santos, A.; Legal, E. & Silveira, S.","1308","2009","11","23","Brasil","Santa Catarina","Indaial","Faxinal do Bepe, Parque Nacional da Serra do Itajaí.","-49.179722","-27.116111","49º10'47''W","27º6'58''S","arbórea, Fruto Maduro, amarela, 7m altura. Recebido de FURB Nº 17796.","FLOR0040877",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-08-20 14:58:14-03","UFSC","FLOR","42210","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Mello, A.S.","2011","09","01","Nuernberg, A.; Mello, A.S.","274","2011","09","01","Brasil","Santa Catarina","Porto Belo","Área de Proteção Ambiental Ponta do Araçá.","-48.524444","-27.126111","48º31'28''W","27º7'34''S","arbórea, Fruto Imaturo, verdes, 6m altura","FLOR0042210",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-04-05 20:16:23-03","UFSC","FLOR","68533","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Lima, D.F.","2021","03","14","Külkamp, J.","1306","2020","07","19","Brasil","Santa Catarina","Anitápolis","1 km acima da comunidade de Santa Catarina. 1 km acima da Igreja Santa Catarina, após a ponte sobe 100 m na margem esquerda do rio.","-49.178333","-27.98","49º10'42''W","27º58'48''S","Árvore com DAP 30 cm, 5m de altura, caule amarelado, escamante, folhas enrugadas, flores brancas, abundantes, muito visitada por abelhas. Duplicata de RB 805900 Habitat: Floresta Ombrófila Densa, borda de mata e rio. Luminosidade e um","FLOR0068533",NA,"450","450",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-08-20 14:58:14-03","UFSC","FLOR","36877","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand",NA,NA,NA,NA,"Silva, J.M.; Poliquesi, C.B. & Barbosa, E.","1648","1996","04","09","Brasil","Paraná","Piraquara","Serra Piramirim, estrada Itupava.","-49.0633010864258","-25.4416999816895",NA,NA,"árvore, flor amarelo, 20m altura. Fruto comestível.","FLOR0036877",NA,NA,NA,NA,"Myrtales",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"114","2020-08-20 14:58:14-03","UFSC","FLOR","38317","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand",NA,NA,NA,NA,"Mattos, J.","32609","2003","08","28","Brasil","Santa Catarina","Águas Mornas","Área do Hotel Águas Mornas.","-48.823600769043","-27.6938991546631",NA,NA,"arvoreta, flor em desenvolvimento, 1,7m altura","FLOR0038317",NA,NA,NA,NA,"Myrtales",NA,NA,"26556","auto",NA,NA,NA,NA,NA,NA
"115","2020-08-20 14:58:14-03","UFSC","FLOR","5483","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","10608","1972","12","15","Brasil","Santa Catarina","Anitápolis","5 km ao norte de Anitápolis.","-49.1286010742188","-27.9018993377686",NA,NA,"arvoreta, Fruto Imaturo, verde, 4m altura","FLOR0005483",NA,"500","500",NA,"Myrtales",NA,NA,"20462","auto",NA,NA,NA,NA,NA,NA
"116","2020-08-20 20:40:23-03","UFSC","FLOR","40009","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Mattos, J.","2009",NA,NA,"Mattos, J.","s.n.","2009","09","12","Brasil","Santa Catarina","Florianópolis","Jurerê Internacional, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"estava registrada como C. reitzii Legr","FLOR0040009",NA,NA,NA,NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"117","2020-08-20 14:58:14-03","UFSC","FLOR","19105","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand",NA,NA,NA,NA,"Klein, R.M.","7851","1968","08","07","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, flor branca, 2m altura","FLOR0019105",NA,"300","300",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"118","2020-08-20 20:40:23-03","UFSC","FLOR","17406","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Falkenberg, D.B.","2004",NA,NA,"Falkenberg, D.B.","4414","1987","09","26","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, flor imaturo verde, maduro amarelo-claro, 4m altura","FLOR0017406",NA,"350","350",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"119","2020-08-20 20:40:23-03","UFSC","FLOR","17271","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Falkenberg, D.B.","2004",NA,NA,"Falkenberg, D.B.","4354","1987","06","06","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arvoreta, flor em botão, 5m altura","FLOR0017271",NA,"250","250",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"120","2020-08-20 14:58:14-03","UFSC","FLOR","1252","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand",NA,NA,NA,NA,"Klein, R.M.","7557","1967","08","23","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arvoreta, Fruto Maduro, verde-amarelado, 4m altura","FLOR0001252",NA,"150","150",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"121","2020-08-20 20:40:23-03","UFSC","FLOR","2098","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Legrand, C.D.","1973",NA,NA,"Bresolin, A.","366","1971","10","12","Brasil","Santa Catarina","Florianópolis","Morro das Aranhas, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, flor imaturo verde, maduro amarelo, 3m altura","FLOR0002098",NA,"300","300",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"122","2020-08-20 20:40:23-03","UFSC","FLOR","17717","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Falkenberg, D.B.","2004",NA,NA,"Falkenberg, D.B.","4736","1988","09","01","Brasil","Santa Catarina","Florianópolis","Morro do Padre Doutor (=Morro da Lagoa), ao lado da pista de asa delta, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, flor amarelo (maduro) ou verde (imaturo), 4m altura","FLOR0017717",NA,"300","300",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"123","2020-08-20 14:58:14-03","UFSC","FLOR","2091","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de","8744","1970","08","19","Brasil","Santa Catarina","Florianópolis","Morro do Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arvoreta, flor branca, 4m altura","FLOR0002091",NA,"100","100",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"124","2020-08-20 14:58:14-03","UFSC","FLOR","2089","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","7628","1967","10","26","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"árvore, Fruto Imaturo, verde, 15m altura","FLOR0002089",NA,"300","300",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"125","2020-08-20 14:58:14-03","UFSC","FLOR","39424","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand",NA,NA,NA,NA,"Queiroz, M.H. de","70","1989","09","20","Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, pasto III, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbóreo, flor fim de floraçãojovem. Tombo original: 31825a. Periderme que racha e desfolha","FLOR0039424",NA,NA,NA,NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"126","2020-08-20 20:40:23-03","UFSC","FLOR","2077","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Legrand, C.D.","1973",NA,NA,"Bresolin, A.","591","1972","10","02","Brasil","Santa Catarina","Florianópolis","S. Trindade, Rio Tavares, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arvoreta, 8m altura","FLOR0002077",NA,"350","350",NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"127","2020-08-20 20:40:23-03","UFSC","FLOR","16395","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Falkenberg, D.B.","2004",NA,NA,"Falkenberg, D.B.","3589","1986","10","31","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"arbusto, 2m altura","FLOR0016395",NA,"250","250",NA,"Myrtales",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"128","2020-08-20 20:40:23-03","UFSC","FLOR","3813","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Legrand, C.D.","1976",NA,NA,"Bresolin, A.","857","1973","09","21","Brasil","Santa Catarina","Imaruí","Alto Rio D#?#Una.","-48.8199996948242","-28.3414001464844",NA,NA,"arvoreta, 6m altura","FLOR0003813",NA,"50","50",NA,"Myrtales",NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA
"129","2020-08-20 20:40:23-03","UFSC","FLOR","2088","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Legrand, C.D.","1972",NA,NA,"Klein, R.M.","3902","1962","12","12","Brasil","Santa Catarina","Mafra","Campo Novo.","-49.8053016662598","-26.111400604248",NA,NA,"arbusto, Fruto Imaturo, verde, 3m altura","FLOR0002088",NA,"750","750",NA,"Myrtales",NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA
"130","2020-08-20 14:58:14-03","UFSC","FLOR","16186","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand",NA,NA,NA,NA,"Klein, R.M.","9608","1971","08","10","Brasil","Santa Catarina","Paulo Lopes","Costa do Morro de Paulo Lopes.","-48.6836013793945","-27.9617004394531",NA,NA,"arbusto, flor branca, 3m altura","FLOR0016186",NA,"50","50",NA,"Myrtales",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA
"131","2020-08-20 14:58:14-03","UFSC","FLOR","2086","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand",NA,NA,NA,NA,"Klein, R.M.","5432","1964","08","24","Brasil","Santa Catarina","Rio do Sul","Matador.","-49.6431007385254","-27.2141990661621",NA,NA,"arvoreta, flor branca, 6m altura","FLOR0002086",NA,"350","350",NA,"Myrtales",NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA
"132","2020-01-31 10:39:07-03","IFAM","EAFM","13329","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand"," Avila, J.; Valadares, K.; Zank, S.","2014","05","11","Avila, J.V.C.; Valadares, K. & Zank, S.","352","2014","05","11","Brasil","Santa Catarina","Garopaba","Comunidade Quilombola, Morro do Fortunato","-48.665278","-28.023056","-48.665278","-28.023056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-01-31 10:39:07-03","IFAM","EAFM","13319","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand"," Avila, J.; Valadares, K.; Zank, S.","2014","02","10","Avila, J.V.C.; Valadares, K. & Zank, S.","342","2014","02","10","Brasil","Santa Catarina","Garopaba","Comunidade Quilombola, Morro do Fortunato","-48.665278","-28.023056","-48.665278","-28.023056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-02-08 12:43:48-03","UFRGS","ICN","084977","S","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Klein, RM","1974",NA,NA,"Klein, RM","9608","1971","08","10","Brasil","SC","Florianópolis","Paulo Lopes, Costa do Morro do Paulo Lopes","-48.5491981506348","-27.596700668335",NA,NA,"Doação da Universidade Federal de Santa Catarina; Arbusto com 3 m de altura. Flor branca.; Capoeira",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"135","2021-02-08 12:43:48-03","UFRGS","ICN","084631","S","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Legrand, CD","1972",NA,NA,"Klein; Bresolin, A","7628","1967","10","26","Brasil","SC","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,"Doação da Universidade Federal de Santa Catarina; Arvore com 15 m de altura. Fruto imaturo, verde.; Mata",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"136","2021-02-08 12:43:48-03","UFRGS","ICN","084632","S","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Legrand, CD","1973",NA,NA,"Bresolin, A","591","1972","10","02","Brasil","SC","Florianópolis","S. Trindande, Rio Tavares","-48.5491981506348","-27.596700668335",NA,NA,"Doação da Universidade Federal de Santa Catarina; Arvoreta com 8 m de altura. Flor branca.; Capoeirão",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"137","2021-02-08 12:43:48-03","UFRGS","ICN","084633","S","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Legrand, CD","1976",NA,NA,"Bresolin, A","857","1973","09","21","Brasil","SC","Imaruí","Alto Rio D'Una","-48.8199996948242","-28.3414001464844",NA,NA,"Doação da Universidade Federal de Santa Catarina; Arvoreta. 6 m de altura. Flor branca.; Beira do caminho. Pastagem.",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"29971","auto",NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:11:13-03","IBt","SP","111892","S","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Landrum, LR","1983",NA,NA,"Mattos, J","12043","1964","11","11","Brasil","Santa Catarina","Ituporanga","2km ao norte de Arnopolis. Na mata.","-49.6025009155273","-27.414400100708",NA,NA,"Árvore ca. 6m alt., frutos maduros amarelos, comestíveis.","SP056408","SP056408",NA,NA,NA,NA,NA,NA,"24812","auto",NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:11:13-03","IBt","SP","347409","S","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand",NA,NA,NA,NA,"Tomasulo, PLB","394","1993","01","29","Brasil","São Paulo","Mogi das Cruzes","Parque Municipal da Serra do Itapeti","-46.1883010864258","-23.5228004455566",NA,NA,NA,"SP020599","SP020599",NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
