"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","class","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"98","2011-04-01 17:58:00-03","MO","MOBOT","3179661","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","R.Liesner (MO)","Martha Serrano|Jeaneth Villalobos","2003","5","10","Bolivia","Chuquisaca","Luis Calvo","-63.8433333","-19.5586111",NA,NA,"1120.00000000",NA,NA,NA,NA,NA,"Serrano 4247","South America","Parque Nacional y Area de Manejo Integrado Serranía del Iñao. Comunidad Ticucha. Pendiente inferior de la Serranía del Iñao. Estribaciones colinadas. Bosque decíiduo 25 m de altura. En el sotobosque dominado por Ceroxylon spp. y Eugena uniflora. Ocasionalmente se observan individuos de Cereus spp. Además varias lianas y bejucos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"99","2015-04-21 05:44:00-03","MO","MOBOT","3320141","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","R.Liesner (MO)","Luzmila Arroyo P.|M. Vargas|Ivan Linneo|C. Roth","2006","6","14","Bolivia","Santa Cruz","Cordillera","-63.6733334","-18.2938889",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,"Arroyo Padilla 3338","South America","Bella Vista, Sendero Chorro el Fraile. Bosque semideciduo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"100","2015-03-30 14:13:00-03","MO","MOBOT","3368291","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","L. Biral (HRCB)","A. Carretero|Julia Gutiérrez R.|H. Huaylla|R. León|E. Portal","2003","12","16","Bolivia","Chuquisaca","Luis Calvo","-63.8830556","-19.5194445",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,"Carretero 916","South America","Aproximadamente a 3 Km. de la escuela de Entierrillos, serrania del Inao. Bosque Boliviano-Tucumana, con Myrtaceas, Juglandaceas y Lauraceas, bosque degradado, presencia de ganado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"101","2010-07-12 12:54:00-03","MO","MOBOT","3370435","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","R.Liesner (MO)","R. Chávez de Michel","2001","10","27","Bolivia","Tarija","Gran Chaco",NA,NA,NA,NA,"635.00000000",NA,NA,NA,NA,NA,"Michel 3185A","South America","Villamontes hacia Campo Sábalo. 14 kms desvío del Camino Nacional hacia la planta de GAS SABALO. Bosque Serrano Chaqueño.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"102","2018-06-27 05:25:00-03","MO","MOBOT","3370494","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","F. Zenteno","Freddy Zenteno","2006","3","2","Bolivia","Tarija","O'Connor","-64.07472","-21.70527",NA,NA,"1080.00000000",NA,NA,NA,NA,NA,"Zenteno Ruiz 4298","South America","Soledad, quebrada La Higuera. Bosque Tucumano Boliviano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2010-07-12 12:57:00-03","MO","MOBOT","3406002","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","R.Liesner (MO)","H. Maturo","2004","12","18","Argentina","Formosa",NA,"-58.8016667","-26.1016667",NA,NA,NA,NA,NA,NA,NA,NA,"Maturo 260","South America","Estancia El Ombu. Bosque de ribera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"104","2011-04-01 16:40:00-03","MO","MOBOT","3426673","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","R.Liesner (MO)","Luzmila Arroyo P.","2006","6","9","Bolivia","Santa Cruz","Cordillera","-63.5661111","-20.0169445",NA,NA,"500.00000000","800.00000000",NA,NA,NA,NA,"Arroyo Padilla 3207","South America","Camiri, camino hacia el chorro, orillas del Rio Parapeti. Bosque ribereño.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"105","2013-06-18 05:46:00-03","MO","MOBOT","3444096","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","!R.Liesner (MO)","M. Jiménez","2007","10","16","Bolivia","Chuquisaca","Luis Calvo","-63.7802778","-20.7016667",NA,NA,"1090.00000000",NA,NA,NA,NA,NA,"Jiménez 446","South America","Municipio Villa Vaca Guzmán, Cantón Iguembe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"106","2013-11-26 05:40:00-02","MO","MOBOT","3454979","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","A. Fuentes (LPB)","A. Carretero|Julia Gutiérrez R.|H. Huaylla|R. León|E. Portal","2003","12","16","Bolivia","Chuquisaca","Luis Calvo","-63.88305","-19.51944",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,"Carretero 916A","South America","Aprox. a 3 Km de la escuela de Entierrillos, serranía del Iñao. Bosque Tucumano-Boliviano, con Myrtaceas, Juglandaceas, y Lauraceas. Bosque degradado, presencia de ganado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2013-09-17 15:30:00-03","MO","MOBOT","3586693","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Luzmila Arroyo P","Maribel Vargas C.","2007","1","28","Bolivia","Santa Cruz","Florida","-63.6744445","-18.3241667",NA,NA,"1249.00000000",NA,NA,NA,NA,NA,"Vargas Contreras 308","South America","Bella Vista, a orillas de la quebrada la Lagunilla, camino asia el circuito ecoturistico Chorro del Fraile, vegetacíon ribereña.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"108","2015-07-31 15:26:00-03","MO","MOBOT","790917","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","L.Biral (HRCB)","Elsa M. Zardini|Tulio Tillería","1993","8","26","Paraguay","Caaguazú",NA,"-56.1833333","-25.4833333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 37051","South America","Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"844","4"
"109","2018-02-24 05:31:00-03","MO","MOBOT","2196529","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Tressens, S. G., //","M. Silvia Ferrucci|Sergio Cáceres M.|Marita Dematteis|R. Ranea|M. M. Sosa","1997","9","5","Argentina","Corrientes","Mercedes","-57.78333","-26.55",NA,NA,NA,NA,NA,NA,NA,NA,"Ferrucci 1290","South America","Destacamento de la Reserva Nacional Iberá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2016-09-05 16:02:16-03","UFSM","HDCF","2446","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Longhi, S. J.","Longhi, S. J.","1986","06","10","Brasil","Rio Grande do Sul","Santa Maria","-53.785556","-29.702778","-53.785556","-29.702778",NA,NA,NA,NA,NA,NA,"626","América","Morro Cerrito",NA,"Frutos vermelhos e pequeninos",NA,NA,NA,NA,"1986","07","07",NA,NA
"111","2019-03-29 10:41:18-03","UFSM","HDCF","932","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Sobral, M.","Marchiori, J. N. C.","1981","11","26","Brasil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América","Fazenda Major - Ibirocaí",NA,"Inventário de nativas (am. 15)",NA,NA,"89305","auto","1985","12","17",NA,NA
"112","2016-09-05 16:02:16-03","UFSM","HDCF","3993","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Longhi, S. J.","Longhi, S. J.","1989","06","07","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,"1325","América","Morro Link",NA,"Frutos vermelhos. Árvore pequena. Madeira coletada",NA,NA,"37819","auto","1989","06","07",NA,NA
"113","2019-03-29 10:41:18-03","UFSM","HDCF","904","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Sobral, M.","Marchiori, J. N. C.","1981","11","23","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"Inventário de nativas (am. 2). Morro",NA,NA,"48310","auto","1985","12","17",NA,NA
"114","2019-03-29 10:41:18-03","UFSM","HDCF","4669","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Figueira, M.","Longhi, S. J.","1996","11","17","Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América","Fazenda Tupi",NA,NA,NA,NA,"18634","auto","2015","04","09",NA,NA
"115","2016-09-05 16:02:16-03","UFSM","HDCF","1047","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Sobral, M.","Longhi, S. J.","1981","10","03","Brasil","Rio Grande do Sul","Santa Maria","-53.785556","-29.702778","-53.785556","-29.702778",NA,NA,NA,NA,NA,NA,"300","América","Cerrito",NA,"Seminário dos Irmãos Maristas",NA,NA,NA,NA,"1985","11","17",NA,NA
"116","2016-09-05 16:02:16-03","UFSM","HDCF","2116","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Marchiori, J. N. C.","Marchiori, J. N. C.","1985","12","28","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,"164","América","Morro Cechella",NA,NA,NA,NA,"37819","auto","1985","12","28",NA,NA
"117","2016-09-05 16:02:16-03","UFSM","HDCF","822","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Sobral, M.","Longhi, S. J.; Marchiori, J. N. C.","1981","10","13","Brasil","Rio Grande do Sul","Santiago","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,NA,NA,NA,NA,"185","América","Rincão dos Cardosos - Florida",NA,"Inventário de nativas (am. 4/7)",NA,NA,"56006","auto","1985","12","28",NA,NA
"118","2019-03-29 10:41:18-03","UFSM","HDCF","5747","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Scipioni, M. C.","Scipioni, M. C.","2007","01","15","Brasil","Rio Grande do Sul","Itaara","-54.358125","-29.900922","-54.358125","-29.900922",NA,NA,NA,NA,NA,NA,NA,"América","Reserva ecológica do Ibicuí-mirim",NA,NA,NA,NA,NA,NA,"2007","01","15",NA,NA
"119","2019-03-29 10:41:18-03","UFSM","HDCF","5787","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Scipioni, M. C.","Scipioni, M. C.","2006","01","20","Brasil","Rio Grande do Sul","Itaara","-54.358125","-29.900922","-54.358125","-29.900922",NA,NA,NA,NA,NA,NA,NA,"América","Reserva ecológica do Ibicuí-mirim",NA,NA,NA,NA,NA,NA,"2006","01","20",NA,NA
"120","2019-03-29 10:41:18-03","UFSM","HDCF","5744","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Scipioni, M. C.","Scipioni, M. C.","2007","01","12","Brasil","Rio Grande do Sul","Itaara","-54.358125","-29.900922","-54.358125","-29.900922",NA,NA,NA,NA,NA,NA,NA,"América","Reserva ecológica do Ibicuí-mirim",NA,NA,NA,NA,NA,NA,"2007","01","12",NA,NA
"121","2016-09-05 16:02:16-03","UFSM","HDCF","535","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Sobral, M.","Longhi, S. J.; Marchiori, J. N. C.","1981","07","15","Brasil","Rio Grande do Sul","Passo Fundo","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,NA,NA,NA,NA,"112","América","FLONA",NA,NA,NA,NA,NA,NA,"1985","12","17",NA,NA
"122","2019-03-29 10:41:18-03","UFSM","HDCF","943","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Sobral, M.","Oliveira, O. S.; Brena, D. A.","1982","02","12","Brasil","Rio Grande do Sul","Ibirubá","-53.0896987915039","-28.6275005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"Inventário de nativas (am. 41)",NA,NA,"31000","auto","1985","12","17",NA,NA
"123","2019-03-29 10:41:18-03","UFSM","HDCF","4845","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Figueira, M.","?","1998","01","15","Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América","Fazenda Tupi",NA,NA,NA,NA,"18634","auto","2015","04","09",NA,NA
"124","2019-03-29 10:41:18-03","UFSM","HDCF","4576","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Figueira, M.","Longhi, S. J.","1991","10","30","Uruguai",NA,"Artigas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tres Cerros de Catalán",NA,NA,NA,NA,NA,NA,"2016","03","22",NA,NA
"125","2019-03-29 10:41:18-03","UFSM","HDCF","4566","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Figueira, M.","Longhi, S. J.","1991","10","30","Uruguai",NA,"Artigas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tres Cerros de Catalán",NA,NA,NA,NA,NA,NA,"2016","03","22",NA,NA
"126","2020-06-15 15:29:57-03","UNESP-RC","HRCB","53571","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Sobral, M.","Biral, L.","2010","01","12","Brasil","São Paulo","Botucatu","-48.854333",NA,"48º51'15.6W","22º83'77,2S",NA,NA,NA,NA,NA,NA,"589",NA,"Mata da Pavuna",NA,"Arbusto, 2m, folhas menbranáceas, frutos verdes",NA,NA,NA,NA,"2012","02",NA,NA,NA
"127","2020-06-15 15:29:57-03","UNESP-RC","HRCB","58730","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Biral, L.","Biral, L.","2012","10","27","Brasil","São Paulo","Botucatu","-48.854942",NA,"48º51'17.79W","22º49.48'78,26S","616","616",NA,NA,NA,NA,"799",NA,"Mata da Pavuna. Rodovia Marechal Rondon Km 259. Trilha da direita para cachoeira. Lado esquerdo da trilha.",NA,"Arvoreta, 3 m de altura, folhas membranáceas, lisas in vivo, verrucosas quando secas, corola branca, disco verde, frutos imaturos verdes, maduros vermelhos. Amostra de material para extração de DNA.",NA,NA,NA,NA,"2012","10",NA,NA,NA
"128","2020-06-25 16:06:11-03","FUVATES","HVAT","5687","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","E. Freitas; L. Rocha","E. Freitas","2018","09","19","Brasil","Rio Grande do Sul","Forquetinha","-52.156944","-29.351944","-52º9'25''W","-29º21'7''S",NA,NA,"HVAT00005687",NA,NA,NA,"1187",NA,"Bauereck.",NA,"Arvoreta.; Interior da mata ciliar bem preservada do arroio Forquetinha.",NA,NA,NA,NA,"2018","09","19",NA,NA
"129","2020-06-25 16:06:11-03","FUVATES","HVAT","4290","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","M. Sobral","M. Verdi; B. Grosch; G. Klemez","2008","12","11","Brasil","Santa Catarina","Capão Alto","-50.760556","-28.17","-50º45'38''W","-28º10'12''S",NA,NA,"HVAT00004290",NA,NA,NA,"1149",NA,"Fazenda Pessegueirinho.",NA,"Doação do Herbário FURB, registro FURB 10863; Fruto imaturo verde; Regeneração IFFSC 529/L/4, ecótono floresta ombrófila mista, floresta estacional decidual",NA,NA,NA,NA,"2009","03","01",NA,NA
"130","2021-03-17 14:34:31-03","UTFPR-SL","SHPR","1256","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","L. Biral","Biral, L. | P. Akkawi","2020","10","12","Brasil","São Paulo","Botucatu","-48.510833","-22.832222","48°30'39 W","22°49'56 S",NA,NA,"SHPR001256","SHPR001256_v1 SHPR001256_v2 SHPR001256_v3 SHPR001256_v4 SHPR001256_v5 SHPR001256_v6 SHPR001256_v7","Anthophyta",NA,"2328","América do Sul","Mata da Pavuna","exsicata","Árvore, 3,5 m de altura, tronco cinza-escuro, folhas membranáceas, frutos imaturos verdes, maduros alaranjados.Habitat: Floresta Semidecidual",NA,NA,NA,NA,"2020","10",NA,NA,NA
"131","2020-09-12 05:00:02-03","US","US","2283491","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"T. Pederson","1957","9","23","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,"US03356910",NA,NA,"Celastrales","4621","South America","Rincón de Luna, estancia La Alicia Ana. Dep. Concepción.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"132","2020-09-12 05:00:02-03","US","US","1934866","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"W. G. F. Herter","1937","2",NA,"Uruguay","Montevideo",NA,NA,NA,NA,NA,"100","150","US03356918",NA,NA,"Celastrales","1980","South America","Dep. de Cerro Largo. Sierra de Ríos.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"133","2020-09-12 05:00:02-03","US","US","1055084","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"P. Jörgensen","1917","9",NA,"Argentina","Chaco",NA,NA,NA,NA,NA,NA,NA,"US03356920",NA,NA,"Celastrales","2147","South America","Territorio del Chaco- Rep. Argentina. Colonades, en el monte Los Palmas.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"134","2020-09-12 05:00:02-03","US","US","2123921","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"A. G. Schulz","1949","11",NA,"Argentina","Chaco",NA,NA,NA,NA,NA,NA,NA,"US03356914",NA,NA,"Celastrales","7355","South America","Gob. Chaco. Dep. Resistencia. Colonia Benitez.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"135","2020-09-12 05:00:02-03","US","US","3730581","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"M. Nee","2011","12","22","Bolivia","Santa Cruz","Vallegrande","-64.215","-18.3364",NA,NA,"1940",NA,"US01957119","US01957119_01",NA,"Celastrales","58754","South America - Neotropics","Along Road from El Trigal to Moro Moro, 2. 4 km W of San Juan del Chaco",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"136","2020-09-12 05:00:02-03","US","US","2283334","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"T. Pederson","1956","8","19","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,"US03356909","US03356909_01",NA,"Celastrales","3963","South America","Estancia Tuyuti. Dep. Itati.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"137","2020-09-12 05:00:02-03","US","US","2123747","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"I. Morel","1949","11","21","Argentina","Formosa",NA,NA,NA,NA,NA,NA,NA,"US03356915",NA,NA,"Celastrales","8928","South America","Dep. Pilcomayo. S.O. a 12 Kms. de Filipina (Est. Salaberry).",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"138","2020-09-12 05:00:02-03","US","US","2283352","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"T. Pederson","1956","9","15","Argentina","Chaco",NA,NA,NA,NA,NA,NA,NA,"US03356911",NA,NA,"Celastrales","3985","South America","Colonia Beniteg, Dep. Resistencia.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"139","2020-09-12 05:00:02-03","US","US","2283373","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"T. Pederson","1956","12","20","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,"US03356913",NA,NA,"Celastrales","4419","South America","Estancia Santa Maria, Dep. Mburucuyá.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"140","2020-09-12 05:00:02-03","US","US","2283354","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"T. M. Petersen","1956","9","15","Argentina","Chaco",NA,NA,NA,NA,NA,NA,NA,"US03356912",NA,NA,"Celastrales","3987","South America","Colonia Benítez, Dep. Resistencia.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"141","2020-09-12 05:00:02-03","US","US","2883146","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"T. Pederson","1970","1","29","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,"US03356908","US03356908_01",NA,"Celastrales","9633","South America","Near San Cosme.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"142","2020-09-12 05:00:02-03","US","US","2119611","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"G. J. Schwarz","1949","11","30","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,"US03356916",NA,NA,"Celastrales","8907","South America","Dep. Mburucuya. Estancia Santa Ana.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"143","2020-09-12 05:00:02-03","US","US","1934682","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"W. G. F. Herter","1931","11","1","Uruguay",NA,NA,NA,NA,NA,NA,"200",NA,"US03356917",NA,NA,"Celastrales","1173a","South America","Dep. de Minas. Penitente.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","1590114","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"S. Venturi","1924","6","8","Argentina","Tucuman",NA,NA,NA,NA,NA,"1500",NA,"US03356919",NA,NA,"Celastrales","2945","South America","Departamento Tafi. Cumbre de Siambon.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","1590115","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"S. Venturi","1922","9","19","Argentina","Tucuman",NA,NA,NA,NA,NA,"750",NA,"US03356921","US03356921_01",NA,"Celastrales","1896","South America","Departamento Burruyacu. Las Salinas.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"146","2020-09-12 05:00:02-03","US","US","2893404","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"O. Boelcke","1951","10","18","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,"US03356907",NA,NA,"Celastrales","4949","South America","Las Palmas.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"147","2020-09-02 16:33:27-03","Cenargen","CEN","67085","PreservedSpecimen","Plantae","Meliaceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","B. Schindler & M. Figueira","Glocimar Pereira-Silva","2005","05","04","Brasil","SC","CAMPO BELO DO SUL","-50.278888","-28.017777","-50.278888","-28.017777","800","800","CEN00067085","CEN00067085",NA,NA,"10008",NA,"Fazenda Gateados, margem esquerda do rio Varões.","Exsicatas","Área de influência indireta.",NA,NA,NA,NA,"2019","09",NA,NA,"4"
"148","2020-09-02 16:22:49-03","Cenargen","CEN","113804","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","M. Figueira & B.Schindler","Maurício Figueira","2019","03","10","Brasil","RS","SANTA MARIA","-53.784444","-29.7025","-53.784444","-29.7025",NA,NA,"CEN00113804","CEN00113804",NA,NA,"946",NA,"Morro do Cerrito.","Exsicatas","Floresta Estacional Subtropical do Domínio Atlântico e campos antrópicos. No topo do morro, área de encosta, sub-bosque, casca externa áspera, casca interna creme, fruto globoso a sub-globoso. Doação Herbário SMDB nº 18771.",NA,NA,NA,NA,"2019","03",NA,NA,"1"
"149","2020-09-02 16:22:49-03","Cenargen","CEN","71037","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","B. Schindler","Glocimar Pereira-Silva","2006","09","02","Brasil","SC","CAPÃO ALTO","-50.5119018554688","-27.9368991851807",NA,NA,NA,NA,"CEN00071037","CEN00071037",NA,NA,"10873",NA,"Primeiro tributário de margem direita a montante da ponte do Passo do Socorro.","Exsicatas","Anteras e estames creme, pétalas e sépalas verde claro, cálice verde. Área de influência direta (lago).",NA,NA,"41668","auto","2018","12",NA,NA,"4"
"150","2019-10-07 09:24:00-03","UEFS","HUEFS","35462","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"Ferrucci, M.S.","1997","09","05","Argentina","Corrientes","Mercedes",NA,NA,NA,NA,NA,NA,"HUEFS0035462","HUEFS0035462","Angiospermae","Celastrales","1290",NA,"Destacamento de la Reserva Nacional Iberá.",NA,"Borde de selva","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"151","2017-09-07 12:14:43-03","F","FMNH-SEEDPLANTS","V0323325F","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis",NA,NA,NA,"2005","12","3","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0323325F","V0323325F_01","Spermatophyta",NA,"2133","South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-01-30 12:39:01-02","F","FMNH-SEEDPLANTS","V0338057F","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis",NA,NA,"W. G. F. Herter","1937","2",NA,"Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0338057F","V0338057F_01","Spermatophyta",NA,"1980","South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
