"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","individualCount","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","previousCatalogNumber"
"100","2020-11-04 17:30:10-03","UEM","HUEM","31535","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Costa, AC","2014","10",NA,"Costa, AC","2014","10","20","Brasil","Paraná","Pinhão","Distrito de Faxinal do Céu.","-51.595091","-25.915732","-51.595091","-25.915732","Epífita.","HUEM000016413","HUEM000016413",NA,NA,NA,"04",NA,"1139","1139",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-11-04 17:30:10-03","UEM","HUEM","19626","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Milaneze-Gutierre, MA",NA,NA,NA,"Milaneze-Gutierre, MA","2009","10",NA,"Brasil","Paraná","Mauá da Serra",NA,"-51.2294006347656","-23.9013996124268",NA,NA,"frutos em outubro","HUEM000009460","HUEM000009460",NA,NA,NA,"43",NA,NA,NA,NA,NA,"16036","auto",NA,NA,NA,NA
"102","2020-11-04 17:30:10-03","UEM","HUEM","31668","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Costa, AC","2014","10",NA,"Costa, AC","2014","10","20","Brasil","Paraná","Pinhão","Distrito de Faxinal do Céu.","-51.6596984863281","-25.6956005096436",NA,NA,NA,"HUEM000016457","HUEM000016457",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA
"103","2020-11-04 17:30:10-03","UEM","HUEM","29757","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Costa, AC","2018","03","29","Costa, AC","2014","10","20","Brasil","Paraná","Pinhão","Faxinal do Céu","-51.6596984863281","-25.6956005096436",NA,NA,"Forófito: Araucaria angustifolia; 4m de alt. acima do solo; luminosidade intermediária (ora exposta ao sol, ora na sombra); predomina em galhos de araucária, mas ocorre em variados forófitos.","HUEM000016409","HUEM000016409",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA
"104","2016-08-23 09:45:42-03","NHMLondon","NHM-LONDON-BOT","BM000525165","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","E.C. Smidt","2005","06",NA,"A.F. Regnell","1870","03","19","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"270",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4647348"
"105","2020-08-20 14:54:43-03","UFSC","FLOR","16216","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Venturi, S.","2012","12","03","Venturi, S.; Trevisan, R. & Hassemer, G.N.","2012","12","03","Brasil","Santa Catarina","Bom Jardim da Serra","Borda do Cânion das Laranjeiras.","-49.54","-28.271944","49º32'24''W","28º16'19''S","rupícola, flor amarelo-creme com listras rosa, Fruto Maduro,. com fotos da planta viva.","FLOR0016216",NA,NA,NA,"Asparagales","79",NA,"1353","1353",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-08-20 20:37:52-03","UFSC","FLOR","4805","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Pabst, G.","1976",NA,NA,"Klein, R.M.","1964","08","26","Brasil","Santa Catarina","Abelardo Luz",NA,"-52.3283004760742","-26.5646991729736",NA,NA,"flor esverdeada","FLOR0004805",NA,NA,NA,"Asparagales","5543",NA,"900","900",NA,NA,"35836","auto",NA,NA,NA,NA
"107","2020-08-20 14:54:43-03","UFSC","FLOR","3198","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Pabst, G.",NA,NA,NA,"Smith, L.B.; Klein, R.M.","1964","12","04","Brasil","Santa Catarina","Água Doce",NA,"-51.5560989379883","-26.9978008270264",NA,NA,NA,"FLOR0003198",NA,NA,NA,"Asparagales","13530",NA,"1100","1100",NA,NA,"52743","auto",NA,NA,NA,NA
"108","2020-08-20 14:54:43-03","UFSC","FLOR","3197","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Pabst, G.",NA,NA,NA,"Smith, L.B.; Klein, R.M.","1964","11","08","Brasil","Santa Catarina","Irani",NA,"-51.9016990661621","-27.0247001647949",NA,NA,NA,"FLOR0003197",NA,NA,NA,"Asparagales","13042",NA,"700","700",NA,NA,"13629","auto",NA,NA,NA,NA
"109","2020-08-20 20:37:52-03","UFSC","FLOR","4819","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Pabst, G.","1976",NA,NA,"Klein, R.M.","1963","11","01","Brasil","Santa Catarina","Lages","Morro do Pinheiro Seco.","-50.326099395752","-27.8160991668701",NA,NA,NA,"FLOR0004819",NA,NA,NA,"Asparagales","4514",NA,"950","950",NA,NA,"70701","auto",NA,NA,NA,NA
"110","2021-03-04 15:42:04-03","IF","SPSF","51399","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","C.N. Fraga","2016","02","26","A. Maruyama & L. Cicco","2016","02","25","Brasil","SP","Campos do Jordão",NA,"-45.544444","-22.671944",NA,NA,"COLETA: Epífita em forófito de Moquiniastrum polymorphum, flores de coloração amarronzada.; GEOGRAFIA: Floresta Ombrófila Mista;",NA,NA,NA,"Magnoliophyta","Orchidales","336","América do Sul","1457","1457",NA,NA,NA,NA,"Liliopsida",NA,NA,NA
"111","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.",NA,NA,NA,NA,"Comm. Geogr.Geol. S. Paulo",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2391?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat ad arbores in Serra de Caldas prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"270","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat ad arbores in Serra de Caldas prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil",NA,NA,"in arboribus ad Serra da Pedra Branca altit. 1700m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.",NA,NA,NA,NA,"Comm. Geogr.Geol. S. Paulo",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2391","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil",NA,NA,"in arboribus ad Serra da Pedra Branca altit. 1700m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat ad arbores in Serra de Caldas prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"270?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat ad arbores in Serra de Caldas prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Paraná ","Curitiba","in prov. Paraná prope Corityba","-49.2731","-25.4278",NA,NA,"Floret Novembri - Februario",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"120","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Paraná ","Curitiba","in prov. Paraná prope Corityba","-49.2731","-25.4278",NA,NA,"Floret Novembri - Februario",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"121","2021-02-08 12:52:10-03","UFRGS","ICN","014966b","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Smidt, EC","2007","08",NA,"Dutra, J","1928","02","01","Brasil","RS","Bom Jesus","Fazenda Caraúna","-50.4166984558105","-28.6678009033203",NA,NA,"No mato","ICN00039213",NA,NA,"Monocotyledon",NA,"966b","América do Sul",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA
"122","2021-02-08 12:52:10-03","UFRGS","ICN","143783","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Buzatto, CR","2005","10","02","Buzatto, CR; Busato, R","2005","10","02","Brasil","RS","Mato Castelhano","Floresta Nacional de Passo Fundo. Talhão 10","-52.1916999816895","-28.278299331665",NA,NA,"Doação do herbário da UPF.","ICN00039218",NA,NA,"Monocotyledon",NA,"20","América do Sul",NA,NA,NA,NA,"13310","auto",NA,NA,NA,NA
"123","2021-02-08 12:52:10-03","UFRGS","ICN","032661","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Smidt, EC","2007","08",NA,"Waechter, JL","1976","11","14","Brasil","RS","Ronda Alta","14 Km após em direção á Passo Fundo","-52.8018989562988","-27.7667007446289",NA,NA,"Epífita com flores verde-claras e estrias liláses.; Em mato","ICN00039209",NA,NA,"Monocotyledon",NA,"386","América do Sul",NA,NA,NA,NA,"27322","auto",NA,NA,NA,NA
"124","2021-02-08 12:52:10-03","UFRGS","ICN","160651","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Buzatto, CR",NA,NA,NA,"Buzatto, CR","2009","01","16","Brasil","RS","São José dos Ausentes","Fazenda dos Sonhos","-50.0657997131348","-28.7483005523682",NA,NA,NA,"ICN00039217",NA,NA,"Monocotyledon",NA,"488","América do Sul",NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA
"125","2021-02-08 12:52:10-03","UFRGS","ICN","014966a","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Smidt, EC","2007","08",NA,"Dutra, J","1926","10","09","Brasil","RS","São Leopoldo","Ferrabraz.","-51.1472015380859","-29.7602996826172",NA,NA,"Epífita.; No mato","ICN00039214",NA,NA,"Monocotyledon",NA,"966a","América do Sul",NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA
"126","2021-02-08 12:52:10-03","UFRGS","ICN","051078","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Smidt, EC","2007","08",NA,"Waechter, JL","1981","11","09","Brasil","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,"Epífito com flores verdes-claras e estrias purpúreas, inflorescência nutante. Início da floração.; Interior de mata de Araucária","ICN00039215",NA,NA,"Monocotyledon",NA,"1859","América do Sul",NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA
"127","2021-02-08 12:52:10-03","UFRGS","ICN","053147","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Smidt, EC","2007","08",NA,"Arzivenco, L","1976","11","10","Brasil","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,"ICN00039211",NA,NA,"Monocotyledon",NA,"234","América do Sul","950","950",NA,NA,"38649","auto",NA,NA,NA,NA
"128","2021-02-08 12:52:10-03","UFRGS","ICN","053148","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Smidt, EC","2007","08",NA,"Kleebank, K","1982","01","14","Brasil","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,"Mata de Araucária","ICN00039212",NA,NA,"Monocotyledon",NA,"14","América do Sul","950","950",NA,NA,"38649","auto",NA,NA,NA,NA
"129","2021-02-08 12:52:10-03","UFRGS","ICN","053490","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Smidt, EC","2007","08",NA,"Waechter, JL","1982","11","06","Brasil","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,"Epífito com flores verde-pálidas com estrias purpúreas.; Interior de mata","ICN00039210",NA,NA,"Monocotyledon",NA,"1906","América do Sul",NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA
"130","2021-02-08 12:52:10-03","UFRGS","ICN","133990","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Pabst, G",NA,NA,NA,"Klein, RM","1964","08","26","Brasil","SC","Abelardo Luz",NA,"-52.3283004760742","-26.5646991729736",NA,NA,"Doação do Herbário do Centro de Pesquisas e Estudos Botânicos.; Flor esverdeada.; Epífito em mata de galeria.","ICN00039219",NA,NA,"Monocotyledon",NA,"5543","América do Sul","900","900",NA,NA,"35836","auto",NA,NA,NA,NA
"131","2021-02-08 12:52:10-03","UFRGS","ICN","152369","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Buzatto, CR","2007","10","19","Buzatto, CR","2007","10","19","Brasil","SC","Campo Belo do Sul","Fazenda Gateados","-50.760799407959","-27.8992004394531",NA,NA,NA,"ICN00039216",NA,NA,"Monocotyledon",NA,"346","América do Sul",NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA
"132","2019-11-21 10:12:56-03","IBt","SP","27205","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Smidt, EC","2007","08",NA,"Loefgren, A; Edwall, G","1894","04","10","Brasil","São Paulo",NA,"Campo de Bocaina, mata virgem, Invernada, Pinhal",NA,NA,NA,NA,"Herbácea espífita, flor alba, roseo-striata","SP009485","SP009485",NA,NA,NA,"CGG2391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-21 10:12:56-03","IBt","SP","27208","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Handro, O","1980","10",NA,"Regnell, AF",NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,"SP001955","SP001955",NA,NA,NA,"II-270",NA,NA,NA,NA,"Isotype","25710","auto",NA,NA,NA,NA
"134","2019-11-21 10:12:56-03","IBt","SP","5447","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Smidt, EC","2007","08",NA,"Zikán, JF","1921","04","06","Brasil","Minas Gerais","Passa Quatro",NA,"-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"17293","auto",NA,NA,NA,NA
"135","2019-11-21 10:12:56-03","IBt","SP","3785","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Smidt, EC","2007","08",NA,"Hoehne, FC","1920","03","27","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA
"136","2019-11-21 10:12:56-03","IBt","SP","3808","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Smidt, EC","2007","08",NA,"Hoehne, FC","1930","03","27","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA
"137","2019-11-21 10:12:56-03","IBt","SP","183456","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Mancinelli, WS","2010","07","20","Hatschbach, G; Hirzinker, F","1981","11","24","Brasil","Paraná","Palmas",NA,"-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,NA,NA,NA,"44416",NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA
"138","2019-11-21 10:12:56-03","IBt","SP","170294","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Mancinelli, WS","2010","07","20","Mattos, JR","1963","12","20","Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,NA,NA,"11339",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA
"139","2019-11-21 10:12:56-03","IBt","SP","49621","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Smidt, EC","2007","08",NA,"Kuhlmann, M","1943","03","26","Brasil","São Paulo","Amparo","Monte Alegre","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"359",NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA
"140","2019-11-21 10:12:56-03","IBt","SP","55330","S","Plantae","Orchidaceae","Bulbophyllum","sturmhoefelii","Bulbophyllum sturmhoefelii","Hoehne","Hoehne, FC","1950",NA,NA,"Sturmhoefel, R","1949","11","07","Brasil","Rio Grande do Sul","Taquara","Gramado","-50.7806015014648","-29.6506004333496",NA,NA,NA,"SP001956","SP001956",NA,NA,NA,"1",NA,NA,NA,NA,"Holotype","22252","auto",NA,NA,NA,NA
