"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","scientificNameAuthorship","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"143","2020-09-30 10:58:28-03","MNHN","RECOLNAT_MNHN_P","P01224211","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Moeller",NA,"1893","1","1",NA,"Brasil","Santa Catarina","Blumenau","S. Brasil, Blumenau.","-49.0661010742188","-26.9193992614746","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224211' target='other'> <mi>dwc_moreinfo</mi></a>","P01224211","P01224211_01",NA,"(Bory) B.Øllg.",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA,NA,"75",NA
"144","2021-02-11 17:19:25-03","UFPR","UPCB","57355","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata","Labiak, P.H.","Labiak, P.H.","760","1998","03","22",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,"Epífita na mata nebular..",NA,NA,"1350","(Bory) Rothm.","1350",NA,"17116","auto","1998","04",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-09-29 14:53:04-03","UFPR","UPCB","57103","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Matos, F.B.","Matos, F.B. et al.","1149","2006","05","17",NA,"Brasil","Paraná","Guaratuba","Parque Nacional Saint-Hilaire/ Lange (Serra da Prata)","-48.666667","-25.6",NA,"Epífita a 2m do solo, em mata nebular no topo do morro. Floresta Ombrófila Densa.","UPCB0011063","UPCB0011063","1300","(Bory) B.Øllg.","1300",NA,NA,NA,"2017",NA,NA,"-48.666667","-25.6",NA,NA,NA,NA,NA
"146","2020-09-29 14:53:04-03","UFPR","UPCB","61230","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Michelon, C.","Labiak, P.H. et al.","4380","2008","01","09",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, trilha para a Cachoeira Itaporani.","-44.619444","-22.428333",NA,"Epífita. Floresta Atlântica..","UPCB0011066","UPCB0011066","1150","(Bory) B.Øllg.","1150",NA,NA,NA,"2013","04","24","-44.619444","-22.428333",NA,NA,NA,NA,NA
"147","2020-09-29 14:53:04-03","UFPR","UPCB","82385","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Labiak, P. H.","Bonnet, A. | Caglioni, E.","95","2012","05","07",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Pico da Coledônia. Floresta Ombrófila Densa",NA,"-22.355",NA,"Epífito..","UPCB0011064","UPCB0011064","2200","(Bory) B.Øllg.","2200",NA,NA,NA,"2013","09","01",NA,"-22.355",NA,NA,NA,NA,NA
"148","2020-09-29 14:53:04-03","UFPR","UPCB","68010","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Pereira, J.B.S.","Pereira, J.B.S. | Marinero, F.","351","2008","10","24",NA,"Brasil","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná","-48.833333","-25.233333",NA,"Epífita, próximo a trilha. Floresta Atlântica. Floresta Ombrófila Densa Altomontana.","UPCB0011067","UPCB0011067","1500","(Bory) B.Øllg.","1600",NA,NA,NA,"2008","01","01","-48.833333","-25.233333",NA,NA,NA,NA,NA
"149","2020-09-29 14:53:04-03","UFPR","UPCB","69439","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Pereira, J.B.S.","Pereira, J.B.S.","88","2007","12","17",NA,"Brasil","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná. Pico Caratuva.","-48.833333","-25.25",NA,"Interior da mata, epífita. Floresta Ombrófila Densa Altomontana..","UPCB0011058","UPCB0011058","1700","(Bory) B.Øllg.","1700",NA,NA,NA,"2008","01","01","-48.833333","-25.25",NA,NA,NA,NA,NA
"150","2020-09-29 14:53:04-03","UFPR","UPCB","69447","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Pereira, J.B.S.","Pereira, J.B.S. et al.","119","2007","12","17",NA,"Brasil","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná. Pico Caratuva.","-48.833333","-25.25",NA,"No interior da mata, epífita. Floresta Ombrófila Densa Altomontana..","UPCB0011068","UPCB0011068","1500","(Bory) B.Øllg.","1500",NA,NA,NA,"2008",NA,NA,"-48.833333","-25.25",NA,NA,NA,NA,NA
"151","2020-09-29 14:53:04-03","UFPR","UPCB","69485","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Pereira, J.B.S.","Pereira, J.B.S. | Meyer, F.","244","2008","03","18",NA,"Brasil","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná. Pico Caratuva.","-48.833333","-25.233333",NA,"Epífita, 1,5m do solo em Mata Nebular. Floresta Ombrófila Densa Altomontana..","UPCB0011083","UPCB0011083","1700","(Bory) B.Øllg.","1700",NA,NA,NA,"2008",NA,NA,"-48.833333","-25.233333",NA,NA,NA,NA,NA
"152","2020-09-29 14:53:04-03","UFPR","UPCB","90800","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Matos, F.B. & Völtz, R.R.","Völtz, R.R et al.","1057","2016","04","22",NA,"Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, Colina Verde, região dos Agudos","-48.832778","-25.292222",NA,"Erva epífeta, crescendo dependurada nos galhos de forófitos a 2m alt. Em Floresta Ombrófila Densa altomontana; soros amarelados..","UPCB0029504","UPCB0029504","1355","(Bory) B.Øllg.","1355",NA,NA,NA,"2016","11",NA,"-48.832778","-25.292222",NA,NA,NA,NA,NA
"153","2020-09-29 14:53:04-03","UFPR","UPCB","47654","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Matos, F.B.","Kersten, R.","643","2003","07","01",NA,"Brasil","Paraná","Campina Grande do Sul","Morro Capivari Grande","-49.0553016662598","-25.3055992126465",NA,"Epífita, floresta ombrófila densa altomontana..","UPCB0011082","UPCB0011082","1500","(Bory) B.Øllg.","1500",NA,"55154","auto","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-09-29 14:53:04-03","UFPR","UPCB","76162","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Gasper, A. L. de","Gasper, A.L.de","1654","2008","03","25",NA,"Brasil","Santa Catarina","Ponte Alta","Morro do Funil","-50.380298614502","-27.4841995239258",NA,"Epífita.",NA,NA,"1135","(Bory) B.Ollg.","1135",NA,"33166","auto","2008","05","01",NA,NA,NA,NA,NA,NA,NA
"155","2020-09-29 14:53:04-03","UFPR","UPCB","79615","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Matos, F.B.","Michelon, C. et al.","1123","2011","07","12",NA,"Brasil","Paraná","Tibagi","Parque Estadual do Guartelá.","-50.4136009216309","-24.5093994140625",NA,"Epífita na floresta ripária do rio Iapó. Canyon Guartelá..",NA,NA,"830","(Bory) B.Ollg.","830",NA,"56988","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-09-29 14:53:04-03","UFPR","UPCB","67389","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Michelon, C.","Michelon, C.","527","2009","10","03",NA,"Brasil","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná, Pico Caratuva.","-49.0553016662598","-25.3055992126465",NA,"Epífita ao longo da trilha. Floresta ombrófila densa altomontana..","UPCB0011062","UPCB0011062",NA,"(Bory) B.Øllg.",NA,NA,"55154","auto","2009","10","07",NA,NA,NA,NA,NA,NA,NA
"157","2020-09-29 14:53:04-03","UFPR","UPCB","49501","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Scheer, M.B.","Mocochinski, A.Y. | Scheer, M.","348","2003","06","09",NA,"Brasil","Paraná","Morretes","Serra da Igreja, Morro dos Padres","-48.834400177002","-25.476900100708",NA,"Epífita pendente. Floresta ombrófila densa altomontana..","UPCB0011079","UPCB0011079","1200","(Bory) B.Øllg.","1200",NA,"30514","auto","2004","01","01",NA,NA,NA,NA,NA,NA,NA
"158","2020-09-29 14:53:04-03","UFPR","UPCB","59243","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Schwartsburd, P.B.","Schwartsburd, P.B. | Lima, A.M.X.","1258","2007","03","04",NA,"Brasil","Paraná","Campina Grande do Sul","Serra do Capivari, Morro Capivari Grande.","-49.0553016662598","-25.3055992126465",NA,"Rupícola da matinha nebular. Floresta altomontana, mata nebular e campos de altitude..","UPCB0011084","UPCB0011084","1600","(Bory) B.Øllg.","1600",NA,"55154","auto","2007","01","01",NA,NA,NA,NA,NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","3322441","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata","P. Windisch","Paulo G. Windisch","Windisch 8742","1997","4","27","South America","Brazil","Rio Grande do Sul",NA,"Municipio de São José Ausentes, distr. Silveiras, Pico Montenegro.",NA,NA,NA,NA,NA,NA,"1300.00000000","(Bory) Rothm.","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2012-07-02 15:59:00-03","MO","MOBOT","3398839","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata","A.R. Smith","J. Cordeiro|E.L. Barbosa|J.M. Cruz","Cordeiro 1543","1999","7","1","South America","Brazil","Paraná",NA,"Morro Camacuã (Mun. Campina Grande do Sul).",NA,NA,NA,NA,NA,NA,NA,"(Bory) Rothm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"161","2008-05-27 22:02:00-03","MO","MOBOT","3398844","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata","P. Labiak","J.M. Silva","Silva 3306","2001","8","18","South America","Brazil","Paraná",NA,"Serra Ibitiraquire, trilha para o Pico Paraná (Mun. Campina Grande do Sul).",NA,NA,NA,NA,NA,NA,NA,"(Bory) Rothm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2015-12-09 09:00:35-02","F","FMNH-PTERIDOPHYTES","C0664157F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata",NA,NA,NA,NA,NA,NA,"South America","Brazil","Santa Catarina",NA,NA,"-50","-27",NA,NA,"C0664157F","C0664157F_01",NA,"(Bory) Rothm.",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2015-12-09 09:00:35-02","F","FMNH-PTERIDOPHYTES","C0664156F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Lycopodium","quadrifariatum","Lycopodium quadrifariatum",NA,NA,NA,NA,NA,NA,"South America","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,"C0664156F","C0664156F_01",NA,"Bory",NA,"Lycopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-09-12 05:00:02-03","US","US","1280201","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"P. K. Dusén","8402","1909","6","18","South America","Brazil","Santa Catarina",NA,"Orleans, in silva primaeva ad trunkos arborum",NA,NA,NA,NA,"US01382632","US01382632_01",NA,"(Bory) B. Øllg.",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"165","2020-09-12 05:00:02-03","US","US","2420883","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"G. Hatschbach","7108","1960","7","3","South America","Brazil","Paraná",NA,"Mun. Cerro Azul, Morro Grande",NA,NA,NA,NA,"US01382635","US01382635_01",NA,"(Bory) B. Øllg.",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"166","2020-09-12 05:00:02-03","US","US","1516150","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"P. K. Dusén","16999","1915","4","7","South America","Brazil","Paraná",NA,"Jaguariahyva in silvula atn truncos at.",NA,NA,NA,NA,"US01382633","US01382633_01",NA,"(Bory) B. Øllg.",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"167","2020-09-12 05:00:02-03","US","US","2543290","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Reitz & Klein, --","6339","1958","1","29","South America","Brazil","Santa Catarina",NA,"Sabiá, Vidal Ramos, Espífito, da mata",NA,NA,NA,NA,"US01382636","US01382636_01","750","(Bory) B. Øllg.",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"168","2020-09-12 05:00:02-03","US","US","1284595","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"L. H. Bailey & E. Z. Bailey","1327","1924","2",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"In Jardim Botanico",NA,NA,NA,NA,"US01382634","US01382634_01",NA,"(Bory) B. Øllg.",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"169","2020-09-12 05:00:02-03","US","US","2414801","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Reitz & Klein, --","2430","1956","1","18","South America - Neotropics","Brazil","Santa Catarina",NA,"Piloes, palhoca epifito, da mata",NA,NA,NA,NA,"US01950496","US01950496_01","300","(Bory) B. Øllg.",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"170","2019-12-09 17:30:09-03","UFPR","EFC","14006","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Pereira, J.B.S.","Blum, C.T.; Brotto, M.L.","656","2009","11","09",NA,"Brasil","Paraná","Morretes","Serra da Prata","-48.6987","-25.614",NA,"Epífita em galho caído, aos 1.100 m.s.n.m. Fértil.","EFC014006",NA,"656","(Bory) B.Øllg.","656",NA,NA,NA,"2009","11","15","-48.6987","-25.6140",NA,NA,NA,NA,NA
"171","2020-10-15 09:53:54-03","UFPR","EFC","15289","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Matos, F.B.; Völtz, R.R.","Völtz, R.R.; et al.","1057","2016","04","22",NA,"Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, Colina Verde, região dos Agudos","-48.8328","-25.2922",NA,"Erva epífita, crescendo dependurada nos galhos de forófito a 2 m alt. em Floresta Ombrófila Densa Altomontana; soros amarelados","EFC015289",NA,"1355","(Bory) B.Øllg.","1355",NA,NA,NA,"2016","11","19","-48.8328","-25.2922",NA,NA,NA,NA,NA
"172","2019-12-09 17:30:09-03","UFPR","EFC","13913","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Canestraro, B.K.","Blum, C.T.","1611","2014","04","21",NA,"Brasil","Paraná","Morretes","Serra da Farinha Seca - morro Mãe Catira","-48.9052","-25.3505",NA,"Epífita a 2,5 m de altura, aos 1.280 m.s.n.m. Com esporos amarelos.","EFC013913",NA,"1280","(Bory) B.Øllg.","1280",NA,NA,NA,"2017","11","01","-48.9052","-25.3505",NA,NA,NA,NA,NA
"173","2018-10-08 09:56:48-03","UFSS","REAL","162","S","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Alves-Silva, L.; Pauletti, J.","Pauletti, J.; Alves-Silva, L.; Ristow, R.; Silva, A.F.; Alves-Silva, L.; Ristow, R.; Silva, A.F.","09","2014","02","24",NA,"Brasil","Paraná","Quatro Barras","Cume do Morro do Anhangava","-49.002472","-25.388194",NA,NA,NA,NA,"1406","(Bory) B.Øllg.","1406",NA,NA,NA,"2014","02","25","-49.002472","-25.388194",NA,NA,NA,NA,NA
"174","2014-04-04 18:25:58-03","PNFM","IRAI","8419","S","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Pauletti, J.; Alves-Silva, L.","Pauletti, J.","9","2014","02","24",NA,"Brasil","Paraná","Quatro Barras","Cume do Morro do Anhangava","-49.002472","-25.388194",NA,"Sub-bosque","IRAI00008419",NA,"1406","(Bory) B.Øllg.","1406",NA,NA,NA,"2014","02","25","-49.002472","-25.388194",NA,NA,NA,NA,NA
"175","2021-03-25 13:52:30-03","UNIVILLE","JOI","3578","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata","P. Labiak","J.M. Silva","3306","2001","08","18",NA,"Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, trilha para o Pico Paraná.","-49.0553016662598","-25.3055992126465",NA,"; HABITAT: Floresta Atlântica de ecosta do morro; HABITO: Epífita","JOI003578","JOI003578",NA,"(Bory) Rothm.",NA,NA,"55154","auto","2001","01","01",NA,NA,NA,NA,NA,NA,NA
"176","2021-03-25 13:52:30-03","UNIVILLE","JOI","15231","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata","C. Michelon","Mancinelli, W.S.","882","2009","04","24",NA,"Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,"; HABITO: Epífita","JOI015231","JOI015231","150","(Bory) Rothm.","150",NA,"37150","auto","2010","10","05",NA,NA,NA,NA,NA,NA,NA
"177","2021-03-25 13:52:30-03","UNIVILLE","JOI","15227","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata","Michelon, C.","Mancinelli, W.S.","831","2008","01","28",NA,"Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,"; HABITO: Epífita","JOI015227","JOI015227","700","(Bory) Rothm.","700",NA,"37150","auto","2010","10","05",NA,NA,NA,NA,NA,NA,NA
"178","2021-03-25 13:52:30-03","UNIVILLE","JOI","10408","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata","Vieira","F.C.S. Vieira","1558","2006","01","11",NA,"Brasil","Santa Catarina","Joinville","Morro Jurapê.","-48.8456001281738","-26.3043994903564",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana","JOI010408","JOI010408",NA,"(Bory) Rothm.",NA,NA,"37150","auto","2010","08","01",NA,NA,NA,NA,NA,NA,NA
"179","2021-03-25 13:52:30-03","UNIVILLE","JOI","7988","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata","Gasper, A. L.","Gasper, A. L.","1654","2008","03","25",NA,"Brasil","Santa Catarina","Ponte Alta",NA,"-50.380298614502","-27.4841995239258",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FOM Alto Montana","JOI007988","JOI007988","1135","(Bory) Rothm.","1135",NA,"33166","auto","2008","05","01",NA,NA,NA,NA,NA,NA,NA
"180","2019-10-07 09:38:36-03","UEFS","HUEFS","49297","PreservedSpecimen","Plantae","Pteridophyta","Lycopodiales","Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata",NA,"Cordeiro, J.","1543","1999","07","01",NA,"Brasil","Paraná","Campina Grande do Sul","Morro Camacuã.","-49.0553016662598","-25.3055992126465",NA,"Afloramentos rochosos; campo de altitude.","HUEFS0049297","HUEFS0049297",NA,"(Bory) Rothm.",NA,"Lycopodiopsida","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-01-12 15:24:20-03","UFMG","BHCB-SL","87153","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Salino, A","Salino, A; Lombardi, JA; Mota, RC; Almeida, TE; Viana, PL","9446","2004","03","07","América","Brasil","Minas Gerais","Santa Maria do Salto","Distrito de Talimã; Fazenda Duas Barras, Floresta Ombrófila Densa Montana","-40.049278","-16.413889",NA,"Epífita a aproximadamente 4m de altura; interior de mata. Fértil.","BHCB001866","BHCB001866","820","(Bory) B.Øllg.","820",NA,NA,NA,"2014","03",NA,"-40.049278","-16.413889",NA,NA,NA,NA,NA
"182","2020-03-04 20:43:24-03","UFMG","BHCB-SL","148598","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Windsch, PG","Korte, A; Kniess, A","347","2009",NA,NA,"América","Brasil","Santa Catarina","Botuverá","Cinema, epífita; Floresta Ombrófila Densa","-49.23","-27.27",NA,NA,NA,NA,"1670","(Bory) B.Øllg.","1670",NA,NA,NA,"2016","10","27","-49.23","-27.27",NA,NA,NA,NA,NA
"183","2020-03-04 20:43:24-03","UFMG","BHCB-SL","160708","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Windsch, PG","Schimitt, JL; Caglioni, E; Andrade, S; Cristofolini, C","1063","2010","01","26","América","Brasil","Santa Catarina","São Martinho","Chicão","48.870019","-28.080011",NA,"Forófito 7. Epífita IFFSC e173a (Acima de 4 m); Floresta Ombrófila Densa; Estádio de Suces.: Avançado.; Epífita de arbórea; Floresta Ombrófila Densa.",NA,NA,NA,"(Bory) B.Øllg.",NA,NA,NA,NA,"2016","10","26","48.870019","-28.080011",NA,NA,NA,NA,NA
"184","2020-02-11 18:25:59-03","UFMG","BHCB-SL","166883","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Almeida, TE","Almeida, TE; Salino, A; Schneider, H; Hennequin, S; Câmara, PS; Shaw, AJ","3394","2013",NA,NA,"América","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Região de Pedra Menina. Estrada entre a Macieira e a Casa Quei, Campos de altitude.","-41.821667","-20.490556",NA,"Erva epífita a 2,5 m de altura, borda de floresta a beira da estrada. Prensado em álcool.",NA,NA,"1648","(Bory) B.Øllg.","1648",NA,NA,NA,"2013","11","19","-41.821667","-20.490556",NA,NA,NA,NA,NA
"185","2020-02-11 18:25:59-03","UFMG","BHCB-SL","94084","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Stehmann, JR","4117","2004",NA,NA,"América","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,"Floresta Ombrófila Densa.",NA,NA,NA,"(Bory) B.Øllg.",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-03-04 20:43:24-03","UFMG","BHCB-SL","148633","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Windsch, PG","Cadorin, TJ; Clemes, SM; Oliveira, CPL","718","2009","09","23","América","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí, Área Virgem do Parque Nacional da Serra do Itajaí.","-49.0661010742188","-26.9193992614746",NA,"Epífita IFFSC e578a ( Abaixo de 4 m). Sobre forófito 2, também encontrada sobre galho caido; Floresta Ombrófila Densa; Estádio Sucess.: Primário.; Epífita no interior do fragmento",NA,NA,"660","(Bory) B.Øllg.","660",NA,"34291","auto","2016","10","26",NA,NA,NA,NA,NA,NA,NA
"187","2020-02-11 18:25:59-03","UFMG","BHCB-SL","124588","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Salino, A","Gasper, AL de; Dreveck, S; Brogni, E","1654","2008","03","25","América","Brasil","Santa Catarina","Ponte Alta","Lat.: 585869 S Long.: 6982805 W.","-50.380298614502","-27.4841995239258",NA,"Epífita. Florística IFSC 456. FOM Alto Montana.",NA,NA,"1135","(Bory) B.Øllg.","1135",NA,"33166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-11-12 17:00:51-03","UEL","FUEL","32800","PreservedSpecimen","Plantae","Tracheophyta","Lycopodiales","Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Silva, JM; Barbosa, E; Ribas, OS; Costa, EF","3306","2001","08","18",NA,"Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, trilha para o Pico Paraná, floresta atlântica da encosta do morro","-49.0553016662598","-25.3055992126465",NA,NA,"FUEL002541",NA,NA,"(Bory) B.Øllg.",NA,NA,"55154","auto","2015","06","20",NA,NA,NA,NA,NA,NA,NA
"189","2020-08-20 20:39:32-03","UFSC","FLOR","28923","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata","Smith, A.R.","Poliquesi, C.B.; Cordeiro, J.","221","1994","03","09",NA,"Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,"terrícola","FLOR0028923",NA,"1300","(Bory) Rothm.","1300",NA,"41937","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
