"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"128","2019-08-20 10:27:12-03","UNICAMP","UEC","40697","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart. ex Miq.","Bidá, A","1996","05",NA,"Morellato-Fonzar, LPC; Rodrigues, RR","17823","1985","05","07","Brazil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"flor, Árvore, 5m alt., flores brancas.",NA,NA,"Serra do Japi, Mirante.","Magnoliopsida",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA
"129","2019-08-20 10:27:12-03","UNICAMP","UEC","71320","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart. ex Miq.","Bidá, A","2000","02",NA,"Tamashiro, JY","26775","1992","06","11","Brazil","São Paulo","Santo Antônio do Pinhal","-45.6599998474121","-22.8199996948242",NA,NA,NA,NA,"vegetativo, Árvore ca. 6m de altura, flores esverdeadas.",NA,NA,"Parque Municipal.","Magnoliopsida",NA,NA,NA,"10885","auto",NA,NA,NA,NA,NA
"130","2019-08-20 10:27:12-03","UNICAMP","UEC","23220","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart. ex Miq.","Melo, MMRF","1980","10",NA,"Kuhlmann, M","2834","1950","05","26","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"vegetativo, Árvore da mata. Nativa.",NA,NA,"Jardim Botânico","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"131","2019-08-20 10:27:12-03","UNICAMP","UEC","23231","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart. ex Miq.","Melo, MMRF","1980","10",NA,"Handro, O","s.n.","1935","05","04","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"flor, Árvore. Flores alvacentes. Nativa",NA,NA,"Jardim Botânico","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"132","2019-08-20 10:27:12-03","UNICAMP","UEC","23247","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart. ex Miq.","Hoehne, FC",NA,NA,NA,"Hoehne, FC","s.n.","1932","06","17","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"vegetativo, Árvore da mata. Flores esverdeadas. Nativa.",NA,NA,"Jardim Botânico","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"133","2021-04-01 14:00:33-03","UNICAMP","UEC","23247000","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart. ex Miq.","Hoehne, FC",NA,NA,NA,"Hoehne, FC","s.n.","1932","06","17","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"vegetativo, Árvore da mata. Flores esverdeadas. Nativa.",NA,NA,"Jardim Botânico","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"134","2019-08-20 10:27:12-03","UNICAMP","UEC","23248","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart. ex Miq.","Melo, MMRF","1980","10",NA,"Handro, O","437","1933","05","25","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"flor, Árvore, flores brancas.",NA,NA,"Jardim Botânico","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"135","2019-08-20 10:27:12-03","UNICAMP","UEC","23246","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart. ex Miq.","Kuhlmann, M",NA,NA,NA,"Kuhlmann, M","3440","1946","10","04","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"fruto, Árvore da mata. Nativa",NA,NA,"Jardim Botânico.","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"136","2019-08-20 10:27:12-03","UNICAMP","UEC","23221","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart. ex Miq.","Melo, MMRF","1980","10",NA,"Handro, O","s.n.","1934","05","20","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"flor, Arvoreta da mata, com flores alvo-esverdeadas. Nativa",NA,NA,"Jardim Botânico.","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"137","2020-10-27 11:25:21-03","UFPB","JPB","65717","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Borges, JP","2013","09","11","Borges, JP; Simão, PC; Escher, AR","145","2013","02","25","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"; DESC: Arbórea. Área 1, 459° indivíduo","JPB0065717",NA,"Parque Ecológico Paulo Gorski","Angiosperma","Dicotyledon","Southern America",NA,"47841","auto",NA,NA,NA,NA,NA
"138","2019-11-06 09:57:48-03","UFOP","OUPR","24332","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Aranha-Filho, J.L.M.","2010","05",NA,"Fritsch, P.W.; Aranha-Filho, J.L.M.","1802","2005","10","14","Brasil","Paraná","Curitiba","-43.554806","-19.232944","-43.554806","-19.232944","692","692","Araucaria forest. Tree 3 m tall, young fruti green, mature fruti blackish. Growing in partial shade",NA,NA,"300 m from the Centro de Ciências Florestais e da Madeira, UFPR (Univ. Federal do Paraná). 20 m off the road to the Centro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-04 13:19:46-03","UDESC","LUSC","8169","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Stedille, L.I.B.",NA,NA,NA,"Stedille, L.I.B.","72","2015","01","23","Brasil","Santa Catarina","Otacílio Costa","-50.121898651123","-27.4831008911133",NA,NA,NA,NA,NA,"LUSC001275","LUSC001275","Fazenda Campo de Dentro.",NA,NA,NA,NA,"48988","auto",NA,NA,NA,NA,NA
"140","2020-12-04 13:19:46-03","UDESC","LUSC","5701","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Sobral, M.E.G.",NA,NA,NA,"Negrini, M.",NA,NA,NA,NA,"Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"LUSC001280","LUSC001280",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"141","2019-01-17 11:25:11-02","PUCRS","MPUC","16606","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","P.J.S. Silva Filho","2010","01","01",NA,NA,"2008","09","14","Brasil","RS","Viamão","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,NA,"em torno do Lago Tarumã",NA,"Ebenales","South America",NA,NA,NA,"Magnoliopsida",NA,"1239","1",NA
"142","2019-10-16 09:41:28-03","PUCRS","MPUC","17023","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Cristiane Follmann Jurinitz","2018","11","12",NA,NA,"1982","05","15","Brasil","RS","Guaíba","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,"Coletado em beira de morro",NA,NA,"BR 116, km 32",NA,"Ebenales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA
"143","2019-10-16 09:41:28-03","PUCRS","MPUC","15479","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Cristiane Follmann Jurinitz","2018","11","12",NA,NA,"1981","05","17","Brasil","RS","Guaíba","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,"BR 116, Km 32",NA,"Ebenales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"2",NA
"144","2019-01-17 11:25:11-02","PUCRS","MPUC","20440","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","C.F. Jurinitz","2015","01","01",NA,NA,"2005","01","16","Brasil","RS","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,NA,NA,NA,"RS 389, Km 69,5",NA,"Ebenales","South America",NA,"15157","auto","Magnoliopsida",NA,NA,"1",NA
"145","2019-10-16 09:41:28-03","PUCRS","MPUC","11444","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Cristiane Follmann Jurinitz","2018","11","12",NA,NA,"2006","05","24","Brasil","RS","Sapiranga","-51.0069007873535","-29.6380996704102",NA,NA,NA,NA,NA,NA,NA,".",NA,"Ebenales","South America",NA,"11711","auto","Magnoliopsida",NA,NA,"1",NA
"146","2019-01-17 11:25:11-02","PUCRS","MPUC","9350","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","C.F. Jurinitz",NA,NA,NA,NA,NA,"1999","02","20","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"Cognição da Mata de Araucária do CPCN Pró-Mata",NA,NA,"CPCN Pró-Mata",NA,"Ebenales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA
"147","2019-01-17 11:25:11-02","PUCRS","MPUC","14219","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","M. Sobral",NA,NA,NA,NA,NA,"2000","04","24","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"Floresta Ombrófila Mista (F: 83)",NA,NA,"CPCN Pró-Mata",NA,"Ebenales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA
"148","2019-01-17 11:25:11-02","PUCRS","MPUC","21495","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","B. Rambo",NA,NA,NA,NA,NA,"1950","05","03","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,NA,NA,"Linha Campestre",NA,"Ebenales","South America",NA,"21601","auto","Magnoliopsida",NA,"4905","1",NA
"149","2020-10-14 10:06:50-03","FURB","FURB","13273","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Sobral, M","2009","07","17","Dreveck, S.; Carneiro, F.E.","833","2009","04","21","Brasil","Santa Catarina","Alfredo Wagner","-49.4091667","-27.7222223","-49.4091667","-27.7222223","612","612","Fito IFFSC 279/O/19 Habitat: Floresta Ombrófila Mista; Estágio Inicial Habito: arbórea; flor botão floral verde claro","FURB44860","FURB44860","Lomba Alta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-14 10:06:50-03","FURB","FURB","13476","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Sobral, M","2009","07",NA,"Verdi, M.; Hasckel, R.P. & Klemz, G.","1932","2009","04","03","Brasil","Santa Catarina","Urubici","-49.4122222","-27.9922222","-49.4122222","-27.9922222","1482","1482","Fito IFFSC 192/O/122 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbórea;","FURB03657","FURB03657","Campo dos Padres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-14 10:06:50-03","FURB","FURB","31796","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Aranha, J","2010","11","24","Dreveck, S.","2278","2010","06","16","Brasil","Santa Catarina","Rio dos Cedros","-49.32","-26.55","-49.3200000","-26.5500000","890","890","Florística IFFSC 906 (Arbórea) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio médio de regeneração; interior do fragmento Habito: arbórea; Fruto verde;","FURB44861","FURB44861","Alto Rio dos Cedros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 10:06:50-03","FURB","FURB","35608","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Aranha, J","2011","07","25","Korte, A.","6697","2011","04","19","Brasil","Santa Catarina","Brunópolis","-50.94","-27.36","-50.9400000","-27.3600000","920","920","Florística IFFSC 405 (Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbórea;","FURB44858","FURB44858","Carazinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 10:06:50-03","FURB","FURB","45561","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Oliveira, AA de","2015","01","24","Oliveira, A.A. de","1001","2015","01","24","Brasil","Santa Catarina","Capão Alto","-50.3997222","-27.9002778","-50.3997222","-27.9002778","870","870","Fito IFFSC 208 /S/69","FURB44859","FURB44859","km 14.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-14 10:06:50-03","FURB","FURB","51653","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Farias, D.M.","2016","10",NA,"Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","739","2016","10","08","Brasil","Santa Catarina","São Joaquim","-50.04","-28.26","-50.0400000","-28.2600000","1206","1206","botões florais verdes Habitat: encosta íngreme de solo rochoso Habito: Árvore","FURB51653","FURB51653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-14 10:06:50-03","FURB","FURB","51690","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Farias, D.M.","2016","11",NA,"Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","848","2016","11","01","Brasil","Santa Catarina","Lebon Régis","-50.76","-27","-50.7600000","-27.0000000","884","884","frutos verdes Habitat: APP de rio Habito: Árvore","FURB51690","FURB51690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-10-14 10:06:50-03","FURB","FURB","51692","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Farias, D.M.","2016","11",NA,"Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","844","2016","11","01","Brasil","Santa Catarina","Lebon Régis","-50.76","-27","-50.7600000","-27.0000000","884","884","frutos verdes Habitat: área de floresta ciliar Habito: Árvore","FURB51692","FURB51692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-09 14:47:26-03","FURB","FURB","54519","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Funez, L.A.","2016","09","01","Oliveira, A.A. de","3274","2016","04","11","Brasil","Santa Catarina","Caçador","-51.3","-26.685","-51.3000000","-26.6850000","900","900","SC_PR_550_F_3_9_35 Habitat: Floresta Habito: Árvore","FURB54519","FURB54519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-10-14 10:06:50-03","FURB","FURB","54896","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Farias, D.M.","2017","09","25","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","953","2017","09","07","Brasil","Santa Catarina","Angelina","-49.05","-27.4505556","-49.0500000","-27.4505556","841","841","flor creme Habitat: borda da U.A. Habito: árvore","FURB54896","FURB54896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-10-14 10:06:50-03","FURB","FURB","61919","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Roher, D.","2017","01","30","Felitto, G.; Roher, D.; Bonaldi, R. A.; Dutra, M.M.","1061","2016","11","08","Brasil","Santa Catarina","Mafra","-49.7344444","-26.1647222","-49.7344444","-26.1647222","786","786","Frutos imaturos verdes Habitat: Floresta Ombrófila Mista Habito: Árvore","FURB61919","FURB61919","Linha férrea RUMO-ALL, trecho Mafra- São Francisco do Sul.49.7344444, Longitude: -26.164722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-10-14 10:06:50-03","FURB","FURB","64574","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Bones, F.L.V.","2019","08","29","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","3926","2018","11","08","Brasil","Santa Catarina","Xavantina","-52.3794445","-27.045","-52.3794445","-27.0450000","898","898","Fruto imaturo Habitat: Floresta estacional decidual; Estágio avançado; Interior da unidade amostral Habito: Arbórea","FURB64574","FURB64574","Linha Guararapes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-10-14 10:06:50-03","FURB","FURB","8948","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Sobral, M","2008","04","01","Verdi, M.; Dreveck, S. & Carneiro, F.E.","299","2008","02","20","Brasil","Santa Catarina","Curitibanos","-50.5802778","-27.4505556","-50.5802778","-27.4505556","811","811","IFFSC 369/N/29. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: flor botão floral branco","FURB44862","FURB44862","Santa Cruz do Sul - Fazenda Bela Vista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-10-14 10:06:50-03","FURB","FURB","48970","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Dall#?#Agnol, RF","2008","10","20","Cotarelli, V.M.; Francisco, E.M. & Dall#?#Agnol, R.F.","146","2008","06","10","Brasil","Paraná","Mauá da Serra","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,NA,"FURB48970","FURB48970","Estância Manain.",NA,NA,NA,NA,"16036","auto",NA,NA,NA,NA,NA
"163","2021-03-16 17:51:55-03","UCS","HUCS","45439","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Cenci, M.","2016","09",NA,"Gonzatti, F.","2601","2016","08","25","Brasil","Rio Grande do Sul","Caxias do Sul","-51.010639","-29.016444","-51.010639","-29.016444","706","706","árvore ca. 3m de altura em bordo de mata, junto à campo. Mata ciliar do Rio São Marcos",NA,NA,"Ponte do Rio São Marcos","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-16 17:51:55-03","UCS","HUCS","980","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Rambo, B.",NA,NA,NA,"Sehnem, A.","s.n.","1950","05","03","Brasil","Paraná","Montenegro",NA,NA,NA,NA,NA,NA,"Arbor in dumeto.&nf;Coleção ASSL 4905.",NA,NA,"Linha Campestre","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-16 17:51:55-03","UCS","HUCS","36683","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Giehl, E.H.","2010",NA,NA,"Pasini, E.","519","2010","11","27","Brasil","Rio Grande do Sul","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Em beira de mata atlântica.",NA,NA,NA,"Angiospermae","Ericales",NA,NA,"27350","auto",NA,NA,NA,NA,NA
"166","2021-03-16 17:51:54-03","UCS","HUCS","16140","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Smith, S.F.","2001","07",NA,"Wasum, R.A.","682","2000","10","06","Brasil","Rio Grande do Sul","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Interior da mata.",NA,NA,NA,"Angiospermae","Ericales",NA,NA,"63451","auto",NA,NA,NA,NA,NA
"167","2021-03-16 17:51:54-03","UCS","HUCS","18067","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Smith, S.F.","2001","07",NA,"Kegler, A.","1145","2001","10","20","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Interior da mata.",NA,NA,"Ana Rech","Angiospermae","Ericales",NA,NA,"49662","auto",NA,NA,NA,NA,NA
"168","2021-03-16 17:51:55-03","UCS","HUCS","8508","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Smith, S.F.","1992","05",NA,"Wasum, R.A.","s.n.","1992","04","02","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Arbusto, beira da mata.",NA,NA,"Ana Rech, Faxinal.","Angiospermae","Ericales",NA,NA,"49662","auto",NA,NA,NA,NA,NA
"169","2021-03-16 17:51:55-03","UCS","HUCS","3077","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Bidá, A.","1996","05","22","Wasum, R.A.","s.n.","1987","06","20","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Árvore em beira de mata.",NA,NA,"Conceição","Angiospermae","Ericales",NA,NA,"49662","auto",NA,NA,NA,NA,NA
"170","2021-03-16 17:51:55-03","UCS","HUCS","23561","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Smith, S.F.","2004","10",NA,"Brunetto, A.","85","2004","04","19","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Interior da mata.",NA,NA,"Faxinal.","Angiospermae","Ericales",NA,NA,"49662","auto",NA,NA,NA,NA,NA
"171","2021-03-16 17:51:54-03","UCS","HUCS","20423","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Smith, S.F.","2003","06",NA,"Kegler, A.","1297","2003","02","09","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Em mata de bracatinga.",NA,NA,"Forqueta","Angiospermae","Ericales",NA,NA,"49662","auto",NA,NA,NA,NA,NA
"172","2021-03-16 17:51:54-03","UCS","HUCS","15805","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Smith, S.F.","2001","08",NA,"Kegler, A.","907","2000","03","20","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"em orla da mata.",NA,NA,"Forqueta","Angiospermae","Ericales",NA,NA,"49662","auto",NA,NA,NA,NA,NA
"173","2021-03-16 17:51:55-03","UCS","HUCS","21720","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Smith, S.F.","2003","10",NA,"Kegler, A.","1567","2002","02","17","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Na formação de bracatinga.",NA,NA,"Forqueta.","Angiospermae","Ericales",NA,NA,"49662","auto",NA,NA,NA,NA,NA
"174","2021-03-16 17:51:55-03","UCS","HUCS","35293","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Grings, M.",NA,NA,NA,"Grings, M.","644","2004","10",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Na beira do capão.&nf;Herbário ICN 160851",NA,NA,"Morro do Osso.","Angiospermae","Ericales",NA,NA,"29946","auto",NA,NA,NA,NA,NA
"175","2021-03-16 17:51:55-03","UCS","HUCS","33061","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Kray, J.G.",NA,NA,NA,"Kray, J.G.","39","2002","10","24","Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Herbário ICN 33061",NA,NA,"Parque Estadual de Itapuã, estrada para Praia da Pedreira.","Angiospermae","Ericales",NA,NA,"41667","auto",NA,NA,NA,NA,NA
"176","2021-03-16 17:51:54-03","UCS","HUCS","17842","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Smith, S.F.","2002","04",NA,"Wasum, R.A.","1105","2001","06","03","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Interior da mata.",NA,NA,"RS- 235","Angiospermae","Ericales",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"177","2021-03-16 17:51:54-03","UCS","HUCS","18074","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Smith, S.F.","2001","07",NA,"Wasum, R.A.","1185","2001","10","21","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Interior da mata.",NA,NA,"RS- 235, KM 68","Angiospermae","Ericales",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"178","2021-03-16 17:51:55-03","UCS","HUCS","4075","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart.","Smith, S.F.","1988","07",NA,"Wasum, R.A.","s.n.","1988","05","14","Brasil","Rio Grande do Sul","Garibaldi","-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"Arbusto em beira da estrada, flores brancas.",NA,NA,"Vila Santana","Angiospermae","Ericales",NA,NA,"25074","auto",NA,NA,NA,NA,NA
"179","2019-08-16 08:41:18-03","UTFPR","HCF","21712","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart. ex Miq.","P.C. Ferreira","2015","10","08","P.C. Ferreira","30","2015","10","02","Brasil","PR","Piraquara","-48.990278","-25.514167","48°59'25 W","25°30'51 S","1015","1015","árvore, 3,5 m, frutos imaturos verdes. Floresta Ombrófila Montana.",NA,NA,"Morro do Canal, base do morro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-08-16 08:41:18-03","UTFPR","HCF","27955","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart. ex Miq.","M.L. Brotto","2018","08","06","M.L. Brotto","2680","2018","06","04","Brasil","PR","Tuneiras do Oeste","-52.758611","-23.913611","52°45'31 W","23°54'49 S","510","510","árvore com 4 m de altura. Frutos imaturos verdes, maduros pretos. Relicto de Savana.",NA,NA,"próximo à Reserva Biológica das Perobas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-08-16 08:41:18-03","UTFPR","HCF","26655","S","Plantae","Symplocaceae","Symplocos","tetrandra","Symplocos tetrandra","Mart. ex Miq.","M.G. Caxambu","2018","11","29","M.G. Caxambu","8600","2018","11","08","Brasil","PR","Mamborê","-52.451861","-24.286833","52°27'06,7 W","24°17'12,6 S","697","697","árvore ca. 7 m, heliófita. Frutos imaturos verdes.",NA,NA,"Estação Ecológica Municipal David",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
