"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","infraspecificEpithet","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"94","2013-12-25 14:26:00-02","MO","MOBOT","117238","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","D. Reynel (MO)","Walter A. Palacios","Palacios Cuenca 1033","1985","2","18","South America","Ecuador","Napo","Orellana","Estación Experimental INIAP-Payamino. 5 km al norte de Coca. Bosque húmedo tropical.","-77","-0.4333333","250.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-18","10",NA,NA
"95","2020-08-12 08:36:00-03","MO","MOBOT","117446","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynel (MO)","David A. Neill","Neill 6239","1985","4","6","South America","Ecuador","Napo",NA,"7 km al N de Coca. Estacion Experimental de INIAP-Payamino. Bosque humedo tropical. Bosque primario y margenes.","-77","-0.4666667","250.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"96","2009-11-12 08:24:00-02","MO","MOBOT","1211697","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynel","Robert F. Smith","Smith V10013","1985","5","11","South America","Venezuela","Yaracuy",NA,"Dto. Bolivar. Hacienda El Jaguar.",NA,NA,"900.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"97","2011-03-22 14:29:00-03","MO","MOBOT","2747017","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","J. Kallunki (NY)","Juan Perea","Perea 2151","2004","11","14","South America","Peru","Pasco","Oxapampa","Dist. Huancabamba. Sector Huampal. Bosque secundario.","-75.5858333","-10.1977777","1091.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
"98","2013-07-10 13:45:00-03","MO","MOBOT","2765906","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","A. Araujo-Murakami (LPB-MO), 06/","Alfredo F. Fuentes|et al.","Fuentes Claros 9310","2005","7","3","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Tunukili, al SW de Mojos. Bosque subandino superior estacional humedo con Juglans boliviana, Nectandra cissiflora y Rubiaceae spp. Inventario fitosociologico Madidi 54. Plantas alcoholizadas.","-68.8794445","-14.57","1809.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-90","4",NA,NA
"99","2009-11-12 16:52:00-02","MO","MOBOT","2811828","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynet","Julian A. Steyermark|Victor Carreño E.","Steyermark 108833","1973","12","29","South America","Venezuela","Lara",NA,"Parque Nacional Yacambu: rich forested slopes, cloud forest in quebrada with small stream, above the capilla, 18 km. from Paso de Angostura, 15 km. SSE of Sanare.",NA,NA,"1680.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","2812507","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynet","Carmen Josse","Josse 922","1993","3","27","South America","Ecuador","Manabí",NA,"Parque N. Machalilla, sector Agua Blanca hacia S. Sebastián. Bosque seco semideciduo hasta bosque húmedo, secundarios. Terreno accidentado.","-80.66666","-1.56666","200.00000000","550.00000000",NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2009-11-12 16:52:00-02","MO","MOBOT","2812799","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynet","Julian A. Steyermark|Victor Carreño E.","Steyermark 105865","1972","4","30","South America","Venezuela","Aragua",NA,"Entre La Quebrada Río Hondo al Sur de Tremaria y Choroní, en la vertiente hacia el mar, en las faldas adyacentes al Río Grande del Medio.",NA,NA,"900.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2013-05-07 06:03:00-03","MO","MOBOT","2812809","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynet","Ynés Mexia","Mexia 5324","1930","11","20","South America","Brazil","Minas Gerais",NA,"Vicosa. Road to São Miguel, near km. 5; border forest on slope.",NA,NA,"700.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2012-01-04 14:33:00-02","MO","MOBOT","2812813","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynet","José Bono","Bono 4146","1984","8","24","South America","Venezuela","Táchira",NA,"Selva nublada. Páramo de La Laja; Dtto. Capacho.","-72.18138","7.88805","1550.00000000","1600.00000000",NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2010-07-07 17:25:00-03","MO","MOBOT","2812873","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynet","Luis E. Forero","Forero Pinto 583","1976","7","6","South America","Colombia","Chocó","Acandi","Corregimiento de Unguia; Reserva Indígena Cuna de Arquía","-77.1","8.0186111","100.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","1",NA,NA
"105","2012-12-23 05:06:00-02","MO","MOBOT","2812931","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynet","Luis Valverde","Valverde 1112","1989","1","26","South America","Venezuela","Mérida",NA,"Carretera La Trampa- La Sabana- La Azulita.",NA,NA,NA,NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2012-04-17 14:38:00-03","MO","MOBOT","2813592","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynet","Luis E. Ruiz-Terán","Ruíz-Terán 443","1961","2","14","South America","Venezuela","Mérida",NA,"Cerro de la Mina, bosque submontano húmedo, Municipio Jacura, Distrito Acosta, Estado Falcón, Venezuela.",NA,NA,"350.00000000","650.00000000",NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"107","2009-10-21 21:10:00-02","MO","MOBOT","2813690","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynet","Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121485","1980","2","21","South America","Venezuela","Sucre",NA,"Distrito Cagigal (near border with Distrito Arismendi): PENINSULA DE PARIA: Cloud forest of uppermost slopes tributary to headwater tributaries of Río Cumaná, below trail between El Paujil and El Brasil.","-62.71666","10.66111","850.00000000","890.00000000",NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","2813837","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynet","TAWJOERAN","TAWJOERAN 12585","1969","10","10","South America","Suriname","Brokopondo",NA,"Natuur-Park Brownsberg.",NA,NA,NA,NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-12-15 11:14:00-02","MO","MOBOT","2814141","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynel","D.A. Folli","Folli 1615","1992","4","27","South America","Brazil",NA,NA,"Maninha da porca. CVRD Linhares. Est. Farinha Seca, ant. 221, km 3,850, lado direito.",NA,NA,NA,NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"110","2020-08-10 18:46:00-03","MO","MOBOT","2814665","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynet","David A. Neill|Walter A. Palacios|Jorge Zaruma","Neill 6261","1985","4","8","South America","Ecuador","Napo",NA,"8 Km al N de Coca. (Puerto Francisco de Orellana). Bosque Humedo Tropical. Suelo aluvial fertil. Bosque aecundario.","-77","-0.4","250.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"111","2012-12-30 05:10:00-02","MO","MOBOT","3347222","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","G. Aymard","Nidia Cuello|Carlos Oráa|Alex González|Exio Cavallaro","Cuello A. 1230","1995","12","13","South America","Venezuela","Trujillo",NA,"Dtto. Boconó. Parque Nacional Guaramacal. Selvas Nubladas de la vertiente sur.","-70.16694","9.22555","2400.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-12-15 10:40:00-02","MO","MOBOT","3418092","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynel","Jomar G. Jardim","Jardim 2484","2000","1","17","South America","Brazil","Bahia","Jussari","Entrada a 7,5 km na Rod Jussari/Palmira. Faz. Teimoso, 1,7 km da entrada. Reserva Particular do Patrimônio Natural (RPPN) Serra do Teimoso.","-39.5361111","-15.1602778",NA,NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"113","2014-01-24 14:12:00-02","MO","MOBOT","880682","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynel (MO)","Milton Aulestia|O. Gonti","Aulestia 1791","1994","2","17","South America","Ecuador","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción Km. 75-76, entre el Río Tivacuno y Río Yasuni. Bosque húmedo Tropical. Bosque primario. Colinas de suelo rojo.","-76.3","-0.8333333","250.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"114","2018-06-03 05:28:00-03","MO","MOBOT","881931","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynel (MO)","Alberto Dik|R. Enomenga","Dik 1138","1994","3","1","South America","Ecuador","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción, Km 79-82. Bosque húmedo Tropical. Bosque primario. Suelos rojos.","-76.3","-0.83333","250.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","2813757","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynet","Douglas C. Daly","Daly 7281","1991","11","10","South America","Brazil","Acre",NA,"Mun. Xapuri. Rio Acre. @ 3 hours by boat downstream from Xapuri and 1 hr walking inland from left bank. Trail through moist forest on relatively level terrain.","-68.33333","-10.75",NA,NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2009-12-15 10:40:00-02","MO","MOBOT","2814265","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynel","D.A. Folli","Folli 1484","1991","11","18","South America","Brazil","Espírito Santo","Linhares","Reserva Florestal CVRD. Estrada do Jueirana vermelha.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,"1",NA,NA
"117","2018-09-17 15:47:00-03","MO","MOBOT","101067856","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel",NA,"J.E.B. Warming","Warming s.n.","1864","11",NA,"South America","Brazil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,"1","Holotype",NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","118621","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynel","Alwyn H. Gentry|A. da Silva","Gentry 58712","1987","8","27","South America","Brazil","São Paulo",NA,"Santa Genebra Forest Reserve, Barão Geraldo near Campinas. Disturbed semideciduous forest.","-46.08333","-22.86666","550.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-182","3",NA,NA
"119","2020-06-22 14:19:05-03","UNESP-IBILCE","SJRP","33584","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.",NA,"Almeida Neto, A. & Ranga, N. T.","285.0","2008","04","08","América do Sul","Brasil","São Paulo","Matão (G9)","Fazenda Cambuhy","-48.53722222","-21.62055556",NA,NA,NA,"Árvore, P-C 45, I-595. Biota",NA,NA,NA,"-48.53722222","-21.62055556",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"120","2021-01-10 20:47:49-03","INPA","INPA","197822","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Melo, MFF","Kuhlmann, JG","6423","1943","11","11","Southern America","Brasil","Espírito Santo",NA,"Goitacazes, Rio Doce",NA,NA,NA,NA,NA,NA,"INPA0197822",NA,NA,NA,NA,"2001","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-08-31 09:09:55-03","INPA","INPA","171761","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Tawjoeran, JA","12585","1996","10","10","Southern America","Suriname",NA,NA,"Brokopondo, Natuurpark Brownsberg.",NA,NA,NA,NA,NA,NA,"INPA0171761",NA,NA,NA,NA,"2005","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-08-31 09:09:55-03","INPA","INPA","181396","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Daly, DC","7281","1991","11","10","Southern America","Brasil","Acre","Xapurí","Rio Acre. 3 hours by boat downstream from Xapuri and 1 hr walking inland from left bank.","-68.333333","-10.75",NA,NA,NA,NA,"INPA0181396",NA,NA,"-68.333333","-10.75","2005","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-08-31 09:09:55-03","INPA","INPA","197806","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Spada, JS","84","1972","11","23","Southern America","Brasil","Espírito Santo",NA,"Reserva Florestal de Linhares - CVRD, próximo a Carpintaria Velha, Talhão 507",NA,NA,NA,NA,NA,NA,"INPA0197806",NA,NA,NA,NA,"2005","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-01-10 20:47:49-03","INPA","INPA","197808","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Melo, MFF","Lino, AM","19","1972","03","07","Southern America","Brasil","Espírito Santo",NA,"Reserva Florestal de Linhares - CVRD - Próximo estrada X-1, talhão 507",NA,NA,NA,NA,NA,NA,"INPA0197808",NA,NA,NA,NA,"2001","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-08-31 09:09:55-03","INPA","INPA","215452","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Daly, DC","7964","1993","10","28","Southern America","Brasil","Acre","Sena Madureira","Rio Iaco, Basin of Rio Purus, Rio Iaco, right bank, Nova Olinda, between Igarapé Santo Antônio and Ig. Boa Esperança. Near high-water mark. Vegetation dominated by.","-69.216667","-10.116667",NA,NA,NA,NA,"INPA0215452",NA,NA,"-69.216667","-10.116667","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-01-10 20:47:49-03","INPA","INPA","233001","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Souza, SS de","142","2005","01","16","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O7, km 5.5. Solo muito argiloso.","-59.912059","-2.973265","100","100",NA,NA,"INPA0233001",NA,"INPA0233001 INPA0233001_e","-59.912059","-2.973265","2010","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-01-10 20:47:49-03","INPA","INPA","176340","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Melo, MFF","Daly, DC","7338","1992","03","11","Southern America","Brasil","Acre","Cruzeiro do Sul","Reserva Extrativista do Alto Juruá, Reserva Extrativista do Alto uruá, basin of Rio Juruá, Rio Bagé, near mouth of river","-72.216667","-8.916667",NA,NA,NA,NA,"INPA0176340",NA,NA,"-72.216667","-8.916667","2001","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-01-10 20:47:49-03","INPA","INPA","184582","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Melo, MFF","Matthes, LAF","INPA184582","1977","06","25","Southern America","Brasil","São Paulo","Campinas","Nativa em mata na reserva do Bosque dos Jequitibás","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"INPA0184582",NA,NA,NA,NA,"2001","04","23900","auto",NA,NA,NA,NA,NA,NA,NA
"129","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","26728",NA,"Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","M. Groppo/09-04-2008","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen, Clara.","1936","2006","03","15",NA,"Brasil","Espírito Santo","Águia Branca","Assentamento 16 de Abril","-40.734722","-18.907028","150","150",NA,"Arvoreta 9m, frutos verdes. Interior de mata.","MBML026728",NA,NA,"40W44'5","18S54'25,3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","27734",NA,"Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","M. Groppo/09-04-2008","L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","1651","2006","11","29",NA,"Brasil","Espírito Santo","Águia Branca","Rochedo, Trilha do Córrego, propr.: Ailton Corteleti.","-40.798611","-18.944167","380","380",NA,"Arvoreta 9m de alt. Flores e botões florais brancos. Acúleos pelo caule. Mata beira do córrego.","MBML027734",NA,NA,"40W47'55","18S56'39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","28414",NA,"Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","M. Groppo/09-04-2008","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","591","2006","02","01",NA,"Brasil","Espírito Santo","Águia Branca","Aguas Claras, Escola Agroecológica.","-40.825833","-18.890278","300","300",NA,"Arvoreto 6m de alt. Acúleos por todo caule. Mata beira de um corrego.","MBML028414",NA,NA,"40W49'33","18S53'25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","28501",NA,"Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","J.R. Pirani/jan.2011","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1274","2006","09","05",NA,"Brasil","Espírito Santo","Águia Branca","Aguas Claras, Escola Agroecológica.","-40.825833","-18.890278","300","300",NA,"Arvoreta 7m de alt. Frutos marrons. Borda da mata.","MBML028501",NA,NA,"40W49'33","18S53'25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","32403",NA,"Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","M. Groppo/09-04-2008","V. Demuner; T. A. Cruz, M.Belizário.","4821","2007","12","19",NA,"Brasil","Espírito Santo","Águia Branca","Rochedo, Trilha do Córrego, propr.: Ailton Corteleti.","-40.801389","-18.955833","300","300",NA,"Árvore 11m, fuste 8m, dap 30cm, flores brancas. Interior de mata.","MBML032403",NA,NA,"40W48'5","18S57'21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-04 11:04:11-03","UFRB","HURB","25811","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.",NA,"Silva, L. de F.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HURB000025811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-04 11:06:23-03","UFRB","HURB","13835","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.",NA,"Victor Jr., V.","945","2013","01","11",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,"HURB000013835",NA,NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA
"136","2017-11-24 14:12:23-02","UFLA","ESAL","14947","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Swartz.) Swartz.",NA,"Oliveira Filho, AT; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Martinho Campos","Mata do Rio Picão","-45.2369003295898","-19.3316993713379","5","5",NA,"árvore; 8,5; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"32568","auto",NA,NA,NA,NA,NA,NA,NA
"137","2021-02-25 10:13:22-03","CVRD","CVRD","4334","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum subsp. juniperinum","(Poepp.) Reynel","José R. Pirani","Souza, V.D.","453","1993","03","16","América do Sul","BRASIL","ES","Cachoeiro de Itapemirim","Lado esquerdo da estrada indo da Encapa para Pedra Lisa - E.E.B.N","-41.1128005981445","-20.8488998413086",NA,NA,NA,"<ll>dwc_commonname:</ll> Maminha de porca","CVRD004334","subsp. juniperinum",NA,NA,NA,"2011","01","35694","auto","Magnoliopsida",NA,"18",NA,NA,NA,NA
"138","2021-02-25 10:13:22-03","CVRD","CVRD","9011","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum subsp. juniperinum","(Poepp.) Reynel","José R. Pirani","Siqueira, G.S.","141","2004","11","25","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Maminha de porca","CVRD009011","subsp. juniperinum","CVRD009011",NA,NA,"2011","01","48094","auto","Magnoliopsida",NA,"18",NA,NA,NA,NA
"139","2021-02-25 10:13:22-03","CVRD","CVRD","3844","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum subsp. juniperinum","(Poepp.) Reynel","C. Reynel","Folli, D.A.","1615","1992","04","27","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Maminha de porca","CVRD003844","subsp. juniperinum","CVRD003844",NA,NA,"2013","09","48094","auto","Magnoliopsida",NA,"12",NA,NA,NA,NA
"140","2021-02-25 10:13:22-03","CVRD","CVRD","54","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum subsp. juniperinum","(Poepp.) Reynel","José R. Pirani","Folli, D.A.","54","1978","11","21","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Maminha de porca","CVRD000054","subsp. juniperinum",NA,NA,NA,"2011","01","48094","auto","Magnoliopsida",NA,"18",NA,NA,NA,NA
