"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","recordNumber","year","month","day","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"100","2020-11-12 17:01:10-03","UEL","FUEL","31493","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Anderson, WR","Custódio Filho, A",NA,"Brasil","São Paulo","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"2678","1986","05","29",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-02-23 13:22:40-03","MN","R-TIPOS","7856","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.",NA,"Glaziou, A.F.M.",NA,"Brasil","Rio de Janeiro",NA,"Serra dos Órgãos",NA,NA,NA,NA,"R000007856","R000007856_001","3893","1870","04","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA
"102","2021-02-23 13:22:40-03","MN","R-TIPOS","7856a","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.",NA,"Glaziou, A.F.M.",NA,"Brasil","Rio de Janeiro",NA,"Serra dos Órgãos",NA,NA,NA,NA,"R000007856a","R000007856a_001","3893","1870","04","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA
"103","2020-03-11 17:17:51-03","UFMT","UFMT","43783","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Bohn, A.; Lannoy, L.C.","Lannoy, L.C.",NA,"Brasil","Paraná","Piraquara","Morro do canal.","-49.0633010864258","-25.4416999816895",NA,"Arvoreta ca. 2,5m, frutos imaturos verdes, maduros vermelhos.",NA,NA,"81","2017","11","10",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"104","2021-03-04 15:44:44-03","IF","SPSF","17041","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","M.C.H.Mamede","J.B.Baitello","América do Sul","Brasil","SP","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,"COLETA: XLS: SPSFAntigo&nf;Solo arenoso pedregoso.&nf;Locais bastante úmidos.&nf;Arvoreta 4m altura; frutos esverdeados.; GEOGRAFIA: Região da Pedreira e arredores.;",NA,NA,"554","1994","03","30",NA,NA,"2002","01","30","38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"105","2021-03-04 15:44:44-03","IF","SPSF","34644","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia",NA,"R.Cielo-Filho","R.Cielo-Filho & N.M.Ivanauskas & D.de Souza","América do Sul","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: Trilha do Rio Camburi&nf;UTM: X=323131 Y=7344746;",NA,NA,"413","2005","03","15","799","799","2005","04","12","26998","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"106","2021-03-04 15:44:44-03","IF","SPSF","19505","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","M.C.H.Mamede","O.T. Aguiar & J.B.Baitello","América do Sul","Brasil","SP","Miracatu","Fazenda Tucano","-47.4599990844727","-24.2800006866455",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 11-13m altura; botões.; GEOGRAFIA: Em ruínas de residência;",NA,NA,"602","1992","09","06",NA,NA,"2002","01","30","43974","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"107","2021-03-04 15:44:44-03","IF","SPSF","18078","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia",NA,NA,"A.C.Dias & R.O.Pinto","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata secundaria&nf;;",NA,NA,"507","1994","03","25",NA,NA,NA,NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"108","2021-03-04 15:44:44-03","IF","SPSF","10382","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia",NA,NA,"A.Custodio Filho","América do Sul","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2447","1984","05","11",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"109","2021-03-04 15:44:44-03","IF","SPSF","10477","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia",NA,NA,"A.Custodio Filho","América do Sul","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2678","1986","05","29",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"110","2021-03-04 15:44:44-03","IF","SPSF","10525","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia",NA,NA,"C.B.Toledo","América do Sul","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Guaratuba&nf;;",NA,NA,"66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"111","2021-03-04 15:44:44-03","IF","SPSF","11186","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia",NA,NA,"A.Custodio Filho","América do Sul","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2014","1983","12","09",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"112","2021-03-04 15:44:44-03","IF","SPSF","11197","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia",NA,NA,"A.Custodio Filho","América do Sul","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1912","1983","11","25",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"113","2021-03-04 15:44:44-03","IF","SPSF","11198","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia",NA,NA,"A.Custodio Filho & T.M.Cerati","América do Sul","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1236","1983","03","29",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"114","2021-03-04 15:44:44-03","IF","SPSF","11201","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia",NA,NA,"A.Custodio Filho","América do Sul","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"48","1983","03","29",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"115","2021-03-04 15:44:44-03","IF","SPSF","18076","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia",NA,NA,"A.C.Dias & R.O.Pinto","América do Sul","Brasil","SP","Sao Migual Arcanjo","P.E.Carlos Botelho",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata secundaria&nf;;",NA,NA,"506","1994","03","25",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"116","2021-03-04 15:44:44-03","IF","SPSF","34708","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia",NA,"G. A. D. C. Franco","F. M. Souza & F. A. R. D. P. Arzolla & C. O. Araújo & W. Corrêa","América do Sul","Brasil","SP","Biritiba Mirim","Parque Estadual da Serra do Mar, Núcleo São Sebastião",NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore ca. 8 m, flores com pétalas brancas; estames e filetes amarelos; GEOGRAFIA: Trilha de Guaratuba. Floresta Ombrófila Densa Montana (Floresta Sempre-verde do Planalto)&nf;UTM: X=407255 Y=7381404;",NA,NA,"563","2005","03","31","864","864","2005","04","07",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"117","2021-03-04 15:44:44-03","IF","SPSF","51302","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","E.Barboza","M.L.Brotto & E.Barboza","América do Sul","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.716667","-24.863889",NA,"COLETA: Árvore com 6m de altura; pétalas vermelho-róseas.; GEOGRAFIA: Floresta Ombrófila Densa Altomontana;",NA,NA,"2090","2015","10","26","1010","1010","2015","12","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"118","2021-03-04 15:44:44-03","IF","SPSF","32821","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia",NA,NA,"J.M.Silva","América do Sul","Brasil","SP","Cajati",NA,"-48.1199989318848","-24.7299995422363",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"3654","2002","09","30",NA,NA,NA,NA,NA,"24646","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"119","2021-03-04 15:44:44-03","IF","SPSF","17734","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","M.C.H.Mamede","M.L.Kawazaki & G.A.D.C. Franco","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"588","1994","08","18",NA,NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"120","2021-03-04 15:44:44-03","IF","SPSF","34427","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia",NA,"G. A. D. C. Franco","F. M. Souza & M. T. Z. Toniato & D.Souza","América do Sul","Brasil","SP","Natividade da Serra","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.439998626709","-23.3700008392334",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: Trilha do Corcovado. Floresta Ombrófila Densa Montana (Floresta de Neblina)&nf;;",NA,NA,"540","2005","02","28","1171","1171","2005","03","05","28529","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"121","2021-03-04 15:44:44-03","IF","SPSF","45138","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","M.C.H.Mamede","C.Moura","América do Sul","Brasil","SP","Santo André","Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,"COLETA: Alto da Serra&nf;Árvore pequena.;",NA,NA,NA,"1968","02","18",NA,NA,"2010","06","30","27258","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"122","2021-03-04 15:44:44-03","IF","SPSF","45061","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","J.B.Baitello","J.B.Baitello & P.L.R.Moraes & J.G.Rohwer","América do Sul","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,"COLETA: Arvoreta 4m altura; frutos amarelo-esverdeados.&nf;Nome popular: murici; GEOGRAFIA: Trilha do Mirante;",NA,NA,"2561","2011","09","17",NA,NA,"2011","09","30","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"123","2021-03-04 15:44:44-03","IF","SPSF","33053","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia",NA,NA,"A.Silva","América do Sul","Brasil","SP","São Paulo","P.E.Serra do Mar","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: nucleo Curucutu, vegetacao secundaria&nf;;",NA,NA,NA,"2004","02","18",NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"124","2021-03-04 15:44:44-03","IF","SPSF","30517","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","J.A.Pastore","A.Silva","América do Sul","Brasil","SP","São Paulo","P.E.Serra do Mar","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: nucleo Curucutu, vegetaçao secundaria&nf;;",NA,NA,NA,"2002","10","16",NA,NA,"2009","11","10","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"125","2021-03-04 15:44:44-03","IF","SPSF","33160","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia",NA,NA,"A.Silva","América do Sul","Brasil","SP","São Paulo","P.E.Serra do Mar","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: nucleo Curucutu, solo umido&nf;;",NA,NA,NA,"2004","04","22",NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"126","2021-03-04 15:44:44-03","IF","SPSF","15551","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","M.C.H.Mamede","P.L.R.Moraes","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"656","1992","02","20",NA,NA,NA,NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"127","2021-03-04 15:44:44-03","IF","SPSF","09860","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia",NA,NA,"A.C.Dias","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"73","1986","03","24",NA,NA,NA,NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"128","2019-11-21 10:08:28-03","IBt","SP","192377","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Custodio Filho, A; Cerati, TM",NA,"Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,NA,"SP015478",NA,"1236","1983","03","29","890","950","2002",NA,NA,NA,NA,NA,"-45.866667","-23.633333",NA,NA,NA,NA
"129","2019-11-21 10:08:28-03","IBt","SP","184090","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Sugiyama, M; Custodio Filho, A",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Campo Grande","-46.316667","-23.783333",NA,NA,"SP015566",NA,"224","1983","01","28","750","900","2001","06","04",NA,NA,NA,"-46.316667","-23.783333",NA,NA,NA,NA
"130","2019-11-21 10:08:28-03","IBt","SP","185084","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Carra, M",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333",NA,NA,"SP015559",NA,"8","1982","12","28","750","900","2001","06","04",NA,NA,NA,"-46.316667","-23.783333",NA,NA,NA,NA
"131","2019-11-21 10:08:28-03","IBt","SP","199398","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Sugiyama, M; Lopes, EA",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Picada 30","-46.316667","-23.783333",NA,NA,"SP015565",NA,"497","1984","05","22","750","900","2001","06","04",NA,NA,NA,"-46.316667","-23.783333",NA,NA,NA,NA
"132","2019-11-21 10:08:28-03","IBt","SP","193240","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Guerra, TP; Custodio Filho, A",NA,"Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,NA,"SP015474","SP015474","61","1983","07","07","890","950","2002",NA,NA,NA,NA,NA,"-45.866667","-23.633333",NA,NA,NA,NA
"133","2019-11-21 10:08:28-03","IBt","SP","195461","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Custodio Filho, A",NA,"Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,NA,"SP015476",NA,"1912","1983","11","24","890","950","2002",NA,NA,NA,NA,NA,"-45.866667","-23.633333",NA,NA,NA,NA
"134","2019-11-21 10:08:28-03","IBt","SP","196019","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Romaniuc Neto, S; Custodio Filho, A",NA,"Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,NA,"SP015475",NA,"124","1984","02","03","890","950","2002",NA,NA,NA,NA,NA,"-45.866667","-23.633333",NA,NA,NA,NA
"135","2019-11-21 10:08:28-03","IBt","SP","197428","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Custodio Filho, A",NA,"Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,NA,"SP015477",NA,"2014","1983","12","09","890","950","2002",NA,NA,NA,NA,NA,"-45.866667","-23.633333",NA,NA,NA,NA
"136","2019-11-21 10:08:28-03","IBt","SP","305926","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Garcia, RJF; Nunes, JVC; Sordi, SJ; Oliveira, LF; Soares, JM",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, trilha para o rio Embú-Guaçu","-46.733611","-23.987778",NA,NA,"SP015446",NA,"958","1996","12","19",NA,NA,"2010","06",NA,NA,NA,NA,"-46.733611","-23.987778",NA,NA,NA,NA
"137","2019-11-21 10:08:28-03","IBt","SP","306615","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Leitão Filho, HF; et al.",NA,"Brasil","São Paulo","Ilha Comprida",NA,"-47.916389","-25.020278",NA,NA,"SP015453",NA,"33384","1995","02","11",NA,NA,"2010","06",NA,NA,NA,NA,"-47.916389","-25.020278",NA,NA,NA,NA
"138","2019-11-21 10:08:28-03","IBt","SP","306616","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Leitão Filho, HF; Rodrigues, RR; Rozza, A; Sposito, T; Santos, K; Vieira, AP",NA,"Brasil","São Paulo","Ilha Comprida","Estrada de acesso à praia","-47.916389","-25.020278",NA,NA,"SP015450",NA,"33323","1995","02","11",NA,NA,"2010","06",NA,NA,NA,NA,"-47.916389","-25.020278",NA,NA,NA,NA
"139","2019-11-21 10:08:28-03","IBt","SP","306620","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Rapini, A; Costa, CB; Kirizawa, M",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha","-45.048056","-23.224444",NA,NA,"SP015479",NA,"90","1996","03","20","1100","1100","2003",NA,NA,NA,NA,NA,"-45.048056","-23.224444",NA,NA,NA,NA
"140","2019-11-21 10:08:28-03","IBt","SP","345216","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Custodio Filho, A",NA,"Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,NA,"SP015448",NA,"2678","1986","05","29","890","950","2010","06",NA,NA,NA,NA,"-45.866667","-23.633333",NA,NA,NA,NA
"141","2019-11-21 10:08:28-03","IBt","SP","337302","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Pirani, JR; Garcia, RJF; Cordeiro, I; Assis, MC",NA,"Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu, próximo ao limite do município de Itanhaém","-46.733333","-23.987778",NA,NA,"SP015445",NA,"4429","1998","09","19","799","799","2010","06",NA,NA,NA,NA,"-46.733333","-23.987778",NA,NA,NA,NA
"142","2019-11-21 10:08:28-03","IBt","SP","345228","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Custodio Filho, A",NA,"Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,NA,"SP015449",NA,"2447","1984","05","11","890","950","2010","06",NA,NA,NA,NA,"-45.866667","-23.633333",NA,NA,NA,NA
"143","2019-11-21 10:08:28-03","IBt","SP","349775","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Ferreira, GMP; Garcia, RJF; Pimentel, CMA; Bellenzani, MLR",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Distrito Marsilac, Núcleo Curucutu. Trilha do Mirante","-46.743333","-23.991111",NA,NA,"SP015550",NA,"57","1996","03","28",NA,NA,"2003","11","21",NA,NA,NA,"-46.743333","-23.991111",NA,NA,NA,NA
"144","2019-11-21 10:08:28-03","IBt","SP","384791","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Wesenberg, J; Seele, C; Engelmann, R",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Próximo à parte superior da trilha do Rancho Frio","-43.013056","-22.463611",NA,NA,"SP015547",NA,"586","2005","02","14","1585","1585","2006","11",NA,NA,NA,NA,"-43.013056","-22.463611",NA,NA,NA,NA
"145","2019-11-21 10:08:28-03","IBt","SP","384792","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Seele, C",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Near to the upper part of the Rancho Frio trail","-43.013333","-22.463889",NA,NA,"SP015546",NA,"1048","2005","03","09","1615","1615","2006","11",NA,NA,NA,NA,"-43.013333","-22.463889",NA,NA,NA,NA
"146","2019-11-21 10:08:28-03","IBt","SP","489165","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Gomes, M","Rosa, P; et al.",NA,"Brasil","Rio de Janeiro","Silva Jardim","APA de Macaé de Cima, Serra de Macaé de Cima, localidade Macaé de Cima, início da trilha do vale do rio das Flores para a cumeada das Velutinas, no Pico","-42.504444","-22.438611",NA,NA,NA,NA,"893","2016","08","08","1170","1170","2016","09","02",NA,NA,NA,"-42.504444","-22.438611",NA,NA,NA,NA
"147","2019-11-21 10:08:28-03","IBt","SP","490634","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Baez, C; et al.",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano, Pico do Desengano. Mata nebular após o cume","-41.911667","-21.9",NA,NA,NA,NA,"881","2016","08","25","1759","1759","2017","09",NA,NA,NA,NA,"-41.911667","-21.9",NA,NA,NA,NA
"148","2019-11-21 10:08:28-03","IBt","SP","499757","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Baez, C; et al.",NA,"Brasil","Rio de Janeiro","Nova Friburgo","APA de Macaé de Cima, Cume da Pedra Bicuda","-42.530833","-22.438611",NA,NA,NA,NA,"847","2016","08","11","1534","1534","2018","10",NA,NA,NA,NA,"-42.530833","-22.438611",NA,NA,NA,NA
"149","2019-11-21 10:08:28-03","IBt","SP","499766","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Baez, C; et al.",NA,"Brasil","Rio de Janeiro","Nova Friburgo","APA de Macaé de Cima, Cuma da Pedra Bicuda","-42.530833","-22.438611",NA,NA,NA,NA,"830","2016","08","11","1534","1534","2018","10",NA,NA,NA,NA,"-42.530833","-22.438611",NA,NA,NA,NA
"150","2019-11-21 10:08:28-03","IBt","SP","499885","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.",NA,"Baez, C; et al.",NA,"Brasil","Rio de Janeiro","Silva Jardim","Parque Estadual dos Três Picos, Pico da Velutina","-42.504444","-22.438611",NA,NA,NA,NA,"1268","2017","08","27","1170","1170",NA,NA,NA,NA,NA,NA,"-42.504444","-22.438611",NA,NA,NA,NA
