"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem","sex"
"42","2019-08-20 10:12:49-03","UNICAMP","UEC","6412","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Gibbs, PE; Abbott, JR; Andrade, JB","5014","1977","05","13",NA,"Brazil","Minas Gerais","Estrada para Joaquim Felício. Cerrado, campo rupestre",NA,"Árvore ca. 250m, viscosa.","UEC125415",NA,"Cota, M","Corinto","-44.4564018249512","-18.3808002471924",NA,NA,"2014","49021","auto","11","12",NA,NA,NA,NA,NA,NA,NA
"43","2019-11-06 09:55:26-03","UFOP","OUPR","27854","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Soldevila, A.; Fortuna-Perez, A.P.; Cândido, E.S.; Vieira, L.G.M.; Mansano, V.F. & Cota, M.M.T.","60","2014","03","23",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para a prainha.",NA,"beira da trilha proximo ao camping. Flores amarelas, subarbusto, solo pedregoso. Cerrado/campo rupestre quartzitico",NA,NA,"Zeferino, L.C.","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"2014","26697","auto","11","25",NA,NA,NA,NA,NA,NA,NA
"44","2019-11-06 09:55:26-03","UFOP","OUPR","27854","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Soldevila, A.C.; Fortuna-Perez, A.P.; Cândido, E.S.; Vieira, L.G.M.; Mansano, V.F. & Cota, M.","60","2014","03","23",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para Prainha. Coletada na beira da trilha para Prainha, próximo ao Camping. Solo pedregoso. Cerrado/ Campo rupestre quartzítico",NA,"Flores amarelas, subarbusto",NA,NA,"Zeferino, L.C.","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"2014","26697","auto","11","25",NA,NA,NA,NA,NA,NA,NA
"45","2020-10-14 10:01:31-03","FURB","FURB","334","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hatschbach, G.; Hatschbach, M. & Barbosa, E.",NA,"1998","07","18",NA,"Brasil","Minas Gerais","Estrada Grao Mogol - Cristália, ponte sebre Rio Itacabiruçu.",NA,NA,"FURB01652","FURB01652","Barneby, R","Cristália","-42.8622016906738","-16.8003005981445",NA,NA,"1999","30029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-16 17:52:03-03","UCS","HUCS","06391","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S. Irwin & Barneby) H.S. Irwin & Barneby",NA,"Hatschbach, G.","52051","1988","05","16",NA,"Brasil","Minas Gerais","Rio das Mortes",NA,"Campo rupestre",NA,NA,"Barneby, R.C.","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"1989","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-16 17:52:03-03","UCS","HUCS","07484","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S. Irwin & Barneby) H.S. Irwin & Barneby",NA,"Hatschbach, G.","54269","1990","06","14",NA,"Brasil","Minas Gerais","Trilha dos Garimpeiros",NA,"Arbusto 3 m, muito ramoso, flores amarelas",NA,NA,NA,"Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-21 19:35:04-03","UFC","EAC","30662","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hatschbach, G.; Hatschbach, M.; Barbosa, E.","67988","1998","07","18","Southern America","Brasil","Minas Gerais","Estrada Grão Mogol - Cristália, ponte sobre o Rio Itacambiruçu. Solo arenoso",NA,"Arbusto, 1m, ramoso, untuoso ao tacto. Flor Amarela.; Campo rupestre","EAC0030662","EAC0030662","Barneby, R.","Cristália","-42.8622016906738","-16.8003005981445",NA,NA,"1999","30029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-11-25 12:11:54-03","UFSM","SMDB","7270","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S. Irwin & Barneby) H.S. Irwin & Barneby",NA,"Hatschbach, G; Hatschbach, M; Barbosa, E","67988","1998","12","18",NA,"Brasil","Minas Gerais","Itacambiruçu",NA,NA,"SMDB007270",NA,"Barneby, R","Cristália","-42.8622016906738","-16.8003005981445",NA,NA,"1999","30029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:25:56-03","MBM","MBM","121711","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(Irwin & Barneby) Irwin & Barneby",NA,"Hatschbach, G.; Hatschbach, M.; Zelma, F.J.; Hatschbach, M.; Zelma, F.J.","52051",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rio das Mortes",NA,NA,"MBM121711","MBM121711","Barneby, R.","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:25:56-03","MBM","MBM","136003","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(Irwin & Barneby) Irwin & Barneby",NA,"Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","54269",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Trilha dos Garimpeiros",NA,NA,"MBM136003","MBM136003",NA,"Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:25:56-03","MBM","MBM","228216","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(Irwin & Barneby) Irwin & Barneby",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","67988",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Estrada Grão Mogol - Cristália, ponte sobre o Rio Itacambiruçu",NA,NA,"MBM228216","MBM228216","Barneby, R.","Cristália","-42.8622016906738","-16.8003005981445",NA,NA,NA,"30029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:25:56-03","MBM","MBM","58678","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(Irwin & Barneby) Irwin & Barneby",NA,"Hatschbach, G.","41461",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Grão Mogol, arredores",NA,NA,"MBM058678","MBM058678","Barneby, R.","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:25:56-03","MBM","MBM","136004","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(Irwin & Barneby) Irwin & Barneby",NA,"Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","54197",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Ribeirão",NA,NA,"MBM136004","MBM136004",NA,"Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:25:56-03","MBM","MBM","228230","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(Irwin & Barneby) Irwin & Barneby",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","68052",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rio Itacambiruçu, próximo a rodovia para Cristália",NA,NA,"MBM228230","MBM228230","Hatschbach, G.","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:25:56-03","MBM","MBM","121705","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(Irwin & Barneby) Irwin & Barneby",NA,"Hatschbach, G.; Hatschbach, M.; Zelma, F.J.; Hatschbach, M.; Zelma, F.J.","52106",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Subida para Pasto",NA,NA,"MBM121705","MBM121705","Barneby, R.","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:25:56-03","MBM","MBM","259159","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(Irwin & Barneby) Irwin & Barneby",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","72026","2001","05","15","Southern America","Brazil","Minas Gerais","Serra do Cabral",NA,NA,"MBM259159","MBM259159","Hatschbach, G.","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:35:52-03","UFMG","BHCB","44652","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-11 11:35:52-03","UFMG","BHCB","1924","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Martinelli, G; et al.","11238","1985","07","21","Southern America","Brasil","Minas Gerais",NA,NA,"Arbusto1,8m; heliófila,folhas levemente discolores;flores c/ cálice e corola amarela, botões florais verdes.; Campo rupestre.","BHCB010137",NA,NA,"Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"2017","67219","auto","11","02",NA,NA,NA,NA,NA,NA,NA
"60","2020-12-11 11:35:52-03","UFMG","BHCB","69411","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hatschbach, G","71026",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-11 11:35:52-03","UFMG","BHCB","86756","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Viana, PL; Sobral, M; Mota, RC da; Leite, FSF; Lorenz, AP","1158","2003","10","30","Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Preto, Subida para a Lapa do Anísio.",NA,"Arbusto em campo rupestre. Flores amarelas. Folhas e caule com substancia pegajosa branca e com odor característico.",NA,NA,NA,"São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-11 17:18:57-03","UFPR","UPCB","10511","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hatschbach, G.","41259","1978","04","21",NA,"Brasil","Minas Gerais","Rio Itacambiruçu",NA,"Arbusto muito ramoso, 2m. Solo arenoso entre rochas da planície junto ao rio..",NA,NA,"Mem. of N.Y. Bot. Gard.","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"1982","67219","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"63","2021-02-11 17:18:57-03","UFPR","UPCB","35817","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hatschbach, G.","68052","1998","07","19",NA,"Brasil","Minas Gerais","Rio Itacambiruçu, próximo à ponte da rodovia paa Cristália",NA,"Árvore 3m, ramoso, flor amarela. Campo rupestre, solo arenoso..",NA,NA,"Hatschbach, G.","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"1998","67219","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"64","2021-02-11 17:18:57-03","UFPR","UPCB","10510","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hatschbach, G.","41318","1978","04","22",NA,"Brasil","Minas Gerais","Rio Itacambiruçu",NA,"Arbusto ramoso, 1,50m, flor amarela. Encosta escarposa dos morros..",NA,NA,"Mem. of N.Y. Bot. Gard.","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"1982","67219","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"65","2021-02-11 17:18:57-03","UFPR","UPCB","44395","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hatschbach, G.","72026","2001","05","15",NA,"Brasil","Minas Gerais","Serra do Cabral",NA,"Arbusto ramoso, copa arredondada, flor amarela. Campo rupestre, solo arenoso, próximo a afloramentos rochosos, 950-1000m s.n.m..",NA,NA,"Hatschbach, G.","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,"2001","37503","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"66","2021-02-11 17:18:57-03","UFPR","UPCB","16405","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hatschbach, G.","52106","1988","05","17",NA,"Brasil","Minas Gerais","subida para Pasto.",NA,"Arbusto ramoso, 2m, flor amarela. Campo rupestre, solo rochoso..",NA,NA,"Barneby, R.C.","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"1989","67219","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"67","2021-02-11 17:18:57-03","UFPR","UPCB","18143","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hatschbach, G.","54269","1990","06","14",NA,"Brasil","Minas Gerais","Trilha dos Garimpeiros.",NA,"Arbusto, 3m, muito ramoso, flor amarela. Campo rupestre, entre afloramentos rochosos das encostas de morro..",NA,NA,NA,"Grão Mogol","-42.8897018432617","-16.5594005584717","950","950",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2014-08-23 05:36:00-03","MO","MOBOT","3246293","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S. Irwin & Barneby) H.S. Irwin & Barneby",NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 23447","1969","2","17","South America","Brazil","Minas Gerais","Wet sandy campo with low outcrops, ca. 16 km. west of Grao Mogol.",NA,NA,NA,NA,"Barneby",NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","3248574","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S. Irwin & Barneby) H.S. Irwin & Barneby",NA,"A. Carvalho","Carvalho 6540","1998","8","2","South America","Brazil","Minas Gerais","Mun. de Grao-Mogol. Campo Rupestre, atras da cidade. trilha do Barao.",NA,NA,NA,NA,"Barneby",NA,"-42.895","-16.55194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2009-12-05 05:17:00-02","MO","MOBOT","3248627","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S. Irwin & Barneby) H.S. Irwin & Barneby",NA,"Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","Hatschbach 73644","2002","8","19","South America","Brazil","Minas Gerais","Curimatai,Rio Preto (mun. Buenopolis).",NA,NA,NA,NA,"Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-06-22 14:18:01-03","UNESP-IBILCE","SJRP","24970","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","Irwin",NA,"G. Hateschbach",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Estrada Grão Mogol, ponte sobre o Rio Itacambiruçu",NA,"Arbusto 1 m, ramoso, untuoso ao tacto, flor amarela.;",NA,NA,"R. Barneby","Cristália","-42.8622016906738","-16.8003005981445",NA,NA,NA,"30029","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"72","2020-08-31 08:51:27-03","INPA","INPA","203665","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hatschbach, GG","67988","1998","07","18","Southern America","Brasil","Minas Gerais","Estrada Grão Mogol - Cristália, ponte sobre o Rio Itacambiriçu.",NA,NA,"INPA0203665","INPA0203665 INPA0203665_e","Barneby, RC","Cristália","-42.8622016906738","-16.8003005981445",NA,NA,"1999","30029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-08-31 08:51:27-03","INPA","INPA","171832","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hatschbach, GG","54269","1990","06","14","Southern America","Brasil","Minas Gerais","Trilha dos Garimpeiros.",NA,NA,"INPA0171832","INPA0171832 INPA0171832_e",NA,"Grão Mogol","-42.8897018432617","-16.5594005584717","950","950",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-07-10 09:46:47-03","MBML","MBML-HERBARIO","48224",NA,"Plantae",NA,NA,"Leguminosae Caesalpinoideae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"C. N. de Fraga; N.F.O. Mota","3361","2011","06","05",NA,"Brasil","Minas Gerais","Estrada de Grão Mogol para a BR-152, Vale do Rio Itacambiruçu, Jambreiro. Campo Rupestre",NA,"Arbusto ca 2m em quartizito. Folhas verde escuras. Flores com sépalas verde, pétalas amarelas.","MBML048224","MBML048224","T.P. Mendes/2018","Minas Gerais","-42.912778","-16.592778","692","692",NA,NA,NA,NA,NA,"42W54'46","16S35'34",NA,NA,NA,NA,NA
"75","2020-12-28 10:31:27-03","ICAUFMG","MCCA","1586","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,NA,"52","2017","08","19",NA,"Brasil","Minas Gerais","Trilha do Barão",NA,NA,"MCCA01643","MCCA01643","IGLESIAS, D.T.","Grão Mogol","-42.8897018432617","-16.5594005584717","960","960","2017","67219","auto","09","05","-428986111.0","-165244445.0",NA,NA,NA,NA,NA
"76","2020-09-12 05:00:02-03","US","US","2931815","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Cassia","stillifera","Cassia stillifera","H.S. Irwin & Barneby",NA,"G. Hatschbach","41318","1978","4","22","South America - Neotropics","Brazil","Minas Gerais","Rio itacambirucu",NA,NA,"US00197333","US00197333_01",NA,"Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"77","2020-09-12 05:00:02-03","US","US","2435603","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Cassia","stillifera","Cassia stillifera","H.S. Irwin & Barneby","Isotype","B. Maguire","49278","1978","8","18","South America - Neotropics","Brazil","Minas Gerais","Grao Mogol.",NA,NA,"US00001707","US00001707_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"78","2020-09-12 05:00:02-03","US","US","2796225","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Cassia","stillifera","Cassia stillifera","H.S. Irwin & Barneby",NA,"H. S. Irwin, R. G. P. Santos, R. Souza & S. F. Fonsêca","23447","1969","2","17","South America - Neotropics","Brazil","Minas Gerais","Ca 16 km w of grao mogol; serra do espinhaco",NA,NA,"US00197334","US00197334_01",NA,NA,NA,NA,"950","950",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"79","2021-03-15 18:27:45-03","USP","SPF","208994","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Borges, LM; Loeuille, B; Watanabe, MTC","645a","2012","04","26",NA,"Brasil","Minas Gerais","Serra do Cabral, Estrada Joaquim Felício#?#Várzea da Palma, 7-8,7 km de Joaquim Felício, margem direita.",NA,"Arvoreta ca 3 m alt. Ramos, folhas e cálice viscosos. Ramos verde-claros passando a enegrecidos. Folhas verdes discolores. Cálice amarelo. Corola amarelo ouro. Amostra em sílica (RBdna e/ou SPF). Prensado em álcool.; Campo rupestre a","SPF00208994",NA,"Rando, JG","Joaquim Felício","-44.192194","-17.708361","1023","1023","2014",NA,NA,"06","24","-44.192194","-17.708361",NA,NA,NA,NA,NA
"80","2019-11-13 11:22:04-03","USP","SPF","216105","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Borges, LM","645a","2012","04","26",NA,"Brasil","Minas Gerais","Serra do Cabral",NA,NA,"SPF00216105",NA,"Rando, JG","Joaquim Felício","-44.192194","-17.708361","1023","1023","2014",NA,NA,"06","24","-44.192194","-17.708361",NA,NA,NA,NA,NA
"81","2019-11-13 11:22:04-03","USP","SPF","217204","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Fraga, CN","3361","2011","06","05",NA,"Brasil","Minas Gerais","Estrada de Grão Mogol para a BR 152. Vale do Rio Itacambiruçu, Jambreiro.",NA,NA,"SPF00217204",NA,"Cota, MMT",NA,"-42.912778","-16.592778","692","692","2015",NA,NA,"04",NA,"-42.912778","-16.592778",NA,NA,NA,NA,NA
"82","2019-11-13 11:22:04-03","USP","SPF","229821","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Romero, R","8500","2012","04","18",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00229821",NA,"Cota, MMT","Patrocínio","-46.870083","-18.722917",NA,NA,"2018",NA,NA,"04",NA,"-46.870083","-18.722917",NA,NA,NA,NA,NA
"83","2019-11-13 11:22:04-03","USP","SPF","66025","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Zappi, DC","CFCR11956","1988","05","26",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00066025",NA,"Queiroz, LP","Grão Mogol","-42.95","-16.583333","750","800","1996",NA,NA,"07",NA,"-42.95","-16.583333",NA,NA,NA,NA,NA
"84","2019-11-13 11:22:04-03","USP","SPF","47657","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Mello-Silva, R","CFCR10796","1987","05","22",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00047657",NA,"Barneby, RC","Grão Mogol","-42.8897018432617","-16.5594005584717","890","890","1988","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-13 11:22:04-03","USP","SPF","66679","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Barreto, R","CFCR12073","1988","05","28",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00066679",NA,"Anônimo","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-13 11:22:04-03","USP","SPF","70753","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hatschbach, G","52106","1988","05","17",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00070753",NA,"Barneby, RC","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"1989","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-13 11:22:04-03","USP","SPF","43778","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Giulietti, AM","CFCR9876","1986","07","23",NA,"Brasil","Minas Gerais","Córrego Escurinha.",NA,NA,"SPF00043778",NA,"Barneby, RC","Grão Mogol","-42.8897018432617","-16.5594005584717","740","740","1988","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-13 11:22:04-03","USP","SPF","44545","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Cordeiro, I","CFCR10080","1986","09","03",NA,"Brasil","Minas Gerais","Vale do Ribeirão das Mortes",NA,NA,"SPF00044545",NA,"Mello-Silva, R","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"1987","67219","auto","04",NA,NA,NA,NA,NA,NA,NA,NA
