"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount","sex"
"139","2019-11-06 09:56:00-03","UFOP","OUPR","15512","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Glaziou, A.F.M.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Nees","Glaziou, A.F.M.","s.n.",NA,NA,NA,"Minas Gerais","Barbacena","-43.7736015319824","-21.2257995605469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27982","auto",NA,NA,NA,NA
"140","2019-11-06 09:56:00-03","UFOP","OUPR","9158","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Roschel, M.B.; Guimarães, R.",NA,"Brasil","Trilha para a nascente do córrego Quilombola",NA,NA,"Mata em área de cerrado. Árvore ca. 6m, flores amreladas",NA,NA,NA,"Nees","Moraes, P.L.R.","s.n.","2000","05","01","Minas Gerais","Berilo","-42.4655990600586","-16.9517002105713",NA,NA,NA,NA,NA,NA,NA,"2011","12","12","31142","auto",NA,NA,NA,NA
"141","2019-11-06 09:56:00-03","UFOP","OUPR","15519","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Lisboa, M.A.",NA,"Brasil","Entre Mariana e Bento Rodrigues",NA,NA,NA,NA,NA,NA,"Nees","Lisboa, M.A.","s.n.","1971","12","12","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,NA,"1971","12","13","33524","auto",NA,NA,NA,NA
"142","2019-11-06 09:56:00-03","UFOP","OUPR","15513","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Badini, J.; Lisboa, M.A.",NA,"Brasil","Fazenda do Gualacho",NA,NA,"Mata. Árvore, flores albas e muito aromáticas",NA,NA,NA,"Nees","Lisboa, M.A.","s.n.","1971","12","12","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,NA,"1971","12","13","33524","auto",NA,NA,NA,NA
"143","2019-11-06 09:56:00-03","UFOP","OUPR","15516","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Badini, J.",NA,"Brasil","Gama",NA,NA,"Mata. Árvore, flores brancas",NA,NA,NA,"Nees","Badini, J.","s.n.","1977","09","18","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,NA,"1977","10","04","33524","auto",NA,NA,NA,NA
"144","2019-11-06 09:56:00-03","UFOP","OUPR","20191","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Messias, M.C.T.B.",NA,"Brasil","Parque Estadual do Itacolomi, Margem do Maynart",NA,NA,"Mata ripária. Arbusto, ca. 2m, em frutos verdes",NA,NA,NA,"Nees","Moraes, P.L.R.","1059","2006","02","03","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,NA,"2011","12","12","33524","auto",NA,NA,NA,NA
"145","2019-11-06 09:56:00-03","UFOP","OUPR","22247","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Messias, M.C.T.B.",NA,"Brasil","Parque Estadual do Itacolomi, Margens do Domingos",NA,NA,"Mata ripária. Arbusto ca.2,5m, em frutos verdes, pedúnculos vináceos",NA,NA,NA,"Nees","Moraes, P.L.R.","1098","2006","02","03","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,NA,"2011","12","12","33524","auto",NA,NA,NA,NA
"146","2019-11-06 09:56:00-03","UFOP","OUPR","3992","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Santos, M.C.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Nees","Quinet, A.","s.n.","1990","10","29","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"2007","03","07","44599","auto",NA,NA,NA,NA
"147","2019-11-06 09:56:00-03","UFOP","OUPR","21658","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Ataíde, E.S.",NA,"Brasil","Antônio Pereira, Samarco - Alegria 7",NA,NA,"Arbusto. Em fruto. Campo ferruginoso.",NA,NA,NA,"Nees","Ataíde, E.S.","173","2008","01","24","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"2008","05","07","44599","auto",NA,NA,NA,NA
"148","2019-11-06 09:56:00-03","UFOP","OUPR","15267","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Santos, V.R.L.",NA,"Brasil","APA Estadual Cachoeira das Andorinhas, Às margens do curso d'água, após o Véu da Noiva",NA,NA,"Umbrófila, rupícola. Árvore ca. 3m",NA,NA,NA,"Nees","Quinet, A.","20","1999","10","17","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"2007","03","07","44599","auto",NA,NA,NA,NA
"149","2019-11-06 09:56:00-03","UFOP","OUPR","15266","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Silveira, A.L.",NA,"Brasil","APA Estadual Cachoeira das Andorinhas, Curso d'água após o Véu da Noiva",NA,NA,"Mata ciliar. Arbusto",NA,NA,NA,"Nees","Quinet, A.","13","1999","10","17","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"2007","03","07","44599","auto",NA,NA,NA,NA
"150","2019-12-18 15:50:47-03","UFOP","OUPR","33116","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Teixeira, L.F.M.",NA,"Brasil","Bairro Nossa Senhora de Lourdes",NA,NA,"Árvore, ca. 3,5 m de altura. Odor característico nas folhas e flores. Caule avermelhado. Flores brancas. Cultivada.",NA,NA,NA,"Nees","Messias, M.C.T.B.","s.n.","2019","09","20","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"2019","09","24","44599","auto",NA,NA,NA,NA
"151","2019-11-06 09:56:00-03","UFOP","OUPR","15868","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Badini, J.",NA,"Brasil","Cachoeira das Androinhas",NA,NA,"Capoeira. Arbusto, flores pálidas",NA,NA,NA,"Nees","Moraes, P.L.R.","s.n.","1937","10",NA,"Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"2011","12","12","44599","auto",NA,NA,NA,NA
"152","2019-11-06 09:56:00-03","UFOP","OUPR","15520","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Damazio, L.B.",NA,"Brasil","Distrito de Cachoeira do Campo",NA,NA,"Nas capoeiras",NA,NA,NA,"Nees","Moraes, P.L.R.","s.n.",NA,NA,NA,"Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"2011","11","12","44599","auto",NA,NA,NA,NA
"153","2019-11-06 09:56:00-03","UFOP","OUPR","15517","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Damazio, L.B.",NA,"Brasil","Distrito de Miguel Burnier",NA,NA,NA,NA,NA,NA,"Nees","Damazio, L.B.","s.n.","1906","08",NA,"Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA
"154","2019-11-06 09:56:00-03","UFOP","OUPR","15515","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Badini, J.",NA,"Brasil","Distrito de Rodrigo Silva",NA,NA,"Beira de córrego, na mata. Árvore, flores brancas",NA,NA,NA,"Nees","Badini, J.","s.n.","1977","09","18","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"1977","10","04","44599","auto",NA,NA,NA,NA
"155","2019-11-06 09:56:00-03","UFOP","OUPR","15518","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Lisboa, M.A.",NA,"Brasil","Falcão",NA,NA,NA,NA,NA,NA,"Nees","Moraes, P.L.R.","s.n.","1971","12",NA,"Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"2011","12","12","44599","auto",NA,NA,NA,NA
"156","2019-11-06 09:56:00-03","UFOP","OUPR","20073","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Pedreira, G.",NA,"Brasil","Parque Estadual do Itacolomi",NA,NA,"Floresta paludosa d ealtitude. Árvore, flores creme",NA,NA,NA,"Nees","Baitello, J.B.","s.n.","2007","10","10","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"2008","05","19","44599","auto",NA,NA,NA,NA
"157","2019-11-06 09:56:00-03","UFOP","OUPR","7375","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Sousa, H.C. de",NA,"Brasil","Parque Estadual do Itacolomi, Estrada para a Fazenda do Manso",NA,NA,"Mata. Arbusto",NA,NA,NA,"Nees","Quinet, A.","112","1997","03","10","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"2007","03","07","44599","auto",NA,NA,NA,NA
"158","2019-11-06 09:56:00-03","UFOP","OUPR","7390","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Sousa, H.C. de",NA,"Brasil","Parque Estadual do Itacolomi, Fazenda do Manso",NA,NA,NA,NA,NA,NA,"Nees","Barbosa, T.D.M.","s.n.","1997","03","10","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"1997","06","28","44599","auto",NA,NA,NA,NA
"159","2019-11-06 09:56:00-03","UFOP","OUPR","7375","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Sousa, H.C. de",NA,"Brasil","Parque Estadual do Itacolomi, Fazenda do Manso",NA,NA,NA,NA,NA,NA,"Nees","Barbosa, T.D.M.","s.n.","1997","03","10","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"1997","06","28","44599","auto",NA,NA,NA,NA
"160","2019-11-06 09:56:00-03","UFOP","OUPR","13625","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Messias, M.C.T.B.; Dutra, V.F.",NA,"Brasil","Parque Estadual do Itacolomi, Próximo à Fazenda do Manso, transecto 10",NA,NA,"Campo ferruginoso. Arbusto de ca. 4m, flores amarelo-claras",NA,NA,NA,"Nees","Quinet, A.","517","2001","11","22","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"2007","03","07","44599","auto",NA,NA,NA,NA
"161","2019-11-06 09:56:00-03","UFOP","OUPR","8289","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Messias, M.C.T.B.",NA,"Brasil","Tripuí",NA,NA,"Mata. Arbusto ca. 3m, em frutos, fruto drupáceo castanho, mesocarpo verde com odor característico de lauráceas",NA,NA,NA,"Nees","Moraes, P.L.R.","s.n.","1999","07","01","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"2011","12","12","44599","auto",NA,NA,NA,NA
"162","2019-11-06 09:56:00-03","UFOP","OUPR","15514","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Badini, J.",NA,"Brasil","Gualaxo",NA,NA,"Mata. Árvore, flores brancas",NA,NA,NA,"Nees","Badini, J.","s.n.","1971","12","31","Minas Gerais","Ponte Nova","-42.9085998535156","-20.4164009094238",NA,NA,NA,NA,NA,NA,NA,"1971","12","31","16921","auto",NA,NA,NA,NA
"163","2021-03-26 10:43:28-03","UDESC","LUSC","764","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Renato; Ricardo",NA,"Brasil",NA,NA,NA,NA,"LUSC006769",NA,NA,"Nees & Mart.","Silva, A.C. da",NA,"2006","07","04","Minas Gerais","Lavras","-44.999698638916","-21.2453002929688","LUSC006769",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA
"164","2021-03-24 16:38:36-03","FURB","FURB","27413","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Korte, A.; Kniess, A.",NA,"Brasil","Ribeirão Vinte.",NA,NA,"Florística IFFSC 575 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea; flor branca","FURB27058",NA,NA,"Nees & Mart.","Moraes, P L R de","3287","2010","05","19","Santa Catarina","Apiúna","-49.4108333","-27.09","FURB27058",NA,"333","333",NA,"-49.4108333","-27.0900000","2014","08","30",NA,NA,NA,NA,NA,NA
"165","2021-03-16 17:53:08-03","UCS","HUCS","39571","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Korte, A.",NA,"Brasil","Ribeirão Vinte",NA,NA,"Herbário FURB; interior de fragmento",NA,"Angiospermae","Lauraceae","Nees & Mart.","Moraes, P.L.R. de","3287","2010","05","19","Santa Catarina","Apiúna","-49.685647","-27.15",NA,NA,"333","333",NA,"-49.685647","-27.15","2014","08","30",NA,NA,NA,NA,NA,NA
"166","2021-03-16 17:53:08-03","UCS","HUCS","9411","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Hatschbach, G.",NA,"Brasil",NA,NA,NA,"árvore 6 m - flores alvas; mata de galeria",NA,"Angiospermae","Lauraceae","Nees & Mart.","Werff, H.","52944","1989","05","19","Minas Gerais","Conceição do Mato Dentro","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,NA,NA,NA,"1992",NA,NA,"60318","auto",NA,NA,NA,NA
"167","2021-03-16 17:53:08-03","UCS","HUCS","25454","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Spina, A.P.",NA,"Brasil","Distrito de Barão Geraldo - Fazenda Santa Genebra",NA,NA,"Flora Fanerogâmica do Estado de São Paulo",NA,"Angiospermae","Lauraceae","Nees & Mart.","Spina, A.P.","132","1993","09","20","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,"1993",NA,NA,"23900","auto",NA,NA,NA,NA
"168","2014-10-14 15:56:43-03","BS","M","M-0111059","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula","NOTATYPE","Martius, C.F.P. von",NA,"Brasil","Minas.",NA,NA,NA,"M0111059","Magnoliophyta","Laurales","Nees & Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2014-10-14 15:56:43-03","BS","M","M-0111060","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula","TYPE","Martius, C.F.P. von",NA,"Brasil","Habitat in montosis Serro Frio; Provinciae Min. Ger.",NA,NA,NA,"M0111060","Magnoliophyta","Laurales","Nees & Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2014-10-14 15:56:43-03","BS","M","M-0111061","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula","TYPE","Martius, C.F.P. von",NA,"Brasil","Habitat in sylvis Catingas locis editioribus deserto Min. Nov.; Provinciae M. G.",NA,NA,NA,"M0111061","Magnoliophyta","Laurales","Nees & Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2014-10-14 15:56:43-03","BS","M","M-0111062","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula","NOTATYPE","Martius, C.F.P. von",NA,"Brasil",NA,NA,NA,NA,"M0111062","Magnoliophyta","Laurales","Nees & Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2014-10-14 15:56:43-03","BS","M","M-0111063","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula","NOTATYPE","Martius, C.F.P. von",NA,"Brasil","Habitat in camp. Taboleiro terr. adam. prope Tejuco; Provovinciae M. G.",NA,NA,NA,"M0111063","Magnoliophyta","Laurales","Nees & Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2014-10-14 15:56:43-03","BS","M","M-0111064","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula","LECTOTYPE","Martius, C.F.P. von",NA,"Brasil","Habitat in campis prope Taubaté; Provinciae S. Pauli.",NA,NA,NA,"M0111064","Magnoliophyta","Laurales","Nees & Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2014-10-14 15:56:43-03","BS","M","M-0111065","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula","NOTATYPE","Martius, C.F.P. von",NA,"Brasil","Habitat in alpestribus campis ad Va. do Rio das Contas et Sincorâ; Provinciae Bahiensis.",NA,NA,NA,"M0111065","Magnoliophyta","Laurales","Nees & Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-01-18 18:17:57-03","UFES","VIES","13258","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Melo, E.; Fraga, C.N.; Correa, C. & Ribeiro, R.",NA,"Brasil","Morro do Agenor.",NA,NA,NA,"VIES013258",NA,NA,"Nees & Mart.","Moraes, P.L.R.","1501","1996","02","25","Bahia","Itatim","-39.6981010437012","-12.7118997573853","VIES013258",NA,NA,NA,NA,NA,NA,"2009","10","20","24374","auto",NA,NA,NA,NA
"176","2019-08-16 08:39:43-03","UTFPR","HCF","4223","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"A.R. Silva",NA,"Brasil","Fazenda Caxambu (Estrada Boa Esperança-",NA,NA,"Árvore ca. 6m, com flores amareladas, planda odorífera. Cerrado.",NA,NA,NA,"Nees","M.L. Brotto","18","2006","07","29","MG","Boa Esperança","-45.473333","-21.116111",NA,NA,"846","846",NA,"45°28'24'' W","21°06'58'' S","2017","08","19",NA,NA,NA,NA,NA,NA
"177","2019-08-16 08:39:43-03","UTFPR","HCF","24651","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"P.L.R. de Moraes",NA,"Brasil","Reserva Natural da Vale",NA,NA,"árvore 6 m, flores brancas, área de reflorestamento.",NA,NA,NA,"Nees","P. Moraes","3709","2014","09","22","ES","Linhares","-40.075917","-19.158861",NA,NA,"67","67",NA,"40°04'33,3 W","19°09'31,9 S","2014","09","22",NA,NA,NA,NA,NA,NA
"178","2019-11-25 12:12:11-03","UFSM","SMDB","1173","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Oechiori, P",NA,"Brasil","Rio Cerrado",NA,NA,NA,"SMDB001173",NA,NA,"Nees & Mart.",NA,"s.n.","1935","09","09","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-25 12:12:11-03","UFSM","SMDB","1074","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Kuhlmann, J G",NA,"Brasil",NA,NA,NA,NA,"SMDB001074",NA,NA,"Nees & Mart.","Kuhlmam, JG","s.n.","1929","11","14","Rio Grande do Sul","Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-25 12:12:11-03","UFSM","SMDB","1068","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Occhini, P",NA,"Brasil",NA,NA,NA,NA,"SMDB001068",NA,NA,"Nees & Mart.","Vattimo, I","s.n.","1940","11","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-25 12:12:11-03","UFSM","SMDB","1131","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Rodrigues, I A; et al.",NA,"Brasil",NA,NA,NA,NA,"SMDB001131",NA,NA,"Nees & Mart.","Vattimo, I","336","1964","11","08","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA
"182","2019-11-25 12:12:11-03","UFSM","SMDB","1158","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Vattimo, I",NA,"Brasil",NA,NA,NA,NA,"SMDB001158",NA,NA,"Nees & Mart.",NA,"s.n.","1959","09","02","Rio de Janeiro","Itatiaya","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA
"183","2019-11-25 12:12:11-03","UFSM","SMDB","1204","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Damazio, L",NA,"Brasil","Serra da Cachoeira do Campo",NA,NA,NA,"SMDB001204",NA,NA,"Nees & Mart.","Alvarez, A.F.","s.n.",NA,NA,NA,"Minas Gerais","Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-25 12:12:11-03","UFSM","SMDB","1176","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Kuhlmann, JG",NA,"Brasil","Foz do Mareupé",NA,NA,NA,"SMDB001176",NA,NA,"Nees & Mart.","Vattimo, I","s.n.","1934","03","20","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,NA,NA,"1959","09","28","15291","auto",NA,NA,NA,NA
"185","2020-12-21 16:30:57-03","MBM","MBM","266112","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Evangelista de Oliveira, J.","Southern America","Brazil","Fazenda Rosário. Sociedade Pestalozzi Ibirete",NA,NA,"Flor alva e odorífera. Árvore 3, 00m","MBM266112",NA,NA,"Nees","Barreto, M.","622","1941","10","06","Minas Gerais","Betim","-44.198299407959","-19.9678001403809","MBM266112",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15199","auto",NA,NA,NA,NA
"186","2020-12-21 16:30:57-03","MBM","MBM","199287","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Arbocz, G.F.","Southern America","Brazil","Estrada para Brejo da Linha",NA,NA,"Árvore mais ou menos 7m de altura, flores brancas perfumadas, folhas aromáticas","MBM199287",NA,NA,"Nees","Baitello, J.B.","879",NA,NA,NA,"São Paulo","Mogi-Mirim",NA,NA,"MBM199287",NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:30:57-03","MBM","MBM","406336","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","Southern America","Brazil","Serra da Mantiqueira, estrada de acesso ao Paiolinho",NA,NA,"Árvore com 5 m de altura; flores brancas, odor agradável e intenso.; Isolada no pasto.","MBM406336",NA,NA,"Nees","Brotto, M.L.","2339","2016","09","06","Minas Gerais","Passa Quatro","-44.905342","-22.379756","MBM406336",NA,"1224","1224",NA,"-44.905342","-22.379756","2016","09","14",NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:30:57-03","MBM","MBM","408242","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Moraes, P.L.R.; Vergne, M.C.; Vergne, M.C.","Southern America","Brazil","Reserva Natural Vale",NA,NA,"Árvore 4 m, flores brancas.; Área de reflorestamento.","MBM408242",NA,NA,"Nees","Moraes, P.L.R.","3711","2014","09","22","Espírito Santo","Linhares","-40.075917","-19.158861","MBM408242",NA,"67","67",NA,"-40.075917","-19.158861","2014","09","22",NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:30:57-03","MBM","MBM","408243","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Moraes, P.L.R.; Vergne, M.C.; Vergne, M.C.","Southern America","Brazil","Reserva Natural Vale",NA,NA,"Árvore 6 m, flores brancas.; Área de reflorestamento.","MBM408243",NA,NA,"Nees","Moraes, P.L.R.","3709","2014","09","22","Espírito Santo","Linhares","-40.075917","-19.158861","MBM408243",NA,"67","67",NA,"-40.075917","-19.158861","2014","09","22",NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:30:57-03","MBM","MBM","414721","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Barboza, E.; Brotto, M.L.; Vaz, J.; Brotto, M.L.; Vaz, J.","Southern America","Brazil","Rodovia BR-265, na margem",NA,NA,"Árvore com 5 m de altura; flores brancas, odoríferas.; Floresta Estacional Semidecidual Aluvial.","MBM414721",NA,NA,"Nees","Brotto, M.L.","4755","2018","09","08","Minas Gerais","Ilicínea","-45.815278","-20.961389","MBM414721",NA,"865","865",NA,"-45.815278","-20.961389","2018","09","20",NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:30:57-03","MBM","MBM","41811","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Kuhlmann, M.; Gonçalves, P.; Gonçalves, P.","Southern America","Brazil",NA,NA,NA,"Árvore.","MBM041811",NA,NA,"Nees","Brotto, M.L.","s.n.","1942","10","15","São Paulo","Mogi-Mirim",NA,NA,"MBM041811",NA,NA,NA,NA,NA,NA,"2019","06","04",NA,NA,NA,NA,NA,NA
