"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber","sex"
"52","2020-12-21 16:16:42-03","MBM","MBM","17837","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Holmes, W.C.","Hatschbach, G.","26530","1971","03","09","Southern America","Brazil","Paraná","Piraquara","Serra do Emboque","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM017837","MBM017837",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:16:42-03","MBM","MBM","38223","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, M.R.","Hatschbach, G.","16220","1967","03","30","Southern America","Brazil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM038223","MBM038223",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:16:42-03","MBM","MBM","11307","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Holmes, W.C.","Hatschbach, G.","21305","1969","04","01","Southern America","Brazil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM011307","MBM011307",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:16:42-03","MBM","MBM","173065","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme",NA,"Holmes, W.C.","5054","1990","05","30","Southern America","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM173065","MBM173065",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:16:42-03","MBM","MBM","190537","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Barroso, G.M.","Hatschbach, G.","7967","1961","05","09","Southern America","Brazil","Paraná","Bocaiúva do Sul","Serra do Araçaeiro","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM190537",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:16:42-03","MBM","MBM","38229","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Barroso, G.M.","Hatschbach, G.","7788","1961","03","05","Southern America","Brazil","Paraná","Morretes","Barro Branco","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM038229","MBM038229",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:16:42-03","MBM","MBM","347264","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Cordeiro, J.","Caxambú, M.G.; et al.; et al.","2143","2008","04","19","Southern America","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895","1020","1020",NA,"Trepadeira volúvel, heliófita, com flores de cor creme. Relevo forte ondulado. Floresta Ombrófila Densa Montana","MBM347264",NA,NA,"2008","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:16:42-03","MBM","MBM","38227","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Smith, L.B.","Hatschbach, G.","1392","1949","05","01","Southern America","Brazil","Paraná","Piraquara","Rio do Corva, Picada Mãe Catira","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM038227","MBM038227",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:16:42-03","MBM","MBM","109495","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Hatschbach, G.","Cordeiro, J.","273",NA,NA,NA,"Southern America","Brazil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM109495","MBM109495",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:16:42-03","MBM","MBM","150963","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Hatschbach, G.","Cordeiro, J.; Poliquesi, C.B.; Poliquesi, C.B.","816","1992","03","11","Southern America","Brazil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM150963","MBM150963",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:16:42-03","MBM","MBM","202675","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Falkenberg, D.B.","Falkenberg, D.B.","6598","1994","04","09","Southern America","Brazil","Santa Catarina","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"MBM202675","MBM202675",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2015-09-04 05:37:46-03","MNHN","RECOLNAT_MNHN_P","P02694401","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex.Malme","Holmes","Hatschbach, G.|Haas, H.",NA,"1967","3","30",NA,"Brasil","Paraná","Quatro Barras","Morro Mãe Catira. Quatro Barras, Paraná, Sul, Brasil, América do Sul","-49.0769004821777","-25.3656005859375","100",NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02694401' target='other'> <mi>dwc_moreinfo</mi></a>","P02694401","P02694401_01",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,"16220",NA
"64","2020-12-11 11:33:19-03","UFMG","BHCB","28940","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén. ex Malme",NA,"Cordeiro, J; Barbosa, E","1018","1993","03","09","Southern America","Brasil","Paraná","Bocaiúva do Sul","Serra de Santana.","-49.1150016784668","-25.2061004638672","1000","1000",NA,"Volúvel. Capítulo alvescente.",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-11 17:18:07-03","UFPR","UPCB","65397","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusen ex Malme","Meyer, F.S.","Meyer, F.S.","659","2008","04","04",NA,"Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal.","-49.378611","-26.250556",NA,NA,NA,"Liana, crescendo enrolada no tronco de arvoreta em capoeira (região de Floresta Ombrófila Densa Montana)..",NA,NA,NA,"2008",NA,NA,NA,NA,"07",NA,"-49.378611","-26.250556",NA,NA,NA
"66","2021-02-11 17:18:07-03","UFPR","UPCB","3256","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusen ex Malme","Barroso, G.M.","Hatschbach, G.","7788","1961","03","05",NA,"Brasil","Paraná","Morretes","Barro Branco","-48.834400177002","-25.476900100708",NA,NA,NA,"Liana, capítulo creme. Orla de mata higrófila..",NA,NA,NA,"1961","30514","auto",NA,NA,"01","01",NA,NA,NA,NA,NA
"67","2021-02-11 17:18:07-03","UFPR","UPCB","20382","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusen ex Malme","Hatschbach, G.","Cordeiro, J.","816","1992","03","11",NA,"Brasil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375","1000","1000",NA,"Volúvel, capítulo alvescente. Mata da encosta de morro..",NA,NA,NA,"1992","17116","auto",NA,NA,"01","01",NA,NA,NA,NA,NA
"68","2021-02-11 17:18:07-03","UFPR","UPCB","37800","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusen ex Malme","Ritter, M.R.","Cândido, L.C.","10","1999","03","12",NA,"Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,"Trepadeira, base lenhosa, flores alvas. Borda de mata nebular, 1200m..",NA,NA,NA,"2000","41937","auto",NA,NA,"01","01",NA,NA,NA,NA,NA
"69","2021-02-11 17:18:07-03","UFPR","UPCB","3573","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusen ex Malme","Barroso, G.M.","Hatschbach, G.","7967","1961","05","09",NA,"Brasil","Paraná","Bocaiúva do Sul","Serra do Araçaeiro","-49.1150016784668","-25.2061004638672",NA,NA,NA,"Liana, capítulo creme. Orla da mata..",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2015-01-05 17:16:00-02","MO","MOBOT","100768296","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","John Pruski (MO)","Gert G. Hatschbach|J.M. Silva","Hatschbach 62087","1985","4","3","South America","Brazil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793","800.00000000",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA
"71","2015-01-05 17:12:00-02","MO","MOBOT","100768295","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","John Pruski (MO)","R. Kummrow","Kummrow 2287","1983","4","13","South America","Brazil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA
"72","2012-02-29 14:21:00-03","MO","MOBOT","2457957","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, M. R., 12-12-","A. Sehnem","Sehnem 5662","1951","2","23","South America","Brazil",NA,NA,"Serra do Faxinal. S. Franco d. P.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2009-07-21 23:34:00-03","MO","MOBOT","2457983","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Barroso, G. M.","Per Dusén","Dusén 8193","1909","6","4","South America","Brazil","Paraná",NA,"Monte Alegre",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2011-03-24 11:46:00-03","MO","MOBOT","2698081","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","P. Dusén","Per Dusén","Dusén 950a","1914",NA,NA,"South America","Brazil","Paraná",NA,"Tacarahy in silvula (restinga). Reg. lit.",NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"75","2021-01-09 21:48:22-03","UNICENTRO","HUCO","1258","S","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Pena, M.A.","Pena, M.A.; et al.; et al.","35","2003","02","26",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Trepadeira a 5 metros, pétalas brancas, gineceu roxo; DESC: Trepadeira a 5 metros, pétalas brancas, gineceu roxo","HUCO001258",NA,NA,"2003","53584","auto",NA,NA,"06",NA,NA,NA,NA,NA,NA
"76","2020-06-15 15:28:52-03","UNESP-RC","HRCB","34272","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusèn ex Malme","Holmes, W.C.","Barbosa, E.","425","2000","04","08",NA,"Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,"Volúvel, flor alvacenta.",NA,NA,NA,"2000","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-07 11:43:57-03","FUVATES","HVAT","3231","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","M. Ritter","K. Hagelund","15954a","1986","04","20",NA,"Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.144722","-29.047778",NA,NA,NA,"Doação do Herbário ICN, registro ICN 086942; Eécie ameaçada de extinção, doação de K. Hagelund","HVAT00003231",NA,NA,"1989",NA,NA,NA,NA,"10","05","-50º8'41''W","-29º2'52''S",NA,NA,NA
"78","2019-12-19 11:17:25-03","UFG","UFG","43113","S","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, M.R.","Affonso, P.; Garcia, R.J.F.","372","1999","03","19",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UFG0043113","UFG0043113",NA,"2001","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-09-12 05:00:02-03","US","US","2841428","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","latisquama","Mikania latisquama","Cabrera",NA,"R. M. Klein","2411","1960","3","10","South America","Brazil","Santa Catarina",NA,"Mata da Companhia hering, Bom Retiro, Blumenau, Mata",NA,NA,"450",NA,NA,NA,"US01673592","US01673592_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"80","2020-09-12 05:00:02-03","US","US","1481950","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme",NA,"G. Jönsson","885","1914","9","16","South America","Brazil","Paraná",NA,"Pinhaes.",NA,NA,NA,NA,NA,NA,"US01117534","US01117534_01","Syntype",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"81","2020-09-12 05:00:02-03","US","US","1481704","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme",NA,"P. K. Dusén","10109 a","1909","3","15","South America","Brazil","Paraná",NA,"Roca Nova in Caoroeira.",NA,NA,NA,NA,NA,NA,"US00604079","US00604079_01","Isosyntype",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"82","2020-09-12 05:00:02-03","US","US","1985226","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme",NA,"G. Hatschbach","1392","1949","5","1","South America","Brazil","Paraná",NA,"Mun. Piraquara, Rio do Corvo, Picada Mãe Catira",NA,NA,NA,NA,NA,NA,"US01674401","US01674401_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"83","2020-09-12 05:00:02-03","US","US","3302727","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme",NA,"J. Cordeiro & E. L. Barbosa","1018","1993","3","9","South America","Brazil","Paraná",NA,"Serra de Santana (mun. Bocaiúva do Sul)",NA,NA,"1000",NA,NA,NA,"US01674397","US01674397_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"84","2020-09-12 05:00:02-03","US","US","3328428","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme",NA,"G. Hatschbach & J. M. Silva","62087","1995","4","3","South America","Brazil","Paraná",NA,"Usina Hidrelétrica Parigot de Souza, Cota 800 (mun. Antonina)",NA,NA,"800",NA,NA,NA,"US01674400","US01674400_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"85","2020-09-12 05:00:02-03","US","US","3395429","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme",NA,"E. L. Barbosa & O. S. Ribas","425","2000","4","8","South America","Brazil","Paraná",NA,"Serra do Araçatuba (Mun. Guaratuba)",NA,NA,NA,NA,NA,NA,"US01674399","US01674399_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"86","2020-09-12 05:00:02-03","US","US","2707977","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme",NA,"G. Hatschbach & H. Haas","16220","1967","3","30","South America - Neotropics","Brazil",NA,NA,"Morro Mãe catira (MUn. Quatra Barras)",NA,NA,"100",NA,NA,NA,"US01674396","US01674396_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"87","2020-09-12 05:00:02-03","US","US","3062791","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme",NA,"R. Kummrow","2287","1983","4","13","South America","Brazil","Paraná",NA,"Serra do Araçatuba (mun Guaratuba)",NA,NA,NA,NA,NA,NA,"US01674402","US01674402_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"88","2020-09-12 05:00:02-03","US","US","3302726","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme",NA,"C. Poliquesi & E. L. Barbosa","143","1993","4","28","South America","Brazil","Paraná",NA,"Serra do Santana (mun. Bocaiuva do Sul)",NA,NA,"1100",NA,NA,NA,"US01674398","US01674398_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"89","2019-12-09 17:29:25-03","UFPR","EFC","18521","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Souza, I.","Souza, I. et al.","524","2019","05","01",NA,"Brasil","Paraná","Morretes","Morro Sete","-48.899394","-25.356284","1281","1281",NA,"Erva 30 cm, capítulos alvos, folhas discolores.","EFC018521",NA,NA,"2019",NA,NA,NA,NA,"07","04","-48.899394","-25.356284",NA,NA,NA
"90","2014-04-04 18:26:37-03","PNFM","IRAI","7590","S","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Cordeiro, J.","Caxambu, M.G.","2143","2008","04","19",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-45.313889","-22.79",NA,NA,NA,"Trepadeira volúvel, heliófita, com flores de cor creme. Relevo forte ondulado. Vegetação floresta ombrófila densa montana","IRAI00007590",NA,NA,"2008",NA,NA,NA,NA,"01","01","-45.313889","-22.79",NA,NA,NA
"91","2021-03-25 13:51:42-03","UNIVILLE","JOI","9926","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","F.S. Meyer","Meyer, F.S.","128","2005","10","28",NA,"Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,"coletada sob copa de árvore, em local aberto, ensolarado.; HABITAT: beira de estrada; HABITO: liana; TIPO VEGETACIONAL: FOD montana","JOI009926",NA,NA,"2010","23090","auto",NA,NA,"05","28",NA,NA,NA,NA,NA
"92","2021-03-25 13:51:42-03","UNIVILLE","JOI","9909","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","F.S. Meyer","Meyer, F.S.","128","2005","10","28",NA,"Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,"Coletada sob copa de árvore, em local aberto, ensolarado.; HABITAT: beira de estrada; HABITO: liana; TIPO VEGETACIONAL: FOD montana","JOI009909",NA,NA,"2010","23090","auto",NA,NA,"05","28",NA,NA,NA,NA,NA
"93","2021-03-25 13:51:42-03","UNIVILLE","JOI","9158","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Meyer, F.S.","Meyer, F.S.","659","2008","04","04",NA,"Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas - Univille, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,"crescendo enrolada no tronco de arvoreta.; HABITAT: capoeira; HABITO: liana; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI009158",NA,NA,"2008","23090","auto",NA,NA,"07","04",NA,NA,NA,NA,NA
"94","2019-10-07 09:11:51-03","UEFS","HUEFS","49845","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme",NA,"Hatschbach, G.","62087","1985","04","03",NA,"Brasil","Paraná","Antonina","Usina Hidrelétrica Parigot de Sousa, Cota 800.","-48.7118988037109","-25.4286003112793","800","800",NA,"Orla da mata pluvial.","HUEFS0049845",NA,NA,NA,"38300","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-10-07 09:11:51-03","UEFS","HUEFS","14287","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme",NA,"Cordeiro, J.","816","1992","03","11",NA,"Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375","1000","1000",NA,NA,"HUEFS0014287",NA,NA,NA,"17116","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-09-04 19:37:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina",NA,NA,"P. Dusén","10109a","1909","3","15","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-11-04 17:28:38-03","UEM","HUEM","24643","S","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","J.N. Nakajima","Souza, LA; col.","226","2014","11","04",NA,"Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, caminho para os quios","-50.25675","-24.565972",NA,NA,NA,"Trepadeira.","HUEM000001624","HUEM000001624",NA,"2015",NA,NA,NA,NA,"08",NA,"-50.25675","-24.565972",NA,NA,NA
"98","2020-11-12 16:58:23-03","UEL","FUEL","54027","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, MR","Godoy, SM","14","2012","03","16",NA,"Brasil","São Paulo","São Miguel Arcanjo","Pq. Estadual Carlos Botelho","-47.983056","-24.156111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.983056","-24.156111",NA,NA,NA
"99","2020-11-12 16:58:23-03","UEL","FUEL","54028","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, MR","Godoy, SM","15","2012","03","16",NA,"Brasil","São Paulo","São Miguel Arcanjo","Pq. Estadual Carlos Botelho","-47.983056","-24.156111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.983056","-24.156111",NA,NA,NA
"100","2020-11-12 16:58:23-03","UEL","FUEL","4497","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, MR","Ruas, PM; et al.","s.n.","1987","04","17",NA,"Brasil","Paraná","Araucária","Estrada para a Usina de Chaminé, Distrito de Chaminé","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,NA,NA,NA,"1987","21346","auto",NA,NA,"06",NA,NA,NA,NA,NA,NA
"101","2020-11-12 16:58:23-03","UEL","FUEL","40543","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ciello-Filho, R","Ciello-Filho, R; Ivanauskas, NM; D. de Souza","420","2005","03","15",NA,"Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu, Trilha do rio Camburi - SAD 69","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"2005","26998","auto",NA,NA,"12","04",NA,NA,NA,NA,NA
"102","2019-11-01 14:54:19-03","UnB","UB","123072","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusen ex Malme","Holmes, WC","Barbosa, E","425","2000","04","08","Southern America","Brasil","Paraná ","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,"Flor alvacenta.; Volúvel.; Orla da matinha nebular",NA,NA,NA,"2000","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-01 14:54:19-03","UnB","UB","195366","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusen ex Malme","Oliveira, CT","Ribas, OS; Barbosa, E; Silva, JM","3538","2001","04","28","Southern America","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri, Rio dos Alemães","-49.2655982971191","-26.1924991607666","1400","1400",NA,"Trepadeira lenhosa, capítulo creme; Matinha nebular",NA,NA,NA,"2013","37493","auto",NA,NA,"11",NA,NA,NA,NA,NA,NA
"104","2019-05-06 11:53:49-03","UFU","HUFU","70916","S","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Nakajima, J.N.","Souza, L.A.; col.","226","2014","11","04",NA,"Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, Caminho para os quiosques.","-50.256667","-24.566111",NA,NA,NA,"Trepadeira.","HUFU00048448","HUFU00048448",NA,"2015",NA,NA,NA,NA,"10",NA,"-50.256667","-24.566111",NA,NA,NA
"105","2020-08-20 20:38:09-03","UFSC","FLOR","23803","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Falkenberg, D.B.","Falkenberg, D.B.; Iza, O.","6598","1994","04","09",NA,"Brasil","Santa Catarina","Ilhota","Morro do Baú, ao longo da trilha para o topo.","-48.8272018432617","-26.8997001647949","820","820",NA,"trepadeira, corola branca, 2m altura. Aquênio levemente piloso.","FLOR0023803",NA,NA,"1994","18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
