"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","recordNumber","stateProvince","locality","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"707","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082455","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Granville J-J de","1973","07","05","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082455 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082455",NA,NA,NA,"Fleuve Ouaqui, entre Grigel et Saut Macaque, rive gauche au niveau de l'ancien degrad Fourmi-rouge",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082455","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0010168",NA,NA,NA
"708","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082457","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Granville J-J de","1988","04","11","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082457 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082457",NA,NA,NA,"Gabaret Crique, Bassin de l'Oyapock entre l'emouchure et la crique Mérignan",NA,"Magnoliales","(A.DC.) R.E.Fr.","-51.8","3.916667","NL-U1082457","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-51.8","3.916667",NA,NA,NA,NA,"Magnoliopsidae","U 0010167",NA,NA,NA
"709","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082458","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Granville J-J de; Allorge L; Hahn WJ; et al.","1987","08","23","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082458 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082458",NA,NA,NA,"Camp no 1 Ouman fou Langa Souls, Bassin du Haut Marouini, 2 km en aval, rive gauche",NA,"Magnoliales","(A.DC.) R.E.Fr.","-54","2.883333","NL-U1082458","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-54.0","2.883333",NA,NA,NA,NA,"Magnoliopsidae","U 0010172",NA,NA,NA
"710","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082780","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Stahel G; Woodherbarium Surinam","1945","09","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082780 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082780",NA,NA,NA,"Wayombo.",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0010940",NA,NA,NA
"711","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082459","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Granville J-J de","1988","04","12","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082459 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082459",NA,NA,NA,"Crique Gabaret - bassin de l'Oyapock. Entre l'embouchure et la crique Mérignan.",NA,"Magnoliales","(A.DC.) R.E.Fr.","-51.8","3.916667","NL-U1082459","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-51.8","3.916667",NA,NA,NA,NA,"Magnoliopsidae","U 0010171",NA,NA,NA
"712","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082460","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Granville J-J de; Allorge L; Hahn WJ; et al.","1987","09","05","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082460 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082460",NA,NA,NA,"Camp no 3 Akouba Booka goo Soula, bassin du haut Marouini, 1 km en amont du saut",NA,"Magnoliales","(A.DC.) R.E.Fr.","-54","2.6","NL-U1082460","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-54.0","2.6",NA,NA,NA,NA,"Magnoliopsidae","U 0010173",NA,NA,NA
"713","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082461","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Polak AM; Robberts S","1991","12","08","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082461 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082461",NA,NA,NA,"Central Demerara Comp. c. 45 km S of Mabura",NA,"Magnoliales","(A.DC.) R.E.Fr.","-58.75","5.25","NL-U1082461","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-58.75","5.25",NA,NA,NA,NA,"Magnoliopsidae","U 0010020",NA,NA,NA
"714","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082462","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Pennington RT; Whitmore TC","1992","04","16","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082462 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082462",NA,NA,NA,"Upper Takutu, Siparuni river, just below Pakatau falls. Start of cut line E-F",NA,"Magnoliales","(A.DC.) R.E.Fr.","-59.016667","4.75","NL-U1082462","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-59.016667","4.75",NA,NA,NA,NA,"Magnoliopsidae","U 0010197",NA,NA,NA
"715","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082463","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Prévost M-F","1983","05","13","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082463 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082463",NA,NA,"Cayenne","Près de petit Saut sur la Sinnamary",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082463","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0010034",NA,NA,NA
"716","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082464","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Prance GT; Campbell DG; Ongley JC; et al.","1974","03","16","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082464 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082464",NA,NA,"Amazonas","Margins of Igapó Acu at crossing with BR319, Manaus - Porto Velho Road",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082464","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0010131",NA,NA,NA
"717","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082465","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Prance GT; Maas PJM; et al.","1971","11","28","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082465 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082465",NA,NA,NA,"Río Cunhuá at Deni Indian village.",NA,"Magnoliales","(A.DC.) R.E.Fr.","-66.783333","-6.716667","NL-U1082465","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-66.783333","-6.716667",NA,NA,NA,NA,"Magnoliopsidae","U 0010891",NA,NA,NA
"718","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082466","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Prance GT; Maas PJM; Woolcott DB; et al.","1971","11","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082466 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082466",NA,NA,"Amazonas","Purus R, between Bom Intento & Boa Fé",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082466","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0010014",NA,NA,NA
"719","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082467","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Prance GT; Maas PJM; et al.","1971","11","22","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082467 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082467",NA,NA,NA,"Río Purus between Aruma and Santa Luzia do Sacado.",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082467","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0010893",NA,NA,NA
"720","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082468","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Mutchnick P; Allicock B","1994","12","01","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082468 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082468",NA,NA,NA,"Region Potaro - Siparuni. Iwokrama; Siparuni R, Pakatau fals and 2 km downstream",NA,"Magnoliales","(A.DC.) R.E.Fr.","-59.016667","4.733333","NL-U1082468","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-59.016667","4.733333",NA,NA,NA,NA,"Magnoliopsidae","U 0010125",NA,NA,NA
"721","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082469","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Mutchnick P; Allicock B","1994","12","01","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082469 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082469",NA,NA,NA,"Region Potaro - Siparuni. Iwokrama; Siparuni R, Pakatau fals and 2 km downstream",NA,"Magnoliales","(A.DC.) R.E.Fr.","-59.016667","4.733333","NL-U1082469","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-59.016667","4.733333",NA,NA,NA,NA,"Magnoliopsidae","U 0010186",NA,NA,NA
"722","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082470","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Donselaar J van","1964","07","16","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082470 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082470",NA,NA,"Brokopondo","2.4 km S of Gansee, left bank of Feroe Creek",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082470","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0010181",NA,NA,NA
"723","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082471","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Fanshawe DB","1952","06","05","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082471 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082471",NA,NA,NA,"Swarima Island, Cuyuni R",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082471","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0010161",NA,NA,NA
"724","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082472","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Evans RJ; Lewis G; Klass E; Wegman M","1994","11","13","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082472 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082472",NA,NA,NA,"Sipaliwini, N side of Kuruni Island, riverbank W of trail from airstrip to N branch of K. River around island, ca 30 air km E of confl. o",NA,"Magnoliales","(A.DC.) R.E.Fr.","-57.333333","3.366667","NL-U1082472","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-57.333333","3.366667",NA,NA,NA,NA,"Magnoliopsidae","U 0150088",NA,NA,NA
"725","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082725","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Daly DC; Silveira M; Torezan JMD; et al.","1996","05","07","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082725 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082725",NA,NA,"Acre","Parque Nacional Serra do Divisor, Serra do Moa, hunting trail leading from Boca da Serra to Igarapé Anil (=ig. Républica)",NA,"Magnoliales","(A.DC.) R.E.Fr.","-73.675","-7.358333","NL-U1082725","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-73.675","-7.358333",NA,NA,NA,NA,"Magnoliopsidae","U 0010382",NA,NA,NA
"726","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082727","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Cid Ferreira CA; Ramos J; Mota CDA","1980","07","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082727 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082727",NA,NA,NA,"Pará: Mun. de Oriximiná, rio Trombetas, margem esquerda.",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082727","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0150267",NA,NA,NA
"727","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082728","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Cid Ferreira CA; Nelson BW","1980","09","28","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082728 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082728",NA,NA,NA,"Município de Sena Madureira, vizinhanóa da cidade.",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082728","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0150082",NA,NA,NA
"728","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082729","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Hatschbach GG","1977","12","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082729 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082729",NA,NA,"Mato Grosso","Porto Frangeli, Mun. Iguatemi",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082729","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0150104",NA,NA,NA
"729","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082730","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Hatschbach GG","1977","12","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082730",NA,NA,"Mato Grosso","Porto Frangeli, Mun. Iguatemi",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082730","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0010118",NA,NA,NA
"730","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082731","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Hatschbach GG","1973","08","28","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082731 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082731",NA,NA,"Mato Grosso","Serra da Pimenteira, Mun. Río Verde",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082731","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0010116",NA,NA,NA
"731","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082732","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Prance GT; Pennington TD; Silva NT","1965","09","17","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082732 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082732",NA,NA,"Pará","West bank of Pacaja R, opposite Ilha de Brue",NA,"Magnoliales","(A.DC.) R.E.Fr.","-50.633333","-2.55","NL-U1082732","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-50.633333","-2.55",NA,NA,NA,NA,"Magnoliopsidae","U 0010130",NA,NA,NA
"732","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082734","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Hatschbach GG","1970","10","28","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082734 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082734",NA,NA,"Mato Grosso","Fda. Progresso",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082734","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0150102",NA,NA,NA
"733","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082740","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Cid Ferreira CA; Lima J","1982","10","29","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082740 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082740",NA,NA,NA,"Município de Marãa, rio Japurá, afluente deo rio Solimões, ao longo do rio, lugar Maguari zinho.",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082740","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0150083",NA,NA,NA
"734","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082743","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Prance GT; Pennington TD; Silva T","1965","10","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082743 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082743",NA,NA,"Pará","West bank of Río Pacaja, opposite Ilha de Breu",NA,"Magnoliales","(A.DC.) R.E.Fr.","-50.75","-2.75","NL-U1082743","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-50.75","-2.75",NA,NA,NA,NA,"Magnoliopsidae","U 0010147",NA,NA,NA
"735","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082744","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Pedersen TM","1975","02","17","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082744 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082744",NA,NA,"Mato Grosso","Mato Grosso: 42 km from Dourados, on road to Río Brilhante, mun. Dourados",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082744","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0010114",NA,NA,NA
"736","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082745","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Pedersen TM","1975","02","17","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082745 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082745",NA,NA,"Mato Grosso","Mato Grosso: 42 km from Dourados, on road to Río Brilhante, mun. Dourados",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082745","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0150111",NA,NA,NA
"737","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082746","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Pedersen TM","1975","02","17","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082746 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082746",NA,NA,"Mato Grosso","Mato Grosso: 42 km from Dourados, on road to Río Brilhante, mun. Dourados",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082746","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0150110",NA,NA,NA
"738","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082764","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Austin DF; et al.","1979","11","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082764 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082764",NA,NA,"Amapá","T.F. de Amapá, Curiau-de-Dentro, ca 12 km NE de Macapá#.",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082764","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0010503",NA,NA,NA
"739","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082765","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Anderson WR; McPherson GD","1978","03","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082765 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082765",NA,NA,"Rondônia","Along dos Pacaás Novos R, just above and below the first cachoeira",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082765","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0010022",NA,NA,NA
"740","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082766","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Tiwari S; Mengharini A","1991","10","21","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082766 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082766",NA,NA,NA,"Potaro - Siparuni, Micobe, along bank of Tiger Creek",NA,"Magnoliales","(A.DC.) R.E.Fr.","-59.5","5.333333","NL-U1082766","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-59.5","5.333333",NA,NA,NA,NA,"Magnoliopsidae","U 0010202",NA,NA,NA
"741","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082767","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Silva MN","1983","05","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082767 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082767",NA,NA,"Pará","Mun. de Itatuba, estrad Santarém - Cuiabá, Br 163, km 1011 com a penetracao de 3km, margem direita do rio Jamanxim",NA,"Magnoliales","(A.DC.) R.E.Fr.","-55.833333","-7.666667","NL-U1082767","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-55.833333","-7.666667",NA,NA,NA,NA,"Magnoliopsidae","U 0010403",NA,NA,NA
"742","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082768","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Silva NT","1969","04","30","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082768 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082768",NA,NA,"Pará","Pará: Jarí, margem do Río Jarí, entre Monte Dourado e São Militao",NA,"Magnoliales","(A.DC.) R.E.Fr.",NA,NA,"NL-U1082768","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0010137",NA,NA,NA
"743","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082769","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Walter BMT; Rocha DMS da; Silva GP da; Santos HGP dos; Bem Bianchetti L de;","1991","12","12","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082769 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082769",NA,NA,"Goiás","Goiás, Colinas do Sul, Abaixo da Linha de Transmissão que liga Niquelândia a Serra da Mesa, entrada à 2 km da entrada Sul/Canteiro.",NA,"Magnoliales","(A.DC.) R.E.Fr.","-48.3","-13.833333","NL-U1082769","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-48.3","-13.833333",NA,NA,NA,NA,"Magnoliopsidae","U 0093504",NA,NA,NA
"744","2020-02-08 09:43:26-03","NBC","NL-BOTANY","U.1082770","PreservedSpecimen","Plantae","Annonaceae","Unonopsis","guatterioides","Unonopsis guatterioides","Silva GP da; Pereira JB; Paganella MB","2002","07","08","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1082770 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1082770",NA,NA,"Tocantins","Tocantins, Parana, estrada São Salvador - canteiro da obra, cerca de 12 km (primeiro curso d'água) córrego Água Branca.",NA,"Magnoliales","(A.DC.) R.E.Fr.","-48.208","-12.756","NL-U1082770","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-48.208","-12.756",NA,NA,NA,NA,"Magnoliopsidae","U 0093506",NA,NA,NA
