"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"43","2015-09-05 12:05:50-03","MNHN","RECOLNAT_MNHN_P","P06789832","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Weddell, H.A.",NA,"1843","1","1",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789832' target='other'> <mi>dwc_moreinfo</mi></a>","P06789832","P06789832_01",NA,NA,NA,"Brésil; environs de Rio-Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"682",NA,NA
"44","2015-09-05 12:05:50-03","MNHN","RECOLNAT_MNHN_P","P06789833","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Spruce",NA,NA,NA,NA,NA,"Brasil","Amazonas","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789833' target='other'> <mi>dwc_moreinfo</mi></a>","P06789833","P06789833_01",NA,NA,NA,"Manaquiry-gapó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1604",NA,NA
"45","2015-09-05 12:05:50-03","MNHN","RECOLNAT_MNHN_P","P06789835","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789835' target='other'> <mi>dwc_moreinfo</mi></a>","P06789835","P06789835_01",NA,NA,NA,"Brésil. Province de Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 70",NA,NA
"46","2015-09-05 12:06:05-03","MNHN","RECOLNAT_MNHN_P","P06789837","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789837' target='other'> <mi>dwc_moreinfo</mi></a>","P06789837","P06789837_01",NA,NA,NA,"Brésil (Rio Jan.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12184",NA,NA
"47","2015-09-05 12:06:04-03","MNHN","RECOLNAT_MNHN_P","P06789844","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789844' target='other'> <mi>dwc_moreinfo</mi></a>","P06789844","P06789844_01",NA,NA,NA,"Brésil. Province de Mato-Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"234",NA,NA
"48","2015-09-05 12:06:04-03","MNHN","RECOLNAT_MNHN_P","P06789847","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789847' target='other'> <mi>dwc_moreinfo</mi></a>","P06789847","P06789847_01",NA,NA,NA,"Brésil. Rio Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"856",NA,NA
"49","2015-09-05 12:06:04-03","MNHN","RECOLNAT_MNHN_P","P06789848","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Gaudichaud",NA,"1831","1","1",NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789848' target='other'> <mi>dwc_moreinfo</mi></a>","P06789848","P06789848_01",NA,NA,NA,"Brésil, Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"859",NA,NA
"50","2015-09-05 12:06:04-03","MNHN","RECOLNAT_MNHN_P","P06789838","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789838' target='other'> <mi>dwc_moreinfo</mi></a>","P06789838","P06789838_01",NA,NA,NA,"Brésil (Rio Janeiro)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18992",NA,NA
"51","2015-09-05 12:06:04-03","MNHN","RECOLNAT_MNHN_P","P06789839","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Pires, J.M.",NA,"1952","1","22",NA,"Brasil","Pará","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789839' target='other'> <mi>dwc_moreinfo</mi></a>","P06789839","P06789839_01",NA,NA,NA,"Vila Nova, cachoeira do Chacorão. Margem do Rio Tapajós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3998",NA,NA
"52","2015-09-05 12:06:04-03","MNHN","RECOLNAT_MNHN_P","P06789840","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789840' target='other'> <mi>dwc_moreinfo</mi></a>","P06789840","P06789840_01",NA,NA,NA,"Brésil. Province de Rio de Jan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 70",NA,NA
"53","2015-09-05 12:06:04-03","MNHN","RECOLNAT_MNHN_P","P06789841","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Glaziou, A.",NA,"1862","12","10",NA,"Brasil","Rio de Janeiro","hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789841' target='other'> <mi>dwc_moreinfo</mi></a>","P06789841","P06789841_01",NA,NA,NA,"Serra da Bica, prés da Cascadura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13568",NA,NA
"54","2015-09-05 12:06:04-03","MNHN","RECOLNAT_MNHN_P","P06789849","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Gaudichaud",NA,"1831","1","1",NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789849' target='other'> <mi>dwc_moreinfo</mi></a>","P06789849","P06789849_01",NA,NA,NA,"Brésil. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"858",NA,NA
"55","2015-09-05 12:06:04-03","MNHN","RECOLNAT_MNHN_P","P06789850","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789850' target='other'> <mi>dwc_moreinfo</mi></a>","P06789850","P06789850_01",NA,NA,NA,"Rio Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"859",NA,NA
"56","2015-09-05 12:06:04-03","MNHN","RECOLNAT_MNHN_P","P06789853","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789853' target='other'> <mi>dwc_moreinfo</mi></a>","P06789853","P06789853_01",NA,NA,NA,"Brésil. Rio Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"859",NA,NA
"57","2015-09-05 12:06:04-03","MNHN","RECOLNAT_MNHN_P","P06789842","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Black, G.A.",NA,"1949","6","21",NA,"Brasil","Pará","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789842' target='other'> <mi>dwc_moreinfo</mi></a>","P06789842","P06789842_01",NA,NA,"Marabá",NA,"-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,NA,NA,"262883","auto",NA,NA,NA,NA,"49 7942",NA,NA
"58","2015-09-05 12:06:04-03","MNHN","RECOLNAT_MNHN_P","P06789845","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Glaziou, A.",NA,"1862","12","10",NA,"Brasil","Rio de Janeiro","hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789845' target='other'> <mi>dwc_moreinfo</mi></a>","P06789845","P06789845_01",NA,NA,"Rio de Janeiro","Brésil (Rio Jan.) Serra da Bica, près de Cascadura","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"13568",NA,NA
"59","2015-09-05 12:06:04-03","MNHN","RECOLNAT_MNHN_P","P06789843","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Fróes, R.L.|Black, G.A.",NA,"1949","6","9",NA,"Brasil","Pará","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789843' target='other'> <mi>dwc_moreinfo</mi></a>","P06789843","P06789843_01",NA,NA,"Marabá","Marabá, Rio Tocantins","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,NA,NA,"262883","auto",NA,NA,NA,NA,"24360",NA,NA
"60","2015-09-05 12:05:50-03","MNHN","RECOLNAT_MNHN_P","P06789834","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Schwacke",NA,"1887","1","1",NA,"Brasil","Rio de Janeiro","hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789834' target='other'> <mi>dwc_moreinfo</mi></a>","P06789834","P06789834_01",NA,NA,"Rio de Janeiro","Prov. Rio de Janeiro, Serra da Bica prope Cascadura.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"61","2015-09-05 12:05:50-03","MNHN","RECOLNAT_MNHN_P","P06789836","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Glaziou, A.",NA,"1887","8","20",NA,"Brasil","Rio de Janeiro","hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789836' target='other'> <mi>dwc_moreinfo</mi></a>","P06789836","P06789836_01",NA,NA,"Rio de Janeiro","Serra da Bica, prés de Cascadura","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"16744",NA,NA
"62","2020-12-11 11:40:33-03","UFMG","BHCB","180389","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S.Cowan","Mendes, MS; Pirani, A","s.n.","2012","10","15","Southern America","Brasil","Goiás",NA,"Árvore; Vegetação Ciliar- Faixa estreita Floresta Estacional Semidecidual",NA,NA,NA,NA,"Goiatuba","Região da PCH Cachoeira do Meia Ponte, Região do baixo curso do rio Meia Ponte","-49.848889","-18.240278","480","480","-49.848889","-18.240278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","142918","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","Elsa M. Zardini|Leongino Guerrero","Zardini 35862","1993","5","25","South America","Paraguay","Paraguarí",NA,NA,NA,NA,NA,"R.L. Liesner",NA,"Arroyo Aguay on road Route 1-Yeré. Gallery forest.","-57.15","-26.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"820","5",NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","1536487","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","Michael H. Nee","Nee 41574","1991","7","6","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"Jardim et al.","Nuflo de Chavez","2 km E of San Ramon. Disturbed dry forest with Anadenanthera.","-62.46666","-16.6","225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2009-10-18 08:02:00-02","MO","MOBOT","2228765","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","F. M. Rodríguez","Rodríguez 161","1910","3","8","South America","Argentina","Misiones",NA,NA,NA,NA,NA,"Belgrano, M. J., I-","Candelaria","Bonpland","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2009-07-17 06:52:00-03","MO","MOBOT","2228770","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","Arturo E. Burkart","Burkart 14008","1943","11","25","South America","Argentina","Misiones",NA,NA,NA,NA,NA,"Belgrano, M. J., I-","Capital","Posadas, pie barranca del Paraná","-55.9","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-04-30 04:37:00-03","MO","MOBOT","2228794","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","RODRÍGUEZ","RODRÍGUEZ 16","1930","1","10","South America","Argentina","Misiones",NA,NA,NA,NA,NA,"Belgrano, M. J., I-","Capital","Posadas","-55.9","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2018-05-17 05:28:00-03","MO","MOBOT","2228800","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","Morrone 1851","1997","4","18","South America","Argentina","Misiones",NA,NA,NA,NA,NA,"Biganzoli, F., / /","San Ignacio","Paraje El Payal, 6 km de San Ignacio camino al Peñon del Teyú Cuaré","-55.56666","-27.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2009-08-21 04:37:00-03","MO","MOBOT","2228815","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1431","2000","2","25","South America","Argentina","Misiones",NA,NA,NA,NA,NA,"Múlgura de Romero, M. E.","San Ignacio","Parque Provincial Teyú Cuaré, alrededores del Peñón de la Reina Victoria, orilla del Río Paraná","-55.58333","-27.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2011-05-03 17:47:00-03","MO","MOBOT","2294279","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","M.C. Franceschini","Franceschini 35","1999","3","10","South America","Argentina","Corrientes",NA,NA,NA,NA,NA,"Tressens, S. G., //","Itatí","Itatí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2011-12-10 06:13:00-02","MO","MOBOT","2342894","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","Sara G. Tressens|Aurelio Schinini","Tressens 4428","1993","5","20","South America","Argentina","Corrientes",NA,NA,NA,NA,NA,"Tressens, S. G., //","San Cosme","Costa Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-04-19 19:51:00-03","MO","MOBOT","3019424","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","Francisco J. Ortega|Gerardo Aymard|Luis Rengel","Ortega 1366","1981","10","9","South America","Venezuela","Portuguesa",NA,NA,NA,NA,NA,"R.L. Liesner","Guanare","En la carretera que vá a la Mesa Alta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"73","2011-06-09 18:03:00-03","MO","MOBOT","3073401","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","Gerardo Aymard","Aymard C. 7346","1988","12","12","South America","Venezuela","Portuguesa",NA,NA,NA,NA,NA,"G. Aymard",NA,"Dtto. Guanare. Mesa Alta, a 7 km al W de Guanare. Sabanas arboradas y bosques de galeria intervenidos.",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"74","2008-05-27 22:02:00-03","MO","MOBOT","884659","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","Elsa M. Zardini|Leongino Guerrero","Zardini 40118","1994","7","28","South America","Paraguay","Misiones",NA,NA,NA,NA,NA,"R.L. Liesner",NA,"Río Tebicuary. Gallery forest.","-57.12916","-26.39527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"926","4",NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","884700","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","Elsa M. Zardini|Leongino Guerrero","Zardini 40151","1994","7","28","South America","Paraguay","Misiones",NA,NA,NA,NA,NA,"R.L. Liesner",NA,"Río Tebicuary. Gallery forest.","-57.12916","-26.39527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"926","4",NA
"76","2013-10-22 13:01:00-02","MO","MOBOT","100642742","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Tito S. Ibarrola","Ibarrola 4053","1946","1","11","South America","Argentina","Corrientes",NA,NA,NA,NA,"latifolia",NA,"General Paz","Itaibate.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","1561342","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Alwyn H. Gentry|et al.","Gentry 39825","1983","1","30","South America","Peru","Junín",NA,NA,NA,NA,"latifolia","R.L. Liesner",NA,"Puente-Paucartambo to La Merced, Chanchamayo Valley. Disturbed roadside second growth. growth.","-75.33333","-11.33333","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-28","1",NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","175465","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Felix Woytkowski","Woytkowski 7368","1962","8",NA,"South America","Peru","Junín",NA,NA,NA,NA,"latifolia","Ronald Liesner",NA,"Hacienda Genova, forested mountains.","-75.3094444","-11.1127778","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","3",NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","175762","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Alwyn H. Gentry|Camilo Díaz S.","Gentry 58671","1987","7","1","South America","Peru","Junín",NA,NA,NA,NA,"latifolia","M.C. Johnston (TEX)","Chanchamayo","Puente Kimiri, ca 10 km N of La Merced.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-177","9",NA
"80","2020-12-28 04:51:00-03","MO","MOBOT","176420","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","David N. Smith|Óscar Tovar|Blanca León","Smith 1409","1982","5","5","South America","Peru","Junín",NA,NA,NA,NA,"latifolia","M.C. Johnston (TEX)","Chanchamayo","Chanchamayo valley, road between San Ramon & Puente Paucartambo, 5-10 km from La Merced. Steep slopes covered with shrubs & short trees, N exposure, loose soil.","-75.33333","-11","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-8","7",NA
"81","2011-02-27 06:57:00-03","MO","MOBOT","2438430","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","M.C. Romanczuk|Maria R. Figueroa Romero|G. Martínez|A.D. Rotman","Romanczuk 806","1976","2","5","South America","Argentina","Corrientes",NA,NA,NA,NA,"latifolia","Cusato, L.","General Paz","Itá Ibaté a 1 km de Ruta 12","-57.33333","-27.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2014-11-28 15:34:00-02","MO","MOBOT","2476019","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Jan C. Lindeman|J.H. de Haas|Gert G. Hatschbach","Lindeman 4311","1967","1","20","South America","Brazil","Paraná",NA,NA,NA,NA,"latifolia","Johnston, M. C.",NA,"Rocky bank of Rio Paraná at Pôrto Camargo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2012-01-03 06:29:00-02","MO","MOBOT","2519470","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Bernadino S. Bertoni","Bertoni 1609","1945","7","24","South America","Paraguay","Alto Paraná",NA,NA,NA,NA,"latifolia",NA,NA,"Presidente Branco, km 1937",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"84","2009-07-13 12:30:00-03","MO","MOBOT","3018570","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Felix Woytkowski","Woytkowski 7368","1962","7","4","South America","Peru","Junín",NA,NA,NA,NA,"latifolia","M.C. Johnsta",NA,"Low forest. Hacienda.",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2009-07-13 12:30:00-03","MO","MOBOT","3020282","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Felix Woytkowski","Woytkowski 5454","1959","10","3","South America","Peru","San Martín",NA,NA,NA,NA,"latifolia","Ronald Liesner",NA,"In secondary forest, Saposoa.",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2011-03-27 11:54:00-03","MO","MOBOT","3020350","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Aurelio Schinini|Carmen L. Cristóbal","Schinini Cacace 13655","1976",NA,NA,"South America","Argentina","Corrientes",NA,NA,NA,NA,"latifolia",NA,"San Cosme","Ruta 12, 23 Km E de Corrientes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2009-08-24 12:06:00-03","MO","MOBOT","3020457","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Itaipú Binacional","Itaipú Binacional 890","1981","6","9","South America","Paraguay","Alto Paraná",NA,NA,NA,NA,"latifolia","A. Schinini",NA,"Pto. Indio, ribera del río Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2011-06-08 11:53:00-03","MO","MOBOT","3020513","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","José Schunke V.","Schunke Vigo 6216","1962","11","4","South America","Peru","Junín",NA,NA,NA,NA,"latifolia","Field",NA,"Al este de La Merced.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2014-04-10 05:40:00-03","MO","MOBOT","3020635","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Ramón Ferreyra","Ferreyra 3702","1948","6","27","South America","Peru","Junín",NA,NA,NA,NA,"latifolia","Ronald Liesner","Tarma","Entre La Merces y Quimiri carretera Tarma, monte denso.",NA,NA,"800.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2012-04-10 05:01:00-03","MO","MOBOT","3022066","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Elena Schwindt","Schwindt 1546","1949",NA,NA,"South America","Argentina","Misiones",NA,NA,NA,NA,"latifolia","Ronald Liesner",NA,"Dep San Pedro. Avellaneda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2010-01-25 20:07:00-02","MO","MOBOT","3022087","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Troels M. Pedersen","Pedersen 6939","1964","3","6","South America","Argentina","Corrientes",NA,NA,NA,NA,"latifolia","T.M. Pedersen","Itatí","Low ground by the river, also in the dense woodland on the lower part of the.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
