"","family","species","threat"
"2642","LAURACEAE","Cinnamomum stenophyllum","LC"
"2643","LAURACEAE","Cinnamomum taubertianum","DD"
"2644","LAURACEAE","Cinnamomum tomentulosum","NT"
"2645","LAURACEAE","Cinnamomum triplinerve","LC"
"2646","LAURACEAE","Dicypellium caryophyllaceum","CR"
"2647","LAURACEAE","Mezilaurus crassiramea","NT"
"2648","LAURACEAE","Mezilaurus itauba","VU"
"2649","LAURACEAE","Mezilaurus navalium","EN"
"2650","LAURACEAE","Nectandra angustifolia","LC"
"2651","LAURACEAE","Nectandra barbellata","VU"
"2652","LAURACEAE","Nectandra cissiflora","LC"
"2653","LAURACEAE","Nectandra debilis","DD"
"2654","LAURACEAE","Nectandra embirensis","DD"
"2655","LAURACEAE","Nectandra grandiflora","LC"
"2656","LAURACEAE","Nectandra grisea","VU"
"2657","LAURACEAE","Nectandra hihua","LC"
"2658","LAURACEAE","Nectandra impressa","DD"
"2659","LAURACEAE","Nectandra japurensis","DD"
"2660","LAURACEAE","Nectandra matogrossensis","DD"
"2661","LAURACEAE","Nectandra micranthera","NT"
"2662","LAURACEAE","Nectandra paranaensis","VU"
"2663","LAURACEAE","Nectandra psammophila","LC"
"2664","LAURACEAE","Nectandra spicata","DD"
"2665","LAURACEAE","Nectandra venulosa","DD"
"2666","LAURACEAE","Nectandra warmingii","NT"
"2667","LAURACEAE","Nectandra weddellii","DD"
"2668","LAURACEAE","Ocotea aciphylla","NT"
"2669","LAURACEAE","Ocotea basicordatifolia","EN"
"2670","LAURACEAE","Ocotea beulahiae","EN"
"2671","LAURACEAE","Ocotea beyrichii","VU"
"2672","LAURACEAE","Ocotea bicolor","LC"
"2673","LAURACEAE","Ocotea bragai","EN"
"2674","LAURACEAE","Ocotea catharinensis","VU"
"2675","LAURACEAE","Ocotea confertiflora","VU"
"2676","LAURACEAE","Ocotea cryptocarpa","EN"
"2677","LAURACEAE","Ocotea curucutuensis","NT"
"2678","LAURACEAE","Ocotea cymbarum","NT"
"2679","LAURACEAE","Ocotea daphnifolia","LC"
"2680","LAURACEAE","Ocotea felix","EN"
"2681","LAURACEAE","Ocotea frondosa","NT"
"2682","LAURACEAE","Ocotea lancifolia","LC"
"2683","LAURACEAE","Ocotea langsdorffii","NT"
"2684","LAURACEAE","Ocotea laxa","LC"
"2685","LAURACEAE","Ocotea lobbii","LC"
"2686","LAURACEAE","Ocotea mosenii","VU"
"2687","LAURACEAE","Ocotea nectandrifolia","LC"
"2688","LAURACEAE","Ocotea nunesiana","LC"
"2689","LAURACEAE","Ocotea odorifera","EN"
"2690","LAURACEAE","Ocotea percoriacea","LC"
"2691","LAURACEAE","Ocotea polyantha","NT"
"2692","LAURACEAE","Ocotea pomaderroides","LC"
"2693","LAURACEAE","Ocotea porosa","EN"
"2694","LAURACEAE","Ocotea puberula","NT"
"2695","LAURACEAE","Ocotea pulchella","LC"
"2696","LAURACEAE","Ocotea serrana","EN"
"2697","LAURACEAE","Ocotea silvestris","LC"
"2698","LAURACEAE","Ocotea tabacifolia","EN"
"2699","LAURACEAE","Ocotea tristis","LC"
"2700","LAURACEAE","Ocotea vaccinioides","LC"
"2701","LAURACEAE","Persea glabra","CR"
"2702","LAURACEAE","Persea obovata","CR"
"2703","LAURACEAE","Persea pedunculosa","EN"
"2704","LAURACEAE","Persea punctata","DD"
"2705","LAURACEAE","Persea rigida","DD"
"2706","LAURACEAE","Persea rufotomentosa","NT"
"2707","LAURACEAE","Persea willdenovii","LC"
"2708","LAURACEAE","Phyllostemonodaphne geminiflora","LC"
"2709","LAURACEAE","Rhodostemonodaphne capixabensis","EN"
"2710","LAURACEAE","Rhodostemonodaphne parvifolia","CR"
"2711","LAURACEAE","Rhodostemonodaphne recurva","EN"
"2712","LAURACEAE","Urbanodendron bahiense","VU"
"2713","LAURACEAE","Urbanodendron macrophyllum","DD"
"2714","LAURACEAE","Urbanodendron verrucosum","LC"
"2715","LAURACEAE","Williamodendron cinnamomeum","CR"
"2716","LECYTHIDACEAE","Allantoma integrifolia","DD"
"2717","LECYTHIDACEAE","Allantoma kuhlmannii","DD"
"2718","LECYTHIDACEAE","Allantoma pachyantha","LC"
"2719","LECYTHIDACEAE","Allantoma pauciramosa","DD"
"2720","LECYTHIDACEAE","Allantoma uaupensis","DD"
"2721","LECYTHIDACEAE","Asteranthos brasiliensis","LC"
"2722","LECYTHIDACEAE","Bertholletia excelsa","VU"
"2723","LECYTHIDACEAE","Cariniana ianeirensis","EN"
"2724","LECYTHIDACEAE","Cariniana legalis","EN"
"2725","LECYTHIDACEAE","Cariniana parvifolia","EN"
"2726","LECYTHIDACEAE","Cariniana penduliflora","DD"
"2727","LECYTHIDACEAE","Couratari asterotricha","EN"
"2728","LECYTHIDACEAE","Couratari atrovinosa","LC"
"2729","LECYTHIDACEAE","Couratari guianensis","LC"
"2730","LECYTHIDACEAE","Couratari longipedicellata","DD"
"2731","LECYTHIDACEAE","Couratari prancei","DD"
"2732","LECYTHIDACEAE","Couratari pyramidata","EN"
"2733","LECYTHIDACEAE","Couratari tauari","LC"
"2734","LECYTHIDACEAE","Couroupita guianensis","LC"
"2735","LECYTHIDACEAE","Eschweilera alvimii","EN"
"2736","LECYTHIDACEAE","Eschweilera amazoniciformis","DD"
"2737","LECYTHIDACEAE","Eschweilera atropetiolata","LC"
"2738","LECYTHIDACEAE","Eschweilera carinata","LC"
"2739","LECYTHIDACEAE","Eschweilera compressa","EN"
"2740","LECYTHIDACEAE","Eschweilera cyathiformis","LC"
"2741","LECYTHIDACEAE","Eschweilera obversa","LC"
"2742","LECYTHIDACEAE","Eschweilera piresii","LC"
"2743","LECYTHIDACEAE","Eschweilera punctata","LC"
"2744","LECYTHIDACEAE","Eschweilera rabeliana","DD"
"2745","LECYTHIDACEAE","Eschweilera rhododendrifolia","LC"
"2746","LECYTHIDACEAE","Eschweilera rionegrense","LC"
"2747","LECYTHIDACEAE","Eschweilera roraimensis","LC"
"2748","LECYTHIDACEAE","Eschweilera subcordata","EN"
"2749","LECYTHIDACEAE","Eschweilera tetrapetala","EN"
"2750","LECYTHIDACEAE","Eschweilera truncata","LC"
"2751","LECYTHIDACEAE","Gustavia acuminata","LC"
"2752","LECYTHIDACEAE","Gustavia erythrocarpa","DD"
"2753","LECYTHIDACEAE","Gustavia longepetiolata","DD"
"2754","LECYTHIDACEAE","Lecythis barnebyi","DD"
"2755","LECYTHIDACEAE","Lecythis brancoensis","LC"
"2756","LECYTHIDACEAE","Lecythis lanceolata","LC"
"2757","LECYTHIDACEAE","Lecythis lurida","LC"
"2758","LECYTHIDACEAE","Lecythis parvifructa","LC"
"2759","LECYTHIDACEAE","Lecythis prancei","LC"
"2760","LECYTHIDACEAE","Lecythis retusa","LC"
"2761","LECYTHIDACEAE","Lecythis schomburgkii","LC"
"2762","LECYTHIDACEAE","Lecythis schwackei","EN"
"2763","LECYTHIDACEAE","Lecythis serrata","LC"
"2764","LEJEUNEACEAE","Blepharolejeunea securifolia","EN"
"2765","LEJEUNEACEAE","Bromeliophila natans","EN"
"2766","LEJEUNEACEAE","Bryopteris diffusa","LC"
"2767","LEJEUNEACEAE","Bryopteris filicina","LC"
"2768","LEJEUNEACEAE","Drepanolejeunea aculeata","EN"
"2769","LEJEUNEACEAE","Leptolejeunea obfuscata","LC"
"2770","LEJEUNEACEAE","Myriocoleopsis fluviatilis","VU"
"2771","LEJEUNEACEAE","Pycnolejeunea papillosa","LC"
"2772","LEJEUNEACEAE","Verdoornianthus griffinii","LC"
"2773","LEJEUNEACEAE","Vitalianthus bischlerianus","LC"
"2774","LENTIBULARIACEAE","Genlisea aurea","LC"
"2775","LENTIBULARIACEAE","Genlisea filiformis","LC"
"2776","LENTIBULARIACEAE","Genlisea lobata","EN"
"2777","LENTIBULARIACEAE","Genlisea repens","LC"
"2778","LENTIBULARIACEAE","Genlisea violacea","LC"
"2779","LENTIBULARIACEAE","Utricularia biovularioides","DD"
"2780","LENTIBULARIACEAE","Utricularia erectiflora","LC"
"2781","LENTIBULARIACEAE","Utricularia flaccida","NT"
"2782","LENTIBULARIACEAE","Utricularia foliosa","LC"
"2783","LENTIBULARIACEAE","Utricularia huntii","DD"
"2784","LENTIBULARIACEAE","Utricularia hydrocarpa","LC"
"2785","LENTIBULARIACEAE","Utricularia longifolia","LC"
"2786","LENTIBULARIACEAE","Utricularia nigrescens","LC"
"2787","LENTIBULARIACEAE","Utricularia trichophylla","LC"
"2788","LENTIBULARIACEAE","Utricularia tridentata","VU"
"2789","LENTIBULARIACEAE","Utricularia warmingii","DD"
"2790","LEPIDOZIACEAE","Paracromastigum dusenii","EN"
"2791","LIMNOCHARITACEAE","Limnocharis laforesti","LC"
"2792","LINACEAE","Cliococca selaginoides","LC"
"2793","LINACEAE","Linum carneum","DD"
"2794","LINACEAE","Linum erigeroides","DD"
"2795","LINACEAE","Linum littorale","LC"
"2796","LINACEAE","Linum smithii","EN"
"2797","LINDERNIACEAE","Micranthemum umbrosum","LC"
"2798","LOASACEAE","Aosa parviflora","LC"
"2799","LOASACEAE","Aosa uleana","CR"
"2800","LOASACEAE","Blumenbachia eichleri","NT"
"2801","LOASACEAE","Blumenbachia scabra","LC"
"2802","LOGANIACEAE","Spigelia aceifolia","EN"
"2803","LOGANIACEAE","Spigelia amplexicaulis","EN"
"2804","LOGANIACEAE","Spigelia cipoensis","CR"
"2805","LOGANIACEAE","Spigelia flava","VU"
"2806","LOGANIACEAE","Spigelia kleinii var. paranaensis","DD"
"2807","LOGANIACEAE","Spigelia kuhlmannii","EN"
"2808","LOGANIACEAE","Spigelia lundiana","EN"
"2809","LOGANIACEAE","Spigelia reitzii","EN"
"2810","LOGANIACEAE","Spigelia sellowiana","LC"
"2811","LOGANIACEAE","Spigelia vestita","EN"
"2812","LOGANIACEAE","Strychnos bicolor","LC"
"2813","LOGANIACEAE","Strychnos cerradoensis","DD"
"2814","LOGANIACEAE","Strychnos gardneri","LC"
"2815","LOGANIACEAE","Strychnos nigricans","LC"
"2816","LOGANIACEAE","Strychnos rubiginosa","LC"
"2817","LOGANIACEAE","Strychnos trinervis","LC"
"2818","LORANTHACEAE","Oryctina eubrachioides","EN"
"2819","LORANTHACEAE","Psittacanthus acinarius","LC"
"2820","LORANTHACEAE","Struthanthus microstylus","CR"
"2821","LORANTHACEAE","Struthanthus planaltinae","EN"
"2822","LORANTHACEAE","Struthanthus pusillifolius","EN"
"2823","LORANTHACEAE","Struthanthus rufo-furfuraceus","DD"
"2824","LYCOPODIACEAE","Huperzia aqualupiana","EN"
"2825","LYCOPODIACEAE","Huperzia biformis","LC"
"2826","LYCOPODIACEAE","Huperzia catharinae","DD"
"2827","LYCOPODIACEAE","Huperzia christii","EN"
"2828","LYCOPODIACEAE","Huperzia flexibilis","LC"
"2829","LYCOPODIACEAE","Huperzia fontinaloides","LC"
"2830","LYCOPODIACEAE","Huperzia hemleri","CR"
"2831","LYCOPODIACEAE","Huperzia hexasticha","LC"
"2832","LYCOPODIACEAE","Huperzia itambensis","EN"
"2833","LYCOPODIACEAE","Huperzia martii","EN"
"2834","LYCOPODIACEAE","Huperzia mollicoma","EN"
"2835","LYCOPODIACEAE","Huperzia mooreana","EN"
"2836","LYCOPODIACEAE","Huperzia nuda","EN"
"2837","LYCOPODIACEAE","Huperzia quadrifariata","LC"
"2838","LYCOPODIACEAE","Huperzia regnellii","CR"
"2839","LYCOPODIACEAE","Huperzia rubra","CR"
"2840","LYCOPODIACEAE","Huperzia sellowiana","VU"
"2841","LYCOPODIACEAE","Huperzia taxifolia","EN"
"2842","LYCOPODIACEAE","Huperzia treitubensis","CR"
"2843","LYCOPODIACEAE","Lycopodiella benjaminiana","EN"
"2844","LYCOPODIACEAE","Lycopodiella bradei","EN"
"2845","LYCOPODIACEAE","Lycopodium jussiaei","EN"
"2846","LYTHRACEAE","Cuphea acinifolia","LC"
"2847","LYTHRACEAE","Cuphea adenophylla","CR"
"2848","LYTHRACEAE","Cuphea anamariae","DD"
"2849","LYTHRACEAE","Cuphea aperta","LC"
"2850","LYTHRACEAE","Cuphea arenarioides","VU"
"2851","LYTHRACEAE","Cuphea bahiensis","EN"
"2852","LYTHRACEAE","Cuphea cipoensis","EN"
"2853","LYTHRACEAE","Cuphea cuiabensis","EN"
"2854","LYTHRACEAE","Cuphea cunninghamiifolia","EN"
"2855","LYTHRACEAE","Cuphea disperma","LC"
"2856","LYTHRACEAE","Cuphea fuchsiifolia","EN"
"2857","LYTHRACEAE","Cuphea glareosa","NT"
"2858","LYTHRACEAE","Cuphea glaziovii","EN"
"2859","LYTHRACEAE","Cuphea linarioides","LC"
"2860","LYTHRACEAE","Cuphea lindmaniana","EN"
"2861","LYTHRACEAE","Cuphea lucens","DD"
"2862","LYTHRACEAE","Cuphea lutescens","LC"
"2863","LYTHRACEAE","Cuphea melvilla","LC"
"2864","LYTHRACEAE","Cuphea potamophila","DD"
"2865","LYTHRACEAE","Cuphea repens","LC"
"2866","LYTHRACEAE","Cuphea rubro-virens","CR"
"2867","LYTHRACEAE","Cuphea sclerophylla","VU"
"2868","LYTHRACEAE","Cuphea sincorana","DD"
"2869","LYTHRACEAE","Cuphea teleandra","CR"
"2870","LYTHRACEAE","Cuphea warmingii","DD"
"2871","LYTHRACEAE","Cuphea xanthopetala","DD"
"2872","LYTHRACEAE","Diplusodon adpressipilus","EN"
"2873","LYTHRACEAE","Diplusodon aggregatifolius","EN"
"2874","LYTHRACEAE","Diplusodon alatus","EN"
"2875","LYTHRACEAE","Diplusodon appendiculosus","DD"
"2876","LYTHRACEAE","Diplusodon argenteus","EN"
"2877","LYTHRACEAE","Diplusodon argyrophyllus","CR"
"2878","LYTHRACEAE","Diplusodon bradei","VU"
"2879","LYTHRACEAE","Diplusodon canastrensis","EN"
"2880","LYTHRACEAE","Diplusodon capitalensis","EN"
"2881","LYTHRACEAE","Diplusodon capitatus","CR"
"2882","LYTHRACEAE","Diplusodon chapadensis","DD"
"2883","LYTHRACEAE","Diplusodon decussatus","EN"
"2884","LYTHRACEAE","Diplusodon ericoides","CR"
"2885","LYTHRACEAE","Diplusodon floribundus","EN"
"2886","LYTHRACEAE","Diplusodon glaziovii","CR"
"2887","LYTHRACEAE","Diplusodon glocimarii","EN"
"2888","LYTHRACEAE","Diplusodon gracilis","CR"
"2889","LYTHRACEAE","Diplusodon grahamae","DD"
"2890","LYTHRACEAE","Diplusodon hatschbachii","VU"
"2891","LYTHRACEAE","Diplusodon heringeri","EN"
"2892","LYTHRACEAE","Diplusodon kielmeyeroides","DD"
"2893","LYTHRACEAE","Diplusodon leucocalycinus","VU"
"2894","LYTHRACEAE","Diplusodon longipes","EN"
"2895","LYTHRACEAE","Diplusodon mattogrossensis","EN"
"2896","LYTHRACEAE","Diplusodon minasensis","EN"
"2897","LYTHRACEAE","Diplusodon mononeuros","DD"
"2898","LYTHRACEAE","Diplusodon nigricans","DD"
"2899","LYTHRACEAE","Diplusodon orbicularis","VU"
"2900","LYTHRACEAE","Diplusodon ovatus","EN"
"2901","LYTHRACEAE","Diplusodon panniculatus","CR"
"2902","LYTHRACEAE","Diplusodon parvifolius","NT"
"2903","LYTHRACEAE","Diplusodon petiolatus","EN"
"2904","LYTHRACEAE","Diplusodon plumbeus","EN"
"2905","LYTHRACEAE","Diplusodon pygmaeus","DD"
"2906","LYTHRACEAE","Diplusodon retroimbricatus","CR"
"2907","LYTHRACEAE","Diplusodon rosmarinifolius","LC"
"2908","LYTHRACEAE","Diplusodon rotundifolius","EN"
"2909","LYTHRACEAE","Diplusodon rupestris","DD"
"2910","LYTHRACEAE","Diplusodon saxatilis","DD"
"2911","LYTHRACEAE","Diplusodon sigillatus","EN"
"2912","LYTHRACEAE","Diplusodon sordidus","EN"
"2913","LYTHRACEAE","Diplusodon thysanosepalus","DD"
"2914","LYTHRACEAE","Diplusodon trigintus","EN"
"2915","LYTHRACEAE","Diplusodon vidalii","DD"
"2916","LYTHRACEAE","Diplusodon villosissimus","VU"
"2917","LYTHRACEAE","Lafoensia nummularifolia","VU"
"2918","LYTHRACEAE","Lafoensia pacari","LC"
"2919","LYTHRACEAE","Lafoensia vandelliana subsp. replicata","DD"
"2920","LYTHRACEAE","Physocalymma scaberrimum","LC"
"2921","MAGNOLIACEAE","Magnolia ovata","LC"
"2922","MALPIGHIACEAE","Acmanthera fernandesii","DD"
"2923","MALPIGHIACEAE","Amorimia velutina","DD"
"2924","MALPIGHIACEAE","Aspicarpa harleyi","NT"
"2925","MALPIGHIACEAE","Banisteriopsis andersonii","VU"
"2926","MALPIGHIACEAE","Banisteriopsis arborea","VU"
"2927","MALPIGHIACEAE","Banisteriopsis basifixa","VU"
"2928","MALPIGHIACEAE","Banisteriopsis byssacea","VU"
"2929","MALPIGHIACEAE","Banisteriopsis cipoensis","EN"
"2930","MALPIGHIACEAE","Banisteriopsis goiana","VU"
"2931","MALPIGHIACEAE","Banisteriopsis hatschbachii","EN"
"2932","MALPIGHIACEAE","Banisteriopsis hirsuta","EN"
"2933","MALPIGHIACEAE","Banisteriopsis magdalenensis","EN"
"2934","MALPIGHIACEAE","Banisteriopsis parviflora","NT"
"2935","MALPIGHIACEAE","Banisteriopsis pseudojanusia","CR"
"2936","MALPIGHIACEAE","Banisteriopsis salicifolia","DD"
"2937","MALPIGHIACEAE","Banisteriopsis sellowiana","VU"
"2938","MALPIGHIACEAE","Barnebya dispar","NT"
"2939","MALPIGHIACEAE","Bunchosia acuminata","NT"
"2940","MALPIGHIACEAE","Bunchosia itacarensis","CR"
"2941","MALPIGHIACEAE","Bunchosia macilenta","VU"
"2942","MALPIGHIACEAE","Bunchosia maritima","LC"
"2943","MALPIGHIACEAE","Bunchosia pallescens","LC"
"2944","MALPIGHIACEAE","Bunchosia pernambucana","EN"
"2945","MALPIGHIACEAE","Byrsonima alvimii","VU"
"2946","MALPIGHIACEAE","Byrsonima bahiana","NT"
"2947","MALPIGHIACEAE","Byrsonima blanchetiana","LC"
"2948","MALPIGHIACEAE","Byrsonima brachybotrya","VU"
"2949","MALPIGHIACEAE","Byrsonima cacaophila","NT"
"2950","MALPIGHIACEAE","Byrsonima cipoensis","EN"
"2951","MALPIGHIACEAE","Byrsonima coccolobifolia","LC"
"2952","MALPIGHIACEAE","Byrsonima cordifolia","EN"
"2953","MALPIGHIACEAE","Byrsonima fonsecae","CR"
"2954","MALPIGHIACEAE","Byrsonima hatschbachii","VU"
"2955","MALPIGHIACEAE","Byrsonima japurensis","LC"
"2956","MALPIGHIACEAE","Byrsonima lanulosa","EN"
"2957","MALPIGHIACEAE","Byrsonima macrophylla","NT"
"2958","MALPIGHIACEAE","Byrsonima microphylla","EN"
"2959","MALPIGHIACEAE","Byrsonima morii","NT"
"2960","MALPIGHIACEAE","Byrsonima onishiana","EN"
"2961","MALPIGHIACEAE","Byrsonima rigida","LC"
"2962","MALPIGHIACEAE","Byrsonima variabilis","LC"
"2963","MALPIGHIACEAE","Camarea affinis","LC"
"2964","MALPIGHIACEAE","Camarea axillaris","LC"
"2965","MALPIGHIACEAE","Camarea elongata","VU"
"2966","MALPIGHIACEAE","Camarea ericoides","LC"
"2967","MALPIGHIACEAE","Camarea hirsuta","LC"
"2968","MALPIGHIACEAE","Camarea humifusa","EN"
"2969","MALPIGHIACEAE","Camarea linearifolia","CR"
"2970","MALPIGHIACEAE","Carolus chlorocarpus","LC"
"2971","MALPIGHIACEAE","Diplopterys amplectens","NT"
"2972","MALPIGHIACEAE","Diplopterys cachimbensis","NT"
"2973","MALPIGHIACEAE","Diplopterys patula","NT"
"2974","MALPIGHIACEAE","Diplopterys sepium","EN"
"2975","MALPIGHIACEAE","Diplopterys virgultosa","LC"
"2976","MALPIGHIACEAE","Heladena multiflora","EN"
"2977","MALPIGHIACEAE","Heteropterys admirabilis","EN"
"2978","MALPIGHIACEAE","Heteropterys aliciae","CR"
"2979","MALPIGHIACEAE","Heteropterys alternifolia","LC"
"2980","MALPIGHIACEAE","Heteropterys bahiensis","CR"
"2981","MALPIGHIACEAE","Heteropterys bicolor","LC"
"2982","MALPIGHIACEAE","Heteropterys brasiliensis","EN"
"2983","MALPIGHIACEAE","Heteropterys bullata","EN"
"2984","MALPIGHIACEAE","Heteropterys capixaba","EN"
"2985","MALPIGHIACEAE","Heteropterys conformis","CR"
"2986","MALPIGHIACEAE","Heteropterys crinigera","VU"
"2987","MALPIGHIACEAE","Heteropterys dusenii","VU"
"2988","MALPIGHIACEAE","Heteropterys fragilis","EN"
"2989","MALPIGHIACEAE","Heteropterys hatschbachii","CR"
"2990","MALPIGHIACEAE","Heteropterys marginata","EN"
"2991","MALPIGHIACEAE","Heteropterys megaptera","EN"
"2992","MALPIGHIACEAE","Heteropterys oberdanii","VU"
"2993","MALPIGHIACEAE","Heteropterys occhionii","CR"
"2994","MALPIGHIACEAE","Heteropterys patens","NT"
"2995","MALPIGHIACEAE","Heteropterys pauciflora","LC"
"2996","MALPIGHIACEAE","Heteropterys perplexa","LC"
"2997","MALPIGHIACEAE","Heteropterys sanctorum","CR"
"2998","MALPIGHIACEAE","Heteropterys ternstroemiifolia","EN"
"2999","MALPIGHIACEAE","Heteropterys thyrsoidea","EN"
"3000","MALPIGHIACEAE","Heteropterys trigoniifolia","LC"
"3001","MALPIGHIACEAE","Hiraea bullata","VU"
"3002","MALPIGHIACEAE","Hiraea cuiabensis","LC"
"3003","MALPIGHIACEAE","Hiraea cuneata","LC"
"3004","MALPIGHIACEAE","Hiraea wiedeana","EN"
"3005","MALPIGHIACEAE","Janusia christianeae","EN"
"3006","MALPIGHIACEAE","Janusia occhionii","EN"
"3007","MALPIGHIACEAE","Janusia schwannioides","EN"
"3008","MALPIGHIACEAE","Lophopterys floribunda","LC"
"3009","MALPIGHIACEAE","Mascagnia aptera","CR"
"3010","MALPIGHIACEAE","Mezia araujoi","EN"
"3011","MALPIGHIACEAE","Niedenzuella poeppigiana","LC"
"3012","MALPIGHIACEAE","Peixotoa adenopoda","EN"
"3013","MALPIGHIACEAE","Peixotoa anadenanthera","CR"
"3014","MALPIGHIACEAE","Peixotoa andersonii","CR"
"3015","MALPIGHIACEAE","Peixotoa axillaris","CR"
"3016","MALPIGHIACEAE","Peixotoa bahiana","CR"
"3017","MALPIGHIACEAE","Peixotoa barnebyi","EN"
"3018","MALPIGHIACEAE","Peixotoa catarinensis","EN"
"3019","MALPIGHIACEAE","Peixotoa cipoana","EN"
"3020","MALPIGHIACEAE","Peixotoa gardneri","DD"
"3021","MALPIGHIACEAE","Peixotoa glabra","LC"
"3022","MALPIGHIACEAE","Peixotoa irwinii","CR"
"3023","MALPIGHIACEAE","Peixotoa jussieuana","LC"
"3024","MALPIGHIACEAE","Peixotoa octoflora","DD"
"3025","MALPIGHIACEAE","Peixotoa psilophylla","VU"
"3026","MALPIGHIACEAE","Peregrina linearifolia","VU"
"3027","MALPIGHIACEAE","Pterandra andersonii","DD"
"3028","MALPIGHIACEAE","Pterandra hatschbachii","VU"
"3029","MALPIGHIACEAE","Pterandra pyroidea","LC"
"3030","MALPIGHIACEAE","Pterandra viridiflora","DD"
"3031","MALPIGHIACEAE","Stigmaphyllon angustilobum","LC"
"3032","MALPIGHIACEAE","Stigmaphyllon bradei","CR"
"3033","MALPIGHIACEAE","Stigmaphyllon carautae","CR"
"3034","MALPIGHIACEAE","Stigmaphyllon crenatum","EN"
"3035","MALPIGHIACEAE","Stigmaphyllon glabrum","CR"
"3036","MALPIGHIACEAE","Stigmaphyllon harleyi","EN"
"3037","MALPIGHIACEAE","Stigmaphyllon hatschbachii","DD"
"3038","MALPIGHIACEAE","Stigmaphyllon jobertii","DD"
"3039","MALPIGHIACEAE","Stigmaphyllon macedoanum","CR"
"3040","MALPIGHIACEAE","Stigmaphyllon mattogrossense","CR"
"3041","MALPIGHIACEAE","Stigmaphyllon vitifolium","CR"
"3042","MALPIGHIACEAE","Tetrapterys cordifolia","DD"
"3043","MALPIGHIACEAE","Tetrapterys microphylla","LC"
"3044","MALPIGHIACEAE","Thryallis brachystachys","LC"
"3045","MALPIGHIACEAE","Thryallis laburnum","VU"
"3046","MALPIGHIACEAE","Thryallis parviflora","EN"
"3047","MALVACEAE","Abutilon anodoides","CR"
"3048","MALVACEAE","Abutilon costicalyx","LC"
"3049","MALVACEAE","Abutilon monteiroi","DD"
"3050","MALVACEAE","Abutilon nigricans","CR"
"3051","MALVACEAE","Abutilon venosum","DD"
"3052","MALVACEAE","Akrosida macrophylla","DD"
"3053","MALVACEAE","Byttneria catalpifolia subsp. sidaefolia","LC"
"3054","MALVACEAE","Byttneria implacabilis","DD"
"3055","MALVACEAE","Byttneria oblongata","LC"
"3056","MALVACEAE","Byttneria scabra","LC"
"3057","MALVACEAE","Calyculogygas uruguayensis","EN"
"3058","MALVACEAE","Calyptraemalva catharinensis","EN"
"3059","MALVACEAE","Cavanillesia umbellata","LC"
"3060","MALVACEAE","Ceiba jasminodora","LC"
"3061","MALVACEAE","Cienfuegosia drummondii","DD"
"3062","MALVACEAE","Cienfuegosia sulfurea","DD"
"3063","MALVACEAE","Eriotheca pubescens","LC"
"3064","MALVACEAE","Gaya domingensis","LC"
"3065","MALVACEAE","Gaya guerkeana","LC"
"3066","MALVACEAE","Gaya pilosa","LC"
"3067","MALVACEAE","Herissantia nemoralis","LC"
"3068","MALVACEAE","Hibiscus bifurcatus","LC"
"3069","MALVACEAE","Hibiscus diversifolius","LC"
"3070","MALVACEAE","Hibiscus furcellatus","LC"
"3071","MALVACEAE","Hibiscus sororius","LC"
"3072","MALVACEAE","Hochreutinera hasslerana","EN"
"3073","MALVACEAE","Krapovickasia urticifolia","LC"
"3074","MALVACEAE","Luehea candicans","LC"
"3075","MALVACEAE","Luehea conwentzii","LC"
"3076","MALVACEAE","Malachra radiata","LC"
"3077","MALVACEAE","Malvastrum americanum","LC"
"3078","MALVACEAE","Monteiroa bullata","LC"
"3079","MALVACEAE","Monteiroa ptarmicifolia","LC"
"3080","MALVACEAE","Monteiroa smithii","EN"
"3081","MALVACEAE","Pavonia almasana","EN"
"3082","MALVACEAE","Pavonia alnifolia","DD"
"3083","MALVACEAE","Pavonia biflora","LC"
"3084","MALVACEAE","Pavonia distinguenda","LC"
"3085","MALVACEAE","Pavonia garckeana","LC"
"3086","MALVACEAE","Pavonia grazielae","VU"
"3087","MALVACEAE","Pavonia hastata","LC"
"3088","MALVACEAE","Pavonia hatschbachii","EN"
"3089","MALVACEAE","Pavonia hexaphylla","LC"
"3090","MALVACEAE","Pavonia kleinii","DD"
"3091","MALVACEAE","Pavonia lanata","LC"
"3092","MALVACEAE","Pavonia multiflora","LC"
"3093","MALVACEAE","Pavonia reticulata","LC"
"3094","MALVACEAE","Pavonia spiciformis","EN"
"3095","MALVACEAE","Pavonia tricalycaris","DD"
"3096","MALVACEAE","Pseudobombax grandiflorum","LC"
"3097","MALVACEAE","Pseudobombax marginatum","LC"
"3098","MALVACEAE","Pseudobombax tomentosum","LC"
"3099","MALVACEAE","Rhynchosida physocalyx","DD"
"3100","MALVACEAE","Sida rufescens","LC"
"3101","MALVACEAE","Spirotheca rivieri","LC"
"3102","MALVACEAE","Triumfetta grandiflora","LC"
"3103","MALVACEAE","Waltheria communis","LC"
"3104","MARANTACEAE","Calathea aemula","NT"
"3105","MARANTACEAE","Calathea bella","DD"
"3106","MARANTACEAE","Calathea brasiliensis","LC"
"3107","MARANTACEAE","Calathea cylindrica","LC"
"3108","MARANTACEAE","Calathea fatimae","DD"
"3109","MARANTACEAE","Calathea longibracteata","LC"
"3110","MARANTACEAE","Calathea monophylla","LC"
"3111","MARANTACEAE","Calathea sciuroides","LC"
"3112","MARANTACEAE","Calathea singularis","DD"
"3113","MARANTACEAE","Calathea tuberosa","EN"
