Família,Espécies,Espécie sem autor,Categoria,Critério,Territórios GEF,CR Lacuna,Fluxo,Ano,Tipo de avaliação,OBS
Lauraceae,Ocotea arenicola L.C.S. Assis e Mello-Silva,Ocotea arenicola,VU,"B1ab(ii,iii)",TER33,,P.A.,2019,Nova avaliação,
Lauraceae,Ocotea argentea Mez,Ocotea argentea,LC,,TER32 - TER33,,P.A.,2019,Nova avaliação,
Lauraceae,Ocotea barbellata Vattimo-Gil,Ocotea barbellata,DD,,,,P.A.,2020,Nova avaliação,
Lauraceae,Ocotea basicordatifolia Vattimo-Gil,Ocotea basicordatifolia,EN,"B2ab(i,ii,iii)",TER20,,P.A.,2019,Reavaliação,
Lauraceae,Ocotea beulahiae J.B. Baitello,Ocotea beulahiae,VU,"B2ab(i,ii,iii,iv)",TER18 - TER20 - TER33,,P.A.,2019,Reavaliação,
Lauraceae,Ocotea beyrichii (Nees) Mez,Ocotea beyrichii,VU,"B2ab(i,ii,iii)",TER10 - TER33,,P.A.,2019,Reavaliação,
Lauraceae,Ocotea bragai Coe-Teix.,Ocotea bragai,EN,"B2ab(i,ii,iii)",TER20,,P.A.,2019,Reavaliação,
Lauraceae,Ocotea caesia Mez,Ocotea caesia,DD,,TER10,,P.A.,2019,Nova avaliação,
Lauraceae,Ocotea calliscypha L.C.S.Assis & Mello-Silva,Ocotea calliscypha,EN,"B1ab(i,iii)+2ab(ii,iii)",TER10,,P.A.,2018,Nova avaliação,
Lauraceae,Ocotea cantareirae Vattimo-Gil,Ocotea cantareirae,CR,"B1ab(i,ii,iii)+2ab(ii,iii)",,,P.A.,2019,Nova avaliação,
Lauraceae,Ocotea ciliata L.C.S.Assis & Mello-Silva,Ocotea ciliata,EN,"B1ab(i,iii)+2ab(ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Lauraceae,Ocotea confertiflora (Meisn.) Mez,Ocotea confertiflora,NT,,TER10 - TER33,,P.A.,2019,Reavaliação,
Lauraceae,Ocotea cryptocarpa J.B. Baitello,Ocotea cryptocarpa,EN,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",TER33,,P.A.,2019,Reavaliação,
Lauraceae,Ocotea curucutuensis J.B. Baitello,Ocotea curucutuensis,NT,,TER20,,P.A.,2019,Reavaliação,
Lauraceae,Ocotea deflexa Rohwer,Ocotea deflexa,LC,,TER35,,P.A.,2018,Nova avaliação,
Lauraceae,Ocotea domatiata Mez,Ocotea domatiata,EN,B2ab(iii),TER33,,P.A.,2019,Nova avaliação,
Lauraceae,Ocotea douradensis Vattimo-Gil,Ocotea douradensis,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Lauraceae,Ocotea estrellensis ( Meisn. ) P.L.R.Moraes,Ocotea estrellensis,EN,"B1ab(i,iii)+2ab(ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Lauraceae,Ocotea felix Coe-Teix.,Ocotea felix,EN,B2b(iii),TER10 - TER20 - TER33,,P.A.,2019,Reavaliação,
Lauraceae,Ocotea fragrantissima Ducke,Ocotea fragrantissima,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Lauraceae,Ocotea frondosa (Meisn.) Mez,Ocotea frondosa,LC,,TER18 - TER19 - TER20 - TER32 - TER33,,P.A.,2019,Reavaliação,
Lauraceae,Ocotea grandifructa L.C.S. Assis e M.F. Santos,Ocotea grandifructa,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",TER10,,P.A.,2018,Nova avaliação,
Lauraceae,Ocotea hypoglauca (Nees & Mart.) Mez,Ocotea hypoglauca,CR,"B1ab(i,ii,iii)",TER10,,P.A.,2020,Nova avaliação,
Lauraceae,Ocotea inhauba Coe-Teixeira,Ocotea inhauba,DD,,TER20,,P.A.,2020,Nova avaliação,
Lauraceae,Ocotea insignis Mez,Ocotea insignis,LC,,TER30 - TER32 - TER33 - TER35,,P.A.,2019,Nova avaliação,
Lauraceae,Ocotea kostermanniana Vattimo-Gil,Ocotea kostermanniana,EN,B2ab(iii),TER32 - TER33 - TER35,,P.A.,2019,Nova avaliação,
Lauraceae,Ocotea ligulata van der Werff,Ocotea ligulata,DD,,,,P.A.,2018,Nova avaliação,
Lauraceae,Ocotea marcescens L.C.S.Assis & Mello-Silva,Ocotea marcescens,EN,"B1ab(i,iii)+2ab(ii,iii)",TER32 - TER33 - TER35,,P.A.,2018,Nova avaliação,
Lauraceae,Ocotea marumbiensis Brotto & Baitello,Ocotea marumbiensis,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Lauraceae,Ocotea microbotrys (Meisn.) Mez,Ocotea microbotrys,LC,,TER10 - TER18 - TER24 - TER26,,P.A.,2019,Nova avaliação,
Lauraceae,Ocotea minarum (Nees & Mart.) Mez,Ocotea minarum,LC,,TER10 - TER18 - TER19 - TER20 - TER29 - TER9,,P.N.A.,2020,Nova avaliação,
Lauraceae,Ocotea minor Vicent.,Ocotea minor,LC,,TER35,,P.A.,2018,Nova avaliação,
Lauraceae,Ocotea montana (Meisn.) Mez,Ocotea montana,LC,,TER33 - TER35 - TER39,,P.A.,2019,Nova avaliação,
Lauraceae,Ocotea nigrescens Vicent.,Ocotea nigrescens,LC,,,,P.A.,2018,Nova avaliação,
Lauraceae,Ocotea obliqua Vicent.,Ocotea obliqua,LC,,,,P.A.,2018,Nova avaliação,
Lauraceae,Ocotea odorata (Meisn.) Mez,Ocotea odorata,EN,"B1ab(i,iii)+2ab(ii,iii)",TER33 - TER39,,P.A.,2018,Nova avaliação,
Lauraceae,Ocotea oppositifolia S.Yasuda,Ocotea oppositifolia,LC,,TER10 - TER33 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Lauraceae,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos",Ocotea paranaensis,EN,"B1ab(i,iii)+2ab(ii,iii)",TER20,,P.A.,2018,Nova avaliação,
Lauraceae,Ocotea pluridomatiata A.Quinet,Ocotea pluridomatiata,EN,B1ab(iii)+2ab(iii),TER33,,P.A.,2019,Nova avaliação,
Lauraceae,Ocotea polyantha (Nees & Mart.) Mez,Ocotea polyantha,LC,,TER10 - TER18 - TER32 - TER33,,P.A.,2019,Reavaliação,
Lauraceae,Ocotea prolifera (Nees & Mart.) Mez,Ocotea prolifera,LC,,TER10 - TER18 - TER19 - TER33 - TER35,,P.A.,2018,Nova avaliação,
Lauraceae,Ocotea pulchra Vattimo-Gil,Ocotea pulchra,LC,,TER18 - TER20 - TER24 - TER25 - TER30 - TER32,,P.N.A.,2019,Nova avaliação,
Lauraceae,Ocotea ramosissima L.C.S. Assis e Mello-Silva,Ocotea ramosissima,EN,"B1ab(i,ii,iii)+2ab(ii,iii)",TER35,,P.A.,2019,Nova avaliação,
Lauraceae,Ocotea rohweri P.L.R. Moraes van der Werff,Ocotea rohweri,EN,B1ab(iii),TER39,,P.A.,2019,Nova avaliação,
Lauraceae,Ocotea sassafras (Meisn.) Mez,Ocotea sassafras,NT,,TER10 - TER32 - TER33 - TER39,,P.A.,2019,Nova avaliação,
Lauraceae,Ocotea serrana Coe-Teix.,Ocotea serrana,EN,"B2ab(i,ii,iii,iv)",TER20 - TER33,,P.A.,2019,Reavaliação,
Lauraceae,Ocotea silvae Vattimo-Gil,Ocotea silvae,DD,,,,P.A.,2020,Nova avaliação,
Lauraceae,Ocotea sperata P.L.R. Moraes et van der Werff,Ocotea sperata,CR,"B1ab(i,ii,iii)+2ab(i,ii,iii)",,,P.A.,2020,Nova avaliação,
Lauraceae,Ocotea spixiana (Nees) Mez,Ocotea spixiana,LC,,TER10 - TER29 - TER39 - TER9,,P.N.A.,2020,Nova avaliação,
Lauraceae,Ocotea teleiandra (Meisn.) Mez,Ocotea teleiandra,LC,,TER10 - TER19 - TER20 - TER24 - TER25 - TER32 - TER33,,P.N.A.,2019,Nova avaliação,
Lauraceae,Ocotea tenuiflora (Nees) Mez,Ocotea tenuiflora,LC,,TER10 - TER32 - TER33 - TER35,,P.A.,2019,Nova avaliação,
Lauraceae,Ocotea urbaniana Mez,Ocotea urbaniana,LC,,TER19 - TER20 - TER24 - TER29 - TER30 - TER32 - TER39,,P.N.A.,2019,Nova avaliação,
Lauraceae,Ocotea velloziana (Meisn.) Mez,Ocotea velloziana,LC,,TER10 - TER15 - TER18 - TER19 - TER20 - TER29 - TER32 - TER35 - TER39,,P.N.A.,2020,Nova avaliação,
Lauraceae,Ocotea venulosa (Nees) Baitello,Ocotea venulosa,LC,,TER18 - TER20 - TER30 - TER32 - TER33,,P.N.A.,2019,Nova avaliação,
Lauraceae,Ocotea villosa Kosterm.,Ocotea villosa,LC,,TER10 - TER29 - TER33,,P.A.,2019,Nova avaliação,
Lauraceae,Paraia bracteata Rohwer et al.,Paraia bracteata,LC,,TER1,,P.A.,2018,Nova avaliação,
Lauraceae,Persea alba Nees & Mart.,Persea alba,LC,,TER10 - TER19 - TER20 - TER24 - TER29 - TER32 - TER33 - TER9,,P.N.A.,2019,Nova avaliação,
Lauraceae,Persea aurata Miq.,Persea aurata,LC,,TER10 - TER12 - TER32 - TER33 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Lauraceae,Persea benthamiana Meisn.,Persea benthamiana,DD,,,,P.A.,2018,Nova avaliação,
Lauraceae,Persea caesia Meisn.,Persea caesia,LC,,TER33 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Lauraceae,Persea fusca Mez,Persea fusca,EN,"B2ab(i,ii,iii,iv)",TER10,,P.A.,2019,Nova avaliação,
Lauraceae,Persea glabra van der Werff,Persea glabra,EN,B1ab(iii)+2ab(iii),TER10 - TER39,,P.A.,2019,Reavaliação,
Lauraceae,Persea jariensis Vattimo-Gil,Persea jariensis,DD,,,,P.A.,2020,Nova avaliação,
Lauraceae,Persea microphylla Mez,Persea microphylla,VU,"B1ab(i,ii,iii,iv)",TER30,,P.A.,2019,Nova avaliação,
Lauraceae,Persea obovata Nees & Mart.,Persea obovata,CR,"B1ab(i,ii,iii,iv,v)",TER20,,P.A.,2019,Reavaliação,
Lauraceae,Persea pedunculosa Meisn.,Persea pedunculosa,EN,"B1ab(i,iii)+2ab(ii,iii)",TER10,,P.A.,2019,Reavaliação,
Lauraceae,Persea splendens Meisn.,Persea splendens,LC,,TER10 - TER35,,P.A.,2018,Nova avaliação,
Lauraceae,Pleurothyrium amplifolium (Mez) Rohwer,Pleurothyrium amplifolium,CR,"B1ab(i,ii,iii)+2ab(i,ii,iii)",,,P.A.,2020,Nova avaliação,
Lauraceae,Pleurothyrium prancei van der Werff,Pleurothyrium prancei,VU,"B1ab(i,ii,iii)+B2ab(i,ii,iii)",,,P.A.,2020,Nova avaliação,
Lauraceae,Rhodostemonodaphne capixabensis J.B. Baitello & Coe-Teix.,Rhodostemonodaphne capixabensis,EN,B2ab(iii),TER33,,P.A.,2020,Reavaliação,
Lauraceae,Rhodostemonodaphne negrensis Madriñán,Rhodostemonodaphne negrensis,NT,,,,P.A.,2018,Nova avaliação,
Lauraceae,Rhodostemonodaphne parvifolia Madriñán,Rhodostemonodaphne parvifolia,VU,D2,,,P.A.,2019,Reavaliação,
Lauraceae,Rhodostemonodaphne peneia Madriñán,Rhodostemonodaphne peneia,LC,,,,P.A.,2018,Nova avaliação,
Lauraceae,Rhodostemonodaphne recurva van der Werff,Rhodostemonodaphne recurva,VU,B1ab(iii),,,P.A.,2019,Reavaliação,
Lauraceae,Urbanodendron bahiense (Meisn.) Rohwer,Urbanodendron bahiense,EN,"B2ab(i,ii,iii,iv,v)",TER32,,P.A.,2020,Reavaliação,
Lauraceae,Williamodendron cinnamomeum van der Werff,Williamodendron cinnamomeum,CR,"B1ab(i,iii)",TER33,,P.A.,2019,Reavaliação,
Lecythidaceae,Cariniana ianeirensis R.Knuth,Cariniana ianeirensis,EN,"A2cd;B2ab(ii,iii,iv,v)",TER29 - TER30 - TER32 - TER33 - TER35,,P.A.,2020,Reavaliação,
Lecythidaceae,Cariniana legalis (Mart.) Kuntze,Cariniana legalis,EN,"A2ce;B2ab(i,ii,iii,iv)",TER10 - TER18 - TER20 - TER30 - TER32 - TER33 - TER35,,P.A.,2019,Reavaliação,
Lecythidaceae,"Cariniana parvifolia S.A.Mori, Prance & Menandro",Cariniana parvifolia,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",TER33,,P.A.,2019,Reavaliação,
Lecythidaceae,Corythophora alta R.Knuth,Corythophora alta,LC,,,,P.A.,2018,Nova avaliação,
Lecythidaceae,Couratari asterotricha Prance,Couratari asterotricha,EN,"B2ab(i,ii,iii,iv,v)",TER33,,P.A.,2019,Reavaliação,
Lecythidaceae,Eschweilera alvimii S.A.Mori,Eschweilera alvimii,EN,"B1ab(i,ii,iii,iv,v)+2ab(ii,iii,iv,v)",,,P.A.,2019,Reavaliação,
Lecythidaceae,Eschweilera amazonica R.Knuth,Eschweilera amazonica,LC,,,,P.A.,2018,Nova avaliação,
Lecythidaceae,Eschweilera complanata S.A.Mori,Eschweilera complanata,EN,"B1ab(i,iii)+2ab(ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Lecythidaceae,Eschweilera compressa (Vell.) Miers,Eschweilera compressa,EN,"B2ab(ii,iii)",TER32 - TER33,,P.A.,2019,Reavaliação,
Lecythidaceae,Eschweilera mattos-silvae S.A.Mori,Eschweilera mattos-silvae,VU,"B2ab(i,ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Lecythidaceae,Eschweilera pseudodecolorans S.A.Mori,Eschweilera pseudodecolorans,LC,,,,P.A.,2018,Nova avaliação,
Lecythidaceae,Eschweilera rankiniae S.A.Mori,Eschweilera rankiniae,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Lecythidaceae,Eschweilera romeu-cardosoi S.A.Mori,Eschweilera romeu-cardosoi,LC,,,,P.A.,2018,Nova avaliação,
Lecythidaceae,Eschweilera sphaerocarpa M. Ribeiro & S.A.Mori,Eschweilera sphaerocarpa,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",TER33,CR Lacuna,P.A.,2018,Nova avaliação,
Lecythidaceae,Eschweilera subcordata S.A.Mori,Eschweilera subcordata,CR,B1ab(iii)+2ab(iii),,,P.A.,2020,Reavaliação,
Lecythidaceae,Eschweilera tetrapetala S.A.Mori,Eschweilera tetrapetala,EN,"B2ab(ii,iii,v)",TER39,,P.A.,2020,Reavaliação,
Lecythidaceae,Gustavia elliptica S.A.Mori,Gustavia elliptica,LC,,TER1,,P.A.,2018,Nova avaliação,
Lecythidaceae,Lecythis gracieana S.A.Mori,Lecythis gracieana,LC,,,,P.A.,2018,Nova avaliação,
Lecythidaceae,"Lecythis ibiriba (Miers) N. P. Sm., S. A. Mori & Popovkin",Lecythis ibiriba,VU,"B2ab(i,ii,iii)",,,P.A.,2018,Nova avaliação,
Lecythidaceae,Lecythis marcgraaviana Miers,Lecythis marcgraaviana,LC,,TER33 - TER35,,P.A.,2018,Nova avaliação,
Lecythidaceae,Lecythis schwackei (R.Knuth) S.A.Mori,Lecythis schwackei,CR,C2a(i);D,,CR Lacuna,P.A.,2019,Reavaliação,
Linaceae,Hebepetalum roraimense Secco & M.Silva,Hebepetalum roraimense,LC,,,,P.A.,2018,Nova avaliação,
Loganiaceae,Bonyunia magnifica J.R.Grant,Bonyunia magnifica,DD,,,,P.A.,2020,Nova avaliação,
Loganiaceae,Bonyunia venusta J.R.Grant,Bonyunia venusta,DD,,,,P.A.,2020,Nova avaliação,
Loganiaceae,Strychnos atlantica Krukoff & Barneby,Strychnos atlantica,NT,,TER33 - TER35,,P.A.,2019,Nova avaliação,
Malpighiaceae,Acmanthera cowanii W.R.Anderson,Acmanthera cowanii,VU,"B2ab(i,ii,iii)",,,P.A.,2018,Nova avaliação,
Malpighiaceae,Acmanthera duckei W.R.Anderson,Acmanthera duckei,DD,,,,P.A.,2020,Nova avaliação,
Malpighiaceae,Acmanthera fernandesii W.R.Anderson,Acmanthera fernandesii,CR,"B2ab(ii,iii)",,CR Lacuna,P.A.,2019,Reavaliação,
Malpighiaceae,Acmanthera latifolia (A.Juss.) Griseb.,Acmanthera latifolia,VU,"B2ab(i,ii,iii)",,,P.A.,2018,Nova avaliação,
Malpighiaceae,Acmanthera longifolia Nied.,Acmanthera longifolia,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",,,P.A.,2018,Nova avaliação,
Malpighiaceae,Acmanthera parviflora W.R.Anderson,Acmanthera parviflora,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Malpighiaceae,Banisteriopsis arborea B.Gates,Banisteriopsis arborea,EN,B1ab(iii)+2ab(iii),TER10,,P.A.,2019,Reavaliação,
Malpighiaceae,Banisteriopsis latifolia (A.Juss.) B.Gates,Banisteriopsis latifolia,LC,,TER12 - TER18 - TER9,,P.A.,2018,Nova avaliação,
Malpighiaceae,Barnebya dispar (Griseb.) W.R.Anderson & B.Gates,Barnebya dispar,NT,,TER32 - TER33 - TER35,,P.A.,2019,Reavaliação,
Malpighiaceae,Barnebya harleyi W.R.Anderson & B.Gates,Barnebya harleyi,LC,,TER35 - TER39,,P.A.,2018,Nova avaliação,
Malpighiaceae,Blepharandra intermedia W.Anderson,Blepharandra intermedia,LC,,,,P.A.,2019,Nova avaliação,
Malpighiaceae,Bunchosia macilenta Dobson,Bunchosia macilenta,NT,,TER33,,P.A.,2019,Reavaliação,
Malpighiaceae,Burdachia duckei Steyerm.,Burdachia duckei,LC,,,,P.A.,2018,Nova avaliação,
Malpighiaceae,Byrsonima affinis W.R.Anderson,Byrsonima affinis,LC,,TER10 - TER18 - TER29 - TER9,,P.A.,2018,Nova avaliação,
Malpighiaceae,Byrsonima alvimii W.R.Anderson,Byrsonima alvimii,EN,"B2ab(ii,iii)",TER33 - TER35,,P.A.,2019,Reavaliação,
Malpighiaceae,Byrsonima bahiana W.R.Anderson,Byrsonima bahiana,LC,,TER33 - TER35,,P.A.,2019,Reavaliação,
Malpighiaceae,Byrsonima cacaophila W.R.Anderson,Byrsonima cacaophila,NT,,TER33 - TER35,,P.A.,2019,Reavaliação,
Malpighiaceae,Byrsonima chalcophylla Nied.,Byrsonima chalcophylla,DD,,,,P.A.,2020,Nova avaliação,
Malpighiaceae,Byrsonima cordifolia W.R.Anderson,Byrsonima cordifolia,DD,,,,P.A.,2019,Reavaliação,
Malpighiaceae,Byrsonima cydoniifolia A.Juss.,Byrsonima cydoniifolia,LC,,TER10 - TER12 - TER15 - TER35 - TER39 - TER9,,P.N.A.,2020,Nova avaliação,
Malpighiaceae,Byrsonima densa (Poir.) DC.,Byrsonima densa,LC,,,,P.N.A.,2020,Nova avaliação,
Malpighiaceae,Byrsonima duckeana W.R.Anderson,Byrsonima duckeana,LC,,TER33,,P.A.,2018,Nova avaliação,
Malpighiaceae,Byrsonima euryphylla Pilg.,Byrsonima euryphylla,DD,,,,P.A.,2018,Nova avaliação,
Malpighiaceae,Byrsonima fonsecae W.R.Anderson,Byrsonima fonsecae,EN,"B2ab(i,ii,iii,iv)",TER10,,P.A.,2019,Reavaliação,
Malpighiaceae,Byrsonima frondosa Mart. ex A.Juss.,Byrsonima frondosa,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Malpighiaceae,Byrsonima hirsuta W.R.Anderson,Byrsonima hirsuta,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Malpighiaceae,Byrsonima ligustrifolia A.Juss.,Byrsonima ligustrifolia,LC,,TER10 - TER12 - TER19 - TER20 - TER32 - TER33,,P.N.A.,2018,Nova avaliação,
Malpighiaceae,Byrsonima macrophylla (Pers.) W.R.Anderson,Byrsonima macrophylla,LC,,TER10,,P.A.,2019,Reavaliação,
Malpighiaceae,Byrsonima martiana A.Juss.,Byrsonima martiana,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",TER10,CR Lacuna,P.A.,2018,Nova avaliação,
Malpighiaceae,Byrsonima myricifolia Griseb.,Byrsonima myricifolia,LC,,TER10 - TER18 - TER20 - TER30 - TER32 - TER33,,P.N.A.,2019,Nova avaliação,
Malpighiaceae,Byrsonima nitidifolia A.Juss.,Byrsonima nitidifolia,LC,,TER33,,P.N.A.,2019,Nova avaliação,
Malpighiaceae,Byrsonima pedunculata W.R.Anderson,Byrsonima pedunculata,"NT, quase chegando à VU",,TER10 - TER29 - TER33,,P.A.,2018,Nova avaliação,
Malpighiaceae,Byrsonima perseifolia Griseb.,Byrsonima perseifolia,LC,,TER10 - TER32 - TER33,,P.A.,2019,Nova avaliação,
Malpighiaceae,Byrsonima piresii W.R.Anderson,Byrsonima piresii,LC,,,,P.A.,2018,Nova avaliação,
Malpighiaceae,Byrsonima rodriguesii W.R.Anderson,Byrsonima rodriguesii,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Malpighiaceae,Byrsonima salzmanniana A.Juss.,Byrsonima salzmanniana,LC,,TER10 - TER18 - TER19 - TER20 - TER29,,P.A.,2018,Nova avaliação,
Malpighiaceae,Byrsonima souzae W.R.Anderson,Byrsonima souzae,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Malpighiaceae,Byrsonima spinensis W.R.Anderson,Byrsonima spinensis,EN,"B1ab(i,iii)+2ab(ii,iii)",TER10 - TER29,,P.A.,2018,Nova avaliação,
Malpighiaceae,Byrsonima subcordata Nied.,Byrsonima subcordata,DD,,,,P.A.,2019,Nova avaliação,
Malpighiaceae,Byrsonima vernicosa Nied.,Byrsonima vernicosa,VU,"B2ab(i,ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Malpighiaceae,Heteropterys byrsonimifolia A.Juss.,Heteropterys byrsonimifolia,LC,,TER10 - TER15 - TER18 - TER19 - TER29 - TER35 - TER39 - TER9,,P.N.A.,2020,Nova avaliação,
Malpighiaceae,Heteropterys sincorensis W.R. Anderson,Heteropterys sincorensis,EN,"B2ab(ii,iii,iv)",TER39,,P.A.,2019,Nova avaliação,
Malpighiaceae,Lophanthera lactescens Ducke,Lophanthera lactescens,DD,,,,P.A.,2018,Nova avaliação,
Malpighiaceae,Lophanthera pendula Ducke,Lophanthera pendula,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Malpighiaceae,Lophanthera spruceana Nied.,Lophanthera spruceana,LC,,,,P.A.,2018,Nova avaliação,
Malpighiaceae,Pterandra arborea Ducke,Pterandra arborea,LC,,,,P.A.,2018,Nova avaliação,
Malpighiaceae,Pterandra evansii Cuatrec.,Pterandra evansii,VU,B1ab(iii);D2,,,P.A.,2020,Nova avaliação,
Malpighiaceae,Ptilochaeta glabra Nied.,Ptilochaeta glabra,LC,,TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Malvaceae,Aguiaria excelsa Ducke,Aguiaria excelsa,DD,,,,P.A.,2018,Nova avaliação,
Malvaceae,Callianthe latipetala (G.L. Esteves & Krapov.) Donnell,Callianthe latipetala,EN,"B2ab(ii,iii)",TER20,,P.A.,2018,Nova avaliação,
Malvaceae,Catostemma albuquerquei Paula,Catostemma albuquerquei,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Malvaceae,Catostemma cavalcantei Paula,Catostemma cavalcantei,LC,,,,P.A.,2018,Nova avaliação,
Malvaceae,Catostemma milanezii Paula,Catostemma milanezii,LC,,,,P.A.,2018,Nova avaliação,
Malvaceae,Catostemma sclerophyllum Ducke,Catostemma sclerophyllum,LC,,,,P.A.,2018,Nova avaliação,
Malvaceae,Ceiba crispiflora (Kunth) Ravenna,Ceiba crispiflora,EN,B2ab(iii),TER32 - TER33,,P.A.,2019,Nova avaliação,
Malvaceae,Ceiba glaziovii (Kuntze) K.Schum.,Ceiba glaziovii,LC,,TER18 - TER19 - TER32,,P.N.A.,2019,Nova avaliação,
Malvaceae,Ceiba rubriflora Carv.-Sobr. & L.P.Queiroz,Ceiba rubriflora,EN,"B1ab(i,iii)+2ab(ii,iii)",TER11,,P.A.,2018,Nova avaliação,
Malvaceae,Christiana macrodon Toledo,Christiana macrodon,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Malvaceae,Eriotheca bahiensis M.C. Duarte & G.L. Esteves,Eriotheca bahiensis,EN,"B1ab(i,iii)+2ab(ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Malvaceae,Eriotheca candolleana (K.Schum.) A.Robyns,Eriotheca candolleana,LC,,TER10 - TER12 - TER18 - TER29 - TER33 - TER35 - TER9,,P.A.,2018,Nova avaliação,
Malvaceae,Eriotheca dolichopoda A.Robyns,Eriotheca dolichopoda,VU,"B2ab(i,ii,iii)",TER35 - TER39,,P.A.,2018,Nova avaliação,
Malvaceae,Eriotheca estevesiae Carv.-Sobr.,Eriotheca estevesiae,NT,,TER12,,P.A.,2018,Nova avaliação,
Malvaceae,Eriotheca longipedicellata (Ducke) A.Robyns,Eriotheca longipedicellata,VU,"B2ab(i,ii,iii)",,,P.A.,2018,Nova avaliação,
Malvaceae,Eriotheca longipes (A. Robyns) M.C. Duarte & G.L. Esteves,Eriotheca longipes,EN,"B1ab(i,iii)+2ab(ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Malvaceae,Eriotheca obcordata A.Robyns,Eriotheca obcordata,LC,,TER35 - TER39,,P.A.,2018,Nova avaliação,
Malvaceae,Eriotheca pentaphylla (Vell. & K.Schum.) A.Robyns,Eriotheca pentaphylla,LC,,TER18 - TER20 - TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Malvaceae,Eriotheca saxicola Carv.-Sobr.,Eriotheca saxicola,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",TER33,CR Lacuna,P.A.,2018,Nova avaliação,
Malvaceae,Helicteres macropetala A.St.-Hil.,Helicteres macropetala,LC,,TER10 - TER29 - TER32 - TER33 - TER35 - TER39 - TER9,,P.N.A.,2019,Nova avaliação,
Malvaceae,Hibiscus peterianus Gürke,Hibiscus peterianus,EN,"B1ab(iii,iv)+2ab(ii,iii,iv)",,,P.A.,2020,Nova avaliação,
Malvaceae,Lueheopsis burretiana Ducke,Lueheopsis burretiana,LC,,,,P.A.,2018,Nova avaliação,
Malvaceae,Mollia burchellii Sprague,Mollia burchellii,LC,,TER12,,P.N.A.,2019,Nova avaliação,
Malvaceae,Mollia macrophylla Killip & Cuatrec.,Mollia macrophylla,DD,,,,P.A.,2018,Nova avaliação,
Malvaceae,Mollia nitida Ducke,Mollia nitida,VU,"B1ab(iii),D2",,,P.A.,2019,Nova avaliação,
Malvaceae,Mollia paraensis Baehni,Mollia paraensis,DD,,,,P.A.,2020,Nova avaliação,
Malvaceae,Pachira calophylla (K.Schum.) Fern. Alonso,Pachira calophylla,EN,"B1ab(i,iii)+2ab(ii,iii)",TER32,,P.A.,2018,Nova avaliação,
Malvaceae,Pachira endecaphylla (Vell.) Carv.-Sobr.,Pachira endecaphylla,LC,,TER32 - TER33,,P.A.,2018,Nova avaliação,
Malvaceae,Pachira faroensis (Ducke) W.S.Alverson & M.C. Duarte,Pachira faroensis,NT,,,,P.A.,2018,Nova avaliação,
Malvaceae,Pachira moreirae Carv.-Sobr. & W. S. Alverson,Pachira moreirae,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",,CR Lacuna,P.A.,2018,Nova avaliação,
Malvaceae,Pachira retusa (Mart.& Zucc.) Fern.Alonso,Pachira retusa,LC,,,,P.A.,2018,Nova avaliação,
