"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","infraspecificEpithet","fieldNumber","individualCount"
"1269","2019-05-06 11:55:18-03","UFU","HUFU","49073","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Araújo, G.M.; Gusson, A.E.","2007","10","22",NA,"Brasil",NA,NA,"Árvore, ca. 5 m. Corola creme esverdeada.; Mata semidecidua, borda.","HUFU00005680","s.n.",NA,NA,"A.DC.",NA,"Minas Gerais","Uberlândia","Capim Branco II","-48.2771987915039","-18.9186000823975","HUFU00005680",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1270","2019-05-06 11:55:18-03","UFU","HUFU","46895","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","2007","01","25",NA,"Brasil",NA,NA,"Árvore, ca. 2 m. Frutos imaturos verdes.; Mata semidecidua (borda).","HUFU00005668","328",NA,NA,"A.DC.",NA,"Minas Gerais","Uberlândia","Capim Branco II, Fazenda Dona Lurdes.","-48.2771987915039","-18.9186000823975","HUFU00005668",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1271","2019-05-06 11:55:18-03","UFU","HUFU","46787","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","2006","12","08",NA,"Brasil",NA,NA,"Árvore, ca. 5 m. Frutos imaturos verdes.; Mata semidecidua.","HUFU00005658","104",NA,NA,"A.DC.",NA,"Minas Gerais","Uberlândia","Capim Branco II, Fazenda Dona Lurdes.","-48.2771987915039","-18.9186000823975","HUFU00005658",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1272","2019-05-06 11:55:18-03","UFU","HUFU","43248","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Araújo, G.M.; Souza, J.P. & Kilca, R.","2005","04","09",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Fruto verde.; Mata semidecidua.","HUFU00005661","s.n.",NA,NA,"A.DC.",NA,"Minas Gerais","Uberlândia","Capim Branco II, Fazenda Dona Lurdes.","-48.2771987915039","-18.9186000823975","HUFU00005661",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1273","2019-05-06 11:55:18-03","UFU","HUFU","43247","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Araújo, G.M.; Rodrigues, V.H.P.","2005","04","21",NA,"Brasil",NA,NA,"Árvore, ca. 13 m. Flores esverdeadas.; Mata semidecidua.","HUFU00005659","s.n.",NA,NA,"A.DC.",NA,"Minas Gerais","Uberlândia","Capim Branco II, Fazenda Dona Lurdes.","-48.2771987915039","-18.9186000823975","HUFU00005659",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1274","2019-05-06 11:55:18-03","UFU","HUFU","2508","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Araújo, G.M.","1989","09","16",NA,"Brasil",NA,NA,"Árvore, ca. 8 m.; Mata mesofítica.","HUFU00005672","639",NA,NA,"A.DC.",NA,"Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","HUFU00005672",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1275","2019-05-06 11:55:18-03","UFU","HUFU","579","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Schiavini, I.; Araújo, G.M.","1986","10","09",NA,"Brasil",NA,NA,"Arbóreo com flor amarelada.; Mata mesofítica.","HUFU00005671","s.n.",NA,NA,"A.DC.",NA,"Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","HUFU00005671",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1276","2019-05-06 11:55:18-03","UFU","HUFU","43699","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Siqueira, A.S.; Kilca, R.V.","2005","11","10",NA,"Brasil",NA,NA,"Árvore, ca. 2,5 m. Fruto verde.; Mata semidecidua.","HUFU00005681","s.n.",NA,NA,"A.DC.",NA,"Minas Gerais","Uberlândia","Fazenda Dona Lurdes","-48.2771987915039","-18.9186000823975","HUFU00005681",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1277","2019-05-06 11:55:18-03","UFU","HUFU","47073","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Kilca, R.; et al.","2006","02","01",NA,"Brasil",NA,NA,"Fruto piloso.; Mata semidecidual.","HUFU00005666","s.n.",NA,NA,"A.DC.",NA,"Minas Gerais","Uberlândia","Fazenda Dona Lurdes","-48.2771987915039","-18.9186000823975","HUFU00005666",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1278","2021-03-08 15:43:54-03","MN","R-TIPOS","192954","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Kuhlmann, J.G.","1914","11",NA,NA,"Brasil",NA,NA,NA,"R000192954","1205",NA,NA,"A. DC.","Wallnöfer, B.","Mato Grosso",NA,"Estrada do Paranatinga",NA,NA,"R000192954_001",NA,NA,NA,NA,"2013","12","09",NA,NA,NA,NA,"Syntypus de Diospyros mattogrossensis Hoehne",NA,NA,NA
"1279","2021-03-08 15:43:54-03","MN","R-TIPOS","94094","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Kuhlmann, J.G.","1914","11",NA,NA,"Brasil",NA,NA,NA,"R000094094","1204",NA,NA,"A. DC.","Wallnöfer, B.","Mato Grosso",NA,"Estrada do Paranatinga",NA,NA,"R000094094_001",NA,NA,NA,NA,"2013","12","09",NA,NA,NA,NA,"Lectotypus de Diospyros mattogrossensis Hoehne",NA,NA,NA
"1280","2021-03-08 15:43:54-03","MN","R-TIPOS","195415","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Hoehne, F.C.","1911","09",NA,NA,"Brasil",NA,NA,NA,"R000195415","4598",NA,NA,"A. DC.","Wallnöfer, B.","Mato Grosso","Cáceres",NA,"-57.6789016723633","-16.0706005096436","R000195415_001",NA,NA,NA,NA,"2013","12","09","172193","auto",NA,NA,"Syntypus de Diospyros coccolobifolia var. pubescens Hoehne",NA,NA,NA
"1281","2021-03-03 15:27:39-03","MN","R-TIPOS","195414","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Hoehne, F.C.","1911","09",NA,NA,"Brasil",NA,NA,NA,"R000195414","4597",NA,NA,"A. DC.","Wallnöfer, B.","Mato Grosso","Cáceres",NA,"-57.6789016723633","-16.0706005096436","R000195414_001",NA,NA,NA,NA,"2013","12","09","172193","auto",NA,NA,"Lectotypus de Diospyros coccolobifolia var. pubescens Hoehne",NA,NA,NA
"1282","2021-03-03 15:27:39-03","MN","R-TIPOS","94110","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Hoehne, F.C.","1911","09",NA,NA,"Brasil",NA,NA,NA,"R000094110","4596",NA,NA,"A. DC.","Wallnöfer, B.","Mato Grosso","Cáceres",NA,"-57.6789016723633","-16.0706005096436","R000094110_001",NA,NA,NA,NA,"2013","12","09","172193","auto",NA,NA,"Syntypus de Diospyros coccolobifolia var. pubescens Hoehne",NA,NA,NA
"1283","2019-08-06 10:39:31-03","FMM","FMM","521","MachineObservation","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida",NA,"2013","02","23",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00521",NA,NA,NA,"A.DC",NA,"Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.827042","-15.873967","FMM00521_v",NA,NA,"47°49'37.35W","15°52'26.28S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284","2019-08-06 10:39:31-03","FMM","FMM","522","MachineObservation","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida",NA,"2013","12","28",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00522",NA,NA,NA,"A.DC",NA,"Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.827042","-15.873967","FMM00522_v1 FMM00522_v2",NA,NA,"47°49'37.35W","15°52'26.28S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","2019-08-06 10:39:31-03","FMM","FMM","519","MachineObservation","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida",NA,"2012","12","15",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00519",NA,NA,NA,"A.DC",NA,"Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.865642","-15.773819","FMM00519_v",NA,NA,"47°51'56.31W","15°46'25.75S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286","2019-08-06 10:39:31-03","FMM","FMM","520","MachineObservation","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida",NA,"2015","01","17",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00520",NA,NA,NA,"A.DC",NA,"Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.8584","-15.88035","FMM00520_v1 FMM00520_v2",NA,NA,"47°51'30.24W","15°52'49.26S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287","2019-08-06 10:39:31-03","FMM","FMM","1888","MachineObservation","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx",NA,"2015","11","13",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01888",NA,NA,NA,"(Mart.) B.Walln.","Bruno Wallnöfer","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056","FMM01888_v1 FMM01888_v2 FMM01888_v3",NA,NA,"47°51'22.05W","15°54'25.40S","2018","04","27",NA,NA,NA,NA,NA,NA,NA,NA
"1288","2020-08-20 14:55:47-03","UFSC","FLOR","43224","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Rampin, V.T.","1995","10","01",NA,"Brasil",NA,NA,"arbusto, flor esverdeada","FLOR0043224","829",NA,"Ericales","A.DC.","Santos, M.F.","São Paulo","Itirapina","Campo-cerrado.","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"2004","09","20","22843","auto",NA,NA,NA,NA,NA,NA
"1289","2016-10-27 13:32:41-02","UFMT","UFMT","42944","S","Plantae","Ebenaceae","Diospyros","burchellii","Diospyros burchellii","Dalla Côrt, A.S.; Silveira, G.L.; Nogueira, L.A.S.","2013","09","30",NA,"Brasil",NA,NA,"Árvore, cálice e corola tubulosa de cor verde claro, 4 sépalas e 4 pétalas, ovário súpero, flor pilosa, estípula interpeciolar, folhas jovens alternas, espiraladas e pilosas; Cerrado",NA,"s.n.",NA,NA,"Hiern",NA,"Mato Grosso","Rondonópolis","Campus Universitário de Rondonópolis UFMT","-54.578378","-16.465103",NA,NA,NA,"-54.578378","-16.465103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290","2017-11-17 14:34:20-02","UFMT","UFMT","42944","S","Plantae","Ebenaceae","Diospyros","burchellii","Diospyros burchellii","Dalla Côrt, A.S.; Silveira, G.L.; Nogueira, L.A.S.; Marchesin, L.","2013","09","30",NA,"Brasil",NA,NA,"Árvore, cálice e corola tubulosa de cor claro, 4 sépalas e 4 pétalas; ovário súpero; flor pilosa estípula interpeciolar, folhas jovens, alternadas, espiraladas e pilosas.; cerrado.",NA,"s.n.",NA,NA,"Hiern",NA,"Mato Grosso","Rondonópolis","Campus Universitário de Rondonópolis/UFMT.","-54.578378","-16.465103",NA,NA,NA,"-54.578378","-16.465103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291","2018-03-27 16:57:36-03","UFMT","UFMT","38887","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Silva, R.R.; Soares, G.; Almeida, F.; Santos, L.","2007","09","20",NA,"Brasil",NA,NA,"Arbusto de 2m, botões florais esverdeados, frutos imaturos verdes.; Savana arbórea densa (cerradão); solo arenoso.",NA,"1537A",NA,NA,"A.DC.",NA,"Mato Grosso","Nova Marilândia","Fazenda Mafra.","-57.018611","-14.233056",NA,"417","417","-57.018611","-14.233056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292","2018-02-26 18:32:17-03","UFMT","UFMT","39290","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Lucena, I.C.; Carvalho, J.L.O.; Amorim Neto, L.","2009","09","30",NA,"Brasil",NA,NA,"Coordenada geografica: 21L 599546/ 8260790.; Arbóreo carca de 3,5m, folhas jovens pilosas, flor esverdeada.; Cerrado, sensu stricto; solo areno -cascalho.",NA,"16",NA,NA,"A.DC.","Amorim Neto, L.; Lucena, I.C.","Mato Grosso","Santo Antônio de Leverger","Fazenda Miranda. Fragmento 1, parcela 4, subp.2, indíviduo Nº307.",NA,NA,NA,NA,NA,NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","2017-11-17 14:34:20-02","UFMT","UFMT","28414","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","07",NA,"Brasil",NA,NA,"Arbusto, ca 2m altura, frutos imaturos verdes.; Savana arborizada (cerrado) sobre o solo pedregoso.",NA,"20296",NA,NA,"A.DC.","Souza, V.C.","Mato Grosso","Rosário Oeste","Ca. 29km de Marzagão em direção a Planalto da Serra","-55.45","-14.683333",NA,NA,NA,"-55.45","-14.683333","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294","2018-07-20 21:34:35-03","UFMT","UFMT","3203","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Ratter, J.A.; Pott, A.; Bastos, E.K.; Silva Campos, Z.M.; Narciso, S.; Camargo, J.","1985","10","03",NA,"Brasil",NA,NA,"Small shrub, 1m tall-grows into a large tree, flowers green.; Cerrado on a strip of slighty elevated ground at the edge of a grassy campo.",NA,"5066",NA,NA,"A.DC.",NA,"Mato Grosso do Sul","Corumbá","Fazenda Nhumirim (Pantanal subregion of Nhecolândia), ca. 100 Km SE of Corumbá.","-57.016667","-19.233333",NA,NA,NA,"-57.016667","-19.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295","2018-02-26 18:32:17-03","UFMT","UFMT","12519","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Macedo, M.; Godinho, R.","1996","04","12",NA,"Brasil",NA,NA,"Arvoreta de mais ou menos 3m, folhas compostas c/ frutos amarelos maduros.; mata solo arenoso.",NA,"s.n.",NA,NA,"A.DC.","Amorim Neto, L.","Mato Grosso","Santo Antônio de Leverger","Fazenda Matão.",NA,NA,NA,NA,NA,NA,NA,"1997","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296","2018-02-26 18:32:17-03","UFMT","UFMT","39241","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Lucena, I.C.; Lucena, V.L.C.","2009","11","03",NA,"Brasil",NA,NA,"Coordenada geografica: 21L 599546/ 8260790.; Arbóreo carca de 3,5m de altura, frutos jovens esverdeados.; cerrado, sensu stricto. Solo areno -cascalho.",NA,"46",NA,NA,"A.DC.","Amorim Neto, L.; Lucena, I.C.","Mato Grosso","Santo Antônio de Leverger","Fazenda Miranda. Fragmento 1, parcela 4, subp.2, indíviduo Nº307.",NA,NA,NA,NA,NA,NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297","2017-11-17 14:34:20-02","UFMT","UFMT","28401","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.; Zanella, J.","1997","03","20",NA,"Brasil",NA,NA,"Árvore de 4m, frutos imaturos verdes.; Savana florestada (cerrado); Relevo plano.",NA,"3496",NA,NA,"A.DC.","Santos, M.F.","Mato Grosso","Barra do Garças","Distrito de Indianópolis, Fazenda Brasil.(divisa Fazenda Roncador).","-52.439444","-15.093056",NA,NA,NA,"-52.439444","-15.093056","2008","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","2020-03-03 18:32:32-03","UFMT","UFMT","44379","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Souza, R.S.; Oliveira, N.","2018","01","08",NA,"Brasil",NA,NA,"Pantanal.",NA,"s.n.",NA,NA,"A.DC.",NA,"Mato Grosso","Barão de Melgaço","RPPN Sesc Pantanal.","-56.2757","-16.587167",NA,NA,NA,"-56.2757","-16.587167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","2018-02-26 18:32:17-03","UFMT","UFMT","39259","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Lucena, I.C.; Quintão, I.T.; Amorim Neto, L.","2009","09","18",NA,"Brasil",NA,NA,"Coordenada geografica: 21L 599546/ 8260790.; Arbóreo cerca de 3,5m de altura, folhas jovens pilosas, botão floral desenvolvido.; Cerrado sensu stricto. Solo areno -cascalho.",NA,"8",NA,NA,"A.DC.","Amorim Neto, L.; Lucena, I.C.","Mato Grosso","Santo Antônio de Leverger","Fazenda Miranda. Fragmento 1, parcela 4, subp.2, indíviduo Nº307.",NA,NA,NA,NA,NA,NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","2016-10-27 13:32:41-02","UFMT","UFMT","42943","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Campos, E.P.; Dalla Côrt, A.S.; Silveira, G.L.; Melgar, G.F.","2013","02","26",NA,"Brasil",NA,NA,"Árvore, frutos grandes e pilosos, folhas grandes, tronco claro com fissuras; Cerrado",NA,"s.n.",NA,NA,"A.DC.",NA,"Mato Grosso","Rondonópolis","Campus Universitário de Rondonópolis UFMT","-54.578378","-16.465103",NA,NA,NA,"-54.578378","-16.465103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","2019-04-22 21:12:42-03","UFMT","UFMT","40826","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Duarte, T.G.; Oliveira, P.C.; Ferreira, H.","2013","03",NA,NA,"Brasil",NA,NA,"Árvore, frutos imaturos verdes a castanhos. Campo 2.; Cerrado.",NA,"TD510(67)",NA,NA,"A.DC.",NA,"Goiás","Mineiros","LT 600Kv GC coletora Porto Velho-Araraquara 2.","-58.457778","-17.891667",NA,NA,NA,"-58.457778","-17.891667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","2017-11-17 14:34:20-02","UFMT","UFMT","28413","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Nave, A.G.; Dario, F.R.; Lopes, R.F.; Carneiro, P.H.M.","1997","02","24",NA,"Brasil",NA,NA,"Árvore com altura18m, fruto verde.; Mata de encosta; Interior da mata.",NA,"1218",NA,NA,"A.DC.","Souza, V.C.","Mato Grosso","Chapada dos Guimarães","Rancho Paredão da Serra.","-55.727222","-15.485278",NA,NA,NA,"-55.727222","-15.485278","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303","2019-04-22 21:12:42-03","UFMT","UFMT","40829","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Duarte, T.G.; Oliveira, P.C.; Ferreira, H.","2013","03",NA,NA,"Brasil",NA,NA,"Árvore, frutos imaturos verdes a castanhos. Campo 2.; Cerrado.",NA,"TD509(73)",NA,NA,"A.DC.",NA,"Goiás","Mineiros","LT 600Kv GC coletora Porto Velho-Araraquara 2.","-58.45","-17.891667",NA,NA,NA,"-58.45","-17.891667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304","2016-10-27 13:32:41-02","UFMT","UFMT","42945","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Campos, E.P.; Dalla Côrt, A.S.; Silveira, G.L.; Melgar, G.F.","2012","11","28",NA,"Brasil",NA,NA,"Árvore, fruto imaturo de cor verde e frutos desenvolvidos; Cerrado",NA,"s.n.",NA,NA,"A.DC.",NA,"Mato Grosso","Rondonópolis","Campus Universitário de Rondonópolis UFMT","-54.578378","-16.465103",NA,NA,NA,"-54.578378","-16.465103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305","2019-04-22 21:12:42-03","UFMT","UFMT","40824","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Duarte, T.G.; Oliveira, P.C.; Ferreira, H.","2013","03",NA,NA,"Brasil",NA,NA,"Árvore, frutos imaturos verdes a castanhos. Campo 2.; Cerrado.",NA,"TD508(79)",NA,NA,"A.DC.",NA,"Goiás","Mineiros","LT 600Kv GC coletora Porto Velho-Araraquara 2.","-52.916667","-17.933333",NA,NA,NA,"-52.916667","-17.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306","2017-11-17 14:34:20-02","UFMT","UFMT","28402","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Dario, F.R.; Nave, A.G.; Lopes, R.F.; Carneiro, P.H.M.","1997","03","28",NA,"Brasil",NA,NA,"Árvore 4,0m altura e fruto verde.; Mata de galeria.",NA,"1104",NA,NA,"A.DC.","Santos, M.F.","Mato Grosso","Gaúcha do Norte","Estrada Gaúcha do Norte- Paranatinga.","-53.1725","-13.227778",NA,NA,NA,"-53.1725","-13.227778","2008","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307","2020-04-17 17:41:28-03","UFMT","UFMT","39045","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Silva, R.R.; Soares, G.; Almeida, F.C.; Santos, L.V.","2007","09","24",NA,"Brasil",NA,NA,"Árvore de 7m de altura, botões florais verdes.; Borda do cerradão; solo arenoso.",NA,"1506",NA,NA,"A.DC.",NA,"Mato Grosso","Nova Marilândia","Fazenda Mafra.","-56.958333","-14.272528",NA,NA,NA,"-56.958333","-14.272528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308","2017-11-17 14:34:20-02","UFMT","UFMT","20737","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Macedo, M.; Ferreira, A.R.","1999","01","31",NA,"Brasil",NA,NA,"Árvore 2m, folhas alternadas, frutos imaturos esverdeados.; Cerrado, solo areno argiloso.",NA,"6927",NA,NA,"A.DC.",NA,"Mato Grosso","Acorizal","Margem da estrada Acorizal -Guia.","-56.3657989501953","-15.2047004699707",NA,NA,NA,NA,NA,NA,NA,NA,"29115","auto",NA,NA,NA,NA,NA,NA
"1309","2018-11-21 20:31:07-02","UFMT","UFMT","37880","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Lima-Júnior, G.A.; Cabral, P.R.F.; Lopes, I.C.","2006","02","06",NA,"Brasil",NA,NA,"Árvore de 6m, frutos verdes.; Cerradão.",NA,"620",NA,NA,"A.DC.",NA,"Mato Grosso","Barão de Melgaço","Fazenda Espírito Santo Nossa Sra do Carmo RPPN SESC Pantanal.","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA
"1310","2017-11-17 14:34:20-02","UFMT","UFMT","24901","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Cunha, T.; Silva, E.","2001","07","16",NA,"Brasil",NA,NA,"Árvore 3metros, folhas compostas. Uso medicinal.; Cerrado; solo arenoso.",NA,"42",NA,NA,"A.DC.",NA,"Mato Grosso","Chapada dos Guimarães","Cachoeira Rica.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"1311","2018-03-27 16:57:36-03","UFMT","UFMT","3204","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Prance, G.T.; Lleras, E.; Coelho, D.F.","1973","10","12",NA,"Brasil",NA,NA,"Tree 2m tall, corolla green.; Cerrado.",NA,"18878",NA,NA,"A.DC.","Cavalcante, P.B.","Mato Grosso","Chapada dos Guimarães","Cerradão behind Colegio de Buriti.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"1978",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"1312","2017-11-17 14:34:20-02","UFMT","UFMT","40749","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Martinez, D.C.S.","2013","04","17",NA,"Brasil",NA,NA,"Árvore.; cerrado, mata de galaria.",NA,"s.n.",NA,NA,"A.DC.",NA,"Mato Grosso","Chapada dos Guimarães","Distrito de Água Fria.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"1313","2017-11-17 14:34:20-02","UFMT","UFMT","25640","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Borges, J.R.M.; Ferreira, L.A.D.; Amorim Neto, L.","1983","11","09",NA,"Brasil",NA,NA,"Árvore de ca de 12m, caule liso, ramos jovens pilosos, folhas simples, flores axilares, corola verde, cálice contorcido.; Orla da mata.",NA,"42",NA,NA,"A.DC.","Santos, M.F.","Mato Grosso","Chapada dos Guimarães","Fazenda 20 de Dezembro.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"2008","08",NA,"107042","auto",NA,NA,NA,NA,NA,NA
"1314","2019-04-23 15:26:42-03","UFMT","UFMT","23745","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Borba, A.; Silva, E.; Amorim Neto, L.; Amalio","2000","09","19",NA,"Brasil",NA,NA,"Arbusto com 4,5m , folhas jovens, botões florais pilosos esverdeados.; Cerrado; solo argilo arenoso.",NA,"3219",NA,NA,"A.DC.",NA,"Mato Grosso","Chapada dos Guimarães","Fazenda Invernada.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"1315","2017-11-17 14:34:20-02","UFMT","UFMT","25284","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Borba, A.; Silva, E.","2001","11","23",NA,"Brasil",NA,NA,"Árvore ca. 3m, com fruto verde imaturo.; Cerrado; solo arenoso.",NA,"A954",NA,NA,"A.DC.",NA,"Mato Grosso","Chapada dos Guimarães","Fazenda Invernada.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
