"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"150","2008-05-27 22:02:00-03","MO","MOBOT","3404518","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","J.R. Pirani","Gert G. Hatschbach","Hatschbach 42753","1980","1","29","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fartura (mun. Morretes).",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2013-11-26 05:40:00-02","MO","MOBOT","3481004","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","A. Araujo-Murakami (LPB)","Julia Gutiérrez R.|H. Huaylla|Ariel Lliully|R. León|I. Guachalla|E. Portal","Gutiérrez Romero 469","2004","8","2","Bolivia","Chuquisaca","Sud Cinti","-64.5","-20.73333",NA,NA,NA,NA,NA,NA,NA,"Aprox. a 5 km de Puesto ganadero, en la parte NW del Río Alborniyoj. Bosque Tucumano-Boliviano, estacionalmente nublado, rico en Podocarpaceas, Myrtaceaws, Juglandaceas, Meliaceas, Helechos y Musgos. Al borde del río Alborniyoj, suelo café-negro con bastante matería orgánica, especie poco frecuente, junto a Cupania.","1750.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2013-11-26 05:40:00-02","MO","MOBOT","3495136","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","A. Araujo-M (LPB)","Reinaldo Lozano","Lozano 1412","2005","10","11","Bolivia","Chuquisaca","Sud Cinti","-64.2727778","-21.0927777",NA,NA,NA,NA,NA,NA,NA,"Ca. 6 km al NW de la Comunidad de Las Abras camino hacia la comunidad de El Palmar. Orillas de río Yaguaygua. Bosque semideciduo estacional de Chaco Serrano en transición con la formación Tucumano-Boliviano. Con presencia dominante de Chrysophyllum gonocarpum y Fabaceas. Dosel de 8 m en promedio. Suelos arenosos, con abundantes afloramientos rocosos.","1408.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"153","2019-03-29 10:41:42-03","UFSM","HDCF","459","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Figueira, M.","Andrae, F. H.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"2015","04","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-03-29 10:41:42-03","UFSM","HDCF","5821","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Sobral, M.","Scipioni, M. C.",NA,"2007","10","03","Brasil","Rio Grande do Sul","Frederico Westphalen","-53.394401550293","-27.3591995239258",NA,NA,NA,NA,"2007","02","03","CESNORS",NA,NA,"Árv. 276",NA,NA,"América",NA,"16988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-03-29 10:41:42-03","UFSM","HDCF","4672","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Figueira, M.","Longhi, S. J.",NA,"1996","11","17","Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"2016","02","04","Fazenda Tupi",NA,NA,NA,NA,NA,"América",NA,"18634","auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2016-09-05 16:03:38-03","UFSM","HDCF","1016","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Figueira, M.","Longhi, S. J.","276","1981","11","25","Brasil","Rio Grande do Sul","Bossoroca","-54.9002990722656","-28.7299995422363",NA,NA,NA,NA,"2015","04","09","Rincão dos Schimidt",NA,NA,"Inventário de nativas (am. 10)",NA,NA,"América",NA,"41675","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-03-29 10:41:42-03","UFSM","HDCF","283","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Figueira, M.","Alvarez Filho, A.; et al.",NA,"1981","04","10","Brasil","Rio Grande do Sul","Nova Palma","-53.4688987731934","-29.471700668335",NA,NA,NA,NA,"2015","04","09","Caemborá",NA,NA,"Arvoreta com casca muito amarga. SMDB 2018",NA,NA,"América",NA,"23222","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2018-09-12 14:48:35-03","UNIOESTE","UNOP","3062","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Cordeiro, J.","Caxambu, M.G.; Siqueira, E.L.; Chagas, M.P.; Siqueira, E.L.; Chagas, M.P.","6890","2015","10","01","Brasil","Paraná","Céu Azul","-53.84585","-25.154728","-53.84585","-25.154728",NA,NA,"2016","03",NA,"Parque Nacional do Iguaçu - Posto de informação e controle - PIC.","651","651","Arvoreta ca. 5 m, semi-ciófila. Flores verdes, odoríferas. - Relevo: suave-ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2018-09-12 14:48:35-03","UNIOESTE","UNOP","3171","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Cordeiro, J.","Caxambu, M.G.; Siqueira, E.L.; Chagas, M.P.; Siqueira, E.L.; Chagas, M.P.","6912","2015","10","01","Brasil","Paraná","Céu Azul","-53.872228","-25.212786","-53.872228","-25.212786",NA,NA,"2016","03",NA,"Parque Nacional do Iguaçu - estrada de chão Céu Azul-Serranópolis do Iguaçu","606","606","Arvoreta ca. 5 m, semi-ciófila. Frutos imaturos verde-avermelhados. - Relevo: suave-ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2018-09-12 14:48:35-03","UNIOESTE","UNOP","2564","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Cielo-Filho, R.","Cielo-Filho, R.; Periotto, F.; Periotto, F.","1574","2014","11","20","Brasil","Paraná","Matelândia","-53.957222","-25.299167","-53.957222","-25.299167",NA,NA,"2014","12","10","Sítio do Sr. Raimundo Rissardi, Potreiro.","331","331","Árvore, 5 m, fruto maduro negro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-08-31 09:10:26-03","INPA","INPA","132152","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Rambo, B","Sehnem, A","3905","1949","10","19","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"INPA0132152","INPA0132152 INPA0132152_e",NA,NA,NA,"Linha Bonita, Montenegro.","450","450",NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4753","S","Plantae","Simaroubaceae","Aeschrion","crenata","Aeschrion crenata","Vell.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","626","2009","03","23","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469",NA,NA,"HUCO004753",NA,"2011",NA,NA,"Flona",NA,NA,"Bloco 1, Parcela 2, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4760","S","Plantae","Simaroubaceae","Aeschrion","crenata","Aeschrion crenata","Vell.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","241","2009","09","16","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469",NA,NA,"HUCO004760",NA,"2011",NA,NA,"Flona",NA,NA,"Bloco 16, Parcela 3, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4758","S","Plantae","Simaroubaceae","Aeschrion","crenata","Aeschrion crenata","Vell.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","27","2009","08","27","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469",NA,NA,"HUCO004758",NA,"2011",NA,NA,"Flona",NA,NA,"Bloco 23, Parcela 1, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4759","S","Plantae","Simaroubaceae","Aeschrion","crenata","Aeschrion crenata","Vell.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","194","2009","08","11","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469",NA,NA,"HUCO004759",NA,"2011",NA,NA,"Flona",NA,NA,"Bloco 3, Parcela 2, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4755","S","Plantae","Simaroubaceae","Aeschrion","crenata","Aeschrion crenata","Vell.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","432","2009","04","16","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469",NA,NA,"HUCO004755",NA,"2011",NA,NA,"Flona",NA,NA,"Bloco 1, Parcela 4, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4754","S","Plantae","Simaroubaceae","Aeschrion","crenata","Aeschrion crenata","Vell.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","13","2009","08","26","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469",NA,NA,"HUCO004754",NA,"2011",NA,NA,"Flona",NA,NA,"Bloco 5, Parcela 1, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4756","S","Plantae","Simaroubaceae","Aeschrion","crenata","Aeschrion crenata","Vell.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","61","2009","08","26","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469",NA,NA,"HUCO004756",NA,"2011",NA,NA,"Flona",NA,NA,"Bloco 5, Parcela 1, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4757","S","Plantae","Simaroubaceae","Aeschrion","crenata","Aeschrion crenata","Vell.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","507","2009","07","30","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469",NA,NA,"HUCO004757",NA,"2011",NA,NA,"Flona",NA,NA,"Bloco 18, Parcela 4, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4763","S","Plantae","Simaroubaceae","Aeschrion","crenata","Aeschrion crenata","Vell.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","54","2009","03","19","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469",NA,NA,"HUCO004763",NA,"2011",NA,NA,"Flona",NA,NA,"Bloco 1, Parcela 1, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-01-09 21:48:55-03","UNICENTRO","HUCO","0948","S","Plantae","Simaroubaceae","Aeschrion","crenata","Aeschrion crenata","Vell.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","s.n.","2009","10","26","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469",NA,NA,"HUCO000948",NA,"2009","10","26","Flona",NA,NA,"Regeneração 10 ha, B4/ P3/ F2; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-01-09 21:48:55-03","UNICENTRO","HUCO","1468","S","Plantae","Simaroubaceae","Aeschrion","crenata","Aeschrion crenata","Vell.","Lopes, G.L.","Takinoue; et al.; et al.","168","2003","12","02","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-01-09 21:48:55-03","UNICENTRO","HUCO","6299","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","Saueressig, D.","Albuquerque, J. .M.; et al.","s.n.","2013","08","24","Brasil","Paraná","Rebouças","-50.692798614502","-25.6205997467041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,"23614","auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-07-15 14:43:44-03","UNESP-RC","HRCB","43974","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Blume","Rambo","Pivetta","704","1953","09","13","Brasil","Rio Grande do Sul","Augusto Pestana","-53.9921989440918","-28.5168991088867",NA,NA,NA,NA,NA,NA,NA,NA,"500","500","arvore pequena, flor verde <ll>dwc_commonname:</ll> coássia",NA,NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2017-11-24 14:12:29-02","UFLA","ESAL","17148","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Ary T.O.Filho","Carvalho, WAC","95",NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande","-44.1960983276367","-21.468599319458",NA,NA,NA,NA,NA,NA,NA,NA,"1","1","árvore; 15 m; ;; floresta",NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA,NA,NA,NA
"176","2018-10-05 13:28:16-03","UFLA","ESAL","15430","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"Fontes, MAL","128",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual do Ibitipoca","1450","1450","árvore; 10,0; ;; floresta",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-07 11:45:05-03","FUVATES","HVAT","5762","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","E. Freitas; F. Bruxel","F. Bruxel","s.n.","2019","03","04","Brasil","Rio Grande do Sul","Arroio do Meio","-51.985278","-29.339444","-51º59'7''W","-29º20'22''S","HVAT00005762",NA,"2019","03","04","Morro Sete Barulhos.",NA,NA,"Arbórea. Ameaçada de extinção.; Pequeno capão próximo a um corrego.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-06-25 16:06:29-03","FUVATES","HVAT","4686","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","M. Grings","E. Freitas","1080","2016","10","15","Brasil","Rio Grande do Sul","Nova Petrópolis","-51.023611","-29.342222","-51º1'25''W","-29º20'32''S","HVAT00004686",NA,"2016","10","15","Linha Brasil, Trilha Ecoviv, fundos Escola Bom Pastor.",NA,NA,"Arbórea.; Borda de fragmento de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-01-26 14:12:58-03","CPACT","ECT","3873","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","A.L.Gasper","M.Verdi; B.Grosch | G.Klemz","1110","2008","11","29","Brasil","Santa Catarina","Peritiba","-51.885","-27.360278","51º53'6''W","27º21'37''S","ECT0003873","ECT0003873","2009","05","12","Centro. Próximo aos Biscoitos Nani. Floresta Estacional Decidual. Estágio Avançado (explorado).","611","611",NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-04 10:30:16-03","UFRPE","HST","14282","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","M.C.Dias & C.Medri","C.Medri; V.F.Kinupp et E.M.Francisco","706","1998","09","19","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"HST014282",NA,"1999",NA,NA,"Salto das Orquídeas",NA,NA,"Árvore 5m, flores esverdeadas",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-25 10:13:26-03","CVRD","CVRD","14027","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","J.R. Pirani","Folli, D.A.","6922","2012","10","03","BRASIL","ES","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086",NA,NA,"CVRD014027",NA,"2013","01","04",NA,"138","138","Área Cimento Nassau S/A <ll>dwc_commonname:</ll> Pau amargo","Magnoliophyta","Sapindales","América do Sul",NA,"35694","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US","USw25570","PreservedSpecimen","Plantae","Simaroubaceae","Aeschrion","crenata","Aeschrion crenata",NA,NA,"Collector unknown","22617",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sapindales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"183","2020-09-12 05:00:02-03","US","US","2403243","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.",NA,"R. Reitz & R. M. Klein","7064","1958","9","11","Brazil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"US02140840","US02140840_01",NA,NA,NA,"Serra do Matador","550",NA,"Lenho na xiloteca",NA,"Sapindales","South America",NA,"15163","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"184","2020-09-12 05:00:02-03","US","US","2340975","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.",NA,"R. Reitz & R. M. Klein","9552","1960","2","10","Brazil","Santa Catarina","Camboriú","-48.6543998718262","-27.0252990722656",NA,NA,"US01858117","US01858117_01 US01858117_02",NA,NA,NA,"Praia de Camboriu","2",NA,NA,NA,"Sapindales","South America",NA,"19854","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"185","2020-09-12 05:00:02-03","US","US","2323381","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.",NA,"R. Reitz & R. M. Klein","7064","1958","9","11","Brazil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"US01858118","US01858118_01 US01858118_02",NA,NA,NA,"Serra do Matador","550",NA,NA,NA,"Sapindales","South America",NA,"15163","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"186","2020-09-12 05:00:02-03","US","US","2573401","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.",NA,"L. B. Smith & R. Reitz","12964","1964","10","26","Brazil","Santa Catarina","Videira","-51.15","-27",NA,NA,"US01858116","US01858116_01 US01858116_02",NA,NA,NA,"Parque da Uva","700","800",NA,NA,"Sapindales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US","2573402","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.",NA,"L. B. Smith & R. M. Klein","13070","1964","11","9","Brazil","Santa Catarina","Xanxerê","-52.4","-26.88",NA,NA,"US01858115","US01858115_01 US01858115_02",NA,NA,NA,"4 km south of Xanxerê",NA,NA,NA,NA,"Sapindales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"188","2020-09-12 05:00:02-03","US","US","2059478","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.",NA,"G. Hatschbach","2835","1952","10","15","Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"US01858120","US01858120_01 US01858120_02",NA,NA,NA,"Fazenda Monte Alegre; estrada do Salto Aparado",NA,NA,NA,NA,"Sapindales","South America",NA,"56988","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"189","2020-09-12 05:00:02-03","US","US","3097378","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.",NA,"G. Hatschbach","42753","1980","1","29","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"US01858114","US01858114_01 US01858114_02",NA,NA,NA,"Fartura",NA,NA,NA,NA,"Sapindales","South America",NA,"30514","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"190","2020-09-12 05:00:02-03","US","US","1952993","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.",NA,"G. Hatschbach","800","1947","11","23","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"US01858121","US01858121_01 US01858121_02",NA,NA,NA,"Florestal","930",NA,NA,NA,"Sapindales","South America",NA,"12577","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"191","2020-09-02 16:39:47-03","Cenargen","CEN","104818","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"Márcio Verdi - RB","1110","2008","11","29","Brasil","SC","PERITIBA","-51.885","-27.360277","-51.885","-27.360277","CEN00104818","CEN00104818",NA,NA,NA,"Centro. Próximo aos Biscoitos Nani.","611","611","Doação Herbário da Universidade de Blumenau - Dr. Roberto Miguel Klein - FURB 11957.",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"192","2019-12-09 17:30:57-03","UFPR","EFC","16072","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Monastier, S.R","Monastier, S.R",NA,"2017","11","24","Brasil","Paraná","Curitiba","-49.2403","-25.4481","-49.2403","-25.4481","EFC016072",NA,"2017","11","24","Capão do Cifloma","922","922","Arbórea, árvore 3m, frutos imaturos verdes; sub-bosque. Floresta Ombrófila Montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-12-09 17:30:57-03","UFPR","EFC","11769","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Blum, C.T.","Bizarro, O.M.R.",NA,"2013","10","25","Brasil","Paraná","Curitiba","-49.2404","-25.4481","-49.2404","-25.4481","EFC011769",NA,"2013","10","25","Capão do Cifloma","920","920","Árvore 10m alt.; flores verdes com anteras amareladas pelos grãos de pólen; estrato intermediário; floresta em estágio médio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-12-09 17:30:57-03","UFPR","EFC","11799","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Hoffmann, P.M.","Hoffmann, P.M.; Gurski, E.",NA,"2013","11","06","Brasil","Paraná","Irati","-50.5825","-25.3862","-50.5825","-25.3862","EFC011799",NA,"2013","11","06","FLONA de Irati",NA,NA,"Projeto conservação de espécies raras e ameaçadas de Floresta com Araucária",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-13 11:31:57-03","USP","SPF","221126","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Siqueira, GS","Folli, DA","6922","2012","10","03","Brasil","Espírito Santo","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086",NA,NA,"SPF00221126",NA,"2012","10","08",NA,NA,NA,NA,NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-15 18:30:08-03","USP","SPF","79787","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Cavalcanti, MAN","s.n.","1993","08",NA,"Brasil","Minas Gerais","Carangola","-42.0293998718262","-20.7331008911133",NA,NA,"SPF00079787",NA,"1983",NA,NA,"Em meio a cafezal, ao lkado de um grande pedra.",NA,NA,"Árvore ca. 7 m alt., frondoza. Em frutificação.",NA,NA,NA,NA,"21913","auto",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-15 18:30:08-03","USP","SPF","141523","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Ceccantini, GCT","1364","1999","03","27","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"SPF00141523",NA,NA,NA,NA,"Chácara Tereza Greno.",NA,NA,"Árvore de 8 m, DPA 19 cm. Coleta da madeira do tronco a 1,3 m do solo e ramo a 5 m do solo.",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-15 18:30:08-03","USP","SPF","141524","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Ceccantini, GCT","1365","1999","03","27","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"SPF00141524",NA,NA,NA,NA,"Mata da Embrapa.",NA,NA,"Árvore de 8 m, coleta da madeira do tronco AP.",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
