"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"96","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043207","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Leslie R. Landrum","G. Hatschbach","1967","5","21","Brazil","Parana",NA,"Mun. Campina Gde. do Sul. Caminho ao Cerro Verde.","-49.052184","-25.306314",NA,NA,"1100",NA,NA,NA,"16471",NA,NA,NA,"Arvoreta, 5 m, flor alva.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2015-07-13 11:23:47-03","ASU","ASU-PLANTS","ASU0082708","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel",NA,"J.E.Q. Faria","2012","11","24","Brazil","Rio de Janeiro","Resende","Margem da BR-354, proximo a divisa MG/RJ","-44.756667","-22.3925",NA,NA,"1379",NA,NA,NA,"3074",NA,NA,NA,"Arvoreta ca 3.5 m de altura, caule pouco rugoso, frutos imaturos verdes e maduro vermelho","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043203","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel",NA,"M.L. Kawasaki; L.R. Landrum, G. Hatschbach, F. Deodato, J.M. Silva","1995","12","2","Brazil","Parana","Piraquara","Roca Nova.","-49.0667","-25.4333",NA,NA,NA,NA,NA,NA,"917",NA,NA,NA,"Coor from www.fallingrain.com/world; Arvore. Frutos verdes.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-21 14:40:11-03","UFJF","CESJ","39327","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","F.F. Mazine","F.S. Araújo; A.S.M. Valente","2002","08","17","Brasil","Minas Gerais","Santa Rita do Ibitipoca","Próximo ao Sítio do Léo, proximo ao sitio do Leo",NA,NA,NA,NA,NA,NA,"CESJ039327",NA,"224","2004","02",NA,"Arvoreta com aproximadamente 3m de altura, em borda de mata, próximo a mata de galeria, cálice verde ferrugíneo, corola alva, estames e anteras creme, folhas coriaceas e discolores.","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-21 14:40:11-03","UFJF","CESJ","16485","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","M. L. Kawasaki","M.C. Brügger; et al.","1979","09","06","Brasil","Minas Gerais","Olaria","São Francisco do Prata, BR 162 Km 163. Serra das Flores","-43.937198638916","-21.8607997894287",NA,NA,NA,NA,"CESJ016485",NA,"s.n.","1985",NA,NA,NA,"Angiosperma",NA,"América do Sul",NA,"15222","auto",NA,NA,NA,NA,NA
"101","2019-11-21 14:40:11-03","UFJF","CESJ","54874","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","M. Sobral","F.S. Souza; F.R.G. Salimena; A.P.G. de Faria","2009","10","31","Brasil","Minas Gerais","Descoberto","Serra do Relógio, RPPN Alto da Boa Vista","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"CESJ054874",NA,"764","2019",NA,NA,"Arvoreta no interior de mata. Próximo a curso d'água, 3m. Folhas discolores, frutos imaturos verdes.","Angiosperma",NA,"América do Sul",NA,"11991","auto",NA,NA,NA,NA,NA
"102","2019-11-21 14:40:11-03","UFJF","CESJ","43256","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","M. Sobral","C.N. Matozinhos; B.F.Mello; F.S. Souza","2004","11","13","Brasil","Minas Gerais","Rio Preto","Serra Negra, Fazenda da Tiririca.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ043256",NA,"139","2005","10","05","Arvoreta, ca. 3m alt., mata ciliar. Frutos verdes.","Angiosperma",NA,"América do Sul",NA,"20815","auto",NA,NA,NA,NA,NA
"103","2020-02-10 17:55:49-03","UNICAMP","UEC","162752","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(A.DC.) D.Legrand & Kausel","Aguiar, OT","Souza, RPM; Ivanauskas, NM; Assis, MC; Guerin, N; Polisel, RT","2007","11","24","Brazil","São Paulo","Barra do Chapéu","Propriedade da Dona Pedrina, no remanescente de floresta de araucária, no morro.","-49.044444","-25.290556","-49.044444","-25.290556","807","807","UEC038001","UEC038001","188","2008","02","05",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:36:28-03","UNICAMP","UEC","11742","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(A.DC.) D.Legrand & Kausel","Sobral, M","Davis, PH; Giulietti, AM; et al.","1976","09","03","Brazil","São Paulo","Paranapiacaba","On Santos-Santo.",NA,NA,NA,NA,"800","800","UEC023614","UEC023614","60466","1991",NA,NA,"Andre road. Edge of rain forest. Small tree. Flowers white, cauliflorous.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:36:28-03","UNICAMP","UEC","121525","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(A.DC.) D.Legrand & Kausel",NA,"Meireles, LD; Gonçalves, APS; Soares Júnior, FJ; Meneghetti, GIP; Rodrigues, RR","2001","04","14","Brazil","São Paulo","São Paulo","Parque estadual da Serra do Mar, Núcleo Curucutu.","-46.733333","-23.983333","-46.733333","-23.983333","800","800","UEC051130","UEC051130","174",NA,NA,NA,"árvore, 4 m de altura.; Subosque de Pinus com ca. 40 anos de plantio.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:36:28-03","UNICAMP","UEC","142791","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(A.DC.) D.Legrand & Kausel","Meireles, LD","Meireles, JE; Firetti, F; Kubota, U; Ávila-Jr, R; Obando, S; Furtado, AG; et al.","2005","03","28","Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha Vale das Ostras, Rio das Ostras.","-48.384167","-24.617778","-48.384167","-24.617778","400","400","UEC023631","UEC023631","297","2013",NA,NA,"Árvore de 3m de alt, Folhas concolores menbranáceas brilhosos. Frutos jovens amarronzados com pontos pretos. Cálice persistente verde.; Floresta Ombrófila Densa Baixo Montana Ribeirinha Muito Degradada.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-02-10 17:55:49-03","UNICAMP","UEC","162742","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(A.DC.) D.Legrand & Kausel","Aguiar, OT","Souza, RPM; Ivanauskas, NM; Assis, MC; Guerin, N; Polisel, RT","2007","11","24","Brazil","São Paulo","Barra do Chapéu","Propriedade da Dona Pedrina, no remanescente de floresta e araucária, no morro.","-49.044444","-25.290556","-49.044444","-25.290556","807","807","UEC019722","UEC019722","187","2008","02","05",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:36:28-03","UNICAMP","UEC","161847","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(A.DC.) D.Legrand & Kausel","Aguiar, OT","Pastore, JFB; Arzolla, FARDP; Vilela, FESP","2007","10","09","Brazil","São Paulo","Embu-Guaçu","Parque da Várzea do Embu-Guaçu","-46.809036","-23.817583","-46.809036","-23.817583","750","750","UEC009484","UEC009484","1545","2007","11",NA,"Árvore, 4 metros de altura, flores brancas.; Vegetação de Várzea.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:36:28-03","UNICAMP","UEC","185299","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(A.DC.) D.Legrand & Kausel","Sobral, MEG","Silva, SMP; Matos, VA; Ferreira, MI; Cruz, GC; Lima Júnior, EO; Silva, AM","2006","07","18","Brazil","São Paulo","Pindamonhangaba","Brasil; São Paulo, Município de Pindamonhangaba, Fazenda São Sebastião do Ribeirão Grande; Sub-bosque, beira de trilha, próximo ao curso de água.","-45.771389","-23.544167","-45.771389","-23.544167","557","557","UEC011053","UEC011053","172","2007","06",NA,"Árvore pequeno porte ; Botões florais amarelos-creme bem claros.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:36:28-03","UNICAMP","UEC","168943","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(A.DC.) D.Legrand & Kausel","Vieira, LT","Vieira, LT; Sims","2006","07","24","Brazil","São Paulo","Campinas","Souza, Mata Ribeirão Cachoeira, Floresta Estacional Semidecídua.","-46.916667","-22.833333","-46.916667","-22.833333","700","700","UEC040383","UEC040383","323",NA,NA,NA,"Plântula de árvore.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:36:28-03","UNICAMP","UEC","166750","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(A.DC.) D.Legrand & Kausel","Sobral, M","Padgurschi, MCG; Tamashiro, JY; Belinello, R","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM - Núcleo Santa Virgínia - Parcela K, Floresta Ombrófila Densa Montana.","-45.067778","-23.325556","-45.067778","-23.325556","1060","1093","UEC039838","UEC039838","1850","2009",NA,NA,"K1098 Árvore, ca. 5 m, sem flores ou frutos. Abundância: 5 ind ha-1.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:36:28-03","UNICAMP","UEC","90550","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(A.DC.) D.Legrand & Kausel","Kawasaki, ML","Godoy, SAP; Garcia, RJF; Ferreira, GMP","1995","08","15","Brazil","São Paulo","Parelheiros","Crater, Colônia. Estrada Grande.",NA,NA,NA,NA,NA,NA,"UEC023613","UEC023613","730","1997",NA,NA,"Arvoreta ca3m alt, Dap 0,02m. Caulifloria, flores alvas.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:36:28-03","UNICAMP","UEC","75933","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(A.DC.) D.Legrand & Kausel","Sobral, M","Oliveira, PI","1982","07","13","Brazil","Paraná","São José dos Pinhais","Colonia Santos andrade.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"UEC023611","UEC023611","593","1993",NA,NA,"Arvoreta 4m de alt, flor alva. Capoeira.","Magnoliopsida",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"114","2021-03-01 16:36:28-03","UNICAMP","UEC","161789","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(A.DC.) D.Legrand & Kausel","Aguiar, OT","Pastore, JFB; Arzolla, FARDP; Santos, JR","2005","07","20","Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira, Região do Pinheirinho, trilha.&nf;UTM 7.410.810 N&nf; 335.200 E","-46.5800018310547","-23.3099994659424",NA,NA,"1040","1040","UEC009561","UEC009561","1322","2007","12",NA,"Arvoreta, flores cremes.; Floresta Ombrófila Densa Montana.","Magnoliopsida",NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA
"115","2021-03-01 16:36:28-03","UNICAMP","UEC","85664","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(A.DC.) D.Legrand & Kausel","Meireles, LD","Rossi, L; Shirasuna, RT; Simão-Bianchini, R; Kiyama, CY","1994","06","05","Brazil","São Paulo","Salesópolis","Estação Biológica de Boracéia.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"UEC023615","UEC023615","1658","2004","03",NA,"Árvore 3m de alt, Botões muito jovens, em margem de Trilha.; Mata Próxima ao alojamento.","Magnoliopsida",NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA
"116","2020-12-04 13:19:29-03","UDESC","LUSC","8016","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Sobral, M.","Mazine, F.F.; et al.","2003","11","08","Brasil","Paraná","Guaratuba","Praia de Coroado.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"LUSC004880","LUSC004880","1005","2008","03","12",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"117","2020-12-04 13:19:29-03","UDESC","LUSC","7979","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Sobral, M.","Mazine, F.F.; Capelo, F.A.; Lucas, E.; & Silva, J.M.","2003","11","07","Brasil","Paraná","Quatro Barras","Trilha para o Pico do Paraná.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"LUSC004770","LUSC004770","1000",NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"118","2020-10-14 10:03:27-03","FURB","FURB","18710","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Sobral, M","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","11","03","Brasil","Santa Catarina","Criciúma","Bairro Universitário (Próximo a Unesc).","-49.4091667","-28.7091667","-49.4091667","-28.7091667","50","50","FURB32925","FURB32925","2913","2010","01","25","Florística IFFSC 41 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; solo hidromórfico Habito: arbustiva; Fruto vermelho;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-08 08:53:51-03","FURB","FURB","48667","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Oliveira, AA de","Oliveira, A.A. de","2015","10","30","Brasil","Santa Catarina","Garuva","Palmital.","-48.78","-26.0086111","-48.7800000","-26.0086111","39","39","FURB48667","FURB48667","2693","2015","10","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-10-14 10:03:27-03","FURB","FURB","52535","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Vieira, F. C. S.","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","2016","08","01","Brasil","Santa Catarina","Imaruí","Figueira Grande.","-48.78","-28.26","-48.7800000","-28.2600000","7","7","FURB52535","FURB52535",NA,"2020","04","17","flores brancas Habito: árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-10-14 10:03:27-03","FURB","FURB","52536","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Vieira, F. C. S.","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","2016","09","09","Brasil","Santa Catarina","Otacílio Costa","Carrapato.","-49.86","-27.54","-49.8600000","-27.5400000","855","855","FURB52536","FURB52536","928","2020","04","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-10-14 10:03:27-03","FURB","FURB","535","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Sobral, M","Sevegnani, L.","1993","10","12","Brasil","Rio Grande do Sul","Maquiné","Estação Experimental Fitotécnica de Osório.","-50.2133333","-29.6616667","-50.2133333","-29.6616667",NA,NA,"FURB32926","FURB32926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-10-14 10:03:27-03","FURB","FURB","62330","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Kassner-Filho, A.","Kassner-Filho, A.","2018","09","12","Brasil","Santa Catarina","Penha","J.B. World Entretenimentos S/A.","-48.6163889","-26.8019444","-48.6163889","-26.8019444","7","7","FURB62330","FURB62330","3632","2018","09","12","fruto imaturo Habitat: interior do fragmento Habito: arbórea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-10-14 10:03:27-03","FURB","FURB","2068","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Sobral, M","Silva, J.M.","1994","09","01","Brasil","Paraná","Bocaiúva do Sul","Rodovia para o Parque dos Lauraceas.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"FURB02499","FURB02499",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"125","2021-03-16 17:53:57-03","UCS","HUCS","48202","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel",NA,"Kassner-Filho, A.","2018","02","19","Brasil","Santa Catarina","Witmarsum",NA,"-49.77","-26.91","-49.77","-26.91",NA,NA,NA,NA,"2101",NA,NA,NA,"FURB 57311; Borda do fragmento florestal. Árvore, flor branca","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-16 17:53:57-03","UCS","HUCS","16540","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel","Kawasaki, M.L.","Cruz, J.M.","1999","11","30","Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"220","2000",NA,NA,"fruto imaturo verde- arvoreta 5m.; floresta atlântica baixa","Angiospermae","Myrtales",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"127","2021-03-16 17:53:57-03","UCS","HUCS","6384","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel","Sobral, M.","Hatschbach, G.","1988","08","03","Brasil","Santa Catarina","Garuva","Rio das Onças","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,NA,"52288","1989",NA,NA,"arvoreta 5m - flor alva odorífera; mata pluvialda planície litorânea","Angiospermae","Myrtales",NA,NA,"22441","auto",NA,NA,NA,NA,NA
"128","2021-03-16 17:53:57-03","UCS","HUCS","10169","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel","Sobral, M.","Hatschbach, G.","1982","07","06","Brasil","Paraná","Morretes","Rio Taquaral","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"44980","1993",NA,NA,"arbusto 3 m - flor alva; encosta do morro, interior da mata pluvial","Angiospermae","Myrtales",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"129","2021-03-16 17:53:57-03","UCS","HUCS","16771","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel","Legrand, D.","Hatschbach, G.","1967","10","04","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"17303","1969",NA,NA,"arbusto 3 m - fruto avermelhado; mata","Angiospermae","Myrtales",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"130","2021-03-16 17:53:57-03","UCS","HUCS","3107","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel","Landrum, L.R.","Cordeiro, J.","1986","08","28","Brasil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"350","1987",NA,NA,"arbusto 2,5 m - flor alva; mata pluvial","Angiospermae","Myrtales",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"131","2014-10-14 15:57:00-03","BS","M","M-0137736","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel",NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Crescit in Brasiliae prov. Minar. in campis",NA,NA,NA,NA,NA,NA,"M0137736",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA
"132","2014-10-14 15:57:00-03","BS","M","M-0137737","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel",NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Brasilia pr. Minarum",NA,NA,NA,NA,NA,NA,"M0137737",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA
"133","2014-10-14 15:57:00-03","BS","M","M-0137738","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel",NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Brasilia pr. Minarum",NA,NA,NA,NA,NA,NA,"M0137738",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA
"134","2020-06-18 10:58:09-03","UFRRJ","RBR","45446","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel",NA,"M.C. Souza","2010","08","29","Brasil","Minas Gerais","Belmiro Braga","Fazenda Nossa Senhora da Glória. Remanescente de floresta as margens do Rio do Peixe.","-43.419444","-21.872778","43º25'10''W","21º52'22''S",NA,NA,"RBR00045446","RBR00045446","665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-06-18 10:58:09-03","UFRRJ","RBR","45447","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel",NA,"M.C. Souza","2010","08","29","Brasil","Minas Gerais","Belmiro Braga","Fazenda Nossa Senhora da Glória. Remanescente de floresta as margens do Rio do Peixe.","-43.419444","-21.872778","43º25'10''W","21º52'22''S",NA,NA,"RBR00045447","RBR00045447","663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-07-15 17:55:35-03","UFRRJ","RBR","36749","S","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","M.C. Souza","A. Puttemans","1907","08","09","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"RBR00036749","RBR00036749","s.n.","2015","03","05",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"137","2013-04-01 09:17:17-03","IPT","BCTW","3171","S","Plantae",NA,"Eugenia","arrabidae","Eugenia arrabidae","O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estante:","Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"138","2020-12-21 16:36:57-03","MBM","MBM","392157","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Brotto, M.L.","Brotto, M.L.; Silva, J.M.; Mello, M.C.H.; Silva, J.M.; Mello, M.C.H.","2014","08","26","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.712556","-24.855056","-48.712556","-24.855056","868","868","MBM392157","MBM392157","1762","2019","10","07","Árvore de 4m; flores brancas.; Formação Pioneira com Influência Fluvial.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:36:57-03","MBM","MBM","393195","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Brotto, M.L.","Silva, J.M.; Motta, J.T.; Motta, J.T.","2014","10","07","Brazil","Paraná","Piraquara","Caminho Trentino","-49.037778","-25.5125","-49.037778","-25.5125","909","909","MBM393195","MBM393195","8636","2014","11","19","Árvore de 4m de altura; frutos verdes.; Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:36:57-03","MBM","MBM","404842","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Sobral, M.","Gonçalvez, L.N.; Duffles, P.; Fernandez, E.P.; Lima, T.; Duffles, P.; Fernandez, E.P.; Lima, T.","2013","09","04","Brazil","Minas Gerais","Passa Quatro","Pico do Itaguaré, Início da Trilha do Pico do Itaguaré","-45.075278","-22.469167","-45.075278","-22.469167","1600","1600","MBM404842","MBM404842","190","2015",NA,NA,"Arvoreta com 2 m de altura; folhas simples, opostas, inflorescência rósea.; Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:36:57-03","MBM","MBM","406496","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Brotto, M.L.","Brotto, M.L.","2016","08","07","Brazil","Paraná","Piraquara","Recreio da Serra","-49.012778","-25.449444","-49.012778","-25.449444","1000","1000","MBM406496","MBM406496","2324","2019","10","07","Árvore com 5 m de altura; flores brancas.; Floresta Ombrófila Densa Montana.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:36:57-03","MBM","MBM","41349","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Landrum, L.R.","Mattos, J.; Handro, O.; Handro, O.","1961","08","09","Brazil","São Paulo","Paranapiacaba","Estação Biológica do Alto da Serra",NA,NA,NA,NA,NA,NA,"MBM041349","MBM041349","9069",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:36:57-03","MBM","MBM","425066","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Oliveira, I.J.G.","Brotto, M.L.; Barboza, E.; Barboza, E.","2019","09","10","Brazil","Paraná","Guaraqueçaba","Rio Açungui, na planície","-48.419167","-25.199722","-48.419167","-25.199722","5","5","MBM425066",NA,"3745","2019","10","05","Árvore com 4 m de altura; flores brancas.; Floresta Ombrófila Densa das Terras Baixas.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
