"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"48","2020-12-20 21:18:57-03","UFV","VIC","25318","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","241","1999","12","01",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Garapa torta","-42.7322006225586","-19.7122001647949",NA,"Interior da mata.","VIC025318","VIC025318","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","01","28215","auto",NA,NA,NA,NA,NA,NA
"49","2020-12-20 21:18:57-03","UFV","VIC","25319","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","242","1999","12","01",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Garapa torta","-42.7322006225586","-19.7122001647949",NA,"Interior da mata.","VIC025319","VIC025319","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","01","28215","auto",NA,NA,NA,NA,NA,NA
"50","2020-12-20 21:18:57-03","UFV","VIC","25320","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","243","1999","12","01",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Garapa torta","-42.7322006225586","-19.7122001647949",NA,"Interior da mata.","VIC025320","VIC025320","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","01","28215","auto",NA,NA,NA,NA,NA,NA
"51","2020-12-20 21:18:57-03","UFV","VIC","24615","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","336","2000","01","18",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024615","VIC024615","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"2000","01","18","28215","auto",NA,NA,NA,NA,NA,NA
"52","2020-12-20 21:18:57-03","UFV","VIC","24611","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","272","1999","12","02",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata","VIC024611","VIC024611","Marliéria",NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"53","2020-12-20 21:18:57-03","UFV","VIC","24225","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","310","1999","12","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024225","VIC024225","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","21","28215","auto",NA,NA,NA,NA,NA,NA
"54","2020-12-20 21:18:57-03","UFV","VIC","24224","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","309","1999","12","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024224","VIC024224","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","21","28215","auto",NA,NA,NA,NA,NA,NA
"55","2020-12-20 21:18:57-03","UFV","VIC","24223","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","308","1999","12","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024223","VIC024223","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","21","28215","auto",NA,NA,NA,NA,NA,NA
"56","2020-12-20 21:18:57-03","UFV","VIC","24222","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","306","1999","12","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024222","VIC024222","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","21","28215","auto",NA,NA,NA,NA,NA,NA
"57","2020-12-20 21:18:57-03","UFV","VIC","24221","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","305","1999","12","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024221","VIC024221","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","21","28215","auto",NA,NA,NA,NA,NA,NA
"58","2020-12-20 21:18:57-03","UFV","VIC","24219","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","303","1999","12","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024219","VIC024219","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","21","28215","auto",NA,NA,NA,NA,NA,NA
"59","2020-12-20 21:18:57-03","UFV","VIC","24218","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","302","1999","12","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024218","VIC024218","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","21","28215","auto",NA,NA,NA,NA,NA,NA
"60","2020-12-20 21:18:57-03","UFV","VIC","24217","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","301","1999","12","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024217","VIC024217","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","21","28215","auto",NA,NA,NA,NA,NA,NA
"61","2020-12-20 21:18:57-03","UFV","VIC","24618","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","339","2000","01","18",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024618",NA,"Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"2000","01","18","28215","auto",NA,NA,NA,NA,NA,NA
"62","2020-12-20 21:18:57-03","UFV","VIC","24353","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","307","1999","12","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024353","VIC024353","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","21","28215","auto",NA,NA,NA,NA,NA,NA
"63","2020-12-20 21:18:57-03","UFV","VIC","24232","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","318","1999","12","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024232","VIC024232","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","21","28215","auto",NA,NA,NA,NA,NA,NA
"64","2020-12-20 21:18:57-03","UFV","VIC","24619","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","349","2000","02","25",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024619","VIC024619","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"2000","02","25","28215","auto",NA,NA,NA,NA,NA,NA
"65","2020-12-20 21:18:57-03","UFV","VIC","24614","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","300","1999","12","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata","VIC024614","VIC024614","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","21","28215","auto",NA,NA,NA,NA,NA,NA
"66","2020-12-20 21:18:57-03","UFV","VIC","24229","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","314","1999","12","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024229","VIC024229","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","21","28215","auto",NA,NA,NA,NA,NA,NA
"67","2020-12-20 21:18:57-03","UFV","VIC","24228","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","313","1999","12","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024228","VIC024228","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","21","28215","auto",NA,NA,NA,NA,NA,NA
"68","2020-12-20 21:18:57-03","UFV","VIC","24227","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","312","1999","12","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024227","VIC024227","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","21","28215","auto",NA,NA,NA,NA,NA,NA
"69","2020-12-20 21:18:57-03","UFV","VIC","24231","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","316","1999","12","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do Meio","-42.7322006225586","-19.7122001647949",NA,"Interior da mata.","VIC024231","VIC024231","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","21","28215","auto",NA,NA,NA,NA,NA,NA
"70","2020-12-20 21:18:57-03","UFV","VIC","24123","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","317","1999","12","20",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do Meio","-42.7322006225586","-19.7122001647949",NA,"Interior da mata, local úmido.","VIC024123","VIC024123","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"2000","02","01","28215","auto",NA,NA,NA,NA,NA,NA
"71","2020-12-20 21:18:57-03","UFV","VIC","24617","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","338","2000","01","18",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do Meio","-42.7322006225586","-19.7122001647949",NA,"Interior da mata.","VIC024617","VIC024617","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"2000","01","18","28215","auto",NA,NA,NA,NA,NA,NA
"72","2020-12-20 21:18:57-03","UFV","VIC","24230","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","315","1999","12","21",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa do Meio","-42.7322006225586","-19.7122001647949",NA,"Interior da mata.","VIC024230","VIC024230","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","21","28215","auto",NA,NA,NA,NA,NA,NA
"73","2020-12-20 21:18:57-03","UFV","VIC","24613","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","283","1999","12","03",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa preta.","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024613","VIC024613","Marliéria",NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"74","2020-12-20 21:18:57-03","UFV","VIC","24610","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","232","1999","11","01",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa preta.","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024610","VIC024610","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","11","01","28215","auto",NA,NA,NA,NA,NA,NA
"75","2020-12-20 21:18:57-03","UFV","VIC","24612","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","282","1999","12","03",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa preta.","-42.7322006225586","-19.7122001647949",NA,"Interior de mata.","VIC024612","VIC024612","Marliéria",NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"76","2020-12-20 21:18:57-03","UFV","VIC","24216","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","162","1999","06","23",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa preta.","-42.7322006225586","-19.7122001647949",NA,"Interior de mata, resquicios da floração anterior permanecem por muito tempo na planta.","VIC024216","VIC024216","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","06","23","28215","auto",NA,NA,NA,NA,NA,NA
"77","2020-12-20 21:18:57-03","UFV","VIC","25321","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos-Gonçalves, A.P.; et al.","281","1999","12","03",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da Lagoa Preta","-42.7322006225586","-19.7122001647949",NA,"Interior da mata.","VIC025321","VIC025321","Marliéria",NA,NA,"Santos-Gonçalves, A.P.",NA,NA,"1999","12","03","28215","auto",NA,NA,NA,NA,NA,NA
"78","2021-03-24 17:09:48-03","UFES","SAMES","4746","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Silva,W.B.; Rocha,T.L.;Ribeiro,M.","2","2011","04","30",NA,"Brasil","Espírito Santo","Reserva Biológica do Córrego Grande. Floresta Alta de Tabuleiro, km 3 a 4 da estrada interna.","-39.7322006225586","-18.5932998657227",NA,"Infrutescência: frutos mais jovens de cor vinho, frutos maduros do ápice verde. Habito: Erva","SAMES04746",NA,"Conceição da Barra",NA,NA,"Ribeiro,M.","-398050000.0","-182625000.0","2011","06","22","41644","auto",NA,NA,NA,NA,NA,NA
"79","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0011050","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","G. Hatschbach; J. M. Silva","48722","1984","12","12",NA,"Brazil","Bahia","87 (Mun. Nova Vicosa) Bahia","-39.385588","-17.872155",NA,NA,NA,NA,NA,NA,NA,"L.C. Clark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:20:25-03","UNICAMP","UEC","26501","S","Plantae","Liliopsida",NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Hatschbach, G; Anderson, WR; Barneby, RC; Gates, B","35935","1975","02","07",NA,"Brazil","Mato Grosso","Rio Verde",NA,NA,NA,"Interior da mata de galeria, solo arenoso.","UEC063990","UEC063990","Rio Verde",NA,NA,"Oliveira, RP",NA,NA,"2003","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:20:25-03","UNICAMP","UEC","184471","S","Plantae","Liliopsida",NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Simões, SS; Reis, L; Pinheiro, R","70","2011","11","21",NA,"Brazil","Bahia","Mata da Cazuzinha.","-39.1018981933594","-12.6700000762939",NA,"Erva com frutos esverdeados.; Mata Atlântica.","UEC106247","UEC106247","Cruz das Almas",NA,NA,"Rodrigues, RS",NA,NA,"2015","05","21","14660","auto",NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:20:25-03","UNICAMP","UEC","171726","S","Plantae","Liliopsida",NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos, AG; Matsumoto, K","512","2002","02","28",NA,"Brazil","Espírito Santo","Reserva Natural do Vale do Rio Doce. Coletado na estrada Jureiana.","-40.0722007751465","-19.3910999298096",NA,"Bambu herbácea com cc. 1,30m de altura, alguns indivíduos com inflorescências tardias. Vermelha. Vegetativo.","UEC016953","UEC016953","Linhares",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:20:25-03","UNICAMP","UEC","171831","S","Plantae","Liliopsida",NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Santos, AG; Marquinhos","305","2001","12","21",NA,"Brazil","Minas Gerais","Trilha do Aníbal.","-42.7322006225586","-19.7122001647949",NA,"Espiguetas masculinas avermelhadas.","UEC016929","UEC016929","Marliéria",NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"84","2019-08-20 10:01:14-03","UNICAMP","UEC","45222","S","Plantae","Liliopsida",NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Tamashiro, JY; Leitão Filho, HF; Rodrigues, RR","18712","1986","11","03",NA,"Brazil","São Paulo","Restinga da praia de Itaguaré., Em locais sombreados.","-46.138599395752","-23.8544006347656",NA,"Herbáceo, rizomatoso.","UEC048438","UEC048438","Bertioga",NA,NA,"Gonçalves, APS",NA,NA,"2001","05",NA,"37616","auto",NA,NA,NA,NA,NA,NA
"85","2019-08-20 10:01:14-03","UNICAMP","UEC","76399","S","Plantae","Liliopsida",NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Souza, VC; Souza, JP","9307","1995","10","09",NA,"Brazil","São Paulo","Arredores do rio Guaraú, Margem esquerda. Mata de restinga.","-46.9900016784668","-24.3199996948242",NA,"Erva até 1m de altura; espiguetas estaminadas vermelhas, pistiladas creme.","UEC048437","UEC048437","Peruíbe",NA,NA,"Gonçalves, APS",NA,NA,"2001","05",NA,"21922","auto",NA,NA,NA,NA,NA,NA
"86","2021-02-12 18:12:25-03","UFES","VIES","36695","S","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Gurtler, J.; Dutra, S.C.; Amaral, R.N.;Souza, W.O.","JAC 213","2017","09","22",NA,"Brasil","Espírito Santo","Fazenda Santa Rita. Ao pé da pedra da torre (P1).","-40.443056","-18.785",NA,NA,"VIES036695","VIES036695","Nova Venécia",NA,NA,NA,"40º26'35''W","18º47'6''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-12 18:12:25-03","UFES","VIES","36696","S","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Gurtler, J.; Dutra, S.C.; Amaral, R.N.;Souza, W.O.","JAC 214","2017","09","22",NA,"Brasil","Espírito Santo","Fazenda Santa Rita. Ao pé da pedra da torre (P1).","-40.443056","-18.785",NA,NA,"VIES036696","VIES036696","Nova Venécia",NA,NA,NA,"40º26'35''W","18º47'6''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-12 18:12:25-03","UFES","VIES","36697","S","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Gurtler, J.; Dutra, S.C.; Amaral, R.N.;Souza, W.O.","JAC 215","2017","09","22",NA,"Brasil","Espírito Santo","Fazenda Santa Rita. Ao pé da pedra da torre (P1).","-40.443056","-18.785",NA,NA,"VIES036697","VIES036697","Nova Venécia",NA,NA,NA,"40º26'35''W","18º47'6''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-12 18:12:25-03","UFES","VIES","36698","S","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Gurtler, J.; Dutra, S.C.; Amaral, R.N.;Souza, W.O.","JAC 216","2017","09","22",NA,"Brasil","Espírito Santo","Fazenda Santa Rita. Ao pé da pedra da torre (P1).","-40.443056","-18.785",NA,NA,"VIES036698","VIES036698","Nova Venécia",NA,NA,NA,"40º26'35''W","18º47'6''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-12 18:12:25-03","UFES","VIES","36721","S","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Gurtler, J.; Morais, Q.S.; Amaral, R.N.","JAC 239","2017","10","27",NA,"Brasil","Espírito Santo","Fazenda Santa Rita. Ao pé da pedra da torre (P8).","-40.439722","-18.781111",NA,NA,"VIES036721","VIES036721","Nova Venécia",NA,NA,NA,"40º26'23''W","18º46'52''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-07-30 12:23:21-03","UFES","VIES","42928","S","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Nichio-Amaral, R.; Alves-Araújo, A.; Sossai, B.G.; Dutra, S.C.; Mello, B.N.;","847","2019","05","28",NA,"Brasil","Espírito Santo","Fragmento da Sede abandonada. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,"VIES042928","VIES042928","Conceição da Barra",NA,NA,"S.C. Dutra",NA,NA,"2019","11","01","41644","auto",NA,NA,NA,NA,NA,NA
"92","2020-07-30 12:23:21-03","UFES","VIES","42595","S","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Nichio-Amaral, R.; Alves-Araújo, A.; Nepomuceno, A.; Miranda, V.S.; Sossai, B.G.; Mendes, B.S.; Dias, L.F.D.","584","2019","02","20",NA,"Brasil","Espírito Santo","Fragmento próximo a trilha do paliteiro. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,"VIES042595","VIES042595","Conceição da Barra",NA,NA,"S.C. Dutra",NA,NA,"2019","11","01","41644","auto",NA,NA,NA,NA,NA,NA
"93","2020-07-30 12:23:21-03","UFES","VIES","42428","S","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","Nichio-Amaral, R.; Nepomuceno, A.; Mendes, B.S.; Mello, B.N.; Alves, V.","450","2018","11","28",NA,"Brasil","Espírito Santo","Trilha do Nedel. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,"VIES042428","VIES042428","Conceição da Barra",NA,NA,"S.C. Dutra",NA,NA,"2019","11","01","41644","auto",NA,NA,NA,NA,NA,NA
"94","2020-06-29 09:31:47-03","UFRRJ","RBR","9906","S","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","L.F.T. Menezes","1301","2004","12","23",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, Brasil, Rio de Janeiro, Mangaratiba, Restinga da Marambaia caminho entreo Bravo VI e a praia da Gaeta- floresta do cordão arenoso.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00009906",NA,"Mangaratiba",NA,NA,"C. Silva",NA,NA,"2010","06","02","17272","auto",NA,NA,NA,NA,NA,NA
"95","2020-06-29 09:31:47-03","UFRRJ","RBR","7268","S","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","L.F.T. Menezes","1444","2004","06","11",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, Brasil, Rio de Janeiro, Mangaratiba, Restinga da Marambaia em áreas de moitas, Bravo VI.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00007268",NA,"Mangaratiba",NA,NA,"C. Silva",NA,NA,"2010","06","02","17272","auto",NA,NA,NA,NA,NA,NA
"96","2020-06-29 09:31:47-03","UFRRJ","RBR","9907","S","Plantae",NA,NA,"Poaceae","Cryptochloa","capillata","Cryptochloa capillata","(Trin.) Soderstr.","L.F.T. Menezes","1337","2004","12","23",NA,"Brasil","Rio de Janeiro","Restinga de Marambaia, Brasil, Rio de Janeiro, Mangaratiba, Restinga de Marambaia, em áreas de moitas, bravo 6.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00009907",NA,"Mangaratiba",NA,NA,"C. Silva",NA,NA,"2010","06","02","17272","auto",NA,NA,NA,NA,NA,NA
