"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"2428","2020-07-23 12:21:06-03","CEPLAC","CEPEC","35500","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides",NA,"L. A. Mattos-Silva","1798","1984","10","25","Brasil","Bahia","CAIRÚ","Km 3 da Rod. Cairu/Nilo Peçanha. Área cultivada, próx. a residências.","-39.0438995361328","-13.4869003295898",NA,NA,"30/12/1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. A. Mattos-Silva",NA,"24756","auto",NA,NA,NA,NA,NA,NA,NA
"2429","2020-07-23 12:21:06-03","CEPLAC","CEPEC","43329","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides",NA,"L. A. Mattos-Silva","2420","1988","06","14","Brasil","Bahia","CANAVIEIRAS","Km 17 Rod. Canavieiras/Sta. Luzia. Ca. 1,5Km após o entroncamento.","-38.9472007751465","-15.6750001907349",NA,NA,"06/07/1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T. S. dos Santos",NA,"48203","auto",NA,NA,NA,NA,NA,NA,NA
"2430","2020-07-23 12:21:06-03","CEPLAC","CEPEC","29090","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides",NA,"L. A. Mattos-Silva","1519","1982","02","16","Brasil","Bahia","ILHÉUS","9Km a SW da estrada liga Olivença/Vila Brasil.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0","30/12/1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. H. Kirkbride Jr.",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"2431","2020-07-23 12:21:07-03","CEPLAC","CEPEC","124111","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides",NA,"E. J. Lucas","1017","1981","12","05","Brasil","Bahia","ILHÉUS","Estrada entre Ilhéus e Olivença.","-39.0494003295898","-14.7889003753662",NA,NA,"30/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. M. Taylor",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"2432","2020-07-23 12:21:06-03","CEPLAC","CEPEC","44262","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides",NA,"M. Sobral","5791","1988","01","01","Brasil","Bahia","ILHÉUS","Estrada Ilheus/Una, beira da mata próx. ao mar.","-39.0494003295898","-14.7889003753662",NA,NA,"30/12/1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Sobral",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"2433","2020-07-23 12:21:06-03","CEPLAC","CEPEC","33879","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides",NA,"L. A. Mattos-Silva","1713","1984","02","24","Brasil","Bahia","ILHÉUS","Estrada liga Olivenca/Vila Brasil, Km 3 ramal a esquerda.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0","30/12/1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. H. Kirkbride Jr.",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"2434","2020-07-23 12:21:06-03","CEPLAC","CEPEC","23386","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides",NA,"A. M. de Carvalho","669","1981","04","26","Brasil","Bahia","ILHÉUS","Estrada Pontal/Olivenca, Km 5 ao S de Ilheus.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0","30/12/1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. H. Kirkbride Jr.",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"2435","2020-07-23 12:21:06-03","CEPLAC","CEPEC","1815","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides",NA,"R. S. Pinheiro","66","2004","02","06","Brasil","Bahia","MARAÚ","Sem informação.","-39.0147018432617","-14.103099822998",NA,NA,"30/12/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. G. Jardim",NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA
"2436","2020-07-23 12:21:06-03","CEPLAC","CEPEC","3046","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides",NA,"A. Castellanos","26495","1967","04","29","Brasil","Bahia","PORTO SEGURO","Parque Nacional do Monte Pascoal.","-39.0647010803223","-16.4496994018555",NA,NA,"30/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. M. Taylor",NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA
"2437","2020-07-23 12:21:06-03","CEPLAC","CEPEC","23708","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides",NA,"J. L. Hage","853","1981","06","03","Brasil","Bahia","UNA","Ramal a esquerda no Km 14 Rod. Uma/Canavieiras. BA-001. Comandatuba.","-39.0752983093262","-15.2932996749878","0W0'0","0S0'0","30/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. M. Taylor",NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"2438","2020-07-23 12:21:06-03","CEPLAC","CEPEC","87824","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides",NA,"J. G. Jardim","2067","1999","03","20","Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entr. Km 46 Rod. BA-001 Ilheus/Una. Estr. leva a sede da Reserva, ca. 500m da portaria.","-39.0752983093262","-15.2932996749878","39W3'65","15S11'63","30/12/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. G. Jardim",NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"2439","2020-07-23 12:21:06-03","CEPLAC","CEPEC","9363","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides",NA,"T. S. dos Santos","2644","1973","06","09","Brasil","Bahia","VALENÇA","Km 12 da Rod. Valença/Guaibim.","-39.0731010437012","-13.3703002929688",NA,NA,"30/12/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. G. Jardim",NA,"43634","auto",NA,NA,NA,NA,NA,NA,NA
"2440","2020-07-23 12:21:06-03","CEPLAC","CEPEC","58410","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides",NA,"L. A. Mattos-Silva","2940","2001","04","02","Brasil","Bahia","WENCESLAU GUIMARÃES","Reserva Estadual. Coletas próximas ao Pico do Urubu.","-39.4794006347656","-13.686900138855",NA,NA,"30/12/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. G. Jardim",NA,"37469","auto",NA,NA,NA,NA,NA,NA,NA
"2441","2020-07-23 12:21:06-03","CEPLAC","CEPEC","148045","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides",NA,"E. A. Anunciação","996",NA,NA,NA,"Brasil","Espírito Santo","FUNDÃO",NA,"-40.4067001342773","-19.9325008392334",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E. A. Anunciação",NA,"27186","auto",NA,NA,NA,NA,NA,NA,NA
"2442","2020-07-23 12:21:06-03","CEPLAC","CEPEC","89830","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides",NA,"L. M. Nascimento","294","1999","10","19","Brasil","Pernambuco","brejo da madre de deus","Mata do Bituri.","-36.3711013793945","-8.14583015441895","23W320'","8312'415","30/12/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. G. Jardim",NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA
"2443","2020-07-23 12:21:06-03","CEPLAC","CEPEC","59657","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides",NA,"S. C. de Sant'Ana","411","1979","12","08","Brasil","Sergipe","SANTA LUZIA DO ITANHI","Entrada a 1Km a esquerda da estrada Sta. Luzia/Crasto,ca. 1Km adentro.","-37.448299407959","-11.3507995605469",NA,NA,"30/12/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. G. Jardim",NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA
"2444","2009-11-26 13:55:35-02","INPA","INPAW","9795","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Silva, N.T.","5361","1984","05","15","Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N.T. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2445","2009-11-26 13:55:35-02","INPA","INPAW","9954","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Ferreira, C.A.C.","7950","1986","08","22","Brasil","Par&#225;","Oriximin&#225;",NA,"-55.8661","-1.76556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"479450","auto",NA,NA,NA,NA,NA,NA,NA
"2446","2021-04-08 17:13:10-03","UESB","HUESB","7780","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","D.C.","Oliveira, M.N.; Silva, G.S.; Miranda, F.M.; Silva, G.S.; Miranda, F.M.","357","2012","03","09","Brasil","Bahia","Itamari","Fazenda Mesquita.","-40.051611","-14.206972","-40.051611","-14.206972",NA,"Árvore. Folhas opostas, crassas, margem inteira, simples. Frutos carnosos, polispérmicos, indeiscentes, verdes imaturos, amarelos quando maduros.&nf;; Floresta Ombrófila Densa.","HUESB000007780",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2447","2021-04-08 17:13:10-03","UESB","HUESB","12101","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","D.C.","Guedes, M.L.; Veloso, E.; Casaes, M.; Araújo, F.; Veloso, E.; Casaes, M.; Araújo, F.","24505","2016","03","25","Brasil","Bahia","Morro do Chapéu",NA,"-41.035556","-12.145556","-41.035556","-12.145556",NA,"Arbusto: folhas cartáceas, discolores. Inflorescência com flores em botões,alvos. &nf;; Caatinga","HUESB000012101","815","815",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2448","2020-11-04 17:30:40-03","UEM","HUEM","10820","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Soares, A; W. Maschio","221","1997","07","17","Brasil","Paraná","Guaraqueçaba","Próximo a cascalheira, beira de estrada","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Árvore de 8m de altura de fruto vermelho, solo arenoso, tronco levemente rugoso, parecido com cuvatã.; Floresta atlântica montana.","HUEM000011958","60","60","HUEM000011958",NA,NA,NA,NA,NA,NA,"J. Jardim",NA,"37295","auto","2009","07",NA,NA,NA,NA,NA
"2449","2016-08-23 11:00:14-03","NHMLondon","NHM-LONDON-BOT","BM000058103","S","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","3271",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/62c64504bef809e7843616a9a2425eda49ce2b15/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Syntype",NA,NA,"NHMUK:ecatalogue:549267",NA,NA,"Charlotte Morley Taylor; b.1955; C.M.Taylor",NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"2450","2020-09-18 09:33:59-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Sapindaceae","Psychotria","mapourioides","Psychotria mapourioides","Furtado, C","Cid Ferreira, CA","8950",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2451","2020-09-18 09:33:59-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Sapindaceae","Psychotria","mapourioides","Psychotria mapourioides","Furtado, C","Daly, DC","8516",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2452","2020-09-18 09:33:59-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Sapindaceae","Psychotria","mapourioides","Psychotria mapourioides","Furtado, C","Oliveira, ARS","515",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2453","2020-11-12 17:00:09-03","UEL","FUEL","52877","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Flores, TB; Mello, FNA; Braga, DPP; Bettinardi, ML; Souza, VC; et al.","1789","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), UHE da Barra, trilha da caixa d'água para vila de moradores","-47.533472","-24.033917","-47.533472","-24.033917",NA,NA,NA,"480","480",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","Souza, VC",NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA
"2454","2020-11-12 17:00:09-03","UEL","FUEL","32741","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Hatschbach, G; Hatschbach, M; Ribas, OS; Carneiro, J","75072","2003","06","10","Brasil","Espirito Santo","Conceição da Barra","Parque Estadual de Itaúnas, restinga arbórea","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","Smith, SF",NA,"41644","auto","2007",NA,NA,NA,NA,NA,NA
"2455","2020-11-12 17:00:09-03","UEL","FUEL","15820","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Fábio de Barros; Nimonia, RT","1675","1989","08","04","Brasil","São Paulo","Cananeia","Ilha do Cardoso, Morro Três Irmãos, próxim rio Perequê.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"2456","2020-11-12 17:00:09-03","UEL","FUEL","40162","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Rossi, L; Mamede, MCH; Romaniuc Neto, S","522","1989","06","20","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro do Marujá, trilha rumo à praia de Lajes.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","Jung-Mendaçolli, SL",NA,"37574","auto","2001","05","15",NA,NA,NA,NA
"2457","2020-07-29 09:05:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Psychotria","chionantha","Psychotria chionantha","(DC.) Britton","Guedes, M","2155","1901","07","30","Brasil","Pará ","Ananindeua","E.F.B.Providencia","-48.372200012207","-1.36556005477905",NA,NA,NA,NA,"UB0120102",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"16174","auto",NA,NA,NA,NA,NA,NA,NA
"2458","2020-09-30 10:53:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Rabelo, BV; Nonato, R","1499","1982","03","17","Brasil","Amapá ","Oiapoque","Aldeia Galibi-Oiapoque-AP","-51.8349990844727","3.84306001663208",NA,NA,NA,"Arvoreta de 3-4m de altura. Fruto imaturo verde; Mata de várzea","UB0120093",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Kirkbride Junior, J",NA,"254902","auto","1982",NA,NA,NA,NA,NA,NA
"2459","2020-07-29 09:05:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Vicentini, A; Silva, CF","1172","1996","04","03","Brasil","Amazonas","Itacoatiara","Estrada alojamento-torre, km 0,65","-58.4441986083984","-3.14305996894836",NA,NA,NA,"Planta fichada:3682-15; Subdossel (10m) x 8cm DAP. Tronco circular com pequenas sapopemas na base. Bordadura de clareira. Ritidoma marrom, micro-fissurado por todo o tronco. Ao corte casca morta fina; casca viva com três camadas (anéis","UB0120095",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Taylor, CM",NA,"120124","auto","1996","07",NA,NA,NA,NA,NA
"2460","2019-11-01 15:09:39-03","UnB","UB","155124","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Belém, RP; Pinheiro, RS","2475","1966","07","06","Brasil","Bahia","Belmonte",NA,"-38.8828010559082","-15.8631000518799",NA,NA,NA,"Árvore de 6m x 8cm diâm; flores brancas.; Mata costeira.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,"71281","auto","2000",NA,NA,NA,NA,NA,NA
"2461","2019-11-01 15:09:39-03","UnB","UB","155107","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Carvalho, AM; Gatti, J","466","1981","01","07","Brasil","Bahia","Belmonte","A 26km S da cidade.","-38.8828010559082","-15.8631000518799",NA,NA,NA,"Arvorezinha com ap. 4m de altura crescendo na restinga arbórea. Folhas levemente discolor. Pedúnculos e flores alvas.; Restinga arbórea-arbustiva.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,"71281","auto","2000",NA,NA,NA,NA,NA,NA
"2462","2019-11-01 15:09:39-03","UnB","UB","155119","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Silva, LAM; Brito, HS","985","1980","07","10","Brasil","Bahia","Belmonte","Ramal para Mogiquiçaba, com entrada no km 23 da Rod. Belmonte/Itapebi.","-38.8828010559082","-15.8631000518799",NA,NA,NA,"Árvore, 5m x 10cm. Frutos amarelados quando imaturos e vermelhos quando amadurecem.; Região de Mata Higrófila Sul Baiana. Mata raleada pelos extratores de lenha. Solo sílico-argiloso.",NA,"80","80",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,"71281","auto","2000",NA,NA,NA,NA,NA,NA
"2463","2019-11-01 15:09:39-03","UnB","UB","155126","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Carvalho, AM; Gatti, J","805","1981","07","26","Brasil","Bahia","Cairu","Estrada Cairu-Itubera. 8km S de Cairu.","-39.0438995361328","-13.4869003295898",NA,NA,NA,"Arbusto ca. 2m de altura. Folhas discolor frutos imaturos verdes e amarelos e maduro vermelho lúcido.; Restinga arbórea.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Kirkbride Junior, JH",NA,"24756","auto","1982",NA,NA,NA,NA,NA,NA
"2464","2019-11-01 15:09:39-03","UnB","UB","155130","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Belém, RP; Pinheiro, RS","2265","1966","05","18","Brasil","Bahia","Ibirapitanga",NA,"-39.3736000061035","-14.1641998291016",NA,NA,NA,"Árvore de 10m x 12cm diâm.; flores brancas, cálice verde.; Plantação de cacau.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Hamilton, CW",NA,"33549","auto","1992",NA,NA,NA,NA,NA,NA
"2465","2019-11-01 15:09:39-03","UnB","UB","155142","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Santos, TS","3830","1982","12","16","Brasil","Bahia","Ilhéus","Área do CEPEC (Centro de Pesquisas do Cacau), Km 22 da Rodovia Ilhéus/Itabuna (BR415). Quadra D. Planta testemunha do inventário florestal.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"Arvorezinha de 3,5m x 2cm diâmetro. Flores brancas.; Região de Mata Higrófila Sul Baiana.",NA,"50","50",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"2466","2019-11-01 15:09:39-03","UnB","UB","155117","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Carvalho, AM; Mori, S; Boom, B","626","1981","04","19","Brasil","Bahia","Ilhéus","Estrada Pontal/Olivença, km4 ao N de Ilhéus.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"Arvorezinha com ca. 5m de altura. Folhas concolor, lúcidas, fruos imaturos verdes, amarelados.; Mata de Restinga.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Kirkbride Junior, JH",NA,"61245","auto","1982",NA,NA,NA,NA,NA,NA
"2467","2019-11-01 15:09:39-03","UnB","UB","155144","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Gusmão, EF","477","1980","06","22","Brasil","Bahia","Itanagra",NA,"-38.0416984558105","-12.2630996704102",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"20708","auto",NA,NA,NA,NA,NA,NA,NA
"2468","2019-11-01 15:09:39-03","UnB","UB","155137","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Carvalho, AM; Vinha, SG; Brito, ES","1250","1982","04","20","Brasil","Bahia","Porto Seguro","Estrada de Arraial d'Ajuda para Trancoso.","-39.0647010803223","-16.4496994018555",NA,NA,NA,"Arvorezinha com ca. 6m de altura. Folhas leve discolor, frutos imaturos verdes.; Restinga arbórea e campos.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,"68835","auto","2000",NA,NA,NA,NA,NA,NA
"2469","2019-11-01 15:09:39-03","UnB","UB","113202","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Irwin, HS; et al.","13107","1966","02","23","Brasil","Distrito Federal","Brasília","Between Taguatinga and Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Shrub 1,5m. Fruto green.; Gallery margin.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Steyermark, JA",NA,"70570","auto","1969",NA,NA,NA,NA,NA,NA
"2470","2019-11-01 15:09:39-03","UnB","UB","113201","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Heringer, EP; et al.","5566","1980","10","09","Brasil","Distrito Federal","Brasília","Córrego Caixeta","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Folhas glabras; botões e flores alvos; pedunculos da mesma cor.; Arvoreta; Mata ciliar.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"2471","2019-11-01 15:09:39-03","UnB","UB","113173","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Ramos, J","6628","1966","07","13","Brasil","Distrito Federal","Brasília","Córrego Samambaia, ca. 20km west of Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Gallery forest.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,"70570","auto","2000",NA,NA,NA,NA,NA,NA
"2472","2019-11-01 15:09:39-03","UnB","UB","43930","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Prance, GT","59674","1964","10","26","Brasil","Goiás",NA,"40 Km S de Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2473","2019-11-01 15:09:39-03","UnB","UB","10093","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Farias, R; Sampaio, AB; Milhomens, LC; Simpson Júnior, PL","386","2001","05","03","Brasil","Tocantins","Mateiros","Fervedouro","-46.524444","-10.3725","-46.524444","-10.3725",NA,"Local alagado.; Árvore 6m; Mata ciliar.",NA,"421","421",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2474","2019-11-01 15:09:39-03","UnB","UB","110076","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Oliveira, E","1489","1961","03","20","Brasil","Tocantins",NA,"Rio Corda, afluente do Araguaia, região de Xambioá",NA,NA,NA,NA,NA,"Frutos em cachos, ainda novos.; Árvore 3m; Beira de rio.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2475","2019-11-01 15:09:39-03","UnB","UB","110077","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Oliveira, E","1607","1961","04","28","Brasil","Tocantins",NA,"Rio Piranha, afluente do Araguaia, região de Araguatins",NA,NA,NA,NA,NA,"Frutos redondos, pequenos, em cachos.; Árvore 2m; Campina.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2476","2019-11-01 15:09:39-03","UnB","UB","112978","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Delprete, PG","10397","2007","11","17","Brasil","Goiás","Pirenópolis","Serra dos Pireneus","-48.905556","-15.792222","-48.905556","-15.792222",NA,"Folhas subcoriáceas, discolores. Raque e flores brancas.; Arbusto 4-5m; Floresta de galeria.",NA,"1100","1100",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA
