"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","locality","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","individualCount","fieldNumber","sex"
"113","2019-12-19 08:15:27-03","FPS","FPS","3137","MachineObservation","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Schwirkowski, P.","2017","11","09","Schwirkowski, P.","2017","11","09","Brasil","Santa Catarina","São Bento do Sul","-49.34717","-26.239553","-49.34717","-26.239553","FPS03137,FURB57473","FPS03137_v01 FPS03137_v02 FPS03137_v03 FPS03137_v04 FPS03137_v05 FPS03137_v06 FURB57473","<ll>dwc_commonname:</ll> Tanchagem-maior","Horta comunitária do CRAS do Bairro Centenário. Programa Farmácia Viva",NA,NA,"2563",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 57473",NA,NA,NA
"114","2019-11-29 11:33:12-03","IPA","IPA","6448","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Ramos, J.I.","1953","11",NA,"France",NA,NA,NA,NA,NA,NA,"IPA0006448",NA,"Cultivado. Medicinal.",NA,"Plantae",NA,"93","Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-29 11:33:12-03","IPA","IPA","44940","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Lima, V.C.","1993",NA,NA,"Lima, V.C.","1993","08","02","Brasil","Pernambuco","Gravatá","-35.5647010803223","-8.20110988616943",NA,NA,"IPA0044940",NA,"Cultivado.",NA,"Plantae",NA,"44940","Southern America",NA,NA,NA,"19146","auto",NA,NA,NA,NA,NA,NA,NA
"116","2019-11-29 11:33:12-03","IPA","IPA","82539","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Cano, O.","2008","03","27","Cano, O.; Figueredo, C.I.P.; Figueredo, C.I.P.","2008","03","24","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"IPA0082539",NA,"Erva ca. 30-40 cm de altura. Flores diminutas ca. 3mm, sépalas verdes claras.","Sede da Perpart - Cordeiro. Laboratório de Fitoterapia do Governo do Estado de Pernambuco. Nos canteiros de plantas medicinais. Espécies utilizadas na linha de produção de fitopharmacos.","Plantae",NA,"4","Southern America",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-29 11:33:12-03","IPA","IPA","90204","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Cano, O.","2015","05",NA,"Sena Gama, A.D.; Sá Teles, I.; Medeiros, P.M. de; Sá Teles, I.; Medeiros, P.M. de","2014","11","13","Brasil","Bahia","Palmeiras","-41.5588989257812","-12.5289001464844",NA,NA,"IPA0090204",NA,"Material em estudo para Dissertação de Mestrado do aluno Diego Batista de Oliveira Abreu, Universidade Federal do Oeste da Bahia, campus Barreiras.","Chapada Diamantina, Comunidade Caeté-Açú - Vale do Capão.","Plantae",NA,"57","Southern America",NA,NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA
"118","2019-11-29 11:33:12-03","IPA","IPA","90082","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Cano, O.","2014","12",NA,"Abreu, D.B.O.","2014","07",NA,"Brasil","Bahia","Palmeiras","-41.5588989257812","-12.5289001464844",NA,NA,"IPA0090082",NA,"Material em estudo para Dissertação de Mestrado - Universidade Federal do Oeste da Bahia, campus Barreiras.; Mata úmida / Cerrado /Caatinga","Chapada Diamantina, Comunidade Vale do Capão.","Plantae",NA,"111","Southern America",NA,NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA
"119","2019-11-29 11:33:12-03","IPA","IPA","4961","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Pickel, B.",NA,NA,NA,"Pickel, B.","1928","07",NA,"Brasil","Paraíba","Itabaiana","-35.3325004577637","-7.32860994338989",NA,NA,"IPA0004961",NA,"Cultivada. Medicinal, ind. terapéutica: colirio (Chernoviz). Parte empregada: folha.",NA,"Plantae",NA,"1282","Southern America",NA,NA,NA,"14247","auto",NA,NA,NA,NA,NA,NA,NA
"120","2019-11-29 11:33:12-03","IPA","IPA","6388","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Ramos, J.I.","1953","11",NA,"France",NA,NA,NA,NA,NA,NA,"IPA0006388",NA,"Cultivado. Medicinal.",NA,"Plantae",NA,"33","Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-29 11:33:12-03","IPA","IPA","43695","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Barreto, R.","1983","03","28","Perruci, A.","1982","02","24","Brasil","Pernambuco","Olinda","-34.8553009033203","-8.00889015197754",NA,NA,"IPA0043695",NA,NA,NA,"Plantae",NA,"43695","Southern America",NA,NA,NA,"7110","auto",NA,NA,NA,NA,NA,NA,NA
"122","2019-11-29 11:33:12-03","IPA","IPA","67529","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Lima, V.C.","2005","03","26","Lima, V.C.","1999","10","14","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"IPA0067529",NA,"Erva, flores alvas.","Dois Irmãos, na horta de plantas medicinais, laboratório de fisiologia vegetal -UFRPE.","Plantae",NA,"67529","Southern America",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"123","2020-09-29 10:00:46-03","IAP","PACA-AGP","30267","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"J. H. Barber",NA,NA,NA,"EUA",NA,NA,NA,NA,NA,NA,"PACA030267",NA,"Sammlung (=coleção) Schönwald","Los Angeles, California","Magnoliophyta","Scrophulariales","306",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"124","2020-09-29 10:00:46-03","IAP","PACA-AGP","5107","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","B. de Retz",NA,NA,NA,"B. de Retz","1934","09","08",NA,NA,NA,NA,NA,NA,NA,"PACA005107",NA,"Habitat: Unbebaute Felder Fenofase: flor","Elsa, Ruffach","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"125","2020-09-29 10:00:46-03","IAP","PACA-AGP","52654","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,NA,"1888","08","24","Alemanha",NA,NA,NA,NA,NA,NA,"PACA052654",NA,"Sammlung Pöther",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"126","2019-08-27 13:34:28-03","IAP","PACA-AGP","67817","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Jette Svendsen","1970","08","06","Nova Zelândia",NA,NA,NA,NA,NA,NA,"PACA067817",NA,"Museum Botanicum Hauniense&nf;DK. ex. 330.&nf;Revisado por S.M. Hefler em 2112/2001. Habitat: (T.B.U. Distr. 45 a)","E de Stampen near Molleaen N of Copenhagen","Magnoliophyta","Scrophulariales","330",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"127","2019-08-27 13:34:28-03","IAP","PACA-AGP","68050","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"H. Molholm Hansen","1955","07","27",NA,NA,NA,NA,NA,NA,NA,"PACA068050",NA,"Plantae Danicae&nf;Revisado por S.M. Hefler em 21122001. Habitat: Gentofte Sjaelland","Weed in tne garden of the Dyssegards Scholl.","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"128","2019-08-27 13:34:28-03","IAP","PACA-AGP","117777","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Ramos, A.J.K.",NA,NA,NA,"Rocha, L.F.","2006","08",NA,"Brasil","RS","Canela","-50.815601348877","-29.3656005859375",NA,NA,"PACA117777",NA,NA,"comunidade do entorno da FLONA de Canela","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,"16452","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"129","2019-08-27 13:34:28-03","IAP","PACA-AGP","86017","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","S.M. Hefler","2001","10","29","S. M. Hefler et at.","2001","05","03","Brasil","PR","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,"PACA086017",NA,"UPCB 44748 Habitat: Ruderal em solo um pouco arenoso","Petrobrás","Magnoliophyta","Scrophulariales","52",NA,NA,NA,NA,"21346","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"130","2019-08-27 13:34:28-03","IAP","PACA-AGP","100596","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Nervo, M. H.",NA,NA,NA,"Nervo, M. H.","2005","06","24","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"PACA100596",NA,"Sem nº de HASU Habitat: entre pedras","Itaimbezinho, Campos de Cima da Serra","Magnoliophyta","Scrophulariales","85",NA,NA,NA,NA,"30776","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"131","2019-08-27 13:34:28-03","IAP","PACA-AGP","97388","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Silva, C.",NA,NA,NA,"Zaremba, R.","1995","11","23","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA097388",NA,"HASU 5244&nf;PM 140","N. Campus, Unisinos","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,"10287","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"132","2019-08-27 13:34:28-03","IAP","PACA-AGP","107007","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Zaremba, R.",NA,NA,NA,"Zaremba, R.","1995","11","16","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA107007",NA,"Coleção Plantas Medicinais - caixa 4","Unisinos","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,"10287","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"133","2019-08-27 13:34:28-03","IAP","PACA-AGP","107148","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Steffen, C.J.",NA,NA,NA,"Schnorr, D.M.","1999",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA107148",NA,"Coleção Plantas Medicinais - caixa 4","Unisinos, jardim de plantas medicinais, centro 2","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,"10287","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"134","2020-12-20 21:18:52-03","UFV","VIC","41473","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Teixeira, F.B.","2013","07","15","Brasil","Minas Gerais","Pedra do Anta","-42.7136001586914","-20.5972003936768",NA,NA,"VIC041473","VIC041473","Surgimento espontaneo em terrenos baldios,planta vivaz de tufo de folhas grandes,inteiras de borda levemnete onduladas,de flores pequenas brancas amareladas que se agrupam em esigas de ate 40 cm de comprimento.",NA,NA,NA,"s.n.",NA,NA,NA,NA,"9625","auto",NA,NA,NA,NA,NA,NA,NA
"135","2020-12-20 21:18:52-03","UFV","VIC","38568","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Dias, M.M.","2013","01","30","Brasil","Minas Gerais","Rio Novo","-43.125301361084","-21.4575004577637",NA,NA,"VIC038568","VIC038568",NA,"Propriedade privada",NA,NA,"s.n.",NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA
"136","2020-12-20 21:18:52-03","UFV","VIC","5558","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Vidal, W.N.","1964","06","02","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC005558","VIC005558","Solo argiloso, ruderal,erva , flor parda ,muitas.","Esa",NA,NA,"214",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"137","2020-12-20 21:18:52-03","UFV","VIC","4877","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Vidal, M.R.R.","1962","06","23","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC004877","VIC004877","Erva anual, solo argiloso, flor castanha suave, amarela esverdeada ,fruto arroxeado,abundante.","ESAV",NA,NA,"156",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"138","2020-12-20 21:18:52-03","UFV","VIC","29018","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Agostin, A.D.","2001","05","29","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"VIC029018","VIC029018","Planta perene, herbácea,folhas basais,longos escapos florais cilindricos e carnosos,de cor acastanhado.",NA,NA,NA,"3",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"139","2020-12-20 21:18:52-03","UFV","VIC","2693","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Alvim, P.","1935","01","11","Brasil","Rio de Janeiro","Paraíba do Sul","-43.2928009033203","-22.1618995666504",NA,NA,"VIC002693","VIC002693","Praga perene fruto de 10 a 15 sementes.",NA,NA,NA,"s.n.",NA,NA,NA,NA,"22368","auto",NA,NA,NA,NA,NA,NA,NA
"140","2020-12-20 21:18:52-03","UFV","VIC","37125","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Gaio, J.","2012","06","28","Gaio, J.","2011","11","21","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"VIC037125","VIC037125","Ruderal entre paralelepípedos.","Bairro Petrópolis - Rua Antônio Rasia",NA,NA,"170",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"141","2020-12-20 21:18:52-03","UFV","VIC","3866","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Gouvea, F.C.","1956","06","22","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC003866","VIC003866","Erva de pouca freguência.","Esa-Departamento de Agronomia",NA,NA,"s.n.",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"142","2020-12-20 21:18:52-03","UFV","VIC","4033","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Irwin","1958","11","11","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC004033","VIC004033","Vermelho ,inflorescência verde pálido, comum,erva em roseta, na claridade em solo argiloso.","ESAV",NA,NA,"2068",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"143","2021-03-24 17:09:48-03","UFES","SAMES","4691","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Santos,E.D.; Gomes,E.F.","2010","09","04","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"SAMES04691",NA,"Erva com frutos verdes.","Vila de Itaúnas. Casa da Dona Maria Antônia.",NA,NA,"6",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"144","2021-03-24 17:09:48-03","UFES","SAMES","6509","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Alves-Araújo,A.;Ferreira,J.M.","2012","11","20","Ferreira,J.M.","2012","11","13","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","-397761111.0","-185211111.0","SAMES06509",NA,"Habito: Herbácea",NA,NA,NA,"21",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"145","2021-03-24 17:09:48-03","UFES","SAMES","4690","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Fink,M.G.S.","2011","07","27","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","-397322223.0","-185933333.0","SAMES04690",NA,"Erva. Infrutescência em forma de espiga (verde).","Comunidade Linharinho. NULL.",NA,NA,"81",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"146","2021-03-24 17:09:48-03","UFES","SAMES","4692","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Fink,M.G.S.","2011","04","04","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"SAMES04692",NA,"Roseta, inflorescência com estrobilo verde claro.","Comunidade Linharinho. Vegetação remanecente de mata atlântica, áreas de mata, capoeiras, brejos e eucalipto, quintais, roçados e matas. Quintal Boriquinha.",NA,NA,"23",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-21 14:41:58-03","UFJF","CESJ","56725","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","B.E. Conde","2010","10",NA,"B.E. Conde","2010","10","15","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ056725",NA,"Transagem, tranchagem. Folhas dispostas em roseta basal, pecíolo longo, flores muito pequenas, Inflorescência espigada.","Alto Eldorado","Angiosperma",NA,"4","América do Sul",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 14:41:58-03","UFJF","CESJ","57027","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","B.E. Conde","2011","01","20","B.E. Conde","2011","01","18","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ057027",NA,"N.v.: transagem, tansagem.Inflorescência em espiga, 20 a 30cm, utilizada para infecções.","bairro Alto Eldorado, horta caseira de D.Lúcia","Angiosperma",NA,"48","América do Sul",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 14:41:58-03","UFJF","CESJ","57026","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","B.E. Conde","2011","01","20","B.E. Conde","2011","01","18","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ057026",NA,"N.v.: tansagem, transagem. 20 a 30cm de altura, inflorescência espigada e flores pequenas. Utilizada contra infecções.","bairro Alto Eldorado, horta caseira de Sr. João","Angiosperma",NA,"47","América do Sul",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"150","2019-11-21 14:41:58-03","UFJF","CESJ","65059","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","A.E. Martins","2014","07",NA,"A.E. Martins","2014",NA,NA,"Brasil","Minas Gerais","Goianá","-43.2016983032227","-21.5372009277344",NA,NA,"CESJ065059",NA,"Planta herbácea,com aproximadamente 10 cm de altura, folhas compridas, com bordas levemente ondulada e flores pequenas, coletada em quinta de casa próximo aestrada de acesso da fazenda","Fazenda Fortaleza de Santana","Angiosperma",NA,"27","América do Sul",NA,NA,NA,"10933","auto",NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 14:41:58-03","UFJF","CESJ","43982","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","L.M.Chedier","2005","05",NA,"L.R.Paula","2005","02","22","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ043982",NA,NA,"Bairro Santa Cruz","Angiosperma",NA,"s.n.","América do Sul",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"152","2019-11-21 14:41:58-03","UFJF","CESJ","59727","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","G.G. Bocarde","2012","03","19","G.G. Bocarde","2012","03","19","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ059727",NA,"Erva pequena; 30cm alt.","Rua Diva Garcia, 3315. Linhares","Angiosperma",NA,"54","América do Sul",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"153","2019-11-21 14:41:58-03","UFJF","CESJ","55379","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"D.S. Pimenta","2009","01","21","Brasil","Minas Gerais","Pedro Teixeira","-43.7456016540527","-21.7063999176025",NA,NA,"CESJ055379",NA,"Transagem. Erva, ca. 20cm, em horto úmido e adubado com esterco. Espigas verdes.",NA,"Angiosperma",NA,"s.n.","América do Sul",NA,NA,NA,"11303","auto",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-21 14:41:58-03","UFJF","CESJ","60460","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","B.E. Conde","2012","08","23","A.M. de Siqueira; I.T.S. Rogério; A.D.Costa; B.E. Conde","2012","08","07","Brasil","Minas Gerais","Santos Dumont","-43.5525016784668","-21.4566993713379",NA,NA,"CESJ060460",NA,"Folhas simples, alternas,capítulos florais com flores amarelas.","São Sebastião da Boa Vista","Angiosperma",NA,"11","América do Sul",NA,NA,NA,"25699","auto",NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 14:41:58-03","UFJF","CESJ","60488","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","B.E. Conde","2012","08","23","A.M. de Siqueira; I.T.S. Rogério; A.D.Costa; B.E. Conde","2012","08","07","Brasil","Minas Gerais","Santos Dumont","-43.5525016784668","-21.4566993713379",NA,NA,"CESJ060488",NA,"Folhas simples, alternas,capítulos florais com flores amarelas.","São Sebastião da Boa Vista","Angiosperma",NA,"39","América do Sul",NA,NA,NA,"25699","auto",NA,NA,NA,NA,NA,NA,NA
"156","2019-11-21 14:41:58-03","UFJF","CESJ","58291","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","I.T.S. Rogério","2011","08","29","I.T.S. Rogério","2011","07","19","Brasil","Minas Gerais","Timóteo","-42.644401550293","-19.5825004577637",NA,NA,"CESJ058291",NA,"Transagem. Folhas dispostas em roseta basal, lâmina membranácea e nervuras destacadas. Flores dispostas em espigas eretas. Folhas e sementes são usadas em infusão como antiinflamatório.","Santa Maria, Maria de Oliveira","Angiosperma",NA,"10","América do Sul",NA,NA,NA,"16391","auto",NA,NA,NA,NA,NA,NA,NA
"157","2019-11-21 14:41:58-03","UFJF","CESJ","59731","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","G.G. Bocarde","2012","03","22","G.G. Bocarde","2012","03","22","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ059731",NA,"Erva; 30cm alt.","Rua Romeu Pastori, 170/01. Bom Jardim","Angiosperma",NA,"58","América do Sul",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 14:41:58-03","UFJF","CESJ","58295","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","I.T.S. Rogério","2011","08","29","I.T.S. Rogério","2011","08","22","Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,"CESJ058295",NA,"Transagem. Folhas dispostas em roseta basal, lâmina membranácea e nervuras destacadas. Flores dispostas em espigas eretas. Folhas e sementes são usadas em infusão como antiinflamatório.","Horto medicinal Parque Rio Doce","Angiosperma",NA,"14","América do Sul",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 14:41:58-03","UFJF","CESJ","58375","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","I.T.S. Rogério","2011","09","19","I.T.S. Rogério","2011","09",NA,"Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,"CESJ058375",NA,"Transagem. Coletado em horta caseira. Planta em fase juvenil. Usada medicinalmente como antiinflamatório.","Reinaldo","Angiosperma",NA,"41","América do Sul",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-21 14:41:58-03","UFJF","CESJ","61708","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","I.T.S. Rogério","2012","01","29","I.T.S. Rogério","2012","11","27","Brasil","Minas Gerais","Santos Dumont","-43.5525016784668","-21.4566993713379",NA,NA,"CESJ061708",NA,"Nome popular: transagem. Coletado em horta caseira. Uso medicinal: infecções.","Comunidade São Bento, Luzia","Angiosperma",NA,"90","América do Sul",NA,NA,NA,"25699","auto",NA,NA,NA,NA,NA,NA,NA
"161","2021-04-07 11:47:06-03","UFMS","CGMS","30038","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","G. Hassemer","2015","06","07","J.C.L. da Silva","2010","10","29","Brasil","Mato Grosso do Sul","Campo Grande","-54.6166667","-20.4433333","-54,6166667","-20,4433333","CGMS1059439",NA,"EscapoFloral de 0,25-0,30m de altura. Habitat: Subespontâneo em chácara com viveiro de plantas medicinais. Habito: Erva rosulada. 0,15-0,25m de altura.","Vila Esplanada, próximo à Rua 14 de Julho e Supermercado Comper.",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-04-07 11:47:06-03","UFMS","CGMS","25470","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","G. Hassemer","2015","06","07","A.C.S. Brito; V.A. Assunção; A.J. Vinholi Júnior","2008","10","13","Brasil","Mato Grosso do Sul","Jaraguari","-54.5736111","-20.15","-54,5736111","-20,15","CGMS1054893",NA,"Flor verde. Fruto ausente. Inflorescência ereta e folhas decumbentes com inserção basal. Habitat: Cerrado. Ambiente ruderal. Habito: Erva ereta. 0,25m de altura.","Furnas do Dionísio.",NA,NA,"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-04-07 11:47:06-03","UFMS","CGMS","32801","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Gustavo Hassemer","2015","11","09","I.G.C. Bieski; et al.","2011","05","23","Brasil","Mato Grosso","Juína","-58.7411003112793","-11.3782997131348",NA,NA,"CGMS1059699",NA,"Habitat: Cultivado.","Horta da Pastoral.",NA,NA,"67",NA,NA,NA,NA,"188958","auto",NA,NA,NA,NA,NA,NA,NA
