"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"95","2019-10-07 09:11:09-03","UEFS","HUEFS","194512","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Oliveira Jr, A.S.","40","2012","07","08",NA,"Brasil","Bahia","Vale do Capão Candombá.","-41.505","-12.605833","1300","1300",NA,"Campo rupestre.","HUEFS0194512","HUEFS0194512","A.M.Teles","Palmeiras",NA,NA,"2013","09","41W30'18''","12S36'21''","Asteranae",NA,NA,NA,NA,NA,NA,NA
"96","2019-10-07 09:11:09-03","UEFS","HUEFS","194531","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Oliveira Jr, A.S.","59","2012","09","30",NA,"Brasil","Bahia","Vale do Capão Candombá.","-41.505","-12.605833","1300","1300",NA,"Campo rupestre.","HUEFS0194531","HUEFS0194531","A.M.Teles","Palmeiras",NA,NA,"2013","09","41W30'18''","12S36'21''","Asteranae",NA,NA,NA,NA,NA,NA,NA
"97","2019-10-07 09:11:09-03","UEFS","HUEFS","245072","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Bautista, H.P.","2216","1997","09","02",NA,"Brasil","Bahia","Três Morros (próximo à Faz. Porteiras).","-41.884167","-13.062222","1390","1390",NA,"Campos gerais e campo rupestre.","HUEFS0245072","HUEFS0245072","H.P.Bautista","Piatã",NA,NA,"1997","09","41W53'3''","13S3'44''","Asteranae",NA,NA,NA,NA,NA,NA,NA
"98","2019-10-07 09:11:09-03","UEFS","HUEFS","24989","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Harley, R.M.","28297","1996","09","05",NA,"Brasil","Bahia","10 km ao Sul de Piatã, na estrada para Abaíra.","-41.75","-13.216667","1066","1066",NA,NA,"HUEFS0024989","HUEFS0024989","D.J.N.Hind","Piatã",NA,NA,NA,NA,"41W45'","13S13'","Asteranae",NA,NA,NA,NA,NA,NA,NA
"99","2019-10-07 09:11:09-03","UEFS","HUEFS","26069","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Hind, D.J.N.","PCD3982","1996","11","03",NA,"Brasil","Bahia","Sopé da Serra de Santana.","-41.766111","-13.148889","1180","1180",NA,NA,"HUEFS0026069","HUEFS0026069","H.P.Bautista","Piatã",NA,NA,"2001","05","41W45'58''","13S8'56''","Asteranae",NA,NA,NA,NA,NA,NA,NA
"100","2019-10-07 09:11:09-03","UEFS","HUEFS","45275","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Miranda, E.B.","487","2000","05","14",NA,"Brasil","Bahia","Catolés Catolés: Encosta da Serra da Tromba.","-41.792222","-13.286667","1015","1015",NA,"Gerais.","HUEFS0045275","HUEFS0045275","H.P.Bautista","Abaíra",NA,NA,"2001","05","41W47'32''","13S17'12''","Asteranae",NA,NA,NA,NA,NA,NA,NA
"101","2019-10-07 09:11:09-03","UEFS","HUEFS","56008","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Harley, R.M.","54260","2001","04","17",NA,"Brasil","Bahia","Pico das Almas. Caminho do Campo de Queiroz para o pico.","-41.95","-13.516667",NA,NA,NA,NA,"HUEFS0056008","HUEFS0056008",NA,"Rio de Contas",NA,NA,NA,NA,"41W57'","13S31'","Asteranae",NA,NA,NA,NA,NA,NA,NA
"102","2019-10-07 09:11:09-03","UEFS","HUEFS","63674","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Hind, D.J.N.","PCD3984","1996","11","03",NA,"Brasil","Bahia","Sopé da Serra de Santana.","-41.766111","-13.149167","1180","1180",NA,"Campo rupestre.","HUEFS0063674","HUEFS0063674","E.C.Oliveira","Piatã",NA,NA,"2004","08","41W45'58''","13S8'57''","Asteranae",NA,NA,NA,NA,NA,NA,NA
"103","2019-10-07 09:11:09-03","UEFS","HUEFS","68014","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Queiroz, L.P.de","7569","2002","01","08",NA,"Brasil","Minas Gerais","Ca. 7 km E de Diamantina na estrada para Canto de Magalhães de Minas.","-43.5625","-18.181667","1294","1294",NA,"Campo rupestre.","HUEFS0068014","HUEFS0068014","N.Roque","Diamantina",NA,NA,"2004","09","43W33'45''","18S10'54''","Asteranae",NA,NA,NA,NA,NA,NA,NA
"104","2019-10-07 09:11:09-03","UEFS","HUEFS","85226","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Borba, E.L.","1848","2004","08","04",NA,"Brasil","Bahia","Gobira.","-41.375278","-13.077222",NA,NA,NA,"Campo rupestre. Substrato arenoso.","HUEFS0085226","HUEFS0085226","E.C.Oliveira","Mucugê",NA,NA,"2005","02","41W22'31''","13S4'38''","Asteranae",NA,NA,NA,NA,NA,NA,NA
"105","2019-10-07 09:11:09-03","UEFS","HUEFS","47573","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Oliveira, R.P.","622","2000","08","10",NA,"Brasil","Bahia","Campo do Queiroz.","-41.950278","-13.550278",NA,NA,NA,"Campo rupestre.","HUEFS0047573","HUEFS0047573","D.J.N.Hind & H.P.Bautista","Rio de Contas",NA,NA,"2000","09","41W57'1''","13S33'1''","Asteranae",NA,NA,NA,NA,NA,NA,NA
"106","2019-10-07 09:11:09-03","UEFS","HUEFS","14492","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Ganev, W.","1905","1993","07","19",NA,"Brasil","Bahia","Guarda Mor, Capão de Quinca.","-42.333333","-13.866667","1300","1300",NA,"Solo argiloso, capão de campo rupestre , entre rochas.","HUEFS0014492","HUEFS0014492","H.P.Bautista","Rio de Contas",NA,NA,"2001","05","42W20'","13S52'","Asteranae",NA,NA,NA,NA,NA,NA,NA
"107","2019-10-07 09:11:09-03","UEFS","HUEFS","11009","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Ganev, W.","566","1992","06","25",NA,"Brasil","Bahia",NA,"-41.6636009216309","-13.2496995925903","1100","1100",NA,NA,"HUEFS0011009","HUEFS0011009","D.J.N.Hind","Abaíra","26531","auto","1996","11",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"108","2019-10-07 09:11:09-03","UEFS","HUEFS","11039","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Ganev, W.","596","1992","06","25",NA,"Brasil","Bahia",NA,"-41.6636009216309","-13.2496995925903","1400","1400",NA,NA,"HUEFS0011039","HUEFS0011039","D.J.N.Hind","Abaíra","26531","auto","1996","11",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"109","2019-10-07 09:11:09-03","UEFS","HUEFS","43114","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Queiroz, L.P.de","5671","2000","01","24",NA,"Brasil","Bahia",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"HUEFS0043114","HUEFS0043114","N.Roque","Mucugê","52493","auto","2000","06",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"110","2019-10-07 09:11:09-03","UEFS","HUEFS","242314","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Bautista, H.P.","2909","1998","09","30",NA,"Brasil","Bahia","Na estrada para Inúbia, desvio à direita.","-41.7728004455566","-13.1519002914429",NA,NA,NA,"Campo Rupestre.","HUEFS0242314","HUEFS0242314",NA,"Piatã","41184","auto",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"111","2019-10-07 09:11:09-03","UEFS","HUEFS","39253","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Giulietti, A.M.","1450","1998","08","15",NA,"Brasil","Bahia","Pico do Barbado.","-41.6636009216309","-13.2496995925903","1800","2430",NA,NA,"HUEFS0039253","HUEFS0039253","H.P.Bautista","Abaíra","26531","auto","2001","05",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"112","2019-09-04 20:57:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla",NA,"W. Jameson",NA,NA,NA,NA,"South America","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA,NA,NA
"113","2019-09-04 19:36:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla",NA,"G. Gardner","4902",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA,NA,NA
"114","2020-04-23 19:40:32-03","F","FMNH-SEEDPLANTS","V0504184F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla",NA,"R. M. Harley","26335","1988","11","10","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0504184F",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"115","2020-04-23 19:40:37-03","F","FMNH-SEEDPLANTS","V0504185F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla",NA,"W. Ganev","596","1992","6","25","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0504185F",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"116","2020-07-23 11:58:47-03","CEPLAC","CEPEC","11860","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla",NA,"R. M. Harley","15443","1974","01","23",NA,"Brasil","Bahia","25Km ao WNW da cidade. Rampa baixa do Pico das Almas.","-41.916667","-13.533333",NA,NA,NA,NA,NA,NA,"C. Jeffrey","RIO DE CONTAS",NA,NA,NA,NA,"41W55'0","13S32'0",NA,NA,NA,NA,NA,"01/11/1977",NA,NA
"117","2020-07-23 11:58:47-03","CEPLAC","CEPEC","18034","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla",NA,"R. M. Harley","19686","1977","03","19",NA,"Brasil","Bahia","25Km ao WNW da Vila do Rio de Contas. Ao NE do meio/acima da rampa do Pico das Almas.","-41.95","-13.55",NA,NA,NA,NA,NA,NA,"C. Jeffrey","RIO DE CONTAS",NA,NA,NA,NA,"41W57'0","13S33'0",NA,NA,NA,NA,NA,"30/12/1978",NA,NA
"118","2020-07-23 11:58:47-03","CEPLAC","CEPEC","48937","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla",NA,"R. M. Harley","26335","1988","11","10",NA,"Brasil","Bahia","Vertente leste. Subida do pico do campo norte do Queiroz.","-41.966667","-13.533333",NA,NA,NA,NA,NA,NA,"D. J. N. Hind","RIO DE CONTAS",NA,NA,NA,NA,"41W58'","13S32'",NA,NA,NA,NA,NA,"30/12/1995",NA,NA
"119","2020-07-23 11:58:47-03","CEPLAC","CEPEC","76435","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla",NA,"D. J. N. Hind","3982","1997","04","04",NA,"Brasil","Bahia","Sopé da Serra de Santana.","-41.766111","-13.149167",NA,NA,NA,NA,NA,NA,"D. J. N. Hind","PIATÃ",NA,NA,NA,NA,"41W45'58","13S8'57",NA,NA,NA,NA,NA,"30/10/2000",NA,NA
"120","2020-07-23 11:58:47-03","CEPLAC","CEPEC","76481","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla",NA,"D. J. N. Hind","3984","2000","04","04",NA,"Brasil","Bahia","Sopé da Serra de Santana.","-41.766111","-13.149167",NA,NA,NA,NA,NA,NA,"D. J. N. Hind","PIATÃ",NA,NA,NA,NA,"41W45'58","13S8'57",NA,NA,NA,NA,NA,"30/10/2000",NA,NA
"121","2020-07-23 11:58:47-03","CEPLAC","CEPEC","80733","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla",NA,"R. M. Harley","28297","2001","08","07",NA,"Brasil","Bahia","10Km ao S de Piatã, na estrada para Abaíra.","-41.75","-13.216667",NA,NA,NA,NA,NA,NA,"R. M. Harley","PIATÃ",NA,NA,NA,NA,"41W45'","13S13'",NA,NA,NA,NA,NA,"30/12/1996",NA,NA
"122","2020-07-23 11:58:47-03","CEPLAC","CEPEC","109616","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla",NA,"L. P. de Queiroz","5671","2000","01","24",NA,"Brasil","Bahia","Sem informação.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,"L. P. de Queiroz","MUCUGÊ","52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA,NA
"123","2020-07-23 11:58:47-03","CEPLAC","CEPEC","18717","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla",NA,"R. M. King","8108","1979","07","22",NA,"Brasil","Bahia","Pico das Almas. 18Km ao NW da cidade. Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,"R. M. King","RIO DE CONTAS","49773","auto",NA,NA,"0w0'0","0S0'0",NA,NA,NA,NA,NA,"30/12/1979",NA,NA
"124","2020-07-23 11:58:47-03","CEPLAC","CEPEC","69945","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla",NA,"A. P. Duarte","9082","1965","02","18",NA,"Brasil","Minas Gerais","Rio dos Cristais.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"G. M. Barroso","diamantina","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1965",NA,NA
"125","2016-08-23 10:58:49-03","NHMLondon","NHM-LONDON-BOT","BM000554174","S","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","George Gardner; b.1812; d.1849; Gardner","4902","1840","08",NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/18a91cb17d9968adbeedc0485462a3d8c224faad/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,"Type",NA,NA,NA,"NHMUK:ecatalogue:4978229",NA
"126","2019-11-01 14:53:21-03","UnB","UB","122125","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Queiroz, LP","7569","2002","01","08","Southern America","Brasil","Minas Gerais","Ca. 7km E de Diamantina na estrada para Couto Magalhães","-43.5625","-18.181667",NA,NA,NA,"Arbusto 1,2m, ramificado. Folhas papiráceas. Capítulo com filárias e flores brancas; Campo rupestre",NA,NA,NA,"Diamantina",NA,NA,NA,NA,"-43.5625","-18.181667",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-01 14:53:21-03","UnB","UB","122126","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Killip, EP","8536","1981","01","18","Southern America","Brasil","Minas Gerais","10km S of Diamantina from road to 8km W",NA,NA,NA,NA,NA,"Flowers cream.; Shrub 1,5m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-01 14:53:21-03","UnB","UB","18609","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Proença, CEB; Harris, SA","3115","2006","01","06","Southern America","Brasil","Minas Gerais",NA,"-43.674722","-18.25","1379","1379",NA,"Arbusto 2,5m. Flor creme-esverdeada; Campo rupestre com afloramentos rochosos.",NA,NA,"Heiden, G","Diamantina",NA,NA,"2014","05","-43.674722","-18.25",NA,"07",NA,NA,NA,NA,NA,NA
"129","2019-05-06 11:52:39-03","UFU","HUFU","74665","S","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Bautista, H.P.","2909","1998","09","30",NA,"Brasil","Bahia","Na estrada para Inúbia, Desvio à direita","-41.7728004455566","-13.1519002914429",NA,NA,NA,"Arbusto, 60 cm, folhas aciculares, flores creme. frequente.; campo rupestre","HUFU00072515","HUFU00072515","Ortiz, S.","Piatã","41184","auto","1998","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-05-06 11:52:39-03","UFU","HUFU","67179","S","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Giulietti, A.M.; Menezes, N.L.; Semir, J.; Giuliette, N. & Mattos, A.J.","1843","1981","08","30",NA,"Brasil","Minas Gerais","Estrada p/ Conselheiro Mata, 24 Km na estrada Diamantina-Conselheiro Mata.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Flores creme.; Arbusto ca. 1.20m alt.","HUFU00043248","HUFU00043248","Heiden, G.","Diamantina","101169","auto","2009","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-05-06 11:52:39-03","UFU","HUFU","67178","S","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Rossi, L.; Furlan, A.; Menezes, N.L.; Hensold, N.; Wagner, H.L. & Isejima, E.M.","3333","1982","04","11",NA,"Brasil","Minas Gerais","Estrada p/ Conselheiro Mata, A 2 Km do asfalto - 3311m altitude.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Capítulos axilares alvos.; Subarbusto 50 cm.","HUFU00043247","HUFU00043247","Heiden, G.","Diamantina","101169","auto","2009","12",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA
"132","2019-05-06 11:52:39-03","UFU","HUFU","67501","S","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Badini, J.","s.n.","1976","11","26",NA,"Brasil","Minas Gerais","Serra do Itatiaia, 20.2875; -43.5081","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto. Flores amarelas.; Beira do Córrego.","HUFU00043243","HUFU00043243","Badini, J.; Kassis, A.","Ouro Preto","44599","auto","1977","07",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"133","2017-09-11 17:07:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,"in saxosis ibidem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2017-09-11 17:07:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Gardner, G","4902",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in prov. Minas Geraes, in campis ditionis Adamantinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-09-11 17:07:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Gardner, G","4902",NA,NA,NA,"Southern America","Brazil","Minas Gerais","In campis ditionis Adamantinae.","-43.6003","-18.2494",NA,NA,NA,NA,NA,NA,NA,"Diamantina","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2017-09-11 17:07:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"-43.6003","-18.2494",NA,NA,NA,"In saxosis ibidem.; HABITAT: In saxosis ibidem.",NA,NA,NA,"Diamantina","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:00:00-03","IBt","SP","17481","S","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Hoehne, FC; Gehrt, A","s.n.","1926","04","24",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"SP031428","SP031428","Heiden, G","Turvo",NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:00:00-03","IBt","SP","363968","S","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Miranda, EB; Leite, K; Correia, C; Silva, BM","487","2000","05","14",NA,"Brasil","Bahia","Catolés, Encosta da Serra da Tromba.","-41.792222","-13.286667","1015","1015",NA,NA,"SP031430","SP031430","Bautista, HP","Abaíra",NA,NA,"2001","05","-41.792222","-13.286667",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:00:00-03","IBt","SP","251975","S","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Harley, RM; Giulietti, AM; Stannard, B; Hind, DJN","H26335","1988","11","10",NA,"Brasil","Bahia","Pico das Almas, Vertente leste. Subida do pico do campo norte de Queiroz.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"SP031429","SP031429","Hind, DJN","Rio de Contas","49773","auto","1989","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2014-06-12 14:39:38-03","GH","HU-HERB","GH 00003977","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Klatt",NA,NA,NA,NA,NA,"South America","Ecuador",NA,"Republic of Ecuador",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,"undetermined"
"141","2014-06-12 14:36:28-03","GH","HU-HERB","GH 00003978","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Klatt","W. Jameson (of Quito)",NA,NA,NA,NA,"South America","Ecuador",NA,"Andes, Quito",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,"undetermined"
