"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"268","2021-02-11 17:10:24-03","MN","R","234600","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","rotundifolia","Eugenia rotundifolia","Casar.",NA,NA,NA,NA,"Miranda, A.M.","3205","1999","04","08","Brasil","Pernambuco","Fernando de Noronha","Morro da Quixaba","-32.4108009338379","-3.84028005599976",NA,NA,NA,"R010037514",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8269","auto",NA,NA,NA,NA,NA
"269","2015-07-02 14:03:12-03","JBP","HPL","10909","S","Plantae","Myrtaceae","Eugenia","cyclophylla","Eugenia cyclophylla",NA,"H. Lorenzi","2007","10","17",NA,NA,NA,NA,NA,"Brasil","BA","Mata de São João","Mata de São João - BA, em frente ao restaurante Sombra da Mangueira.","-38.2992","-12.5303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47329","auto",NA,NA,NA,NA,NA
"270","2015-07-02 14:03:12-03","JBP","HPL","11725","S","Plantae","Myrtaceae","Eugenia","cyclophylla","Eugenia cyclophylla",NA,"H. Lorenzi","2007","10","17","H. Lorenzi","6380","2007","10","17","Brasil","BA","Mata de São João","Coletado em frente ao restaurante Sombra da Mangueira.","-38.2992","-12.5303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47329","auto",NA,NA,NA,NA,NA
"271","2015-07-02 14:03:14-03","JBP","HPL","9302","S","Plantae","Myrtaceae","Eugenia","rotundifolia","Eugenia rotundifolia",NA,"R. Tsuji","2007","08","01","R. Tsuji","2010","2007","08","01","Brasil","RJ","Rio de Janeiro","Coletado no Jardim Botânico do Rio de Janeiro.","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"272","2015-07-02 14:03:17-03","JBP","HPL","10437","S","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O.Berg","V.C. Souza","2012","06","11","R. Tsuji","2010","2007","07","31","Brasil","RJ","Rio de Janeiro","Coletado no Jardim Botânico do Rio de Janeiro.","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"273","2015-07-02 14:03:17-03","JBP","HPL","5528","S","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg.","R. Tsuji","2004","05","19","H. Lorenzi","3803","2003","06","12","Brasil","SP","Campinas","Cuoltivada no Monjolinho. na parte nova.","-47.06","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"274","2019-07-26 11:40:46-03","IPA","IPA","41134","S","Plantae","Myrtaceae","Eugenia","cassinoides","Eugenia cassinoides","O. Berg",NA,NA,NA,NA,"Salzmann","41134",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"IPA0041134",NA,NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-02-15 11:46:19-02","IPA","IPA","88750","S","Plantae","Myrtaceae","Eugenia","rotundifolia","Eugenia rotundifolia","Casar.","Sobral, M.","2006","01","01","Miranda, A.M.","3205","1999","04","08","Brasil","Pernambuco","Fernando de Noronha","Morro da Quixaba","-32.4108009338379","-3.84028005599976",NA,NA,"Arbusto ca. 2,50m de altura; caule amarronzado; folhas crassas; flores em senescência; frutos imaturos verdes.","IPA0088750",NA,NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,"8269","auto",NA,NA,NA,NA,NA
"276","2019-02-15 11:46:19-02","IPA","IPA","46056","S","Plantae","Myrtaceae","Eugenia","rotundifolia","Eugenia rotundifolia","Casar.","Sobral, M.","2006",NA,NA,"Andrade-Lima","808901","1980","11","09","Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,"IPA0046056",NA,NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-02-15 11:46:19-02","IPA","IPA","66743","S","Plantae","Myrtaceae","Eugenia","rotundifolia","Eugenia rotundifolia","Casar.","Sobral, M.","2006","12",NA,"Veríssimo, K.C.","28","2000","04","19","Brasil","Rio Grande do Norte","Tibau do Sul","Santuário Ecológico de Pipa, falésias da Praia de Cacimbinha.","-35.291667","-6.183333","-35.291667","-6.183333","Arbusto ca. 2m de altura; frutos laranjados.","IPA0066743",NA,NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-02-15 11:46:19-02","IPA","IPA","68477","S","Plantae","Myrtaceae","Eugenia","rotundifolia","Eugenia rotundifolia","Casar.","Sobral, M.","2006",NA,NA,"Souza, J.; Falcão, B.; Silva, L.F.A.; Falcão, B.; Silva, L.F.A.","5","2003","02","07","Brasil","Alagoas","Marechal Deodoro","4 km do entroncamento da praia do Frncês.","-35.8950004577637","-9.710280418396",NA,NA,"Arbusto ca. 2m de altura; frutos maduros.; Restinga.","IPA0068477",NA,NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,"15565","auto",NA,NA,NA,NA,NA
"279","2019-02-15 11:46:19-02","IPA","IPA","60195","S","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg","Amorim, B.S.","2011","07","21","Almeida K.; Lima, A.L.A.; Lima, A.L.A.","194","2001","09","04","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica de Tapacurá, interior da mata.","-34.950278","-8.012778","-34.950278","-8.012778","Árvore ca. 15m. Frutos verdes quando imaturo e avermelhados quando maduros.; Solo areno-argiloso.","IPA0060195",NA,NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-02-15 11:46:19-02","IPA","IPA","76207","S","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg","Amorim, B.S.","2010","07","08","Lima, D.P.","12604","1968","10","08","Brasil","Pernambuco","Rio Formoso","IBDF","-35.158611","-8.663611","-35.158611","-8.663611","Árvore com aproximadamente 8m alt. e +- 7cm de diâmetro. Flores alvas, sem perfume.","IPA0076207",NA,NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-02-15 11:46:19-02","IPA","IPA","13437","S","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg","Amorim, B.S.","2010","07","12","Mariz, G.","218","1965","01","29","Brasil","Pernambuco","Cabo de Santo Agostinho","Engenho Castelo, borda da mata.","-35.0349998474121","-8.28666973114014",NA,NA,"Árvore pequena 2-3m.; Mata úmida.","IPA0013437",NA,NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA
"282","2019-02-15 11:46:19-02","IPA","IPA","13430","S","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg","Amorim, B.S.","2010","07","12","Mariz, G.","202","1965","01","08","Brasil","Pernambuco","Cabo de Santo Agostinho","Fazenda Santa Leopoldina, mata.","-35.0349998474121","-8.28666973114014",NA,NA,"Árvore ca. 8m, casca rugosa, entre-casca vermelha.","IPA0013430",NA,NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA
"283","2019-02-15 11:46:19-02","IPA","IPA","74060","S","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg","Amorim, B.S.","2010","07","12","Lima, D.P.","12604","1968","10","08","Brasil","Pernambuco","Rio Formoso","IBDF. Mata da estação florestal de experimentação de Saltinho","-35.1585998535156","-8.66361045837402",NA,NA,"Árvore ca. de 8m de altura por 7cm de diâmetro. Flores alvas sem perfume","IPA0074060",NA,NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,"21734","auto",NA,NA,NA,NA,NA
"284","2019-08-27 13:31:18-03","IAP","PACA-AGP","70579","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cyclophylla","Eugenia cyclophylla","O. Berg","M. Sobral","1987",NA,NA,"M. Sobral","5499","1987","03",NA,"Brasil","BA",NA,"Comandatuba - Uma",NA,NA,NA,NA,"3 a 4m de altura e flores brancas. Na beira de estrada. Herb. ICN. Hábito: arbusto","PACA070579",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"285","2019-08-27 13:31:22-03","IAP","PACA-AGP","55469","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg","D. Legrand","1953",NA,NA,"Reitz & Klein","311","1953","03","11","Brasil","SC","Florianópolis","Rio Tavares","-48.5491981506348","-27.596700668335",NA,NA,"3m de altura e flor branca. HBR 6864. Habitat: in silva (restinga) Fenofase: flor Hábito: arbusto","PACA055469",NA,"2","2","Magnoliophyta","Myrtales",NA,NA,NA,NA,"27000","auto","Magnoliatae",NA,NA,NA,NA
"286","2019-08-27 13:31:22-03","IAP","PACA-AGP","65434","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg","C. D. Legrand","1956",NA,NA,"R. Klein","1563","1955","09","09","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"10m de altura. HBR 14996. Habitat: mata Hábito: árvore","PACA065434",NA,"350","350","Magnoliophyta","Myrtales",NA,NA,NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA
"287","2019-08-27 13:31:22-03","IAP","PACA-AGP","65423","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg","C. D. Legrand","1956",NA,NA,"R. Klein","1226","1955","03","17","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"10m de altura e flor branca. Habitat: mata Hábito: árvore","PACA065423",NA,"350","350","Magnoliophyta","Myrtales",NA,NA,NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA
"288","2019-08-27 13:31:22-03","IAP","PACA-AGP","65902","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg","C. D. Legrand","1956",NA,NA,"R. Klein","1449","1955","07","12","Brasil","SC","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,"10m de altura. HBR 15054. Habitat: mata Hábito: árvore","PACA065902",NA,"320","320","Magnoliophyta","Myrtales",NA,NA,NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA
"289","2019-08-27 13:31:22-03","IAP","PACA-AGP","55572","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg","D. Legrand","1953",NA,NA,"Reitz, R.","401","1953","03","05","Brasil","SC","Itajaí","Praia Braba","-48.6618995666504","-26.9078006744385",NA,NA,"4m de altura. HBR 6828. Habitat: prope litus in silvula (restinga) Hábito: arvoreta","PACA055572",NA,"2","2","Magnoliophyta","Myrtales",NA,NA,NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA
"290","2019-08-27 13:31:22-03","IAP","PACA-AGP","65425","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg","C. D. Legrand","1956",NA,NA,"Reitz & Klein","945","1953","09","24","Brasil","SC","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,"Fruto roxo. HBR 15041. Habitat: restinga Hábito: arbusto","PACA065425",NA,"1","1","Magnoliophyta","Myrtales",NA,NA,NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA
"291","2019-08-27 13:31:22-03","IAP","PACA-AGP","55445","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg","D. Legrand","1953",NA,NA,"Reitz, R.","702","1953","05","13","Brasil","SC","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,"5m de altura. HBR 6800. Habitat: in silva prope litus (restinga) Fenofase: fruto Hábito: arvoreta","PACA055445",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA
"292","2019-08-27 13:31:22-03","IAP","PACA-AGP","55448","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg","D. Legrand","1953",NA,NA,"Reitz & Klein","331","1953","03","12","Brasil","SC","Palhoça","Campo Massiambu","-48.6678009033203","-27.645299911499",NA,NA,"6m de altura e flor branca. HBR 6795. Habitat: in silva Fenofase: flor Hábito: arvoreta","PACA055448",NA,"5","5","Magnoliophyta","Myrtales",NA,NA,NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA
"293","2019-08-27 13:31:22-03","IAP","PACA-AGP","108820","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg",NA,NA,NA,NA,"S.L.R. Castro","15","1995","07","01","Brasil","SP","Ubatuba","Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,"HRCB Habitat: restinga, estrada de acesso ao alojamento do IF na Praia da Fazenda","PACA108820",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"34265","auto","Magnoliatae",NA,NA,NA,NA
"294","2020-12-20 21:18:36-03","UFV","VIC","5780","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Krieger, L.; et al.","771045",NA,NA,NA,"Brasil","Rio de Janeiro","Maricá","Itaipuaçu","-42.8185997009277","-22.9193992614746",NA,NA,"NA restinga arbusto, flores brancas","VIC005780","VIC005780",NA,NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA
"295","2020-12-20 21:18:36-03","UFV","VIC","052708","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","H.V. Pinto Junior","2019","05","17","H.V. Pinto Junior; Muller, L.A.C.; Sperandio, T.; Favoreto, F.","500","2019","01","21","Brasil","Espírito Santo","Águia Branca","Região dos 3 Pontões, Inselberg granítico","-41.187406","-19.627544","-41.187406","-19.627544","Planta com +/- 3m, ilha de vegetação, folhas verdes, flores brancas diminutas, abundante, sol.","VIC052708","VIC052708","260","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-12-20 21:18:36-03","UFV","VIC","052706","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","H.V. Pinto Junior","2019","05","17","H.V. Pinto Junior; Muller, L.A.C.; Sperandio, T.; Favoreto, F.","497","2019","01","24","Brasil","Espírito Santo","Vila pavão","Pedra do Veadinho, Inselberg granítico","-40.926389","-19.092778","-40.926389","-19.092778","Planta com +/- 3m, ilha de vegetação, folhas verdes, flores brancas diminutas, abundante, sol.","VIC052706","VIC052706","123","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-12-20 21:18:36-03","UFV","VIC","53340","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","Firmino, A.D.","2019","04","08","Firmino, A.D.; et al.","801","2019","04","08","Brasil","Espírito Santo","São Mateus","Aldeia dos Cocos","-39","-18","-39","-18","Arbusto.","VIC053340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-12-20 21:18:36-03","UFV","VIC","5356","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Vidal, M.R.R.; Vidal, W.N.","355","1973",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Guaratiba","-43.2075004577637","-22.9027996063232",NA,NA,"Heliófila,psamófila,arbusto renoso,frutos verdes carnosos,folha carnosa,concolor,ramos esbranquiçados,pouco freguentes,na zona arbustiva de praia","VIC005356","VIC005356",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"299","2021-03-24 17:09:30-03","UFES","SAMES","6803","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","adstringens","Eugenia adstringens","O.Berg",NA,NA,NA,NA,"Pereira,O.J.; Cribari,R.S.","8139","2017","05","22","Brasil","Espírito Santo","Guriri",NA,NA,NA,"-394511111.0","-184327778.0","Fruto vermelho-vináceo.","SAMES06803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-03-24 17:09:30-03","UFES","SAMES","3772","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","apiocarpa","Eugenia apiocarpa","O.Berg",NA,NA,NA,NA,"Martins,R.F.A.; Giaretta,A.O.;Menezes,L.F.T.;AraujoFilho,P.B.","140","2007","12","14","Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas. Riacho Doce.","-39.7322006225586","-18.5932998657227",NA,NA,"Planta de 8m com botões verdes. Área de restinga.","SAMES03772",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"301","2021-03-24 17:09:30-03","UFES","SAMES","3780","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","Giaretta,A.",NA,NA,NA,"Giaretta,A.O.","1170","2012","01","24","Brasil","Espírito Santo","Conceição da Barra","Área de Proteção Ambiental de Conceição da Barra. Floresta de restinga seca sobre cordão arenoso.","-39.7322006225586","-18.5932998657227","-397830556.0","-186933333.0","Botões esverdeados. Habito: Árvore","SAMES03780",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"302","2021-03-24 17:09:30-03","UFES","SAMES","3778","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","Giaretta,A.","2012",NA,NA,"Giaretta,A.O.","1222","2012","01","31","Brasil","Espírito Santo","Conceição da Barra","Fazenda Jequitaia. Mata seca de restinga sobre cordão arenoso.","-39.7322006225586","-18.5932998657227","-397191667.0","-184205556.0","Flores alvas.","SAMES03778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"303","2021-03-24 17:09:30-03","UFES","SAMES","3777","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Giaretta,A.O.","983","2011","08","06","Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas. Trilha do buraco do bicho. Restinga arbustiva fechada pós-praia.","-39.7322006225586","-18.5932998657227",NA,NA,"Arbusto de 4m com frutos vinosos e negros.","SAMES03777",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"304","2021-03-24 17:09:30-03","UFES","SAMES","3779","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","Giaretta,A.",NA,NA,NA,"Giaretta,A.O.","1267","2012","06","04","Brasil","Espírito Santo","Conceição da Barra","Próximo ao Projeto Tamar. Floresta de restinga arbórea com até 9m de altura próxima ao Projeto Tamar.","-39.7322006225586","-18.5932998657227","-397494444.0","-187250000.0","Arbusto, frutos maduros roxos.","SAMES03779",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"305","2021-03-24 17:09:31-03","UFES","SAMES","9641","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.; Firmino, A.","9251","2019","08","22","Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096","-398869444.0","-196708334.0","Planta com 1,80m de altura. Fruto amarelo-vinoso.","SAMES09641",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"306","2021-03-24 17:09:31-03","UFES","SAMES","9770","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","8858","2019","01","09","Brasil","Espírito Santo","São Mateus","Aldeia do Coco.","-39.8588981628418","-18.716100692749","-397516667.0","-187972222.0","Planta com 4m de altura. Flor alba","SAMES09770",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"307","2021-03-24 17:09:30-03","UFES","SAMES","3782","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","Giaretta,A.",NA,NA,NA,"Menezes,L.F.T.","1511","2006","09","02","Brasil","Espírito Santo","São Mateus","Guriri. Vegetação de restinga, à 500 metros da praia.","-39.8588981628418","-18.716100692749",NA,NA,"Arbusto 0,5 metros de altura com frutos negros.","SAMES03782",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"308","2021-03-24 17:09:31-03","UFES","SAMES","9334","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Barboza, L.C.; Metzker, T.P.;Moschem, J.C.;Ronchi, C.;Gama, L.G.","1","2019","05","27","Brasil","Espírito Santo","São Mateus","Praia de Guriri lado Norte.","-39.8588981628418","-18.716100692749","-397533333.0","-187302778.0","Planta de 8m de altura com frutos jovens verdes.","SAMES09334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"309","2021-03-24 17:09:30-03","UFES","SAMES","1900","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Scheidegger,A.F.A.; Wingler,L.F.;Boa,A.P.S.;Mauri,G.","54","2015","05","29","Brasil","Espírito Santo","São Mateus","Restinga holocênica próxima ao Projeto TAMAR.","-39.8588981628418","-18.716100692749",NA,NA,"Planta de 4,5m com frutos de cor laranja.","SAMES01900",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"310","2021-03-24 17:09:30-03","UFES","SAMES","1922","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Fanticelle, B.S.",NA,"2016","05","31","Brasil","Espírito Santo","Barra Nova","Campo Grande. Fragmento de restinga pleistocênica sobre cordão arenoso em área de transição de mangue, próximo ao rio Mariricu. Propriedade Rural, Fazenda Charrua.",NA,NA,NA,NA,"Árvore de 6 metros de altura, com frutos verdes amarelados quando imaturos e cor violácea escura quando maduros.","SAMES01922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-03-24 17:09:30-03","UFES","SAMES","6896","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Pereira,O.J.; Oliveira,L.C.;Fanticelle,B.S.","8082","2017","04","03","Brasil","Espírito Santo","Guriri",NA,NA,NA,NA,NA,"Fruto verde.","SAMES06896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-03-24 17:09:31-03","UFES","SAMES","9639","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.; Firmino, A.","9242","2019","08","22","Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596","-399305556.0","-196975000.0","Planta com 2m de altura. Fruto amarelo e vinoso.","SAMES09639",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA
"313","2021-03-24 17:09:31-03","UFES","SAMES","9828","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.","8497","2018","11","20","Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227","-397450000.0","-186791667.0","Planta com 2m de altura. Frutos maduros já secos.","SAMES09828",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"314","2021-03-24 17:09:31-03","UFES","SAMES","9771","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","8717","2018","12","10","Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227","-397327778.0","-186211111.0","Planta com 2m de altura. Fruto, final de frutificação","SAMES09771",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"315","2021-03-24 17:09:30-03","UFES","SAMES","10031","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.C.Souza.",NA,NA,NA,"Pereira, O.J.; Penha, J.P.; Lemes, B.X.","9024","2019","03","15","Brasil","Espírito Santo","Conceição da Barra","APA Conceição da Barra. Restinga Holocênica. APA de Conceição da Barra","-39.7322006225586","-18.5932998657227","-397336111.0","-186219445.0","Planta com 3 m altura. Flor alba. Habitat: Formação Arbustiva não-inundável","SAMES10031",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"316","2021-03-24 17:09:30-03","UFES","SAMES","10510","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Pereira, O.J.; Penha, J.S.","9526","2020","03","12","Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra -E2. Restinga Holocênica. APA de Conceição da Barra","-39.7322006225586","-18.5932998657227","-397469444.0","-186841666.0","Planta com 4 m de altura. Habitat: Formação Florestal não inundável","SAMES10510",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"317","2021-03-24 17:09:30-03","UFES","SAMES","9051","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.C.Souza.",NA,NA,NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.","8312","2018","10","03","Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra. Restinga holocênica. APA de Conceição da Barra","-39.7322006225586","-18.5932998657227","-397450000.0","-186802778.0","Planta com 2 metros de altura, flor em botão. Habitat: Formação arbustiva aberta não inundável","SAMES09051",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
