"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","minimumElevationInMeters","maximumElevationInMeters","relatedCatalogItem","typeStatus"
"50","2012-05-08 09:26:00-03","MO","MOBOT","1041277","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"João Geraldo Kuhlmann","Kuhlmann s.n.(R77596)","1927","8","12","South America","Brazil","Rio de Janeiro",NA,"Guanabara, Gavea, Ponta Grossa",NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2014-07-13 20:42:00-03","MO","MOBOT","1041286","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"C.W.H. Mosen","Mosén 2760pp","1874","10","18","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2014-07-13 20:42:00-03","MO","MOBOT","1041296","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"C.W.H. Mosen","Mosén 2911pp","1874",NA,NA,"South America","Brazil","São Paulo",NA,"Santos.",NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2008-05-27 22:02:00-03","MO","MOBOT","1041306","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"NADEAUD","NADEAUD s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"Sin loc.",NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2011-02-23 09:58:00-03","MO","MOBOT","1041317","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"Anders F. Regnell","Regnell s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"Sin loc.",NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2011-03-02 10:37:00-03","MO","MOBOT","1041325","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"Johan F. Widgren","Widgren s.n.","1844",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2008-05-27 22:02:00-03","MO","MOBOT","1045603","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"A. Oliveira F.","Oliveira-Filho 89","1983","5","21","South America","Brazil","Mato Grosso",NA,"Chapada dos Guimares Salgadeiro.",NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","1045612","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"NEVES","NEVES IPH-USP-081",NA,NA,NA,"South America","Brazil","São Paulo",NA,"Guarei, Sarandi","-48.23333","-23.33333",NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2013-09-20 05:38:00-03","MO","MOBOT","1045623","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"Peter H. Davis","Davis 60260",NA,NA,NA,"South America","Brazil","Distrito Federal",NA,"Fercal to Brasilia.",NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA
"59","2013-09-20 05:38:00-03","MO","MOBOT","1045632","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"Peter H. Davis|et al.","Davis 2478?","1976","7","28","South America","Brazil","Minas Gerais",NA,"Serra do Cabral, R. dovia Joaquim Felicio- Pirapara",NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","1045643","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"H.F. Leitao Filho|et al.","Leitão 12932","1981","9","8","South America","Brazil","São Paulo",NA,"Mpio. Dois Corregos, entr P. Jau.",NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","1045660","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"HORTO FLORESTAL","HORTO FLORESTAL s.n.(RB)","1927","8","12","South America","Brazil","Rio de Janeiro",NA,"Gaveu, Ponta Grossu.",NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2011-07-02 14:48:00-03","MO","MOBOT","1045672","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"H.F. Leitao Filho|et al.","Leitão 10248","1979","8","7","South America","Brazil","São Paulo",NA,"Estaseao, Exp. de Ubatuba",NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","1048266","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","A. Gentry (MO)","D.A. Folli","Folli 87","1979","8","2","South America","Brazil","Espírito Santo",NA,"Reserva Floretal da CVRD(Linhares), Est. X-1",NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2012-07-28 05:08:00-03","MO","MOBOT","1048267","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","A. Gentry (MO)","* SILVA","SILVA 253","1981","8","17","South America","Brazil","Espírito Santo",NA,"Reserva Florestal da CVRD, Est. Peroba-Amarela",NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2010-08-24 09:46:00-03","MO","MOBOT","1111344","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"F. Sellow","Sellow s.n.","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","1271515","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"W.J. Burchell","Burchell 3293","1896","10","22","South America","Brazil","São Paulo",NA,"near Santos",NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2008-05-27 22:02:00-03","MO","MOBOT","1271517","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","A. Gentry (MO)","JESUS","JESUS 393","1969","3","2","South America","Brazil","Bahia",NA,"Ilhéus, DEPEC, plantacao de cacau.",NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2013-08-23 04:12:00-03","MO","MOBOT","485091","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","A. Gentry","Ariane L. Peixoto|et al.","Peixoto 3172","1985","2","2","South America","Brazil","Espírito Santo",NA,"Linhares, Reserva Florestal da CVRD. Transect 4",NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,"85-9","3",NA,NA,NA,NA
"69","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","48194",NA,"Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","A. M. Assis/2013","A. M. Assis; J. Freitas","3861","2013","07","01",NA,"Brasil","Espírito Santo","Santa Leopoldina","RPPN Rancho Chapadão - Bragança","-40.55525","-20.112139",NA,"Árvore 10m, DAP 20cm. Botões verdes. Flores verdes esbranquiçadas caídas no chão. Afloramento rochoso próximo a floresta em regeneração.","MBML048194","MBML048194","(Cham.) Bureau",NA,NA,NA,NA,NA,"40W33'18,9","20S6'43,7",NA,NA,NA,"620","620",NA,NA
"70","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","11223",NA,"Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","R.F. Almeida/20-01-2010","V. Demuner","115","1999","10","18",NA,"Brasil","Espírito Santo","Santa Teresa","Propriedade de D. Demuner","-40.8075","-19.851667",NA,"Árvore 9m, DAP 25cm, fuste 3m, frutos esverdeados para marrom. Terreno rochoso beira de riacho úmido.","MBML011223","MBML011223","(Cham.) Bureau",NA,NA,NA,NA,NA,"40W48'27","19S51'6",NA,NA,NA,NA,NA,NA,NA
"71","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","15030",NA,"Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","R.F. Almeida/20-01-2010","L. Kollmann; et al","4444","2001","08","30",NA,"Brasil","Espírito Santo","Santa Teresa","Várzea Alegre, cachoeira do Madalão","-40.798056","-19.899167",NA,"Arvoreto 6m. Flores brancas.","MBML015030","MBML015030","(Cham.) Bureau",NA,NA,NA,NA,NA,"40W47'53","19S53'57",NA,NA,NA,NA,NA,NA,NA
"72","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","8374",NA,"Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","R.F. Almeida/20-01-2010","L. Kollmann; E. Bausen & W. Pizziolo","533","1998","09","10",NA,"Brasil","Espírito Santo","Santa Teresa","Estrada da Pedra da Onça","-40.818889","-19.891389",NA,"Vale Beira de rio. Árvore 12m. DAP 30cm. Fuste 4m. Flores brancas.","MBML008374","MBML008374","(Cham.) Bureau",NA,NA,NA,NA,NA,"40W49'8","19S53'29",NA,NA,NA,NA,NA,NA,NA
"73","2020-06-17 15:24:57-03","UNESP-RC","HRCB","10923","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Assis","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"(Cham.) Bureau ","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-06-17 15:24:57-03","UNESP-RC","HRCB","12859","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Assis","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"(Cham.) Bureau ","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-01-26 13:52:42-03","IMA","MAC","44536","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","M.C.S.Mota","Chagas-Mota; V.G.Ramalho","6040","2009","10","04",NA,"Brasil","Alagoas","São Sebastião","Fazenda Indiana.","-36.544578","-9.954767",NA,"Árvore ca. 7 m de altura. Estéril.; Mata Atlântica.","MAC0044536","MAC0044536","(Cham.) Bureau",NA,NA,"2009","10","04","-36.544578","-9.954767",NA,NA,NA,NA,NA,NA,NA
"76","2021-01-26 13:52:42-03","IMA","MAC","46165","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","M.C.S.Mota","Chagas-Mota; M.Caju","7669","2010","03","06",NA,"Brasil","Alagoas","São Sebastião","Fazenda Indiana.","-36.544578","-9.954767",NA,"Árvore ca. 10 m de altura. Estéril.; Mata Atlântica.","MAC0046165","MAC0046165","(Cham.) Bureau",NA,NA,"2010","03","06","-36.544578","-9.954767",NA,NA,NA,NA,NA,NA,NA
"77","2021-02-09 10:12:20-03","UENF","HUENF","1594","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"Moreno, M.R.; Nascimento, M.T.","379",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944",NA,NA,"HUENF00001596",NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,"38","38",NA,NA
"78","2021-02-25 10:12:32-03","CVRD","CVRD","776","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Renato Moraes de Jesus","Silva, I.A.","253","1981","08","17","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Pau tamanco","CVRD000776",NA,"(Cham.) Bureau","48094","auto","1981","08","27",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"79","2021-02-25 10:12:32-03","CVRD","CVRD","12486","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Geovane S. Siqueira","Siqueira, G.S.","477","2009","08","27","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Plantado no arboreto na parcela 21 <ll>dwc_commonname:</ll> Pau tamanco","CVRD012486",NA,"(Cham.) Bureau","48094","auto","2009","08","27",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"80","2021-02-25 10:12:32-03","CVRD","CVRD","7128","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Domingos A. Folli","Luz, A.A. da","32","2001","10","31","América do Sul","BRASIL","MG","Santa Rita do Itueto",NA,"-41.3800010681152","-19.3596992492676",NA,"<ll>dwc_commonname:</ll> Pau tamanco","CVRD007128",NA,"(Cham.) Bureau","22522","auto","2001","10","31",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"81","2021-02-25 10:12:32-03","CVRD","CVRD","3479","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Domingos A. Folli","Folli, D.A.","1453","1991","10","21","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Pau tamanco","CVRD003479","CVRD003479","(Cham.) Bureau","48094","auto","1991","10","21",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"82","2021-02-25 10:12:32-03","CVRD","CVRD","8784","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Domingos A. Folli","Folli, D.A.","4873","2004","07","01","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Pau tamanco","CVRD008784",NA,"(Cham.) Bureau","48094","auto","2004","07","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"83","2021-02-25 10:12:32-03","CVRD","CVRD","12512","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Domingos A. Folli","Flores, T.B.","218","2009","08","27","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Plantado no arboreto na parcela 21 <ll>dwc_commonname:</ll> Pau tamanco","CVRD012512",NA,"(Cham.) Bureau","48094","auto","2009","08","27",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"84","2021-02-25 10:12:32-03","CVRD","CVRD","309","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","A. H. Gentry","Folli, D.A.","87","1979","08","02","América do Sul","BRASIL","ES","Linhares","Próxima a uma Massaranduba Matriz nº 19","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Pau tamanco","CVRD000309",NA,"(Cham.) Bureau","48094","auto","1980","04","07",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"85","2021-02-25 10:12:32-03","CVRD","CVRD","8858","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Domingos A. Folli","Luz, A.A. da","224","2004","09","01","América do Sul","BRASIL","MG","Itueta",NA,"-41.1702995300293","-19.3941993713379",NA,"<ll>dwc_commonname:</ll> Pau tamanco","CVRD008858",NA,"(Cham.) Bureau","29671","auto","2004","09","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"86","2020-09-12 05:00:02-03","US","US","1706133","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"ex herb. de A. Glaziou","1477","1867","7","28","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Cova da onça.",NA,NA,NA,NA,"US03207242","US03207242_01","(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"87","2020-09-12 05:00:02-03","US","US","1706130","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"Glaziou, --","4733",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"US03207243","US03207243_01","(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"88","2021-03-15 18:26:08-03","USP","SPF","199157","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Siqueira, GS","Zuntini, AR","168","2007","12","15",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRD, Estrada da mantegueira","-40.063934","-19.145901",NA,"Arvore 20m, folhas simples, com glandulas alaranjadas na superficie abaxial, proximo ao peciolo","SPF00199157",NA,"(Cham.) Bureau",NA,NA,"2007",NA,NA,"-40.063934","-19.145901",NA,NA,NA,"94","94",NA,NA
"89","2021-03-15 18:26:08-03","USP","SPF","199220","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Jesus, RM","Silva, IA","253","1981","08","17",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural CVRD, estrada da peroba amarela, km 0,29","-40.0722007751465","-19.3910999298096",NA,"Árvore 15 m, seiva incolor, flor branca, fruto imaturo verde escuro. Nome Vulgar: Pau Tamanco.; Mata de Tabuleiro","SPF00199220",NA,"(Cham.) Bureau","48094","auto","1981","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-15 18:26:08-03","USP","SPF","199219","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Gentry, AH","Folli, DA","87","1979","08","02",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural CVRD, Estrada flamaengo, km 10,25","-40.0722007751465","-19.3910999298096",NA,"árvore 20m, seiva incolor flro branca e fruto verde; Mata de Tbuleiro, Localização proximo a uma Massaranduba, matriz numero 19","SPF00199219",NA,"(Cham.) Bureau","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-15 18:26:08-03","USP","SPF","199221","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Folli, DA","Folli, DA","1453","1991","10","21",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural do CVRD, estrada Flamengo Km3,35","-40.0722007751465","-19.3910999298096",NA,"Porte Arboreao, 25 m, Fruto maduro verde escuro, exudação de seiva incolor; Mata de Tabuleiro","SPF00199221",NA,"(Cham.) Bureau","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-15 18:26:08-03","USP","SPF","199115","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Zuntini, AR","Demuner, V","115","1999","10","18",NA,"Brasil","Espírito Santo","Santa Teresa","Propriedade de DDemuner","-40.6002998352051","-19.9356002807617",NA,"Árvore 9m, DAP 25cm, fuste 3m, frutos esverdeados para marrom.; Terreno rochoso, beira de riacho úmido.","SPF00199115",NA,"(Cham.) Bureau","23813","auto","2010","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-15 18:26:08-03","USP","SPF","199116","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Zuntini, AR","Kollmann, L","4444","2001","08","30",NA,"Brasil","Espírito Santo","Santa Teresa","Várzea Alegre, cachoeira do Madalão","-40.6002998352051","-19.9356002807617",NA,"Arvoreto 6m. Flores brancas.","SPF00199116",NA,"(Cham.) Bureau","23813","auto","2010","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-15 18:26:08-03","USP","SPF","200746","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Pereira, PH","Farney, C","4539","2004","09","01",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","Ilha de Cabo Frio.","-42.0278015136719","-22.966100692749",NA,"Árvore; Floresta Estacional Semidecidua.","SPF00200746",NA,"(Cham.) Bureau","25964","auto","2004",NA,NA,NA,NA,NA,NA,NA,"300","300",NA,NA
"95","2021-03-15 18:26:08-03","USP","SPF","188915","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Carlos","Bovini, MG","1886","2000","06","13",NA,"Brasil","Rio de Janeiro","Mangaratiba","Reserva Ecológica Rio das Pedras, trilha para o pico do Corisco.","-44.040599822998","-22.9596996307373",NA,"Árvore, ca. 10m, heliófila em margem de rio. Folhas coriáceas discolores com manchas abóboras na base. Flores amarelas.","SPF00188915",NA,"(Cham.) Bureau","17272","auto","2000","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-15 18:26:08-03","USP","SPF","188916","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Lohmann, LG","Pinto, CG","189","2000","08","19",NA,"Brasil","Rio de Janeiro","Mangaratiba","Reserva Ecológica Rio das Pedras, trilha Toca da Aranha.","-44.040599822998","-22.9596996307373",NA,"Árvore, folhas cartáceas, fruto imaturo esverdeado e fruto passado.","SPF00188916",NA,"(Cham.) Bureau","17272","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-01-22 10:54:24-03","USP","SPF","189219","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Zuntini, AR","Silva Neto, SJ","1471","2001","09","14",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Estrada para represa do Barrelão","-43.451099395752","-22.7591991424561",NA,NA,"SPF00189219",NA,"(Cham.) Bureau","25743","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-01-22 10:54:24-03","USP","SPF","178577","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Anônimo","Rossi, L","1213","1992","12","14",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,"SPF00178577",NA,"(Cham.) Bureau","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-01-22 10:54:24-03","USP","SPF","178576","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Carvalhaes, MA","Rossi, L","969","1991","11","28",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,"SPF00178576",NA,"(Cham.) Bureau","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-01-22 10:54:24-03","USP","SPF","178575","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Carvalhaes, MA","Rossi, L","958","1991","11","28",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,"SPF00178575",NA,"(Cham.) Bureau","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-10-07 09:15:49-03","UEFS","HUEFS","174859","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"Marquete, R.","1848","1994","06","15",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Horto Florestal. Trilha para o Rio dos Macacos / Parque das Cidade.","-43.2075004577637","-22.9027996063232",NA,"Floresta Densa Ombrófila, Densa Degredada.","HUEFS0174859","HUEFS0174859","(Cham.) Bureau","57442","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"102","2019-06-11 12:56:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","RRC ID Flag","A. Glaziou","1477",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1477",NA,NA,NA,NA,NA
