"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"354","2017-11-24 14:11:38-02","UFLA","ESAL","18821","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Eduardo Van den Berg","Van den Berg, E",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","rio das antas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"árvore; ; ;",NA,NA,"s.n.",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-01-26 13:56:31-03","IMA","MAC","64188","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","M.Figueira","M.Figueira; B.Schindler; R.M.T.Costa","2017","10","25","Brasil","Alagoas","Quebrangulo","ALPE246P16 (conglomerado do Inventário Florestal Nacional)","-36.3825","-9.2","-36.3825","-9.2",NA,NA,"Árvore, aprox. 16,5 m de alt., DAP de 25,7 cm, eixo da inflorescência verde, botões verde-amarelados. Código do indivíduo no IFN ALPE246P16-1-2-13; Floresta Pluvial Tropical do Domínio Atlântico, aprox. 790 m de altitude, área com ext","MAC0064188",NA,"s.n.","2017","10","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-01-26 13:56:31-03","IMA","MAC","15220","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","J.R.Pirani","R.P.Lyra-Lemos","2002","04","06","Brasil","Alagoas","Pilar","BR101, entre canavial, primeiro ponto no fim da mata, próximo à lagoa, interior de mata.","-35.9225","-9.601667","-35.9225","-9.601667",NA,NA,"Árvore planta com ca. de 5m de alt. Frutos ferrugíneos.; Mata Atlântica","MAC0015220",NA,"6578","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-01-26 13:56:31-03","IMA","MAC","64171","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","M.Figueira","M.Figueira; B.Schindler; R.M.T.Costa","2017","10","30","Brasil","Alagoas","Quebrangulo","nas proximidades do ALPE246P16 (conglomerado do Inventário Florestal Nacional)","-36.3839","-9.2","-36.3839","-9.2",NA,NA,"Árvore, borda da mata, aprox. 11 m de alt., copa densifoliada, DAP de aprox. 20 cm, cálice verde, corola creme; Floresta Pluvial Tropical do Domínio Atlântico, aprox. 790 m de altitude, área com extração de madeira, relevo planto a on","MAC0064171",NA,"720","2017","10","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-01-26 13:56:31-03","IMA","MAC","58420","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","T.F.Bevilacqua","L.Nusbaumer","2015","11","10","Brasil","Alagoas","Quebrangulo","Reserva Biológica Federal da Pedra Talhada.","-36.786389","-9.541389","-36.786389","-9.541389",NA,NA,"Árvore ca. 15m. Fruto amarelo em forma de cúpula indumentado. Vestígios de flores nos botões.; Mata Atlântica.","MAC0058420",NA,"4775","2016","01","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2021-01-26 13:56:31-03","IMA","MAC","57717","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"L.Nusbaumer","2014","11","03","Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada, Floresta de reserva Ombrófila Densa Submontana do planalto.","-36.732222","-9.402461","-36.732222","-9.402461",NA,NA,"Árvore ca. 22 m. Flor com 5 pétalas cremes com traços marrons; 10 estames brancos; anteras amarelas.; Mata Atlântica.","MAC0057717",NA,"4294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2021-01-26 13:56:31-03","IMA","MAC","53095","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","E.C.O.Chagas","Chagas-Mota","2011","10","10","Brasil","Alagoas","Flexeiras","Estação Ecológica de Murici, Fazenda São João.","-35.7807998657227","-9.19750022888184",NA,NA,NA,NA,"Árvore ca. 10 m de altura. Flores cremes.; Mata Atlântica.","MAC0053095",NA,"11185","2011","10","10","21617","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2021-01-26 13:56:31-03","IMA","MAC","52107","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","E.C.O.Chagas","Chagas-Mota","2011","03","20","Brasil","Alagoas","Paripueira","Sauaçuí.","-35.551700592041","-9.46500015258789",NA,NA,NA,NA,"Árvore ca. 12 m de altura. Frutos marrons; sementes negras; arilo alaranjado.; Mata Atlântica.","MAC0052107",NA,"10394","2011","03","20","15322","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2021-01-26 13:56:31-03","IMA","MAC","45283","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","E.C.O.Chagas","Chagas-Mota","2010","01","20","Brasil","Alagoas","Chã Preta","Serra Lisa.","-36.2961006164551","-9.25527954101562",NA,NA,NA,NA,"Árvore ca. 10 m de altura. Frutos marrons.; Mata Atlântica.","MAC0045283",NA,"6787","2010","01","20","13328","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-01-26 13:56:31-03","IMA","MAC","50728","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","E.C.O.Chagas","Chagas-Mota; J.W.A.Silva; J.M.Ferreira","2010","12","12","Brasil","Alagoas","Ibateguara","Coimbra.","-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"Árvore ca. 6,5 m de altura. Frutos marrons.; Mata Atlântica.","MAC0050728",NA,"9767","2010","12","12","16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-11-18 11:49:53-03","UERJ","HRJ","12351","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"C.Y#?#.G. Manão; C.Y. Manão, S.J. Silva Neto, P Martins, C.L Oliveira, .A. Fontes, K.C Santos","2011","07","20","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"580","580",NA,"HRJ00012653",NA,"s.n.",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-11-18 11:40:51-03","UERJ","HRJ","11316","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"?","2009","07","21","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"HRJ00011316",NA,"s.n.",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-11-18 11:49:53-03","UERJ","HRJ","12613","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"C.Y#?#. G. Manão,; V. Maioli; S.J. Silva Neto, C. M. Callado","2008","11","20","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"HRJ00012650",NA,"861",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-11-18 11:49:53-03","UERJ","HRJ","12612","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"C.Y#?#. G. Manão,; S.J. Silva Neto, V. Maioli, C.A.L. Oliveira, W. Silva, E, Cortes","2009","07","21","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"HRJ00012651",NA,"860",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-11-18 11:49:53-03","UERJ","HRJ","12605","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"C.Y#?#. G. Manão,; V. Maioli, C.A.L. Oliveira, A. Lima, M. Gianfaldoni, C. M. Callado","2009","03","14","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"HRJ00012652",NA,"807",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-02-04 10:29:20-03","UFRPE","HST","3406","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","J.R.Pirani","M.T.Monteiro","1970","11","04","Brasil","Bahia","Santa Cruz da Cabrália","Fazenda Embiruçú",NA,NA,NA,NA,NA,NA,"Flores amarelas, com perfume agradável, látex amarelado.","HST003406",NA,"23423","1996","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-02-04 10:29:20-03","UFRPE","HST","2912","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","J.R.Pirani","M.T.Monteiro","1968","08","09","Brasil","Alagoas","Rio Largo","Fazenda Rua Nova","-35.8532981872559","-9.4783296585083",NA,NA,NA,NA,"Flores esbranquiçadas, pequenas com perfume agradável","HST002912",NA,"22697","1996","09","03","13982","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-02-04 10:29:20-03","UFRPE","HST","3019","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","J.R.Pirani","M.T.Monteiro","1968","12","14","Brasil","Alagoas","São Miguel dos Campos","Fábrica Sebastião Ferreira","-36.0936012268066","-9.78110980987549",NA,NA,NA,NA,"Frutos pequenos, arredondados de cor esverdeados.","HST003019",NA,"23064","1996","09","03","30539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-02-04 10:29:20-03","UFRPE","HST","2947","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","J.R.Pirani","M.T.Monteiro","1968","09","19","Brasil","Alagoas","São Miguel dos Campos","Fazenda Sinimbú","-36.0936012268066","-9.78110980987549",NA,NA,NA,NA,"Flores pequenas, esbranquiçadas com perfume agradável.","HST002947",NA,"22766","1996","09","03","30539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-02-04 10:29:20-03","UFRPE","HST","3660","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","J.R.Pirani","M.T.Monteiro","1971","09","29","Brasil","Bahia","Itamarajú","Fazenda Várzea Alegre","-39.5311012268066","-17.0391998291016",NA,NA,NA,NA,"Flores de cor esbranquiçadas, perfume agradável.","HST003660",NA,"23557","1996","09","03","55932","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-02-04 10:29:20-03","UFRPE","HST","14162","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","J.R.Pirani","A.M.Miranda","2006","01","25","Brasil","Bahia","Mata de São João",NA,"-38.2991981506348","-12.5303001403809",NA,NA,NA,NA,"Arvoreta ca. 3m alt., caule marrom, folhas membranáceas, flores com botões creme amarronzado.","HST014162",NA,"5434","2015","11",NA,"47329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-02-04 10:29:20-03","UFRPE","HST","3766","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. lepidota","Mart.",NA,"D.P.Lima","1971","11","13","Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"Árvore de grande porte ca. 8 m alt. e 20 cm de diâmetro; casca pouco escamosa, quase lisa, tem pouco látex; flores amarelo-claro com perfume agradável.","HST003766",NA,"12735","2018",NA,NA,"36070","auto",NA,NA,NA,NA,"subsp. lepidota",NA,NA,NA,NA,NA,NA,NA
"376","2021-03-25 12:04:04-03","UENF","HUENF","12290","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","H.B.M. Viana","H.B.M. Viana; M.A. Faitanin, N.N. Berriel","2018","06","08","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Floresta Estacional Semidecidual de tabuleiro. Estação Ecológica Estadual de Guaxindiba","-41.088056","-21.393611","41º5'17''W","21º23'37''S","38","38","Árvore, aprox. 7 m de alt. x 10.9 cm DAP. Tronco apresentando casca fina de coloração cinzenta e manchas de liquem verde. Parcela 4, indivíduo nº 126.","HUENF00013129",NA,NA,"2019","04","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-02-09 10:13:29-03","UENF","HUENF","6659","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Dan, M.L.; Souza, T.P.; Nascimento M.T.","2008","08","15","Brasil","Rio de Janeiro","São José de Ubá","Mata do Emboque","-41.918056","-21.375556","41º55'5''W","21º22'32''S","205","205",NA,"HUENF00006662",NA,"1766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-02-09 10:13:29-03","UENF","HUENF","6558","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Nascimento, M.T.; Dan, M.L.; Souza, T.P.","2008","09","19","Brasil","Rio de Janeiro","São José de Ubá","Mata do Emboque","-41.918056","-21.375556","41º55'5''W","21º22'32''S","205","205",NA,"HUENF00006561",NA,"2268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-02-09 10:13:29-03","UENF","HUENF","4725","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2009","06","18","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667","41º7'11''W","21º19'18''S","81","81","Fragmento de Mata Atlântica","HUENF00004728",NA,"2108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-02-09 10:13:29-03","UENF","HUENF","6512","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Nascimento, M.T.; Dan, M.L.; Souza, T.P.","2008","05","30","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","42º1'59''W","21º24'42''S","256","256",NA,"HUENF00006515",NA,"1622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-02-09 10:13:29-03","UENF","HUENF","4716","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","21","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833","41º8'18''W","21º20'9''S","53","53","Fragmento de Mata Atlântica","HUENF00004719",NA,"2578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-02-09 10:13:29-03","UENF","HUENF","4722","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","28","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833","41º8'18''W","21º20'9''S","53","53","Fragmento de Mata Atlântica","HUENF00004725",NA,"2754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-02-09 10:13:28-03","UENF","HUENF","1719","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Moreno, M.R.; Nascimento, M.T.","1997","07","24","Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38",NA,"HUENF00001721",NA,"617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-02-09 10:13:29-03","UENF","HUENF","6514","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Souza, T.P.","Nascimento, M.T.; Dan, M.L.; Souza, T.P.","2008","05","30","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","42º1'59''W","21º24'42''S","256","256",NA,"HUENF00006517",NA,"1387","2015","05","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-03-25 12:04:04-03","UENF","HUENF","12301","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","H.B.M. Viana","H.B.M. Viana; M.A. Faitanin, N.N. Berriel","2018","06","08","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Floresta Estacianal semidecidual de tabuleiro. Estação Ecológica Estadual de Guaxindiba","-41.088056","-21.393611","41º5'17''W","21º23'37''S","38","38","Arvore, dap 12.1cm, aprox 12m de alt. Parcela 4, indivíduo 44.","HUENF00013138",NA,NA,"2019","04","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-02-09 10:13:29-03","UENF","HUENF","4724","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2008","09","15","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Imburi","-41.1","-21.325556","41º6'0''W","21º19'32''S","41","41","Fragmento de Mata Atlântica","HUENF00004727",NA,"1296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-02-09 10:13:29-03","UENF","HUENF","6646","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Dan, M.L.; Souza, T.P.; Nascimento M.T.","2008","09","19","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","42º1'59''W","21º24'42''S","256","256",NA,"HUENF00006649",NA,"2231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-03-25 12:04:04-03","UENF","HUENF","12315","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","H.B.M. Viana","H.B.M. Viana; M.A. Faitanin, N.N. Berriel","2018","06","08","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Floresta Estacianal semidecidual de tabuleiro. Estação Ecológica Estadual de Guaxindiba","-41.088056","-21.393611","41º5'17''W","21º23'37''S","38","38","Arvore, dap 16.9cm, aprox 7m de alt. Parcela 1, indivíduo 399.","HUENF00013150",NA,NA,"2019","04","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-02-09 10:13:29-03","UENF","HUENF","4719","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","28","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667","41º7'11''W","21º19'18''S","81","81","Fragmento de Mata Atlântica","HUENF00004722",NA,"2816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-02-09 10:13:29-03","UENF","HUENF","4718","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","27","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667","41º7'11''W","21º19'18''S","81","81","Fragmento de Mata Atlântica","HUENF00004721",NA,"2086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-02-09 10:13:29-03","UENF","HUENF","4715","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","13","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667","41º7'11''W","21º19'18''S","81","81","Fragmento de Mata Atlântica","HUENF00004718",NA,"2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-02-09 10:13:29-03","UENF","HUENF","4721","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2009","06","17","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio","-41.090278","-21.296944","41º5'25''W","21º17'49''S","61","61","Fragmento de Mata Atlântica","HUENF00004724",NA,"352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-02-09 10:13:29-03","UENF","HUENF","4717","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","27","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667","41º7'11''W","21º19'18''S","81","81","Fragmento de Mata Atlântica","HUENF00004720",NA,"2081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-04-06 18:56:46-03","UENF","HUENF","10226","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Souza, T.P.","2011","06","29","Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.448056","-21.797222","41º26'53''W","21º47'50''S",NA,NA,"Parcela 1","HUENF00010872",NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2021-02-09 10:13:29-03","UENF","HUENF","4714","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Dan, M.L.","Archanjo, K.M.P.A.; Nascimento, M.T.","2008","07","29","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","41º5'40''W","21º23'29''S","39","39","Fragmento de Mata Atlântica","HUENF00004717",NA,"1627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-02-09 10:13:29-03","UENF","HUENF","4723","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","28","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833","41º8'18''W","21º20'9''S","53","53","Fragmento de Mata Atlântica","HUENF00004726",NA,"2777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-02-09 10:13:29-03","UENF","HUENF","4720","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","28","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667","41º7'11''W","21º19'18''S","81","81","Fragmento de Mata Atlântica","HUENF00004723",NA,"2839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-02-25 10:13:19-03","CVRD","CVRD","10041","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Terry D. Pennington","Luz, A.A. da","2007","03","23","BRASIL","ES","Pancas",NA,"-40.8513984680176","-19.2250003814697",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cedro ferrugem","CVRD010041",NA,"384","2010","12","01","32475","auto","Magnoliophyta","Sapindales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"399","2021-02-25 10:13:19-03","CVRD","CVRD","13431","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. leucastera",NA,"Geovane S. Siqueira","Siqueira, G.S.","2011","08","31","BRASIL","ES","Linhares",NA,"-39.912081","-19.171198","-39,912081","-19,171198","23","23","<ll>dwc_commonname:</ll> Cedro calimã","CVRD013431",NA,"651","2011","09","09",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,"subsp. leucastera",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"400","2021-02-25 10:13:19-03","CVRD","CVRD","8712","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. schumanniana","(Harms) T.D. Penn.","Terry D. Pennington","Luz, A.A. da","2004","04","30","BRASIL","ES","Pancas",NA,"-40.8513984680176","-19.2250003814697",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Casca cheirosa","CVRD008712",NA,"183","2006","12","20","32475","auto","Magnoliophyta","Sapindales","América do Sul",NA,"subsp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"401","2021-02-25 10:13:19-03","CVRD","CVRD","13650","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. schumanniana","(Harms) T.D. Penn.","Domingos A. Folli","Folli, D.A.","2011","12","18","BRASIL","ES","Linhares","Bloco C","-39.917778","-19.117028","39°55'04,0W","19°07'01,3S","39","39","<ll>dwc_commonname:</ll> Casca cheirosa","CVRD013650",NA,"6836","2011","12","18",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,"subsp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"402","2021-02-25 10:13:19-03","CVRD","CVRD","12042","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. schumanniana","(Harms) T.D. Penn.","Domingos A. Folli","Folli, D.A.","2009","01","05","BRASIL","ES","Linhares",NA,"-40.063606","-19.139334","-40,063606","-19,139334","57","57","<ll>dwc_commonname:</ll> Casca cheirosa","CVRD012042",NA,"6267","2009","01","05",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,"subsp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
