"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","typeStatus","fieldNumber","sex"
"351","2020-06-29 09:31:13-03","UFRRJ","RBR","7492","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","A.L. Peixoto","1997","05",NA,"J.B. Baitello","688","1994","06","22","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo, Região do Caldeirão,solo arenoso (areia quatzrosa).","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"RBR00007492",NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA
"352","2020-06-29 09:31:13-03","UFRRJ","RBR","7491","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","A.C. Cervi","1997","09","17","A.C. Cervi; R.T. Capuano, N.R. Marquesine","6337","1997","09","16","Brasil","Paraná","Ponta Grossa","Parque Estadual Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"RBR00007491",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"353","2020-06-29 09:31:13-03","UFRRJ","RBR","10927","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"A.C. Cervi; G. Hatschabach, J. Cordeiro","2935","1989","10","27","Brasil","Paraná","Ponta Grossa","Parque Vila Velha, Rio Quebra Perna","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"RBR00010927",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"354","2020-06-29 09:31:13-03","UFRRJ","RBR","7494","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"G. Hatschbach","50617","1986","10","07","Brasil","Paraná","Telêmaco Borba","Reserva Biólogica S. Klabin","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"RBR00007494",NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"355","2020-06-29 09:31:13-03","UFRRJ","RBR","7997","S","Plantae","Monimiaceae","Mollinedia","fruticulosa","Mollinedia fruticulosa","Perkins","A.L. Peixoto","1995","06",NA,"L.D. Thomaz","1139","1992","09","29","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúca.","-40.6002998352051","-19.9356002807617",NA,NA,"600","600","RBR00007997",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"356","2020-06-29 09:31:13-03","UFRRJ","RBR","7502","S","Plantae","Monimiaceae","Mollinedia","fruticulosa","Mollinedia fruticulosa","Perkins","A.L. Peixoto",NA,NA,NA,"L.S. Leoni","814","1988","09","06","Brasil","Minas Gerais","Carangola","São Manuel do Boi, 700msm, 20º 71#?# S e 42º 06#?# W.","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,"RBR00007502",NA,NA,NA,NA,NA,NA,"21913","auto",NA,NA,NA,NA,NA,NA,NA
"357","2020-06-29 09:31:13-03","UFRRJ","RBR","10292","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","A.L. Peixoto","1997","05",NA,"V.C. Souza; J.P. Souza, V.R. Scalon, A. Astorino","10455","1996","01","25","Brasil","São Paulo","Itararé","Na estrada Itararé, Bom Sucesso de Itararé.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"RBR00010292",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"358","2020-06-29 09:31:13-03","UFRRJ","RBR","11403","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","A.L. Peixoto","2005",NA,NA,"K.D. Barreto; G.D. Fernandes, J. Gouveia","2957","1994","08","17","Brasil","São Paulo","Itararé","Pedreira Cobastalco. 24º 18#?# 02', 49º 12#?#46,3 W.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"RBR00011403",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"359","2020-06-29 09:31:13-03","UFRRJ","RBR","29739","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","E.A. Lopes","1980","01","19","E. Forero; S.L. Jung, M.M.R.F. Melo, F. Barros","8780","1980","10","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da Captação, en dirección al Morro dos Três Irmãos, 180-570 m alt. Rio Pereque.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"RBR00029739",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"360","2020-06-29 09:31:13-03","UFRRJ","RBR","29689","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","M. Kirizawa","1985","10","19","E. Forero; E.A. Lopes, S.C. Chiea, C.Muniz C.Muniz, J.","8748","1980","10","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Rio Jacareu, Morro Jacareu, alt. 0-200 m.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"RBR00029689",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"361","2020-06-29 09:31:13-03","UFRRJ","RBR","29808","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","A.L. Peixoto","1989","08",NA,"M.M.R.F. Melo; F. Barros, S. Romaniuc-Neto","525","1984","03","21","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Trilha do Morro da Captação, para a Praia de Ipanema.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"RBR00029808",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"362","2020-06-29 09:31:13-03","UFRRJ","RBR","29807","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto",NA,NA,NA,NA,"M. Cândida; H. Mamede","166","1989","04","26","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro do Andrade 80-90m de altura","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"RBR00029807",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"363","2020-06-29 09:31:13-03","UFRRJ","RBR","29806","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto",NA,NA,NA,NA,"M.M.R.F. Melo; F. Barros, C.B. Toledo","555","1985","03","06","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Praia de Ipanema. Moradas das Pedras","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"RBR00029806",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"364","2020-06-29 09:31:13-03","UFRRJ","RBR","10291","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","A.L. Peixoto","1997","05",NA,"V.C. Souza; J.P. Souza, V.R. Scalon, A. Astorino","10586","1996","01","26","Brasil","São Paulo","Itapeva","Rodovia Itararé-Itapeva. Fazenda Águas Claras.23º 57#?# 34,5', 48º 47#?# 11,4 W.","-48.8699989318848","-23.9799995422363",NA,NA,"700","700","RBR00010291",NA,NA,NA,NA,NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA,NA
"365","2020-06-29 09:31:15-03","UFRRJ","RBR","7615","S","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perkins",NA,NA,NA,NA,"H.C. Lima","3409","1988","07","22","Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Macaé de Cima,Nascente do Rio das Flores, Faz. Sophronites.","-42.5311012268066","-22.2819004058838",NA,NA,"1100","1100","RBR00007615",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"366","2020-06-29 09:31:15-03","UFRRJ","RBR","11378","S","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perkins",NA,NA,NA,NA,"P.M. Andrade; M.A. Lopes","513","1984","11","20","Brasil","Minas Gerais","Caratinga","Est. Biol. Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"RBR00011378",NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"367","2020-06-29 09:31:15-03","UFRRJ","RBR","7606","S","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perkins",NA,NA,NA,NA,"R. Guedes","2168","1988","11","07","Brazil","Rio de Janeiro","Nova Friburgo","Jardim Botânico do Rio de Janeiro.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"RBR00007606",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"368","2020-06-29 09:31:15-03","UFRRJ","RBR","7608","S","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perkins",NA,NA,NA,NA,"G. Martinelli","12897","1988","05","12","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00007608",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"369","2020-06-29 09:31:15-03","UFRRJ","RBR","7609","S","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perkins",NA,NA,NA,NA,"R. Quedes","2176","1988","11","11","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00007609",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"370","2020-06-29 09:31:15-03","UFRRJ","RBR","7611","S","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perkins",NA,NA,NA,NA,"R. Quedes","2189",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00007611",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"371","2020-06-29 09:31:15-03","UFRRJ","RBR","7613","S","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perkins",NA,NA,NA,NA,"S.V.A. Pessoa","323","1988","05","25","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00007613",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"372","2020-06-29 09:31:15-03","UFRRJ","RBR","7614","S","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perkins",NA,NA,NA,NA,"H.C. Lima","s.n.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00007614",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"373","2020-06-29 09:31:15-03","UFRRJ","RBR","7607","S","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perkins",NA,NA,NA,NA,"S.V.A. Pessoa","258",NA,NA,NA,"Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Fazenda Sophronites","-42.5311012268066","-22.2819004058838",NA,NA,"1200","1200","RBR00007607",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"374","2020-06-29 09:31:15-03","UFRRJ","RBR","7605","S","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perkins",NA,NA,NA,NA,"H.C. Lima","3400","1988","06","21","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima ,nascente do rio Flores. Faz. Sophronites.","-42.5311012268066","-22.2819004058838",NA,NA,"1100","1100","RBR00007605",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"375","2020-06-29 09:31:15-03","UFRRJ","RBR","7602","S","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perkins",NA,NA,NA,NA,"H.C. Lima","3406","1988","06","26","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima ,Reserva Ecológica Municipal de Macaé de Cima,Nascente do rio das Flores. Coord. 22º 33/ 22º 28 S. 42º 30/42º 34W.","-42.5311012268066","-22.2819004058838",NA,NA,"1150","1150","RBR00007602",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"376","2020-06-29 09:31:15-03","UFRRJ","RBR","7603","S","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perkins",NA,NA,NA,NA,"M. Nadruz","496","1989","06","21","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima,Sitio Sophronites, trilha para o Rio das Flores.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"RBR00007603",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"377","2020-06-29 09:31:15-03","UFRRJ","RBR","7604","S","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perkins",NA,NA,NA,NA,"S.V.A. Pessoa","400","1988","11","24","Brasil","Rio de Janeiro","Nova Friburgo","'Reserva Ecológica Municipal de Macaé de Cima, Nascente do Rio das Flores. Coord. 22º º 0/ S , 04º 2º/ 3Wº.'","-42.5311012268066","-22.2819004058838",NA,NA,"1150","1150","RBR00007604",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"378","2021-03-21 19:37:27-03","UFC","EAC","24810","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Jarenkow, J.A.","1992","03",NA,"Jarenkow, J.A.","s.n.","1992","03","08","Brasil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"EAC0024810","EAC0024810","Arbusto ca. 1,5m de altura, fruto imaturo verde.; Mata atlântica de encosta","Dicotyledon",NA,"Southern America",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"379","2019-11-25 12:12:18-03","UFSM","SMDB","1696","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Irgang, B",NA,NA,NA,"Alvarez, A.F.","s.n.","1975","09","26","Brasil","Rio Grande do Sul","Porto Alegre","Morro Sant'ana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"SMDB001696",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"380","2020-12-21 16:35:44-03","MBM","MBM","114244","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, S.",NA,NA,NA,"Rossato, M.; et al.; et al.","2468","1987","02","21","Brazil","Rio Grande do Sul","Carapina","São Francisco de Paula",NA,NA,NA,NA,NA,NA,"MBM114244","MBM114244",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-12-21 16:35:44-03","MBM","MBM","262316","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Schinini, A.",NA,NA,NA,"Marmori, G.C.","1116",NA,NA,NA,"Paraguay",NA,NA,"Alto Paraná",NA,NA,NA,NA,NA,NA,"MBM262316","MBM262316",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-12-21 16:35:44-03","MBM","MBM","389676","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Selusniaki, M.","2012","02","02","Bochorny, T.; Ribas, O.S.; Ribas, O.S.","110","2012","02","02","Brazil","Paraná","Telêmaco Borba","UHE Mauá, PCH Getúlio Vargas","-50.706944","-24.100556","-50.706944","-24.100556","520","750","MBM389676","MBM389676",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-12-21 16:35:44-03","MBM","MBM","389717","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Marinero, F.","2012","04","20","Marinero, F.","369","2012","04","20","Brazil","Paraná","Telêmaco Borba","UHE Mauá","-50.673481","-24.173806","-50.673481","-24.173806","645","645","MBM389717","MBM389717","Beira da estrada.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-12-21 16:35:44-03","MBM","MBM","389770","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Ribas, O.S.","2012","02","03","Bonaldi, R.A.; Selusniaki, M.; Selusniaki, M.","500","2012","02","03","Brazil","Paraná","Ortigueira","UHE Mauá","-50.723333","-24.111389","-50.723333","-24.111389","520","750","MBM389770",NA,"Arbusto, 2m.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-12-21 16:35:44-03","MBM","MBM","392746","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lírio, E.J.","2013","06","26","Amorim, A.M.A.; Forzza, R.C.; Paixão, J.L.; Gomes, L.C.J.; Forzza, R.C.; Paixão, J.L.; Gomes, L.C.J.","7584","2008","07","20","Brazil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas, Localidade de Alegre. Trilha do Pau Oco","-40.519444","-20.291389","-40.519444","-20.291389","600","600","MBM392746","MBM392746","Árvore ca. 10m alt. Folhas mais escuras na face superior. Frutos imaturos verdes.; Floresta Estacional Semidecidual.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-12-21 16:35:44-03","MBM","MBM","397525","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Cordeiro, J.",NA,NA,NA,"Augusto-Silva, M.; Roher, D.; Ariati, V.; Roher, D.; Ariati, V.","s.n.","2013","03","02","Brazil","Paraná","Tijucas do Sul",NA,"-49.018456","-25.835203","-49.018456","-25.835203",NA,NA,"MBM397525",NA,"Floresta Ombrófila Mista. Floresta Ombrófila Densa.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-12-21 16:35:44-03","MBM","MBM","406741","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Brotto, M.L.","2016","11","22","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9570","2016","10","29","Brazil","Paraná","Castro","PCH Rio Iapó, Fazenda Marumbi","-50.12","-24.737222","-50.12","-24.737222","980","980","MBM406741","MBM406741","Subarbusto com 80 cm de altura; flores de cor creme.; Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-12-21 16:35:44-03","MBM","MBM","408442","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Brotto, M.L.","2017","03","31","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9423","2016","09","09","Brazil","Paraná","Pitanga","PCH Itaguaçu, rio Pitanga","-51.523056","-24.698333","-51.523056","-24.698333","550","550","MBM408442",NA,"Subarbusto com 50 cm de altura; flor bege.; Floresta Estacional Semidecidual.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-12-21 16:35:44-03","MBM","MBM","408656","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Barboza, E.","2017","03","31","Silva, J.M.","9675","2016","12","12","Brazil","Paraná","Pitanga","PCH Itaguaçu, rio Pitanga","-51.523056","-24.698333","-51.523056","-24.698333","550","550","MBM408656",NA,"Arbusto com 1 m de altura; frutos imaturos.; Floresta Estacional Semidecidual.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-12-21 16:35:44-03","MBM","MBM","414460","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Brotto, M.L.","2018","08","28","Silva, J.M.; Brotto, M.L.; Canestraro, B.K.; Brotto, M.L.; Canestraro, B.K.","9908","2017","11","07","Brazil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.97","-25.87","-48.97","-25.87","960","960","MBM414460","MBM414460","Arbusto com 2 m de altura; frutos verdes.; Floresta Ombrófila Densa Montana.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-12-21 16:35:44-03","MBM","MBM","414461","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Brotto, M.L.","2018","08","28","Silva, J.M.; Brotto, M.L.; Canestraro, B.K.; Brotto, M.L.; Canestraro, B.K.","9914","2017","11","07","Brazil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.97","-25.87","-48.97","-25.87","960","960","MBM414461","MBM414461","Arbusto com 3 m de altura; frutos cor creme.; Floresta Ombrófila Densa Montana.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-12-21 16:35:44-03","MBM","MBM","418000","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Valduga, E.","2014","12","19","Gonzatti, F.","1474","2014","11","30","Brazil","Rio Grande do Sul","Osório","Morro da Borrúsia","-50.189167","-29.871111","-50.189167","-29.871111","229","229","MBM418000",NA,"Arbusto.; Interior da mata de encosta.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-12-21 16:35:44-03","MBM","MBM","427742","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Verdi, M.","2010","10","14","Verdi, M.; Martins, E.M.; Veiga, O.N.; Martins, E.M.; Veiga, O.N.","5576","2010","08","27","Brazil","Paraná","Guaratuba","Morro dos Perdidos, APA Estadual de Guaratuba","-48.966667","-25.868889","-48.966667","-25.868889","954","954","MBM427742",NA,"Arbusto.; Floresta Ombrófila Densa. Estágio avançado.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-12-21 16:35:44-03","MBM","MBM","182932","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Hatschbach, G.",NA,NA,NA,"Maschio, W.; et al.; et al.","33",NA,NA,NA,"Brazil","Paraná","Colombo","EMBRAPA","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM182932","MBM182932",NA,NA,NA,"Southern America",NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"395","2020-12-21 16:35:44-03","MBM","MBM","258988","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Peixoto, A.L.",NA,NA,NA,"Souza, L.R.M.; et al.; et al.","s.n.","1998","07","29","Brazil","Paraná","Ipiranga","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"MBM258988","MBM258988",NA,NA,NA,"Southern America",NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA
"396","2020-12-21 16:35:44-03","MBM","MBM","16281","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.; et al.; et al.","25471","1970","11","18","Brazil","Paraná","Jaguariaíva","Rio Samambaia","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM016281","MBM016281",NA,NA,NA,"Southern America",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"397","2020-12-21 16:35:44-03","MBM","MBM","134213","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, S.F.",NA,NA,NA,"Cervi, A.C.; et al.; et al.","2888","1989","10","02","Brazil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM134213","MBM134213",NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"398","2020-12-21 16:35:44-03","MBM","MBM","138020","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, S.",NA,NA,NA,"Wasum, R.; et al.; et al.","6360","1989","10","29","Brazil","Rio Grande do Sul","Caxias do Sul","Santa Lúcia do Piaí","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM138020","MBM138020",NA,NA,NA,"Southern America",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"399","2020-12-21 16:35:44-03","MBM","MBM","260376","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, S.F.",NA,NA,NA,"Scur, L.","730","2000","06","01","Brazil","Rio Grande do Sul","Caxias do Sul","Santa Lúcia do Piaí","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM260376","MBM260376",NA,NA,NA,"Southern America",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"400","2020-12-21 16:35:44-03","MBM","MBM","234382","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, S.F.",NA,NA,NA,"Kegler, A.","33",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","Vila Cristina, Santa Isabel","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM234382","MBM234382",NA,NA,NA,"Southern America",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"401","2020-12-21 16:35:44-03","MBM","MBM","318938","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, S.F.",NA,NA,NA,"Meneghel, R.","83","2005","11","15","Brazil","Rio Grande do Sul","Farroupilha","Parque dos Pinheiros","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"MBM318938","MBM318938",NA,NA,NA,"Southern America",NA,"19545","auto",NA,NA,NA,NA,NA,NA,NA
"402","2020-12-21 16:35:44-03","MBM","MBM","106399","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, F.",NA,NA,NA,"Gava, F.; et al.; et al.","1084","1985","08","25","Brazil","Rio Grande do Sul","Farroupilha","São Roque","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"MBM106399","MBM106399",NA,NA,NA,"Southern America",NA,"19545","auto",NA,NA,NA,NA,NA,NA,NA
"403","2020-12-21 16:35:44-03","MBM","MBM","73959","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Sobral, M.",NA,NA,NA,"Sobral, M.","s.n.","1982","03","27","Brazil","Rio Grande do Sul","Osório","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"MBM073959","MBM073959",NA,NA,NA,"Southern America",NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA
