"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"567","2015-09-04 01:26:07-03","MNHN","RECOLNAT_MNHN_P","P02384432","PreservedSpecimen",NA,"Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro","Petrópolis","Brésil (Rio Janeiro) Petropolis.","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02384432' target='other'> <mi>dwc_moreinfo</mi></a>","P02384432","P02384432_01",NA,NA,"hb",NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,"9601",NA
"568","2016-11-28 17:24:41-02","MNHN","RECOLNAT_MNHN_P","P02384447","PreservedSpecimen",NA,"Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Irwin, H.S.|Santos, R.R.|Souza, R.","1965","10","9","Brasil","Distrito Federal","Brasília","Confluence of Rio Torto with Lagôa Paranoá","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02384447' target='other'> <mi>dwc_moreinfo</mi></a>","P02384447","P02384447_01",NA,NA,"hb",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"9094",NA
"569","2015-09-04 01:26:08-03","MNHN","RECOLNAT_MNHN_P","P02384455","PreservedSpecimen",NA,"Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Mexia, Y.","1930","11","11","Brasil","Minas Gerais","Viçosa","Fazenda de F. Lopez","-42.8819007873535","-20.7539005279541",NA,NA,"720",NA,"Pau Daai <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02384455' target='other'> <mi>dwc_moreinfo</mi></a>","P02384455","P02384455_01",NA,NA,"hb",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,"5281",NA
"570","2015-09-04 01:26:08-03","MNHN","RECOLNAT_MNHN_P","P02384452","PreservedSpecimen",NA,"Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Loefgren, A.","1888","11","10","Brasil","São Paulo","Itapetininga","Fazenda Trench","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02384452' target='other'> <mi>dwc_moreinfo</mi></a>","P02384452","P02384452_01",NA,NA,"hb",NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA,NA,NA,"437",NA
"571","2015-09-04 01:26:08-03","MNHN","RECOLNAT_MNHN_P","P02384454","PreservedSpecimen",NA,"Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Froes, R.","1932","5","5","Brasil","Maranhão","Cândido Mendes","Maracassumé River region","-45.7167015075684","-1.4466700553894",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02384454' target='other'> <mi>dwc_moreinfo</mi></a>","P02384454","P02384454_01",NA,NA,"hb",NA,NA,NA,"81500","auto",NA,NA,NA,NA,NA,NA,NA,"1731",NA
"572","2015-09-04 01:26:07-03","MNHN","RECOLNAT_MNHN_P","P02384439","PreservedSpecimen",NA,"Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Glaziou, A.|Schwacke","1894","9","3","Brasil","Goiás","Pirenópolis","Meia Ponte","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02384439' target='other'> <mi>dwc_moreinfo</mi></a>","P02384439","P02384439_01",NA,NA,"hb",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,"20642 A",NA
"573","2015-09-04 01:26:08-03","MNHN","RECOLNAT_MNHN_P","P02384457","PreservedSpecimen",NA,"Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Lourteig, A.","1967","12","15","Brasil","Santa Catarina","Lages","Painel","-50.326099395752","-27.8160991668701",NA,NA,"1000",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02384457' target='other'> <mi>dwc_moreinfo</mi></a>","P02384457","P02384457_01",NA,NA,"hb",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,"2229",NA
"574","2015-09-04 01:26:08-03","MNHN","RECOLNAT_MNHN_P","P02384450","PreservedSpecimen",NA,"Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Irwin, H.S.|Santos, R.R.|Souza, R.","1965","9","27","Brasil","Distrito Federal","Brasília","Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"975","LEDRU.IPH Pollen <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02384450' target='other'> <mi>dwc_moreinfo</mi></a>","P02384450","P02384450_01",NA,NA,"hb",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"8702",NA
"575","2020-10-01 14:24:37-03","JBB","HEPH","13000","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Oliveira, RC","Oliveira, RC","1996","11","12","Brasil","Maranhão","Balsas","Projeto Geral de Balsas Lote 16","-46.083333","-7.583333","-46.083333","-7.583333","300","300",NA,NA,NA,"480","Southern America",NA,NA,"Dicotyledon","Ranunculales",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"576","2020-10-01 14:24:37-03","JBB","HEPH","21352","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Paiva, VF","Salles, AEH","2004","12","20","Brasil","Distrito Federal","Brasília","Núcleo Rural Tabatinga próximo a ponte sobre o córrego Estanislau","-47.565556","-15.829167","-47.565556","-15.829167",NA,NA,NA,NA,NA,"3552","Southern America",NA,NA,"Dicotyledon","Ranunculales",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"577","2020-12-11 11:38:49-03","UFMG","BHCB","130260","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Felix, DF","2006","12","16","Brasil","Minas Gerais","Belo Horizonte","Museu de História Natural e Jardim Botânico UFMG, Coletada na mata do angical próxima ao brejo. Área 2.","-43.915972","-19.891611","-43.915972","-19.891611","805","805","Trepadeira. Brácteas verde-amareladas.",NA,NA,"25","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-12-11 11:38:49-03","UFMG","BHCB","161649","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Rodrigues, IMC; Pivari, MOD; Gontijo, ML; Pereira, RA","2012","12","09","Brasil","Pará","Canaã dos Carajás","Floresta Nacional de Carajás, Pilha de Estéril. S11D.","-50.328611","-6.459722","-50.328611","-6.459722","330","330",NA,"BHCB029631",NA,"574","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-12-11 11:38:49-03","UFMG","BHCB","46061","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-12-11 11:38:49-03","UFMG","BHCB","27544","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","São Romão",NA,"-45.0694007873535","-16.3686008453369",NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"Dicotyledon",NA,"79224","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2021-02-11 17:20:28-03","UFPR","UPCB","42860","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Dunaiski Jr., A.","Amaral, W.do","1999","11","25","Brasil","Paraná","São José dos Pinhais","Campus II","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Liana, flores verdes. Margens da floresta..",NA,NA,"632",NA,NA,NA,NA,NA,"45291","auto","2000","02","16",NA,NA,NA,NA,NA,NA
"582","2021-02-11 17:20:28-03","UFPR","UPCB","48845","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Cordeiro, J. & Ribas, O.S.","Cervi, A.C.","1990","10","21","Brasil","Paraná","Cantagalo","Lagoa Seca","-52.1263999938965","-25.3743991851807",NA,NA,NA,NA,"Trepadeira, flores esverdeadas, mata alterada..",NA,NA,"3142",NA,NA,NA,NA,NA,"29583","auto","2004","01","01",NA,NA,NA,NA,NA,NA
"583","2021-02-11 17:20:28-03","UFPR","UPCB","7518","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Hatschbach, G.","Hatschbach, G.","1967","10","19","Brasil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Volúvel, flor verde. Orla da mata pluvial..",NA,NA,"17475",NA,NA,NA,NA,NA,"37295","auto","1969","01",NA,NA,NA,NA,NA,NA,NA
"584","2021-02-11 17:20:28-03","UFPR","UPCB","19651","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Cervi, A.C.","1982","11","06","Brasil","Paraná","Morretes","Serra da Graciosa, Volta Grande","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Trepadeira volúvel..",NA,NA,"2033",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2021-02-11 17:20:28-03","UFPR","UPCB","51249","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Cervi, A.C.","Maia, D.C.da","2005","01","22","Brasil","Santa Catarina","Canoinhas","Bairro Pedra Branca, Sítio das Pedras","-50.3899993896484","-26.1772003173828",NA,NA,NA,NA,"Volúvel, fruto carnoso vermelho, mata ciliar, local sombreado..",NA,NA,"10",NA,NA,NA,NA,NA,"50616","auto","2005","01","01",NA,NA,NA,NA,NA,NA
"586","2021-02-11 17:20:28-03","UFPR","UPCB","50924","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Cordeiro, J.","Cervi, A.C.","2003","11","19","Brasil","Paraná","Morretes","Estrada da graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Escandente, flores verde-amarelas, interior da floresta..",NA,NA,"8556",NA,NA,NA,NA,NA,"30514","auto","2004","12",NA,NA,NA,NA,NA,NA,NA
"587","2021-02-11 17:20:28-03","UFPR","UPCB","33971","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Costa, F.N.","Cervi, A.C.","1991","08","21","Brasil","Mato Grosso do Sul","Corumbá","Estrada do Carandazal - próximo ao km 14 BR 262","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Trepadeira com inflorescência verde, fruto cor alaranjada. Área com influência chaqueana..",NA,NA,"3276",NA,NA,NA,NA,NA,"295160","auto","2000","05","11",NA,NA,NA,NA,NA,NA
"588","2021-02-11 17:20:28-03","UFPR","UPCB","14431","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Britez, R.M.","Melo, E.de","1986","11","29","Brasil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Trepadeira, flor pequena, esverdeada. Caminho da floresta com araucária..",NA,NA,"32",NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2021-02-11 17:20:28-03","UFPR","UPCB","14315","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Britez, R.M.","Britez, R.M.","1986","11","30","Brasil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Trepadeira, flor pequena, verde, envolta por brácteas esverdeadas, em início de frutificação. Próximo a mata ciliar..",NA,NA,"1215",NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2021-02-11 17:20:28-03","UFPR","UPCB","11826","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Cardoso da Silva, F.","1979","06","14","Brasil","Goiás","Santa Izabel","Ilha do Bananal, Parque Nacional do Araguaia, estrada Lago Aristóteles","-49.426700592041","-15.2981004714966",NA,NA,NA,NA,"Árvore, 4m. Solo pedregoso, cerradão..",NA,NA,"125",NA,NA,NA,NA,NA,"36732","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2021-02-11 17:20:28-03","UFPR","UPCB","15059","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Britez, R.M.","Britez, R.M.","1985","10","28","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Cipó, com inflorescência..",NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2021-02-11 17:20:28-03","UFPR","UPCB","12192","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Cervi, A.C.","Luz, G.O.F.da","1982","11","12","Brasil","Paraná","Paranaguá","Ilha do Mel, Prainha","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto","1983","08",NA,NA,NA,NA,NA,NA,NA
"593","2021-02-11 17:20:28-03","UFPR","UPCB","64329","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Cervi, A.C.","Cervi, A.C.","2006","01","03","Brasil","Paraná","Curitiba","Jardim Botânico.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Trepadeira flores alvas. Capão com Araucaria..",NA,NA,"9252",NA,NA,NA,NA,NA,"25180","auto","2006","01","01",NA,NA,NA,NA,NA,NA
"594","2021-02-11 17:20:28-03","UFPR","UPCB","29803","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Kozera, C.","Dittrich, V.A.O.","1996","10","30","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Liana, flor verde. Orla da floresta com Araucaria..",NA,NA,"262",NA,NA,NA,NA,NA,"25180","auto","1997","03",NA,NA,NA,NA,NA,NA,NA
"595","2021-02-11 17:20:28-03","UFPR","UPCB","30153","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Guimarães, O.A.","Dunaiski Jr., A.","1990","01","17","Brasil","Paraná","Curitiba","Pilarzinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Trepadeira, 5m..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto","1997","04",NA,NA,NA,NA,NA,NA,NA
"596","2021-02-11 17:20:28-03","UFPR","UPCB","84728","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Hatschbach, G.","Carneiro, J.","2002","10","05","Brasil","Paraná","Jundiaí do Sul","Rio das Cinzas","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"Trepadeira delgada, flor esverdeada. Orla da floresta..",NA,NA,"1484",NA,NA,NA,NA,NA,"17300","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"597","2021-02-11 17:20:28-03","UFPR","UPCB","50065","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Zaniolo, S.R.","Amorim, L.N.","2002","10","08","Brasil","Mato Grosso","Barão de Melgaço","RPPN SESC Pantanal","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,"Liana, flores esverdeadas, medicinal..",NA,NA,NA,NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2021-02-11 17:20:28-03","UFPR","UPCB","51725","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Dunaiski Jr., A.","Amaral, W.do","1998","10","07","Brasil","Paraná","Curitiba","Santo Inácio","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Trepadeira, flor creme..",NA,NA,"277",NA,NA,NA,NA,NA,"25180","auto","2003","04","17",NA,NA,NA,NA,NA,NA
"599","2009-07-23 10:53:00-03","MO","MOBOT","1574088","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Erich Werdermann","1926","9",NA,"Bolivia","Beni",NA,"Trinidad - Misiones Guarayos.","-63.19","-15.89",NA,NA,"250.00000000",NA,NA,NA,NA,"Werdermann 2322","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"600","2008-05-27 22:02:00-03","MO","MOBOT","1474578","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Elsa M. Zardini|M. Vera","2000","5","10","Paraguay","Concepción",NA,"Trail from Bella Vista Norte to Sargento José E. López. Chaco forest.","-56.51638","-22.16916",NA,NA,NA,NA,NA,NA,NA,"Zardini 54204","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1204","4"
"601","2008-05-27 22:02:00-03","MO","MOBOT","748867","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Elsa M. Zardini|U. Velázquez","1990","8","4","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado, along Río Salado. Gallery forest.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"Zardini 22764","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412","4"
"602","2008-05-27 22:02:00-03","MO","MOBOT","748739","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Elsa M. Zardini|E. Velázquez","1990","7","21","Paraguay","Cordillera",NA,"Río Salado basin on road to Arroyos y Esteros. Gallery forest.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"Zardini 22323","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"395","3"
"603","2008-05-27 22:02:00-03","MO","MOBOT","748859","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Elsa M. Zardini|R. Velázquez","1990","8","4","Paraguay","Cordillera",NA,"Río Salado basin, on road to Arroyos y Esteros. Gallery forest.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"Zardini 22686","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410","4"
"604","2012-05-04 05:16:00-03","MO","MOBOT","1299234","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Cyril Allen","1924","8","1","Colombia","Magdalena",NA,"Rincon Hondo. Magdalena Valley.","-73.48333","9.4",NA,NA,NA,NA,NA,NA,NA,"Allen 194","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2008-05-27 22:02:00-03","MO","MOBOT","748599","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Elsa M. Zardini|M. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Inundated savanna.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,"Zardini 21437","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"367","4"
"606","2011-06-09 16:54:00-03","MO","MOBOT","1801674","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","C. Cerón (QAP)","Carlos E. Cerón","1992","10","3","Ecuador","Guayas","Naranjal","Reserva Ecológica Manglares-Churute. Base de los Cerros Cimalon-Mate de frente a la Laguna del Canclón. Bosque alterado. Apariencia nublado. Topografía colinada. Suelo rojizo, superficial. Estrato arboreo dominado de balsas de hasta 20 m., Cecropias, Herbaceas por Piper, Heliconia, Maranta jiba, Laciasis, Adiantum y Mikania. Transectos de 50 x 2 m x 5 (0,05 ha.)","-79.58333","-0.4",NA,NA,"150.00000000","200.00000000",NA,NA,NA,"Cerón Martínez 20683","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","7"
"607","2008-05-27 22:02:00-03","MO","MOBOT","748281","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Barneby","James C. Solomon","1982","5","24","Bolivia","Beni","Vaca Diez","Heavily disturbed flood plain forest along road to Hamburgo, Km 1 and 2 at SW edge of Riberalta.","-66.1","-11.03333",NA,NA,"220.00000000",NA,NA,NA,NA,"Solomon 7754","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"144","6"
"608","2008-05-27 22:02:00-03","MO","MOBOT","1156321","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","C. Paz (LPB)","C. Paz|E. Polanco T.","1995","10","6","Bolivia","Beni","Yacuma","Estación Biológica del Beni, a 3.5 km de la estancia El Porvenir. Sabana inundable con islas de bosque. Montículo termitero.","-66.38333","-14.83333",NA,NA,"210.00000000",NA,NA,NA,NA,"Paz R. 226","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"609","2008-05-27 22:02:00-03","MO","MOBOT","1152887","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","C. Paz (LPB)","C. Paz|M. Nálema","1996","9","2","Bolivia","Beni","Yacuma","Estación Biológica del Beni. Cercanías de la estancia El Porvenir. Sabana inundable con islas de bosque.","-66.33333","-14.83333",NA,NA,"210.00000000",NA,NA,NA,NA,"Paz R. 491","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"610","2014-06-10 05:49:00-03","MO","MOBOT","1462399","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Barneby (NY)","M.S. Silveira|et al.","1993","10","25","Brazil","Acre",NA,"Mpio. Sena Madureira. Bacia do Rio Purus, Faz. Nova Olinda, Varacão do Cajú. Terreno plano, floresta secundaria ao lado da pista.","-69.21666","-10.11666",NA,NA,NA,NA,NA,NA,NA,"Silveira 636","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2008-05-27 22:02:00-03","MO","MOBOT","748238","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Donald G. Rhodes, 1990 (LTU)","James C. Solomon","1988","6","30","Bolivia","Santa Cruz","Andrés Ibáñez","3 km al sureste de la Refineria El Palmar por el camino a las Lomas de Arena (ca. 13 km al sureste de Santa Cruz). Bosque bajo sobre arena, muy tocado.","-63.1","-17.88333",NA,NA,"400.00000000",NA,NA,NA,NA,"Solomon 18569","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-104","4"
"612","2008-05-27 22:02:00-03","MO","MOBOT","748265","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","C. Ott (MJG)","Walter A. Palacios","1989","1","3","Ecuador","Loja",NA,"Cantón Sozoranga Quebrada San Fernando en cruce de camino a Papayal. Bosque seco Montano Bajo.","-79.81666","-4.3",NA,NA,"900.00000000",NA,NA,NA,NA,"Palacios Cuenca 3313","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-2","5"
"613","2013-08-20 13:09:00-03","MO","MOBOT","748321","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Elsa M. Zardini|Leongino Guerrero","1993","11","17","Paraguay","Concepción",NA,"Estancia Bello Horizonte.","-57.4166667","-22.8166667",NA,NA,NA,NA,NA,NA,NA,"Zardini 37268","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"851","4"
"614","2008-05-27 22:02:00-03","MO","MOBOT","748330","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Elsa M. Zardini|Leongino Guerrero","1993","11","18","Paraguay","Concepción",NA,"Loreto. 3 km south of Loreto. Cerrado scrub.","-57.18333","-23.26666",NA,NA,NA,NA,NA,NA,NA,"Zardini 37296","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"852","3"
"615","2008-05-27 22:02:00-03","MO","MOBOT","748355","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Elsa M. Zardini|Leongino Guerrero","1993","8","12","Paraguay","Central",NA,"Tavarory: Border with Acosta Ñu. Inundated Savanna and Gallery Forest along Paraguay River.","-57.55","-25.45",NA,NA,NA,NA,NA,NA,NA,"Zardini 36846","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"840","2"
"616","2019-03-13 14:19:00-03","MO","MOBOT","748378","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","K.M. Wefferling","Elsa M. Zardini|Leongino Guerrero","1993","8","12","Paraguay","Central",NA,"Tavarory: Border with Acosta Ñu. Inundated Savanna and Gallery Forest along Paraguay River.","-57.55","-25.45",NA,NA,NA,NA,NA,NA,NA,"Zardini 36876","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"840","4"
"617","2008-05-27 22:02:00-03","MO","MOBOT","748385","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Elsa M. Zardini|Leongino Guerrero","1993","8","12","Paraguay","Central",NA,"Tavarory: Border with Acosta Ñu. Inundated Savanna and Gallery Forest along Paraguay River.","-57.55","-25.45",NA,NA,NA,NA,NA,NA,NA,"Zardini 36898","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"840","4"
