"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","typeStatus","recordNumber","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","eventTime","fieldNumber","sex"
"464","2009-07-27 09:37:00-03","MO","MOBOT","1939643","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Ronald L. Liesner",NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","Glaziou 13886","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2010-04-24 08:31:00-03","MO","MOBOT","2290424","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Rotman, A. D.",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Sandra S. Aliscioni","2001","11","22","Argentina","Salta","Orán","Ruta Prov. 18, alrededores de Isla de Cañas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morrone 3931","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2017-07-13 05:17:00-03","MO","MOBOT","2428512","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Rotman, A. D.",NA,NA,NA,"Fernando O. Zuloaga|A. A. Sáenz|Marcelo D. Vázquez Á.","1979","4","10","Argentina","Misiones","San Pedro","Salto del Moconá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zuloaga 728","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2014-04-29 05:39:00-03","MO","MOBOT","2428537","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Sborlini, M. P., VI-",NA,NA,NA,"Renée H. Fortunato|J.A. Greppi|Robert Neumann|Ricardo Micheli","2001","3","13","Argentina","Salta","Orán","Alrededores de la Isla de Cañas, en direcc. a la RN 50.","-64.65","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,"Fortunato 7157","South America",NA,NA,"880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2008-05-27 22:02:00-03","MO","MOBOT","2477734","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Schultz","1951","4","10","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schultz 878","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2015-12-30 11:53:00-02","MO","MOBOT","2518052","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Belén Jiménez|Griselda Marín O.|M. Peña-Chocarro","1997","3","18","Paraguay","Canindeyú",NA,"Reserva Natural del Bosque Mbaracayú. Bosque medio alrededor de laguna.","-55.41666","-24.08333",NA,NA,NA,NA,NA,NA,NA,NA,"Jiménez 1885","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2009-09-10 12:26:00-03","MO","MOBOT","2787939","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","M. Sobral",NA,NA,NA,"Timothy C. Plowman|Nelson A. Rosa|Carlos S. Rosário","1980","3","16","Brazil","Pará",NA,"Municipio Tucuruí. 25 km S of Represa Tucuri on road to Breu Branco. (BR-422).","-49.73333","-3.86666",NA,NA,NA,NA,NA,NA,NA,NA,"Plowman 9629","South America",NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,"14",NA,"38",NA
"471","2020-07-22 11:40:00-03","MO","MOBOT","2833042","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","A. Araujo-M (LPB) & A. Fernandez (LPB)",NA,NA,NA,"Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","2005","10","2","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; cima. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6627778","-14.2125",NA,NA,NA,NA,NA,NA,NA,NA,"Torrez Flores 115","South America",NA,NA,"1170.00000000",NA,NA,NA,NA,NA,NA,"1",NA,"05-02",NA
"472","2020-07-22 15:52:00-03","MO","MOBOT","2836295","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","A. Araujo-M (LPB) & A. Fernandez (LPB)",NA,NA,NA,"Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","2005","10","11","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; cima. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6677778","-14.2033333",NA,NA,NA,NA,NA,NA,NA,NA,"Torrez Flores 203","South America",NA,NA,"881.00000000",NA,NA,NA,NA,NA,NA,"4",NA,"05-07",NA
"473","2015-10-28 05:49:00-02","MO","MOBOT","2866707","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","A. Araujo-M (LPB)",NA,NA,NA,"L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","2005","11","27","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Azariamas, 2 km al E del arroyo Javillas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Ladera ondulada. Parcela permanente de muestreo #18. Plantas NO alcoholizadas.","-68.52527","-14.2525",NA,NA,NA,NA,NA,NA,NA,NA,"Cayola Pérez 2267A","South America",NA,NA,"933.00000000",NA,NA,NA,NA,NA,NA,"3",NA,"05-44",NA
"474","2020-09-04 22:40:00-03","MO","MOBOT","2880581","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","A. Araujo-M. (LPB)",NA,NA,NA,"L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","2005","10","4","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Encuentro Azariamas. Bosque de yungas subandino pluviestacional con Actinostemon sp., Eugenia sp. y Pachystroma longifolium. Cima. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.5341666","-14.2313889",NA,NA,NA,NA,NA,NA,NA,NA,"Cayola Pérez 1891","South America",NA,NA,"902.00000000",NA,NA,NA,NA,NA,NA,"4",NA,"05-32",NA
"475","2008-05-27 22:02:00-03","MO","MOBOT","309942","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","B.K. Holst",NA,NA,NA,"Bruce K. Holst|Ronald L. Liesner","1986","4","29","Venezuela","Bolívar",NA,"PIAR: Savanna of Amaruay- tepui, E of Auyan-tepui, W of Aparamán- tepui. 500 m. 5º55'N, 62º16'W.","-62.26666","5.91666",NA,NA,NA,NA,NA,NA,NA,NA,"Holst 2750","South America",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"5",NA,"86-18",NA
"476","2008-05-27 22:02:00-03","MO","MOBOT","310066","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","B.K. Holst",NA,NA,NA,"Bruce K. Holst|Ronald L. Liesner","1986","5","6","Venezuela","Bolívar",NA,"PIAR: Río Aparamán, affluent of Río Acanan at the rapids Yuray-merú, SW base of Amaruay-tepui. E of Auyan-tepui, W of Aparaman-tepui. 500 m. 5º55'N, 62º15'W. Gallery forest.","-62.25","5.91666",NA,NA,NA,NA,NA,NA,NA,NA,"Holst 2796","South America",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"2",NA,"86-26",NA
"477","2008-05-27 22:02:00-03","MO","MOBOT","310315","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","M. Sobral & Holst",NA,NA,NA,"Bruce K. Holst","1987","3","22","Venezuela","Bolívar",NA,"PIAR: Río Acanan, tributary of Río Carrao. Section of river off SW corner of Amaruay-tepui, 1 km S of Río Aparaman. Gallery forest.","-62.26666","5.91666",NA,NA,NA,NA,NA,NA,NA,NA,"Holst 3474","South America",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"5",NA,"87-54",NA
"478","2008-05-27 22:02:00-03","MO","MOBOT","310329","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","M. Sobral & Holst",NA,NA,NA,"Bruce K. Holst","1987","3","22","Venezuela","Bolívar",NA,"PIAR: Río Aparaman, affluent of Río Acanan at the rapids Yuray-merü; SW base of Amaruay-tepui. E of Auyan-tepui, W of Aparaman-tepui. Gallery forest.","-62.25","5.91666",NA,NA,NA,NA,NA,NA,NA,NA,"Holst 3476","South America",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"6",NA,"87-79",NA
"479","2014-11-20 05:44:00-02","MO","MOBOT","3215082","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Belén Jiménez|Griselda Marín O.","1996","10","14","Paraguay","Canindeyú",NA,"Cerrado, area degradada recientemente quemada.","-55.5180556","-24.0183334",NA,NA,NA,NA,NA,NA,NA,NA,"Jiménez 1647","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"480","2012-05-02 12:24:00-03","MO","MOBOT","3215900","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Dimitri Sucre","1982","1","12","Brazil","Rio de Janeiro",NA,"Estado da Guanabara, Estrada barra-Jacarepagua ( Av. Alvorada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sucre 8116","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"481","2012-04-17 15:02:00-03","MO","MOBOT","3216282","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Ione Bemerguy",NA,NA,NA,"Nelson A. Rosa","1976","9","16","Brazil","Pará",NA,"Mun. Salvaterra, Campos de Joanes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosa 915","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"482","2011-02-28 10:14:00-03","MO","MOBOT","3216573","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 5866","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2008-05-27 22:02:00-03","MO","MOBOT","3216666","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Ronald L. Liesner",NA,NA,NA,"Guillermo Klug","1935","12",NA,"Peru","San Martín",NA,"Juan Jui, Alto Rio Huallaga,.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klug 4172","South America",NA,NA,"400.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2009-07-17 07:39:00-03","MO","MOBOT","3216774","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Émile Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 5753","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2008-05-27 22:02:00-03","MO","MOBOT","3217066","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","M. Sobral",NA,NA,NA,"Julian A. Steyermark","1972","7","18","Venezuela","Bolívar",NA,"Region de Canaima, Isla de la laguna del Rio Carrao, frente del Salto Hacha y el hotel.","-62.78333","6.25",NA,NA,NA,NA,NA,NA,NA,NA,"Steyermark 106322","South America",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2009-08-21 21:06:00-03","MO","MOBOT","3217454","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","L. Landrum",NA,NA,NA,"Ronaldo Wasum|et al.","1988",NA,NA,"Brazil","Rio Grande do Sul",NA,"Caxias do Sul-Ana Rech-Faxinal. Habitat. Arvore de grande porte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wasum 4850","South America",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2008-05-27 22:02:00-03","MO","MOBOT","3210249","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Steven Ginzbarg","1988",NA,NA,"Brazil","Bahia",NA,"Municipio de Iramaia. Estrada que liga Iramaia a Barra da Estiva km 38. ( 10 km Ao Se do povoado de Jequi Novo Acre. Vegetacao de mata de cipo, Solo argilo-silicoso.","-41.16666","-13.5",NA,NA,NA,NA,NA,NA,NA,NA,"Ginzbarg 868","South America",NA,NA,"570.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2013-03-28 13:41:00-03","MO","MOBOT","978463","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","B.K. Holst (SEL)",NA,NA,NA,"Antony Jardim|A. Cadden","1995","7","3","Bolivia","Santa Cruz","Chiquitos","Bocamina, Serranía de Sunsas, Tucavaca. Cerca el campamento de Emicruz/RTZ. Bosque seco chiquitano de Anadenanthera con influencia chaqueno. Suelos lateríticos con piedra caliza.","-58.916667","-18.6",NA,NA,NA,NA,NA,NA,NA,NA,"Jardim 2132","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"489","2019-06-12 09:07:06-03","UFSM","HDCF","5225","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Sobral, M.",NA,NA,NA,"Sobral, M.","1999",NA,NA,"Brasil","Rio Grande do Sul","Alegrete","Ibirapuitã","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA
"490","2019-06-12 09:07:06-03","UFSM","HDCF","2255","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Marchiori, J. N. C.","1986","01","15","Marchiori, J. N. C.","1986","01","15","Brasil","Rio Grande do Sul","São Sepé","Fazenda Vista Alegre","-53.565299987793","-30.1606006622314",NA,NA,NA,NA,NA,NA,NA,NA,"303","América",NA,"Madeira coletada",NA,NA,"46510","auto",NA,NA,NA,NA,NA,NA,NA
"491","2019-06-12 09:07:06-03","UFSM","HDCF","6346","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Figueira, M","2012","02","26","Figueira, M; Schindler, B; Andriollo, D D; Diefenthäeler, J R","2012","02","26","Brasil","Rio Grande do Sul","Restinga Seca","localidade do Passo da Barca, rio Vacacaí","-53.542222","-29.868611","-53.542222","-29.868611",NA,NA,NA,NA,NA,NA,"77","América",NA,"Arvoreta, abundante, sobre dique marginal, casca externa lisa, marrom, flores alvas; Floresta Estacional Subtropical Ribeirinha do Domínio Atlântico, relevo suave-ondulado, solo arenoso","45","45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2019-06-12 09:07:06-03","UFSM","HDCF","2398","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Marchiori, J. N. C.","1986","08","01","Marchiori, J. N. C.","1986","08","01","Brasil","Rio Grande do Sul","São Vicente do Sul",NA,"-54.6794013977051","-29.6916999816895",NA,NA,NA,NA,NA,NA,NA,NA,"419","América",NA,"Arbusto lenhoso. Na mata ciliar do rio Ibicuí. Madeira coletada (X-468). 12",NA,NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA
"493","2019-06-12 09:07:06-03","UFSM","HDCF","4215","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Sobral, M.","2001","10","01","Araújo, M. M.","2001","09","02","Brasil","Rio Grande do Sul","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"Seringa. Mata ciliar. Tese da coletora (Araujo 029)",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA
"494","2019-06-12 09:07:06-03","UFSM","HDCF","4156","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Chamon, M. V. S.","1992","01","15","Brasil","Rio Grande do Sul","Formigueiro",NA,"-53.4991989135742","-30.0002994537354",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,"23076","auto",NA,NA,NA,NA,NA,NA,NA
"495","2019-06-12 09:07:06-03","UFSM","HDCF","1958","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Sobral, M.","1985","12","26","Marchiori, J. N. C.","1985","12","26","Brasil","Rio Grande do Sul","São Vicente do Sul","Ponte do Rio Ibicuí","-54.6794013977051","-29.6916999816895",NA,NA,NA,NA,NA,NA,NA,NA,"6","América",NA,"Árvore na mata de galeria",NA,NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA
"496","2019-06-12 09:07:06-03","UFSM","HDCF","530","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Longhi, S. J.; Marchiori, J. N.","1981","08","28","Longhi, S. J.; Marchiori, J. N. C.","1981","07","15","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,NA,NA,NA,NA,"109","América",NA,"Identificado no SMDB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-06-12 09:07:06-03","UFSM","HDCF","6173","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Scipioni, M. C.","2011","03","02","Scipioni, M. C.","2011","02","24","Brasil","Rio Grande do Sul","Pantano Grande","Fazenda Boa Vista","-52.3736000061035","-30.1914005279541",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"P166; Árv. 1939",NA,NA,"34187","auto",NA,NA,NA,NA,NA,NA,NA
"498","2019-06-12 09:07:06-03","UFSM","HDCF","2522","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Longhi, S. J.","1986","11","03","Longhi, S. J.","1986","11","03","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,NA,NA,NA,NA,"701","América",NA,"Frutos vermelhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-06-12 09:07:06-03","UFSM","HDCF","544","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Longhi, S. J.; Marchiori, J. N.","1981","04","13","Marchiori, J. N. C.; Longhi, S. J.","1981","04","13","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,NA,NA,NA,NA,NA,"América",NA,"Talhão 12 - Araucária. Habitat latosol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2015-10-22 10:03:07-02","UNIOESTE","UNOP","1598","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Lima, D.F.","2010","10",NA,"Lima, D.F.; Gerlach, A.; Bolson, M.; Gerlach, A.; Bolson, M.","2010","09","25","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,"98",NA,NA,"DESINFETADA COM QUEROSENE E NAFTALINA. Trilha principal. Arvoreta 0,5m. Frutos imaturos verdes.",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"501","2015-05-20 10:36:07-03","UFERSA","MOSS","10304","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Oliveira, R.C.","2008","05","31","Oliveira, R.C.","2008","05","31","Brasil","Rio Grande do Norte","Luís Gomes","estrada para a Cachoeira do Rela.","-38.381111","-6.3975","38W22'52","6S23'51",NA,NA,NA,NA,NA,NA,"2195","América do Sul",NA,"arbusto muito ramificado de 80cm de altura; coletada em mata ciliar serrana, na margem da estrada; relevo acidentado; substrato argiloso com afloramento de arenito; raro; fruto atro-purpúreo.","514","514",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2015-05-20 10:36:07-03","UFERSA","MOSS","10984","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Silva, A.S.","2009","04","27","Oliveira, R.C.","2008","10","11","Brasil","Rio Grande do Norte","Apodi","Baixa Fechada, terreno dos Valdivino, margem do Rio Apodi-Mossoró.","-37.752222","-5.676944","37W45'08","5S40'37",NA,NA,NA,NA,NA,NA,"2330","América do Sul",NA,"árvore de 5m de altura, coletada em mata ciliar antropizada; relevo plano; rara; fruto avermelhado.","593","593",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2015-05-20 10:36:07-03","UFERSA","MOSS","2085","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Projeto Parque das Dunas","1980","11","07","Brasil","Rio Grande do Norte","Natal",NA,"-35.216667","-5.8","35W13'00","5S48'00",NA,NA,NA,NA,NA,NA,"247","América do Sul",NA,"arbusto; interior da mata; n.v. camboim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2015-05-20 10:36:07-03","UFERSA","MOSS","9516","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Proença, C.","2008","01","01","Silva, A.S.","2007","10","05","Brasil","Rio Grande do Norte","Luís Gomes","Rio Apodi-Mossoró.","-38.475556","-6.346944","38W28'32","6S20'49",NA,NA,NA,NA,NA,NA,"13","América do Sul",NA,"arbusto; coletado em mata de galeria serrana, margem de rio; regossolo; ocasional; folha com aroma de goiaba; fruto verde; fruto verde; n.v. goiabinha-da-folha-perquena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-08-31 09:08:09-03","INPA","INPA","142861","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Sobral, MEG","1985",NA,NA,"Sobral, MEG","1985","12",NA,"Brasil","Rio Grande do Sul","São Vicente do Sul","São Vicente do Sul, Ponte sobre o rio Ibicuí, na estrada Cacequi-São Vicente do Sul.","-54.6794013977051","-29.6916999816895",NA,NA,"INPA0142861","INPA0142861 INPA0142861_e","Dicotyledon Com-Clade","Myrtales",NA,NA,"4526","Southern America",NA,NA,NA,NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA
"506","2020-08-31 09:08:09-03","INPA","INPA","122953","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Souza, MC de","2012","04",NA,"Plowman, T","1980","03","16","Brasil","Pará","Tucuruí","Km 25 south of Represa Tucuruí on road (BR-422) to Breu Branco.","-49.733333","-3.866667","-49.733333","-3.866667","INPA0122953","INPA0122953_e INPA0122953_nd INPA0122953_num","Dicotyledon Com-Clade","Myrtales",NA,NA,"9629","Southern America",NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-08-31 09:08:09-03","INPA","INPA","1239","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Kuhlmann, M","1959","09","16","Brasil","Pará",NA,"BR 010, Belem-Brasília, km 92, Rod.Bel-Brasília, km 92","-47.675353","-1.322491","-47.675353","-1.322491","INPA0001239","INPA0001239 INPA0001239_e","Dicotyledon Com-Clade","Myrtales",NA,NA,"239","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-08-31 09:08:09-03","INPA","INPA","136412","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Souza, MC de","2012","04",NA,"Silva, ASL da","1984","03","24","Brasil","Pará","Marabá","Rio Itacaiúnas, Serra dos Carajás, Serra dos Carajás. Margem esquerda do rio Itacaiunas","-50.4","-5.8","-50.4","-5.8","INPA0136412","INPA0136412 INPA0136412_e INPA0136412_nd","Dicotyledon Com-Clade","Myrtales",NA,NA,"1985","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-08-31 09:08:09-03","INPA","INPA","184746","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Muniz, FH","1992","11",NA,"Muniz, FH","1992","05","07","Brasil","Maranhão",NA,"Reserva Florestal do Sacavém, São Luis - Reserva Florestal do Sacavem","-44.25","-2.5","-44.25","-2.5","INPA0184746","INPA0184746 INPA0184746_e","Dicotyledon Com-Clade","Myrtales",NA,NA,"276","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-08-31 09:08:09-03","INPA","INPA","262821","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Mehlig, U","2010","09","04","Oliveira, L","2008","04","20","Brasil","Pará","Nova Timboteua","Quatro Bocas, Travessa Cumarú I, Sítio Esperança","-47.393056","-1.273333","-47.393056","-1.273333","INPA0262821",NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,"38","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-08-31 09:08:09-03","INPA","INPA","78794","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Bemerguy, I","1976",NA,NA,"Rosa, NA","1976","09","16","Brasil","Pará","Salvaterra","Campos de Joanes, Marajó, Campos de Joanes","-48.512315","-0.875396","-48.512315","-0.875396","INPA0078794","INPA0078794 INPA0078794_e","Dicotyledon Com-Clade","Myrtales",NA,NA,"915","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
