"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus","individualCount"
"47","2020-02-08 10:33:10-03","NBC","NL-BOTANY","L.4288574","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"Eiten G; Eiten LT",NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4288574 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4288574","NL-L4288574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 10:33:10-03","NBC","NL-BOTANY","L.4288575","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"Eiten G; Eiten LT",NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4288575 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4288575","NL-L4288575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 10:33:10-03","NBC","NL-BOTANY","L.2309792","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata genuina","Radlk.","Dijk J van","Vauthier M",NA,"Southern America","Brazil","Rio de Janeiro",NA,"Brazil, Rio de Janeiro",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2309792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2309792","NL-L2309792","1833","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0427369","genuina",NA,NA,NA
"50","2020-11-04 11:19:35-03","ESALQ","ESA","94337","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata",NA,"Ferrucci, M.S.","Souza, V.C.; Sakuragui, C.M.; Eterovic, A.; Marques, O.A.V.","3194.0",NA,"Brasil","São Paulo","Ilhabela","Trilha para Três Tombos.","-45.3499984741211","-23.7700004577637",NA,"Trepadeira; flores creme.","ESA094337","ESA094337","1990","03","26",NA,NA,NA,NA,"2007",NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:19:35-03","ESALQ","ESA","125989","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata",NA,"Somner, G.V.","Marquete, R.","495.0",NA,"Brasil","Rio de Janeiro","Paraty",NA,"-44.7131004333496","-23.2178001403809",NA,NA,"ESA125989","ESA125989_1 ESA125989_2","1905","06","15",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"52","2021-01-14 15:33:33-03","MN","R","101595","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"Saldanha da Gama, J.; Glaziou, A.F.M.",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Herbier de J. de Saldanha 4955","R000101595","R000101595_001","1878","10","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-01-14 15:33:33-03","MN","R","8253","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"Glaziou, A.F.M.","46",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Botafogo","-43.2075004577637","-22.9027996063232",NA,"Plantas do Brasil Central","R000008253","R000008253_001","1862","08","09",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:40:56-03","UNICAMP","UEC","66172","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","Somner, GV","Kim, AC; et al.","30082",NA,"Brazil","São Paulo","Ubatuba","Praia do Cedro","-45.033333","-23.466667",NA,"Liana, flores brancas, beira de estrada, próximo ao mar, encosta.","UEC047868","UEC047868","1993","11","14",NA,NA,"-45.033333","-23.466667","1997","04","10",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:40:56-03","UNICAMP","UEC","206440","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","Ferrucci, MS","Urdampilleta, JD; Ferrucci, MS; Obando, SHP","453",NA,"Brazil","Rio de Janeiro","Paraty","Caminho a Paratimirim","-45.109814","-23.441806",NA,"Trepadeira com flores","UEC173675","UEC173675","2008","11","19",NA,NA,"-45.109814","-23.441806","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:40:56-03","UNICAMP","UEC","174598","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","Acevedo, P","Moura, TM","1037",NA,"Brazil","Goiás","Caldas Novas","Parque Estadual da Serra de Caldas Novas.","-49.658333","-17.766667",NA,"Erva.; Campo Rupestre.","UEC093815","UEC093815","2010","06","29",NA,NA,"-49.658333","-17.766667","2018","11","14",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-08-20 10:25:56-03","UNICAMP","UEC","153297","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","Urdampilleta, JD","Urdampilleta, JD; Obando, S","300",NA,"Brazil","Rio de Janeiro","Parati","São Gonçalo, Fazenda Santa Clara","-44.620972","-23.029556",NA,NA,"UEC047871","UEC047871","2005","09","29",NA,NA,"-44.620972","-23.029556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:40:56-03","UNICAMP","UEC","153298","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","Urdampilleta, JD","Urdampilleta, JD; Obando, S","298",NA,"Brazil","Rio de Janeiro","Parati","Tarituba, Beira do mar, a direita do bar","-44.600944","-23.053639",NA,"Trepadeira","UEC047872","UEC047872","2005","09","29",NA,NA,"-44.600944","-23.053639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:40:56-03","UNICAMP","UEC","14424","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"Eiten, G; Eiten, LT","7845",NA,"Brazil","Rio de Janeiro","Magé","at Mauá Beach on Guanabara Bay. 100m from shore. Mangrove restinga scrub.","-43.040599822998","-22.6527996063232",NA,"Vine growing on a shrub. Petals white, anthers yellow. Moinst soil.","UEC047870","UEC047870","1966","11","20",NA,NA,NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:40:56-03","UNICAMP","UEC","14495","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","Somner, GV","Brangi, LM","8835",NA,"Brazil","Rio de Janeiro","Mangaratiba","Distrito de Muriqui","-44.040599822998","-22.9596996307373",NA,"Trepadeira, mata próxima a rodovia Rio Santos.","UEC047867","UEC047867","1978","11","04",NA,NA,NA,NA,"1991","03","04","17272","auto",NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:40:56-03","UNICAMP","UEC","14423","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"Hoehne, W","5649",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca","-43.2075004577637","-22.9027996063232",NA,"Escandente de flores alvas, na areia da restinga.","UEC047869","UEC047869","1964","03","26",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"62","2019-10-21 10:58:31-03","UNICAMP","UEC","153244","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","Ferrucci, MS","Urdampilleta, JD; Pascual, ANT","358b",NA,"Brazil","Rio de Janeiro","Saquarema","Caminho vecinal em Itauna","-42.5102996826172","-22.9200000762939",NA,NA,"UEC047874","UEC047874","2008","01","25",NA,NA,NA,NA,NA,NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA
"63","2020-04-22 16:24:59-03","UFPB","JPB","58484","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","Pereira, LA","Moreira, RS; Silva, GS; Souza, AS","133","Southern America","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.216028","-14.329611",NA,"; HABITAT: Mata Atlântica.; DESC: Trepadeira. Caule anguloso, tricomas. Folhas compostas, tricomas. Inflorescência axilar. Botões florais verde. Flores brancas.","JPB0058484",NA,"2013","11","11","884","884","-40.216028","-14.329611","2016","05","12",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-04-22 16:24:59-03","UFPB","JPB","63391","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","Brandão, GS","Brandão, GS; Silva, GS","173","Southern America","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova.","-40.209083","-14.330583",NA,"Trepadeira. Folhas compostas, alternas. Gavinha na base da inflorescência. Caule piloso.; HABITAT: Mata Atlântica.; DESC: Trepadeira. Folhas compostas, alternas. Gavinha na base da inflorescência. Caule piloso.","JPB0063391",NA,"2012","11","26",NA,NA,"-40.209083","-14.330583","2012","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-06 09:57:36-03","UFOP","OUPR","22622","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","Badini, J.; Zurlo, M.A.","Zurlo, M.A.","s.n.",NA,"Brasil","Rio de Janeiro","Pedra de Itauna","Serra do Tijuca",NA,NA,NA,"Restinga. Trepadeira. Flores pálidas",NA,NA,"1980","11","20",NA,NA,NA,NA,"1980","05","26",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 09:32:24-03","UFRRJ","RBR","36290","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","G.V. Somner","G.V. Somner","1000",NA,"Brasil","Rio de Janeiro","Tinguá","Estrada da Serra Velha Reserva Biológica do Tinguá",NA,NA,NA,NA,"RBR00036290",NA,"2002","04","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 09:32:24-03","UFRRJ","RBR","44343","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","T.A. Amorim","L. Nascimento-Martins; A.F. Nunes-Freitas","14",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. Palmeiras isoladas em áreas de pastagem. Reserva Ecológica de Guapiaçu","-42.758889","-22.433889",NA,NA,"RBR00044343",NA,"2017","07","31",NA,NA,"42º45'32''W","22º26'2''S","2018","05","14",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 09:32:24-03","UFRRJ","RBR","44395","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","G.V. Somner","G.V. Somner","1839",NA,"Brasil","Rio de Janeiro","Seropédica","Campus da Universidade Federal Rural do Rio de Janeiro.","-43.694167","-22.758333",NA,NA,"RBR00044395",NA,"2016","11","22",NA,NA,"43º41'39''W","22º45'30''S","2016","11","22",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-10-07 16:08:36-03","UFRRJ","RBR","55044","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","G.V. Somner","G.V. Somner; et al.","1589",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Estrada do Comércio, granja 3M, coletada no lado da granja.","-43.4275","-22.596111",NA,NA,"RBR00055044",NA,"2012","05","09",NA,NA,"43º25'39''W","22º35'46''S","2012","05","09",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-19 17:01:50-03","UFRRJ","RBR","55118","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","G.V. Somner","G.V. Somner; I.M.P. Santos, S.N. Silva Junior","1977",NA,"Brasil","Rio de Janeiro","Paracambi","São José/Entorno do Parque. Na R. José F. Marques dos Santos, na encosta à direita de quem desce, próx. A Cachoeira da Cascata. Parque Natural Municipal do Curió","-43.7125","-22.593611",NA,NA,"RBR00055118",NA,"2020","09","26","158","158","43º42'45''W","22º35'37''S","2020","09","26",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-19 17:01:50-03","UFRRJ","RBR","55120","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","I.M.P. Santos","I.M.P. Santos; S.N. Silva junior, Daniel e Jéssica (Guardas Florestais)","45",NA,"Brasil","Rio de Janeiro","Paracambi","Parque Natural Municipal do Curió. Trilha dos Escravos, no alto, próx. ao cano, lado esquerdo, sentido portão principal da CEDAE, acesso pela Palmeiras da Serra, RJ 127. Parque Natural Municipal do Curió","-43.701667","-22.586389",NA,NA,"RBR00055120",NA,"2020","12","03","250","250","43º42'6''W","22º35'11''S","2020","12","03",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-19 17:01:50-03","UFRRJ","RBR","55121","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","I.M.P. Santos","I.M.P. Santos; S.N. Silva junior e Fábio C. da Silva","39",NA,"Brasil","Rio de Janeiro","Paracambi","São José/Entorno do Parque. Na R. José F. Marques dos Santos, descendo, lado direito, próximo a Cachoeira da Cascata. Parque Natural Municipal do Curió","-43.7125","-22.593611",NA,NA,"RBR00055121",NA,"2020","09","19","158","158","43º42'45''W","22º35'37''S","2020","09","19",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-19 17:01:50-03","UFRRJ","RBR","55122","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","G.V. Somner e I.M.P. Santos","I.M.P. Santos; G.V. Somner, S.N. Silva Junior e Daniel (Guarda Florestal)","35",NA,"Brasil","Rio de Janeiro","Paracambi","Parque Natural Municipal do Curió. Trilha dos Escravos, lado esquerdo de quem sobe, no alto da trilha. Parque Natural Municipal do Curió","-43.704167","-22.593611",NA,NA,"RBR00055122",NA,"2020","08","28","212","212","43º42'15''W","22º35'37''S","2020","08","28",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-06-29 09:32:24-03","UFRRJ","RBR","32390","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Ferrucci","J.D. Sousa","s.n.",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"RBR00032390",NA,NA,NA,NA,NA,NA,NA,NA,"1998","08","18","57442","auto",NA,NA,NA,NA,NA,NA
"75","2020-06-29 09:32:24-03","UFRRJ","RBR","33949","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Ferrucci","G.V. Somner","1341",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","APA de Grumari, ao lado restaurante. S 23°02#?#54.4' W043°32#?#04.4'","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00033949",NA,"2009","05","31",NA,NA,NA,NA,"2013",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"76","2020-06-29 09:32:24-03","UFRRJ","RBR","36322","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","C.M. Vieira","C.M. Vieira","721",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Área de Proteção da Pedra de Itaúna, Recreio do Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00036322",NA,"1995","09","22",NA,NA,NA,NA,"1995","10",NA,"57442","auto",NA,NA,NA,NA,NA,NA
"77","2020-06-29 09:32:24-03","UFRRJ","RBR","37785","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Faria","M.S. Faria","29",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Área de Relevante Interesse Ecológico de Itapebuss, Na cerca da fazenda Itapebussus, margem da rodovia Amaral Peixoto ( RJ 106). 22°28#?#58'S, 41°54#?#21' W","-41.9449996948242","-22.5268993377686",NA,NA,"RBR00037785",NA,"2007","10","15",NA,NA,NA,NA,"2007","10","15","17620","auto",NA,NA,NA,NA,NA,NA
"78","2020-06-29 09:32:24-03","UFRRJ","RBR","37790","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Faria","M.S. Faria","30",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Área de Relevante Interesse Ecológico de Itapebuss, Na cerca da fazenda Itapebussus, margem da rodovia Amral Peixoto ( RJ 106). 22°28#?#58'S, 41°54#?#21' W","-41.9449996948242","-22.5268993377686",NA,NA,"RBR00037790",NA,"2007","10","15",NA,NA,NA,NA,"2007","10","15","17620","auto",NA,NA,NA,NA,NA,NA
"79","2020-06-29 09:32:24-03","UFRRJ","RBR","32382","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Ferrucci","G.V. Somner","649",NA,"Brasil","Rio de Janeiro","Mangaratiba","estrada para o cemitério, fundo de Vacaria","-44.040599822998","-22.9596996307373",NA,NA,"RBR00032382",NA,"1991","07","23",NA,NA,NA,NA,"2013",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"80","2020-06-29 09:32:24-03","UFRRJ","RBR","32380","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Ferrucci","G.V. Somner","1011",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, estrada ao lado da senzala, sentido praia da Armação, trilha da gruta Santa","-44.040599822998","-22.9596996307373",NA,NA,"RBR00032380",NA,"2002","05","14",NA,NA,NA,NA,"2013",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"81","2020-06-29 09:32:24-03","UFRRJ","RBR","33507","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"T.A. Amorim","126",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Proximo ao alojamento da UFRRJ, depois da pequena ponte em direçao ao hotel da senzala.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00033507",NA,"2009","06","20",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"82","2020-06-29 09:32:24-03","UFRRJ","RBR","32388","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Ferrucci","G.V. Somner","1017",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, restinga da praia Grande","-44.040599822998","-22.9596996307373",NA,NA,"RBR00032388",NA,"2002","05","14",NA,NA,NA,NA,"2013",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"83","2020-06-29 09:32:24-03","UFRRJ","RBR","12244","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"L.F.T. Menezes","s.n.",NA,"Brasil","Rio de Janeiro","Mangaratiba","'Ilha da Marambaia, Trilha para a Gruta da Santa.'","-44.040599822998","-22.9596996307373",NA,NA,"RBR00012244",NA,"1998","12","22",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"84","2020-06-29 09:32:24-03","UFRRJ","RBR","32387","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Ferrucci","S.A. Rego","1007",NA,"Brasil","Rio de Janeiro","Niterói","Ilha de Boa Viagem","-43.1035995483398","-22.88330078125",NA,NA,"RBR00032387",NA,"1990","07","18",NA,NA,NA,NA,"2013",NA,NA,"14785","auto",NA,NA,NA,NA,NA,NA
"85","2020-06-29 09:32:24-03","UFRRJ","RBR","33978","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Ferrucci","G.V. Somner","1463",NA,"Brasil","Rio de Janeiro","Itatiaia","parque Nacional de Itatiaia, estrada da Usina Velha, Paraíso Perdido, próximo à casa do Sr. Manoel. S 22°27#?#53.1' W044°36#?#13.5'","-44.5633010864258","-22.4960994720459",NA,NA,"RBR00033978",NA,"2009","08","28",NA,NA,NA,NA,"2013",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"86","2020-06-29 09:32:24-03","UFRRJ","RBR","32127","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Ferrucci","G.V. Somner","1077",NA,"Brasil","Rio de Janeiro","Saquarema","Reserva Ecológica de Jacarepiá","-42.5102996826172","-22.9200000762939",NA,NA,"RBR00032127",NA,"2002","10","24",NA,NA,NA,NA,"2013",NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA
"87","2020-06-29 09:32:24-03","UFRRJ","RBR","32394","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Ferrucci","G.V. Somner","711",NA,"Brasil","Rio de Janeiro","Saquarema","Reserva Ecológica de Jacarepiá","-42.5102996826172","-22.9200000762939",NA,NA,"RBR00032394",NA,"1991","10","29",NA,NA,NA,NA,"2012",NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA
"88","2020-06-29 09:32:24-03","UFRRJ","RBR","32391","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Ferrucci","G.V. Somner","814",NA,"Brasil","Rio de Janeiro","Piraí","Reserva Ecológica Estadual de Jacarepiá","-43.8981018066406","-22.6291999816895",NA,NA,"RBR00032391",NA,"1996","07","31",NA,NA,NA,NA,"2013",NA,NA,"20293","auto",NA,NA,NA,NA,NA,NA
"89","2020-06-29 09:32:24-03","UFRRJ","RBR","32385","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Ferrucci","G.V. Somner","611",NA,"Brasil","Rio de Janeiro","Saquarema","Reserva Ecológica Estadual de Jacarepiá","-42.5102996826172","-22.9200000762939",NA,NA,"RBR00032385",NA,"1990","09","28",NA,NA,NA,NA,"2013",NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA
"90","2020-06-29 09:32:24-03","UFRRJ","RBR","33962","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Ferrucci","G.V. Somner","1408",NA,"Brasil","Rio de Janeiro","Niterói","Serra da Tiririca, Engenho do Mato, na beira da estrada, Rua São João, em frente ao colégio Paulo Freire. Coord.: S 22°57#?#04.3' W 043°01#?#29.7' 7m de altitude","-43.1035995483398","-22.88330078125",NA,NA,"RBR00033962",NA,"2009","08","15",NA,NA,NA,NA,"2013",NA,NA,"14785","auto",NA,NA,NA,NA,NA,NA
"91","2020-06-29 09:32:24-03","UFRRJ","RBR","30696","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"G.V. Somner","1137",NA,"Brasil","Rio de Janeiro","Três Rios","Sítio das pedras, BR 393- KM 173, margem esquerda","-43.2092018127441","-22.11669921875",NA,NA,"RBR00030696",NA,"2003","09","19",NA,NA,NA,NA,NA,NA,NA,"24903","auto",NA,NA,NA,NA,NA,NA
"92","2020-06-29 09:32:24-03","UFRRJ","RBR","32383","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Ferrucci","P.L. Krieger","10461",NA,"Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,"RBR00032383",NA,"1971","04","04",NA,NA,NA,NA,"2013",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"93","2020-06-29 09:32:24-03","UFRRJ","RBR","32384","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Ferrucci","H. Monteiro","3163",NA,"Brasil","Rio de Janeiro","Seropédica",NA,"-43.7075004577637","-22.7439002990723",NA,NA,"RBR00032384",NA,"1951","11","11",NA,NA,NA,NA,"2013",NA,NA,"13730","auto",NA,NA,NA,NA,NA,NA
"94","2020-06-29 09:32:24-03","UFRRJ","RBR","33119","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","G.V. Somner","G.V. Somner","s.n.",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","APA Grumari","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00033119",NA,"1998","08","11",NA,NA,NA,NA,"1998","08","11","57442","auto",NA,NA,NA,NA,NA,NA
"95","2020-06-29 09:32:24-03","UFRRJ","RBR","33950","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Ferrucci","G.V. Somner","1474",NA,"Brasil","Rio de Janeiro","Maricá","Área de Proteção Ambiental de Maricá, estrada próximo a Aeronáutica á esquerda. S 22°57#?#37.9' W 042°53#?#20.8'","-42.8185997009277","-22.9193992614746",NA,NA,"RBR00033950",NA,"2009","09","03",NA,NA,NA,NA,"2013",NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA
"96","2020-06-29 09:32:24-03","UFRRJ","RBR","22832","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Faria","M.S. Faria","58",NA,"Brasil","Rio de Janeiro","Araruama","Área de proteção Ambiental de Massambaba","-42.3431015014648","-22.8728008270264",NA,NA,"RBR00022832",NA,"2008","03","04",NA,NA,NA,NA,"2008","03","04","38914","auto",NA,NA,NA,NA,NA,NA
"97","2020-06-29 09:32:24-03","UFRRJ","RBR","32397","S","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","M.S. Ferrucci","H. Monteiro","2348",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Arredores do Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00032397",NA,"1940","06","16",NA,NA,NA,NA,"2013",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
