"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"93","2021-03-01 16:26:57-03","UNICAMP","UEC","95410","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Nogueira-Borges, HB","35440","1996","08","15",NA,"Brazil",NA,NA,"Arbusto + ou _ 1,5m, botõe, flores, frutos imaturos. Corola e órgão reprodutivos amarelos, odor imperceptível. Flores vermelhas brancas.; Cerrado.","UEC074656","Magnoliopsida",NA,"Cham.","Stapf, MNS","Mato Grosso","Santo Antônio do Leverger","Fazenda Experimental UFMT.","-56.0766983032227","-15.8655996322632",NA,NA,"UEC074656","2007","02",NA,NA,NA,NA,"183847","auto",NA,NA,NA,NA,NA
"94","2019-11-19 14:05:13-03","UFRPE","PEUFR","39642","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.A.Silva; D.Moura","1690","2000","08","16",NA,"Brasil",NA,NA,"Árvore com cerca de 4m de altitude; flor branca, estames brancos, estigma branco","PEUFR039642",NA,NA,"Cham.","J.I.M. Melo","Sergipe","Canindé do São Francisco","Fazenda Baixa Verde","-37.981139","-9.686528",NA,NA,NA,"2005","03","17","37º58'52,1W","9º41'11,5S",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-09-02 13:01:36-03","UFRPE","PEUFR","38587","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.A. Silva; M.F. Sales; D.Moura","1269","1999","11","16",NA,"Brasil",NA,NA,"Árvore com cerca de 4m de altura; flor branca, estames brancos, bastante visitada por insetos","PEUFR038587",NA,NA,"Cham.","J.I.M. Melo","Sergipe","Canindé do São Francisco","Fazenda Lagoa do Serrote","-37.94","-9.651111",NA,NA,NA,"2005","03","17","37º56'24,0W","9º39'04S",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-09-02 13:01:36-03","UFRPE","PEUFR","40810","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.A.Silva; M.F. Sales; D.Moura","1269","1999","11","16",NA,"Brasil",NA,NA,"Árvore com cerca de 4m de altura; flor branca, estames brancos, bastante visitada por insetos","PEUFR040810",NA,NA,"Cham.","J.I.M. Melo","Sergipe","Canindé do São Francisco","Fazenda Lagoa do Serrote","-37.94","-9.651111",NA,NA,NA,"2005","03","17","37º56'24,0W","9º39'04S",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-09-02 13:01:36-03","UFRPE","PEUFR","38591","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.A. Silva; M.F. Sales; D.Moura","1782","2000","09","13",NA,"Brasil",NA,NA,"Árvore com cerca de 7m de altura; folhas com herbivoria; flor branca quando desidratada marrom, estames e etigma brancos","PEUFR038591",NA,NA,"Cham.","J.I.M. Melo","Sergipe","Canindé do São Francisco","Fazenda Poço Verde","-37.98625","-9.572944",NA,NA,NA,"2005","03","17","37º59'10,5W","9º34'22,6S",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-19 14:05:13-03","UFRPE","PEUFR","34528","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.Rocha; F.Veras","2763","1999","11","20",NA,"Brasil",NA,NA,"Planta de folha larga; flores brancas gamopétala, 5 estames creme, 1 estigma bifurcado, flor perfumada","PEUFR034528",NA,NA,"Cham.","J.I.M. Melo","Sergipe","Canindé do São Francisco",NA,"-37.986667","-9.572222",NA,NA,NA,"2005","03","17","37º59'12,0W","9º34'20,0S",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-09-02 13:01:36-03","UFRPE","PEUFR","38596","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.A. Silva; M.F. Sales; D.Moura","1709","2000","08","21",NA,"Brasil",NA,NA,"Árvore com cerca de 3m de altura; flor branca, estames brancos, estigma branco","PEUFR038596",NA,NA,"Cham.","J.I.M. Melo","Sergipe","Canindé do São Francisco","Fazenda Poço Verde","-37.933417","-9.551222",NA,NA,NA,"2005","03","17","37º56'00,3W","9º33'04,4S",NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-19 14:05:13-03","UFRPE","PEUFR","40884","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","D.M.Coelho; R.Cardoso","491","2000","10","27",NA,"Brasil",NA,NA,"Arbórea com 8m; inflorescência branca com estames branco e estigma marrom, flor seca marrom, botões verdes; presença de formigas e aranhas","PEUFR040884",NA,NA,"Cham.","J.I.M. Melo","Sergipe","Canindé do São Francisco","Levantamento Fluvial/Canion","-37.938139","-9.548917",NA,NA,NA,"2005","03","17","37º56'17,3W","9º32'56,1S",NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-19 14:05:13-03","UFRPE","PEUFR","16582","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","J.S.Sobrinho","90","1965","09","13",NA,"Brasil",NA,NA,"Árvore de porte médio; flores arroxeadas, com listras roxo escuras, estames roxos, anteras amarelas, pouco perfume","PEUFR016582",NA,NA,"Cham.","J.I.M. Melo","Rio Grande do Norte","Serra do Pindoba","São Rafael - Fazenda Canaã",NA,NA,NA,NA,NA,"2006","03","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-19 14:05:13-03","UFRPE","PEUFR","29022","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","D.P. Lima","134","1973","09","30",NA,"Brasil",NA,NA,"Árvore com cerca de 10m de altura por 18cm de diâmetro; flores com pétalas amarelo claro e branco cinza, anteras marrom claro, tem perfume enjoativo","PEUFR029022",NA,NA,"Cham.","J.I.M. Melo","Maranhão","Itapecuru","Fazenda Santo Heleno",NA,NA,NA,NA,NA,"2006","03","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-19 14:05:13-03","UFRPE","PEUFR","40708","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","D.Moura; R.A.Silva","777","1999","09","27",NA,"Brasil",NA,NA,"Árvore com cerca de 2m de altura; flores brancas, estames brancos, flor passada marrom","PEUFR040708",NA,NA,"Cham.","J.I.M. Melo","Sergipe","Olho d'Água do Casado",NA,"-37.819722","-9.518889",NA,NA,NA,"2005","03","17","37º49'11,0W","9º31'08,0S",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-19 14:05:13-03","UFRPE","PEUFR","40706","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","D.Moura; M.F. Sales","1235","2000","06","10",NA,"Brasil",NA,NA,"Árvore com cerca de 6m de altura; flor seca bege a marrom, filete marrom, estames bege","PEUFR040706",NA,NA,"Cham.","J.I.M. Melo","Sergipe","Canindé do São Francisco","Fazenda Brejo Novo","-37.988333","-9.693889",NA,NA,NA,"2005","03","17","37º59'18,0W","09º41'38,0S",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-19 14:05:13-03","UFRPE","PEUFR","34948","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","M.R.C.S. de Melo","3","1986","09","04",NA,"Brasil",NA,NA,NA,"PEUFR034948",NA,NA,"Cham.","J.I.M. Melo","Pernambuco","Travessia","Parnamirim",NA,NA,NA,NA,NA,"2005","03","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-09-02 13:01:36-03","UFRPE","PEUFR","37858","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.A. Silva; D.Moura","995","1999","04","03",NA,"Brasil",NA,NA,"Árvore com cerca de 3,5m; caule com lenticelas; flor branca, antera branca, filete branca","PEUFR037858",NA,NA,"Cham.","J.I.M. Melo","Sergipe","Curituba","Canindé do São Francisco - Fazenda Baixa Verde",NA,NA,NA,NA,NA,"2005","03","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-19 14:05:13-03","UFRPE","PEUFR","38603","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","L.M. Cordeiro; P.R.M. Belchior; A.G. Magalhães","124","2000","08","23",NA,"Brasil",NA,NA,"Árvore com cerca de 4,5m; flor aromatizada, pétalas brancas, sépalas verde","PEUFR038603",NA,NA,"Cham.","J.I.M. Melo","Sergipe","Canindé do São Francisco","Fazenda Poço Verde",NA,NA,NA,NA,NA,"2005","03","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-19 14:05:13-03","UFRPE","PEUFR","39579","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.A.Silva; M.F. Sales; D.Moura","1247","1999","11","11",NA,"Brasil",NA,NA,"Árvore com cerca de 3m de altura; flor branca, antera branca","PEUFR039579",NA,NA,"Cham.","J.I.M. Melo","Sergipe","Canindé do São Francisco","Fazenda Lagoa do Frio",NA,NA,NA,NA,NA,"2005","03","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-19 14:05:13-03","UFRPE","PEUFR","40883","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","D.M.Coelho; D.Moura","430","2000","07","04",NA,"Brasil",NA,NA,"Árvore com 5m de altura; inflorescência de cor amarela, estames amarelos, estilete verde; frutos imaturos verde carnoso","PEUFR040883",NA,NA,"Cham.","J.I.M. Melo","Alagoas","Piranhas","Rio Ribeira do Capiá","-37.676667","-9.524083","230","230",NA,"2005","03","17","37º40'36,0W","9º31'26,7S",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-19 14:05:13-03","UFRPE","PEUFR","40885","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","D.Moura; R.A.Silva","1298","2000","07","21",NA,"Brasil",NA,NA,"Árvore com cerca de 7m; botões florais verdes","PEUFR040885",NA,NA,"Cham.","J.I.M. Melo","Alagoas","Olho d'Água do Casado","Fazenda Fogueteiro","-37.813667","-9.516583",NA,NA,NA,"2005","03","17","37º48'49,2W","9º30'59,7S",NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-19 14:05:13-03","UFRPE","PEUFR","31738","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","D.P. Lima","13144","1973","05","10",NA,"Brasil",NA,NA,"Árvore com aproximadamente 6m de altura, por 8cm de diâmetro; flores marrons","PEUFR031738",NA,NA,"Cham.","J.I.M. Melo","Bahia","Jaguararí","Fazenda Alagoinhas","-40.19580078125","-10.2638998031616",NA,NA,NA,"2006","03","06",NA,NA,NA,"60045","auto",NA,NA,NA,NA,NA
"112","2019-11-19 14:05:13-03","UFRPE","PEUFR","33352","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","D.P. Lima","13144","1973","05","10",NA,"Brasil",NA,NA,"Árvore com aproximadamente 6m de altura, por 8cm de diâmetro; flores marrons","PEUFR033352",NA,NA,"Cham.","M.N.S.Stapf","Bahia","Jaguararí","Fazenda Alagoinhas","-40.19580078125","-10.2638998031616",NA,NA,NA,"2007","02",NA,NA,NA,NA,"60045","auto",NA,NA,NA,NA,NA
"113","2019-11-19 14:05:13-03","UFRPE","PEUFR","16569","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","D.P. Lima","13144","1973","05","10",NA,"Brasil",NA,NA,"Árvore com aproximadamente 6m de altura, por 8cm de diâmetro; flores marrons","PEUFR016569",NA,NA,"Cham.","J.I.M. Melo","Bahia","Jaguararí","Fazenda Alagoinhas","-40.19580078125","-10.2638998031616",NA,NA,NA,"2006","03","06",NA,NA,NA,"60045","auto",NA,NA,NA,NA,NA
"114","2019-11-19 14:05:13-03","UFRPE","PEUFR","33548","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","D.P. Lima","13144","1973","05","10",NA,"Brasil",NA,NA,"Árvore com aproximadamente 6m de altura, por 8cm de diâmetro; flores marrons","PEUFR033548",NA,NA,"Cham.","M.N.S.Stapf","Bahia","Jaguararí","Fazenda Alagoinhas","-40.19580078125","-10.2638998031616",NA,NA,NA,"2007","02",NA,NA,NA,NA,"60045","auto",NA,NA,NA,NA,NA
"115","2019-11-19 14:05:13-03","UFRPE","PEUFR","16570","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","F.B. Ramalho","111","1972","05","20",NA,"Brasil",NA,NA,"Árvore de mais ou menos 6m de altura; flores alvas, perfume agradável","PEUFR016570",NA,NA,"Cham.","M.N.S.Stapf","Bahia","Jaguararí","Fazenda Tapagem","-40.19580078125","-10.2638998031616",NA,NA,NA,"2007","02",NA,NA,NA,NA,"60045","auto",NA,NA,NA,NA,NA
"116","2019-11-19 14:05:13-03","UFRPE","PEUFR","50304","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","J.R. Andrade; E.L.Araújo; E.M.N.Ferraz","269","2010","01","20",NA,"Brasil",NA,NA,"Árvore","PEUFR050304",NA,NA,"Cham.",NA,"Paraíba","Coremas",NA,"-37.94580078125","-7.01444005966187",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19767","auto",NA,NA,NA,NA,NA
"117","2019-11-19 14:05:13-03","UFRPE","PEUFR","46475","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","G.P.Machado",NA,"2003","11","30",NA,"Brasil",NA,NA,"Material fértil","PEUFR046475",NA,NA,"Cham.",NA,"Pernambuco","Buíque","Reserva da Tribo Kapinawá","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA,NA
"118","2019-11-19 14:05:13-03","UFRPE","PEUFR","4225","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","E.P.Heringer; D.A. Lima; J.P.L.Sobrinho; A.C.Sarmento","857","1971","05","23",NA,"Brasil",NA,NA,"Árvores com 4-5m; flores com pétalas brancas e cálice esverdeado","PEUFR004225",NA,NA,"Cham.","J.I.M. Melo","Pernambuco","Salgueiro","Estrada Salgueiro-Carqueja (Floresta)","-39.1192016601562","-8.07417011260986",NA,NA,NA,"2005","03","17",NA,NA,NA,"37784","auto",NA,NA,NA,NA,NA
"119","2019-11-19 14:05:13-03","UFRPE","PEUFR","4335","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","E.P.Heringer; D.A. Lima; J.P.L.Sobrinho; A.C.Sarmento","820","1971","05","22",NA,"Brasil",NA,NA,"Árvore com 5m de altura; botões","PEUFR004335",NA,NA,"Cham.","J.I.M. Melo","Pernambuco","Serra Talhada","Serra da Carnaubeira","-38.2983016967773","-7.99194002151489",NA,NA,NA,"2005","03","17",NA,NA,NA,"55090","auto",NA,NA,NA,NA,NA
"120","2020-04-22 16:18:08-03","UFPB","JPB","59274","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Jardim, JG; Roque, AA; Silva, BD","5731","2010","05","27","Southern America","Brasil",NA,NA,"Arvoreta ca. 4 m alt. Folhas coriáceas verde-brilhantes, com a face inferior opaca. Corola branca, cálice verde.; HABITAT: Caatinga","JPB0059274","Angiosperma","Dicotyledon","Cham.","Roque, AA","Rio Grande do Norte","Currais Novos","Região dos Apertados. Entrada cerca de 4 Km SW da cidade, na rodovia para Acari. Caatinga com afloramento rochoso, ca. 11 km da entrada. Margens do Rio Picuí","-36.508056","-6.329722","325","325",NA,"2010","08","25","-36.508056","-6.329722",NA,NA,NA,NA,NA,NA,NA,NA
"121","2014-10-14 15:56:26-03","BS","M","M-0185058","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0185058","Magnoliophyta","Boraginales","Cham.",NA,NA,NA,"Prope Cujaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA
"122","2019-08-16 08:38:50-03","UTFPR","HCF","11155","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","M. Macedo",NA,"1997","06","18",NA,"Brasil",NA,NA,"arbusto de aproximadamente 1,5 m, flores amarelas, cálices com nervuras.",NA,NA,NA,"Cham.",NA,"MT","Curupira","estrada Jangada-Barra do Bugres,ao longo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-08-16 08:38:50-03","UTFPR","HCF","5771","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.G. de Morais","43","2002","06","15",NA,"Brasil",NA,NA,"arbusto. Material reprodutivo: flores",NA,NA,NA,"Cham.",NA,"MT","Rosário Oeste","Angical","-56.4275016784668","-14.8360996246338",NA,NA,NA,NA,NA,NA,NA,NA,NA,"187324","auto",NA,NA,NA,NA,NA
"124","2021-03-21 19:33:15-03","UFC","EAC","54649","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Castro, A.S.F.","2747","2013","07","18","Southern America","Brasil",NA,NA,"Árvore; flor branca.; Caatinga.","EAC0054649","Dicotyledon",NA,"Cham.","Castro, A.S.F.","Ceará","Piquet Carneiro","Recanto.","-39.4178009033203","-5.80360984802246",NA,NA,"EAC0054649","2013","07","18",NA,NA,NA,"27791","auto",NA,NA,NA,NA,NA
"125","2021-03-21 19:33:15-03","UFC","EAC","839","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Fernandes, A.","EAC839","1946","06","23","Southern America","Brasil",NA,NA,NA,"EAC0000839","Dicotyledon",NA,"Cham.","Stapf, M.N.S.","Ceará","Quixadá","à beira do riacho Citiá, ao pé da serra, Terreno granítico","-39.0153007507324","-4.97138977050781",NA,NA,"EAC0000839","2007","02",NA,NA,NA,NA,"41968","auto",NA,NA,NA,NA,NA
"126","2021-03-21 19:33:15-03","UFC","EAC","1669","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Fernandes, A.","EAC1669","1956","07","26","Southern America","Brasil",NA,NA,"Árvore, ca. 6m; Mata fresca","EAC0001669","Dicotyledon",NA,"Cham.","Stapf, M.N.S.","Ceará",NA,"Serra da Meruoca.",NA,NA,NA,NA,"EAC0001669","2007","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-21 19:33:15-03","UFC","EAC","1715","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Fernandes, A.","EAC1715","1957","07","08","Southern America","Brasil",NA,NA,"Árvore mediana, flor alvascenta","EAC0001715","Dicotyledon",NA,"Cham.","Melo, J.I.M.","Ceará",NA,"Sa. Meruoca, parte média da ladeira",NA,NA,NA,NA,"EAC0001715","2011","05","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-21 19:33:15-03","UFC","EAC","34539","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Oliveira, R.F.; Lima-Verde, L.W.","113","2000","06","01","Southern America","Brasil",NA,NA,"Rupícola","EAC0034539","Dicotyledon",NA,"Cham.","Lima-Verde, L.W.","Ceará","Quixadá","Sítio Santa Luiza, Substrato rochoso","-39.024444","-4.955556","270","270","EAC0034539","2000","08",NA,"-39.024444","-4.955556",NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-21 19:33:15-03","UFC","EAC","19990","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Fernandes, A.; Matos, F.J.A.","EAC19990","1993","08","21","Southern America","Brasil",NA,NA,"Árvore mediana, ca. 5m","EAC0019990","Dicotyledon",NA,"Cham.","Silva, L.P.","Bahia","Serrinha",NA,"-39.0074996948242","-11.6641998291016",NA,NA,"EAC0019990","2020","01","14",NA,NA,NA,"29840","auto",NA,NA,NA,NA,NA
"130","2021-03-21 19:33:15-03","UFC","EAC","49682","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Castro, A.S.F.","2509","2011","06","23","Southern America","Brasil",NA,NA,"Árvore, flor branca; Mata estacional","EAC0049682","Dicotyledon",NA,"Cham.","Castro, A.S.F.","Ceará","Catunda","Subida Sa. das Matas, Macaco, Substrato rochoso","-40.2014007568359","-4.64777994155884",NA,NA,"EAC0049682","2011","06","23",NA,NA,NA,"28240","auto",NA,NA,NA,NA,NA
"131","2021-03-21 19:33:15-03","UFC","EAC","34538","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Oliveira, R.F.; Lima-Verde, L.W.","90","2000","04","26","Southern America","Brasil",NA,NA,"Flor branca","EAC0034538","Dicotyledon",NA,"Cham.","Lima-Verde, L.W.","Ceará","Quixadá","Inselberg","-39.0153007507324","-4.97138977050781",NA,NA,"EAC0034538","2000","06",NA,NA,NA,NA,"41968","auto",NA,NA,NA,NA,NA
"132","2021-03-21 19:33:15-03","UFC","EAC","42009","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Roque, A.A.","295","2007","07","22","Southern America","Brasil",NA,NA,"Árvore. Flores brancas.Ambiente serrano.; Caatinga","EAC0042009","Dicotyledon",NA,"Cham.","Melo, J.I.M.","Rio Grande do Norte","Jucurutu","RPPN Stoessel de brito. Coletado na trilha dos Angicos.","-37.0203018188477","-6.03388977050781",NA,NA,"EAC0042009","2007","12","19",NA,NA,NA,"24072","auto",NA,NA,NA,NA,NA
"133","2021-03-21 19:33:15-03","UFC","EAC","44908","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Miranda, A.M.; Grillo, M.","4404","2004","07","16","Southern America","Brasil",NA,NA,"Arvoreta, ca. 4m, caule cinza-amarronzado, folha papirácea, cálice verde-amarronzado, corola branca; Orla da mata","EAC0044908","Dicotyledon",NA,"Cham.","Melo, J.I.M.","Sergipe","Gracho Cardoso","Estrada de barro p/ São Mateus","-37.198299407959","-10.2266998291016",NA,NA,"EAC0044908","2006","06","26",NA,NA,NA,"14935","auto",NA,NA,NA,NA,NA
"134","2020-12-21 16:18:48-03","MBM","MBM","225973","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Souza, V.C.; et al.; et al.","16697","1997","05","20","Southern America","Brazil",NA,NA,NA,"MBM225973",NA,NA,"Cham.","Ivanauskas, N.M.","Mato Grosso","Alto Paraguai","Estrada para Tira Sentido","-56.4824981689453","-14.5136003494263",NA,NA,"MBM225973",NA,NA,NA,NA,NA,NA,"78022","auto",NA,NA,NA,NA,NA
"135","2020-12-21 16:18:48-03","MBM","MBM","27284","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Hatschbach, G.","32080","1973","05","18","Southern America","Brazil",NA,NA,NA,"MBM027284",NA,NA,"Cham.","Hatschbach, G.","Mato Grosso","Cuiabá","Coxipo","-56.0966987609863","-15.5960998535156",NA,NA,"MBM027284",NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA
"136","2020-12-21 16:18:48-03","MBM","MBM","260879","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Caccantini, G.; et al.; et al.","1296","1999","07","16","Southern America","Brazil",NA,NA,NA,"MBM260879",NA,NA,"Cham.","Cordeiro, J.; Ribas, O.S.","Mato Grosso","Jangada","Serra das Araras, Fazenda Santa Elina","-56.489200592041","-15.2356004714966",NA,NA,"MBM260879",NA,NA,NA,NA,NA,NA,"33259","auto",NA,NA,NA,NA,NA
"137","2020-12-21 16:18:48-03","MBM","MBM","253114","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Pereira, R.; et al.; et al.","698","1992","06","09","Southern America","Brazil",NA,NA,NA,"MBM253114",NA,NA,"Cham.","Pereira, R.","Pernambuco","Exu","Exu","-39.7242012023926","-7.51194000244141",NA,NA,"MBM253114",NA,NA,NA,NA,NA,NA,"29194","auto",NA,NA,NA,NA,NA
"138","2020-12-21 16:18:48-03","MBM","MBM","108968","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Hatschbach, G.; et al.; et al.","50433","1986","06","16","Southern America","Brazil",NA,NA,NA,"MBM108968",NA,NA,"Cham.","Hatschbach, G.","Bahia","Brumado","Rodovia para Bom Jesus da Lapa","-41.6652984619141","-14.2035999298096",NA,NA,"MBM108968",NA,NA,NA,NA,NA,NA,"38387","auto",NA,NA,NA,NA,NA
"139","2020-12-21 16:18:48-03","MBM","MBM","55193","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Hatschbach, G.","40114","1977","07","25","Southern America","Brazil",NA,NA,NA,"MBM055193",NA,NA,"Cham.","Stapf, M.N.S.","Goiás","Piranhas","Piranhas, ca. 10km L","-51.8222007751465","-16.4269008636475",NA,NA,"MBM055193",NA,NA,NA,NA,NA,NA,"38194","auto",NA,NA,NA,NA,NA
"140","2020-12-21 16:18:48-03","MBM","MBM","214830","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","66888","1997","08","13","Southern America","Brazil",NA,NA,NA,"MBM214830",NA,NA,"Cham.","Förther, R.","Mato Grosso","Chapada dos Guimarães","Estrada Água Fria - Rio Manso, Rio Casca","-55.749698638916","-15.460599899292",NA,NA,"MBM214830",NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA
"141","2020-12-21 16:18:48-03","MBM","MBM","260878","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Caccantini, G.","884","1998","08","01","Southern America","Brazil",NA,NA,NA,"MBM260878",NA,NA,"Cham.","Cordeiro, J.; Ribas, O.S.","Mato Grosso","Jangada","Serra das Araras, Fazenda Santa Elina","-56.489200592041","-15.2356004714966",NA,NA,"MBM260878",NA,NA,NA,NA,NA,NA,"33259","auto",NA,NA,NA,NA,NA
"142","2020-12-21 16:18:48-03","MBM","MBM","251576","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Ybert, R.S.","169","1997","08","11","Southern America","Brazil",NA,NA,NA,"MBM251576",NA,NA,"Cham.",NA,"Mato Grosso","Jangada","Serra das Araras, Fazenda Santa Elina","-56.489200592041","-15.2356004714966",NA,NA,"MBM251576",NA,NA,NA,NA,NA,NA,"33259","auto",NA,NA,NA,NA,NA
"143","2020-12-21 16:18:48-03","MBM","MBM","260880","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Caccantini, G.; et al.; et al.","1303","1999","07","16","Southern America","Brazil",NA,NA,NA,"MBM260880",NA,NA,"Cham.","Cordeiro, J.; Ribas, O.S.","Mato Grosso","Jangada","Serra das Araras, Fazenda Santa Elina","-56.489200592041","-15.2356004714966",NA,NA,"MBM260880",NA,NA,NA,NA,NA,NA,"33259","auto",NA,NA,NA,NA,NA
