"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"44","2019-11-21 14:33:49-03","UFJF","CESJ","42304","PreservedSpecimen","Plantae","Angiosperma",NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeckeler","M.Alves","F.R.G. Salimena; K. Antunes; C.N. Matozinhos; O.J. Bastos Neto; P.H. Nobre","1324","2004","05","21","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Vilarejo do Funil.","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Erva, no campo rupestre. Inflorescências castanho-avermelhadas.","CESJ042304",NA,"20815","auto","2009",NA,"04","28",NA,NA,NA,NA,NA,NA
"45","2019-11-21 14:33:49-03","UFJF","CESJ","24254","PreservedSpecimen","Plantae","Angiosperma",NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeckeler","F.A. Vitta","L. Krieger; M.C. Brügger","CESJ24254",NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"CESJ024254",NA,"22051","auto","2009",NA,"07",NA,NA,NA,NA,NA,NA,NA
"46","2019-11-21 14:33:49-03","UFJF","CESJ","32223","PreservedSpecimen","Plantae","Angiosperma",NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeckeler","F.A. Vitta","G. Hatschbach","30043","1997","08","07","América do Sul","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,"Ao longo de córrego encachoeirado.","CESJ032223",NA,"31264","auto","2009",NA,"07",NA,NA,NA,NA,NA,NA,NA
"47","2019-11-27 13:47:28-03","UFS","ASE","28660A","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeckeler","Costa, SM","Eiten, G","6985","1965","11","29","Southern America","Brasil","Minas Gerais","Ouro Preto","Ca. 4km NE of city of Ouro Preto, at south base of Serra da Brígida, about 1/2km upstream from the waterfall, Cachoeira das Andorinhas. 20°21-22'S 43°28'-29'W","-43.2829","-20.2122",NA,NA,NA,"All specimens from one clump; Open rocky field with quartiztized sandstone pavements and projecting slabs, patches of thin soil, temporary pools,etc","ASE0000916","ASE0000916",NA,NA,"2014",NA,"05",NA,"-43.2829","-20.2122",NA,NA,NA,NA
"48","2019-11-27 13:47:28-03","UFS","ASE","26435","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeckeler","Costa, SM","Eiten, G; Eiten, LT","2321","1960","09","15","Southern America","Brasil","São Paulo","Santo André","Alto da Serra, REserved forest area in Serra de Moji. Ca. 1/2 Km. West of Paranapiacaba. (41 Km. due SE of center of São Paulo). Elfin thicket forest on exposed seaward slope, virgin vegetation. Covered with.","-46.3218","-23.3951",NA,NA,NA,"duplicatas: ASE, BHB, FLOR, FUEL, IBGE, INPA, TEPB, UB.","ASE0031113","ASE0031113",NA,NA,"2014",NA,"05",NA,"-46.3218","-23.3951",NA,NA,NA,NA
"49","2021-03-01 16:19:28-03","UNICAMP","UEC","196830","S","Plantae","Liliopsida",NA,"Cyperaceae","Cryptangium","claussenii","Cryptangium claussenii","C.B.Clarke",NA,"Costa, SM; Alencar, AC; Nascimento-Junior, JE","1271","2015","01","21",NA,"Brazil","Bahia","Palmeiras","Vale do Capão, Serra da Larguinha","-41.5588989257812","-12.5289001464844",NA,NA,NA,"Erva rizomatosa, ca. 60 cm. Estigma róseo. Aparentemente, flores femininas se desenvolvendo e senescendo antes das masculinas; Campo rupestre, próximo a riachos","UEC135359","UEC135359","20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:19:28-03","UNICAMP","UEC","203602","S","Plantae","Liliopsida",NA,"Cyperaceae","Cryptangium","claussenii","Cryptangium claussenii","C.B.Clarke",NA,"Costa, SM; Alencar, AC; Nascimento, JE","1272","2015","01","21",NA,"Brazil","Bahia","Palmeiras","Vale do Capão, Serra da Larguinha","-41.5588989257812","-12.5289001464844",NA,NA,NA,"Erva rizomatosa, ca. 60 cm. Estigma róseo escuro.; Campo rupestre, próximo a riacho","UEC190451","UEC190451","20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:19:28-03","UNICAMP","UEC","203609","S","Plantae","Liliopsida",NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeck.",NA,"Costa, SM; Alencar, AC; Nascimento, JE; Torres, EA","1080","2014","03","25",NA,"Brazil","Minas Gerais","São José do Rio Preto","Parque Estadual do Rio Preto",NA,NA,NA,NA,NA,"em rocha próximo a cachoeira","UEC190472","UEC190472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:19:28-03","UNICAMP","UEC","96802","S","Plantae","Liliopsida",NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeck.","Costa, SM","Goldenberg, R; Semir, J; Dutilh, JHA; Romero, R","506","1998","11","13",NA,"Brazil","Minas Gerais",NA,"Estrada Furnas - Capitólio",NA,NA,NA,NA,NA,"Planta 0,5 - 1m; inflorescências castanhas. Vegetação sobre canyon, às margens da represa de Furnas.","UEC075622","UEC075622",NA,NA,"2016",NA,"06",NA,NA,NA,NA,NA,NA,NA
"53","2019-08-20 09:59:36-03","UNICAMP","UEC","162659","S","Plantae","Liliopsida",NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeck.","Costa, SM","Roth, L","s.n.","1957","07","20",NA,"Brazil","Minas Gerais","Caeté","Serra da Piedade, Em formações densas do cerrado, na encosta da serra.","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"UEC038311","UEC038311","22051","auto","2016",NA,"06",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:19:28-03","UNICAMP","UEC","199928","S","Plantae","Liliopsida",NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeck.","Costa, SM","Costa, SM; Silva, AC; Nascimento, JE","1259","2014","11","22",NA,"Brazil","Minas Gerais","Diamantina","Conselheiro Mata, Cachoeiradas Fadas.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Campo rupestre","UEC199866","UEC199866","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-10 17:48:51-03","UNICAMP","UEC","162656","S","Plantae","Liliopsida",NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeck.","Costa, SM","Zappi, DC; Pirani, JR; Kawasaki, ML; Mello-Silva, R; Cavalcanti, TB","s.n.","1985","09","01",NA,"Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, Fazenda da Onça. No interior de mata ciliar.","-44.1721992492676","-17.7574996948242","1100","1100",NA,NA,"UEC038313","UEC038313","37503","auto","2016",NA,"06",NA,NA,NA,NA,NA,NA,NA
"56","2019-08-20 09:59:36-03","UNICAMP","UEC","203613","S","Plantae","Liliopsida",NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeck.","Costa, SM","Costa, SM; Silva, ACAS; Nascimento, JE","1249","2014","11","20",NA,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Pedra do Elefante - Barriga da Lua","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"UEC190468","UEC190468","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:19:28-03","UNICAMP","UEC","203617","S","Plantae","Liliopsida",NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeck.","Costa, SM","Costa, SM; Silva, ACAS; Nascimento, JE","1241","2014","11","19",NA,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Sede do IBAMA - Alto do Palácio","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Erva rizomatosa crescendo em touceiras próximas a cursos d'água, geralmente sobre briófitas; Campo rupestre. Solo arenoso-pedregoso.","UEC190464","UEC190464","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:19:28-03","UNICAMP","UEC","203615","S","Plantae","Liliopsida",NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeck.","Costa, SM","Costa, SM; Silva, ACAS; Nascimento, JE","1244","2014","11","19",NA,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Sede do IBAMA - Alto do Palácio","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Erva rizomatosa crescendo em touceiras próximas a cursos d'água, geralmente sobre briófitas; Campo rupestre. Solo arenoso-pedregoso.","UEC190466","UEC190466","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:19:28-03","UNICAMP","UEC","162657","S","Plantae","Liliopsida",NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeck.","Costa, SM","Pirani, JR; Rossi, L; Cordeiro, I; Mello-Silva, R","s.n.","1984","11","02",NA,"Brazil","Minas Gerais","São Tomé das Letras","Morro do Gavião, Campo rupestre.","-44.9852981567383","-21.7222003936768",NA,NA,NA,"Erva de 30 cm, entre rochas. Folhas em verticilo de 3. Flores castanhas.","UEC038314","UEC038314","16076","auto","2016",NA,"06",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-25 09:27:02-03","UNICAMP","UEC","16296","S","Plantae","Liliopsida",NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Nees) Kuntze",NA,"Cruz, ND; Shepherd, GJ; et al.","6478","1978","11","18",NA,"Brazil","Minas Gerais",NA,"Serra da Caraça, ca. 70Km a sudeste de Belo Horizonte, em direção à Carapuça.","-44.513036","-20.584431","1200","1700",NA,"Interior de mata. Erva até 3m.",NA,NA,NA,NA,NA,NA,NA,NA,"-44.513036","-20.584431",NA,NA,NA,NA
"61","2019-08-20 09:59:55-03","UNICAMP","UEC","16295","S","Plantae","Liliopsida",NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Nees) Kuntze",NA,"Davis, PH; Gibbs, PE; Kinoshita, LS; Semir, J; Andrade, JB","2309","1976","07","27",NA,"Brazil","Minas Gerais","Buenópolis","Serra do Cabral","-44.1800003051758","-17.8733005523682",NA,NA,NA,NA,"UEC025608","UEC025608","42854","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:19:34-03","UNICAMP","UEC","16294","S","Plantae","Liliopsida",NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Nees) Kuntze",NA,"Joly, AB; Semir, J","2996","1972","08","20",NA,"Brazil","Minas Gerais","Jaboticatubas","Km128 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro- Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,NA,"Margem riacho (bem inclinado). Altura 1,5m.","UEC025607","UEC025607","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-08-20 09:59:55-03","UNICAMP","UEC","162658","S","Plantae","Liliopsida",NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Nees) Kuntze","Costa, SM","Krieger, L; Brügger, MC","24254","1959","10","11",NA,"Brazil","Minas Gerais","Lima Duarte","Nascente do Pirapitinga, Na encosta de morro de arenito - em touceira.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"UEC038312","UEC038312","30417","auto","2017",NA,"05",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:19:34-03","UNICAMP","UEC","46897","S","Plantae","Liliopsida",NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Nees) Kuntze","Costa, SM","Semir, J; Martins, AB; Bernacci, LC; Dutilh, JHA","s.n.","1987","07","01",NA,"Brazil","Minas Gerais","São Tomé das Letras",NA,"-44.9852981567383","-21.7222003936768","1300","1300",NA,"Planta com ca. 1,5m. Flores ferrugíneas.; Crescendo junto às pedras, em local úmido.&nf;Campo rupestre.","UEC017730","UEC017730","16076","auto","2017",NA,"05",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:19:34-03","UNICAMP","UEC","47392","S","Plantae","Liliopsida",NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Nees) Kuntze","Costa, SM","Kinoshita, LS; Gouvêa, MA; Shepherd, GJ; Zickel, CS; Suda, CNK; et al.","19120","1987","07","01",NA,"Brazil","Minas Gerais","São Tomé das Letras","Rochas Metamórficas, Campo rupestre.","-44.9852981567383","-21.7222003936768","1300","1300",NA,"Erva de 60 cm altura.","UEC017728","UEC017728","16076","auto","2017",NA,"05",NA,NA,NA,NA,NA,NA,NA
"66","2019-11-06 09:54:53-03","UFOP","OUPR","26305","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cryptangium","claussenii","Cryptangium claussenii","C.B.Clarke","Cardoso, R.C.","Cardoso, R.C.; Da Silva, T.C.","111","2013","05","31",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto, Campo rupestre quartzítico","-43.520556","-20.363889",NA,NA,NA,"Erva, frutos marrons, cerca de 1m de altura",NA,NA,NA,NA,"2013",NA,"04","05","-43.520556","-20.363889",NA,NA,NA,NA
"67","2019-11-06 09:54:53-03","UFOP","OUPR","25783","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cryptangium","claussenii","Cryptangium claussenii","C.B.Clarke","Antônio-Silva, L.","Antônio-Silva, L.","357","2011","11","02",NA,"Brasil","Minas Gerais","Ouro Preto","Alto das Lajes, APA Morro da Queimada. Campo rupestre quartzítico","-43.5080986022949","-20.2875003814697","1206","1206",NA,"Erva aprox. 1m de altura, flores caramelo, heliófita",NA,NA,"44599","auto","2011",NA,"11","21",NA,NA,NA,NA,NA,NA
"68","2019-11-06 09:54:53-03","UFOP","OUPR","13058","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cryptangium","claussenii","Cryptangium claussenii","C.B.Clarke","Alves, M et al","Badini, J.","s.n.","1934",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Terreno pedregoso. Erva, flores pálidas",NA,NA,"44599","auto","2012",NA,"03",NA,NA,NA,NA,NA,NA,NA
"69","2019-11-06 09:54:53-03","UFOP","OUPR","20914","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeckeler","Messias, M.C.T.B.","Ataíde, E.S.","87","2007","07","19",NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira, Samarco - Alegria 7","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Herbáceo. Campo ferruginoso.",NA,NA,"44599","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-06 09:54:53-03","UFOP","OUPR","13073","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeckeler","Magalhães-Gomes","Magalhães-Gomes","s.n.","1895",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Em campo úmido. Erva",NA,NA,"44599","auto","1895",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-06 09:54:53-03","UFOP","OUPR","13076","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeckeler","Magalhães-Gomes","Magalhães-Gomes","s.n.","1895",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Itatiaia","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Em campo úmido. Erva",NA,NA,"44599","auto","1895",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-06 09:54:53-03","UFOP","OUPR","13072","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeckeler","Magalhães-Gomes, C.T.","Magalhães-Gomes, C.T.","s.n.","1895","12","22",NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto","1895",NA,"12","22",NA,NA,NA,NA,NA,NA
"73","2019-11-06 09:54:53-03","UFOP","OUPR","7468","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeckeler","Peron, M.V.","Peron, M.V.; Silva, J.L.","s.n.","1987","07","15",NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Itacolomi","-43.5080986022949","-20.2875003814697","1780","1780",NA,"Em campo rupestre quartzítico. Erva de 1m ca. Heliófilo. Entre rochas de quartzíto",NA,NA,"44599","auto","1987",NA,"07","15",NA,NA,NA,NA,NA,NA
"74","2019-11-06 09:54:53-03","UFOP","OUPR","13074","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeckeler","Magalhães-Gomes","Magalhães-Gomes, F.; Magalhães-Gomes, A. & Magalhães-Gomes, C.T.","s.n.","1892","08",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Taquaral","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto","1892",NA,"07",NA,NA,NA,NA,NA,NA,NA
"75","2019-11-06 09:54:53-03","UFOP","OUPR","13075","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cryptangium","minarum","Cryptangium minarum","(Nees) Boeckeler","Damazio, L.B.","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Taquaral","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:22:20-03","MBM","MBM","95070","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Lagenocarpus","clausseni","Lagenocarpus clausseni","(C.B. Clarke) H. Pfeiffer","Thomas, W.W.","Hatschbach, G.","48325","1984","09","17","Southern America","Brazil","Bahia","Mucugê","Rodovia para Andaraí","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"MBM095070","MBM095070","52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:22:20-03","MBM","MBM","27942","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","Nees","Koyama, T.","Koczicki, C.","302","1973","10","20","Southern America","Brazil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"MBM027942","MBM027942","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:22:20-03","MBM","MBM","22378","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","Nees","Vitta, F.A.","Hatschbach, G.","30043","1972","08","07","Southern America","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"MBM022378","MBM022378","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:22:20-03","MBM","MBM","22355","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","Nees","Pedersen, T.M.","Hatschbach, G.","29879","1972","07","05","Southern America","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"MBM022355","MBM022355","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:22:20-03","MBM","MBM","24933","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","Nees",NA,"Hatschbach, G.; Ahumada, L.Z.; Ahumada, L.Z.","31592","1973","02","14","Southern America","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, Fazenda Palácio","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"MBM024933","MBM024933","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2015-09-19 12:38:33-03","MNHN","RECOLNAT_MNHN_P","P00130065","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Boeck.) O.Kuntze","Koyams","Glaziou, A.",NA,"1887","11","19",NA,"Brésil",NA,NA,"Haut des Orgaos",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00130065' target='other'> <mi>dwc_moreinfo</mi></a>","P00130065","P00130065_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","17348",NA
"82","2015-09-03 22:29:08-03","MNHN","RECOLNAT_MNHN_P","P00130066","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Boeck.) O.Kuntze","Koyams","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00130066' target='other'> <mi>dwc_moreinfo</mi></a>","P00130066","P00130066_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","3140",NA
"83","2018-01-15 15:48:41-02","MNHN","RECOLNAT_MNHN_P","P00130067","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Boeck.) O.Kuntze","Koyams","Glaziou, A.",NA,"1877","6","7",NA,"Brésil",NA,NA,"Sommet de Tingua",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00130067' target='other'> <mi>dwc_moreinfo</mi></a>","P00130067","P00130067_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9041",NA
"84","2015-09-19 12:38:39-03","MNHN","RECOLNAT_MNHN_P","P00130068","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Boeck.) O.Kuntze",NA,"Glaziou, A.",NA,"1874","1","21",NA,"Brésil",NA,NA,"Alto Macahe",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00130068' target='other'> <mi>dwc_moreinfo</mi></a>","P00130068","P00130068_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","6923",NA
"85","2015-09-03 22:29:38-03","MNHN","RECOLNAT_MNHN_P","P00272373","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Boeck.) O.Kuntze","Koyama","Irwin, H.S.|Grear, J.W.|Souza, R.|dos Santos, R.R.",NA,"1966","2","10",NA,"Brésil",NA,NA,"Chapada dos Veadeiros, 20 km W Veadeiros, Goias",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00272373' target='other'> <mi>dwc_moreinfo</mi></a>","P00272373","P00272373_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12496",NA
"86","2015-09-03 22:29:38-03","MNHN","RECOLNAT_MNHN_P","P00272374","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Boeck.) O.Kuntze",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"in humidis Serra da Piedade",NA,NA,NA,NA,"hb","reçu le 3 janvier 1901 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00272374' target='other'> <mi>dwc_moreinfo</mi></a>","P00272374","P00272374_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2998",NA
"87","2015-09-03 22:29:39-03","MNHN","RECOLNAT_MNHN_P","P00272375","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Boeck.) O.Kuntze",NA,"Glaziou, A.",NA,"1890","7","28",NA,"Brésil",NA,NA,"Sommet de l'Itacolumy, Minas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00272375' target='other'> <mi>dwc_moreinfo</mi></a>","P00272375","P00272375_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18592",NA
"88","2015-09-03 22:29:39-03","MNHN","RECOLNAT_MNHN_P","P00272376","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Boeck.) O.Kuntze",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Serra de Carassa, Minas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00272376' target='other'> <mi>dwc_moreinfo</mi></a>","P00272376","P00272376_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"329",NA
"89","2015-09-19 12:39:38-03","MNHN","RECOLNAT_MNHN_P","P00272377","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Boeck.) O.Kuntze",NA,"Glaziou, A.|Warming, leg.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Serra de Piedade",NA,NA,NA,NA,"hb","donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00272377' target='other'> <mi>dwc_moreinfo</mi></a>","P00272377","P00272377_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34",NA
"90","2015-09-19 12:39:42-03","MNHN","RECOLNAT_MNHN_P","P00272378","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Boeck.) O.Kuntze",NA,"Glaziou, A.",NA,"1887","11","19",NA,"Brésil",NA,NA,"Haut des Orgaos",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00272378' target='other'> <mi>dwc_moreinfo</mi></a>","P00272378","P00272378_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17348",NA
"91","2015-09-19 12:39:45-03","MNHN","RECOLNAT_MNHN_P","P00272379","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Lagenocarpus","minarum","Lagenocarpus minarum","(Boeck.) O.Kuntze",NA,"Glaziou, A.",NA,"1887","11","19",NA,"Brésil",NA,NA,"Haut des Orgaos",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00272379' target='other'> <mi>dwc_moreinfo</mi></a>","P00272379","P00272379_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17348",NA
