"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"99","2015-09-04 15:49:22-03","MNHN","RECOLNAT_MNHN_P","P04518832","PreservedSpecimen",NA,"Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04518832' target='other'> <mi>dwc_moreinfo</mi></a>","P04518832",NA,NA,NA,NA,NA,NA,"Benth.",NA,"São Paulo",NA,NA,NA,"P04518832_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1127",NA,NA
"100","2015-09-26 03:59:23-03","MNHN","RECOLNAT_MNHN_P","P00648477","PreservedSpecimen",NA,"Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Gardner, G.",NA,"1838",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648477' target='other'> <mi>dwc_moreinfo</mi></a>","P00648477","isotype","Montagnes Organ",NA,NA,NA,NA,"Benth.","Bida",NA,NA,NA,NA,"P00648477_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"343",NA,NA
"101","2015-09-26 05:22:02-03","MNHN","RECOLNAT_MNHN_P","P00648478","PreservedSpecimen",NA,"Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Gardner, G.",NA,"1838",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648478' target='other'> <mi>dwc_moreinfo</mi></a>","P00648478","isotype","Montagnes Organ",NA,NA,NA,NA,"Benth.","Bida",NA,NA,NA,NA,"P00648478_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"343",NA,NA
"102","2015-09-04 15:49:22-03","MNHN","RECOLNAT_MNHN_P","P04518824","PreservedSpecimen",NA,"Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Miers",NA,NA,NA,NA,NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04518824' target='other'> <mi>dwc_moreinfo</mi></a>","P04518824",NA,"Brésil",NA,NA,NA,NA,"Benth.",NA,"Rio de Janeiro",NA,NA,NA,"P04518824_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-09-04 15:49:23-03","MNHN","RECOLNAT_MNHN_P","P04518864","PreservedSpecimen",NA,"Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04518864' target='other'> <mi>dwc_moreinfo</mi></a>","P04518864",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,"P04518864_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 48",NA,NA
"104","2015-09-04 15:49:23-03","MNHN","RECOLNAT_MNHN_P","P04518867","PreservedSpecimen",NA,"Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04518867' target='other'> <mi>dwc_moreinfo</mi></a>","P04518867",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,"P04518867_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-09-04 15:49:23-03","MNHN","RECOLNAT_MNHN_P","P04518868","PreservedSpecimen",NA,"Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04518868' target='other'> <mi>dwc_moreinfo</mi></a>","P04518868",NA,NA,NA,NA,NA,NA,"Benth.",NA,"São Paulo",NA,NA,NA,"P04518868_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1127",NA,NA
"106","2015-09-04 15:49:23-03","MNHN","RECOLNAT_MNHN_P","P04518869","PreservedSpecimen",NA,"Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04518869' target='other'> <mi>dwc_moreinfo</mi></a>","P04518869",NA,NA,NA,NA,NA,NA,"Benth.",NA,"São Paulo",NA,NA,NA,"P04518869_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C 1124",NA,NA
"107","2015-09-04 15:49:23-03","MNHN","RECOLNAT_MNHN_P","P04518870","PreservedSpecimen",NA,"Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04518870' target='other'> <mi>dwc_moreinfo</mi></a>","P04518870",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,"P04518870_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-09-04 15:49:22-03","MNHN","RECOLNAT_MNHN_P","P04518830","PreservedSpecimen",NA,"Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Glaziou",NA,"1880","11","10",NA,"Brasil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04518830' target='other'> <mi>dwc_moreinfo</mi></a>","P04518830",NA,"Alto Macahé",NA,NA,NA,NA,"Benth.",NA,"Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838","P04518830_01","33190","auto",NA,NA,NA,NA,NA,NA,NA,"11169 a",NA,NA
"109","2015-09-04 15:49:22-03","MNHN","RECOLNAT_MNHN_P","P04518825","PreservedSpecimen",NA,"Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Glaziou",NA,"1880","11","10",NA,"Brasil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04518825' target='other'> <mi>dwc_moreinfo</mi></a>","P04518825",NA,"Alto Macahé",NA,NA,NA,NA,"Benth.",NA,"Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838","P04518825_01","33190","auto",NA,NA,NA,NA,NA,NA,NA,"11169 a",NA,NA
"110","2015-09-04 19:52:07-03","MNHN","RECOLNAT_MNHN_P","P05278486","PreservedSpecimen",NA,"Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Kuhlmann, M.",NA,"1958","11","24",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05278486' target='other'> <mi>dwc_moreinfo</mi></a>","P05278486",NA,"Mata natural do Jardim Botânico, área oposta que está sendo estudado",NA,NA,NA,NA,"Benth.",NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273","P05278486_01","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2015-09-04 15:49:22-03","MNHN","RECOLNAT_MNHN_P","P04518833","PreservedSpecimen",NA,"Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Glaziou, A.",NA,"1868","4","2",NA,"Brasil","hb",NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04518833' target='other'> <mi>dwc_moreinfo</mi></a>","P04518833",NA,"Tijuca. Morro da Fazenda",NA,NA,NA,NA,"Benth.",NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","P04518833_01","57442","auto",NA,NA,NA,NA,NA,NA,NA,"2509",NA,NA
"112","2020-12-11 11:42:35-03","UFMG","BHCB","31125","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:42:35-03","UFMG","BHCB","34180","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-02-11 17:21:54-03","UFPR","UPCB","28473","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Athayde, S.F.","231","1995","01","07",NA,"Brasil",NA,NA,"Árvore, 6m, com fruto, comum em locais abertos e em áreas de capoeirão..",NA,NA,"Morro do Quitumbê ou do Costão",NA,NA,NA,NA,"Benth.","Bidá, A.","Paraná","Guaraqueçaba","-4.333333","-25.283333",NA,NA,NA,"1995","05","-4.333333","-25.283333",NA,NA,NA,NA,NA,NA
"115","2021-02-11 17:21:54-03","UFPR","UPCB","25954","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Thomas, L.D.","1544","1994","04","14",NA,"Brasil",NA,NA,"Flor branca com odor..",NA,NA,"BLOQUEADO",NA,NA,NA,NA,"Benth.","Bidá, A.","Espírito Santo","Santa Teresa",NA,NA,NA,NA,NA,"1996","02","9999","9999","07",NA,NA,NA,NA,NA
"116","2021-02-11 17:21:54-03","UFPR","UPCB","26190","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Hoehne, W.",NA,"1945","01","10",NA,"Brasil",NA,NA,NA,NA,NA,"Parque do Estado",NA,NA,NA,NA,"Benth.","Bidá, A.","São Paulo",NA,NA,NA,NA,NA,NA,"1996","04",NA,NA,"11",NA,NA,NA,NA,NA
"117","2021-02-11 17:21:54-03","UFPR","UPCB","27980","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Ivanauskas, N.M.","206","1995","06","20",NA,"Brasil",NA,NA,"Árvore, 9m, tronco creme, liso, fruto verde berilo. Floresta Atlântica..",NA,NA,"Estação Experiemntal do Instituto Agronômico",NA,NA,NA,NA,"Benth.","Bidá, A.","São Paulo","Pariquera-Açu","-47.876944","-24.608333",NA,NA,NA,"1996","08","-47.876944","-24.608333","27",NA,NA,NA,NA,NA
"118","2021-02-11 17:21:54-03","UFPR","UPCB","28003","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Ivanauskas, N.M.","553","1995","11","12",NA,"Brasil",NA,NA,"Árvore, 9m, flor branca, em botão. Floresta Atlântica..",NA,NA,"Estação Experiemental do Instituto Agronômico",NA,NA,NA,NA,"Benth.","Bidá, A.","São Paulo","Pariquera-Açu","-47.876944","-24.608333",NA,NA,NA,"1996","08","-47.876944","-24.608333","27",NA,NA,NA,NA,NA
"119","2021-02-11 17:21:54-03","UFPR","UPCB","30533","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Koscinski, M.",NA,"1937","12",NA,NA,"Brasil",NA,NA,NA,NA,NA,"Serra da Cantareira",NA,NA,NA,NA,"Benth.","Bidá, A.","São Paulo",NA,NA,NA,NA,NA,NA,"1996","05",NA,NA,"23",NA,NA,NA,NA,NA
"120","2021-02-11 17:21:54-03","UFPR","UPCB","44788","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Goldenberg, R.","518","2001","11","05",NA,"Brasil",NA,NA,"Árvore 3,5m alt., com flores alvas..",NA,NA,NA,NA,NA,NA,NA,"Benth.","Goldenberg, R.","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,"12577","auto","2001","01",NA,NA,"01",NA,NA,NA,NA,NA
"121","2021-02-11 17:21:54-03","UFPR","UPCB","26004","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Gomes da Silva, S.J.","187","1990","12","16",NA,"Brasil",NA,NA,"Árvore, 20m x 40cm, depois ramificada em 3 na base, botão e flor creme-esverdeada, fruto imaturo verde..",NA,NA,"Estação Ecológica Juría- Itatins, Serra da Juréia, trilha do Imperador, próximo à Cachoeira do Senhor",NA,NA,NA,NA,"Benth.","Bidá, A.","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,"55628","auto","1996","03",NA,NA,"11",NA,NA,NA,NA,NA
"122","2021-02-11 17:21:54-03","UFPR","UPCB","26189","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Jung-Mendaçolli, S.L","565","1983","05","25",NA,"Brasil",NA,NA,"Árvore, ca. 6m, fruto imaturo verde, maduro negro. Mata..",NA,NA,"Ilha do Cardoso",NA,NA,NA,NA,"Benth.","Bidá, A.","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,"37574","auto","1996","04",NA,NA,"11",NA,NA,NA,NA,NA
"123","2021-02-11 17:21:54-03","UFPR","UPCB","30934","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Martuscelli, P.","1042","1990","05","31",NA,"Brasil",NA,NA,"Árvore, ca. 7m, fruto maduro verde abacate, semente preta..",NA,NA,"Ilha do Cardoso, mata de encosta do Morro Pereirinha- Trapiche, atrás do sambaqui.",NA,NA,NA,NA,"Benth.","Bidá, A.","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,"37574","auto","1997","06",NA,NA,"24",NA,NA,NA,NA,NA
"124","2021-02-11 17:21:54-03","UFPR","UPCB","30933","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Martuscelli, P.","1061","1990","08","01",NA,"Brasil",NA,NA,"Árvore, ca. 1m, fruto maduro vinoso-escuro..",NA,NA,"Ilha do Cardoso, Tanque Rafael, Morro do Pereirinha",NA,NA,NA,NA,"Benth.","Bidá, A.","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,"37574","auto","1997","06",NA,NA,"24",NA,NA,NA,NA,NA
"125","2021-02-11 17:21:54-03","UFPR","UPCB","26188","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Ferreira, S.","303","1990","11","28",NA,"Brasil",NA,NA,"Árvore, 15m, flor branca..",NA,NA,"Ilha do Cardoso, trilha da Bomba",NA,NA,NA,NA,"Benth.","Bidá, A.","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,"37574","auto","1996","04",NA,NA,"11",NA,NA,NA,NA,NA
"126","2021-02-11 17:21:54-03","UFPR","UPCB","27982","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Moraes, P.L.R.","912","1994","04","22",NA,"Brasil",NA,NA,"Árvore, ca 8m, fruto verde. Borda de mata..",NA,NA,"Parque EStadual de Carlos Botelho",NA,NA,NA,NA,"Benth.","Bidá, A.","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,"27904","auto","1996","08",NA,NA,"27",NA,NA,NA,NA,NA
"127","2021-02-11 17:21:54-03","UFPR","UPCB","30510","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Hernández, H.M.","30114","1993","11","14",NA,"Brasil",NA,NA,"Árvore, 8m..",NA,NA,"Praia Vermelha do meio",NA,NA,NA,NA,"Benth.","Bidá, A.","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,"34265","auto","1997","04",NA,NA,"24",NA,NA,NA,NA,NA
"128","2021-02-11 17:21:54-03","UFPR","UPCB","22998","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Cervi, A.C.",NA,"1986","12","05",NA,"Brasil",NA,NA,"Árvore, 6-7m, flor alva..",NA,NA,"Reserva Biológica de Sapitanduva",NA,NA,NA,NA,"Benth.","Bidá, A.","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,"38300","auto","1996","04",NA,NA,"11",NA,NA,NA,NA,NA
"129","2021-02-11 17:21:54-03","UFPR","UPCB","29865","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Cervi, A.C.","3616","1992","12","20",NA,"Brasil",NA,NA,"Árvore..",NA,NA,"Reserva Biológica de Sapitanduva.",NA,NA,NA,NA,"Benth.","Bidá, A.","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,"38300","auto","1997","03",NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-11 17:21:54-03","UFPR","UPCB","28098","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Hatschbach, G.","40654","1977","12","28",NA,"Brasil",NA,NA,"Árvore, 8m, flor alva, odorífera. Mata pluvial..",NA,NA,"Rio Bromado",NA,NA,NA,NA,"Benth.","Bidá, A.","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,"30514","auto","1995","01",NA,NA,"01",NA,NA,NA,NA,NA
"131","2021-02-11 17:21:54-03","UFPR","UPCB","9802","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Hatschbach, G.","25411","1970","11","17",NA,"Brasil",NA,NA,"Arvoreta, 5m, flor alva perfumada. Mata de galeria..",NA,NA,"Tijuco Preto",NA,NA,NA,NA,"Benth.","Hatschbach, G.","Paraná","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,"37171","auto","1971","11",NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","3384995","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","J.M. Silva","Silva 2701","1998",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Serra da Praa, trilha para a Torre da Prata. Mun. Mooretes.",NA,NA,NA,NA,"Benth.","G. hatschbach","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","3390444","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","J.M. Silva","Silva 2287","1997",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Picada de Eng. lange a Estacao marumbi. Mun. Morretes.",NA,NA,NA,NA,"Benth.","G. hatschbach","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","18358","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","G. Hatschbach",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 8 m, flores alvas, odoríferas;",NA,NA,"rio bromado",NA,NA,"Tracheophyta","Ericales","Benth.","A. Bidá","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,"30514","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"135","2016-04-04 17:00:41-03","UNIOESTE","UNOP","1529","S","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Goldenberg, R.","518","2001","11","05",NA,"Brasil",NA,NA,"Árvore 3,5m alt., com flores alvas.",NA,NA,NA,NA,NA,NA,NA,"Benth.","Goldenberg, R.","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,"12577","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2018-09-12 14:48:36-03","UNIOESTE","UNOP","3183","S","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Caxambu, M.G.; et al.; et al.","4032","2012","04","28",NA,"Brasil",NA,NA,"Árvore ca. 4 m. Frutos imaturos verdes e maduros pretos. - Relevo: suave-ondulado - Vegetação: Floresta Ombrófila Densa submontana.",NA,NA,"Propriedade do Sr. Flávio","32","32",NA,NA,"Benth.","Barboza, E.; Larocca, P.","São Paulo","Pariquera-Açu","-47.858906","-24.808903",NA,NA,NA,"2012",NA,"-47.858906","-24.808903",NA,NA,NA,NA,NA,NA
"137","2020-08-31 08:55:04-03","INPA","INPA","200615","S","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Silva, JM da","2704","1998","12","15","Southern America","Brasil",NA,NA,NA,"INPA0200615",NA,"Serra da Prata, trilha para a Torre da Prata.",NA,NA,"Dicotyledon Asterids","Ericales","Benth.","Hatschbach, GG","Paraná","Morretes","-48.834400177002","-25.476900100708","INPA0200615 INPA0200615_e","30514","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-01-10 20:43:22-03","INPA","INPA","185995","S","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Cervi, AC","UPCB22998","1986","12","05","Southern America","Brasil",NA,NA,NA,"INPA0185995",NA,"Reserva Biológica de Sapitanduva",NA,NA,"Dicotyledon Asterids","Ericales","Benth.","Bidá, A","Paraná","Antonina","-48.7118988037109","-25.4286003112793","INPA0185995 INPA0185995_e","38300","auto","1986","12",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","10300",NA,"Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","L. D. Thomaz","1544","1994","04","14",NA,"Brasil",NA,NA,"Não amostrada, na trilha principal próximo ao número 39, 18m de altura, flores brancas com odor.","MBML010300",NA,"Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"Benth.","A. Bidá/1996","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"140","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","42082",NA,"Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","C. Urbanetz; Mariuza;Domingos;Lelo","270","2003","12","18",NA,"Brasil",NA,NA,"Árvore de 15m, flores brancas","MBML042082",NA,"Fazenda Folha Larga, trilha do espigão","30","30",NA,NA,"Benth.","J.L.M. Aranha Filho","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-07-15 14:43:46-03","UNESP-RC","HRCB","75046","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Vergne",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Parque Estadual do Jurupará",NA,NA,NA,NA,"Benth.","M.C. Vergne","São Paulo","Piedade","-47.4199981689453","-23.7099990844727",NA,"30307","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2017-11-24 14:12:33-02","UFLA","ESAL","1298","S","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Hoehne, FC","23.847",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,"Jardim Botânico",NA,NA,NA,NA,"Benth.","F. C. Hoehne","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2017-11-24 14:12:33-02","UFLA","ESAL","18856","S","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Van den Berg, E","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; Floresta",NA,NA,"rio das antas",NA,NA,NA,NA,"Benth.","Eduardo Van den Berg","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-01-26 14:13:01-03","CPACT","ECT","2406","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","R.Wasum; G.Heiden | D.Alessandretti","3178","2005","11","07",NA,"Brasil",NA,NA,NA,"ECT0002406",NA,"Rio Bonito em orla da mata. Coordenadas geográficas obtidas a partir dos dados de localidade, Rio Bonito.","1027","1027","Embryophyta",NA,"Benth.","S.F.Smith","Paraná","Mallet","-50.916667","-25.749722","ECT0002406",NA,NA,"2006","05","50º55'W","25º44'59''S","01",NA,NA,NA,NA,NA
"145","2021-01-26 14:13:01-03","CPACT","ECT","2405","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","R.Wasum; G.Heiden | D.Alessandretti","3109","2005","11","06",NA,"Brasil",NA,NA,NA,"ECT0002405",NA,"Pedra da Gruta do Monge em orla da mata. Coordenadas geográficas obtidas a partir dos dados de localidade, Gruta do Monge.","888","888","Embryophyta",NA,"Benth.","S.F.Smith","Paraná","Lapa","-49.701667","-25.759167","ECT0002405",NA,NA,"2006","02","49º42'6''W","25º45'33''S","01",NA,NA,NA,NA,NA
"146","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Riedel, --","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Brasilia.",NA,NA,NA,"Ebenales","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"147","2020-09-12 05:00:02-03","US","US","2573478","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","L. Smith & R. M. Klein","13225","1964","11","13","South America","Brazil",NA,NA,NA,"US03135726",NA,"Mun. Guaraciaba: Forest, Liso.","400","600",NA,"Ebenales","Benth.",NA,"Santa Catarina",NA,"-53.57","-26.53","US03135726_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US","2573470","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","L. Smith & R. M. Klein","13516","1964","12","4","South America","Brazil",NA,NA,NA,"US03135724",NA,"Mun. Agua Doce: Fazenda Esperança, Campos de Palmas. 6 km south of Horzonte.","1100","1200",NA,"Ebenales","Benth.",NA,"Santa Catarina",NA,"-51.62","-26.63","US03135724_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US","1421169","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","J. Miers","343",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US03135738",NA,"Organ Mountains.",NA,NA,NA,"Ebenales","Benth.",NA,"Rio de Janeiro",NA,NA,NA,"US03135738_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"150","2020-09-12 05:00:02-03","US","US","2541861","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","R. Braga","1500/161159",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US03135722",NA,"Procedência Lapa.",NA,NA,NA,"Ebenales","Benth.",NA,"Paraná",NA,NA,NA,"US03135722_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
