"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","typeStatus"
"102","2019-05-23 11:07:37-03","UFLA","ESAL","12799","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Pereira, SC; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 7.0; branca;; floresta",NA,NA,NA,"Reissek",NA,"Minas Gerais","Fazenda Patrimônio",NA,"Madre de Deus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-05-23 11:07:37-03","UFLA","ESAL","14271","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Márcio S. Santana","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 8.0; ;; cerrado",NA,NA,NA,"Reissek",NA,"Minas Gerais","Campus da ESAL",NA,"Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-05-23 11:07:37-03","UFLA","ESAL","17444","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Souza, JS","11",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Reissek",NA,"Minas Gerais","Mata do Capivari",NA,"Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-05-23 11:07:37-03","UFLA","ESAL","17805","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Pinto, JRR","175",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 3,5 M; ;; floresta",NA,NA,NA,"Reissek","Ary T. Oliveira Filho","Mato Grosso","Parque N. da Chapada dos Guimarães, MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-05-23 11:07:37-03","UFLA","ESAL","18206","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Castro, GC","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Reissek","van den Berg","Minas Gerais","Sistema corredor/fragmento",NA,"Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-05-23 11:07:37-03","UFLA","ESAL","19344","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Reissek","Ary Teixeira de Oliveira-Filho","Minas Gerais","Mata da Subestação",NA,"Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-05-23 11:07:37-03","UFLA","ESAL","19355","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Reissek","Ary Teixeira de Oliveira-Filho","Minas Gerais","Mata da Subestação",NA,"Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-05-23 11:07:37-03","UFLA","ESAL","19408","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Reissek","Ary Teixeira de Oliveira - Filho","Minas Gerais","Mata da Lagoa",NA,"Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-05-23 11:07:37-03","UFLA","ESAL","3573","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Amauri A. Alvarenga et alii","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 3.0; ;; cerrado",NA,NA,NA,"Reissek",NA,"Minas Gerais",NA,NA,"Alpinópolis","-46.3880996704102","-20.8635997772217","22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-05-23 11:07:37-03","UFLA","ESAL","21329","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Silva, AF; José C.Martins, Alessandra","448",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2m; secas axilares em fascículos;",NA,NA,NA,"Reissek",NA,"Minas Gerais","Reserva do Boqueirão",NA,"Ingaí","-44.9171981811523","-21.4011001586914","16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-05-23 11:07:37-03","UFLA","ESAL","14863","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 10.5; ;; floresta",NA,NA,NA,"Reissek",NA,"Minas Gerais","Mata Camarinha",NA,"Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479","auto",NA,NA,"5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-05-23 11:07:37-03","UFLA","ESAL","16380","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Rodrigues, LA; et al.","216",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 8m; ;; floresta",NA,NA,NA,"Reissek",NA,"Minas Gerais","Mata do Galego",NA,"Luminárias","-44.9033012390137","-21.511100769043","19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-05-23 11:07:37-03","UFLA","ESAL","17067","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Carvalho, WAC","14",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 7m; ;; floresta",NA,NA,NA,"Reissek","Oliveira-Filho, AT","Minas Gerais",NA,NA,"Piedade do Rio Grande","-44.1960983276367","-21.468599319458","15268","auto",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-06-10 10:10:07-03","FZB-BH","BHZB","11459","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Rezende, S.G.","5208","2015","07","29",NA,"Brasil",NA,NA,"com duplicataData correta 23 /10 /2015",NA,NA,NA,NA,NA,"MG","Região do distrito de Camargos",NA,"Mariana","-43.4160995483398","-20.377799987793","33524","auto","43° 22' 42''","20° 15' 50''","770","770",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-06-10 10:10:08-03","FZB-BH","BHZB","8439","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Santos, S.A.",NA,"2011","12","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"MG","FZB-BH",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-06-10 10:10:08-03","FZB-BH","BHZB","5146","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Santos, V.M.",NA,"2005","01","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"MG","FZB/BH",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-06-10 10:10:08-03","FZB-BH","BHZB","7462","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Felix, D.F.",NA,"2009","03","27",NA,"Brasil",NA,NA,"Três sementes por fruto (parece ser tri-carpelar). Com duplicata. Anteriormente identificada como Casearia sp por P.Viana em 09/2012",NA,NA,NA,NA,NA,"MG","FZBBH/ Próximo à Lanchonete da Tereza",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711","17082","auto",NA,NA,NA,NA,"2012","09",NA,NA,NA,NA,NA,NA,NA
"119","2020-09-12 05:00:02-03","US","US","1380723","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","A. F. Regnell","II 62","1875","5",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01859373",NA,"Celastrales","Reissek",NA,"Minas Gerais",NA,"US01859373_01 US01859373_02","Caldas","-46.386100769043","-21.9235992431641","25710","auto",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"120","2020-09-12 05:00:02-03","US","US","3082517","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","G. Hatschbach","37369","1975","11","14","South America - Neotropics","Brazil",NA,NA,NA,"US01859372",NA,"Celastrales","Reissek",NA,"Mato Grosso","Arredores","US01859372_01 US01859372_02","Chapada dos Guimarães","-55.749698638916","-15.460599899292","107042","auto",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"121","2020-09-12 05:00:02-03","US","US","3741304","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","C. Baez, T. Lima, P. da Rosa, M. Moraes, L. Moraes, D. Maurenza, R. Negrão, Girso & Rafael","693","2016","8","8","South America","Brazil",NA,NA,NA,"US01967720",NA,"Celastrales","Reissek",NA,"Río de Janeiro","Silva Jardim. Área de Proteção Ambiental de Macaé de Cima.Rio Bonito de Macaé de Cima. Pico da Valutina (Velutina's Ridge). Entrada pela Reserva Biológica do Matão.",NA,NA,"-42.5044","-22.4386",NA,NA,NA,NA,"1171",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"122","2020-09-02 16:20:16-03","Cenargen","CEN","102274","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","A.T. Oliveira Filho",NA,"2000","09","08",NA,"Brasil","Exsicatas",NA,"Doação Herbário - ESAL - Depto. Biologia /UFLA - Lavras - MG (16.223)","CEN00102274",NA,NA,"Reissek",NA,"MG","Chapada das Perdizes","CEN00102274","CARRANCAS","-44.6425018310547","-21.4874992370605","21143","auto",NA,NA,"1500","1500",NA,NA,NA,NA,NA,NA,NA,"1",NA
"123","2019-11-13 11:15:32-03","USP","SPF","86183","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Leoni, LS","2490","1994","03","13",NA,"Brasil",NA,NA,NA,"SPF00086183",NA,NA,"Reissek","Groppo, M","Minas Gerais","Bom Jesus do Madeira.","SPF00086183",NA,"-42.416667","-20.716667",NA,NA,"-42.416667","-20.716667","850","850","1996","07",NA,NA,NA,NA,NA,NA,NA
"124","2019-11-13 11:15:32-03","USP","SPF","161503","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Duarte, AP","12165","1969","12","19",NA,"Brasil",NA,NA,NA,"SPF00161503",NA,NA,"Reissek","Anônimo","Minas Gerais","Estação de Enologia do Ministério da Agricultura.",NA,"Baependi","-44.8899993896484","-21.9589004516602","29865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-13 11:15:32-03","USP","SPF","113700","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Paula, A","s.n.","1994","09","11",NA,"Brasil",NA,NA,NA,"SPF00113700",NA,NA,"Reissek","Groppo, M","Minas Gerais","Universidade Federal de Viçosa, Jardim Botânico.","SPF00113700","Viçosa","-42.8819007873535","-20.7539005279541","13937","auto",NA,NA,NA,NA,"1996","09",NA,NA,NA,NA,NA,NA,NA
"126","2021-03-15 18:25:04-03","USP","SPF","113701","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Paula, A","s.n.","1994","01","16",NA,"Brasil",NA,NA,"Casca fina, alburno branco com oxidação rápida, cicatrizes proeminentes.","SPF00113701",NA,NA,"Reissek","Groppo, M","Minas Gerais","Universidade Federal de Viçosa, Jardim Botânico.","SPF00113701","Viçosa","-42.8819007873535","-20.7539005279541","13937","auto",NA,NA,NA,NA,"1996","09",NA,NA,NA,NA,NA,NA,NA
"127","2019-11-13 11:15:32-03","USP","SPF","124940","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Amaral, A","1837","1974","12","06",NA,"Brasil",NA,NA,NA,"SPF00124940",NA,NA,"Reissek","Groppo, M","São Paulo","Distrito de Rubião Júnior.","SPF00124940","Botucatu","-48.439998626709","-22.8799991607666","40412","auto",NA,NA,"870","870","1997","12",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-13 11:15:32-03","USP","SPF","124946","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Campos, CJ","s.n.","1992","06","24",NA,"Brasil",NA,NA,NA,"SPF00124946",NA,NA,"Reissek","Groppo, M","São Paulo","Distrito de Rubião Júnior, Jardim Botânico, Campos de Botucatu.","SPF00124946","Botucatu","-48.439998626709","-22.8799991607666","40412","auto",NA,NA,NA,NA,"1997","12",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-13 11:15:32-03","USP","SPF","99925","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Bernacci, LC","43","1994","04","12",NA,"Brasil",NA,NA,NA,"SPF00099925",NA,NA,"Reissek","Groppo, M","São Paulo","Estação Experimental do IAC","SPF00099925","Jundiaí","-46.8800010681152","-23.1800003051758","17840","auto",NA,NA,NA,NA,"1996","02",NA,NA,NA,NA,NA,NA,NA
"130","2019-10-07 09:10:53-03","UEFS","HUEFS","79419","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Duarte, A.P.","12165","1969","12","19",NA,"Brasil",NA,NA,NA,"HUEFS0079419","Angiospermae","Aquifoliales","Reissek",NA,"Minas Gerais","Estação de Enologia do Ministério da Agricultura.","HUEFS0079419","Baependi","-44.8899993896484","-21.9589004516602","29865","auto",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"131","2019-10-07 09:10:53-03","UEFS","HUEFS","83334","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Castro, R.M.","1019","2004","05","08",NA,"Brasil",NA,NA,NA,"HUEFS0083334","Angiospermae","Aquifoliales","Reissek","R.M.Santos","Bahia","Fazenda Vaccaria.","HUEFS0083334","Rio de Contas","-42.4","-13.816667",NA,NA,"42W24'","13S49'",NA,NA,"2007","07",NA,"Asteranae",NA,NA,NA,NA,NA
"132","2019-12-04 16:39:40-03","FFCLRP","SPFR","10334","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Salviani, E.R. ; Lorenzi, H.","115","1998","07","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","Salviani, E.R. & Lorenzi, H.","Minas Gerais","Bosque Luz de Campos",NA,"São Sebastião do Paraíso","-46.985194","-20.925267",NA,NA,"46o59'06,70''W","20o55'30,96''S",NA,NA,"1998","07","08",NA,NA,NA,NA,NA,NA
"133","2019-12-04 16:39:40-03","FFCLRP","SPFR","14804","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Sobral,L.; Barbosa,A.M., Castro, D.G., Teixeira,L.R.","14468","2011","11","26",NA,"Brasil",NA,NA,"Em beira de Mata.",NA,NA,NA,"Reissek","Sobral,M.","Minas Gerais","Serra de São José",NA,"Prados",NA,"-21.070833",NA,NA,"44°08.46''W","21°04.25'S","1260","1260","2011",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-12-04 16:39:40-03","FFCLRP","SPFR","14804","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Sobral, M.; Barbosa, A.M.; Castro, D.G.; Teixeira, L.R.","14468","2011","11","26",NA,"Brasil",NA,NA,"Beira de mata",NA,NA,NA,"Reissek",NA,"Minas Gerais","Serra de São José",NA,"Prados","-44.141",NA,NA,NA,"44o08,46'W","21o04'25'S","1260","1260",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-12-04 16:39:40-03","FFCLRP","SPFR","14805","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Sobral, M.; Guimarães R.; Teixeira, L.R.","13271","2010","06","02",NA,"Brasil",NA,NA,"Beira de mata",NA,NA,NA,"Reissek","Groppo, M.","Minas Gerais","Trilha da Pedreira, Serra de São José",NA,"Prados","-44.110056","-21.06525",NA,NA,"44o06'36,2''W","21o03'54,9''S","1241","1241","2013",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-12-04 16:39:40-03","FFCLRP","SPFR","15192","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Beltrati, C.M","49","1983","12","07",NA,"Brasil",NA,NA,"Mata",NA,NA,NA,"Reissek","Furlan, A.","São Paulo","Fazenda São José",NA,"Rio Claro","-47.491119","-22.333897",NA,NA,"47o29'28,03''W","22o20'02,03''S",NA,NA,"1983","12","20",NA,NA,NA,NA,NA,NA
"137","2019-12-04 16:39:40-03","FFCLRP","SPFR","15193","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Pagano","454","1982","11","26",NA,"Brasil",NA,NA,"Mata",NA,NA,NA,"Reissek","Filho, H.F.L.","São Paulo","Fazenda São José",NA,"Rio Claro","-47.491119","-22.333897",NA,NA,"47o29'28,03''W","22o20'02,03''S",NA,NA,"1983","04",NA,NA,NA,NA,NA,NA,NA
"138","2019-12-04 16:39:40-03","FFCLRP","SPFR","15198","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Cesar.; Pagano","35","1981","06","30",NA,"Brasil",NA,NA,"Cerrado",NA,NA,NA,"Reissek","Filho, H.F.L.","São Paulo","Cerrado de Corumbataí",NA,"Corumbataí","-47.623289","-22.223331",NA,NA,"47o37'23,84''W","22o13'23,99''S",NA,NA,"1983","06","15",NA,NA,NA,NA,NA,NA
"139","2019-12-04 16:39:40-03","FFCLRP","SPFR","15664","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Solidoro,M.L.C.V.; da Cunha,C.F., Solidoro,P.V., Videira,C.",NA,"2000","07","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","Groppo,M.","Rio de Janeiro","Distrito Barão de Jurapanã, Fazenda Santa Mônica, curral de Santa Mariana, picada para o Sabino, antes da subida do atalho.",NA,"Valença","-43.716667","-22.35",NA,NA,"43°43'00''W","22°21'00''S",NA,NA,"2011","07","11",NA,NA,NA,NA,NA,NA
"140","2019-12-04 16:39:40-03","FFCLRP","SPFR","14805","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Sobral,L.; Guimarães,R., Teixeira,L.R.","13271",NA,NA,NA,NA,"Brasil",NA,NA,"Em beira de Mata.",NA,NA,NA,"Reissek","Groppo,M.","Minas Gerais","Trilha da Pedreira, Serra de São José",NA,"Prado","-44.110056","-21.06525",NA,NA,"44°06'36.2''W","21°03'54.9''S","1241","1241","2013",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-12-04 16:39:40-03","FFCLRP","SPFR","15664","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Solidoro, M.L.C.; Cunha, C.F.;Solidoro,P.V.",NA,"2000","07","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","Groppo, M.","Rio de Janeiro","Distrito Barão de Juparanã, Fazenda Santa Monica, curral de Santa Mariana, picada para o Sabino, antes da subida para o atalho",NA,"Valenã","-43.716667",NA,NA,NA,"43o43'00''W","22o21'00'S",NA,NA,"2011","07","11",NA,NA,NA,NA,NA,NA
"142","2019-12-04 16:39:40-03","FFCLRP","SPFR","10334","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Salviani,E.R.; Lorenzi,H.","115","1998","07","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","Groppo,M.","Minas Gerais","Bosque Luz de Campos",NA,"São Sebastião do Paraíso","-46.9914016723633","-20.9169006347656","24792","auto",NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-12-04 16:39:40-03","FFCLRP","SPFR","15198","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Cesar & Pagano","35","1981","06","30",NA,"Brasil",NA,NA,"Cerrado",NA,NA,NA,"Reissek","Filho,H.F.L.","São Paulo","Cerrado de Corumbataí",NA,"Corumbataí","-47.6199989318848","-22.2199993133545","14989","auto",NA,NA,NA,NA,"1983","06","15",NA,NA,NA,NA,NA,NA
"144","2019-12-04 16:39:40-03","FFCLRP","SPFR","15193","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Pagano","454","1982","11","26",NA,"Brasil",NA,NA,"Mata",NA,NA,NA,"Reissek","Filho,H.F.L.","São Paulo","Fazenda São José",NA,"Rio Claro","-47.560001373291","-22.4099998474121","21773","auto",NA,NA,NA,NA,"1983","04",NA,NA,NA,NA,NA,NA,NA
"145","2019-12-04 16:39:40-03","FFCLRP","SPFR","15192","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Beltrati,C.M.","49","1983","12","07",NA,"Brasil",NA,NA,"Mata",NA,NA,NA,"Reissek","Furlan,A.","São Paulo","Fazenda São José",NA,"Rio Claro","-47.560001373291","-22.4099998474121","21773","auto",NA,NA,NA,NA,"1983","12","20",NA,NA,NA,NA,NA,NA
"146","2018-04-04 16:36:47-03","F","FMNH-SEEDPLANTS","V0426924F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Mello Barreto","8467","1937","3","9","South America","Brazil",NA,NA,NA,"V0426924F","Spermatophyta",NA,NA,"RRC ID Flag","Minas Gerais",NA,"V0426924F_01 V0426924F_02",NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"8467",NA,NA,NA
"147","2017-12-11 16:58:37-02","F","FMNH-SEEDPLANTS","V0426989F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","J. E. B. Warming",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0426989F","Spermatophyta",NA,NA,NA,NA,NA,"V0426989F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"148","2019-09-04 19:31:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia glaziovii","A. Glaziou","1284",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"glaziovii",NA,"Type [status unknown]"
"149","2019-01-25 15:38:22-02","IAC","IAC","27155","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","J.C. Novaes","s/nº","1894","10","15",NA,"Brasil",NA,NA,"doada por José de Campos Novaes",NA,NA,NA,"Reissek","R.A.G. Viani","São Paulo",NA,NA,"Campinas","-47.0608","-22.9056",NA,NA,"-47.0608","-22.9056",NA,NA,"2004","10","15",NA,NA,NA,NA,NA,NA
"150","2019-01-25 15:38:22-02","IAC","IAC","27212","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","s/col.","s/nº",NA,NA,NA,NA,NA,NA,NA,"doada por José de Campos Novaes",NA,NA,NA,"Reissek","R.A.G. Viani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","10","15",NA,NA,NA,NA,NA,NA
"151","2019-01-25 15:38:22-02","IAC","IAC","33945","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","A.M.G. Azevedo-Tozzi & A.L.B. Sartori","10","1994","11","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","E. Ramos & R.B. Torres","São Paulo","Sitio Nossa Senhora do Carmo",NA,"Cássia dos Coqueiros","-47.1667","-21.2833",NA,NA,"-47.1667","-21.2833",NA,NA,"2004","06","09",NA,NA,NA,NA,NA,NA
"152","2019-01-25 15:38:22-02","IAC","IAC","44896","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","J.A.M.A. Gomes & J. Pena Filho","5","2004","07","16",NA,"Brasil",NA,NA,"ind. 556 fitossoc.",NA,NA,NA,"Reissek","J.A.M.A. Gomes & J. Pena Filho","São Paulo","Bosque dos Jequitibás",NA,"Campinas","-47.042331","-22.801017",NA,NA,"-47.042331","-22.801017",NA,NA,"2004","07","16",NA,NA,NA,NA,NA,NA
"153","2019-01-25 15:38:22-02","IAC","IAC","46040","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","R.B. Torres; E.G. Lima; A. Simão; E.L. João & T.B. Conforti","1558","2004","10","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","R.B. Torres et al.","São Paulo","Bosque dos Italianos",NA,"Campinas","-47.0608","-22.9056",NA,NA,"-47.0608","-22.9056",NA,NA,"2004","10","18",NA,NA,NA,NA,NA,NA
"154","2019-01-25 15:38:22-02","IAC","IAC","52544","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","D.M. Silva (2)","s/nº","2009","10","15",NA,"Brasil",NA,NA,"Coordenadas do material: 47º52#?#10W, 21º58#?#05S.&nf;Local com aproximadamente com 200m de mata galeria",NA,NA,NA,"Reissek","R.B. Torres","São Paulo","Reserva Legal da Universidade Federal de São Carlos, norte do campus",NA,"São Carlos","-47.8908","-22.0175",NA,NA,"-47.8908","-22.0175",NA,NA,"2009","12","22",NA,NA,NA,NA,NA,NA
"155","2019-01-25 15:38:22-02","IAC","IAC","52085","S","Plantae","Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","J.A.M.A. Gomes & C. Aquino","802","2009","10","31",NA,"Brasil",NA,NA,"Coordenada do material: 46w44#?#93 ,22s16#?#56",NA,NA,NA,"Reissek","J.A.M.A. Gomes & C. Aquino","São Paulo","Margem esquerda. FL-B3.",NA,"Espírito Santo do Pinhal","-46.6828","-22.1158",NA,NA,"-46.6828","-22.1158",NA,NA,"2009","10","31",NA,NA,NA,NA,NA,NA
