"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","recordNumber","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","fieldNumber","previousCatalogNumber","sex"
"433","2020-12-21 16:16:36-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Brotto, M.L.","2013","08","16","Dalmaso, C.A.","2013","07","11","Brazil","Paraná","General Carneiro",NA,"-51.300003","-26.280006","-51.300003","-26.280006",NA,NA,"IFN000695",NA,"Herbácea.",NA,NA,NA,NA,NA,"472","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-12-21 16:16:36-03","MBM","MBM","238723","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Robinson, H.",NA,NA,NA,"Thomas, W.W.; et al.; et al.","1997","06","17","Brazil","Bahia","Porto Seguro","Parque Nacional Monte Pascoal","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"MBM238723","MBM238723",NA,NA,NA,"68835",NA,"auto","11586","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-12-21 16:16:36-03","MBM","MBM","66632","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Holmes, W.C.",NA,NA,NA,"Hatschbach, G.","1980","09","04","Brazil","Paraná","Antonina","Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM066632","MBM066632",NA,NA,NA,"38300",NA,"auto","43182","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-12-21 16:16:36-03","MBM","MBM","187269","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Hatschbach, G.",NA,NA,NA,"Ferrari Tomé, M.V.","1994","09","17","Brazil","Paraná","Bandeirantes","Mata São Francisco","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"MBM187269","MBM187269",NA,NA,NA,"19645",NA,"auto","96","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-12-21 16:16:36-03","MBM","MBM","102463","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Robinson, H.",NA,NA,NA,"Hatschbach, G.; et al.; et al.","1985","08","22","Brazil","Paraná","Foz do Iguaçu","Paraue Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"MBM102463","MBM102463",NA,NA,NA,"39570",NA,"auto","49566","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-12-21 16:16:36-03","MBM","MBM","239420","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, M.R.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","1999","08","18","Brazil","Paraná","Paranavaí","Bosque da Cidade","-52.4653015136719","-23.0730991363525",NA,NA,NA,NA,"MBM239420","MBM239420",NA,NA,NA,"51763",NA,"auto","69272","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-12-21 16:16:36-03","MBM","MBM","415598","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Klein, C.","2018","10","05","Brazil","Paraná","Pato Bragado","Fazenda Britânia, zona rural","-54.2247009277344","-24.6263999938965",NA,NA,NA,NA,"MBM415598","MBM415598",NA,NA,NA,"10346",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-12-21 16:16:36-03","MBM","MBM","349118","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ribas, O.S.","2009","02",NA,"Urben-Filho; et al.; et al.","2008","07","31","Brazil","Paraná","Telêmaco Borba","Foz do Rio das Antas","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"MBM349118","MBM349118",NA,NA,NA,"35037",NA,"auto","10","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-12-21 16:16:36-03","MBM","MBM","324419","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, M.R.",NA,NA,NA,"Jurinitz, C.","2000","10","16","Brazil","Rio Grande do Sul","Camaquã","Reserva da Água Grande","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"MBM324419","MBM324419","Em borda de mata de encosta",NA,NA,"49429",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-12-21 16:16:36-03","MBM","MBM","131595","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Cabrera, A.L.",NA,NA,NA,"Klein, R.M.","1968","08","07","Brazil","Santa Catarina","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM131595","MBM131595",NA,NA,NA,"27000",NA,"auto","7850","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-12-21 16:16:36-03","MBM","MBM","270074","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Holmes, W.C.",NA,NA,NA,"Ruas, C.F.","1999","08","29","Brazil","São Paulo","Águas de São Pedro","Águas de São Pedro","-47.8760986328125","-22.5993995666504",NA,NA,NA,NA,"MBM270074","MBM270074",NA,NA,NA,"1825",NA,"auto","2","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-12-21 16:16:36-03","MBM","MBM","199169","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Barboza, E.; Barboza, E.","1994","09","08","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM199169","MBM199169",NA,NA,NA,"38300",NA,"auto","61007","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-12-21 16:16:36-03","MBM","MBM","70785","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1981","08","26","Brazil","Paraná","Antonina","Rio Lagoa Vermelha","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM070785","MBM070785",NA,NA,NA,"38300",NA,"auto","43963","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-12-21 16:16:36-03","MBM","MBM","181022","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Poliquesi, C.B.","1992",NA,NA,"Cordeiro, J.","1992","12","03","Brazil","Paraná","Curitiba","Horto Municipal do Guabirotuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Volúvel, capítulo creme.",NA,NA,"25180",NA,"auto","6399","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-12-21 16:16:36-03","MBM","MBM","299610","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Paciornik, E.F.","1987","09","26","Brazil","Paraná","Curitiba","Jardim das Américas","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM299610","MBM299610",NA,NA,NA,"25180",NA,"auto","811","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-12-21 16:16:36-03","MBM","MBM","26992","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1972","11","16","Brazil","Paraná","Dois Vizinhos","Três Barras","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"MBM026992","MBM026992",NA,NA,NA,"19637",NA,"auto","30330","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-12-21 16:16:36-03","MBM","MBM","271778","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Hatschbach, G.",NA,NA,NA,"Carneiro, J.","2001","08","15","Brazil","Paraná","Jundiaí do Sul","Fazenda Monte Verde","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"MBM271778","MBM271778",NA,NA,NA,"17300",NA,"auto","1142","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-12-21 16:16:36-03","MBM","MBM","136351","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, M.R.",NA,NA,NA,"Ruas, P.M.; et al.; et al.","1984","09",NA,"Brazil","Paraná","Londrina","Parque Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"MBM136351","MBM136351",NA,NA,NA,"63728",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-12-21 16:16:36-03","MBM","MBM","65519","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Holmes, W.C.",NA,NA,NA,"Dziewa, A.","1975","03","30","Brazil","Paraná","Morretes","Prainhas","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM065519","MBM065519",NA,NA,NA,"30514",NA,"auto","22","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-12-21 16:16:36-03","MBM","MBM","400830","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Cordeiro, J.; Barboza, E.","2014",NA,NA,"Amaral, W.; Trombin, M.; Trombin, M.","2013","05","18","Brazil","Paraná","Piraquara","Bio Estação Gaia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM400830","MBM400830","Trepadeira; inflorescência branco-amarelo.; Floresta Ombrófila Mista.",NA,NA,"12577",NA,"auto","1031","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-12-21 16:16:36-03","MBM","MBM","349123","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ribas, O.S.","2009","02",NA,"Urben-Filho; et al.; et al.","2008","08","24","Brazil","Paraná","Telêmaco Borba","Paralelo ao Rio Tibagi","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"MBM349123","MBM349123",NA,NA,NA,"35037",NA,"auto","136","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-12-21 16:16:36-03","MBM","MBM","131561","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, M.R.",NA,NA,NA,"Falkenberg, D.B.","1985","09","27","Brazil","Rio Grande do Sul","Agudo","Morro Agudo","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,"MBM131561","MBM131561",NA,NA,NA,"22416",NA,"auto","3371","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-12-21 16:16:36-03","MBM","MBM","340719","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Pozzobon, M.","2005","08","12","Brazil","Santa Catarina","Indaial","PCH","-49.2317008972168","-26.8978004455566",NA,NA,NA,NA,"MBM340719","MBM340719",NA,NA,NA,"29534",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-12-21 16:16:36-03","MBM","MBM","126473","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Silva, L.A.M.; et al.; et al.","1988","08","24","Brazil","Bahia","Santa Cruz Cabrália","Porto Seguro - Santa Cruz Cabrália","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"MBM126473","MBM126473",NA,NA,NA,"49584",NA,"auto","2497","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-12-21 16:16:36-03","MBM","MBM","80043","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Robinson, H.",NA,NA,NA,"Hage, J.L.; et al.; et al.","1981","07","23","Brazil","Bahia","Una","Povoado de Comandatuba","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"MBM080043","MBM080043",NA,NA,NA,"36070",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-12-21 16:16:36-03","MBM","MBM","84217","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Robinson, H.",NA,NA,NA,"Hatschbach, G.","1983","08","06","Brazil","Espírito Santo","Linhares","Ponta do Monsarás","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"MBM084217","MBM084217",NA,NA,NA,"48094",NA,"auto","46766","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2020-12-21 16:16:36-03","MBM","MBM","256607","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Roth, L.","1955","09","25","Brazil","Minas Gerais","Belo Horizonte","Rod. BR-3, km 9","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"MBM256607","MBM256607",NA,NA,NA,"17082",NA,"auto","1497","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-12-21 16:16:36-03","MBM","MBM","175316","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Hatschbach, G.",NA,NA,NA,"Ferrari Tomé, M.V.","1994","09","17","Brazil","Paraná","Bandeirantes","Mata São Francisco","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"MBM175316","MBM175316",NA,NA,NA,"19645",NA,"auto","96","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-12-21 16:16:36-03","MBM","MBM","6061","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Cabrera, A.L.",NA,NA,NA,"Hatschbach, G.","1967","10","06","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM006061","MBM006061",NA,NA,NA,"55154",NA,"auto","17341","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-12-21 16:16:36-03","MBM","MBM","252309","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Amaral, W. do",NA,NA,NA,"Amaral, W. do","1998","10","01","Brazil","Paraná","Curitiba","Santo Inácio","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM252309","MBM252309",NA,NA,NA,"25180",NA,"auto","265","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-12-21 16:16:36-03","MBM","MBM","138652","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Holmes, W.C.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","1990","10","04","Brazil","Paraná","Guaraqueçaba","Caminho do Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM138652","MBM138652",NA,NA,NA,"37295",NA,"auto","54334","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2020-12-21 16:16:36-03","MBM","MBM","86760","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Hatschbach, G.","1983","08","18","Brazil","Paraná","Morretes","América de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM086760","MBM086760",NA,NA,NA,"30514",NA,"auto","46814","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-12-21 16:16:36-03","MBM","MBM","349139","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ribas, O.S.","2009","02",NA,"Vallejos, M.","2008","09","18","Brazil","Paraná","Telêmaco Borba","Poço Preto. Foz do Rio das Antas. Área da futura instalação da casa de força de UH Mauá","-50.6156005859375","-24.3239002227783",NA,NA,"680","680","MBM349139","MBM349139","Liana flores brancas",NA,NA,"35037",NA,"auto","25","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2020-12-21 16:16:36-03","MBM","MBM","161377","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Robinson, H.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","1993","09","18","Brazil","Paraná","Tomazina","Rio das Cinzas, Salto Cavalcante","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,"MBM161377","MBM161377",NA,NA,NA,"29630",NA,"auto","59400","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2020-12-21 16:16:36-03","MBM","MBM","260071","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ribas, O.S.",NA,NA,NA,"Scur, L.","2000","09","09","Brazil","Rio Grande do Sul","Caxias do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM260071","MBM260071",NA,NA,NA,"49662",NA,"auto","831","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-12-21 16:16:36-03","MBM","MBM","155483","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, M.R.",NA,NA,NA,"Ritter, M.R.","1988","09","19","Brazil","Rio Grande do Sul","Taquara","Estrada Taquara até São Francisco de Paula","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,"MBM155483","MBM155483",NA,NA,NA,"22252",NA,"auto","234","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2020-12-21 16:16:36-03","MBM","MBM","189883","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, M.R.",NA,NA,NA,"Jarenkow, J.A.; et al.; et al.","1990","09","01","Brazil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"MBM189883","MBM189883",NA,NA,NA,"20837",NA,"auto","1712","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2020-12-21 16:16:36-03","MBM","MBM","155484","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, M.R.",NA,NA,NA,"Ritter, M.R.; et al.; et al.","1989","09","02","Brazil","Santa Catarina","Blumenau","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"MBM155484","MBM155484",NA,NA,NA,"34291",NA,"auto","423","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2020-12-21 16:16:36-03","MBM","MBM","131573","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Cabrera, A.L.",NA,NA,NA,"Klein, R.M.","1971","08","11","Brazil","Santa Catarina","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,NA,NA,"MBM131573","MBM131573",NA,NA,NA,"13751",NA,"auto","9657","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-12-21 16:16:36-03","MBM","MBM","391642","PreservedSpecimen","Plantae","Asteraceae","Mikania","hatschbachii","Mikania hatschbachii","G.M. Barroso","Barboza, E.","2014","08","25","Silva, J.M.","2014","08","12","Brazil","Paraná","Guaratuba","Descoberto, próximo à Baia de Guaratuba","-48.720556","-25.898333","-48.720556","-25.898333","10","10","MBM391642","MBM391642","Trepadeira; capítulos de cor alva.; Floresta Ombrófila Densa das Terras Baixas, vegetação secundária.",NA,NA,NA,NA,NA,"8594","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-12-21 16:16:36-03","MBM","MBM","38296","PreservedSpecimen","Plantae","Asteraceae","Mikania","hatschbachii","Mikania hatschbachii","G.M. Barroso","Barroso, G.M.",NA,NA,NA,"Hatschbach, G.","1961","08","13","Brazil","Paraná","Guaratuba","Baía de Guaratuba, Porto da Passagem","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM038296","MBM038296",NA,NA,NA,"41937",NA,"auto","8271","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-12-21 16:16:36-03","MBM","MBM","123646","PreservedSpecimen","Plantae","Asteraceae","Mikania","hatschbachii","Mikania hatschbachii","G.M. Barroso","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","1988","08","20","Brazil","Paraná","Guaratuba","Piçarras","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM123646","MBM123646",NA,NA,NA,"41937",NA,"auto","52301","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-12-21 16:16:36-03","MBM","MBM","38294","PreservedSpecimen","Plantae","Asteraceae","Mikania","hatschbachii","Mikania hatschbachii","G.M. Barroso","Barroso, G.M.","1958",NA,NA,"Hatschbach, G.","1958","07","30","Brazil","Paraná","Guaratuba","Rio São João, Fazend Rio do melo","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM038294","MBM038294","Volúvel, capítulos creme. Da mata secundária litorânea; Volúvel, capítulos creme.; Mata secundária litorânea.",NA,NA,"41937",NA,"auto","4928","Southern America",NA,NA,"ISOTYPE",NA,NA,NA,NA,NA,NA
"476","2020-12-21 16:16:36-03","MBM","MBM","190377","PreservedSpecimen","Plantae","Asteraceae","Mikania","hatschbachii","Mikania hatschbachii","G.M. Barroso","Barroso, G.M.",NA,NA,NA,"Hatschbach, G.","1959","08","16","Brazil","Paraná","Matinhos","Caiobá","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"MBM190377","MBM190377",NA,NA,NA,"15275",NA,"auto","6209","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-12-21 16:16:36-03","MBM","MBM","38295","PreservedSpecimen","Plantae","Asteraceae","Mikania","hatschbachii","Mikania hatschbachii","G.M. Barroso","Barroso, G.M.",NA,NA,NA,"Hatschbach, G.","1959","08","16","Brazil","Paraná","Paranaguá","Caiobá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM038295","MBM038295",NA,NA,NA,"24916",NA,"auto","6209","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-12-21 16:16:36-03","MBM","MBM","52019","PreservedSpecimen","Plantae","Asteraceae","Mikania","hatschbachii","Mikania hatschbachii","G.M. Barroso","Holmes, W.C.",NA,NA,NA,"Davis, P.H.; et al.; et al.","1976","08","21","Brazil","São Paulo","Ubatuba","Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"MBM052019","MBM052019",NA,NA,NA,"34265",NA,"auto","59844","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-11-01 15:28:01-03","PUC-RIO","FCAB","0971","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"P. Capell S.J.","1951","09","16","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"000971",NA,NA,NA,"Angiospermae","33190",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2015-10-03 11:12:52-03","MNHN","RECOLNAT_MNHN_P","P00706680","PreservedSpecimen",NA,"Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Hassler, E.","1885","8",NA,"Paraguay",NA,NA,"In silva prope San Bernardino",NA,NA,NA,NA,NA,NA,"P00706680","P00706680_01","Reçu le 3 juillet 1897 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00706680' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"724",NA,NA
"481","2015-10-03 11:13:03-03","MNHN","RECOLNAT_MNHN_P","P00706681","PreservedSpecimen",NA,"Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Hassler, E.","1885","8",NA,"Paraguay",NA,NA,"In silva prope San Bernardino",NA,NA,NA,NA,NA,NA,"P00706681","P00706681_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00706681' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"724",NA,NA
"482","2015-10-04 00:49:02-03","MNHN","RECOLNAT_MNHN_P","P00706682","PreservedSpecimen",NA,"Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Hassler, E.","1912","8",NA,"Paraguay",NA,NA,"In regione calcarea cursus superioris fluminis Apa",NA,NA,NA,NA,NA,NA,"P00706682","P00706682_01","Reçu le 18 aout 1913 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00706682' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"11325",NA,NA
"483","2015-10-03 11:17:49-03","MNHN","RECOLNAT_MNHN_P","P00706697","PreservedSpecimen",NA,"Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Roque",NA,NA,NA,"Blanchet, J.S.","1837",NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,"P00706697","P00706697_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00706697' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"2111",NA,NA
"484","2015-10-03 19:22:50-03","MNHN","RECOLNAT_MNHN_P","P00706698","PreservedSpecimen",NA,"Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Roque",NA,NA,NA,"Blanchet, J.S.","1837",NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,"P00706698","P00706698_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00706698' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"2111",NA,NA
"485","2015-10-03 11:18:13-03","MNHN","RECOLNAT_MNHN_P","P00706699","PreservedSpecimen",NA,"Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Roque",NA,NA,NA,"Blanchet, J.S.","1837",NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,"P00706699","P00706699_01","Sur la même planche que P00706700 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00706699' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"2111",NA,NA
