"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"99","2020-12-21 16:32:33-03","MBM","MBM","167772","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Cordeiro, J.","2016",NA,NA,"Carvalho, P.","1984","08","07","Brazil","Paraná","Colombo","Embrapa Florestas","-49.2242012023926","-25.2917003631592",NA,NA,NA,"MBM167772",NA,"485","Southern America",NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"100","2020-12-21 16:32:33-03","MBM","MBM","222718","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Silva, S.M.",NA,NA,NA,"Athayde, S.F.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Morro do Quitumbé","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM222718","MBM222718","232","Southern America",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"101","2020-12-21 16:32:33-03","MBM","MBM","222895","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, W.R.",NA,NA,NA,"Silva, J.M.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.; Barboza, E.",NA,NA,NA,"Brazil","Paraná","Guaratuba","Rio Itararé","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM222895","MBM222895","2282","Southern America",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"102","2020-12-21 16:32:34-03","MBM","MBM","7258","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaratuba","Rio Saí","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM007258","MBM007258","19444","Southern America",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"103","2020-12-21 16:32:33-03","MBM","MBM","130416","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, W.R.",NA,NA,NA,"Soares, L.H.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Londrina","Floresta do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"MBM130416","MBM130416","143","Southern America",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"104","2020-12-21 16:32:34-03","MBM","MBM","70805","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, W.R.",NA,NA,NA,"Kummrow, R.",NA,NA,NA,"Brazil","Paraná","Matinhos","Caiobá, Morro do Boi","-48.5428009033203","-25.8174991607666",NA,NA,NA,"MBM070805","MBM070805","1522","Southern America",NA,NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA
"105","2020-12-21 16:32:33-03","MBM","MBM","188393","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Hatschbach, G.",NA,NA,NA,"Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Matinhos","Morro de Caiobá","-48.5428009033203","-25.8174991607666",NA,NA,NA,"MBM188393","MBM188393","92","Southern America",NA,NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA
"106","2020-12-21 16:32:33-03","MBM","MBM","147994","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.",NA,NA,NA,"Brazil","Paraná","Morretes","América de Baixo","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM147994",NA,"56185","Southern America",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"107","2020-12-21 16:32:34-03","MBM","MBM","41281","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, W.R.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Morretes","Rio Cruzeiro","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM041281","MBM041281","38593","Southern America",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"108","2020-12-21 16:32:34-03","MBM","MBM","7255","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, W.R.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","São João do Triunfo","São João do Triunfo","-50.2971992492676","-25.6833000183105",NA,NA,NA,"MBM007255","MBM007255","17768","Southern America",NA,NA,NA,NA,NA,NA,"20512","auto",NA,NA,NA,NA,NA
"109","2020-12-21 16:32:33-03","MBM","MBM","30361","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, W.R.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Colônia Muricy","-49.2064018249512","-25.5347003936768",NA,NA,NA,"MBM030361","MBM030361","9762","Southern America",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"110","2020-12-21 16:32:33-03","MBM","MBM","224169","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Dias, M.C.",NA,NA,NA,"Kinnupp, V.F.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,"MBM224169","MBM224169","512","Southern America",NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA
"111","2020-12-21 16:32:34-03","MBM","MBM","340234","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Weiers, M.S.","2008","01","21","Brazil","Santa Catarina","Araquari","BR 280","-48.7221984863281","-26.3700008392334",NA,NA,"Transição restinga-banhado","MBM340234","MBM340234","49","Southern America",NA,NA,NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA
"112","2020-12-21 16:32:33-03","MBM","MBM","258743","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Sevegnani, L.; Silva, J.M.; Sevegnani, L.; Silva, J.M.","2001","03","09","Brazil","Santa Catarina","Araquari","Ilha dos Barcos","-48.7221984863281","-26.3700008392334",NA,NA,NA,"MBM258743","MBM258743","3420","Southern America",NA,NA,NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA
"113","2020-12-21 16:32:34-03","MBM","MBM","79522","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, W.R.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Santa Catarina","Camboriú","Balneário Camboriú, arredores","-48.6543998718262","-27.0252990722656",NA,NA,NA,"MBM079522","MBM079522","46073","Southern America",NA,NA,NA,NA,NA,NA,"19854","auto",NA,NA,NA,NA,NA
"114","2020-12-21 16:32:34-03","MBM","MBM","340233","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Melo Junior, J.C.F.; J.C.F.","2008","01","14","Brazil","Santa Catarina","Guaramirim","BR 280","-49.002799987793","-26.4731006622314",NA,NA,"Floresta Ombrófila Densa Terras Baixas, Estágio médio de regeneração","MBM340233",NA,"751","Southern America",NA,NA,NA,NA,NA,NA,"15937","auto",NA,NA,NA,NA,NA
"115","2020-12-21 16:32:34-03","MBM","MBM","391832","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Brotto, M.L.","2014","08","20","Schwirkowski, P.","2014","01","19","Brazil","Santa Catarina","São Bento do Sul","Rio Natal, Restaurante Ruda, na trilha","-49.3786010742188","-26.2502994537354",NA,NA,"Arvoreta 3m de altura.; Floresta Ombrófila Densa.","MBM391832","MBM391832","46A","Southern America",NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA
"116","2020-12-21 16:32:33-03","MBM","MBM","316788","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Berger, J.Z.",NA,NA,NA,"Berger, J.Z.","2006","01","28","Brazil","Santa Catarina","São Francisco do Sul","Vila da Glória","-48.6380996704102","-26.2432994842529",NA,NA,NA,"MBM316788","MBM316788","280","Southern America",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"117","2020-12-21 16:32:33-03","MBM","MBM","186535","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Franco, G.C.D.C.",NA,NA,NA,"Furlan, E.",NA,NA,NA,"Brazil","São Paulo","Gália","Estação Ecológica de Caetetus","-49.5499992370605","-22.2900009155273",NA,NA,NA,"MBM186535","MBM186535","s.n.","Southern America",NA,NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA
"118","2020-10-01 14:22:35-03","JBB","HEPH","17971","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Hatschbach, G","1994",NA,NA,"Silva, JM da; Hatschbach, G","1994","04","22","Brasil","Paraná","Antonina","Morro do Registro","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"1335","Southern America",NA,NA,"Dicotyledon","Malpighiales","10","10","38300","auto",NA,NA,NA,NA,NA
"119","2020-10-01 14:22:35-03","JBB","HEPH","17972","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Hatschbach, G","1989",NA,NA,"Hatschbach, G","1989","02","04","Brasil","Paraná","Morretes","Rio Bonito","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"51870","Southern America",NA,NA,"Dicotyledon","Malpighiales","50","50","30514","auto",NA,NA,NA,NA,NA
"120","2020-12-11 11:37:28-03","UFMG","BHCB","27445","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:37:28-03","UFMG","BHCB","45404","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:37:28-03","UFMG","BHCB","8706","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Cordeiro, J; et al.","1995","04","19","Brasil","Paraná","Adrianópolis","Rodovia para Ribeirão do Rocha.","-48.9911003112793","-24.6571998596191",NA,NA,"Paredões altois,arbusto,frutos vermelhops,próximo à mineração Tejuco Alto.",NA,NA,"1232","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"123","2021-02-11 17:19:27-03","UFPR","UPCB","51753","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Guimarães, O.A.","2005","05",NA,"Amaral, W.do","2000","01","24","Brasil","Santa Catarina","Piratuba","Arroio Bonito","-51.771900177002","-27.4197006225586",NA,NA,"Árvore 5m, flor amarela..",NA,NA,"652",NA,NA,NA,NA,NA,NA,NA,"13675","auto",NA,NA,NA,NA,NA
"124","2021-02-11 17:19:27-03","UFPR","UPCB","16706","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, W.R.","1989","01","01","Hatschbach, G.","1987","10","23","Brasil","Mato Grosso do Sul","Bela Vista","Rio Guaviral","-56.5210990905762","-22.1089000701904",NA,NA,"Arbusto, 2m, flor amarela. Mata de galeria, solo arenoso..",NA,NA,"51611",NA,NA,NA,NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA
"125","2021-02-11 17:19:27-03","UFPR","UPCB","80568","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Guimarães, O. A.","2010",NA,NA,"Souza, J.M.T.","2010","02","07","Brasil","Paraná","Antonina","Reserva Natural Rio Cachoeira (SPVS)","-25.313","-48.669","-25.313","-48.669","Hábitat: Floresta Ombrófila Densa de Terras Baixas. Forma de vida: arbórea. Características reprodutivas: flor monóclina, glândulas de óleo amarelas, gineceu verde-amarelado, anteras beges..",NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-02-11 17:19:27-03","UFPR","UPCB","65459","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Meyer, F.S.","2008","10",NA,"Meyer, F.S.","2008","08","23","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal.","-49.378611","-26.250556","-49.378611","-26.250556","Arbusto 3 m altura, coletado no sub-bosque da floresta (região de Floresta Ombrófila Densa Montana), e que possui frutos alaranjados..",NA,NA,"778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-02-11 17:19:27-03","UFPR","UPCB","65528","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Meyer, F.S.","2008","10",NA,"Meyer, F.S.","2008","09","10","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal.","-49.378611","-26.250556","-49.378611","-26.250556","Arvoreta 4m, frutos alaranjados. Coletada no subosque de floresta secundária (região de floresta ombrófila densa montana)..",NA,NA,"782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-11 17:19:27-03","UFPR","UPCB","16631","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, W.R.","1987","01","01","Hatschbach, G.","1980","01","24","Brasil","Paraná","Cerro Azul","Cab. Rib. do Tigre","-49.261100769043","-24.823600769043",NA,NA,"Arvoreta, 4m, flor amarela, fruto maduro amarelo. Mata pluvial..",NA,NA,"42748",NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"129","2021-02-11 17:19:27-03","UFPR","UPCB","20246","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, W.R.",NA,NA,NA,"Hatschbach, G.","1963","02","18","Brasil","Paraná","São José dos Pinhais","Colônia Muricy","-49.2064018249512","-25.5347003936768",NA,NA,"Arbusto, flor amarela. Mata..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"130","2021-02-11 17:19:27-03","UFPR","UPCB","47884","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Cervi, A.C.","1999","01","01","Cervi, A.C.","1999","05","11","Brasil","Paraná","Curitiba","Parque Municipal do Iguaçu, Zoológico","-49.2731018066406","-25.4277992248535",NA,NA,"Arvoreta ca. 5m, frutos esverdeados..",NA,NA,"6698",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"131","2021-02-11 17:19:27-03","UFPR","UPCB","46583","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Barbosa, E.","2003","05","10","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,"Arbusto 3m, fruto amarelo. Floresta Atlântica..",NA,NA,"730",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"132","2021-02-11 17:19:27-03","UFPR","UPCB","16504","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, W.R.","1987","01","01","Hatschbach, G.","1979","11","22","Brasil","Paraná","Cerro Azul","Rio Bom Sucesso","-49.261100769043","-24.823600769043",NA,NA,"Arbusto, 3m, flor amarela. Mata pluvial ao longo do rio..",NA,NA,"42575",NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"133","2021-02-11 17:19:27-03","UFPR","UPCB","16290","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Hatschbach, G.","1989","01","01","Hatschbach, G.","1987","02","04","Brasil","Paraná","Morretes","Rio Bonito","-48.834400177002","-25.476900100708",NA,NA,"Arbusto, 3m, flor amarela. Mata pluvial, margens do rio..",NA,NA,"51870",NA,NA,NA,NA,NA,"50","50","30514","auto",NA,NA,NA,NA,NA
"134","2021-02-11 17:19:27-03","UFPR","UPCB","75889","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Hatschbach, G.","2006",NA,NA,"Silva, S.M.","2006","02","28","Brasil","Santa Catarina","Itapoá","Rodovia Guaratuba-Itapoá, Rio Saí-Guaçu","-48.6161003112793","-26.1168994903564",NA,NA,"Arbusto, 3m, flor amarela. Floresta atlântica da planície litorânea..",NA,NA,"4709",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"135","2021-02-11 17:19:27-03","UFPR","UPCB","27666","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Hatschbach, G.","1995","01","01","Cordeiro, J.","1995","04","19","Brasil","Paraná","Adrianópolis","Rodovia para Ribeirão do Rocha","-48.9911003112793","-24.6571998596191",NA,NA,"Arbusto, fruto vermelho. Paredões altos, próximo à mineração Tejuco Alto..",NA,NA,"1232",NA,NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"136","2020-07-25 16:12:00-03","MO","MOBOT","2847736","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","W.R. Anderson",NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","1987","10","23","Brazil","Mato Grosso do Sul","Bela Vista","Rio Guaviral.","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,NA,"Hatschbach 51611","South America",NA,NA,NA,NA,NA,NA,"66197","auto",NA,NA,"1",NA,NA
"137","2020-07-25 16:11:00-03","MO","MOBOT","2847808","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach|O.S. Ribas","1987","2","4","Brazil","Paraná","Morretes","Rio Bonito.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"Hatschbach 51870","South America",NA,NA,NA,NA,"50.00000000",NA,"30514","auto",NA,NA,"1",NA,NA
"138","2013-12-10 14:11:00-02","MO","MOBOT","100658620","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"C.W.H. Mosen",NA,NA,NA,"Brazil","São Paulo",NA,"Serra de Caracol.",NA,NA,NA,NA,NA,NA,NA,"Mosén 4044","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Lectotype",NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","132842","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","W.R. Anderson (MICH)",NA,NA,NA,"William J. Hahn|et al.","1982","12","16","Paraguay","Canindeyú",NA,"Guadalupe, 30 km from road to Puerto Adela. Tall forest to 25 m. Dense understory. Rolling hills. Soil red clay.","-54.5","-24.5",NA,NA,NA,NA,NA,"Hahn 960","South America",NA,NA,NA,NA,"360.00000000",NA,NA,NA,NA,NA,"24",NA,"82-18"
"140","2009-06-12 14:50:00-03","MO","MOBOT","1460706","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, W. R",NA,NA,NA,"Fernando O. Zuloaga","1996","4","17","Argentina","Misiones",NA,"Dpto. Gral Manuel Belgrano: Ruta Nac. 101, de Piñalito a Deseado, 20 km S de Deseado.","-53.95","-25.8833333",NA,NA,NA,NA,NA,"Zuloaga 5613","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","1710698","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","W.R. Anderson (MICH)",NA,NA,NA,"Elsa M. Zardini|M. Vera","2001","11","7","Paraguay","Concepción",NA,"Río Aquidaban-Loreto. Cerrado scrubs on red soil.","-57.41666","-23.08333",NA,NA,NA,NA,NA,"Zardini 57728","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1248"
"142","2015-02-20 12:40:00-02","MO","MOBOT","2257018","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Schinini, A., //",NA,NA,NA,"J. Herrera","1998","6","3","Argentina","Misiones","Iguazú","Parque Nacional Iguazú","-54.45","-25.68333",NA,NA,NA,NA,NA,"Herrera 272","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2010-04-12 17:23:00-03","MO","MOBOT","2402706","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Ulrich G. Eskuche","1987","12","9","Argentina","Misiones","Iguazú","Parque Nacional Iguazú, Los Palo Rosa",NA,NA,NA,NA,NA,NA,NA,"Eskuche 5915","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2017-08-25 05:21:00-03","MO","MOBOT","2429784","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Keller, H. A., //",NA,NA,NA,"H. A. Keller","1998","3","24","Argentina","Misiones","Guaraní","Predio Guaraní. Parcela 8. Proyecto CIFOR",NA,NA,NA,NA,NA,NA,NA,"Keller 6","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-07-13 15:09:00-03","MO","MOBOT","27020","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","C. Anderson",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","1989","3","13","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena. Forest 1 km N of Antena.","-56.25","-25.91666",NA,NA,NA,NA,NA,"Zardini 11605","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"73"
"146","2020-07-08 12:42:00-03","MO","MOBOT","2844965","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","W.R. Anderson",NA,NA,NA,"Rosa Degen","1991","12","10","Paraguay","Concepción",NA,"Villa Sana, Potrero aviación.",NA,NA,NA,NA,NA,NA,NA,"Degen 2412","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","2845532","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Ricardo de Lemos Fróes","1939","2",NA,"Brazil","Maranhão",NA,"Island Of Sácavem, Terra Firma, highland, rocky soil, old clearing.",NA,NA,NA,NA,NA,NA,NA,"Fróes 11513","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2013-05-07 06:03:00-03","MO","MOBOT","2846179","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Morton",NA,NA,NA,"Ynés Mexia","1931","1","2","Brazil",NA,NA,"Districto Rio Branco. Fazenda do Bom Jardim; Perdera; cut-over woods.",NA,NA,NA,NA,NA,NA,NA,"Mexia 5475","South America",NA,NA,NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"149","2010-04-13 14:53:00-03","MO","MOBOT","2847865","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","W.R. Anderson",NA,NA,NA,"F. Javier Fernández Casas|William J. Hahn|Aurelio Schinini","1982",NA,NA,"Paraguay","Canindeyú",NA,"Entre La Paloma y Saltos de Guairá, camino a Puerto Adela, Guazurí, bordes de la pista,",NA,NA,NA,NA,NA,NA,NA,"Fernández Casas Fc7598","South America",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"150","2014-12-04 19:24:00-02","MO","MOBOT","2849264","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","G. Hatschbach",NA,NA,NA,"J. Cordeiro|J.M. Silva|C.B. Poliquesi","1995",NA,NA,"Brazil","Paraná",NA,"Rodovia Para Ribeiráo do Rocha 9 mun. Adrianópolis) Paraná.",NA,NA,NA,NA,NA,NA,NA,"Cordeiro 1232","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","778591","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","J. Dwyer",NA,NA,NA,"Felix Woytkowski","1962","4","18","Peru","San Martín","Huallaga","Distrito Saposoa. Saposoa, village, tropical forests.","-76.8","-6.93333",NA,NA,NA,NA,NA,"Woytkowski 7268","South America",NA,NA,NA,NA,"400.00000000","600.00000000",NA,NA,NA,NA,"3",NA,"19"
"152","2020-07-13 15:01:00-03","MO","MOBOT","961021","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","C. Anderson",NA,NA,NA,"Elsa M. Zardini|M. Vera","1994","9","15","Paraguay","Concepción",NA,"Parque Nacional San Luis de la Sierra. Savanna woodland on limestone.","-57.34138","-22.6725",NA,NA,NA,NA,NA,"Zardini 40940","South America",NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,NA,"6",NA,"953"
