"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","county","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus"
"46","2020-12-21 16:11:06-03","MBM","MBM","405310","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Kameyama, C.","Lozano, E.D.; Siqueira, E.L.; Siqueira, E.L.","1752","2013","11","12","Southern America","Brazil","Paraná","Lote 7H","-52.364528","-24.012389",NA,NA,NA,"Subarbusto, 50 cm, flores liláses, campo sujo.; Cerrado Sensu Stricto.","MBM405310","MBM405310",NA,"Campo Mourão","2016",NA,"-52.364528","-24.012389",NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-12-21 16:11:06-03","MBM","MBM","222105","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Wasshausen, D.C.","Dubs, B.","1878","1995","10","22","Southern America","Brazil","Mato Grosso","Serra das Araras, Vale do Currupira.","-56.4824981689453","-14.5136003494263",NA,NA,NA,"Herb 20-30 cm high; corolla blue, common.; Cerrado on rocky soil.","MBM222105","MBM222105",NA,"Alto Paraguai","1997",NA,NA,NA,"78022","auto",NA,NA,NA,NA,NA,NA
"48","2020-12-21 16:11:06-03","MBM","MBM","12959","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Wasshausen, D.C.","Hatschbach, G.","23853","1970","02","20","Southern America","Brazil","Mato Grosso do Sul","Colônia Paxixi","-55.7872009277344","-20.4710998535156",NA,NA,NA,"Flor lilás.; Cerrado.","MBM012959","MBM012959",NA,"Aquidauana","1970",NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:11:06-03","MBM","MBM","70939","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau",NA,"Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","34528","1979","02","10","Southern America","Brazil","Mato Grosso do Sul","Alrededores da cidade.Camino a Sidrolândia.","-54.6464004516602","-20.4428005218506",NA,NA,NA,"Ereta 40cm; flores violáceas.; Cerrado.","MBM070939","MBM070939",NA,"Campo Grande",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:11:06-03","MBM","MBM","322280","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Silva, M.G.","Silva, J.M.; Barboza, E.; Barboza, E.","5255","2006","11","11","Southern America","Brazil","Mato Grosso do Sul","Fazenda Santa Virginia","-55.7256011962891","-22.5361003875732",NA,NA,NA,"Xilopodífera, flor lilás.; Campo limpo.","MBM322280","MBM322280",NA,"Ponta Porã","2006","11",NA,NA,"102608","auto",NA,NA,"28",NA,NA,NA
"51","2020-12-21 16:11:06-03","MBM","MBM","275302","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Wasshausen, D.C.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","74204","2002","11","14","Southern America","Brazil","Mato Grosso do Sul","Rio Getúlio, Rodovia Bonito/Campo dos Índios.&nf;Proximo ao rio.","-57.8824996948242","-21.6989002227783",NA,NA,NA,"Ereta; flor lilás.; Campo cerrado, arenoso.","MBM275302","MBM275302",NA,"Porto Murtinho","2005",NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:11:06-03","MBM","MBM","296352","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Wasshausen, D.C.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","77561","2004","06","08","Southern America","Brazil","Minas Gerais","Serra do Cabral, Morro da Torre.","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Sublenhosa 50cm; flor lilás.; Cerrado rochoso; encosta do morro.","MBM296352","MBM296352",NA,"Joaquim Felício","2005",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:11:06-03","MBM","MBM","292844","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Silva, M.G.","Bianek, A.E.","118","2003","11","11","Southern America","Brazil","Paraná",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,"Arbustiva 50cm pilosa; flores arroxeadas.; Cerrado.","MBM292844","MBM292844",NA,"Campo Mourão","2010","04",NA,NA,"28572","auto",NA,NA,"19",NA,NA,NA
"54","2020-12-21 16:11:06-03","MBM","MBM","36514","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Ezcurra, C.","Hatschbach, G.","7621","1960","12","09","Southern America","Brazil","Paraná",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,"Flor lilás.; Cerrado.","MBM036514","MBM036514",NA,"Campo Mourão","1992",NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:11:06-03","MBM","MBM","36399","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia viscosissima","(Nees) Lindau","Ezcurra, C.","Hatschbach, G.","1108","1948","11","28","Southern America","Brazil","Paraná","Engenheiro Bley","-49.7158012390137","-25.7696990966797",NA,NA,NA,"Flor lilás.; Campo.","MBM036399","MBM036399","viscosissima","Lapa","1992",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"56","2015-09-04 07:50:03-03","MNHN","RECOLNAT_MNHN_P","P03566864","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau",NA,"Hassler, E.",NA,"1885","1","1",NA,"Paraguai",NA,"Itacumbi.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03566864' target='other'> <mi>dwc_moreinfo</mi></a>","P03566864","P03566864_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1704",NA,NA
"57","2015-09-04 07:50:03-03","MNHN","RECOLNAT_MNHN_P","P03566865","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau",NA,"Hassler, E.",NA,"1885","1","1",NA,"Paraguai",NA,"In campo prope Itacurubi Dec.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03566865' target='other'> <mi>dwc_moreinfo</mi></a>","P03566865","P03566865_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1704",NA,NA
"58","2015-09-04 07:50:03-03","MNHN","RECOLNAT_MNHN_P","P03566866","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,"In campis [Tahanty].",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03566866' target='other'> <mi>dwc_moreinfo</mi></a>","P03566866","P03566866_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3259",NA,NA
"59","2015-09-04 07:50:03-03","MNHN","RECOLNAT_MNHN_P","P03566867","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,"In regione vicine San Estanislao.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03566867' target='other'> <mi>dwc_moreinfo</mi></a>","P03566867","P03566867_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4281",NA,NA
"60","2015-09-04 07:50:03-03","MNHN","RECOLNAT_MNHN_P","P03566868","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,"In regione vicine San Estanislao.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03566868' target='other'> <mi>dwc_moreinfo</mi></a>","P03566868","P03566868_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4281",NA,NA
"61","2015-09-04 07:50:03-03","MNHN","RECOLNAT_MNHN_P","P03566869","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,"Inter as Yerbales Montium Sierra de Maracayú.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03566869' target='other'> <mi>dwc_moreinfo</mi></a>","P03566869","P03566869_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5092",NA,NA
"62","2015-09-04 07:50:03-03","MNHN","RECOLNAT_MNHN_P","P03566870","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,"In altoplanitie et decliviis .",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03566870' target='other'> <mi>dwc_moreinfo</mi></a>","P03566870","P03566870_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5092",NA,NA
"63","2017-11-13 13:38:53-02","MNHN","RECOLNAT_MNHN_P","P04405199","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04405199' target='other'> <mi>dwc_moreinfo</mi></a>","P04405199","P04405199_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3259",NA,NA
"64","2020-10-01 14:21:27-03","JBB","HEPH","19811","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Nóbrega, MGG","Nóbrega, MGG; Ramos, AE; Jesus, FPR de","2023","2003","06","14","Southern America","Brasil","Distrito Federal","ARIE JK.Chácara do Jose Edmar, próx. ao abatedouro de suínos","-42.137222","-15.868056",NA,NA,NA,"Frequente. Coordenadas em UTM 0806606E e 8243569N",NA,NA,NA,"Samambaia","2003",NA,"-42.137222","-15.868056",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-10-01 14:21:27-03","JBB","HEPH","1093","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Ferreira, MB","Ferreira, MB","1054","1971","11","30","Southern America","Brasil","Distrito Federal","Arredores da cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sobradinho","1971","11",NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"66","2020-10-01 14:21:27-03","JBB","HEPH","20450","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Aguiar, SNF","Moreira, KRS; Jesus, FPR de; Azevedo, INC de; Oliveira, MS","73A","2004","03","16","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Área do Cristo Redentor","-47.883611","-15.915556",NA,NA,NA,"Frequente. Coordenadas UTM 191226 8238261",NA,NA,NA,"Brasília","2004","09","-47.883611","-15.915556",NA,NA,NA,NA,"16",NA,NA,NA
"67","2020-10-01 14:21:27-03","JBB","HEPH","20595","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Aguiar, SNF","Azevedo, INC de; Castro, TB; Paiva, VF; Oliveira, MS","99","2004","05","19","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Área do Cristo Redentor","-47.881389","-15.915556","1135","1135",NA,"Coordenadas UTM 0191474 8238380",NA,NA,NA,"Brasília","2004","09","-47.881389","-15.915556",NA,NA,NA,NA,"16",NA,NA,NA
"68","2020-10-01 14:21:27-03","JBB","HEPH","20643","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Aguiar, SNF","Azevedo, INC de; Paiva, VF; Oliveira, MS; Nunes, J","130","2004","06","08","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Área do Cristo Redentor","-47.891944","-15.917778","1120","1120",NA,"Coordenadas em UTM 0190338 8238018",NA,NA,NA,"Brasília","2004","09","-47.891944","-15.917778",NA,NA,NA,NA,"16",NA,NA,NA
"69","2020-10-01 14:21:27-03","JBB","HEPH","22559","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Oliveira, MS","Salles, AEH; et al.","4080","2006","04","06","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Área do Cristo Redentor","-47.85","-15.866667","1025","1150",NA,NA,NA,NA,NA,"Brasília","2007","07","-47.85","-15.866667",NA,NA,NA,NA,"03",NA,NA,NA
"70","2020-10-01 14:21:27-03","JBB","HEPH","22560","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Oliveira, MS","Salles, AEH; et al.","4081","2006","04","06","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Área do Cristo Redentor","-47.85","-15.866667","1025","1150",NA,NA,NA,NA,NA,"Brasília","2007","07","-47.85","-15.866667",NA,NA,NA,NA,"30",NA,NA,NA
"71","2020-10-01 14:21:27-03","JBB","HEPH","950","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Ferreira, MB","Ferreira, MB","911","1971","11","17","Southern America","Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Brasília","1971","11",NA,NA,"70570","auto",NA,NA,"17",NA,NA,NA
"72","2020-10-01 14:21:27-03","JBB","HEPH","16802","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Moreira, KRS","Jesus, FPR de; Bulhões, B; Gentillini, J","72","2001","10","09","Southern America","Brasil","Distrito Federal","Condomínio Mansões Park","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Brasília","2003","11",NA,NA,"70570","auto",NA,NA,"14",NA,NA,NA
"73","2020-10-01 14:21:27-03","JBB","HEPH","3327","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Alves, MA","Alves, MA","49","1983","04","05","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Local perturbado",NA,NA,NA,"Brasília","1983","04",NA,NA,"70570","auto",NA,NA,"05",NA,NA,NA
"74","2020-10-01 14:21:27-03","JBB","HEPH","1984","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Lordello, R","Lordello, R","17","1972","03","04","Southern America","Brasil","Distrito Federal","Ribeirão da cachoeira, beira de estrada","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Brasília","1972","03",NA,NA,"70570","auto",NA,NA,"04",NA,NA,NA
"75","2020-10-01 14:21:27-03","JBB","HEPH","14590","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Moreira, KRS; Costa, PT","Rosa, KAC; et al.","1","1998","08","29","Southern America","Brasil","Goiás","GO 239 próximo a Oreades","-47.5099983215332","-14.1324996948242","625","625",NA,"Muito frequente",NA,NA,NA,"Alto Paraíso de Goiás","2003","11",NA,NA,"44724","auto",NA,NA,"19",NA,NA,NA
"76","2020-10-01 14:21:27-03","JBB","HEPH","14590","Extra","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Moreira, KRS; Costa, PT","Rosa, KAC; et al.","1","1998","08","29","Southern America","Brasil","Goiás","GO 239 próximo a Oreades","-47.5099983215332","-14.1324996948242","625","625",NA,"Muito frequente",NA,NA,NA,"Alto Paraíso de Goiás","2003","11",NA,NA,"44724","auto",NA,NA,"19",NA,NA,NA
"77","2020-10-01 14:21:27-03","JBB","HEPH","1685","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Ferreira, MB","Ferreira, MB","1317","1972","04","21","Southern America","Brasil","Goiás","Rodovia Brasília - Goiânia, km 37, GO","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,NA,NA,NA,"Goiânia","1972","04",NA,NA,"25250","auto",NA,NA,"21",NA,NA,NA
"78","2020-10-01 14:21:27-03","JBB","HEPH","1683","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Ferreira, MB","Ferreira, MB","1315","1972","04","21","Southern America","Brasil","Goiás","Rodovia Brasília-Goiânia, km 37, GO","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,NA,NA,NA,"Goiânia","1972","04",NA,NA,"25250","auto",NA,NA,"21",NA,NA,NA
"79","2020-10-01 14:21:27-03","JBB","HEPH","5961","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Moreira, KRS; Costa, PT","Equipe do Jardim Botânico de Brasília","1027","1987","09","21","Southern America","Brasil","Goiás","Próximo a divisa com Distrito Federal","-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,NA,NA,NA,"Luziânia","2003","11",NA,NA,"83221","auto",NA,NA,"19",NA,NA,NA
"80","2020-10-01 14:21:27-03","JBB","HEPH","17370","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Wasshausen, DC","Hatschbach, G; Hatschbach, M; Barbosa, E","72065","2001","05","15","Southern America","Brasil","Minas Gerais","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,NA,NA,"Joaquim Felício","2001","12",NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"81","2020-12-11 11:31:14-03","UFMG","BHCB","184434","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau",NA,"Mota, RC da; Vasconcelos, MF de","3791","2016","06","16","Southern America","Brasil","Minas Gerais","Morro Grande","-42.782222","-16.117222","1010","1010",NA,"Projeto desenvolvido pelo Instituto Prístino!; Arbusto; corola arroxeada.; Campo Rupestre Ferruginoso.","BHCB039999","BHCB039999",NA,"Riacho dos Machados","2017","01","-42.782222","-16.117222",NA,NA,NA,NA,"19",NA,NA,NA
"82","2020-12-11 11:31:14-03","UFMG","BHCB","25610","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau",NA,"Tameirão Neto, E; Werneck, MS","1122","1994","10","27","Southern America","Brasil","Minas Gerais","Estação Ambiental Galheiro (EPDA), Cerrado do Céu do Cavalo. Unidade de conservação do Galheiro - CEMIG.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Herbáceo.; Cerrado.","BHCB006535","BHCB006535",NA,"Perdizes","2011","11",NA,NA,"45889","auto",NA,NA,"20",NA,NA,NA
"83","2020-12-11 11:31:14-03","UFMG","BHCB","70787","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau",NA,"Hatschbach, G; Hatschbach, M; Barbosa, E","72065","2001","05","15","Southern America","Brasil","Minas Gerais","Serra do Cabral","-44.1721992492676","-17.7574996948242","950","1000",NA,"Ereta, 50cm, flor lilás.; Campo rupestre, solo arenoso.","BHCB053545","BHCB053545",NA,"Joaquim Felício","2001",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"84","2021-02-11 17:17:46-03","UFPR","UPCB","2893","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Leonard, E.C.","Braga, R.","1035","1960","10","11",NA,"Brasil","Paraná","Barigui do Portão","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Campo seco. Flores azuis..",NA,NA,NA,"Curitiba","1961","02",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"85","2021-02-11 17:17:46-03","UFPR","UPCB","3198","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Hatschbach, G.","Lange, R.B.","27",NA,NA,NA,NA,"Brasil","Paraná","Colônia Orleans","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Campo sujeito à queimas periódicas. Flores azul claro.",NA,NA,NA,"Curitiba",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"86","2021-02-11 17:17:46-03","UFPR","UPCB","28578","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Kozera, C.","Kozera, C.","313","1996","11","06",NA,"Brasil","Paraná","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Herbácea com ca. de 7cm. Flores roxas. Área degradada..",NA,NA,NA,"Curitiba","1996","11",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"87","2021-02-11 17:17:46-03","UFPR","UPCB","45152","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Wasshausen, D.C.","Hatschbach, G.","72065","2001","05","15",NA,"Brasil","Minas Gerais","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Ereta 50cm, flor lilás. Campo rupestre, solo arenoso. Alt.: 950-1000m..",NA,NA,NA,"Joaquim Felício","2001","01",NA,NA,"37503","auto",NA,NA,"01",NA,NA,NA
"88","2021-02-11 17:17:46-03","UFPR","UPCB","31239","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","Guimarães, O.A.","Dunaiski Jr., A.",NA,"1990","11","15",NA,"Brasil","Paraná","UFPR - Capão do Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Flores azuis..",NA,NA,NA,"Curitiba","1997","08",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"89","2009-08-18 14:09:00-03","MO","MOBOT","100209044","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","E. Tripp","Nélida Soria","Soria Rey 3275","1989","3","15","South America","Paraguay","Caazapá","Tavai. 3 km S del Destacamento.","-55.2833333","-26.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"90","2014-04-10 16:30:00-03","MO","MOBOT","3080370","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau",NA,"Isabel Basualdo","Basualdo 2140","1989","3","15","South America","Paraguay","Caazapá","Tavai, Prop de la Flia Bogado","-55.3333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"91","2008-05-27 22:02:00-03","MO","MOBOT","3080570","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau",NA,"Mirtha Ortiz","Ortiz 001091","1989",NA,NA,"South America","Paraguay","Caazapá","Tavai-Propiedad del Sr Trosiu","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2014-04-11 11:52:00-03","MO","MOBOT","3076863","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","W.D. Stevens","Nélida M. Bacigalupo|et al.","Bacigalupo 1113","1989",NA,NA,"South America","Paraguay","Amambay","pque. nac. Cerro Corá, en el cerrado del cerro Trébol. Cerrado 22:40'N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"93","2014-04-11 11:16:00-03","MO","MOBOT","1072331","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","W.D. Stevens","Elsa M. Zardini|Leongino Guerrero","Zardini 44028","1995","11","29","South America","Paraguay","Caaguazú","Collecting area: around 20 square meters. J.E. Estigarriba (=Pastoreo). Cerrado scrub on red sandy soil.","-55.8019444","-25.3958333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1037","1",NA
"94","2014-06-24 13:04:00-03","MO","MOBOT","1072856","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","D. Wasshausen (US)","Elsa M. Zardini|Leongino Guerrero","Zardini 44092","1995","11","29","South America","Paraguay","Caaguazú","Collecting area: around 20 square meters. J.E. Estigarriba (=Pastoreo). Cerrado scrub on red sandy soil.","-55.8019444","-25.3958333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1037","4",NA
"95","2014-04-11 11:17:00-03","MO","MOBOT","1264521","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","W.D. Stevens","Elsa M. Zardini|A. Benítez","Zardini 47602","1997","11","25","South America","Paraguay","Caazapá","7 km W of Tavai. Swamp and cerrado scrub.","-55.5797223","-26.1777778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1122","2",NA
"96","2014-06-24 13:05:00-03","MO","MOBOT","1264869","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","multifolia","Ruellia multifolia","(Nees) Lindau","D. Wasshausen (US)","Elsa M. Zardini|M. Vera","Zardini 47816","1998","1","14","South America","Paraguay","Canindeyú","Mbaracayú Natural Reserve, administered by Fundación Moises Bertoni. Cerrado scrub.","-55.2791667","-24.1877777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1127","3",NA
