"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"842","2020-11-10 04:40:00-03","MO","MOBOT","3470362","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","C.V. Mendonça Filho",NA,NA,NA,"H. C. de Lima","Lima 4012","1990","11","1","Brazil","Rio de Janeiro",NA,"Mun. Nova Friburgo, Macaé de Cima, em frente ao Sítio Fazenda Velha.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"gardneri",NA,NA,NA,NA,NA,NA,NA
"843","2008-07-01 03:33:00-03","MO","MOBOT","3470365","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","C.V. Mendonça Filho",NA,NA,NA,"* BANOS","BANOS 256","1941","4","7","Brazil","Rio de Janeiro",NA,"Margem do Campo Belo, lote 15, [Itatiaia], Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"gardneri",NA,NA,NA,NA,NA,NA,NA
"844","2013-05-07 06:03:00-03","MO","MOBOT","3470367","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","C.V. Mendonça Filho",NA,NA,NA,"Ynés Mexia","Mexia 4881","1930","7","20","Brazil","Minas Gerais",NA,"Viçosa. Agricultural College lands; road to São Miguel, near km 2.5; remnant of cut-over woods.",NA,NA,NA,NA,"675.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"gardneri",NA,NA,NA,NA,NA,NA,NA
"845","2013-05-07 06:03:00-03","MO","MOBOT","3470371","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","C.V. Mendonça Filho",NA,NA,NA,"Ynés Mexia","Mexia 4724","1930","5","21","Brazil","Minas Gerais",NA,"Viçosa. Cha-Cha Valley road; about 2 km from Agricultural College. Cut-over, thickety woods.",NA,NA,NA,NA,"675.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"gardneri",NA,NA,NA,NA,NA,NA,NA
"846","2011-02-10 10:42:00-02","MO","MOBOT","3470378","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","C.V. Mendonça Filho",NA,NA,NA,"George Gardner","Gardner 357","1836",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"gardneri",NA,NA,NA,NA,NA,NA,NA
"847","2008-05-27 22:02:00-03","MO","MOBOT","1806538","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum","Vogel","R. Liesner (MO)",NA,NA,NA,"Alwyn H. Gentry","Gentry 13331","1974","12","16","Brazil","Amazonas",NA,"Manaus-Itacoatiara Road, Km 96.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3810",NA,NA
"848","2008-05-27 22:02:00-03","MO","MOBOT","3203729","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum","Vogel","Ronald L. Liesner",NA,NA,NA,"Ghillean T. Prance","Prance 2661","1966","10","17","Brazil","Amazonas",NA,"Km. 135.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2014-08-23 05:36:00-03","MO","MOBOT","3207378","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum","Vogel","V.E. Rudd",NA,NA,NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22883","1969","1","29","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Rocky slopes with shrubs and low trees, ca. 17km N.E. of Diamantina, road to Mendanha.",NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2015-08-13 05:50:00-03","MO","MOBOT","3207630","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum","Vogel","V. Rudd",NA,NA,NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 29010","1971","1","24","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Gallery forest with adjacent outcrops, ca. 9 km W. of Barão de Cocais, at base of Serra da Caraça, gray sandy soil,",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2015-08-13 05:50:00-03","MO","MOBOT","3207810","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum","Vogel","Ronald L. Liesner",NA,NA,NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30295","1971","1","13","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Secondary forest on steep slopes, shallow alteritic clay, at base of Serra da Piedade, ca. 35 km E of Belo Horizonte, road to Caete,",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2018-09-12 14:48:12-03","UNIOESTE","UNOP","3280","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell) Benth","Caxambu, M.G.","2016","04","12","Caxambu, M.G.; Siqueira, E.L.; Araújo, C.C.; Siqueira, E.L.; Araújo, C.C.","7284","2016","03","24","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, cercanias da BR-277","-53.723356","-25.088614","-53.723356","-25.088614","704","704","Árvore ca. 7 m, heliófita, armada com espinhos nos ramos. flores com cálice castanho e corola violácea. - Relevo: suave-ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2019-03-08 14:15:15-03","UNIOESTE","UNOP","9857","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell) Benth","Silva, D.R. da","2018","11","22","Rocha Filho, J.A.; Piva, J.; Machado, C.; Piva, J.; Machado, C.","696","2018","03","16","Brasil","Paraná","Capitão Leônidas Marques","Estrada rural interligando as Comunidades Boa Esperança e Princesa Isabel.","-53.634","-25.379764","-53.634","-25.379764","424","424","Árvore 15 m de altura. Acúleos 1,5 cm a 2 cm. Folíolos verde-discolores, cartáceos, pubescentes na face abaxial. Inflorescência com botões florais beges.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2016-04-07 14:03:40-03","UNIOESTE","UNOP","6076","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell) Benth","Filardi, F.L.R.","2009","12",NA,"Hatschbach, G.; Leitão Filho, H.F.; Andrade, J.B.d.e.; Shepherd, G.,.J.; Semir,; Leitão Filho, H.F.; Andrade, J.B.d.e.; Shepherd, G.,.J.; Semir, J.","4747","1977","04","15","Brasil","São Paulo","São Paulo","Rodovia Apiaí a Capão Bonito. Mata na beira da estrada.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore até 8 m. Corola de cor vinho.",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"855","2020-08-31 09:16:08-03","INPA","INPA","172293","S","Plantae","Leguminosae-Pap","Machaerium","kuhlmannii","Machaerium kuhlmannii","Hoehne",NA,NA,NA,NA,"Silva, AF da","1396","1986","03","20","Brasil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista, Depois do Horto","-45","-23.066667","-45","-23.066667",NA,NA,NA,"INPA0172293","INPA0172293 INPA0172293_e","Southern America",NA,NA,"Dicotyledon Rosids","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"856","2020-08-31 09:16:09-03","INPA","INPA","182058","S","Plantae","Leguminosae-Pap","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Camargo, RA","2010","07",NA,"Ferreira, CAC","10761","1992","03","11","Brasil","Acre","Marechal Thaumaturgo","RESEX do Alto Juruá, Reserva Extrativista do alto Juruá, margem direita do rio Bajé, afluente do rio Tejo.","-72.516667","-8.916667","-72.516667","-8.916667",NA,NA,NA,"INPA0182058","INPA0182058 INPA0182058_e INPA0182058_e1 INPA0182058_nd INPA0182058_num","Southern America",NA,NA,"Dicotyledon Rosids","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"857","2020-08-31 09:16:09-03","INPA","INPA","149631","S","Plantae","Leguminosae-Pap","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Lima, HC de","1987",NA,NA,"Lima, HC de","2987","1987","06","23","Brasil","Rio de Janeiro","Magé","Estrada para Glicério, ca de 2 km de Córrego do Ouro.","-42","-22.216667","-42","-22.216667","50","50",NA,"INPA0149631","INPA0149631 INPA0149631_e INPA0149631_e1","Southern America",NA,NA,"Dicotyledon Rosids","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"858","2020-08-31 09:16:09-03","INPA","INPA","149837","S","Plantae","Leguminosae-Pap","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Lima, HC de","1987",NA,NA,"Lima, HC de","2068","1984","06","26","Brasil","São Paulo","São Paulo","Instituto de Botânica, Matas do Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"INPA0149837","INPA0149837 INPA0149837_e","Southern America",NA,NA,"Dicotyledon Rosids","Fabales",NA,"53584","auto",NA,NA,NA,NA,NA
"859","2020-08-31 09:16:09-03","INPA","INPA","87904","S","Plantae","Leguminosae-Pap","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Rudd, VE",NA,NA,NA,"Hatschbach, GG","21202","1969","02","28","Brasil","Paraná","Antonina","Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,"20","20",NA,"INPA0087904","INPA0087904 INPA0087904_e","Southern America",NA,NA,"Dicotyledon Rosids","Fabales","gardneri","38300","auto",NA,NA,NA,NA,NA
"860","2020-08-31 09:16:10-03","INPA","INPA","87941","S","Plantae","Leguminosae-Pap","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Rudd, VE","1975",NA,NA,"Hatschbach, GG","21208","1969","03","05","Brasil","Paraná","Campina Grande do Sul","Jaguatirica, Rio Capavari.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"INPA0087941","INPA0087941 INPA0087941_e","Southern America",NA,NA,"Dicotyledon Rosids","Fabales","gardneri","55154","auto",NA,NA,NA,NA,NA
"861","2020-08-31 09:16:09-03","INPA","INPA","87904","S","Plantae","Leguminosae-Pap","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Rudd, VE",NA,NA,NA,"Hatschbach, GG","21202","1969","02","28","Brasil","Paraná","Antonina","Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,"20","20",NA,"INPA0087904","INPA0087904 INPA0087904_e","Southern America",NA,NA,"Dicotyledon Rosids","Fabales","gardneri","38300","auto",NA,NA,NA,NA,NA
"862","2020-08-31 09:16:10-03","INPA","INPA","87941","S","Plantae","Leguminosae-Pap","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Rudd, VE","1975",NA,NA,"Hatschbach, GG","21208","1969","03","05","Brasil","Paraná","Campina Grande do Sul","Jaguatirica, Rio Capavari.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"INPA0087941","INPA0087941 INPA0087941_e","Southern America",NA,NA,"Dicotyledon Rosids","Fabales","gardneri","55154","auto",NA,NA,NA,NA,NA
"863","2020-08-31 09:16:10-03","INPA","INPA","128161","S","Plantae","Leguminosae-Pap","Machaerium","sericiflorum","Machaerium sericiflorum","Vogel","Liesner, RL",NA,NA,NA,"Gentry, AH","13331","1974","12","16","Brasil","Amazonas","Rio Preto da Eva","AM 010, Manaus-Itacoatiara Road, Km 96","-59.489551","-2.742616","-59.489551","-2.742616",NA,NA,NA,"INPA0128161","INPA0128161 INPA0128161_e","Southern America",NA,NA,"Dicotyledon Rosids","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"864","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","6826",NA,"Plantae","Leguminosae Faboideae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","H. C. de Lima/Maio-1994",NA,NA,NA,"A. M. Amorim; et al","1010","1993","02","21","Brasil","Bahia","Jacobina",NA,"-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,"Árvore com ca. 10,0m de altura, folíolos verde-brilhante na face superior, opaco na inferior, flores com sépalas castanhas, pétalas alvo-arroxeadas, flores em álcool 70%.","MBML006826","MBML006826",NA,NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA
"865","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","14511",NA,"Plantae","Leguminosae Faboideae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi/16-01-2008",NA,NA,NA,"L. Kollmann; et al","3860","2001","06","07","Brasil","Espírito Santo","Santa Teresa","Rio Saltinho","-40.506944","-19.936111","40W30'25","19S56'10",NA,NA,"Árvore 16m. DAP 20cm. Fuste 12m. Vagens marrons.","MBML014511","MBML014511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","35085",NA,"Plantae","Leguminosae Faboideae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi/Out.2008",NA,NA,NA,"C. N. de Fraga; et al","2010","2008","05","03","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9","1200","1200",NA,"MBML035085","MBML035085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","44449",NA,"Plantae","Leguminosae Faboideae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi/IX-2012",NA,NA,NA,"M.P.M. de Lima; et al","415","1998","04","24","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Caminho para o Lago Azul, ao lado da churrasqueira","-44.766667","-22.494167","44W45'60","22S29'39",NA,NA,"Árvore ca 6m alt., porte tortuoso, ramos lenticelados, ramos da inflorescência ferrugíneos, assim como os botões, flores com vexilo com a porção superior vinosa e o restante amarelo-esverdeado, assim como as alas, androceu com anteras","MBML044449","MBML044449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2020-06-15 15:30:43-03","UNESP-RC","HRCB","49654","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nictitans","Machaerium nictitans","(Vell.) Benth.",NA,NA,NA,NA,"Lombardi","7372","2008","03","25","Brasil","São Paulo","Jundiaí",NA,"-46.918778","-23.230111","46º55'07.6W","23º13'48,4S","960","960","Árvore ca. 8 m, folíolos cartáceos, pilosidade ferrugíneo-dourada, corola creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2017-11-24 14:10:54-02","UFLA","ESAL","18702","S","Plantae","Fabaceae","Machaerium","nictitans","Machaerium nictitans","(Vell.) Benth.","Andreia F. Silva",NA,NA,NA,"Silva, AF; Alessandra; Marise; Ademir","392/69/18/9",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"árvore; 12cm; ; tipo sâmara",NA,NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA
"870","2017-11-24 14:10:54-02","UFLA","ESAL","19490","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2017-11-24 14:10:54-02","UFLA","ESAL","3829","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"M. L. Gavilanes; M. B. Ferreira","405",NA,NA,NA,"Brasil","Minas Gerais","Carmo da Cachoeira","Km 257 - Fernão Dias","-45.2235984802246","-21.4608001708984",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,"18366","auto",NA,NA,NA,NA,NA
"872","2017-11-24 14:10:54-02","UFLA","ESAL","16846","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Botrel, RT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA
"873","2017-11-24 14:10:54-02","UFLA","ESAL","17127","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Oliveira Filho, AT",NA,NA,NA,"Carvalho, WAC","186",NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande","Faz. Mato Virgem","-44.1960983276367","-21.468599319458",NA,NA,"1","1","árvore; 9.0 m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA
"874","2017-11-24 14:10:54-02","UFLA","ESAL","8223","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Eduardo Van den Berg",NA,NA,NA,"Sartori, RA","s.n.",NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Porto","-46.5200004577637","-22.5900001525879",NA,NA,"9","9","árvore; 9 m; ; seco; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA
"875","2017-11-24 14:10:54-02","UFLA","ESAL","19214","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","L . C. S. Assis",NA,NA,NA,"L. C. S. Assis; M. K. Ladeira","304",NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"árvore; 9,m; ; avermelhados; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA
"876","2017-11-24 14:10:54-02","UFLA","ESAL","21004","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Ary T. Oliveira Filho",NA,NA,NA,"Hargreaves, P","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Prados","Sítio do Angá","-44.0797004699707","-21.0575008392334",NA,NA,NA,NA,"árvore; 7, M; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"21382","auto",NA,NA,NA,NA,NA
"877","2018-10-09 16:31:26-03","UFLA","ESAL","1161","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Fernando S. Cecília","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2018-10-09 16:31:26-03","UFLA","ESAL","1162","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Biológico SP",NA,NA,NA,"Heringer, EP","196",NA,NA,NA,"Brasil","Minas Gerais","Lavras","ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2018-10-09 16:31:26-03","UFLA","ESAL","12216","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 15,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2017-11-24 14:10:54-02","UFLA","ESAL","12428","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,NA,NA,NA,"árvore; 18,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2017-11-24 14:10:54-02","UFLA","ESAL","12429","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Pereira, SC; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso (Macaia)","Macaia, Fazenda Botelho",NA,NA,NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2017-11-24 14:10:54-02","UFLA","ESAL","12430","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Pereira, SC; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso (Macaia)","Macaia, Mata Botelho",NA,NA,NA,NA,NA,NA,"árvore; 16,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2018-10-09 16:31:26-03","UFLA","ESAL","18031","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Evandro L . M . Machado","118",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2018-10-09 16:31:26-03","UFLA","ESAL","18253","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Berg, E van den",NA,NA,NA,"Castro, GC","42",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Sistema corredor/fragmento","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2017-11-24 14:10:54-02","UFLA","ESAL","20431","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Laércio Loures",NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Sta Rita de Caldas","Pião",NA,NA,NA,NA,"1","1","árvore; 13; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2018-10-09 16:31:26-03","UFLA","ESAL","5210","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","J.M.Fernandes",NA,NA,NA,"Vieira, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 1,2; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2018-10-09 16:31:26-03","UFLA","ESAL","5828","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Gerson Alves dos Reis","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 10,0; ; sâmara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2018-10-09 16:31:26-03","UFLA","ESAL","5919","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Tamashiro",NA,NA,NA,"Paulo Justimano R. Jr.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 10,0; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2018-10-09 16:31:26-03","UFLA","ESAL","6016","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Sérgio de C. Mendonça",NA,NA,NA,"Sérgio de C. Mendonça","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2017-11-24 14:10:54-02","UFLA","ESAL","19215","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","L . C. S. Assis",NA,NA,NA,"L. C. S. Assis; M. S. Magalhães","807",NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"árvore; 12,m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA
"891","2017-11-24 14:10:54-02","UFLA","ESAL","17021","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Oliveira Filho, AT",NA,NA,NA,"Silva, VF","14",NA,NA,NA,"Brasil","Minas Gerais","Ibituruna","Faz.Coqueiro","-44.7477989196777","-21.1525001525879",NA,NA,NA,NA,"árvore; 28m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"13047","auto",NA,NA,NA,NA,NA
"892","2017-11-24 14:10:54-02","UFLA","ESAL","16518","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Rodrigues, LA; et al.","306",NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,"árvore; 7m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA
"893","2017-11-24 14:10:54-02","UFLA","ESAL","20444","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Laércio Loures",NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Fino","Fazendinha","-46.3689002990723","-22.2831001281738",NA,NA,NA,NA,"árvore; ; ; sâmara",NA,NA,NA,NA,NA,NA,NA,NA,"19042","auto",NA,NA,NA,NA,NA
