"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","typeStatus","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","fieldNumber"
"47","2021-03-01 16:36:28-03","UNICAMP","UEC","157447","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(A.DC.) D.Legrand & Kausel","Francisco, EM; Alves, J","s.n.","1998",NA,"Brazil","Paraná","Sítio Gavião Bonito.",NA,"Árvore 3m; botão floral esverdeado; flores brancas; mata ciliar do rio São Pedro.","UEC013934","UEC013934","11","11","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"Soares-Silva, LH","43627","auto","2004","02",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:36:28-03","UNICAMP","UEC","23909","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(A.DC.) D.Legrand & Kausel","Fonseca-Vaz, A","318","1979",NA,"Brazil","São Paulo","Parque Est C. Jordão. Estação Filoecológica n°1.&nf;Árvore n°11.",NA,"Arvoreta +/- 3m de alt., frutos jovens verdes e quando senescentes negros.; Mata de Araucária e Podecarpus.","UEC051119","UEC051119","11","23","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"Meireles, LD","21048","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:36:28-03","UNICAMP","UEC","11946","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(A.DC.) D.Legrand & Kausel","Davis, PH; Cruz, ND; Semir, J; Felippe, GM; Kinoshita, LS; Shepherd, GJ","3048","1976",NA,"Brazil","São Paulo","Reserva do Instituto Florestal. São José dos Alpes.",NA,"Árvore, 3m. Frutos.&nf;; Beira da mata.","UEC051120","UEC051120","09","29","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"Meireles, LD","21048","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:36:28-03","UNICAMP","UEC","199302","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(A.DC.) D.Legrand & Kausel","Furlan, A","518","1988",NA,"Brazil","São Paulo","Estrada para São José dos Alpes",NA,"Arbusto, 4m de alt., frutos verdes.","UEC160564","UEC160564","06","19","São José dos Campos","-45.8800010681152","-23.1700000762939","1900","1900","Meireles, LD","39297","auto","2014","05",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-26 10:43:28-03","UDESC","LUSC","8014","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Lucas, E.J.; et al.","469","2006",NA,"Brasil","São Paulo","Distrito de Campos Novos, próximo a Sete.",NA,NA,"LUSC004877","LUSC004877","11","18","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"Mazine, F.F.","38855","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-10-14 10:03:27-03","FURB","FURB","34940","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Stival-Santos, A.; Legal, E. & Silveira, S.","3327","2010",NA,"Brasil","Santa Catarina","Rancho das Tábuas.",NA,"Voucher estéril IFFSC 314 (Fitossociologia) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado Habito: arbórea;","FURB32932","FURB32932","02","01","Angelina","-49.0494444","-27.6302778","590","590","Sobral, M",NA,NA,"2010",NA,NA,NA,"-49.0494444","-27.6302778",NA,NA,NA
"53","2020-10-14 10:03:27-03","FURB","FURB","46764","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Oliveira, A.A. de","1389","2015",NA,"Brasil","Santa Catarina","Distrito Itaió.",NA,"Fito IFFSC 946 /O/3 Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: arbórea;","FURB32933","FURB32933","03","23","Itaiópolis","-49.8583333","-26.4594444","932","932","Oliveira, AA de",NA,NA,"2015","03","23",NA,"-49.8583333","-26.4594444",NA,NA,NA
"54","2020-10-14 10:03:27-03","FURB","FURB","7598","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Dreveck, S.; Verdi, M. & Godoy, M.B.","938","2007",NA,"Brasil","Santa Catarina","Butiazinho de Cima.",NA,"Florística IFFSC 1016","FURB02498","FURB02498","11","12","Itaiópolis","-49.9497222","-26.2772223","896","896","Sobral, M",NA,NA,"2008","04","01",NA,"-49.9497222","-26.2772223",NA,NA,NA
"55","2020-10-14 10:03:27-03","FURB","FURB","8505","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Godoy, M.B.; Verdi, M. & Dreveck, S.","17","2007",NA,"Brasil","Santa Catarina","Butiazinho de Cima.",NA,"Fito IFFSC 1016/N/43 Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: arbórea;","FURB32929","FURB32929","11","12","Itaiópolis","-49.9497222","-26.2772223","896","896","Sobral, M",NA,NA,"2009","07","17",NA,"-49.9497222","-26.2772223",NA,NA,NA
"56","2020-10-14 10:03:27-03","FURB","FURB","9035","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Godoy, M.B.; Verdi, M. & Dreveck, S.","66","2007",NA,"Brasil","Santa Catarina","Moema.",NA,"IFFSC 901/N/40. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: flor somente sépalas","FURB32928","FURB32928","12","12","Itaiópolis","-49.7708334","-26.55","943","943","Sobral, M",NA,NA,"2008","04","01",NA,"-49.7708334","-26.5500000",NA,NA,NA
"57","2020-10-14 10:03:27-03","FURB","FURB","9070","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Verdi, M.; Dreveck, S. & Godoy, M.B.","47","2007",NA,"Brasil","Santa Catarina","Distrito de Itaió.",NA,"Florística IFFSC 946. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto piloso;","FURB32930","FURB32930","11","26","Itaiópolis","-49.8583333","-26.4594444","932","932","Sobral, M",NA,NA,"2008","04","01",NA,"-49.8583333","-26.4594444",NA,NA,NA
"58","2020-10-14 10:03:27-03","FURB","FURB","9537","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Gasper, A.L. de; Brogni, E. & Santos, E.M.","1136","2007",NA,"Brasil","Santa Catarina","Serra do Espigão - Km 103 da BR 116.",NA,"Florística IFFSC 793. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto verde;","FURB32927","FURB32927","12","12","Monte Castelo","-50.31","-26.73","877","877","Sobral, M",NA,NA,"2008","04","01",NA,"-50.3100000","-26.7300000",NA,NA,NA
"59","2020-10-14 10:03:27-03","FURB","FURB","9564","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Godoy, M.B.; Verdi, M. & Dreveck, S.","81","2007",NA,"Brasil","Santa Catarina","Butiá II.",NA,"IFFSC 902/O/6.","FURB32931","FURB32931","12","13","Rio Negrinho","-49.68","-26.55","979","979","Sobral, M",NA,NA,"2008","04","01",NA,"-49.6800000","-26.5500000",NA,NA,NA
"60","2014-10-14 15:57:00-03","BS","M","M-0136821","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,"Crescit in Brasiliae prov. Minar.",NA,NA,"M0136821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,"Magnoliopsida",NA,NA
"61","2020-06-29 09:31:32-03","UFRRJ","RBR","8384","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","A. Peracchi","s.n.","1966",NA,"Brasil","Rio de Janeiro","Km 7 Rodovia Agulhas Negras",NA,NA,"RBR00008384","RBR00008384","12","13","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"G.M. Barroso","19648","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 09:31:32-03","UFRRJ","RBR","42270","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","L.F. Gonçalves","140","2015",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Travessia Petrôpolis x Terêsópolis. Parque Nacional da Serra dos Órgãos",NA,NA,"RBR00042270","RBR00042270","06","05","Guapimirim","-43.039722","-22.465","1994","1994","L.F. Gonçalves",NA,NA,NA,NA,NA,NA,"43º2'23''W","22º27'54''S",NA,NA,NA
"63","2020-12-21 16:36:57-03","MBM","MBM","212026","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Mattos, J.","15386","1968","Southern America","Brazil","Minas Gerais","Delfim Moreira, a 7km de Isópolis",NA,NA,"MBM212026","MBM212026","10","14","Delfim Moreira","-45.2799987792969","-22.5091991424561",NA,NA,"Landrum, L.R.","20219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:36:57-03","MBM","MBM","346089","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Ferreira, J.A.; et al.; et al.","s.n.","1998","Southern America","Brazil","Paraná","Chácara dos Lajanos",NA,"Árvores 4m, frutos verdes","MBM346089","MBM346089","11","11","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"Soares-Silva, L.H.","43627","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:36:57-03","MBM","MBM","66027","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Landrum, L.R.","2111","1977","Southern America","Brazil","Rio de Janeiro","Parque Nacional do Itatiaia",NA,"Bis","MBM066027","MBM066027","10","18","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"Landrum, L.R.","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:36:57-03","MBM","MBM","212023","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Mattos, J.","15778","1974","Southern America","Brazil","São Paulo","Campos do Jordão",NA,NA,"MBM212023","MBM212023","04","23","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"Landrum, L.R.","21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:36:57-03","MBM","MBM","212024","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Mattos, J.","15800","1974","Southern America","Brazil","São Paulo","Campos do Jordão",NA,NA,"MBM212024","MBM212024","04","23","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"Mattos, J.","21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:36:57-03","MBM","MBM","189627","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Robim, M.J.","436","1987","Southern America","Brazil","São Paulo","Parque Estadual do Instituto Florestal",NA,NA,"MBM189627",NA,"01","22","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"Aguiar, O.T.","21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:36:57-03","MBM","MBM","66318","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Landrum, L.R.","2831","1977","Southern America","Brazil","São Paulo","Reserva Florestal de Campos do Jordão",NA,NA,"MBM066318","MBM066318","12","05","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:36:57-03","MBM","MBM","66028","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Landrum, L.R.","2824","1977","Southern America","Brazil","São Paulo","Reserva Florestal de Campos do Jordão",NA,NA,"MBM066028","MBM066028","12","05","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"Landrum, L.R.","21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:36:57-03","MBM","MBM","346090","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Ferreira, J.A.; et al.; et al.","s.n.","1998","Southern America","Brazil","Paraná","Sítio Anta Gorda",NA,"Árvore 4m. flores brancas","MBM346090","MBM346090","11","10","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"Soares-Silva, L.H.","43627","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:36:57-03","MBM","MBM","81895","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Landrum, L.R.","4277","1982","Southern America","Brazil","Minas Gerais","Serra da Piedade",NA,NA,"MBM081895","MBM081895","02","02","Caeté","-43.6697006225586","-19.8799991607666",NA,NA,"Landrum, L.R.","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:36:57-03","MBM","MBM","187147","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Kawasaki, M.L.; et al.; et al.","884","1995","Southern America","Brazil","Minas Gerais","Serra da Piedade",NA,NA,"MBM187147","MBM187147","10","13","Caeté","-43.6697006225586","-19.8799991607666",NA,NA,"Landrum, L.R.","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:36:57-03","MBM","MBM","35123","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa guaratubensis","Mattos","Hatschbach, G.","6684","1960","Southern America","Brazil","Paraná","Serra de Araçatuba",NA,"Arvoreta da matinha nebular; Arvoreta.; Matinha nebular.","MBM035123","MBM035123","01","31","Guaratuba","-48.5746994018555","-25.8827991485596","1350","1350","Landrum, L.R.","41937","auto","1980",NA,NA,"HOLOTYPE",NA,NA,NA,"guaratubensis",NA
"75","2020-12-21 16:36:57-03","MBM","MBM","34175","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Hatschbach, G.; Smith, L.B.; Pereira, E.; Smith, L.B.; Pereira, E.","35833","1975","Southern America","Brazil","Rio de Janeiro","Itatiaia, subida ao planalto",NA,NA,"MBM034175","MBM034175","01","30","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"Landrum, L.R.","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:36:57-03","MBM","MBM","66297","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Landrum, L.R.","2111","1977","Southern America","Brazil","Rio de Janeiro","Parque Nacional do Itatiaia, road to Agulhas Negras",NA,"Bis","MBM066297","MBM066297","10","18","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"Landrum, L.R.","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:36:57-03","MBM","MBM","212027","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Landrum, L.R.","2831","1977","Southern America","Brazil","São Paulo","Reserva Florestal",NA,NA,"MBM212027","MBM212027","12","05","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"Landrum, L.R.","21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2015-11-07 06:23:24-02","MNHN","RECOLNAT_MNHN_P","P01902427","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","expallens","Eugenia expallens","O.Berg","Sello, F.",NA,NA,NA,"Brésil",NA,"Brasilia","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902427' target='other'> <mi>dwc_moreinfo</mi></a>","P01902427","P01902427_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA
"79","2015-11-07 06:23:28-02","MNHN","RECOLNAT_MNHN_P","P01902428","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","expallens","Eugenia expallens","O.Berg","Sello, F.",NA,NA,NA,"Brésil",NA,"Brasilia","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902428' target='other'> <mi>dwc_moreinfo</mi></a>","P01902428","P01902428_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA
"80","2015-11-07 06:26:17-02","MNHN","RECOLNAT_MNHN_P","P01902350","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","ibitipocensis","Eugenia ibitipocensis","Cambess.","Saint-Hilaire, A. de",NA,"1816",NA,"Brésil",NA,"Prov.ce des Mines","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902350' target='other'> <mi>dwc_moreinfo</mi></a>","P01902350","P01902350_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA,NA,NA,NA
"81","2015-06-11 15:37:27-03","MNHN","RECOLNAT_MNHN_P","P01902352","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","ibitipocensis","Eugenia ibitipocensis","Cambess.","Saint-Hilaire, A. de",NA,"1816",NA,"Brésil",NA,"Prov.ce des Mines","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902352' target='other'> <mi>dwc_moreinfo</mi></a>","P01902352","P01902352_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA
"82","2015-09-04 20:36:39-03","MNHN","RECOLNAT_MNHN_P","P05156577","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","ibitipocensis","Eugenia ibitipocensis","Cambess.","Richard",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156577' target='other'> <mi>dwc_moreinfo</mi></a>","P05156577","P05156577_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2015-09-04 20:36:39-03","MNHN","RECOLNAT_MNHN_P","P05156578","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","ibitipocensis","Eugenia ibitipocensis","Cambess.","Gomes",NA,NA,NA,"Brasil","Rio de Janeiro","s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156578' target='other'> <mi>dwc_moreinfo</mi></a>","P05156578","P05156578_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-09-04 20:40:52-03","MNHN","RECOLNAT_MNHN_P","P05157034","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","montana","Eugenia montana","Cambess.","Rojas, C.",NA,NA,NA,"Paraguay",NA,"s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05157034' target='other'> <mi>dwc_moreinfo</mi></a>","P05157034","P05157034_01 P05157034_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5677"
"85","2015-11-07 06:26:22-02","MNHN","RECOLNAT_MNHN_P","P01902351","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa ibitipocensis","(Cambess.) D.Legrand","Saint-Hilaire, A. de",NA,"1816",NA,"Brésil",NA,"Prov.ce des Mines","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902351' target='other'> <mi>dwc_moreinfo</mi></a>","P01902351","P01902351_01",NA,NA,NA,NA,NA,NA,NA,"Legrand",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,"ibitipocensis",NA
"86","2015-10-05 23:30:09-03","MNHN","RECOLNAT_MNHN_P","P00798885","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Glaziou, A.",NA,"1884",NA,"Brésil",NA,"(Minas) Agua Limpa à Gandarela","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798885' target='other'> <mi>dwc_moreinfo</mi></a>","P00798885","P00798885_01","2","24",NA,NA,NA,NA,NA,"Mazine-Capelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14833"
"87","2015-10-05 23:30:21-03","MNHN","RECOLNAT_MNHN_P","P00798886","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Glaziou, A.",NA,"1888",NA,"Brésil",NA,"Rio de Janeiro : Alto Macahé","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798886' target='other'> <mi>dwc_moreinfo</mi></a>","P00798886","P00798886_01","2","19",NA,NA,NA,NA,NA,"Mazine-Capelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17003"
"88","2015-10-04 07:14:39-03","MNHN","RECOLNAT_MNHN_P","P00798887","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Glaziou, A.",NA,"1882",NA,"Brésil",NA,"Rio de Janeiro : Nova Friburgo par Trannin","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798887' target='other'> <mi>dwc_moreinfo</mi></a>","P00798887","P00798887_01","2","5",NA,NA,NA,NA,NA,"Mazine-Capelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13891"
"89","2015-04-20 16:18:26-03","MNHN","RECOLNAT_MNHN_P","P00798888","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Glaziou, A.",NA,"1882",NA,"Brésil",NA,"Rio de Janeiro : Nova Friburgo par Trannin","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798888' target='other'> <mi>dwc_moreinfo</mi></a>","P00798888","P00798888_01","2","5",NA,NA,NA,NA,NA,"Mazine-Capelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13891"
"90","2015-09-04 20:53:47-03","MNHN","RECOLNAT_MNHN_P","P05258871","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Müller, F.",NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05258871' target='other'> <mi>dwc_moreinfo</mi></a>","P05258871","P05258871_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99"
"91","2015-09-04 20:53:47-03","MNHN","RECOLNAT_MNHN_P","P05258872","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Porto, C.",NA,"1938",NA,"Brasil","Rio de Janeiro","Agulhas.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05258872' target='other'> <mi>dwc_moreinfo</mi></a>","P05258872","P05258872_01","2","1","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,"3423"
"92","2015-09-04 20:53:47-03","MNHN","RECOLNAT_MNHN_P","P05258873","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Hatschbach, G.",NA,"1967",NA,"Brasil","Paraná","Contenda.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05258873' target='other'> <mi>dwc_moreinfo</mi></a>","P05258873","P05258873_01","12","20","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,"18158"
"93","2015-11-07 06:26:22-02","MNHN","RECOLNAT_MNHN_P","P01902351","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa ibitipocensis","(Cambess.) D.Legrand","Saint-Hilaire, A. de",NA,"1816",NA,"Brésil",NA,"Prov.ce des Mines","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902351' target='other'> <mi>dwc_moreinfo</mi></a>","P01902351","P01902351_01",NA,NA,NA,NA,NA,NA,NA,"Legrand",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,"ibitipocensis",NA
"94","2021-02-11 17:20:42-03","UFPR","UPCB","30666","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Dunaiski Jr., A.",NA,"1989",NA,"Brasil","Paraná","Borda do Campo",NA,"Arbusto, 1m..","UPCB0030499","UPCB0030499","12","02","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"Soares e Silva, L.H.","12577","auto","1997","05",NA,NA,NA,NA,NA,NA,NA
"95","2009-07-27 09:36:00-03","MO","MOBOT","1938041","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","brachymischa","Eugenia brachymischa","Kiaersk.","Auguste F.M. Glaziou","Glaziou 13891","1861","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA
