"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","verbatimLongitude","verbatimLatitude","previousCatalogNumber","fieldNumber","typeStatus","individualCount"
"49","2020-04-23 19:27:52-03","F","FMNH-SEEDPLANTS","V0503999F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis",NA,NA,"P. Dusén","14394","1914","1","22","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0503999F",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-04-23 19:27:56-03","F","FMNH-SEEDPLANTS","V0504000F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis",NA,NA,"P. Dusén","7899","1909","3","25","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0504000F",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-06-24 08:12:22-03","IAC","IAC","53585","S","Plantae",NA,NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","G. Heiden","V.C. Souza; R.R. Rodrigues; F.A.R.P. Arzolla; J. Paula-Souza; N.M. Ivanauskas; V.R. Scalon; F.T. Farah; F.F. Mazine-Capelo; I.D. Sanches; G.A. Paiva; L.M. Campos; A.S. Dias; V. Pereira; L.E. Cordeiro; A.G. Rodrigues & M. Guskuma","9070","1995","09","04",NA,"Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo","-48.1081","-24.52",NA,NA,NA,"Campo de altitude",NA,NA,"2010","11",NA,NA,NA,NA,"04","-48.1081","-24.5200",NA,NA,NA,NA
"52","2020-11-12 16:58:14-03","UEL","FUEL","37101","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Teles, AM","Juliana S. Carneiro","11","2004","07","13",NA,"Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,"2009","08",NA,NA,NA,NA,NA,"-50.975556","-23.540833",NA,NA,NA,NA
"53","2019-05-06 11:52:38-03","UFU","HUFU","68493","S","Plantae",NA,NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusen","Schneider, A.A.","Schneider, A.A.","1368","2006","10","19",NA,"Brasil","Santa Catarina","Urubici","Serra do Corvo Branco","-49.363333","-28.060278","1334","1334",NA,"Borda da Mata em topo de morro.","HUFU00043218","HUFU00043218",NA,NA,NA,NA,NA,NA,NA,"-49.363333","-28.060278",NA,NA,NA,NA
"54","2019-05-06 11:52:38-03","UFU","HUFU","24247","S","Plantae",NA,NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusen","Nakajima, J.N.","Medri, C.; Kinupp, V.F. & Francisco, E.M.","309","1997","08","02",NA,"Brasil","Paraná","Sapopema","Salto das Orquídeas, Beira de rio.","-50.5802993774414","-23.9108009338379",NA,NA,NA,"Erva escandente, flores cremes.","HUFU00043219","HUFU00043219","2000","08","21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-23 13:21:53-03","MN","R-TIPOS","38056","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén",NA,"Dusén, P.K.H.","3667","1904","02","16",NA,"Brasil","Paraná",NA,"entre Ipiranga e Volta Grande",NA,NA,NA,NA,NA,NA,"R000038056","R000038056_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isolectotypus",NA
"56","2021-02-23 13:21:53-03","MN","R-TIPOS","38056a","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén",NA,"Dusén, P.K.H.","3667","1904","02","16",NA,"Brasil","Paraná",NA,"entre Ipiranga e Volta Grande",NA,NA,NA,NA,NA,NA,"R000038056a","R000038056a_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isolectotypus",NA
"57","2020-08-20 14:54:58-03","UFSC","FLOR","47890","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén",NA,"Trevisan, R.; Venturi, S.","1361","2012","12","04",NA,"Brasil","Santa Catarina","Grão Pará","Rodovia SC 439, descida da Serra do Corvo Branco, atrás da proteção do mirante, divisa entre os municípios de Urubici e Grão Pará.","-49.366667","-28.056111","1144","1144",NA,"Planta faz parte do Projeto Reflora","FLOR0047890","FLOR0047890",NA,NA,NA,NA,NA,NA,NA,"49º22'0''W","28º3'22''S",NA,NA,NA,NA
"58","2020-08-20 14:54:58-03","UFSC","FLOR","51270","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Heiden, G.","Trevisan, R.","1385","2013","12","07",NA,"Brasil","Santa Catarina","Urubici","Parque Nacional (PARNA) São Joaquim.","-49.6325","-28.140833","1316","1316",NA,"Habitat: Beira da mata","FLOR0051270","FLOR0051270","2018","12",NA,NA,NA,NA,"03","49º37'57''W","28º8'27''S",NA,NA,NA,NA
"59","2020-08-20 14:54:58-03","UFSC","FLOR","60963","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Heiden, G.","Romão, G.O.; Rodrigues, C.D. & Dantas, A.P.T.","1815","2006","11","01",NA,"Brasil","Santa Catarina","Urubici","Serra do Corvo Branco, ca 600m do cume com portal em V na direçãoà Grão Pará pela rodovia SC-439.","-49.377778","-28.041111","1470","1470",NA,"Liana, capítulos barnco-amarelados","FLOR0060963","FLOR0060963","2010","11",NA,NA,NA,NA,NA,"49º22'40''W","28º2'28''S",NA,NA,NA,NA
"60","2020-08-20 14:54:58-03","UFSC","FLOR","61144","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Cordeiro, J.","Cervi, A.C.; Barboza, E. & Cordeiro, J.","10110","2013","11","05",NA,"Brasil","Santa Catarina","Grão Pará","Serra do Corvo Branco.","-49.366667","-28.055556","1233","1233",NA,"Subarbusto apoiante, capítulos cremes","FLOR0061144","FLOR0061144","2013","12",NA,NA,NA,NA,"03","49º22'0''W","28º3'20''S",NA,NA,NA,NA
"61","2021-03-04 15:42:27-03","IF","SPSF","41401","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering ex Dusén","G.Heiden","G.Hatschbach & E.Barbosa","79665","2006","08","21","América do Sul","Brasil","SC","Lauro Muller","Serra do rio do Rastro","-49.3967018127441","-28.3927993774414",NA,NA,NA,"COLETA: Apoiante de 1m, capítulo alvo.&nf;Margem de rio encachoeirado.;",NA,NA,"2011","06","15992","auto","Magnoliopsida",NA,"22",NA,NA,NA,NA,NA,NA
"62","2021-03-04 15:42:27-03","IF","SPSF","44988","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering ex Dusén","G.Heiden","V.C.Souza & R.R.Rodrigues & F.A.R.D.P.Arzolla & N.M.Ivanauskas & J.P.Souza","9070","1995","09","04","América do Sul","Brasil","SP","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo","-48.0999984741211","-24.5200004577637",NA,NA,NA,"COLETA: Mata Atlântica com transição para Campo de altitude.&nf;Escandente, capítulos cor creme.; GEOGRAFIA: Trilha para o mirante mais alto.;",NA,NA,"2010","11","38804","auto","Magnoliopsida",NA,"30",NA,NA,NA,NA,NA,NA
"63","2021-02-08 12:33:32-03","UFRGS","ICN","148240","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Schneider, AA","Stehmann, JR; Mentz, LA; Fregonezi, JN; Teles, AM","4382","2005","11","26","América do Sul","Brasil","SC","Bom Jardim da Serra",NA,"-49.557222","-28.379722","1433","1433",NA,"Doação herbário BHCB (BHCB 99763). Preservado em álcool antes da secagem.; Arbusto decumbente, capítulos com flores estaminadas esverdeadas.",NA,NA,"2009","03",NA,NA,NA,NA,"01","-49.557222","-28.379722",NA,NA,NA,NA
"64","2021-02-08 12:33:32-03","UFRGS","ICN","151680","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Schneider, AA","Schneider, AA","1361","2006","10","19","América do Sul","Brasil","SC","Urubici","Serra do Corvo Branco (28° 03' 36.5''S e 49° 21' 48.1''W)","-49.609444","-28.100278","1334","1334",NA,"Borda de mata em topo de morro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.609444","-28.100278",NA,NA,NA,NA
"65","2021-02-08 12:33:33-03","UFRGS","ICN","151681","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Schneider, AA","Schneider, AA","1363","2006","10","19","América do Sul","Brasil","SC","Urubici","Serra do Corvo Branco (28° 03' 36.5''S e 49° 21' 48.1''W)","-49.609444","-28.100278","1334","1334",NA,"Borda de mata em topo de morro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.609444","-28.100278",NA,NA,NA,NA
"66","2021-02-08 12:33:33-03","UFRGS","ICN","151682","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Schneider, AA","Schneider, AA","1368","2006","10","19","América do Sul","Brasil","SC","Urubici","Serra do Corvo Branco (28° 03' 36.5''S e 49° 21' 48.1''W)","-49.609444","-28.100278","1334","1334",NA,"Borda de mata em topo de morro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.609444","-28.100278",NA,NA,NA,NA
"67","2021-02-08 12:33:33-03","UFRGS","ICN","151683","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Schneider, AA","Schneider, AA","1370","2006","10","19","América do Sul","Brasil","SC","Urubici","Serra do Corvo Branco (28° 03' 36.5''S e 49° 21' 48.1''W)","-49.609444","-28.100278","1334","1334",NA,"Borda de mata em topo de morro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.609444","-28.100278",NA,NA,NA,NA
"68","2021-02-08 12:33:33-03","UFRGS","ICN","153633","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Schneider, AA","Schneider, AA","1362","2006","10","19","América do Sul","Brasil","SC","Urubici","Serra do Corvo Branco (28° 03' 36.5''S e 49° 21' 48.1''W)","-49.609444","-28.100278","1334","1334",NA,"Borda de mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.609444","-28.100278",NA,NA,NA,NA
"69","2021-02-08 12:33:33-03","UFRGS","ICN","153634","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Schneider, AA","Schneider, AA","1369","2006","10","19","América do Sul","Brasil","SC","Urubici","Serra do Corvo Branco (28° 03' 36.5''S e 49° 21' 48.1''W)","-49.609444","-28.100278","1334","1334",NA,"Borda de mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.609444","-28.100278",NA,NA,NA,NA
"70","2021-02-08 12:33:33-03","UFRGS","ICN","153635","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Schneider, AA","Schneider, AA","1371","2006","10","19","América do Sul","Brasil","SC","Urubici","Serra do Corvo Branco (28° 03' 36.5''S e 49° 21' 48.1''W)","-49.609444","-28.100278","1334","1334",NA,"Borda de mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.609444","-28.100278",NA,NA,NA,NA
"71","2021-02-08 12:33:33-03","UFRGS","ICN","153636","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Schneider, AA","Schneider, AA","1360","2006","10","19","América do Sul","Brasil","SC","Urubici","Serra do Corvo Branco (28° 03' 36.5''S e 49° 21' 48.1''W)","-49.609444","-28.100278","1334","1334",NA,"Borda de mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.609444","-28.100278",NA,NA,NA,NA
"72","2021-02-08 12:33:33-03","UFRGS","ICN","172131","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Iganci, JRV","Iganci, JRV; Ferreira, PA; Silveira, GH; Buzatto, CR;","504","2008","11","18","América do Sul","Brasil","SC","Urubici","Serra do Corvo Branco","-49.366111","-28.055278","1340","1340",NA,NA,NA,NA,"2008","11",NA,NA,NA,NA,"18","-49.366111","-28.055278",NA,NA,NA,NA
"73","2021-02-08 12:33:33-03","UFRGS","ICN","172134","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Iganci, JRV","Iganci, JRV; Ferreira, PA; Silveira, GH; Buzatto, CR;","507","2008","11","18","América do Sul","Brasil","SC","Urubici","Serra do Corvo Branco","-49.366111","-28.055278","1340","1340",NA,NA,NA,NA,"2008","11",NA,NA,NA,NA,"18","-49.366111","-28.055278",NA,NA,NA,NA
"74","2021-02-08 12:33:33-03","UFRGS","ICN","172135","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Iganci, JRV","Iganci, JRV; Ferreira, PA; Silveira, GH; Buzatto, CR;","508","2008","11","18","América do Sul","Brasil","SC","Urubici","Serra do Corvo Branco","-49.366111","-28.055278","1340","1340",NA,NA,NA,NA,"2008","11",NA,NA,NA,NA,"18","-49.366111","-28.055278",NA,NA,NA,NA
"75","2021-02-08 12:33:33-03","UFRGS","ICN","186190","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Cordeiro, J","Cervi, AC","s.n.Barboz","2013","11","05","América do Sul","Brasil","SC","Grão Pará","Serra do Corvo Branco","-49.366667","-28.055556",NA,NA,NA,"Doação MBM 386921; Subarbusto apoiante. Capítulos cremes.",NA,NA,"2013","12",NA,NA,NA,NA,"03","-49.366667","-28.055556",NA,NA,NA,NA
"76","2021-02-08 12:33:33-03","UFRGS","ICN","189616","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Schneider, AA","Iganci, JRV","507","2008","11","18","América do Sul","Brasil","SC","Urubici","Serra do Corvo Branco (28°03'19 9S e 49°21'58 1W)","-49.366111","-28.055278","1400","1400",NA,"Pistilada; Na margem da estrada sobre a encosta rochosa e úmida.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.366111","-28.055278",NA,NA,NA,NA
"77","2021-02-08 12:33:33-03","UFRGS","ICN","189617","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Schneider, AA","Iganci, JRV","504","2008","11","18","América do Sul","Brasil","SC","Urubici","Serra do Corvo Branco (28°03'19 9S e 49°21'58 1W)","-49.366111","-28.055278","1400","1400",NA,"Pistilada; Na margem da estrada sobre a encosta rochosa e úmida.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.366111","-28.055278",NA,NA,NA,NA
"78","2021-02-08 12:33:33-03","UFRGS","ICN","189618","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Schneider, AA","Iganci, JRV","508","2008","11","18","América do Sul","Brasil","SC","Urubici","Serra do Corvo Branco (28°03'19 9S e 49°21'58 1W)","-49.366111","-28.055278","1400","1400",NA,"Estaminada; Na margem da estrada sobre a encosta rochosa e úmida.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.366111","-28.055278",NA,NA,NA,NA
"79","2021-02-08 12:33:33-03","UFRGS","ICN","172065","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Iganci, JRV","Iganci, JRV; Ferreira, PA; Silveira, GH; Buzatto, CR;","398","2008","10","28","América do Sul","Brasil","SC","Urubici","Estrada para Morro da Igreja, logo após o primeiro mirante. 28º0","-49.5917015075684","-28.0149993896484","1155","1155",NA,"Na encosta úmida.",NA,NA,"2008","10","30102","auto",NA,NA,"28",NA,NA,NA,NA,NA,NA
"80","2020-08-26 10:47:47-03","MCN-FZBRS","HAS","45057","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusen","Schmidt, R.","Senna, R.M.","1073","2005","12",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula (Jaquirana - RS)","Campos de Cima da Serra; Passo do S, Parque Estadual do Tainhas.",NA,NA,NA,NA,NA,"beira de mata; arbusto apoiante;","HAS0045057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-21 10:00:00-03","IBt","SP","286917","S","Plantae",NA,NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Heiden, G","Souza, VC; Rodrigues, RR; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; Scalon, VR; Farah, FT","8981","1995","09","02",NA,"Brasil","São Paulo","Cananéia","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha para o mirante dos Angicos.","-48.408889","-24.501667",NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,"-48.408889","-24.501667",NA,NA,NA,NA
"82","2019-11-21 10:00:00-03","IBt","SP","286920","S","Plantae",NA,NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Heiden, G","Souza, VC; Rodrigues, RR; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; Scalon, VR; Farah, FT","8977","1995","09","02",NA,"Brasil","São Paulo","Cananéia","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para o Mirante os Angicos. Área de rochas calcáreas.","-48.408889","-24.501667",NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,"-48.408889","-24.501667",NA,NA,NA,NA
"83","2019-11-21 10:00:00-03","IBt","SP","420163","S","Plantae",NA,NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Schneider, AA","Schneider, AA","1363","2006","10","19",NA,"Brasil","Santa Catarina","Urubici","Serra do Corvo Branco.","-49.363361","-28.060139","1334","1334",NA,NA,"SP031453","SP031453",NA,NA,NA,NA,NA,NA,NA,"-49.363361","-28.060139",NA,NA,NA,NA
"84","2019-11-21 10:00:00-03","IBt","SP","442408","S","Plantae",NA,NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Heiden, G","Souza, VC; Rodrigues, RR; Arzolla, FARP; Ivanauskas, NM; Souza, JP; Scalon, VR; Farah, FT","9070","1995","09","04",NA,"Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para o mirante mais alto.","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"SP031455","SP031455","2010","11","38804","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-21 10:00:00-03","IBt","SP","286903","S","Plantae",NA,NA,"Asteraceae","Baccharis","paranensis","Baccharis paranensis","Heering & Dusén","Heiden, G","Souza, VC; Rodrigues, RR; Arzolla, FARP; Ivanauskas, NM; Souza, JP; Scalon, VR; Farah, FT","9070","1995","09","04",NA,"Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para o mirante mais alto.","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,"2010","11","38804","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
