"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"903","2019-01-25 15:35:25-02","IAC","IAC","32002","S","Plantae","Melastomataceae-2.Melastomoideae","Trembleya","phlogiformis","Trembleya phlogiformis","J.C.R. Macedo","s/nº","1992","01","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"DC.","J.C.R. Macedo","São Paulo",NA,"-46.5333","-23.4628",NA,NA,NA,"Guarulhos",NA,NA,"1992","01","25","-46.5333","-23.4628",NA,NA,NA,NA,NA
"904","2019-01-25 15:42:47-02","IAC","IAC","5210","S","Plantae","Melastomataceae-2.Melastomoideae","Trembleya","phlogiformis","Trembleya phlogiformis","G.P. Viégas","s/nº","1939","10","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"DC.","A.C. Brade","São Paulo","Fazenda Campo Grande","-47.169767","-22.922308",NA,NA,NA,"Campinas",NA,NA,"1940","12","02","-47.169767","-22.922308",NA,NA,NA,NA,NA
"905","2019-01-25 15:42:47-02","IAC","IAC","6390","S","Plantae","Melastomataceae-2.Melastomoideae","Trembleya","phlogiformis","Trembleya phlogiformis","H.L.M. Barreto & A.P. Vieira","s/nº","1941","06","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"DC.","H.L.M. Barreto & A.P. Vieira","Minas Gerais","Distrito de Cachoeira do Campo","-43.5081","-20.2875",NA,NA,NA,"Ouro Preto",NA,NA,"1941","06","29","-43.5081","-20.2875",NA,NA,NA,NA,NA
"906","2020-07-23 12:13:46-03","CEPLAC","CEPEC","136872","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","L. C. Marinho","389","2013","02","11",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"L. C. Marinho","Bahia","Estrada Real entre Rio de Contas e Livramento. Próximo ao camping Sá Zabé.","-41.8","-13.566667",NA,NA,NA,"RIO DE CONTAS",NA,NA,NA,NA,NA,"41W48'","13S34'",NA,NA,NA,NA,NA
"907","2020-07-23 12:13:46-03","CEPLAC","CEPEC","17602","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","S. A. Mori","12330","1979","07","20",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Flor-de-quaresma",NA,NA,NA,NA,NA,"J. J. Wurdack","Bahia","9-11Km ao N da cidade, estr. p/ povoado de Mato Grosso.","-41.766667","-13.533333",NA,NA,NA,"RIO DE CONTAS",NA,NA,NA,NA,NA,"41W46'0","13S32'0",NA,NA,NA,NA,"01/11/1979"
"908","2020-07-23 12:13:46-03","CEPLAC","CEPEC","98798","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","T. Ribeiro","301","1996","07","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"A. K. A. Santos","Bahia","Vereda. Estrada Morro do Fogo/Vereda.","-42.113611","-13.281111",NA,NA,NA,"ÉRICO CARDOSO",NA,NA,NA,NA,NA,"42W6'49","13S16'52",NA,NA,NA,NA,"28/02/2008"
"909","2020-07-23 12:13:46-03","CEPLAC","CEPEC","66798","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","S. Mayo","1068","1965","08","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"J. F. A. Baumgratz","Bahia","Aprox. 1Km cidade a W do Rio Brumado na trilha que atravessa o Rio Landim.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"RIO DE CONTAS","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998"
"910","2020-07-23 12:13:46-03","CEPLAC","CEPEC","33496","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","G. Hatschbach","46495","1983","05","16",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Flor-de-quaresm, arvore-da-paixao",NA,NA,NA,NA,NA,"J. J. Wurdack","Bahia","Arredores da cidade.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"RIO DE CONTAS","49773","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,"30/12/1983"
"911","2020-07-23 12:13:46-03","CEPLAC","CEPEC","106308","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis latifolia","H. Luederwaldt",NA,"1907","05","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"latifolia",NA,"F. C. Hoehne","São Paulo","Ipiranga. Na margem do rio.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SÃO PAULO","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2020-07-23 12:13:46-03","CEPLAC","CEPEC","16814","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis quinquenervia","J. L. Hage","283","1979","07","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"quinquenervia",NA,"J. J. Wurdack","Bahia","Km 5 da Rod. Liv. do Brumado/Rio de Contas.","-41.816667","-13.633333",NA,NA,NA,"livramento do brumado",NA,NA,NA,NA,NA,"41W49'","13S38'",NA,NA,NA,NA,"30/12/1981"
"913","2020-07-23 12:13:46-03","CEPLAC","CEPEC","106308","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis latifolia","H. Luederwaldt",NA,"1907","05","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"latifolia",NA,"F. C. Hoehne","São Paulo","Ipiranga. Na margem do rio.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SÃO PAULO","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2020-07-23 12:13:46-03","CEPLAC","CEPEC","16814","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis quinquenervia","J. L. Hage","283","1979","07","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"quinquenervia",NA,"J. J. Wurdack","Bahia","Km 5 da Rod. Liv. do Brumado/Rio de Contas.","-41.816667","-13.633333",NA,NA,NA,"livramento do brumado",NA,NA,NA,NA,NA,"41W49'","13S38'",NA,NA,NA,NA,"30/12/1981"
"915","2020-02-17 11:29:53-03","UEG","HUEG","10396","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Nakajima, J.N.","5036","2012","04","24","Southern America","Brasil",NA,NA,"Arbusto ca. 1,3m alt. Corola alva com mácula rósea na região mediana, estames maiores amarelados-escuro, maiores amarelos.; Borda de vereda.","HUEG010396","Dicotyledoneae",NA,NA,"DC.",NA,"Goiás","Serra dos Pireneus, BR 070, ca 5 Km da cidade, marco 9 do P.E. dos Pireneus.","-48.881111","-15.789444",NA,NA,NA,"Cocalzinho de Goiás",NA,NA,NA,NA,NA,"-48.881111","-15.789444",NA,NA,NA,NA,NA
"916","2020-02-17 11:29:53-03","UEG","HUEG","10427","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Nakajima, J.N.","5085","2012","04","26","Southern America","Brasil",NA,NA,"Arbusto ca. 0,5m. Cálice verde; corola alva; estames menores amarelos, maiores com anteras róseas.; Campo litólico, campo hidromórfico em borda de vereda.","HUEG010427","Dicotyledoneae",NA,NA,"DC.","Versiane, A.F.A.","Goiás","Estrada para plantação de Eucalypto, final da estrada.","-48.771944","-15.786111","1220","1220",NA,"Cocalzinho de Goiás",NA,NA,"2014","11",NA,"-48.771944","-15.786111",NA,NA,NA,NA,NA
"917","2020-02-17 11:29:53-03","UEG","HUEG","10428","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Versiane, A.F.A.","180","2012","07","03","Southern America","Brasil",NA,NA,"Subarbusto, ca 0,7m. Hipanto verde, corola alva com máculas vinho-alaranjadas; estames amarelos.; Cerrado.","HUEG010428","Dicotyledoneae",NA,NA,"DC.",NA,"Goiás","BR 070, ca. 7 Km de Cocalzinho (marco 9).","-48.829556","-15.785","1111","1111",NA,"Cocalzinho de Goiás",NA,NA,NA,NA,NA,"-48.829556","-15.785",NA,NA,NA,NA,NA
"918","2020-02-17 11:29:53-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Marcondes, I.S.","2",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Woodgyer, E.M.","Distrito Federal","Córrego Vicente Pires","-48.016667","-15.783333",NA,NA,NA,"Brasília",NA,NA,"1995",NA,NA,"-48.016667","-15.783333",NA,NA,NA,NA,NA
"919","2020-02-17 11:29:53-03","UEG","HUEG","6138","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Proença, C.","1624","1996","11","30","Southern America","Brasil",NA,NA,"Arvoreta. Fruto castanho escuro. Ocasional.; Campo úmido.","HUEG006138","Dicotyledoneae",NA,NA,"DC.","Simon, M.F.","Distrito Federal","Santuário Ecológico do Riacho Fundo. 15º 51' 0'' S x 47° 47' W.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília","70570","auto","1996","11","30",NA,NA,NA,NA,NA,NA,NA
"920","2020-02-17 11:29:53-03","UEG","HUEG","173","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Santos, M.L.","134","2002","05","25","Southern America","Brasil",NA,NA,"Arbusto; flores brancas; 10 estames, 5 maiores e 5 menores; filetes brancos e anteras amarelas; conectivo amarelo.; Mata","HUEG000173","Dicotyledoneae",NA,NA,"DC.","Gomes Júnior, J.C.","Goiás","Parque Estadual da Serra de Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,"Caldas Novas","36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2020-02-17 11:29:53-03","UEG","HUEG","972","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","et al.; Miranda","292","2003","07","10","Southern America","Brasil",NA,NA,"Arbusto; Cerrado rupestre","HUEG000972","Dicotyledoneae",NA,NA,"DC.","Versiane, A.F.A.","Goiás","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Pirenópolis","40887","auto","2012","07","09",NA,NA,NA,NA,NA,NA,NA
"922","2019-02-27 14:02:32-03","UFSJ","HUFSJ","4577","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Sobral, M","15335","2013","01","01",NA,"Brasil",NA,NA,"Erva 0,4 m, em campo seco; flores róseas.","HUFSJ004577",NA,NA,NA,"DC.","; Pacífico, R","Minas Gerais","Estrada para torres de transmissão. Serra do Lenheiro.","-44.286167","-21.162694","101","101","HUFSJ004577_v00 HUFSJ004577_v01","São João del-Rei",NA,NA,"2016","04",NA,"-44.286167","-21.162694",NA,NA,NA,NA,NA
"923","2019-07-16 10:36:10-03","UFSJ","HUFSJ","9137","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Costa, MTR; Alves, RJV; Silva, NG","677","2017","01","08",NA,"Brasil",NA,NA,"Subarbusto de 0,4 m de altura, flores roxas.","HUFSJ009137",NA,NA,NA,"DC.","Costa, MTR","Minas Gerais","Serra do Lenheiro","-44.301631","-21.132297","115","115",NA,"São João del-Rei",NA,NA,"2017",NA,NA,"-44.301631","-21.132297",NA,NA,NA,NA,NA
"924","2019-07-02 15:56:01-03","UEM","HUEM","24344","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","F.Almeda; A.B.Martins; P.W.Fritsch; J.L.M.Aranha Filho; C.Bush; R. Belinello","9543","2009","02","27",NA,"Brasil",NA,NA,"Campo rupestre vegetation. Growing in seepage area. Shrub to 0.5 m tall. Petals pale pink . Large anthers red. Anthers of small stamens yellow like the appendages. Local.","HUEM000007424",NA,NA,NA,"DC.","Ricardo Pacifico","Minas Gerais","Cadeia do Espinhaço., Large rock outcrop on right-hand side of road from Diamantina to Mendanha at Km 585 and the Caminho dos Escravos.","-43.993861","-18.370861","1401","1401","HUEM000007424","Diamantina",NA,NA,"2015","06",NA,"-43.993861","-18.370861",NA,NA,NA,NA,NA
"925","2019-07-02 15:56:01-03","UEM","HUEM","24812","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","J.R.Pirani; M.S.Ferrucci; J.G.Rando; M.F.Santos","5985","2009","02","13",NA,"Brasil",NA,NA,"Arbusto entouceirado, os ramos não ramificados. Hipanto e sépalas avermelhados; pétalas lilases; anteras lilases com apêndices amarelos. Campo pedregoso (quatzito e itacolimito).","HUEM000014727",NA,NA,NA,"DC.","R.Pacifico","Minas Gerais","Parque Estadual do Itacolomi, Morro do Cachorro, c","-43.50525","-20.417694","1527","1527","HUEM000014727","Ouro Preto",NA,NA,"2015","04",NA,"-43.50525","-20.417694",NA,NA,NA,NA,NA
"926","2019-07-02 15:56:01-03","UEM","HUEM","24890","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Pacifico; A.Carmo","171","2015","05","01",NA,"Brasil",NA,NA,"Arbusto, 0,5m de altura., 5 ou 6 pétalas rosa claro, filetes rosa escuro, estames menores com anteras amarelas, estames maiores com anteras vermelhas, fruto castanho. Em solo seco na beira da trilha e próximo à floresta de galeria.","HUEM000016721",NA,NA,NA,"DC.","Ricardo Pacifico","Minas Gerais","Serra do Cipó, Parque Nacional da Serra do Cipó,, trilha das bandeirinhas, em direção as cachoeiras do Gavião e Andorinhas","-43.578889","-19.342667","819","819","HUEM000016721","Santana do Riacho",NA,NA,"2015","05",NA,"-43.578889","-19.342667",NA,NA,NA,NA,NA
"927","2019-07-02 15:56:01-03","UEM","HUEM","32978","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","R.Pacifico; C.A.Rossi; D.L.Estevam","255","2016","09","05",NA,"Brasil",NA,NA,"Arbusto, 0,4-0,7m de altura.","HUEM000016705",NA,NA,NA,"DC.","R.Pacifico","Minas Gerais","APA da Serra do Cabral., Fazenda do Tonhão, na margem de um riacho.","-44.197","-17.602278","942","942","HUEM000016705","Joaquim Felício",NA,NA,"2016","09",NA,"-44.197","-17.602278",NA,NA,NA,NA,NA
"928","2020-11-04 17:29:48-03","UEM","HUEM","35135","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Resende, ILM","3314","2014","08","02",NA,"Brasil",NA,NA,"Arbusto, 1,5 m de altura. Flores brancas; frutos verdes.","HUEM000020714",NA,NA,NA,"DC.","Pacifico, R","Minas Gerais","Meio da vereda.","-48.875278","-18.870278",NA,NA,NA,"Monte Alegre de Minas",NA,NA,"2019","04",NA,"-48.875278","-18.870278",NA,NA,NA,NA,NA
"929","2020-11-04 17:29:48-03","UEM","HUEM","7015","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Souza, VC; P.H.Miyagi; J.P. Souza","7991","1995","03","08",NA,"Brasil",NA,NA,"Subarbusto, viscoso ca. de 40 cm de altura; flores róseas","HUEM000007425",NA,NA,NA,"DC.","Romero, R. in dup.ESA","Minas Gerais","Fazenda do Bom Retiro, 8 km da lagoa dourada em direção a Entre Rios de Minas; campo rupestre","-44.050847","-20.861278",NA,NA,"HUEM000007425","Lagoa Dourada",NA,NA,"2014","11","05","-44.050847","-20.861278",NA,NA,NA,NA,NA
"930","2019-07-02 15:56:01-03","UEM","HUEM","24779","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","J.R.Pirani; A.M.Giulietti; F.A.Vitta; J.V.Coffani-Nunes; L.Parra-Lazzari; N.L.Menezes","s.n.","1991","03","25",NA,"Brasil",NA,NA,"Arbusto com folhas levemente viscosas, 50cm de altura. Hipanto e sépalas rosa-claras, filetes e estilete rosa-intenso, anteras amarelas e lilases. Raízes alvas esponjosas.","HUEM000014595",NA,NA,NA,"DC.","Ricardo Pacifico","Minas Gerais","Parque Nacional da Serra do Cipó,, caminho da base do IBAMA do Rio Cipó para o Capão dos Palmitos. Em solo arenoso brejoso, no alto da cachoeira do Panelão.","-43.7144012451172","-19.1688995361328","1000","1000","HUEM000014595","Santana do Riacho","26557","auto","2016","12",NA,NA,NA,NA,NA,NA,NA,NA
"931","2020-11-04 17:29:48-03","UEM","HUEM","27890","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Frota, A; Bassan, AC; Zuanon, L","1","2013","04","08",NA,"Brasil",NA,NA,"Briófita sobre tronco de árvore",NA,NA,NA,NA,"DC.","Ricardo Pacifico","Paraná","distrito de Faxinal do Céu, Jardim Botânico da Cop, trilha das Pteridófitas","-51.6596984863281","-25.6956005096436",NA,NA,NA,"Pinhão","37408","auto","2015","05",NA,NA,NA,NA,NA,NA,NA,NA
"932","2016-08-23 10:59:52-03","NHMLondon","NHM-LONDON-BOT","BM000516951","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","George Gardner; b.1812; d.1849; Gardner","4147","1840","06",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:473651","<a href=http://www.nhm.ac.uk/services/media-store/asset/0bd23871bfdb048052d1e6dfdf0d49dcdf14a73d/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"DC.","Eneida Martins; E.Martins","Goiás",NA,"-49.675","-15.883333",NA,NA,NA,NA,NA,NA,"1997","03","12","-49.675","-15.883333",NA,"Lectotype",NA,NA,NA
"933","2015-02-26 09:29:52-03","NHMLondon","NHM-LONDON-BOT","BM000953934","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Johann Ehrenfried Pohl; b.1746; d.1800; J.E.Pohl","s.n.",NA,NA,NA,NA,"Brasil",NA,"NHMUK:ecatalogue:473654",NA,NA,NA,NA,NA,"DC.",NA,"Goiás",NA,"-49.675","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.675","-15.883333",NA,"Possible type",NA,NA,NA
"934","2020-09-18 09:33:04-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Cochlospermaceae","Trembleya","phlogiformis","Trembleya phlogiformis","Cid Ferreira, CA","10958",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Malvales",NA,"Furtado, C",NA,"Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2020-11-12 17:01:47-03","UEL","FUEL","40014","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Costas, CB; Fiaschi, P; Komo, T; Bitencourt, G","422","2000","12","06",NA,"Brasil",NA,NA,NA,"FUEL005290","Tracheophyta","Myrtales",NA,"DC.","Rodrigues, KF","São Paulo","Parque Estadual de Campos do Jordão, Região de São José dos Alpes","-45.471111","-22.685","1900","1900",NA,"Campos do Jordão",NA,NA,"2005","03",NA,"-45.471111","-22.685",NA,NA,NA,NA,NA
"936","2020-11-12 17:01:47-03","UEL","FUEL","19346","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Araujo, GM; Nakajima, JN; Oliveira, PE; Pereira, PR; Ranal, MA; Schiavini, I","10","1992","04","10",NA,"Brasil",NA,NA,NA,"FUEL005291","Tracheophyta","Myrtales",NA,"DC.","Romero, R","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Uberlândia","58223","auto","1993","03","26",NA,NA,NA,NA,NA,NA,NA
"937","2020-11-12 17:01:47-03","UEL","FUEL","41762","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Hatschbach, G; Hatschbach, M; Ribas, OS","77684","2004","06","09",NA,"Brasil",NA,NA,NA,"FUEL005289","Tracheophyta","Myrtales",NA,"DC.","Secco, RC","MInas Gerais","Serra do Cabral, Fazenda da Onça","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Joaquim Felício","37503","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2019-11-01 15:04:43-03","UnB","UB","101529","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Irwin, HS","15774","1966","05","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Distrito Federal","20km ao NE de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2019-11-01 15:04:43-03","UnB","UB","100549","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Anderson, WR","9645","1973","05","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Goiás","Caiapônia, 12km ao S de Caiapônia","-51.8103","-16.9567",NA,NA,NA,"Caiapônia",NA,NA,NA,NA,NA,"-51.8103","-16.9567",NA,NA,NA,NA,NA
"940","2019-11-01 15:04:43-03","UnB","UB","100550","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Irwin, HS","17966","1966","06",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Goiás","30km ao S de Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2019-11-01 15:04:43-03","UnB","UB","100551","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Irwin, HS","14407","1966","04","05","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Goiás","Posse, 6km ao S de Posse","-46.3694","-14.0931",NA,NA,NA,"Posse",NA,NA,NA,NA,NA,"-46.3694","-14.0931",NA,NA,NA,NA,NA
"942","2019-11-01 15:04:43-03","UnB","UB","100552","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Santos, ML","181","2002","06","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Romero, R","Goiás","Pirenópolis","-48.9592","-15.8525",NA,NA,NA,"Pirenópolis",NA,NA,NA,NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA,NA
"943","2019-11-01 15:04:43-03","UnB","UB","101517","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Alves, JH","9","1979","04","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Wurdack, JJ","Distrito Federal",NA,NA,NA,NA,NA,NA,"Núcleo Bandeirante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2019-11-01 15:04:43-03","UnB","UB","101518","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Munhoz, CBR","258","1995","04","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Munhoz, CBR","Distrito Federal","Reserva Ecológica de Águas Emendadas","-47.55","-15.533333",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,"-47.55","-15.533333",NA,NA,NA,NA,NA
"945","2019-11-01 15:04:43-03","UnB","UB","101519","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Munhoz, CBR","3","1992","12","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Munhoz, CBR","Distrito Federal","Reserva Biológica de Águas Emendadas","-47.55","-15.533333",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,"-47.55","-15.533333",NA,NA,NA,NA,NA
"946","2019-11-01 15:04:43-03","UnB","UB","101521","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Kirkbride Junior, JH","1353","1980","07","24","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Munhoz, CBR","Distrito Federal","Fazenda Água Limpa da Universidade de Brasília","-47.9","-15.95",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA
"947","2019-11-01 15:04:43-03","UnB","UB","101526","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Irwin, HS","8148","1965","09","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Distrito Federal","Córrego Samambaia",NA,NA,NA,NA,NA,"Taguatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2019-11-01 15:04:43-03","UnB","UB","101527","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Irwin, HS","11683","1966","01","14","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2019-11-01 15:04:43-03","UnB","UB","101528","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Irwin, HS","12248","1966","02","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Distrito Federal","10km ao S de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","2019-11-01 15:04:43-03","UnB","UB","101530","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Irwin, HS","15775","1966","05","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Distrito Federal","20km ao NE de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","2019-11-01 15:04:43-03","UnB","UB","101532","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Ratter, JA","2874","1976","04","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Distrito Federal","Córrego Cabeça de Veado","-47.85","-15.866667",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"952","2019-11-01 15:04:43-03","UnB","UB","101534","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Miranda, CAB","41","1980","08","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Distrito Federal","Fazenda Água Limpa da Universidade de Brasília","-47.9","-15.95",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA
