"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"47","2019-02-15 11:46:37-02","IPA","IPA","60037","S","Plantae","Plantae",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Schimdt) Lundell",NA,"Silva, A.G. da; Silva, A.M. da; Oliveira, C.A.M.; Nascimento, L.M.; Silva, A.M. da; Oliveira, C.A.M.; Nascimento, L.M.","211","2000","01","18","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada.","-36.401667","-8.187222",NA,"Árvore ca. 8m de altura. Flores em botões verdes. Ocasional.; Dentro da mata. Mata estacional.","IPA0060037",NA,NA,NA,"-36.401667","-8.187222","565","960",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-02-15 11:46:37-02","IPA","IPA","60043","S","Plantae","Plantae",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Schimdt) Lundell","Silva, A.G. da","Nascimento, L.M.; Eudes; Adriano; Eudes; Adriano","505","2001","03","20","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada.","-36.401667","-8.187222",NA,"Árvore ca. 8m de altura. Frutos imaturos verdes. Frequente.","IPA0060043",NA,NA,NA,"-36.401667","-8.187222","565","960","2001","07",NA,"19",NA,NA,NA,NA,NA
"49","2019-02-15 11:46:37-02","IPA","IPA","60045","S","Plantae","Plantae",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Schimdt) Lundell","Silva, A.G. da","Silva, A.G. da; Nascimento, L.M.; Nascimento, L.M.","367","2001","01","16","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada.","-36.401667","-8.187222",NA,"Árvore ca. 6m de altura. Flores em botões verdes. Frequente.; Interior da mata. Mata estacional.","IPA0060045",NA,NA,NA,"-36.401667","-8.187222","565","960","2001","07",NA,"19",NA,NA,NA,NA,NA
"50","2019-02-15 11:46:37-02","IPA","IPA","60046","S","Plantae","Plantae",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Schimdt) Lundell","Silva, A.G. da","Nascimento, L.M.; Eudes; Adriano; Eudes; Adriano","487","2001","02","20","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Bituri Grande.","-36.389167","-8.201389",NA,"Árvore ca. 7m de altura. Frutos imaturos rosa escuro e maduros vinho. Pedúnculo rosa escuro.; Mata estacional. Vegetação arbórea/arbustiva. Frequente.","IPA0060046",NA,NA,NA,"-36.389167","-8.201389","932","932","2001","07",NA,"19",NA,NA,NA,NA,NA
"51","2019-02-15 11:46:37-02","IPA","IPA","60034","S","Plantae","Plantae",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Schimdt) Lundell","Nascimento, L.M.","Silva, A.M. da; Silva, A.G. da; Oliveira, C.A.M.; Nascimento, L.M.; Silva, A.G. da; Oliveira, C.A.M.; Nascimento, L.M.","64","1999","12","29","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Bituri.","-36.392222","-8.2075",NA,"Árvore ca. 6m de altura. Flores com estames amarelos, corola creme, cálice verde. Frequente.; Trilha da mata, área ensolarada. Mata Estacional.","IPA0060034",NA,NA,NA,"-36.392222","-8.2075","920","1030","2000","02",NA,"02",NA,NA,NA,NA,NA
"52","2019-02-15 11:46:37-02","IPA","IPA","79086","S","Plantae","Plantae",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Schimdt) Lundell","Alves-Araújo, A.","Alves-Araújo, A.; Melo, A.; Araújo, D.; Marques, J.S.; Melo, A.; Araújo, D.; Marques, J.S.","397","2007","06","15","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Mata dos Macacos, interior da mata.","-35.016944","-7.774722",NA,"Árvore 7-8 m de altura, flores alvo-esverdeadas, estames alvos com base marrom.; Mata Atlântica.","IPA0079086",NA,NA,NA,"-35.016944","-7.774722","160","160","2007","06",NA,"25",NA,NA,NA,NA,NA
"53","2019-02-15 11:46:37-02","IPA","IPA","60033","S","Plantae","Plantae",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Schimdt) Lundell","Furlan, A.","Nascimento, L.M.; Silva, A.G. da; Silva, A.G. da","225","1999","05","15","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Bituri.","-36.392222","-8.2075",NA,"Árvore ca. 15m de altura. Frutos imaturos verde; amadurecimento vermelhos e maduros pretos.; Trilha da mata. Mata estacional. Rochoso/argiloso.","IPA0060033",NA,NA,NA,"-36.392222","-8.2075","920","1030","1999","12",NA,"15",NA,NA,NA,NA,NA
"54","2019-02-15 11:46:37-02","IPA","IPA","86357","S","Plantae","Plantae",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Schimdt) Lundell",NA,"Pessoa, L.M.","483","2008","02","20","Southern America","Brasil","Pernambuco","Paulista","Estação Ecológica de Caetés, Trilha da área.","-34.122222","-7.970833",NA,"Árvore com ca de 3m; ramos novos; botão; sem fruto; Vegetação Arbórea-arbustiva, Mata Atlântica. Interior da área. Freqüente.","IPA0086357",NA,NA,NA,"-34.122222","-7.970833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-08-27 13:28:46-03","IAP","PACA-AGP","57274","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Mart.","Emrich-Rambo","Rambo, B.",NA,"1955","09","24",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Sem Material Habitat: In Silva Fenofase: flor","PACA057274",NA,"29946","auto",NA,NA,NA,NA,"1957","05","Magnoliatae","15",NA,NA,NA,NA,NA
"56","2019-08-27 13:28:46-03","IAP","PACA-AGP","48813","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Mart.","Emrich-Rambo","Rambo, B.",NA,"1950","09","22",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Sem Material Habitat: In Silva Campestri Fenofase: flor","PACA048813",NA,"29946","auto",NA,NA,NA,NA,"1954","09","Magnoliatae","01",NA,NA,NA,NA,NA
"57","2019-08-27 13:28:46-03","IAP","PACA-AGP","28965","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Mart.","Emrich-rambo","Rambo, B.",NA,"1945","08","15",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Sem Material Habitat: In silva campestri Fenofase: flor","PACA028965",NA,"29946","auto",NA,NA,NA,NA,"1954","09","Magnoliatae","01",NA,NA,NA,NA,NA
"58","2021-03-24 17:09:39-03","UFES","SAMES","6715","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","Ribeiro,M.","Jesus,L.M.; Fanticelle,B.S.;Kaique,L.P.M.;Vieira,P.","21","2014","02","06",NA,"Brasil","Espírito Santo","Linhares","Comboios. Árvore encontrada em uma floresta de restinga holocênica, sobre cordões arenosos na zona de amortecimento da Rebio de Comboios.","-40.0722007751465","-19.3910999298096",NA,"Árvore de aproximadamente 13m.","SAMES06715",NA,"48094","auto",NA,NA,NA,NA,"2019","04",NA,"16",NA,NA,NA,NA,NA
"59","2019-11-21 14:40:30-03","UFJF","CESJ","34566","PreservedSpecimen","Plantae","Angiosperma",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Schmidt) Lundell","C. Farney","A.V. Lopes; V.R. Scalon","2","2001","10","05","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Arbusto ca. 2,5m, flores creme esverdeado claro. Beira da trilha.","CESJ034566",NA,"11991","auto",NA,NA,NA,NA,"2019","10",NA,"07",NA,NA,NA,NA,NA
"60","2019-11-21 14:40:30-03","UFJF","CESJ","39382","PreservedSpecimen","Plantae","Angiosperma",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Schmidt) Lundell","C. Farney","R.C. Forzza; V.R. Scalon; L.D. Meireles; L. Menini Neto; V.R. Almeida; L.C.S. Assis","2244","2002","09","23","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Arbusto no interior de mata. Flores com cálice verde; corola alva.","CESJ039382",NA,"11991","auto",NA,NA,NA,NA,"2019","10",NA,NA,NA,NA,NA,NA,NA
"61","2019-11-21 14:40:30-03","UFJF","CESJ","40696","PreservedSpecimen","Plantae","Angiosperma",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Schmidt) Lundell","A.Furlan","G. Hatschbach; O.S. Ribas","s.n.","1992","12","17","América do Sul","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,"arbusto,cálice verde,anteras marrom,estilete alvo","CESJ040696",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-21 14:40:30-03","UFJF","CESJ","34567","PreservedSpecimen","Plantae","Angiosperma",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Schmidt) Lundell","C. Farney","A.V. Lopes; V.R. Scalon","31","2001","10","05","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Arvoreta ca. 2m, pedicelo arroxeado, flores verdes.","CESJ034567",NA,"11991","auto",NA,NA,NA,NA,"2019","10",NA,"07",NA,NA,NA,NA,NA
"63","2019-11-21 14:40:30-03","UFJF","CESJ","22252","PreservedSpecimen","Plantae","Angiosperma",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Schmidt) Lundell","C. Farney","V.L.A. Garcia","7","1988","01","21","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,"Altura: 6,5m; DAP: 15cm","CESJ022252",NA,"36144","auto",NA,NA,NA,NA,"2019","10",NA,"07",NA,NA,NA,NA,NA
"64","2019-11-27 13:51:05-03","UFS","ASE","17163","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Schmidt) Lundell",NA,"Silva, ACBL; Chagas, MA","456","2009","03","27","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Mata de Cruzinha.","-34.906111","-7.834444",NA,"Árvore com cerca de 8m de altura com frutos negros.; Árvore com cerca de 8m de altura com frutos negros.; Borda de mata.","ASE0023467","ASE0023467",NA,NA,"-34.906111","-7.834444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:37:05-03","UNICAMP","UEC","200462","S","Plantae","Magnoliopsida",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(J.A.Schmidt) Lundell","Tamashiro, JY","Pereira, LS; Belinello, R; Gomes, JAMA","N314","2007","12",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4",NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 3.5 metros de altura. Frequência da espécie na parcela: n=14; Mata Atlântica","UEC158121","UEC158121",NA,NA,"-45.183333","-23.4","990","1045","2008",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:37:05-03","UNICAMP","UEC","160415","S","Plantae","Magnoliopsida",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(J.A.Schmidt) Lundell","Marchiori, NM","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","221","2011","01","26",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.945278","-23.330333",NA,"Material vegetativo. Cerca de 4 m de altura e 7 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.","UEC009945","UEC009945",NA,NA,"-45.945278","-23.330333","999","999","2011","05",NA,NA,NA,NA,NA,NA,NA
"67","2019-11-19 14:08:38-03","UFRPE","PEUFR","53936","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(J.A. Schmidt) Lundell",NA,"P. G. A. Mendes","115","2009","01","23",NA,"Brasil","Pernambuco","Igarassu","Mata da Usina São José/ Fragmento BR","-34.9063987731934","-7.83416986465454",NA,"Planta com flores.","PEUFR053936",NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-19 14:08:38-03","UFRPE","PEUFR","53935","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(J.A. Schmidt) Lundell",NA,"L.M. Nascimento","643",NA,NA,NA,NA,"Brasil","Pernambuco","Igarassu","Mata da Usina São José/ Fragmento Capoeira Pezinho","-34.9063987731934","-7.83416986465454",NA,"Planta com flores.","PEUFR053935",NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-19 14:08:38-03","UFRPE","PEUFR","53937","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(J.A. Schmidt) Lundell",NA,"T. N. F. Guerra","208",NA,NA,NA,NA,"Brasil","Pernambuco","Igarassu","Mata da Usina São José/ Fragmento Chave","-34.9063987731934","-7.83416986465454",NA,"Planta com flores.","PEUFR053937",NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-19 14:08:38-03","UFRPE","PEUFR","53934","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(J.A. Schmidt) Lundell",NA,"D. Marcelino","33","2009","01","23",NA,"Brasil","Pernambuco","Igarassu","Mata da Usina São José/ Fragmento Pezinho","-34.9063987731934","-7.83416986465454",NA,"Planta com flores e frutos.","PEUFR053934",NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-01-07 12:00:36-03","UFRPE","PEUFR","53939","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(J.A. Schmidt) Lundell",NA,"M.A.M. Silva","118","2008","11","29",NA,"Brasil","Pernambuco","Igarassu","Mata da Usina São José/ Fragmento Zambana","-34.9063987731934","-7.83416986465454",NA,"Planta com flores.","PEUFR053939",NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-04-22 16:22:35-03","UFPB","JPB","26470","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Irisvaldo S. Nascimento","JPB26470","2001","02","08","Southern America","Brasil","Paraíba","Areia","Mata do Pau-Ferro","-35.741755","-6.971994",NA,NA,NA,NA,NA,NA,"-35.741755","-6.971994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-07-14 17:17:20-03","UFPB","JPB","29943","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Dionísio, GO","218","2001","04","06","Southern America","Brasil","Paraíba","Sapé",NA,"-35.2325","-7.096389",NA,NA,NA,NA,NA,NA,"-35.2325","-7.096389","123","123",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-04-22 16:22:35-03","UFPB","JPB","45035","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Pessoa, EM; Souza, JAN","177","2009","11","24","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Fragmento Chave.","-34.980278","-7.808333",NA,"; HABITAT: Mata Atlântica.; DESC: Arvoreta com flores verdes.",NA,NA,NA,NA,"-34.980278","-7.808333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-04-22 16:22:35-03","UFPB","JPB","61405","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Nusbaumer, L; et al.","4710","2015","10","30","Southern America","Brasil","Pernambuco","Jaqueira","Serra de Urubu, Localité de Jaqueira. Serra de Kengo.","-35.845614","-8.712412",NA,"; HABITAT: Forêt ombrophile submontagnarde de haut-de-pente; DESC: arbre, 15 m, 40 cm DBH; fl. en bouton vert, feuilles quasi circulaires, vert foncé; récolte photogr. in situ; relevé de végétation 0.25 ha URU2; récolté avec José Antô","JPB0061405",NA,NA,NA,"-35.845614","-8.712412","710","710",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-04-22 16:22:35-03","UFPB","JPB","64113","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Araújo, LDA","66","2012","02","20","Southern America","Brasil","Paraíba","Areia","Parque Estadual Mata do Pau-Ferro","-35.765028","-6.974131",NA,"Árvore de folhas simples, coriáceas. Flores alvas. Substrato areno-argiloso.; HABITAT: Floresta Ombrófila Aberta; DESC: Árvore de folhas simples, coriáceas. Flores alvas. Substrato areno-argiloso.","JPB0064113",NA,NA,NA,"-35.765028","-6.974131","558","558",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-04-22 16:22:35-03","UFPB","JPB","51923","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Pereira, LA; Aschoff, L; Viana, JL; Silva, FO; Thomas, WW","351","2012","02","08","Southern America","Brasil","Paraíba","Sapé","RPPN Fazenda Pacatuba, Próx. ao córrego","-35.2327995300293","-7.09638977050781",NA,"; DESC: Árvore ca. De 15m.","JPB0051923",NA,"20077","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-07-12 17:21:21-03","UFPB","JPB","27521","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Silva, AG da; et al.","211","2000","01","18","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-07-12 17:21:21-03","UFPB","JPB","27511","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Nascimento, LM; et al.","489","2001","02","20","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-07-12 17:21:21-03","UFPB","JPB","27510","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Nascimento, LM; et al.","487","2001","02","20","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-07-12 17:21:21-03","UFPB","JPB","27509","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Nascimento, LM; et al.","505","2001","03","20","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-07-12 17:21:21-03","UFPB","JPB","27508","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Nascimento, LM; et al.","503","2001","03","20","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-07-12 17:21:15-03","UFPB","JPB","27507","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Silva, AG da; et al.","367","2001","01","16","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-07-12 17:21:15-03","UFPB","JPB","27506","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Nascimento, LM; et al.","447","2000","10","30","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-07-12 17:21:15-03","UFPB","JPB","27505","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Nascimento, LM; et al.","501","2001","03","20","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-07-12 17:21:15-03","UFPB","JPB","27497","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Nascimento, LM; et al.","225","1999","05","15","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-07-12 17:21:15-03","UFPB","JPB","27496","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Silva, AM da; et al.","64","1999","12","29","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-07-12 17:21:15-03","UFPB","JPB","27495","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Nascimento, LM; et al.","201","1999","01","19","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-07-12 17:21:15-03","UFPB","JPB","27494","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Nascimento, LM; Silva, AG da","420","2000","05","26","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-07-14 17:17:20-03","UFPB","JPB","28967","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Rodal, MJN; Silva, AM da","749","2000","01","04","Southern America","Brasil","Pernambuco","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-10-14 10:03:41-03","FURB","FURB","42355","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","Uhlmann, A","Uhlmann, A.; et al.","611","2010","10","13",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Parque Estadual Três Picos.","-42.5633333","-22.3841666",NA,NA,"FURB04718","FURB04718",NA,NA,"-42.5633333","-22.3841666","800","800","2013","10",NA,"08",NA,NA,NA,NA,NA
"92","2020-10-14 10:03:41-03","FURB","FURB","42356","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","Uhlmann, A","Uhlmann, A.; et al.","607","2010","10","15",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Parque Estadual Três Picos.","-42.5633333","-22.3841666",NA,NA,"FURB33684","FURB33684",NA,NA,"-42.5633333","-22.3841666","800","800","2013","10",NA,"08",NA,NA,NA,NA,NA
"93","2020-04-27 16:10:51-03","UFES","VIES","28337","S","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","C. Farney","M. Nadruz; L. Temponi, M. Camelo & R. Ribeiro","3282","2017","11","14",NA,"Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Rio Pedra Roxa, trilha da casa base para o rio.","-41.735278","-20.396667",NA,NA,"VIES028337","VIES028337",NA,NA,"41º44'7''W","20º23'48''S","1064","1064","2018","03",NA,NA,NA,NA,NA,NA,NA
"94","2020-06-29 09:31:42-03","UFRRJ","RBR","43858","S","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","L.H. Soares","T.P.P. Alverga",NA,"2014","03","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","PEPB (acesso pela Mucuíba). Inventário complementar F117/06.","-43.494167","-22.955",NA,NA,"RBR00043858",NA,NA,NA,"43º29'39''W","22º57'18''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-06-29 09:31:42-03","UFRRJ","RBR","43859","S","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","T.P.P. Alverga","T.P.P. Alverga",NA,"2013","11","29",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Vargem Grande. Inventário complementar F118/02.","-43.507778","-22.988611",NA,NA,"RBR00043859",NA,NA,NA,"43º30'28''W","22º59'19''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
