"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","recordNumber","year","month","day","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"605","2021-01-04 11:29:44-03","UEMA","SLUI","4442","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"P. M. Santos","Brasil","Maranhão","Mirador","-44.729167","-6.392611","44°43'45W","6°23'33.40S",NA,"SLUI004442","Angiospermae",NA,"512","2014","04","01",NA,"Parque Estadual do Mirador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2021-01-04 11:29:44-03","UEMA","SLUI","5434","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Saraiva, R. V. C.; Leonel, L. V.","Brasil","Maranhão","Carolina","-47.372778","-6.948611","47°22'22W","06°56'55S",NA,"SLUI005434","Angiospermae",NA,"268","2018","11","23",NA,"Parque Nacional da Chapada das Mesas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2021-01-04 11:29:44-03","UEMA","SLUI","3888","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"M. S. Rodrigues","Brasil","Maranhão","Urbano Santos","-43.424639","-3.239861","43°25'28.7W","03°14'23.5S","Doação","SLUI003888","Angiospermae",NA,NA,"2012","12","10",NA,"Reserva Santo Amaro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2021-01-04 11:29:44-03","UEMA","SLUI","3825","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"M. S. Rodrigues","Brasil","Maranhão","Urbano Santos","-43.424639","-3.239861","43°25'28.7W","03°14'23.5S","Doação","SLUI003825","Angiospermae",NA,"535","2012","10","16",NA,"Reserva de Santo Amaro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2021-01-04 11:29:44-03","UEMA","SLUI","5594","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"L. P. V. Silva; P. I. M. Bitu","Brasil","Maranhão","Morros","-44.038889","-2.863889","44°2'20W","2°51'50S",NA,"SLUI005594","Angiospermae",NA,"45","2018","08","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2021-01-04 11:29:44-03","UEMA","SLUI","5496","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Silva, C.","Brasil","Maranhão","Fortuna","-44.1582984924316","-5.73332977294922",NA,NA,NA,"SLUI005496","Angiospermae",NA,NA,"2018","07","12",NA,NA,NA,NA,NA,NA,NA,"42332","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2021-01-04 11:29:44-03","UEMA","SLUI","4985","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Saraiva, R. V. C.","Brasil","Maranhão","Carolina","-47.041861","-7.266083","47°02'30.7W","07°15'57.9S",NA,"SLUI004985","Angiospermae",NA,NA,"2017","04","06",NA,"Parque Nacional da Chapada das Mesas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2021-01-04 11:29:44-03","UEMA","SLUI","5554","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"L. P. V. Silva; P. I. M. Bitu","Brasil","Maranhão","Presidente Juscelino","-44.065","-2.927778","44°3'54W","2°55'40S",NA,"SLUI005554","Angiospermae",NA,"5","2018","09","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2021-01-04 11:29:44-03","UEMA","SLUI","3875","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"M. S. Rodrigues","Brasil","Maranhão","Urbano Santos","-43.424639","-3.239861","43°25'28.7W","03°14'23.5S","Doação","SLUI003875","Angiospermae",NA,"561","2012","12","06",NA,"Reserva Santo Amaro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2021-01-04 11:29:44-03","UEMA","SLUI","4881","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Oliveira, E. C. M.","Brasil","Maranhão","Miranda do Norte","-44.5575","-3.564433","44°33'450W","03°33'866S",NA,"SLUI004881","Angiospermae",NA,NA,"2017","07","26",NA,"Área da UTE Gera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2021-01-04 11:29:44-03","UEMA","SLUI","3662","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"M. S. Rodrigues","Brasil","Maranhão","Capinzal do Norte/Santo Antonio do Lopes","-44.326944","-4.728333","44°19'37W","4°43'42 S","Doação","SLUI003662","Angiospermae",NA,"425","2011","08","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2021-01-04 11:29:44-03","UEMA","SLUI","4821","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Reis, T. O.","Brasil","Maranhão","Mirador","-44.3630981445312","-6.37083005905151",NA,NA,NA,"SLUI004821","Angiospermae",NA,NA,"2017","02",NA,NA,"Parque Estadual do Mirador",NA,NA,NA,NA,NA,"176498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2019-07-11 08:30:56-03","ICAUFMG","MCCA","3037","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","SILVEIRA, J.E.","FONSECA, R.S.","Brasil","Minas Gerais","Bonito de Minas","-44.7543983459473","-15.3233003616333",NA,NA,NA,"MCCA03164",NA,NA,NA,"2018","12","18",NA,"APA Pandeiros",NA,NA,NA,"MCCA03164",NA,"95199","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2019-12-13 08:11:35-03","ICAUFMG","MCCA","3294","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","SOARES D.M.","SOARES D.M.","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,"MCCA03453",NA,NA,NA,"2019","11","10",NA,"ICA UFMG",NA,NA,NA,NA,NA,"72568","auto","2019","11","29",NA,NA,NA,NA,NA,NA
"619","2021-03-09 10:46:54-03","ICAUFMG","MCCA","747","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","RUAS, D.F.","RUAS, D.F.","Brasil","Minas Gerais","São Francisco","-44.8643989562988","-15.9485998153687",NA,NA,NA,"MCCA00754",NA,NA,NA,"2009","10","28",NA,"Norte de Minas.",NA,NA,NA,"MCCA00754",NA,"47492","auto","2009","10","28",NA,NA,NA,NA,NA,NA
"620","2021-03-04 11:05:22-03","UFRB","HURB","6872","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Duarte, E.F.","Brasil","Goiás","Formosa","-47.334400177002","-15.5371999740601",NA,NA,"nome popular: favieira.","HURB000006872",NA,NA,NA,"2013","06","22",NA,"BR 462, próximo ao trevo;",NA,NA,NA,NA,NA,"113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2021-03-04 11:05:22-03","UFRB","HURB","6871","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Duarte, E.F.","Brasil","Goiás","Formosa","-47.334400177002","-15.5371999740601",NA,NA,NA,"HURB000006871",NA,NA,NA,"2013","06","22",NA,"BR, próximo ao trevo;",NA,NA,NA,NA,NA,"113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2020-06-15 15:30:40-03","UNESP-RC","HRCB","16347","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Bicudo, L.R.H.; Campos, C.J.","Bicudo, L.R.H.","Brasil","São Paulo","Botucatu","-48.284722","-22.8","48º17'5W","22º48'S","Árvore de 03 metros de altura, frutos marrons-escuros.",NA,NA,NA,"1748","1993","06","01",NA,"À margem da rodovia municipal (Estrada do roberto), que liga Victoriana ao Rio Bonito Campo e Náutica, a mais o menos 5 Km de Vitoriana, Fazenda Gold Farm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2020-06-15 15:30:40-03","UNESP-RC","HRCB","17815","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Caliente, A.D.","Caliente, A.D.","Brasil","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333","51º46'W","20º59'S","Árvore, ca. 9m tronco 20 cm, frutos imaturos frequentes.",NA,NA,NA,"1750","1994","05","04",NA,"Barra do Moeda",NA,NA,NA,NA,NA,NA,NA,"1994","08","04",NA,NA,NA,NA,NA,NA
"624","2020-06-15 15:30:40-03","UNESP-RC","HRCB","27511","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Marcondes Ferreira, W.","Brasil","São Paulo","Estreito",NA,NA,NA,NA,"Arvoreta ca. 4m, flores creme.",NA,NA,NA,"1637","1997","11","06",NA,"Próximo a faz. 3 irmãos, campo rupestre com mata ciliar em curso de água.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2020-06-15 15:30:40-03","UNESP-RC","HRCB","54773","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Morais, F.F.","Brasil","Mato Grosso do Sul","Cáceres","-58.291944","-16.368056","58º17'31W","16º22'05S","Inflorescência amarela congestas no ápice. Coleta realizada margem de estrada interna da fazenda",NA,NA,NA,"248","2009","12","18",NA,"BR 070, Fazenda São Domingos, fronteira Brasil/Bolívia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2020-06-15 15:30:40-03","UNESP-RC","HRCB","43421","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"D.P.M.T.","Brasil","São Paulo","Itirapina","-47.923889","-22.216111","47º55'26W","22º12'58S","Arvoreta, ca. 3m, frutos imaturos verdes, maduros negros. Coletado :Disciplina Princípios e Métodos em Taxonomia Vegetal.",NA,NA,NA,"250","2003","09","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-06-15 15:30:40-03","UNESP-RC","HRCB","39303","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Tamasetto, F.","Brasil","São Paulo","Paulo de Faria","-49.516667","-19.916667","49º31'W","19º55'S","Árvore ca. 9,0m, flores amarelas, estrada de acesso a estação.",NA,NA,NA,"262","2001","12","05",NA,"Estrada de acesso a Estação Ecológica de Paulo de Faria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2020-06-15 15:30:40-03","UNESP-RC","HRCB","64276","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Souza-Leal, T.","Brasil","São Paulo","Pirassununga","-47.471389","-21.940278","47º28'17W","21º56'25S","Árvore ca. 3m altura. Ritidoma espesso com fissuras profundas, desprendendo em placas alongadas e irregulares. Flores amarelas, aromáticas.",NA,NA,NA,"45","2014","01","20",NA,"Reserva da USP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2020-06-15 15:30:40-03","UNESP-RC","HRCB","71802","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","G.P. Sabino","Sabino","Brasil","São Paulo","Porto Ferreira","-47.416667","-21.816667","47°25'0.0006W","21°49'0.0006S",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual de Porto Ferreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2020-06-15 15:30:40-03","UNESP-RC","HRCB","50866","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Cavalcanti, D.C.","Brasil","São Paulo","Analândia","-47.6599998474121","-22.1200008392334",NA,NA,"Árvore ca. 10m, flores amarelas.",NA,NA,NA,"488","1999","12","02",NA,"Fazenda Pedra Vermelha",NA,NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2020-06-15 15:30:40-03","UNESP-RC","HRCB","47735","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Assis, M.A.","Hubinger, S.Z.","Brasil","São Paulo","Araraquara","-48.1699981689453","-21.7900009155273",NA,NA,"Árvore de porte médio, flores amarelas, frutos vagens de sementes vermelhas.",NA,NA,NA,NA,"2007","02","28",NA,"Ao lado do ponto de ônibus da biblioteca.",NA,NA,NA,NA,NA,"29178","auto","2007","08",NA,NA,NA,NA,NA,NA,NA
"632","2020-06-15 15:30:40-03","UNESP-RC","HRCB","28872","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Hoehne, W.","Brasil","São Paulo","Araraquara","-48.1699981689453","-21.7900009155273",NA,NA,"Árvore de cerrado.",NA,NA,NA,"s.n.","1951","11","27",NA,"Bairro do Arraial",NA,NA,NA,NA,NA,"29178","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2020-06-15 15:30:40-03","UNESP-RC","HRCB","28263","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Pinheiro, M.H.O.","Pinheiro, M.H.O.","Brasil","São Paulo","Bauru","-49.060001373291","-22.3099994659424",NA,NA,"Árvore de 5,0 m alt.; frutos imaturos, esverdeados.",NA,NA,NA,"380","1997","07","28",NA,"Jardim Botânico",NA,NA,NA,NA,NA,"29186","auto","1997","08","03",NA,NA,NA,NA,NA,NA
"634","2020-06-15 15:30:40-03","UNESP-RC","HRCB","26501","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Comparação","Oliveira, D.M.T.","Brasil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"Indivíduo arbóreo com flores em inflorescências apicais.",NA,NA,NA,"s.n.","1997","01","19",NA,"As Margens da Rodovia para Santa Maria da Serra.",NA,NA,NA,NA,NA,"40412","auto","1997","01","19",NA,NA,NA,NA,NA,NA
"635","2020-06-15 15:30:40-03","UNESP-RC","HRCB","3887","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Leitão, H.F.","Cesar, O.","Brasil","São Paulo","Corumbataí","-47.6199989318848","-22.2199993133545",NA,NA,"Material esteril",NA,NA,NA,"s.n.","1981","07","07",NA,NA,NA,NA,NA,NA,NA,"14989","auto","1983","05","02",NA,NA,NA,NA,NA,NA
"636","2020-06-15 15:30:40-03","UNESP-RC","HRCB","5464","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Pagano, S.N.","Brasil","São Paulo","Corumbataí","-47.6199989318848","-22.2199993133545",NA,NA,"Árvore com frutos",NA,NA,NA,"626","1984","05","21",NA,NA,NA,NA,NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2020-06-15 15:30:40-03","UNESP-RC","HRCB","1346","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Mattos, N.f.","Amaral, H. do","Brasil","São Paulo","Corumbataí","-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,NA,NA,"s.n.","1961","11","29",NA,"Reserva de Cerrado",NA,NA,NA,NA,NA,"14989","auto","1962","12","28",NA,NA,NA,NA,NA,NA
"638","2020-06-15 15:30:40-03","UNESP-RC","HRCB","5127","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Pagano, S.N.","Brasil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,"Árvore, inflorescência amarela.",NA,NA,NA,"597","1984","12","19",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2020-06-15 15:30:40-03","UNESP-RC","HRCB","5646","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Cesar, O.; Furlan, A.","Cesar, O.","Brasil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,"Árvore até 4m, com frutos.",NA,NA,NA,"529/253","1985","04","25",NA,NA,NA,NA,NA,NA,NA,"22843","auto","1985","06","27",NA,NA,NA,NA,NA,NA
"640","2020-06-15 15:30:40-03","UNESP-RC","HRCB","44683","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Bieras, A.C.","Bieras, A.C.","Brasil","São Paulo","Pratânia","-48.6599998474121","-22.7999992370605",NA,NA,"Árvore ( aprox. 4,5m de altura).",NA,NA,NA,"106","2005","02","10",NA,NA,NA,NA,NA,NA,NA,"14688","auto","2005","02","10",NA,NA,NA,NA,NA,NA
"641","2020-06-15 15:30:40-03","UNESP-RC","HRCB","5543","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Pagano, S.N.","Brasil","São Paulo","Santa Maria da Serra","-48.1599998474121","-22.5599994659424",NA,NA,"Árvore, com frutos.",NA,NA,NA,"674","1984","10","09",NA,NA,NA,NA,NA,NA,NA,"12628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-06-15 15:30:40-03","UNESP-RC","HRCB","24315","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Ruffino, P.H.P.","Brasil","São Paulo","São Carlos","-47.8899993896484","-22.0100002288818",NA,NA,"Arbóreo 4,5m floração amarela.",NA,NA,NA,"9","1992","12","22",NA,NA,NA,NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2020-06-15 15:30:40-03","UNESP-RC","HRCB","17866","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Noronha, M.R.P.","Nascimento, P.T.","Brasil","Mato Grosso do Sul","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,NA,"Arbusto, ca. 5 m, tronco 8 cm, botões.",NA,NA,NA,"1398","1993","11","23",NA,"Rio verde",NA,NA,NA,NA,NA,"150618","auto","1993","12",NA,NA,NA,NA,NA,NA,NA
"644","2020-06-15 15:30:40-03","UNESP-RC","HRCB","17864","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Noronha, M.R.P.","Caliente, A.D.","Brasil","Mato Grosso do Sul","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,NA,"Frutos imaturos",NA,NA,NA,"544","1993","06","07",NA,"Rio Verde - Lageado",NA,NA,NA,NA,NA,"150618","auto","1993","06","16",NA,NA,NA,NA,NA,NA
"645","2021-03-19 17:45:02-03","UFMA","BMA","2027","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"E. Guarçoni 2658 & Jeferson Douglas da Silva","Brasil","MA","Mirador","-45.114167","-6.615278","45°06'51W","6°36'55S","Vereda. Subarbusto terrestre em solo arenoso.",NA,NA,"Fabales",NA,"2018","11","09",NA,"PE do Mirador, povoado Brejo-Seco","379","379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2017-11-24 14:10:50-02","UFLA","ESAL","3971","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","D. A. C.","Costa, FAF; et al.","Brasil","Minas Gerais","Campo do Meio","-45.8302993774414","-21.1067008972168",NA,NA,"arbusto; 0,50; ;; cerrado",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2017-11-24 14:10:50-02","UFLA","ESAL","10925","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Oliveira, FM de","Brasil","Minas Gerais","Divinópolis","-44.8838996887207","-20.1389007568359",NA,NA,"arbusto; 3,0; amarela;; cerrado",NA,NA,NA,"127",NA,NA,NA,NA,"Bairro Belvedere","6","6",NA,NA,NA,"24731","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2017-11-24 14:10:50-02","UFLA","ESAL","23706","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Domingos, DQ","Domingos, DQ","Brasil","Minas Gerais","Vazante","-46.9077987670898","-17.9869003295898",NA,NA,"Árvore 10m; inflorescência amarela. Cerrado próximo a Cava 3A.; Cerrado",NA,NA,NA,"728","2011","12",NA,NA,"Prox. Área de mineração da Votorantim",NA,NA,NA,NA,NA,"62440","auto","2013","06",NA,NA,NA,NA,NA,NA,NA
"649","2017-11-24 14:10:50-02","UFLA","ESAL","5612","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Oliveira Filho, AT","Brasil","Mato Grosso",NA,NA,NA,NA,NA,"arvoreta; 3,5; ; verde e preto; cerrado",NA,NA,NA,"88",NA,NA,NA,NA,"Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2017-11-24 14:10:50-02","UFLA","ESAL","3548","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","DAC","Gavilanes, ML; et al.","Brasil","Minas Gerais","Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,"arbusto; 1,50 m; ;; cerrado",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2017-11-24 14:10:50-02","UFLA","ESAL","12891","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. L. Gavilanes","Gavilanes, ML","Brasil","Minas Gerais","Itumirim","-44.8711013793945","-21.3169002532959",NA,NA,"arbusto; 1,80; amarelada;; cerrado",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2017-11-24 14:10:50-02","UFLA","ESAL","3235","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","DAC","Gavilanes, ML; et al.","Brasil","Minas Gerais","Pimenta","-45.798900604248","-20.4839000701904",NA,NA,"arbusto; 2,0 m; ;; cerrado",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2019-12-19 11:18:50-03","UFG","UFG","41470","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Rizzo, J.A.","Brasil","Goiás","Santo Antônio do Descoberto","-48.2550010681152","-15.9397001266479",NA,NA,NA,"UFG0041470",NA,NA,"13526","2009","07","19",NA,NA,NA,NA,NA,"UFG0041470",NA,"42587","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2020-02-19 08:13:13-03","UFG","UFG","24016","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Ratter, J.A.; et al.","Brasil","Tocantins","Figueiropolis","-49.25","-12.233333","-49.25","-12.233333",NA,"UFG0024016",NA,NA,"7970","1997","11","12",NA,NA,NA,NA,NA,"UFG0024016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2020-02-19 08:13:13-03","UFG","UFG","24703","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Vieira, R.F.","Vieira, R.F.; et al.","Brasil","Goiás","Colinas do Sul","-48.066667","-14.15","-48.066667","-14.15",NA,"UFG0024703",NA,NA,"1417","1992","11","24",NA,NA,"450","450",NA,"UFG0024703",NA,NA,NA,"1992","11","01",NA,NA,NA,NA,NA,NA
"656","2020-02-19 08:13:13-03","UFG","UFG","6936","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Rizzo, J.A.","Brasil","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,"UFG0006936",NA,NA,"6936","1970","12","10",NA,NA,NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-02-19 08:13:13-03","UFG","UFG","8615","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Rizzo, J.A.","Brasil","Goiás","Jataí","-51.7144012451172","-17.8813991546631",NA,NA,NA,"UFG0008615",NA,NA,"8600","1972","11","09",NA,NA,NA,NA,NA,"UFG0008615",NA,"75073","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-02-19 08:13:13-03","UFG","UFG","43247","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Petacci, F.","Petacci, F.","Brasil","Goiás","Catalão","-47.9463996887207","-18.1658000946045",NA,NA,NA,"UFG0043247",NA,NA,"2","2010","02","01",NA,"Alta Boa Vista",NA,NA,NA,NA,NA,"94621","auto","2010","02","01",NA,NA,NA,NA,NA,NA
"659","2020-02-19 08:13:13-03","UFG","UFG","7273","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Rizzo, J.A.; Barbosa, A.","Brasil","Goiás","Amorinópolis","-51.0936012268066","-16.6191997528076",NA,NA,NA,"UFG0007273",NA,NA,"7205","1971","11","20",NA,"Serra dos Caiapós",NA,NA,NA,"UFG0007273",NA,"22710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-06-10 10:10:43-03","FZB-BH","BHZB","7873","S","Plantae","Fabaceae - Caesalpinioideae","Dimorphandra","mollis","Dimorphandra mollis",NA,NA,"Fernandes, F.M.","Brasil","MG","Pequi","-44.601389","-19.570556","44W 36' 05","19S 34' 14","Coord UTM: 0541797/ 7835982. <ll>dwc_commonname:</ll> Favela",NA,NA,NA,"216","2009","11","18",NA,"Fazenda do Nadim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
