"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","class","typeStatus","fieldNumber","relatedCatalogItem","previousCatalogNumber"
"140","2020-12-11 11:41:51-03","UFMG","BHCB","174283","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,"2015","03","04","Carvalho, B; Bovini, MG; Fernandes, AJ; Guimarães, AR","2010","09","22","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Trilha para a Gruta do Pião","-43.888889","-21.686111","-43.888889","-21.686111","BHCB020055",NA,"38","Hemi-epifita, folhas cartáceas, flores verdes, frutos verdes imaturos; Mata de galeria","Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:41:51-03","UFMG","BHCB","176715","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,"2015","07","01","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2015","06","16","Brasil","Minas Gerais","Congonhas","RPPN Poço Fundo","-43.905833","-20.445833","-43.905833","-20.445833",NA,NA,"2387","Arbusto escandente; saxícola; ca. 2,0m alt; cálice verde escuro; corola verde clara; anteras brancas.; Afloramento Rochoso Quartzítico interior de Floresta Estacional Semidecidual","Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:41:51-03","UFMG","BHCB","177514","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,"2015","07","01","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2015","06","24","Brasil","Minas Gerais","Mariana","RPPN Horto Alegria","-43.436667","-20.153611","-43.436667","-20.153611",NA,NA,"2401","Arbusto escandente; saxícola; folhas discolores; cálice verde escuro; corola verde clara; estames brancos.; Borda de capão em Campo Rupestre Quartzítico","Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:41:51-03","UFMG","BHCB","178961","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,"2015","11",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","2015","09","30","Brasil","Minas Gerais","Ouro Preto","RPPN Capanema","-43.605","-20.197222","-43.605","-20.197222",NA,NA,"960","Prensada em álcool; Arvoreta; ca. 3,0m alt; flores verdes frutos brancos.; Campo Rupestre Quartzítico","Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:41:51-03","UFMG","BHCB","181444","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,"Tameirão Neto, E; Mansur, T","2013","07","03","Brasil","Minas Gerais","Rio Acima",NA,"-43.7068","-20.090044","-43.7068","-20.090044","BHCB037932",NA,"5244","Arbustivo; flor verde; Floresta semidecidual","Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-11 11:41:51-03","UFMG","BHCB","188459","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,"2014","10","07","Zorzanelli, JPF; Araújo, EA; Chautems, A; Ferreira, G","2014","10","07","Brasil","Espírito Santo","Iúna","Serra do Valentim, Floresta do senhor Aristides, próximo ao transecto 3","-41.473056","-20.363889","-41.473056","-20.363889","BHCB000188459",NA,"1105","Liana com cálice esverdeado, corola creme e anteras pretas","Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-11 11:41:51-03","UFMG","BHCB","45448","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-11 11:41:51-03","UFMG","BHCB","64877","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,"Lombardi, JA","2001","10","23","Brasil","Minas Gerais","Belo Vale","ca. 10 km pela estrada que liga a BR-040 a Belo Vale","-43.936111","-20.443611","-43.936111","-20.443611",NA,NA,"4485","Encosta de mata circundando córrego. Arbusto epífita, ca. 1 m, folhas cartáceas, frutos imaturos verdes","Dicotyledon",NA,NA,NA,NA,"Southern America",NA,"1320","1320",NA,NA,NA,NA,NA
"148","2020-12-11 11:41:51-03","UFMG","BHCB","94057","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,"Stehmann, JR","2005","09","04","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.539556","-19.98225","-40.539556","-19.98225","BHCB002513","BHCB002513","4090","Floresta Ombrófila Densa. Epífita. Cálice e corola verdes, pétalas com lobos circinados. Material preservado em álcool antes da secagem","Dicotyledon",NA,NA,NA,NA,"Southern America",NA,"630","630",NA,NA,NA,NA,NA
"149","2020-12-11 11:41:51-03","UFMG","BHCB","70570","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,"Castro, RM",NA,NA,NA,"Brasil","Minas Gerais","Descoberto",NA,"-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"494",NA,"Dicotyledon",NA,"11991",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-11 11:41:51-03","UFMG","BHCB","174277","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,"2015","03","04","Carvalho, AMV","1978","07","15","Brasil","Minas Gerais","Ouro Preto","Cachoeira das Andorinhas","-43.5080986022949","-20.2875003814697",NA,NA,"BHCB020061",NA,"33","Arbusto, heliófila, chegando a 3,5m de altura (observado). Hastes carnosas tortuosas e com o látex translúcido viscoso. Folhas e flores com aspecto ceroso, folhas verdes e flores albo esverdeadas","Dicotyledon",NA,"44599",NA,"auto","Southern America",NA,"1250","1250",NA,NA,NA,NA,NA
"151","2020-12-11 11:41:51-03","UFMG","BHCB","33816","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"s.n.",NA,"Dicotyledon",NA,"49886",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:41:51-03","UFMG","BHCB","15498","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,"Lopes, MA","1984","08","21","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"495",NA,"Dicotyledon",NA,"49886",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-11 11:41:51-03","UFMG","BHCB","134414","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,"Giacomin, LL; Stehmann, JR; Hattori, EKO; Thode, VA; Rodrigues, IMC","2009",NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, As margens da estrada próximo ao Posto 2.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"1113","Arbusto escandente, rupícola. Frutos verdes cobertos pelo cálice.Plantas secas em etanol 70%.","Dicotyledon",NA,"19648",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-11 11:41:51-03","UFMG","BHCB","25012","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"s.n.",NA,"Dicotyledon",NA,"20553",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-11 11:41:51-03","UFMG","BHCB","62349","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,"Mota, RC da; Marques, A","2001","02","01","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"355","Arbusto coletado em afloramento rochoso; flores verdes.","Dicotyledon",NA,"22051",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:41:51-03","UFMG","BHCB","38825","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"s.n.",NA,"Dicotyledon",NA,"33136",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-11 11:41:51-03","UFMG","BHCB","94207","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,"Matozinhos, CN; et al.","2004","08","20","Brasil","Minas Gerais","Rio Preto","Serra do Funil.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"21","Arvoreta 1,5 m, no interior do cânion. Cálice e corola verdes; estames alvos, anteras escuras.","Dicotyledon",NA,"20815",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-11 17:21:49-03","UFPR","UPCB","52425","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Stehmann, J.R.","2009","07","16","Maschio, W.","2005","08","10","Brasil","Paraná","Colombo","Bairro Roseira","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"462","Epífita em local ensolarado, flores verde claro. Floresta ombrófila montana. Alt.: 950m s.n.m..",NA,NA,"13536",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-03-27 18:52:00-03","MO","MOBOT","2957259","PreservedSpecimen","Plantae","Solanaceae","Solandra","viridiflora","Solandra viridiflora","Sims",NA,NA,NA,NA,"Amaro Macedo","195","1","23","Brazil","Minas Gerais","Ouro Preto","Sub-escandente á beira de estrada","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Macedo 3121",NA,NA,NA,"44599","1","auto","South America",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-08-31 08:59:51-03","INPA","INPA","136182","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","(Sims) Miers","Stehmann, JR","2007","06",NA,"Rosa, NA","1980","11","26","Brasil","São Paulo","Santo André","Reserva Biológica do alto da serra Paranapiacaba. Extensão 361 ha. temp. média anual 25º, pluv. anual. 3.000 a 4.000. mm.","-45.3","-23.75","-45.3","-23.75","INPA0136182","INPA0136182 INPA0136182_e INPA0136182_e1","3895",NA,"Dicotyledon Asterids","Solanales",NA,NA,NA,"Southern America",NA,"750","890",NA,NA,NA,NA,NA
"161","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","53148",NA,"Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,"J.C. Casas; S. Andrade","2018","08","06","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia, cachoeira do rio Timbuí","-40.526667","-19.975","40W31'36","19S58'30","MBML053148",NA,"7755","Arbusto 3 m de altura. Mata atlantica, margem da floresta",NA,NA,NA,NA,NA,NA,NA,"610","610",NA,NA,NA,NA,NA
"162","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","8284",NA,"Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","J. R. Stehmann/2006",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1998","12","02","Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111","40W41'1","19S55'52","MBML008284",NA,"1174","Mata de encosta. Trepadeira caída. Flores verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","14653",NA,"Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","J. R. Stehmann/2006",NA,NA,NA,"L. Kollmann; et al","2001","06","28","Brasil","Espírito Santo","Santa Leopoldina","Santa Lúcia","-40.5297012329102","-20.1005992889404",NA,NA,"MBML014653",NA,"4067","Erva 40cm na sombra. Flores verdes.",NA,NA,"23799",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","12532",NA,"Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","J. R. Stehmann/2006",NA,NA,NA,"V. Demuner; et al","2000","05","11","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","MBML012532",NA,"1038","Trepadeira escandente fruto cor verde. Sobre rocha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","17243",NA,"Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","J. R. Stehmann/06-09-2005",NA,NA,NA,"R.R. Vervloet; et al","2002","08","01","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","MBML017243",NA,"612","Trepadeira com flor e sépalas verde, pétalas verde vinácea, meia encosta, local rochoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","21492",NA,"Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","J. R. Stehmann/06-09-2005",NA,NA,NA,"J. Rossini; et al","2003","08","27","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","MBML021492","MBML021492","497","Trepadeira a 2m. Folhas discolores. Cálice verde, corola verde com lobos vináceos, anteras marrons. Peredão rochoso. Fruto verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","22573",NA,"Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","L.L. Giacomin/fev.2011",NA,NA,NA,"L. Kollmann; et al","2004","07","08","Brasil","Espírito Santo","Mimoso do Sul","Conceição do Muqui, Pontões","-41.550556","-20.939444","41W33'2","20S56'22","MBML022573",NA,"6820","Trepadeira no sol. Flores verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","24749",NA,"Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","J. R. Stehmann/30-10-2007",NA,NA,NA,"L. Kollmann; et al","2005","07","09","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9","MBML024749",NA,"7914","Arbusto 2m. Flor verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","24807",NA,"Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","J. R. Stehmann/30-10-2007",NA,NA,NA,"L. Kollmann; et al","2005","07","09","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9","MBML024807",NA,"7914","Arbusto 2m. Flor verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","51086",NA,"Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","L. Kollmann/26-12-2017",NA,NA,NA,"A. P. Fontana","2006","01","10","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, propriedade do Dr. Pedro, beira da cachoeira.","-40.583056","-19.950556","40W34'59","19S57'2","MBML051086",NA,"1956","Escandente. Flores verdes",NA,NA,NA,NA,NA,NA,NA,"775","775",NA,NA,NA,NA,NA
"171","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","5205",NA,"Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","J. R. Stehmann/06-09-2005",NA,NA,NA,"H. Q. Boudet Fernandes","1988","10","06","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","MBML005205",NA,"2608","Arbusto prostrado, flores verdes, capoeira na margem direita da base da cachoeira sobre afloramente de pedra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-07-15 14:43:46-03","UNESP-RC","HRCB","11140","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","(Sims) Miers","João Renato Stehmann",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-07-15 14:43:46-03","UNESP-RC","HRCB","64996","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,"Grupo Verde",NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha Rui Braga.","-44.624361","-22.4355","044°37'27.7W","22°26'07,8S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-07-15 14:43:46-03","UNESP-RC","HRCB","65085","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","M.C. Vergne",NA,NA,NA,"Grupo Azul",NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia -Trilha ao redor da Casa do Pesquisador","-44.608101","-22.454642","44°36'29.163W","22°27'16.7106S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"718","718",NA,NA,NA,NA,NA
"175","2017-11-24 14:12:31-02","UFLA","ESAL","26453","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","(Sims) Miers",NA,NA,NA,NA,"Castro, RM",NA,NA,NA,"Brasil","Minas Gerais","Mariana e Catas Altas, MG","Vale",NA,NA,NA,NA,NA,NA,"3081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-11-24 14:12:31-02","UFLA","ESAL","17367","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","(Sims) Miers",NA,NA,NA,NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,"s.n.","arvoreta; 3,0m; ;; floresta",NA,NA,"35110",NA,"auto",NA,NA,"1","1",NA,NA,NA,NA,NA
"177","2019-06-10 10:11:42-03","FZB-BH","BHZB","3116","S","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum",NA,"L. A. Echternacht","2005","08",NA,"Ordones, J.","2001","02","16","Brasil","MG","Catas Altas","Caraça/ Bocaína","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"719","determinada em 2008 por Leandro Giacomim e Caetano T. Oliveira em 18.04.2008",NA,NA,"11966",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-06-10 10:11:42-03","FZB-BH","BHZB","5277","S","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum",NA,NA,NA,NA,NA,"Echternacht, L.A.","2005","05","20","Brasil","MG","Aiuroca","Vale do Matutu - Cachoeira do Fundo",NA,NA,NA,NA,NA,NA,"172","Borda de mata. Hemi-parasita.Todos os verticilos florais verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-06-10 10:11:42-03","FZB-BH","BHZB","10250","S","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum",NA,NA,NA,NA,NA,"Ordones, J. et al.","2013","06","21","Brasil","MG","Catas Altas","RPPN Caraça, Reservatório","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"2219","Outro coletor : Ferreira Junior, C. Duplicata doada para Herbário HSTM em abril de 2016",NA,NA,"11966",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-01-26 13:58:47-03","IMA","MAC","38329","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims.) Miers","E.Lins","2017","04","06","Chagas-Mota; L.M.Leão","2009","04","23","Brasil","Alagoas","Inhapi","Serra do Grude.","-37.681228","-9.276686","-37.681228","-9.276686","MAC0038329",NA,"3041","Epífita. Botões florais verdes.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-11-18 11:41:39-03","UERJ","HRJ","11440","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,NA,NA,NA,"?",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00011440",NA,"s.n.",NA,NA,NA,"32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-01 11:52:33-03","UFPE","UFP","35379","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Stehlmann, JR","2017","04","25","Sano, PT; Giulietti, AM; Parra, LR; Sztutman, M","1995","06","03","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"UFP035379",NA,"138","Árvore ca. 4m alt., mata ciliar, margem do rio. Cálice e corola verdes, filetes, estiletes e estigma verdes. Anteras creme passando a castanhas.; Árvore ca. 4m alt., mata ciliar, margem do rio. Cálice e corola verdes, filetes, estilete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 11:52:33-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Stehlmann, JR","2017","04","25","Sano, PT; Giulietti, AM; Parra, LR; Sztutman, M","1995","06","03","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"138","Árvore ca. 4m alt., mata ciliar, margem do rio. Cálice e corola verdes, filetes, estiletes e estigma verdes. Anteras creme passando a castanhas.; Árvore ca. 4m alt., mata ciliar, margem do rio. Cálice e corola verdes, filetes, estiletes e estigma ver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-01 11:52:33-03","UFPE","UFP","81242","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Bandeira, BC","2013","11",NA,"Bandeira, BC; Baumgratz, JFA; Bovini, M; Pereira, D","2013","08","06","Brasil","Rio de Janeiro","Rio Claro",NA,"-44.1356010437012","-22.7231006622314",NA,NA,"UFP081242",NA,"241","Hemi-epifita ciófila, pecíolos, folhas, cálice e corola verdes, filetes esverdeados, anteras acinzentadas.; Floresta Estacional Sub-Montana. Elev.:400-600m.",NA,NA,"27045",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-01 11:52:33-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Bandeira, BC","2013","11",NA,"Bandeira, BC; Baumgratz, JFA; Bovini, M; Pereira, D","2013","08","06","Brasil","Rio de Janeiro","Rio Claro",NA,"-44.1356010437012","-22.7231006622314",NA,NA,NA,NA,"241","Hemi-epifita ciófila, pecíolos, folhas, cálice e corola verdes, filetes esverdeados, anteras acinzentadas.; Floresta Estacional Sub-Montana. Elev.:400-600m.",NA,NA,"27045",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-09-12 05:00:02-03","US","US","USw43245","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Acevedo-Rodriguez, P., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"P. Acevedo-Rodriguez & UFRJ students of the liana class","2018","9","18","Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos","-42.9876","-22.4483",NA,NA,NA,NA,"16874",NA,NA,"Solanales",NA,"1",NA,"South America - Neotropics","Wood sample","979",NA,"Dicotyledonae",NA,NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"P. Acevedo-Rodriguez & UFRJ students of the liana class","2018","9","18","Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos","-42.9876","-22.4483",NA,NA,NA,NA,"16874",NA,NA,"Solanales",NA,"1",NA,"South America - Neotropics",NA,"979",NA,"Dicotyledonae",NA,NA,NA,NA
"188","2020-09-12 05:00:02-03","US","US",NA,"MachineObservation","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,"P. Acevedo-Rodriguez & UFRJ students of the liana class","2018","9","18","Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos","-42.9876","-22.4483",NA,NA,NA,NA,"16874",NA,NA,"Solanales",NA,"1",NA,"South America - Neotropics","Photograph","979",NA,"Dicotyledonae",NA,NA,NA,NA
