taxonid,especie_original,subespecie,rank,subpopulation,cat_ameaca_iucn,fonte
180055194,Cybianthus lepidotus,NA,NA,NA,LC,IUCN
145527420,Cybianthus peruvianus,NA,NA,NA,LC,IUCN
145528668,Cybianthus prieurii,NA,NA,NA,LC,IUCN
180055374,Cybianthus quelchii,NA,NA,NA,LC,IUCN
145528672,Cybianthus reticulatus,NA,NA,NA,LC,IUCN
145529816,Cybianthus spicatus,NA,NA,NA,LC,IUCN
145531825,Cybianthus venezuelanus,NA,NA,NA,LC,IUCN
22705124,Cyclarhis gujanensis,NA,NA,NA,LC,IUCN
170270117,Cyclolobium brasiliense,NA,NA,NA,LC,IUCN
6019,Cyclopes didactylus,NA,NA,NA,LC,IUCN
173393,Cyclopes didactylus Northeastern Brazil subpopulation,NA,NA,Northeastern Brazil subpopulation,DD,IUCN
44392156,Cyclopogon longibracteatus,NA,NA,NA,LC,IUCN
16439534,Cyclopsetta chittendeni,NA,NA,NA,LC,IUCN
16439642,Cyclopsetta fimbriata,NA,NA,NA,LC,IUCN
61805,Cycloramphus acangatan,NA,NA,NA,VU,IUCN
56357,Cycloramphus asper,NA,NA,NA,DD,IUCN
56358,Cycloramphus bandeirensis,NA,NA,NA,DD,IUCN
56359,Cycloramphus bolitoglossus,NA,NA,NA,DD,IUCN
56360,Cycloramphus boraceiensis,NA,NA,NA,LC,IUCN
56361,Cycloramphus brasiliensis,NA,NA,NA,NT,IUCN
56362,Cycloramphus carvalhoi,NA,NA,NA,DD,IUCN
56363,Cycloramphus catarinensis,NA,NA,NA,DD,IUCN
56364,Cycloramphus cedrensis,NA,NA,NA,DD,IUCN
56365,Cycloramphus diringshofeni,NA,NA,NA,DD,IUCN
56366,Cycloramphus dubius,NA,NA,NA,LC,IUCN
56367,Cycloramphus duseni,NA,NA,NA,DD,IUCN
56368,Cycloramphus eleutherodactylus,NA,NA,NA,DD,IUCN
136095,Cycloramphus faustoi,NA,NA,NA,CR,IUCN
56369,Cycloramphus fuliginosus,NA,NA,NA,LC,IUCN
56370,Cycloramphus granulosus,NA,NA,NA,DD,IUCN
56371,Cycloramphus izecksohni,NA,NA,NA,DD,IUCN
56373,Cycloramphus juimirim,NA,NA,NA,DD,IUCN
56374,Cycloramphus lutzorum,NA,NA,NA,DD,IUCN
56375,Cycloramphus migueli,NA,NA,NA,DD,IUCN
56376,Cycloramphus mirandaribeiroi,NA,NA,NA,DD,IUCN
56377,Cycloramphus ohausi,NA,NA,NA,DD,IUCN
45727665,Cycloramphus organensis,NA,NA,NA,DD,IUCN
56378,Cycloramphus rhyakonastes,NA,NA,NA,LC,IUCN
56379,Cycloramphus semipalmatus,NA,NA,NA,NT,IUCN
56380,Cycloramphus stejnegeri,NA,NA,NA,DD,IUCN
56381,Cycloramphus valae,NA,NA,NA,DD,IUCN
164350,Cyclosorus interruptus,NA,NA,NA,LC,IUCN
18252612,Cyclothone acclinidens,NA,NA,NA,LC,IUCN
190300,Cyclothone alba,NA,NA,NA,LC,IUCN
198757,Cyclothone braueri,NA,NA,NA,LC,IUCN
135432657,Cyclothone kobayashii,NA,NA,NA,LC,IUCN
190133,Cyclothone microdon,NA,NA,NA,LC,IUCN
21132825,Cyclothone obscura,NA,NA,NA,LC,IUCN
18252619,Cyclothone pallida,NA,NA,NA,LC,IUCN
60469980,Cyclothone parapallida,NA,NA,NA,LC,IUCN
18252629,Cyclothone pseudopallida,NA,NA,NA,LC,IUCN
18227109,Cyema atrum,NA,NA,NA,LC,IUCN
22679846,Cygnus melancoryphus,NA,NA,NA,LC,IUCN
107435959,Cylindrogryllus aculeatus,NA,NA,NA,LC,IUCN
22701223,Cymbilaimus lineatus,NA,NA,NA,LC,IUCN
22701226,Cymbilaimus sanctaemariae,NA,NA,NA,LC,IUCN
143325386,Cymbopetalum brasiliense,NA,NA,NA,LC,IUCN
146873613,Cymbopetalum euneurum,NA,NA,NA,EN,IUCN
143322764,Cymbopetalum longipes,NA,NA,NA,LC,IUCN
151966904,Cynometra bauhiniifolia,NA,NA,NA,LC,IUCN
177801284,Cynometra macrocarpa,NA,NA,NA,DD,IUCN
19891471,Cynometra marginata,NA,NA,NA,LC,IUCN
177832871,Cynometra marleneae,NA,NA,NA,EN,IUCN
170271521,Cynometra spruceana,NA,NA,NA,LC,IUCN
13637,Cynomops abrasus,NA,NA,NA,DD,IUCN
13639,Cynomops greenhalli,NA,NA,NA,LC,IUCN
87993512,Cynomops milleri,NA,NA,NA,LC,IUCN
87993365,Cynomops paranus,NA,NA,NA,DD,IUCN
13642,Cynomops planirostris,NA,NA,NA,LC,IUCN
135821648,Cynophalla flexuosa,NA,NA,NA,LC,IUCN
144038129,Cynophalla hastata,NA,NA,NA,LC,IUCN
190153,Cynoponticus savanna,NA,NA,NA,LC,IUCN
154875,Cynoscion acoupa,NA,NA,NA,LC,IUCN
47147457,Cynoscion jamaicensis,NA,NA,NA,LC,IUCN
47147468,Cynoscion leiarchus,NA,NA,NA,LC,IUCN
47147556,Cynoscion microlepidotus,NA,NA,NA,LC,IUCN
47147582,Cynoscion similis,NA,NA,NA,LC,IUCN
47147616,Cynoscion steindachneri,NA,NA,NA,LC,IUCN
47147660,Cynoscion virescens,NA,NA,NA,LC,IUCN
177321,Cyperus amabilis,NA,NA,NA,LC,IUCN
44392417,Cyperus appendiculatus,NA,NA,NA,LC,IUCN
164147,Cyperus articulatus,NA,NA,NA,LC,IUCN
44393714,Cyperus berroi,NA,NA,NA,LC,IUCN
185705,Cyperus brasiliensis,NA,NA,NA,LC,IUCN
44393432,Cyperus camphoratus,NA,NA,NA,LC,IUCN
164257,Cyperus compressus,NA,NA,NA,LC,IUCN
164510,Cyperus digitatus,NA,NA,NA,LC,IUCN
177093,Cyperus distans,NA,NA,NA,LC,IUCN
44392775,Cyperus drummondii,NA,NA,NA,LC,IUCN
64310884,Cyperus eragrostis,NA,NA,NA,LC,IUCN
157979,Cyperus flavescens,NA,NA,NA,LC,IUCN
44392509,Cyperus guianensis,NA,NA,NA,LC,IUCN
168969,Cyperus haspan,NA,NA,NA,LC,IUCN
138795616,Cyperus hortensis,NA,NA,NA,LC,IUCN
164164,Cyperus imbricatus,NA,NA,NA,LC,IUCN
169017,Cyperus iria,NA,NA,NA,LC,IUCN
120159111,Cyperus lanceolatus,NA,NA,NA,LC,IUCN
177048,Cyperus macrostachyos,NA,NA,NA,LC,IUCN
164114,Cyperus mundii,NA,NA,NA,LC,IUCN
164195,Cyperus polystachyos,NA,NA,NA,LC,IUCN
158183,Cyperus rotundus,NA,NA,NA,LC,IUCN
131762561,Cyperus sesquiflorus,NA,NA,NA,LC,IUCN
177290,Cyperus squarrosus,NA,NA,NA,LC,IUCN
136640847,Cyperus tenuis,NA,NA,NA,LC,IUCN
177271,Cyperus tenuispica,NA,NA,NA,LC,IUCN
168797,Cyperus unioloides,NA,NA,NA,LC,IUCN
167782,Cyphocharax corumbae,NA,NA,NA,NT,IUCN
167636,Cyphocharax voga,NA,NA,NA,LC,IUCN
36211,Cyphomandra diploconos,NA,NA,NA,LR/nt,IUCN
22711560,Cyphorhinus arada,NA,NA,NA,LC,IUCN
22682249,Cyphos macrodactylus,NA,NA,NA,LC,IUCN
22686453,Cypseloides fumigatus,NA,NA,NA,LC,IUCN
22686467,Cypseloides senex,NA,NA,NA,LC,IUCN
20885884,Cypselurus comatus,NA,NA,NA,LC,IUCN
22722130,Cypsnagra hirundinacea,NA,NA,NA,LC,IUCN
144305218,Cyrilla racemiflora,NA,NA,NA,LC,IUCN
44392629,Cyrtopodium brandonianum,NA,NA,NA,LC,IUCN
6206,Cyttarops alecto,NA,NA,NA,LC,IUCN
22722976,Dacnis albiventris,NA,NA,NA,LC,IUCN
22722991,Dacnis cayana,NA,NA,NA,LC,IUCN
22722982,Dacnis flaviventer,NA,NA,NA,LC,IUCN
103812237,Dacnis lineata,NA,NA,NA,LC,IUCN
22722985,Dacnis nigripes,NA,NA,NA,NT,IUCN
176134751,Dacryodes edilsonii,NA,NA,NA,EN,IUCN
62962,Dacryodes peruviana,NA,NA,NA,LC,IUCN
161331,Dactylobatus clarkii,NA,NA,NA,LC,IUCN
6220,Dactylomys boliviensis,NA,NA,NA,LC,IUCN
6221,Dactylomys dactylinus,NA,NA,NA,LC,IUCN
185182,Dactylopterus volitans,NA,NA,NA,LC,IUCN
47143394,Dactyloscopus crossotus,NA,NA,NA,LC,IUCN
47143398,Dactyloscopus foraminosus,NA,NA,NA,LC,IUCN
46104167,Dactyloscopus tridigitatus,NA,NA,NA,LC,IUCN
146075567,Dahlstedtia araripensis,NA,NA,NA,LC,IUCN
177801195,Dahlstedtia lewisiana,NA,NA,NA,DD,IUCN
163474035,Dahlstedtia peckoltii,NA,NA,NA,EN,IUCN
6229,Dalatias licha,NA,NA,NA,VU,IUCN
177834728,Dalbergia acuta,NA,NA,NA,LC,IUCN
62022427,Dalbergia decipularis,NA,NA,NA,LC,IUCN
62022448,Dalbergia ecastaphyllum,NA,NA,NA,LC,IUCN
177801077,Dalbergia glaucescens,NA,NA,NA,LC,IUCN
19891467,Dalbergia monetaria,NA,NA,NA,LC,IUCN
32985,Dalbergia nigra,NA,NA,NA,VU,IUCN
146611210,Damburneya purpurea,NA,NA,NA,LC,IUCN
177803496,Daphnopsis brasiliensis,NA,NA,NA,LC,IUCN
177830980,Daphnopsis coriacea,NA,NA,NA,LC,IUCN
149193332,Daphnopsis fasciculata,NA,NA,NA,LC,IUCN
177807569,Daphnopsis martii,NA,NA,NA,LC,IUCN
177807448,Daphnopsis pseudosalix,NA,NA,NA,EN,IUCN
160418460,Daphnopsis racemosa,NA,NA,NA,LC,IUCN
177821490,Daphnopsis schwackeana,NA,NA,NA,LC,IUCN
177803417,Daphnopsis utilis,NA,NA,NA,LC,IUCN
22697879,Daption capense,NA,NA,NA,LC,IUCN
22696226,Daptrius ater,NA,NA,NA,LC,IUCN
60154,Dasyatis hypostigma,NA,NA,NA,EN,IUCN
149205061,Dasyphyllum spinescens,NA,NA,NA,LC,IUCN
57803,Dasypops schirchi,NA,NA,NA,VU,IUCN
6278,Dasyprocta azarae,NA,NA,NA,DD,IUCN
89497187,Dasyprocta croconota,NA,NA,NA,DD,IUCN
6281,Dasyprocta fuliginosa,NA,NA,NA,LC,IUCN
89531729,Dasyprocta iacki,NA,NA,NA,DD,IUCN
89497102,Dasyprocta leporina,NA,NA,NA,LC,IUCN
6286,Dasyprocta prymnolopha,NA,NA,NA,LC,IUCN
89497716,Dasyprocta variegata,NA,NA,NA,DD,IUCN
6288,Dasypus hybridus,NA,NA,NA,NT,IUCN
6289,Dasypus kappleri,NA,NA,NA,LC,IUCN
6290,Dasypus novemcinctus,NA,NA,NA,LC,IUCN
6293,Dasypus septemcinctus,NA,NA,NA,LC,IUCN
159015,Dasythemis mincki,NA,NA,NA,LC,IUCN
117196619,Daucus pusillus,NA,NA,NA,LC,IUCN
190117,Decapterus macarellus,NA,NA,NA,LC,IUCN
16439848,Decapterus punctatus,NA,NA,NA,LC,IUCN
190164,Decapterus tabl,NA,NA,NA,LC,IUCN
187613,Decodon puellaris,NA,NA,NA,LC,IUCN
103661261,Deconychura longicauda,NA,NA,NA,LC,IUCN
103661265,Deconychura pallida,NA,NA,NA,NT,IUCN
170269300,Deguelia amazonica,NA,NA,NA,LC,IUCN
19892317,Deguelia scandens,NA,NA,NA,LC,IUCN
136338,Delomys collinus,NA,NA,NA,LC,IUCN
6329,Delomys dorsalis,NA,NA,NA,LC,IUCN
6330,Delomys sublineatus,NA,NA,NA,LC,IUCN
32947,Delonix regia,NA,NA,NA,LC,IUCN
6337,Delphinus capensis,NA,NA,NA,DD,IUCN
6336,Delphinus delphis,NA,NA,NA,LC,IUCN
738,Deltamys kempi,NA,NA,NA,LC,IUCN
138098,Deltochilum brasiliense,NA,NA,NA,LC,IUCN
137720,Deltochilum carinatum,NA,NA,NA,LC,IUCN
138001,Deltochilum guyanense,NA,NA,NA,LC,IUCN
137070,Deltochilum icarus,NA,NA,NA,LC,IUCN
138136,Deltochilum peruanum,NA,NA,NA,LC,IUCN
137901,Deltochilum rubripenne,NA,NA,NA,LC,IUCN
137293,Deltorrhinum batesi,NA,NA,NA,DD,IUCN
22703052,Dendrexetastes rufigula,NA,NA,NA,LC,IUCN
149885743,Dendrobangia boliviana,NA,NA,NA,LC,IUCN
55191,Dendrobates leucomelas,NA,NA,NA,LC,IUCN
55204,Dendrobates tinctorius,NA,NA,NA,LC,IUCN
22703010,Dendrocincla fuliginosa,NA,NA,NA,LC,IUCN
22703023,Dendrocincla merula,NA,NA,NA,LC,IUCN
22703015,Dendrocincla turdina,NA,NA,NA,LC,IUCN
22703079,Dendrocolaptes certhia,NA,NA,NA,LC,IUCN
22703085,Dendrocolaptes hoffmannsi,NA,NA,NA,VU,IUCN
22703089,Dendrocolaptes picumnus,NA,NA,NA,LC,IUCN
22703092,Dendrocolaptes platyrostris,NA,NA,NA,LC,IUCN
22679780,Dendrocygna autumnalis,NA,NA,NA,LC,IUCN
22679746,Dendrocygna bicolor,NA,NA,NA,LC,IUCN
22679763,Dendrocygna viduata,NA,NA,NA,LC,IUCN
138501,Dendropaemon crenatostriatus,NA,NA,NA,DD,IUCN
163489596,Dendropanax amorimii,NA,NA,NA,EN,IUCN
149205002,Dendropanax australis,NA,NA,NA,LC,IUCN
177819415,Dendropanax brasiliensis,NA,NA,NA,LC,IUCN
61985058,Dendropanax cuneatus,NA,NA,NA,LC,IUCN
177819297,Dendropanax denticulatus,NA,NA,NA,EN,IUCN
149204943,Dendropanax monogynus,NA,NA,NA,LC,IUCN
177831416,Dendropanax nebulosus,NA,NA,NA,EN,IUCN
203286,Dendrophidion dendrophis,NA,NA,NA,LC,IUCN
54804,Dendrophryniscus berthalutzae,NA,NA,NA,LC,IUCN
54806,Dendrophryniscus brevipollicatus,NA,NA,NA,LC,IUCN
54807,Dendrophryniscus carvalhoi,NA,NA,NA,EN,IUCN
158476,Dendrophryniscus krausae,NA,NA,NA,DD,IUCN
54808,Dendrophryniscus leucomystax,NA,NA,NA,LC,IUCN
54880,Dendrophryniscus proboscideus,NA,NA,NA,DD,IUCN
54810,Dendrophryniscus stawiarskyi,NA,NA,NA,DD,IUCN
22703103,Dendroplex kienerii,NA,NA,NA,NT,IUCN
22703095,Dendroplex picus,NA,NA,NA,LC,IUCN
55373,Dendropsophus acreanus,NA,NA,NA,LC,IUCN
55388,Dendropsophus anataliasiasi,NA,NA,NA,LC,IUCN
55389,Dendropsophus anceps,NA,NA,NA,LC,IUCN
55393,Dendropsophus araguaya,NA,NA,NA,DD,IUCN
55404,Dendropsophus baileyi,NA,NA,NA,LC,IUCN
55408,Dendropsophus berthalutzae,NA,NA,NA,LC,IUCN
55409,Dendropsophus bifurcus,NA,NA,NA,LC,IUCN
55411,Dendropsophus bipunctatus,NA,NA,NA,LC,IUCN
55419,Dendropsophus bokermanni,NA,NA,NA,LC,IUCN
55420,Dendropsophus branneri,NA,NA,NA,LC,IUCN
55421,Dendropsophus brevifrons,NA,NA,NA,LC,IUCN
55424,Dendropsophus cachimbo,NA,NA,NA,DD,IUCN
55440,Dendropsophus cerradensis,NA,NA,NA,DD,IUCN
55458,Dendropsophus cruzi,NA,NA,NA,LC,IUCN
55463,Dendropsophus decipiens,NA,NA,NA,LC,IUCN
55469,Dendropsophus dutrai,NA,NA,NA,DD,IUCN
55473,Dendropsophus elegans,NA,NA,NA,LC,IUCN
55474,Dendropsophus elianeae,NA,NA,NA,LC,IUCN
78459348,Dendropsophus frosti,NA,NA,NA,LC,IUCN
55488,Dendropsophus giesleri,NA,NA,NA,LC,IUCN
55498,Dendropsophus haddadi,NA,NA,NA,LC,IUCN
55500,Dendropsophus haraldschultzi,NA,NA,NA,LC,IUCN
55520,Dendropsophus jimi,NA,NA,NA,LC,IUCN
55526,Dendropsophus koechlini,NA,NA,NA,LC,IUCN
55533,Dendropsophus leali,NA,NA,NA,LC,IUCN
55537,Dendropsophus leucophyllatus,NA,NA,NA,LC,IUCN
55539,Dendropsophus limai,NA,NA,NA,DD,IUCN
55548,Dendropsophus marmoratus,NA,NA,NA,LC,IUCN
55551,Dendropsophus melanargyreus,NA,NA,NA,LC,IUCN
55556,Dendropsophus meridianus,NA,NA,NA,LC,IUCN
55558,Dendropsophus microcephalus,NA,NA,NA,LC,IUCN
55560,Dendropsophus microps,NA,NA,NA,LC,IUCN
55563,Dendropsophus minimus,NA,NA,NA,DD,IUCN
55565,Dendropsophus minutus,NA,NA,NA,LC,IUCN
55569,Dendropsophus miyatai,NA,NA,NA,LC,IUCN
55574,Dendropsophus nahdereri,NA,NA,NA,LC,IUCN
55575,Dendropsophus nanus,NA,NA,NA,LC,IUCN
55578,Dendropsophus novaisi,NA,NA,NA,DD,IUCN
55580,Dendropsophus oliveirai,NA,NA,NA,LC,IUCN
55589,Dendropsophus parviceps,NA,NA,NA,LC,IUCN
55590,Dendropsophus pauiniensis,NA,NA,NA,LC,IUCN
55614,Dendropsophus pseudomeridianus,NA,NA,NA,LC,IUCN
158614,Dendropsophus reichlei,NA,NA,NA,LC,IUCN
55624,Dendropsophus rhea,NA,NA,NA,DD,IUCN
55625,Dendropsophus rhodopeplus,NA,NA,NA,LC,IUCN
55626,Dendropsophus riveroi,NA,NA,NA,LC,IUCN
55633,Dendropsophus rossalleni,NA,NA,NA,LC,IUCN
55634,Dendropsophus rubicundulus,NA,NA,NA,LC,IUCN
55637,Dendropsophus ruschii,NA,NA,NA,DD,IUCN
55641,Dendropsophus sanborni,NA,NA,NA,LC,IUCN
55644,Dendropsophus sarayacuensis,NA,NA,NA,LC,IUCN
55650,Dendropsophus schubarti,NA,NA,NA,LC,IUCN
55653,Dendropsophus seniculus,NA,NA,NA,LC,IUCN
55661,Dendropsophus soaresi,NA,NA,NA,LC,IUCN
55666,Dendropsophus studerae,NA,NA,NA,DD,IUCN
55676,Dendropsophus timbeba,NA,NA,NA,LC,IUCN
55677,Dendropsophus tintinnabulum,NA,NA,NA,DD,IUCN
55679,Dendropsophus triangulum,NA,NA,NA,LC,IUCN
55680,Dendropsophus tritaeniatus,NA,NA,NA,LC,IUCN
55690,Dendropsophus walfordi,NA,NA,NA,LC,IUCN
55694,Dendropsophus werneri,NA,NA,NA,LC,IUCN
55698,Dendropsophus xapuriensis,NA,NA,NA,LC,IUCN
2122,Dermanura anderseni,NA,NA,NA,LC,IUCN
2124,Dermanura cinerea,NA,NA,NA,LC,IUCN
83683065,Dermanura glauca,NA,NA,NA,LC,IUCN
2129,Dermanura gnoma,NA,NA,NA,LC,IUCN
83683287,Dermanura phaeotis,NA,NA,NA,LC,IUCN
39303,Dermatolepis inermis,NA,NA,NA,DD,IUCN
57804,Dermatonotus muelleri,NA,NA,NA,LC,IUCN
6494,Dermochelys coriacea,NA,NA,NA,VU,IUCN
46967827,Dermochelys coriacea Northwest Atlantic Ocean subpopulation,NA,NA,Northwest Atlantic Ocean subpopulation,EN,IUCN
46967848,Dermochelys coriacea Southeast Atlantic Ocean subpopulation,NA,NA,Southeast Atlantic Ocean subpopulation,DD,IUCN
46967838,Dermochelys coriacea Southwest Atlantic Ocean subpopulation,NA,NA,Southwest Atlantic Ocean subpopulation,CR,IUCN
83478691,Deroceras invadens,NA,NA,NA,LC,IUCN
22686416,Deroptyus accipitrinus,NA,NA,NA,LC,IUCN
19892960,Desmodium adscendens,NA,NA,NA,LC,IUCN
19891650,Desmodium barbatum,NA,NA,NA,LC,IUCN
130122632,Desmodium cajanifolium,NA,NA,NA,LC,IUCN
19891529,Desmodium intortum,NA,NA,NA,LC,IUCN
58969895,Desmodium subsecundum,NA,NA,NA,DD,IUCN
6510,Desmodus rotundus,NA,NA,NA,LC,IUCN
179300669,Desmoscelis villosa,NA,NA,NA,LC,IUCN
167783,Deuterodon singularis,NA,NA,NA,LC,IUCN
201724,Devillea flagelliformis,NA,NA,NA,CR,IUCN
6520,Diaemus youngi,NA,NA,NA,LC,IUCN
62023187,Dialium guianense,NA,NA,NA,LC,IUCN
201723,Diamantina lombardii,NA,NA,NA,VU,IUCN
159013,Diaphlebia angustipennis,NA,NA,NA,LC,IUCN
190159,Diaphus adenomus,NA,NA,NA,LC,IUCN
190404,Diaphus anderseni,NA,NA,NA,LC,IUCN
15598621,Diaphus bertelseni,NA,NA,NA,LC,IUCN
15598630,Diaphus brachycephalus,NA,NA,NA,LC,IUCN
190314,Diaphus dumerilii,NA,NA,NA,DD,IUCN
15598639,Diaphus effulgens,NA,NA,NA,LC,IUCN
15598666,Diaphus fragilis,NA,NA,NA,LC,IUCN
190321,Diaphus garmani,NA,NA,NA,LC,IUCN
15598672,Diaphus lucidus,NA,NA,NA,LC,IUCN
47165067,Diaphus luetkeni,NA,NA,NA,LC,IUCN
15598700,Diaphus meadi,NA,NA,NA,LC,IUCN
198613,Diaphus metopoclampus,NA,NA,NA,LC,IUCN
190197,Diaphus mollis,NA,NA,NA,LC,IUCN
15598778,Diaphus perspicillatus,NA,NA,NA,LC,IUCN
60470092,Diaphus problematicus,NA,NA,NA,LC,IUCN
15598791,Diaphus splendidus,NA,NA,NA,LC,IUCN
15598799,Diaphus subtilis,NA,NA,NA,DD,IUCN
15598812,Diaphus termophilus,NA,NA,NA,LC,IUCN
167669,Diapoma terofali,NA,NA,NA,LC,IUCN
185971,Diapterus auratus,NA,NA,NA,LC,IUCN
192930,Diapterus rhombeus,NA,NA,NA,LC,IUCN
159092,Diastatops dimidiata,NA,NA,NA,LC,IUCN
159023,Diastatops pullata,NA,NA,NA,LC,IUCN
177831341,Diatenopteryx grazielae,NA,NA,NA,LC,IUCN
20663855,Dibranchus atlanticus,NA,NA,NA,LC,IUCN
190089,Diceratias pileatus,NA,NA,NA,LC,IUCN
144045542,Dichapetalum odoratum,NA,NA,NA,LC,IUCN
126421141,Dichondra micrantha,NA,NA,NA,LC,IUCN
137485,Dichotomius apicalis,NA,NA,NA,LC,IUCN
138150,Dichotomius calcaratus,NA,NA,NA,LC,IUCN
137336,Dichotomius crinicollis,NA,NA,NA,LC,IUCN
138354,Dichotomius eucranioides,NA,NA,NA,EN,IUCN
137302,Dichotomius glaucus,NA,NA,NA,LC,IUCN
137163,Dichotomius nimuendaju,NA,NA,NA,LC,IUCN
137765,Dichotomius nutans,NA,NA,NA,DD,IUCN
138198,Dichotomius punctulatipennis,NA,NA,NA,LC,IUCN
137111,Dichotomius schiffleri,NA,NA,NA,EN,IUCN
138015,Dichotomius tristis,NA,NA,NA,LC,IUCN
137172,Dichotomius worontzowi,NA,NA,NA,LC,IUCN
22701543,Dichrozona cincta,NA,NA,NA,LC,IUCN
6561,Diclidurus albus,NA,NA,NA,LC,IUCN
6562,Diclidurus ingens,NA,NA,NA,DD,IUCN
6563,Diclidurus isabella,NA,NA,NA,LC,IUCN
6564,Diclidurus scutatus,NA,NA,NA,LC,IUCN
145654771,Diclinanona calycina,NA,NA,NA,LC,IUCN
22484100,Dicorynia paraensis,NA,NA,NA,LC,IUCN
120202792,Dicranopteris linearis,NA,NA,NA,LC,IUCN
60470322,Dicrolene introniger,NA,NA,NA,LC,IUCN
190189,Dicrolene kanazawai,NA,NA,NA,LC,IUCN
59714,Dicterias atrosanguinea,NA,NA,NA,DD,IUCN
146074378,Dictyoloma vandellianum,NA,NA,NA,LC,IUCN
177800987,Dicymbe amazonica,NA,NA,NA,DD,IUCN
177800834,Dicymbe arenicola,NA,NA,NA,EN,IUCN
22484102,Dicymbe froesii,NA,NA,NA,DD,IUCN
163473891,Dicymbe puncticulosa,NA,NA,NA,EN,IUCN
36187,Dicypellium caryophyllaceum,NA,NA,NA,CR,IUCN
40489,Didelphis albiventris,NA,NA,NA,LC,IUCN
40500,Didelphis aurita,NA,NA,NA,LC,IUCN
136592,Didelphis imperfecta,NA,NA,NA,LC,IUCN
40501,Didelphis marsupialis,NA,NA,NA,LC,IUCN
145670125,Didymocistus chrysadenius,NA,NA,NA,LC,IUCN
117763265,Digitaria aequiglumis,NA,NA,NA,LC,IUCN
44392709,Digitaria balansae,NA,NA,NA,LC,IUCN
122101349,Digitaria dioica,NA,NA,NA,LC,IUCN
120359486,Digitaria fragilis,NA,NA,NA,LC,IUCN
100509260,Digitaria horizontalis,NA,NA,NA,LC,IUCN
100509567,Digitaria insularis,NA,NA,NA,LC,IUCN
117763374,Digitaria lehmanniana,NA,NA,NA,LC,IUCN
122101352,Digitaria nuda,NA,NA,NA,LC,IUCN
117763392,Digitaria pittieri,NA,NA,NA,LC,IUCN
117763430,Digitaria sacchariflora,NA,NA,NA,LC,IUCN
100510203,Digitaria similis,NA,NA,NA,LC,IUCN
22723686,Diglossa duidae,NA,NA,NA,LC,IUCN
22723690,Diglossa major,NA,NA,NA,LC,IUCN
180076000,Digomphia laurifolia,NA,NA,NA,LC,IUCN
134131,Dilocarcinus pagei,NA,NA,NA,LC,IUCN
134191,Dilocarcinus septemdentatus,NA,NA,NA,LC,IUCN
128219324,Dimerostemma asperatum,NA,NA,NA,LC,IUCN
144271918,Dimorphandra cuprea,NA,NA,NA,LC,IUCN
144309806,Dimorphandra gardneriana,NA,NA,NA,LC,IUCN
144268709,Dimorphandra macrostachya,NA,NA,NA,LC,IUCN
144283190,Dimorphandra mollis,NA,NA,NA,LC,IUCN
177827522,Dimorphandra parviflora,NA,NA,NA,LC,IUCN
144301604,Dimorphandra pennigera,NA,NA,NA,LC,IUCN
144255851,Dimorphandra vernicosa,NA,NA,NA,LC,IUCN
61926,Dimorphandra wilsonii,NA,NA,NA,CR,IUCN
62023598,Dinizia excelsa,NA,NA,NA,LC,IUCN
118938381,Dinizia jueirana-facao,NA,NA,NA,CR,IUCN
6608,Dinomys branickii,NA,NA,NA,LC,IUCN
19892289,Dioclea fimbriata,NA,NA,NA,LC,IUCN
19891780,Dioclea guianensis,NA,NA,NA,LC,IUCN
193606,Diodon eydouxii,NA,NA,NA,LC,IUCN
193817,Diodon holocanthus,NA,NA,NA,LC,IUCN
193668,Diodon hystrix,NA,NA,NA,LC,IUCN
198614,Diogenichthys atlanticus,NA,NA,NA,LC,IUCN
22728364,Diomedea dabbenena,NA,NA,NA,CR,IUCN
22698314,Diomedea epomophora,NA,NA,NA,VU,IUCN
22698305,Diomedea exulans,NA,NA,NA,VU,IUCN
22728323,Diomedea sanfordi,NA,NA,NA,EN,IUCN
61958866,Diopsittaca cumanensis,NA,NA,NA,LC,IUCN
61958763,Diopsittaca nobilis,NA,NA,NA,LC,IUCN
165732,Dioscorea pseudomacrocapsa,NA,NA,NA,LC,IUCN
165733,Dioscorea trilinguis,NA,NA,NA,LC,IUCN
177818540,Diospyros akaraiensis,NA,NA,NA,DD,IUCN
173519,Diospyros amabi,NA,NA,NA,EN,IUCN
163468170,Diospyros apeibacarpos,NA,NA,NA,LC,IUCN
36889,Diospyros artanthifolia,NA,NA,NA,LC,IUCN
173909,Diospyros arupaj,NA,NA,NA,DD,IUCN
173404,Diospyros brasiliensis,NA,NA,NA,NT,IUCN
173644,Diospyros bullata,NA,NA,NA,VU,IUCN
173885,Diospyros cachimboensis,NA,NA,NA,DD,IUCN
173904,Diospyros coccolobifolia,NA,NA,NA,LC,IUCN
173637,Diospyros guatterioides,NA,NA,NA,DD,IUCN
173707,Diospyros ketun,NA,NA,NA,VU,IUCN
173954,Diospyros kondor,NA,NA,NA,LC,IUCN
173494,Diospyros landii,NA,NA,NA,DD,IUCN
173590,Diospyros longistyla,NA,NA,NA,VU,IUCN
173731,Diospyros manausensis,NA,NA,NA,DD,IUCN
173441,Diospyros riedelii,NA,NA,NA,EN,IUCN
173763,Diospyros santaremnensis,NA,NA,NA,LC,IUCN
173888,Diospyros scottmorii,NA,NA,NA,EN,IUCN
173634,Diospyros serrana,NA,NA,NA,CR,IUCN
