id,scientific.name,accepted.name,family,taxon.rank,taxon.status,search.str,NA.,threat.status,notes,original.search,life.form,habitat,vegetation.type,vernacular.name,occurrence,establishment,domain,endemism
17158,Cyperus lanceolatus Poir.,s.i.,Cyperaceae,species,accepted,Cyperus lanceolatus,Cyperus lanceolatus,s.i.,,Cyperus lanceolatus,Erva,Terrícola,Área Antrópica|Campo de Várzea|Campo Limpo|Floresta Ciliar ou Galeria|Floresta Estacional Decidual|Vegetação Aquática,s.i.,BR-AL|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,Amazônia|Cerrado|Mata Atlântica|Pampa|Pantanal,Não endemica
133952,Cyperus mundtii (Nees) Kunth,s.i.,Cyperaceae,species,accepted,Cyperus mundtii,Cyperus mundtii,s.i.,was misspelled,Cyperus mundii,Erva,Aquática|Terrícola,Área Antrópica|Vegetação Aquática,s.i.,BR-MG|BR-MS|BR-MT|BR-PR|BR-RJ|BR-SC|BR-SP,naturalized,Mata Atlântica,Não endemica
17169,Cyperus polystachyos Rottb.,s.i.,Cyperaceae,species,accepted,Cyperus polystachyos,Cyperus polystachyos,s.i.,,Cyperus polystachyos,Erva,Terrícola,Área Antrópica|Campo de Várzea|Campo Limpo|Floresta Ciliar ou Galeria|Manguezal|Restinga|Vegetação Aquática,s.i.,BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pampa|Pantanal,Não endemica
17172,Cyperus rotundus L.,s.i.,Cyperaceae,species,accepted,Cyperus rotundus,Cyperus rotundus,LC,,Cyperus rotundus,Erva,Terrícola,Área Antrópica|Campo Limpo|Floresta Ciliar ou Galeria|Restinga,s.i.,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,naturalized,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pampa,Não endemica
49999,Cyperus sesquiflorus (Torr.) Mattf. & Kük.,s.i.,Cyperaceae,species,accepted,Cyperus sesquiflorus,Cyperus sesquiflorus,s.i.,,Cyperus sesquiflorus,Erva,Terrícola,Área Antrópica|Caatinga (stricto sensu)|Campo de Várzea|Campo Limpo|Cerrado (lato sensu)|Restinga|Savana Amazônica|Vegetação Aquática,s.i.,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pampa|Pantanal,Não endemica
50087,Cyperus unioloides R.Br.,s.i.,Cyperaceae,species,accepted,Cyperus unioloides,Cyperus unioloides,s.i.,,Cyperus unioloides,Erva,Terrícola,Campo de Altitude|Campo Limpo|Cerrado (lato sensu)|Vegetação Aquática,s.i.,BR-DF|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-RS|BR-SC|BR-SP|BR-TO,native,Cerrado|Mata Atlântica|Pampa|Pantanal,Não endemica
14762,Solanum diploconos (Mart.) Bohs,s.i.,Solanaceae,species,accepted,Solanum diploconos,Solanum diploconos,LC,replaced synonym,Cyphomandra diploconos,Arbusto|Árvore,Terrícola,Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista,s.i.,BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,Mata Atlântica,Não endemica
11454,Cyrtopodium brandonianum Barb.Rodr.,s.i.,Orchidaceae,species,accepted,Cyrtopodium brandonianum,Cyrtopodium brandonianum,LC,,Cyrtopodium brandonianum,Erva,Terrícola,Campo Limpo|Cerrado (lato sensu),s.i.,BR-BA|BR-DF|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-SC|BR-SE|BR-SP,native,Cerrado|Mata Atlântica,Não endemica
83014,Dalbergia ecastaphyllum (L.) Taub.,s.i.,Fabaceae,species,accepted,Dalbergia ecastaphyllum,Dalbergia ecastaphyllum,s.i.,,Dalbergia ecastaphyllum,Arbusto|Liana/volúvel/trepadeira,Terrícola,Manguezal|Restinga,Bugi/PORTUGUES/NA | Marmelo/PORTUGUES/NA | Marmeleiro-da-praia/PORTUGUES/NA,BR-AL|BR-AP|BR-BA|BR-CE|BR-ES|BR-MA|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-RS|BR-SC|BR-SE|BR-SP,native,Amazônia|Mata Atlântica,Não endemica
22915,Dalbergia nigra (Vell.) Allemão ex Benth.,s.i.,Fabaceae,species,accepted,Dalbergia nigra,Dalbergia nigra,VU,,Dalbergia nigra,Árvore,Terrícola,Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial),Jacarandá-caviuna/PORTUGUES/Brasil | Jacarandá-da-Bahia/PORTUGUES/Brasil | Rosewood/INGLES/Brasil-nome comercial,BR-AL|BR-BA|BR-ES|BR-MG|BR-PB|BR-PE|BR-PR|BR-RJ|BR-SE|BR-SP,native,Mata Atlântica,Endemica
14942,Daphnopsis brasiliensis Mart.,s.i.,Thymelaeaceae,species,accepted,Daphnopsis brasiliensis,Daphnopsis brasiliensis,s.i.,,Daphnopsis brasiliensis,Arbusto|Árvore,Terrícola,Cerrado (lato sensu)|Floresta Ombrófila (= Floresta Pluvial),Embira-amarela/PORTUGUES/Sudeste | Embira-toicinheira/PORTUGUES/Sudeste,BR-MG|BR-PR|BR-RJ|BR-SP,native,Cerrado|Mata Atlântica,Endemica
14943,Daphnopsis coriacea Taub.,s.i.,Thymelaeaceae,species,accepted,Daphnopsis coriacea,Daphnopsis coriacea,s.i.,,Daphnopsis coriacea,Arbusto|Árvore,Terrícola,Floresta Ombrófila (= Floresta Pluvial),Embira-branca/PORTUGUES/Sul | Ibiratinga/PORTUGUES/Sul,BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,native,Cerrado|Mata Atlântica,Endemica
14944,Daphnopsis fasciculata (Meisn.) Nevling,s.i.,Thymelaeaceae,species,accepted,Daphnopsis fasciculata,Daphnopsis fasciculata,s.i.,,Daphnopsis fasciculata,Arbusto|Árvore,Terrícola,Floresta Ombrófila (= Floresta Pluvial),"Embira-branca/PORTUGUES/Sudeste, Sul | Embira-de-sapo/PORTUGUES/Sudeste",BR-DF|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,Cerrado|Mata Atlântica,Endemica
14945,Daphnopsis martii Meisn.,s.i.,Thymelaeaceae,species,accepted,Daphnopsis martii,Daphnopsis martii,s.i.,,Daphnopsis martii,Arbusto|Árvore,s.i.,Floresta Ombrófila (= Floresta Pluvial),Embira/PORTUGUES/Sudeste | Pau-de-embira/PORTUGUES/Sudeste,BR-RJ|BR-SP,native,Mata Atlântica,Endemica
14947,Daphnopsis racemosa Griseb.,s.i.,Thymelaeaceae,species,accepted,Daphnopsis racemosa,Daphnopsis racemosa,s.i.,,Daphnopsis racemosa,Arbusto|Árvore,Terrícola,Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista,Embira-de-sapo/PORTUGUES/Sudeste | Embira-pimenta/PORTUGUES/Sul,BR-BA|BR-ES|BR-MG|BR-MS|BR-MT|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,Cerrado|Mata Atlântica|Pampa,Não endemica
14948,Daphnopsis schwackeana Taub.,s.i.,Thymelaeaceae,species,accepted,Daphnopsis schwackeana,Daphnopsis schwackeana,s.i.,,Daphnopsis schwackeana,Arbusto|Árvore,Terrícola,Floresta Ombrófila (= Floresta Pluvial),embira/PORTUGUES/Sudeste | ouvira-branca/PORTUGUES/Sudeste,BR-RJ|BR-SP,native,Mata Atlântica,Endemica
14950,Daphnopsis utilis Warm.,s.i.,Thymelaeaceae,species,accepted,Daphnopsis utilis,Daphnopsis utilis,s.i.,,Daphnopsis utilis,Arbusto|Árvore,Terrícola,Campo rupestre|Cerrado (lato sensu)|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial),Embira/PORTUGUES/Sudeste | Embira-branca/PORTUGUES/Sudeste,BR-CE|BR-DF|BR-MG|BR-RJ|BR-SP,native,Caatinga|Cerrado|Mata Atlântica,Endemica
5303,Dasyphyllum spinescens (Less.) Cabrera,s.i.,Asteraceae,species,accepted,Dasyphyllum spinescens,Dasyphyllum spinescens,s.i.,,Dasyphyllum spinescens,Árvore,Terrícola,Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista,s.i.,BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,Mata Atlântica|Pampa,Endemica
22927,Delonix regia (Bojer ex Hook.) Raf.,s.i.,Fabaceae,species,accepted,Delonix regia,Delonix regia,s.i.,,Delonix regia,Árvore,Terrícola,Área Antrópica,Flamboyant/PORTUGUES/NA,BR-AL|BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP,cultivated,s.i.,Não endemica
5101,Dendropanax australis Fiaschi & Jung-Mend.,s.i.,Araliaceae,species,accepted,Dendropanax australis,Dendropanax australis,s.i.,,Dendropanax australis,Arbusto,Terrícola,Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-PR|BR-SC|BR-SP,native,Mata Atlântica,Endemica
5105,Dendropanax cuneatus (DC.) Decne. & Planch.,s.i.,Araliaceae,species,accepted,Dendropanax cuneatus,Dendropanax cuneatus,LC,,Dendropanax cuneatus,Árvore,Terrícola,Floresta Ciliar ou Galeria|Floresta de Terra Firme|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-AC|BR-AM|BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RS|BR-SC|BR-SP|BR-TO,native,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pampa|Pantanal,Não endemica
5106,Dendropanax denticulatus Fiaschi,s.i.,Araliaceae,species,accepted,Dendropanax denticulatus,Dendropanax denticulatus,s.i.,,Dendropanax denticulatus,Árvore,Terrícola,Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-SP,native,Mata Atlântica,Endemica
5110,Dendropanax monogynus (Vell.) Seem.,s.i.,Araliaceae,species,accepted,Dendropanax monogynus,Dendropanax monogynus,s.i.,,Dendropanax monogynus,Arbusto,Terrícola,Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-RJ|BR-SP,native,Mata Atlântica,Endemica
5111,Dendropanax nebulosus Fiaschi & Jung-Mend.,s.i.,Araliaceae,species,accepted,Dendropanax nebulosus,Dendropanax nebulosus,s.i.,,Dendropanax nebulosus,Árvore,Terrícola,Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-RJ|BR-SP,native,Mata Atlântica,Endemica
22931,Desmodium adscendens (Sw.) DC.,s.i.,Fabaceae,species,accepted,Desmodium adscendens,Desmodium adscendens,s.i.,,Desmodium adscendens,Subarbusto,Terrícola,Área Antrópica|Campinarana|Campo de Altitude|Campo rupestre|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta de Terra Firme|Floresta de Várzea|Floresta Ombrófila (= Floresta Pluvial)|Restinga,Pega-pega/PORTUGUES/sul | Marmelada-de-cavalo/PORTUGUES/NA | Carrapicho-beiço-de-boi/PORTUGUES/NA | Carrapicho/PORTUGUES/NA | Amor-de-brejo/PORTUGUES/NA | Amor-de-velho/PORTUGUES/NA | Amores-do-campo/PORTUGUES/NA | Amor-rasteiro/PORTUGUES/NA | Carrapicho-barba-de-boi/PORTUGUES/NA,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-ES|BR-GO|BR-MA|BR-MG|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,naturalized,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pampa,Não endemica
22934,Desmodium barbatum (L.) Benth.,s.i.,Fabaceae,species,accepted,Desmodium barbatum,Desmodium barbatum,s.i.,,Desmodium barbatum,Subarbusto,Terrícola,Área Antrópica|Caatinga (stricto sensu)|Campinarana|Campo de Altitude|Campo Limpo|Campo rupestre|Carrasco|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta de Terra Firme|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Palmeiral|Restinga|Savana Amazônica,amor-do-campo/PORTUGUES/NA | barba-de-bode-de-praia/PORTUGUES/NA | barbadinho/PORTUGUES/NA | carrapicho/PORTUGUES/NA | chique-chique/PORTUGUES/NA | pega-pega/PORTUGUES/NA | trevinho/PORTUGUES/NA,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pampa|Pantanal,Não endemica
83055,Desmodium cajanifolium (Kunth) DC.,s.i.,Fabaceae,species,accepted,Desmodium cajanifolium,Desmodium cajanifolium,s.i.,,Desmodium cajanifolium,Arbusto,Terrícola,Campo de Várzea|Campo Limpo|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta de Várzea|Palmeiral,s.i.,BR-AC|BR-AM|BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-SP|BR-TO,native,Amazônia|Cerrado|Mata Atlântica|Pantanal,Não endemica
124051,Desmodium subsecundum Vogel,s.i.,Fabaceae,species,accepted,Desmodium subsecundum,Desmodium subsecundum,s.i.,,Desmodium subsecundum,Arbusto|Subarbusto,Terrícola,Área Antrópica|Campo Limpo|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual,amores-do-campo/PORTUGUES/NA | beiço-de-boi/PORTUGUES/NA | carrapichinho/PORTUGUES/NA | carrapicho/PORTUGUES/NA | marmelada-de-cavalo/PORTUGUES/NA | marmelada/PORTUGUES/NA | pega-pega/PORTUGUES/NA | trevo-dos-pampas/PORTUGUES/NA,BR-AC|BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-PA|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP|BR-TO,native,Amazônia|Cerrado|Mata Atlântica,Endemica
9460,Desmoscelis villosa (Aubl.) Naudin,s.i.,Melastomataceae,species,accepted,Desmoscelis villosa,Desmoscelis villosa,s.i.,,Desmoscelis villosa,Arbusto|Erva|Subarbusto,Terrícola,Área Antrópica|Campo Limpo|Campo rupestre|Cerrado (lato sensu)|Floresta de Terra Firme|Floresta de Várzea|Floresta Estacional Semidecidual,s.i.,BR-AC|BR-AM|BR-BA|BR-CE|BR-DF|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PI|BR-RO|BR-RR|BR-SP|BR-TO,native,Amazônia|Cerrado|Mata Atlântica,Não endemica
542,Dictyoloma vandellianum A.Juss.,s.i.,Rutaceae,species,accepted,Dictyoloma vandellianum,Dictyoloma vandellianum,s.i.,,Dictyoloma vandellianum,Árvore,Terrícola,Área Antrópica|Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Restinga,ardente/PORTUGUES/SP | brauninha/PORTUGUES/MG | cetim-amargoso/PORTUGUES/SP | pau-de-urubu/PORTUGUES/BA | pau-vidro/PORTUGUES/MG | piolho-de-urubu/PORTUGUES/BA | sabugueiro-da-mata/PORTUGUES/RJ e SP,BR-AC|BR-BA|BR-ES|BR-MG|BR-MT|BR-RJ|BR-RO|BR-SP,native,Amazônia|Caatinga|Cerrado|Mata Atlântica,Não endemica
13179,Digitaria horizontalis Willd.,s.i.,Poaceae,species,accepted,Digitaria horizontalis,Digitaria horizontalis,s.i.,,Digitaria horizontalis,Erva,Terrícola,Área Antrópica|Caatinga (stricto sensu)|Carrasco|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Decidual|Restinga,"capim-colchão/PORTUGUES/SP | capim-de-roça/PORTUGUES/AL, AM, PB | capim-tinga/PORTUGUES/BA",BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-GO|BR-MA|BR-MS|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-SC|BR-SP|BR-TO,naturalized,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pantanal,Não endemica
13180,Digitaria insularis (L.) Fedde,s.i.,Poaceae,species,accepted,Digitaria insularis,Digitaria insularis,s.i.,,Digitaria insularis,Erva,Terrícola,Área Antrópica|Caatinga (stricto sensu)|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Decidual|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Restinga|Vegetação Sobre Afloramentos Rochosos,Capim-amargoso/PORTUGUES/NA | Capim-açu/PORTUGUES/NA | Capim-flexa/PORTUGUES/NA,BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP,naturalized,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pampa|Pantanal,Não endemica
25985,Digitaria nuda Schumach.,s.i.,Poaceae,species,accepted,Digitaria nuda,Digitaria nuda,s.i.,,Digitaria nuda,Erva,Terrícola,Área Antrópica|Floresta Ciliar ou Galeria|Floresta Ombrófila (= Floresta Pluvial)|Restinga,"capim-de-roça/PORTUGUES/AC, CE, PE | milhãzinho/PORTUGUES/NA | capim pé-de-galinha/PORTUGUES/DF, ES, RJ | capim-colchão/PORTUGUES/MG, PR | capim-mulambo/PORTUGUES/RJ | tinga/PORTUGUES/MA",BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,naturalized,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pampa|Pantanal,Não endemica
13180,Digitaria insularis (L.) Fedde,s.i.,Poaceae,species,accepted,Digitaria insularis,Digitaria insularis,s.i.,replaced synonym,Digitaria sacchariflora,Erva,Terrícola,Área Antrópica|Caatinga (stricto sensu)|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Decidual|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Restinga|Vegetação Sobre Afloramentos Rochosos,Capim-amargoso/PORTUGUES/NA | Capim-açu/PORTUGUES/NA | Capim-flexa/PORTUGUES/NA,BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP,naturalized,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pampa|Pantanal,Não endemica
27028,Dimerostemma lippioides (Baker) S.F.Blake,s.i.,Asteraceae,species,accepted,Dimerostemma lippioides,Dimerostemma lippioides,s.i.,replaced synonym,Dimerostemma asperatum,Erva|Subarbusto,Terrícola,Campo Limpo|Cerrado (lato sensu),s.i.,BR-BA|BR-DF|BR-GO|BR-MG|BR-MT|BR-SP,native,Cerrado,Endemica
83086,Dimorphandra mollis Benth.,s.i.,Fabaceae,species,accepted,Dimorphandra mollis,Dimorphandra mollis,s.i.,,Dimorphandra mollis,Árvore,Terrícola,Campo rupestre|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual,s.i.,BR-BA|BR-CE|BR-DF|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PI|BR-RO|BR-SP|BR-TO,native,Amazônia|Cerrado|Pantanal,Não endemica
7418,Dioscorea trilinguis Griseb.,s.i.,Dioscoreaceae,species,accepted,Dioscorea trilinguis,Dioscorea trilinguis,EN,,Dioscorea trilinguis,Liana/volúvel/trepadeira,Terrícola,Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista,s.i.,BR-MG|BR-RJ|BR-SP,native,Mata Atlântica,Endemica
7431,Diospyros apeibacarpos Raddi,s.i.,Ebenaceae,species,accepted,Diospyros apeibacarpos,Diospyros apeibacarpos,s.i.,,Diospyros apeibacarpos,Árvore,Terrícola,Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Restinga,Caquí da mata/PORTUGUES/Espirito Santo,BR-BA|BR-ES|BR-RJ|BR-SP,native,Mata Atlântica,Endemica
7432,Diospyros brasiliensis Mart. ex Miq.,s.i.,Ebenaceae,species,accepted,Diospyros brasiliensis,Diospyros brasiliensis,s.i.,,Diospyros brasiliensis,Árvore,Terrícola,Floresta Ombrófila (= Floresta Pluvial)|Restinga,s.i.,BR-ES|BR-RJ|BR-SP,native,Mata Atlântica,Endemica
121670,Diploon cuspidatum (Hoehne) Cronquist,s.i.,Sapotaceae,species,accepted,Diploon cuspidatum,Diploon cuspidatum,s.i.,,Diploon cuspidatum,Árvore,Terrícola,Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-AC|BR-AL|BR-AM|BR-BA|BR-ES|BR-MG|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RO|BR-SP,native,Amazônia|Mata Atlântica,Não endemica
29628,Dipteryx alata Vogel,s.i.,Fabaceae,species,accepted,Dipteryx alata,Dipteryx alata,LC,,Dipteryx alata,Árvore,Terrícola,Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual|Savana Amazônica,s.i.,BR-BA|BR-DF|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-RO|BR-SP|BR-TO,native,Cerrado,Não endemica
4560,Ditassa bicolor Decne.,s.i.,Apocynaceae,species,accepted,Ditassa bicolor,Ditassa bicolor,s.i.,replaced synonym,Ditassa fontellae,Liana/volúvel/trepadeira,Terrícola,Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-MG|BR-RJ|BR-SP,native,Mata Atlântica,Endemica
20904,Dodonaea viscosa Jacq.,s.i.,Sapindaceae,species,accepted,Dodonaea viscosa,Dodonaea viscosa,s.i.,,Dodonaea viscosa,Arbusto|Árvore|Subarbusto,Terrícola,Cerrado (lato sensu)|Floresta Estacional Semidecidual|Restinga,s.i.,BR-AL|BR-BA|BR-CE|BR-ES|BR-MA|BR-MG|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RS|BR-SC|BR-SP,native,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pampa,Não endemica
97494,Drepanolejeunea aculeata Bischl.,s.i.,Lejeuneaceae,species,accepted,Drepanolejeunea aculeata,Drepanolejeunea aculeata,EN,,Drepanolejeunea aculeata,Folhosa,Epífila,Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-RJ|BR-SP,native,Mata Atlântica,Endemica
110313,Duguetia furfuracea (A.St.-Hil.) Saff.,s.i.,Annonaceae,species,accepted,Duguetia furfuracea,Duguetia furfuracea,LC,,Duguetia furfuracea,Árvore,Terrícola,Caatinga (stricto sensu)|Cerrado (lato sensu),Alathê/PORTUGUES/NA | Araticum/PORTUGUES/NA | Araticum barato do campo/PORTUGUES/NA | Araticum do campo/PORTUGUES/NA | Araticum lanato/PORTUGUES/NA | Araticum lanceta/PORTUGUES/NA | Araticum rasteiro/PORTUGUES/NA | Araticum vermelho/PORTUGUES/NA | Araticumzinho/PORTUGUES/NA | Araxicumzinho/PORTUGUES/NA | Ata/PORTUGUES/NA | Ata brava/PORTUGUES/NA | Ata do campo/PORTUGUES/NA | Aticum/PORTUGUES/NA | Bruto/PORTUGUES/NA | Marolinho/PORTUGUES/NA | Marolo/PORTUGUES/NA | Moroua/PORTUGUES/NA | Orelha de burro/PORTUGUES/NA | Pinha braba/PORTUGUES/NA | Pinha brava/PORTUGUES/NA | Pinha do campo/PORTUGUES/NA,BR-BA|BR-CE|BR-DF|BR-GO|BR-MG|BR-MS|BR-MT|BR-PE|BR-PR|BR-RJ|BR-RO|BR-SP,native,Amazônia|Caatinga|Cerrado|Mata Atlântica,Não endemica
110319,Duguetia lanceolata A.St.-Hil.,s.i.,Annonaceae,species,accepted,Duguetia lanceolata,Duguetia lanceolata,LC,,Duguetia lanceolata,Árvore,Terrícola,Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial),Capreuva vermelho/PORTUGUES/NA | Pindabuna/PORTUGUES/NA | Pindahiba/PORTUGUES/NA | Pindaíba/PORTUGUES/NA | Pindaíba branca/PORTUGUES/NA | Pindaibuna/PORTUGUES/NA | Pindaúba/PORTUGUES/NA | Pindaúva/PORTUGUES/NA,BR-CE|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SP,native,Cerrado|Mata Atlântica,Endemica
15139,Duranta erecta L.,s.i.,Verbenaceae,species,accepted,Duranta erecta,Duranta erecta,s.i.,,Duranta erecta,Arbusto,Terrícola,Carrasco|Cerrado (lato sensu)|Floresta Estacional Semidecidual,s.i.,BR-BA|BR-ES|BR-MG|BR-MT|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP,naturalized,Cerrado|Mata Atlântica,Não endemica
39655,Duranta vestita Cham.,s.i.,Verbenaceae,species,accepted,Duranta vestita,Duranta vestita,s.i.,,Duranta vestita,Arbusto|Árvore,Terrícola,Floresta Ciliar ou Galeria|Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista,s.i.,BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,Mata Atlântica|Pampa,Endemica
