"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","continentOcean","preparationType","barcode","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","fieldNumber","relatedCatalogItem","previousCatalogNumber","sex"
"48","2020-03-12 10:29:24-03","UFOP","OUPR","31560","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Pedrosa, L.G.","2020","03","10","Pedrosa, L.G.","555","2018","07","06","Brasil","Minas Gerais","Ouro Preto","Lavras Novas",NA,NA,NA,NA,NA,"Erva, 20-40cm. Flores róseas. Cresce sobre canela-de-ema. Campo rupestre.",NA,NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA
"49","2019-11-06 09:56:50-03","UFOP","OUPR","9682","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Forster, W.","2000","04","13","Lisboa, M.A.","s.n.","1964","05","04","Brasil","Minas Gerais","Ouro Preto","Lavras Novas, Serra de Lavras Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA
"50","2019-11-06 09:56:50-03","UFOP","OUPR","8633","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Forster, W.","2000","04","13","Badini, J.","s.n.","1972","06","04","Brasil","Minas Gerais","Ouro Preto","Serra do Itatiaia",NA,NA,NA,NA,NA,"Sobre rocha de itacolomito. Erva. Flores roseas",NA,NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA
"51","2020-04-27 16:10:58-03","UFES","VIES","31088","S","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Fraga, C.N.","2013","04","08","Dias, H.M.; Silva, A.E.; et al.","813","2013","01","25","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó.",NA,NA,"1600","1600",NA,NA,NA,NA,"VIES031088","-41.6671981811523","-20.5414009094238","VIES031088",NA,NA,"22282","auto",NA,NA,NA,NA
"52","2019-12-06 19:30:04-03","UFES","VIES","44640","S","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Silva, H.L.","2019",NA,NA,"Silva, H.L.; Lieven, L.J","272","2019","01","31","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Mata da Chave Inglesa.","40º35'28''W","19º58'14''S",NA,NA,NA,NA,NA,NA,"VIES044640","-40.591111","-19.970556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-21 19:40:17-03","UFC","EAC","32871","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Félix, L. .P.; Dornelas, G.V.","1989","07","11","Félix, L.P.; Dornelas, G.V.","s.n.","1989","07","11","Brasil","Ceará","Maranguape",NA,NA,NA,NA,NA,NA,"Epífitas em locais sombreados da mata, caules superpostos.","Southern America",NA,"EAC0032871","-38.6856002807617","-3.89083003997803","EAC0032871",NA,NA,"40608","auto",NA,NA,NA,NA
"54","2021-03-21 19:40:17-03","UFC","EAC","940","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Lima-Verde, L.W.","2006","01","16","Bezerra, P.","s.n.","1952","10","03","Brasil","Ceará","Maranguape","Sítio São José, Serra da Aratanha.",NA,NA,NA,NA,NA,"Epífita, flores lilases.","Southern America",NA,"EAC0000940","-38.6856002807617","-3.89083003997803","EAC0000940",NA,NA,"40608","auto",NA,NA,NA,NA
"55","2021-03-21 19:40:17-03","UFC","EAC","54559","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Lima-Verde, L.W.","2010","05","15","Santos, T.R.","s.n.","2010","05","15","Brasil","Ceará","Maranguape","Serra de Maranguape",NA,NA,NA,NA,NA,"Erva; flor lilás.; Mata úmida.","Southern America",NA,"EAC0054559","-38.6856002807617","-3.89083003997803","EAC0054559",NA,NA,"40608","auto",NA,NA,NA,NA
"56","2020-12-21 16:38:28-03","MBM","MBM","20532","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Pabst, G.",NA,NA,NA,"Hatschbach, G.; Smith, L.B.; Ayensu, E.; Smith, L.B.; Ayensu, E.","28752","1972","01","17","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó",NA,NA,NA,NA,NA,NA,"Southern America",NA,"MBM020532","-43.7449989318848","-19.513599395752",NA,NA,NA,"31264","auto",NA,NA,NA,NA
"57","2015-09-03 19:46:32-03","MNHN","RECOLNAT_MNHN_P","P00484532","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Epidendrum","miersii","Epidendrum miersii","Lindl.",NA,NA,NA,NA,"Blanchet, J.S.",NA,NA,NA,NA,"Brésil",NA,NA,"in arboribus parasitica prope Bahia",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00484532' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb","P00484532",NA,NA,"P00484532_01",NA,NA,NA,NA,"3336",NA,NA,NA
"58","2015-09-03 19:46:32-03","MNHN","RECOLNAT_MNHN_P","P00484533","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Epidendrum","miersii","Epidendrum miersii","Lindl.",NA,NA,NA,NA,"Glaziou, A.",NA,"1888","1","22","Brésil",NA,NA,"Alto Macahé",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00484533' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb","P00484533",NA,NA,"P00484533_01",NA,NA,NA,NA,"17246",NA,NA,NA
"59","2015-09-03 19:46:17-03","MNHN","RECOLNAT_MNHN_P","P00480340","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Batista",NA,NA,NA,"Glaziou, A.",NA,"1888","12","20","Brésil",NA,NA,"Pico d'Itabira, sur les Vellozia et les rochers",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480340' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb","P00480340",NA,NA,"P00480340_01",NA,NA,NA,NA,"17795",NA,NA,NA
"60","2015-09-21 18:56:13-03","MNHN","RECOLNAT_MNHN_P","P00480341","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Batista",NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,"Prov. de Minas Geraes : Serra d'Uvo Branco",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480341' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb","P00480341",NA,NA,"P00480341_01",NA,NA,NA,NA,NA,NA,NA,NA
"61","2015-09-03 19:46:17-03","MNHN","RECOLNAT_MNHN_P","P00480342","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Batista",NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,"Prov. de Minas Geraes : Serra d'Uvo Branco",NA,NA,NA,NA,NA,"Attaché avec P02441209 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480342' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb","P00480342",NA,NA,"P00480342_01 P00480342_02",NA,NA,NA,NA,NA,NA,NA,NA
"62","2015-09-03 19:46:17-03","MNHN","RECOLNAT_MNHN_P","P00480343","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Batista",NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,"Prov. de Minas Geraes : Serra d'Uvo Branco",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480343' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb","P00480343",NA,NA,"P00480343_01",NA,NA,NA,NA,NA,NA,NA,NA
"63","2015-09-03 19:46:17-03","MNHN","RECOLNAT_MNHN_P","P00480344","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Batista",NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,"Prov. de Minas Geraes : Palmito",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480344' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb","P00480344",NA,NA,"P00480344_01",NA,NA,NA,NA,NA,NA,NA,NA
"64","2015-09-16 21:47:50-03","MNHN","RECOLNAT_MNHN_P","P00480345","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Batista",NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,"Prov. de Minas Geraes : Palmito",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480345' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb","P00480345",NA,NA,"P00480345_01",NA,NA,NA,NA,NA,NA,NA,NA
"65","2015-09-16 23:45:01-03","MNHN","RECOLNAT_MNHN_P","P00480346","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Batista",NA,NA,NA,"Glaziou, A.",NA,"1891","3","9","Brésil",NA,NA,"Serra d'Ouro Branco",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480346' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb","P00480346",NA,NA,"P00480346_01 P00480346_02",NA,NA,NA,NA,"18519 a",NA,NA,NA
"66","2015-09-23 06:38:53-03","MNHN","RECOLNAT_MNHN_P","P00480347","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Batista",NA,NA,NA,"Blanchet, J.S.",NA,NA,NA,NA,"Brésil",NA,NA,"Prov. de Bahia",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480347' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb","P00480347",NA,NA,"P00480347_01 P00480347_02",NA,NA,NA,NA,"3336",NA,NA,NA
"67","2015-09-25 18:26:24-03","MNHN","RECOLNAT_MNHN_P","P00480348","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Batista",NA,NA,NA,"Blanchet, J.S.",NA,NA,NA,NA,"Brésil",NA,NA,"Prov. de Bahia",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480348' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb","P00480348",NA,NA,"P00480348_01 P00480348_02",NA,NA,NA,NA,"3336",NA,NA,NA
"68","2015-09-04 15:56:04-03","MNHN","RECOLNAT_MNHN_P","P00480363","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Faber",NA,NA,NA,"Nadeaud, J.",NA,NA,NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480363' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb","P00480363",NA,NA,"P00480363_01",NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-09-04 15:56:04-03","MNHN","RECOLNAT_MNHN_P","P00480364","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,"Prov. de Minas Geraes. Tapanhocanga",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480364' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb","P00480364",NA,NA,"P00480364_01",NA,NA,NA,NA,"436",NA,NA,NA
"70","2020-10-01 14:26:00-03","JBB","HEPH","22806","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Meneguzzo, TEC","2009","11","06","Salles, AEH; Oliveira, MS; Silva, JBF; Thiago, RT","4222","2006","08","30","Brasil","Minas Gerais","Mariana","Estrada para Barão dos Cocais, BR-129",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"-43.4160995483398","-20.377799987793",NA,NA,NA,"33524","auto",NA,NA,NA,NA
"71","2020-12-11 11:44:30-03","UFMG","BHCB","105870","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Mota, RC da; et al.","3370","2007","03","22","Brasil","Minas Gerais","Itamarandiba","P.E. da Serra Negra","-42.724417","-18.005944","1300","1300",NA,"Planta coletada em campo rupestre; erva epífita em Vellozia auriculata; flores magenta.","Southern America",NA,NA,"-42.724417","-18.005944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:44:30-03","UFMG","BHCB","116787","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,"2013","07","17","Souza, VC de; Zappi, DC; Hind, DJN; Paula-Souza, J; Jennings, L; Romão, GO; Rando, JG; Ferrei","32793","2007","02","19","Brasil","Minas Gerais","Santana do Pirapama","Serra do Cipó (Serra da Lapa), distrito de São Jos, Trilha da Senhorinha",NA,NA,"1300","1300",NA,"epífita sobre Vellozia, flores róseas.; Epífita sobre Vellozia, flores róseas; Campo rupestre","Southern America",NA,"BHCB009132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-01-15 17:53:18-03","UFMG","BHCB","119620","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Batista, JAN; Mota, RC da; Faria, MWF de; El Bizri, HR","1942","2007","02","15","Brasil","Minas Gerais","Diamantina","Cerca de 15 km SO de Diamantina na estrada entre Datas e Diamantina.","-43.684333","-18.294333","1441","1441",NA,"Erva rupícola, em campo rupestre, sobre rocha em afloramento de quartzito. Flores roxas.","Southern America",NA,NA,"-43.684333","-18.294333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-11 11:44:30-03","UFMG","BHCB","119721","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Batista, JAN; Mota, RC da; Mota, NFO; Viana, PL; Teles, AM","2041","2007","03","22","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra, na trilha de subida para as torres de transmissão.","-42.733778","-18.008417","1490","1490",NA,"Erva epífita, sobre Vellozia, em campo rupestre seco com predominância de Vellozia. Coordenadas aproximadas.","Southern America",NA,NA,"-42.733778","-18.008417",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-11 11:44:30-03","UFMG","BHCB","122351","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Carmo, FF","2193","2008","02","10","Brasil","Minas Gerais","Santa Bárbara","#?#Serra de Gandarela/C2","-43.691278","-20.056667","1637","1637",NA,"Coletado em capão. Epífita. Afloramento de canga.","Southern America",NA,NA,"-43.691278","-20.056667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-11 11:44:30-03","UFMG","BHCB","180195","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,"2014","04","11","Batista, JAN; Carvalho, BM de; Ferreira, C; Fernandes, FM","3336","2014","04","11","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, RPPNs Brumas do Espinhaço e Ermos dos Gerais.Trilha entre a parte de cima da cachoeira Bicame em direção a sede da RPPN","-43.70335","-19.037278","1359","1359",NA,"Erva epifita. Flor roxa com calo na base do labelo branco.; Sobre Vellozia em campo rupestre quartzitico.","Southern America",NA,"BHCB032486","-43.70335","-19.037278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:44:30-03","UFMG","BHCB","184212","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,"2016","12","15","Paiva, JAM; Souza, LS; Silva, E; Tomich, S","1249","2016","12","06","Brasil","Minas Gerais","Santa Bárbara","RPPN Capivari I","-43.630833","-20.1475","1364","1364",NA,"Herbáceo, 0,4m alt. Epifítico. Botões florais rosas, inflorescência rosa.; Campo Rupestre Quartizito. Área pós queimada.","Southern America",NA,NA,"-43.630833","-20.1475",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:44:30-03","UFMG","BHCB","188687","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Paiva, JAM; Souza, JAM; Silva, E","1416","2017","08","02","Brasil","Minas Gerais","Ouro Preto","RPPN Horto Alegria","-43.570833","-20.228056","1838","1838",NA,"Campo Rupestre Quartzítico","Southern America",NA,"BHCB188687","-43.570833","-20.228056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-11 11:44:30-03","UFMG","BHCB","71627","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Viana, PL","620","2002","03","19","Brasil","Minas Gerais","Brumadinho","Retiro da Pedras","-43.983611","-20.093056","1400","1400",NA,"Erva epífita . Flores rosas.; em vegetação associada a um curso d'água","Southern America",NA,"BHCB001368","-43.983611","-20.093056","BHCB001368",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-11 11:44:30-03","UFMG","BHCB","8109","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Grandi, TSM; et al.","2307","1987","01","10","Brasil","Minas Gerais","Conselheiro da Mata","Estrada entre Diamantina e Conselheiro Mata.",NA,NA,NA,NA,NA,"Campo rupestre, herbáceo.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-11 11:44:30-03","UFMG","BHCB","88065","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Viana, PL; et al.","1546","2004","04","02","Brasil","Minas Gerais","São Gonçalo do Rio Preto","P.E. do Rio Preto","-43.333444","-18.207028","1450","1450",NA,"Em campo rupestre; epífita em Vellozia. Flores rosas.","Southern America",NA,NA,"-43.333444","-18.207028",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-11 11:44:30-03","UFMG","BHCB","92642","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Mota, RC da","2763","2005","02","13","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.503083","-20.084056","1200","1200",NA,"Planta coletada em borda de mata ciliar nos Taboões; erva epífita; flores lilases com calosidade do labelo creme.","Southern America",NA,NA,"-43.503083","-20.084056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-11 11:44:30-03","UFMG","BHCB","134759","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,"2008","01","23","Souza, VC de; Sampaio, D; Araújo, AO; Romão, GO; Elias, SI","28394","2002","02","25","Brasil","Minas Gerais","Diamantina","Estrada para Curvelo, ca. 12 Km de Diamantina.",NA,NA,"1350","1350",NA,"Erva, flores róseas com calos amarelados. Sobre rochas. Campo rupestre","Southern America",NA,NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA
"84","2020-12-11 11:44:30-03","UFMG","BHCB","125900","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,"2009","05","15","Carmo, FF","4041","2009","01","20","Brasil","Minas Gerais","Moeda","Marinho da Serra, QTZ",NA,NA,"1450","1450",NA,"Afloramento de quartzito","Southern America",NA,NA,"-44.0527992248535","-20.3330993652344",NA,NA,NA,"14750","auto",NA,NA,NA,NA
"85","2020-12-11 11:44:30-03","UFMG","BHCB","92504","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Mota, RC da","2625","2003","02","01","Brasil","Minas Gerais","Serro","Milho Verde, Serra do Ouro",NA,NA,NA,NA,NA,"Planta coletada em campo rupestre; erva epífita em Vellozia sp.; flores lilases.","Southern America",NA,NA,"-43.3793983459473","-18.604700088501",NA,NA,NA,"37754","auto",NA,NA,NA,NA
"86","2020-12-11 11:44:30-03","UFMG","BHCB","129320","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Arruda, LJ; Santos, LM dos","208","2008","01","04","Brasil","Minas Gerais","Itabirito","Mina do Pico. Cava do Sapecado",NA,NA,"1515","1515",NA,"Campo rupestre laterítico. Epífita em Vellozia compacta","Southern America",NA,NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,"20553","auto",NA,NA,NA,NA
"87","2020-12-11 11:44:30-03","UFMG","BHCB","26096","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Teixeira, WA","s.n.","1993","03","26","Brasil","Minas Gerais","Itabirito","Pico do Itabirito",NA,NA,NA,NA,NA,"Campo rupestre; herbáceo/rupícola. Ocorre tanto sobre pedras quanto sobre árvores. Coletada nos afloramentos de quartzito.","Southern America",NA,NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,"20553","auto",NA,NA,NA,NA
"88","2020-12-11 11:44:30-03","UFMG","BHCB","24665","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Lucca, M","108","1993","06","20","Brasil","Minas Gerais","Santana do Riacho","P.N. da Serra do Cipó",NA,NA,"1400","1400",NA,"Campo rupestre (afloramento rochoso). Flores rosas. Coletada na região das Canelas de Ema Gigantes a 3km da Portaria Alto Palácio do IBAMA.","Southern America",NA,NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA
"89","2020-12-11 11:44:30-03","UFMG","BHCB","125905","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,"2009","05","15","Carmo, FF","4556","2009","05","03","Brasil","Minas Gerais","Rio Acima","Serra Água Limpa",NA,NA,"1390","1390",NA,"Coletado em afloramento de quartzito","Southern America",NA,NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,"13827","auto",NA,NA,NA,NA
"90","2020-12-11 11:44:30-03","UFMG","BHCB","17869","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Grandi, TSM","s.n.","1988","04","15","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco",NA,NA,NA,NA,NA,"Sobre Vellozia em campo rupestre; herbácea; flores roxas.","Southern America",NA,NA,"-43.6918983459473","-20.5207996368408",NA,NA,NA,"13809","auto",NA,NA,NA,NA
"91","2020-12-11 11:44:30-03","UFMG","BHCB","52447","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Vasconcelos, MF de","s.n.","2000","04","22","Brasil","Minas Gerais","Ouro Preto","Serra do Capanema",NA,NA,"1750","1750",NA,"Campo rupestre. Epífita.","Southern America",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA
"92","2020-12-11 11:44:30-03","UFMG","BHCB","92355","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Mota, RC da","2476","2004","11","15","Brasil","Minas Gerais","Catas Altas","Serra do Caraça",NA,NA,NA,NA,NA,"Planta coletada em campo rupestre, próximo ao Pico do Sol; epífita sobre Vellozia sp.; flores lilases com calosidade do labelo creme.","Southern America",NA,NA,"-43.4075012207031","-20.0746994018555",NA,NA,NA,"11966","auto",NA,NA,NA,NA
"93","2020-12-11 11:44:30-03","UFMG","BHCB","52825","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Vasconcelos, MF de","s.n.","1999","11","25","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Pico do Inconfinado.",NA,NA,"1950","1950",NA,"Campo rupestre; epífita em Vellozia sp.; pétalas lilases.","Southern America",NA,NA,"-43.4075012207031","-20.0746994018555",NA,NA,NA,"11966","auto",NA,NA,NA,NA
"94","2020-12-11 11:44:30-03","UFMG","BHCB","52840","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Vasconcelos, MF de","s.n.","2000","01","09","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Pico do Inconfinado.",NA,NA,"1900","1900",NA,"Campo rupestre; epífita; tépalas lilases.","Southern America",NA,NA,"-43.4075012207031","-20.0746994018555",NA,NA,NA,"11966","auto",NA,NA,NA,NA
